paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name
5656fa5aa6e1beeb98703fc53ec112ad227c49ca,https://www.semanticscholar.org/paper/5656fa5aa6e1beeb98703fc53ec112ad227c49ca,Multi-Prediction Deep Boltzmann Machines,"We introduce the multi-prediction deep Boltzmann machine (MP-DBM). The MP-DBM can be seen as a single probabilistic model trained to maximize a variational approximation to the generalized pseudolikelihood, or as a family of recurrent nets that share parameters and approximately solve different inference problems. Prior methods of training DBMs either do not perform well on classification tasks or require an initial learning pass that trains the DBM greedily, one layer at a time. The MP-DBM does not require greedy layerwise pretraining, and outperforms the standard DBM at classification, classification with missing inputs, and mean field prediction tasks.1",2013,27,131,17,False,Computer Science,153440022,Ian J. Goodfellow,153583218.0,Mehdi Mirza,1760871.0,Aaron C. Courville,1751762.0,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee177aacf6b3697d079579ce558cdb2ee58cee39,https://www.semanticscholar.org/paper/ee177aacf6b3697d079579ce558cdb2ee58cee39,Generalization performance of regularization networks and support vector machines via entropy numbers of compact operators,"We derive new bounds for the generalization error of kernel machines, such as support vector machines and related regularization networks by obtaining new bounds on their covering numbers. The proofs make use of a viewpoint that is apparently novel in the field of statistical learning theory. The hypothesis class is described in terms of a linear operator mapping from a possibly infinite-dimensional unit ball in feature space into a finite-dimensional space. The covering numbers of the class are then determined via the entropy numbers of the operator. These numbers, which characterize the degree of compactness of the operator can be bounded in terms of the eigenvalues of an integral operator induced by the kernel function used by the machine. As a consequence, we are able to theoretically explain the effect of the choice of kernel function on the generalization performance of support vector machines.",2001,76,197,4,True,Mathematics,143957317,R. C. Williamson,46234526.0,Alex Smola,1707625.0,B. Schölkopf,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,
6084969992bd4554ebb122e2c0177f506d7c1ac4,https://www.semanticscholar.org/paper/6084969992bd4554ebb122e2c0177f506d7c1ac4,Identifying Non-Referential it: A Machine Learning Approach Incorporating Linguistically Motivated Patterns,"In this paper, we present a machine learning system for identifying non-referential it. Types of non-referential it are examined to determine relevant linguistic patterns. The patterns are incorporated as features in a machine learning system which performs a binary classification of it as referential or non-referential in a POS-tagged corpus. The selection of relevant, generalized patterns leads to a significant improvement in performance.",2005,16,75,11,True,Computer Science,144272911,Adriane Boyd,1405796851.0,Whitney Gegg-Harrison,1770731.0,D. Byron,,,,,,,,,,,,,,,,,,,,,,,Sociology,,,,,,,,,,,,,,,,,,,,,
282f531cfd6c1852dcd81ec5c9b9603d829f1d77,https://www.semanticscholar.org/paper/282f531cfd6c1852dcd81ec5c9b9603d829f1d77,Communication complexity as a lower bound for learning in games,"A fast-growing body of research in the AI and machine learning communities addresses learning in games, where there are multiple learners with different interests. This research adds to more established research on learning in games conducted in economics. In part because of a clash of fields, there are widely varying requirements on learning algorithms in this domain. The goal of this paper is to demonstrate how communication complexity can be used as a lower bound on the required learning time or cost. Because this lower bound does not assume any requirements on the learning algorithm, it is universal, applying under any set of requirements on the learning algorithm.We characterize exactly the communication complexity of various solution concepts from game theory, namely Nash equilibrium, iterated dominant strategies (both strict and weak), and backwards induction. This gives the tighest lower bounds on learning in games that can be obtained with this method.",2004,23,53,4,False,Computer Science,1749906,V. Conitzer,145714168.0,T. Sandholm,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,
b2eadf142091cea03bfcc333d78f9edde025f7b8,https://www.semanticscholar.org/paper/b2eadf142091cea03bfcc333d78f9edde025f7b8,How does Machine Learning Change Software Development Practices?,"Adding an ability for a system to learn inherently adds uncertainty into the system. Given the rising popularity of incorporating machine learning into systems, we wondered how the addition alters software development practices. We performed a mixture of qualitative and quantitative studies with 14 interviewees and 342 survey respondents from 26 countries across four continents to elicit significant differences between the development of machine learning systems and the development of non-machine-learning systems. Our study uncovers significant differences in various aspects of software engineering (e.g., requirements, design, testing, and process) and work characteristics (e.g., skill variety, problem solving and task identity). Based on our findings, we highlight future research directions and provide recommendations for practitioners.",2021,45,74,11,False,Computer Science,3453740,Zhiyuan Wan,144558659.0,Xin Xia,143960552.0,David Lo,1739674.0,G. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bf0718001b31d489749098a8fe3fb16b86678be,https://www.semanticscholar.org/paper/5bf0718001b31d489749098a8fe3fb16b86678be,Neural Network Ensemble,"Neural network ensemble can significantly improve the generalization ability of learning systems through training a finite number of neural networks and then combining their results. It is not only helpful for scientists to investigate machine learning and neural computing but also helpful for common engineers to solve real world problems using neural network techniques. Therefore neural network ensemble has been regarded as an engineering neural computing technology that has great application prospect. Also it has become a hot topic in both machine learning and neural computing communities. In this paper, the state of the art of neural network ensemble is surveyed from three aspects including implementation methods, theoretical analysis, and applications. Moreover, some issues valuable for future exploration in this area are indicated and discussed.",2002,0,137,0,False,Computer Science,2052909592,Zhou Zhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021c8e765119efed695505ab045f52cbd64ce7b,https://www.semanticscholar.org/paper/7021c8e765119efed695505ab045f52cbd64ce7b,Smartwatch-based activity recognition: A machine learning approach,"Smartwatches and smartphones contain accelerometers and gyroscopes that sense a user's movements, and can help identify the activity a user is performing. Research into smartphone-based activity recognition has exploded over the past few years, but research into smartwatch-based activity recognition is still in its infancy. In this paper we compare smartwatch and smartphone-based activity recognition, and smartwatches are shown to be capable of identifying specialized hand-based activities, such as eating activities, which cannot be effectively recognized using a smartphone (e.g., smartwatches can identify the ""drinking"" activity with 93.3% accuracy while smartphones achieve an accuracy of only 77.3%). Smartwatch-based activity recognition can form the basis of new biomedical and health applications, including applications that automatically track a user's eating habits.",2016,17,145,9,False,Computer Science,2596290,Gary M. Weiss,33617536.0,Jessica L. Timko,2053904165.0,Catherine M. Gallagher,2053603572.0,Kenichi Yoneda,2059484188.0,Andrew J. Schreiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b18d0f926c2b7bf6ad1af103754d200f54d02b72,https://www.semanticscholar.org/paper/b18d0f926c2b7bf6ad1af103754d200f54d02b72,SIRT3 substrate specificity determined by peptide arrays and machine learning.,"Accumulating evidence suggests that reversible protein acetylation may be a major regulatory mechanism that rivals phosphorylation. With the recent cataloging of thousands of acetylation sites on hundreds of proteins comes the challenge of identifying the acetyltransferases and deacetylases that regulate acetylation levels. Sirtuins are a conserved family of NAD(+)-dependent protein deacetylases that are implicated in genome maintenance, metabolism, cell survival, and lifespan. SIRT3 is the dominant protein deacetylase in mitochondria, and emerging evidence suggests that SIRT3 may control major pathways by deacetylation of central metabolic enzymes. Here, to identify potential SIRT3 substrates, we have developed an unbiased screening strategy that involves a novel acetyl-lysine analogue (thiotrifluoroacetyl-lysine), SPOT-peptide libraries, machine learning, and kinetic validation. SPOT peptide libraries based on known and potential mitochondrial acetyl-lysine sites were screened for SIRT3 binding and then analyzed using machine learning to establish binding trends. These trends were then applied to the mitochondrial proteome as a whole to predict binding affinity of all lysine sites within human mitochondria. Machine learning prediction of SIRT3 binding correlated with steady-state kinetic k(cat)/K(m) values for 24 acetyl-lysine peptides that possessed a broad range of predicted binding. Thus, SPOT peptide-binding screens and machine learning prediction provides an accurate and efficient method to evaluate sirtuin substrate specificity from a relatively small learning set. These analyses suggest potential SIRT3 substrates involved in several metabolic pathways such as the urea cycle, ATP synthesis, and fatty acid oxidation.",2011,116,70,7,True,Biology,38164159,Brian C. Smith,1717452.0,Burr Settles,4433161.0,William C Hallows,34056376.0,Mark W. Craven,4531915.0,J. Denu,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
fc39837ca61505080d7db7c3637f259496a55e56,https://www.semanticscholar.org/paper/fc39837ca61505080d7db7c3637f259496a55e56,Revealing Online Learning Behaviors and Activity Patterns and Making Predictions with Data Mining Techniques in Online Teaching,"This study was conducted with data mining (DM) techniques to analyze various patterns of online learning behaviors, and to make predictions on learning outcomes. Statistical models and machine learning DM techniques were conducted to analyze 17,934 server logs to investigate 98 undergraduate students’ learning behaviors in an online business course in Taiwan. The study scientifically identified students’ behavioral patterns and preferences in the online learning processes, differentiated active and passive learners, and found important parameters for performance prediction. The results also demonstrated how data mining techniques might be utilized to help improve online teaching and learning with suggestions for online instructors, instructional designers and courseware developers.",2008,42,131,12,False,Computer Science,39024755,Jui-Long Hung,2029677151.0,Kezhu Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430058d534198065096e78f6c1f71d9b8e036c96,https://www.semanticscholar.org/paper/430058d534198065096e78f6c1f71d9b8e036c96,DeepFlow: Deep learning-based malware detection by mining Android application for abnormal usage of sensitive data,"The open nature of Android allows application developers to take full advantage of the system. While the flexibility is brought to developers and users, it may raise significant issues related to malicious applications. Traditional malware detection approaches based on signatures or abnormal behaviors are invalid when dealing with novel malware. To solve the problem, machine learning algorithms are used to learn the distinctions between malware and benign apps automatically. Deep learning, as a new area of machine learning, is developing rapidly as its better characterization of samples. We thus propose DeepFlow, a novel deep learning-based approach for identifying malware directly from the data flows in the Android application. We test DeepFlow on thousands of benignware and malware. The results show that DeepFlow can achieve a high detection F1 score of 95.05%, outperforming traditional machine learning-based approaches, which reveals the advantage of deep learning technique in malware detection.",2017,16,69,5,False,Computer Science,2556651,Dali Zhu,2109790729.0,Hao Jin,2118771937.0,Ying Yang,2118289930.0,Di Wu,2155027108.0,Weiyi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7d8783648ef685eb020bda8a41b8bc5ced5c2a1,https://www.semanticscholar.org/paper/f7d8783648ef685eb020bda8a41b8bc5ced5c2a1,Deep Learning With Spiking Neurons: Opportunities and Challenges,"Spiking neural networks (SNNs) are inspired by information processing in biology, where sparse and asynchronous binary signals are communicated and processed in a massively parallel fashion. SNNs on neuromorphic hardware exhibit favorable properties such as low power consumption, fast inference, and event-driven information processing. This makes them interesting candidates for the efficient implementation of deep neural networks, the method of choice for many machine learning tasks. In this review, we address the opportunities that deep spiking networks offer and investigate in detail the challenges associated with training SNNs in a way that makes them competitive with conventional deep learning, but simultaneously allows for efficient mapping to hardware. A wide range of training methods for SNNs is presented, ranging from the conversion of conventional deep networks into SNNs, constrained training before conversion, spiking variants of backpropagation, and biologically motivated variants of STDP. The goal of our review is to define a categorization of SNN training methods, and summarize their advantages and drawbacks. We further discuss relationships between SNNs and binary networks, which are becoming popular for efficient digital hardware implementation. Neuromorphic hardware platforms have great potential to enable deep spiking networks in real-world applications. We compare the suitability of various neuromorphic systems that have been developed over the past years, and investigate potential use cases. Neuromorphic approaches and conventional machine learning should not be considered simply two solutions to the same classes of problems, instead it is possible to identify and exploit their task-specific advantages. Deep SNNs offer great opportunities to work with new types of event-based sensors, exploit temporal codes and local on-chip learning, and we have so far just scratched the surface of realizing these advantages in practical applications.",2018,202,335,18,True,Medicine,144578436,Michael Pfeiffer,46818707.0,Thomas Pfeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633e8d65bbc7e11b66e99d01972d6c5cc0489b52,https://www.semanticscholar.org/paper/633e8d65bbc7e11b66e99d01972d6c5cc0489b52,A Detailed Analysis on NSL-KDD Dataset Using Various Machine Learning Techniques for Intrusion Detection,"During the last decade the analysis of intrusion detection has become very important, the researcher focuses on various dataset to improve system accuracy and to reduce false positive rate based on DAPRA 98 and later the updated version as KDD cup 99 dataset which shows some statistical issues, it degrades the evaluation of anomaly detection that affects the performance of the security analysis which leads to the replacement of KDD dataset to NSL-KDD dataset. This paper focus on detailed study on NSLKDD dataset that contains only selected record. This selected dataset provide a good analysis on various machine learning techniques for intrusion detection. Keyword: NSL-KDD, Data Mining Technique and KDD Cup 99",2013,8,305,35,False,Computer Science,143723725,S. Revathi,145314111.0,A. Malathi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4eb2085d878792c4080b5abdfb00e2df0d0b7,https://www.semanticscholar.org/paper/67f4eb2085d878792c4080b5abdfb00e2df0d0b7,Decompositional Rule Extraction from Support Vector Machines by Active Learning,"Support vector machines (SVMs) are currently state-of-the-art for the classification task and, generally speaking, exhibit good predictive performance due to their ability to model nonlinearities. However, their strength is also their main weakness, as the generated nonlinear models are typically regarded as incomprehensible black-box models. In this paper, we propose a new active learning-based approach (ALBA) to extract comprehensible rules from opaque SVM models. Through rule extraction, some insight is provided into the logics of the SVM model. ALBA extracts rules from the trained SVM model by explicitly making use of key concepts of the SVM: the support vectors, and the observation that these are typically close to the decision boundary. Active learning implies the focus on apparent problem areas, which for rule induction techniques are the regions close to the SVM decision boundary where most of the noise is found. By generating extra data close to these support vectors that are provided with a class label by the trained SVM model, rule induction techniques are better able to discover suitable discrimination rules. This performance increase, both in terms of predictive accuracy as comprehensibility, is confirmed in our experiments where we apply ALBA on several publicly available data sets.",2009,56,148,9,False,Computer Science,145147309,David Martens,1720683.0,B. Baesens,1738575.0,T. V. Gestel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63e9688835581221086b39e8bb9be0161c38b762,https://www.semanticscholar.org/paper/63e9688835581221086b39e8bb9be0161c38b762,A Unified Framework for Regularization Networks and Support Vector Machines,"Regularization Networks and Support Vector Machines are techniques for solving certain problems of learning from examples -- in particular the regression problem of approximating a multivariate function from sparse data. We present both formulations in a unified framework, namely in the context of Vapnik''s theory of statistical learning which provides a general foundation for the learning problem, combining functional analysis and statistics.",1999,100,91,6,False,Computer Science,1801089,T. Evgeniou,1704699.0,M. Pontil,1685292.0,T. Poggio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87b28717bd3d7117ec891fc1a46184d48003617c,https://www.semanticscholar.org/paper/87b28717bd3d7117ec891fc1a46184d48003617c,Identification of hormone binding proteins based on machine learning methods.,"The soluble carrier hormone binding protein (HBP) plays an important role in the growth of human and other animals. HBP can also selectively and non-covalently interact with hormone. Therefore, accurate identification of HBP is an important prerequisite for understanding its biological functions and molecular mechanisms. Since experimental methods are still labor intensive and cost ineffective to identify HBP, it's necessary to develop computational methods to accurately and efficiently identify HBP. In this paper, a machine learning-based method was proposed to identify HBP, in which the samples were encoded by using the optimal tripeptide composition obtained based on the binomial distribution method. In the 5-fold cross-validation test, the proposed method yielded an overall accuracy of 97.15%. For the convenience of scientific community, a user-friendly webserver called HBPred2.0 was built, which could be freely accessed at http://lin-group.cn/server/HBPred2.0/.",2019,90,110,3,False,Medicine,51125502,Jiu-Xin Tan,1471434332.0,Shi-Hao Li,98457336.0,Zi-Mei Zhang,2143675534.0,Cui-Xia Chen,145862659.0,Wei Chen,144256490.0,Hua Tang,2051534436.0,Hao Lin,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,
9a0ef2e00a28623c49b695ec6088ea1d965db257,https://www.semanticscholar.org/paper/9a0ef2e00a28623c49b695ec6088ea1d965db257,Classification of brain tumor type and grade using MRI texture and shape in a machine learning scheme,"The objective of this study is to investigate the use of pattern classification methods for distinguishing different types of brain tumors, such as primary gliomas from metastases, and also for grading of gliomas. The availability of an automated computer analysis tool that is more objective than human readers can potentially lead to more reliable and reproducible brain tumor diagnostic procedures. A computer‐assisted classification method combining conventional MRI and perfusion MRI is developed and used for differential diagnosis. The proposed scheme consists of several steps including region‐of‐interest definition, feature extraction, feature selection, and classification. The extracted features include tumor shape and intensity characteristics, as well as rotation invariant texture features. Feature subset selection is performed using support vector machines with recursive feature elimination. The method was applied on a population of 102 brain tumors histologically diagnosed as metastasis ( 24 ), meningiomas ( 4 ), gliomas World Health Organization grade II ( 22 ), gliomas World Health Organization grade III ( 18 ), and glioblastomas ( 34 ). The binary support vector machine classification accuracy, sensitivity, and specificity, assessed by leave‐one‐out cross‐validation, were, respectively, 85%, 87%, and 79% for discrimination of metastases from gliomas and 88%, 85%, and 96% for discrimination of high‐grade (grades III and IV) from low‐grade (grade II) neoplasms. Multiclass classification was also performed via a one‐vs‐all voting scheme. Magn Reson Med, 2009. © 2009 Wiley‐Liss, Inc.",2009,48,630,34,True,Computer Science,1784303,E. Zacharaki,40658597.0,Sumei Wang,143990587.0,S. Chawla,9012366.0,Dong Soo Yoo,48750802.0,R. Wolf,1771697.0,E. Melhem,1740714.0,C. Davatzikos,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
