paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name,authors/40/authorId,authors/40/name,authors/41/authorId,authors/41/name,authors/42/authorId,authors/42/name,authors/43/authorId,authors/43/name,authors/44/authorId,authors/44/name
1ea4b0bc24e1b4786bea6e6773106cc3c2695b59,https://www.semanticscholar.org/paper/1ea4b0bc24e1b4786bea6e6773106cc3c2695b59,An Empirical Comparison of Supervised Machine Learning Techniques in Bioinformatics,"Research in bioinformatics is driven by the experimental data. Current biological databases are populated by vast amounts of experimental data. Machine learning has been widely applied to bioinformatics and has gained a lot of success in this research area. At present, with various learning algorithms available in the literature, researchers are facing difficulties in choosing the best method that can apply to their data. We performed an empirical study on 7 individual learning systems and 9 different combined methods on 4 different biological data sets, and provide some suggested issues to be considered when answering the following questions: (i) How does one choose which algorithm is best suitable for their data set? (ii) Are combined methods better than a single approach? (iii) How does one compare the effectiveness of a particular algorithm to the others?",2003,12,74,2,False,Computer Science,144665015,A. Tan,2502593.0,D. Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d52299fef8da2fdb26ffa2b9ee9fa7a8ed918e5,https://www.semanticscholar.org/paper/1d52299fef8da2fdb26ffa2b9ee9fa7a8ed918e5,Universal learning technology : Support vector machines,"This paper describes the Support Vector Machine (SVM) technology, its relation to the main ideas of Statistical Learning Theory, and shows a universal nature of SVMs. It also contains examples that show a high level of generalization ability of SVMs.",2005,5,63,2,False,Computer Science,50560492,V. Vapnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f77f30b884cd9dcb08032c66470293e33090c0b0,https://www.semanticscholar.org/paper/f77f30b884cd9dcb08032c66470293e33090c0b0,Code Smell Detection: Towards a Machine Learning-Based Approach,"Several code smells detection tools have been developed providing different results, because smells can be subjectively interpreted and hence detected in different ways. Usually the detection techniques are based on the computation of different kinds of metrics, and other aspects related to the domain of the system under analysis, its size and other design features are not taken into account. In this paper we propose an approach we are studying based on machine learning techniques. We outline some common problems faced for smells detection and we describe the different steps of our approach and the algorithms we use for the classification.",2013,19,88,3,False,Computer Science,1695555,F. Fontana,145844143.0,Marco Zanoni,2052737310.0,A. Marino,144811716.0,M. Mäntylä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90ffae8e6abd67a8814ea9a56c1ce93440a6a0d7,https://www.semanticscholar.org/paper/90ffae8e6abd67a8814ea9a56c1ce93440a6a0d7,Clinical Characterization and Prediction of Clinical Severity of SARS-CoV-2 Infection Among US Adults Using Data From the US National COVID Cohort Collaborative,"Key Points Question In a US data resource large enough to adjust for multiple confounders, what risk factors are associated with COVID-19 severity and severity trajectory over time, and can machine learning models predict clinical severity? Findings In this cohort study of 174 568 adults with SARS-CoV-2, 32 472 (18.6%) were hospitalized and 6565 (20.2%) were severely ill, and first-day machine learning models accurately predicted clinical severity. Mortality was 11.6% overall and decreased from 16.4% in March to April 2020 to 8.6% in September to October 2020. Meaning These findings suggest that machine learning models can be used to predict COVID-19 clinical severity with the use of an available large-scale US COVID-19 data resource.",2021,41,72,2,True,Medicine,32082228,T. Bennett,49012941.0,R. Moffitt,2844991.0,J. Hajagos,2052499186.0,B. Amor,2119073205.0,A. Anand,2120142289.0,Mark Bissell,1804322651.0,K. Bradwell,117727522.0,C. Bremer,2113890150.0,J. B. Byrd,112983974.0,A. Denham,4994798.0,P. Dewitt,39783098.0,D. Gabriel,5696544.0,B. Garibaldi,33755835.0,A. Girvin,1684985.0,J. Guinney,35772466.0,E. Hill,2052502622.0,Stephanie S. Hong,,,2119098665.0,H. Jimenez,1711213.0,Ramakanth Kavuluru,1782557130.0,K. Kostka,21059200.0,H. Lehmann,2050589643.0,E. Levitt,6475899.0,S. Mallipattu,2052499202.0,A. Manna,2911541.0,J. McMurry,145010862.0,M. Morris,3048081.0,J. Muschelli,146143459.0,Andrew J. Neumann,1741083.0,M. Palchuk,32733281.0,E. Pfaff,2119092926.0,Zhenglong Qian,66851030.0,N. Qureshi,41022278.0,S. Russell,3707212.0,H. Spratt,3239548.0,A. Walden,2110114729.0,Andrew E. Williams,84275945.0,J. Wooldridge,2142557556.0,Y. J. Yoo,1652307031.0,X. Zhang,123443838.0,R. Zhu,4066869.0,C. Austin,1735710.0,J. Saltz,1941289.0,K. Gersing,1976792.0,M. Haendel,1792682.0,C. Chute
47a148e508c43db0c1faeb7513f9ae07eee3f4d2,https://www.semanticscholar.org/paper/47a148e508c43db0c1faeb7513f9ae07eee3f4d2,Machine Learning and Psychological Research: The Unexplored Effect of Measurement,"Machine learning (i.e., data mining, artificial intelligence, big data) has been increasingly applied in psychological science. Although some areas of research have benefited tremendously from a new set of statistical tools, most often in the use of biological or genetic variables, the hype has not been substantiated in more traditional areas of research. We argue that this phenomenon results from measurement errors that prevent machine-learning algorithms from accurately modeling nonlinear relationships, if indeed they exist. This shortcoming is showcased across a set of simulated examples, demonstrating that model selection between a machine-learning algorithm and regression depends on the measurement quality, regardless of sample size. We conclude with a set of recommendations and a discussion of ways to better integrate machine learning with statistics as traditionally practiced in psychological science.",2020,42,43,0,True,Computer Science,8490482,R. Jacobucci,5163661.0,K. Grimm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03ca175e2b2745126e792fdc31dfadae4c63afa,https://www.semanticscholar.org/paper/d03ca175e2b2745126e792fdc31dfadae4c63afa,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks,"Detecting test samples drawn sufficiently far away from the training distribution statistically or adversarially is a fundamental requirement for deploying a good classifier in many real-world machine learning applications. However, deep neural networks with the softmax classifier are known to produce highly overconfident posterior distributions even for such abnormal samples. In this paper, we propose a simple yet effective method for detecting any abnormal samples, which is applicable to any pre-trained softmax neural classifier. We obtain the class conditional Gaussian distributions with respect to (low- and upper-level) features of the deep models under Gaussian discriminant analysis, which result in a confidence score based on the Mahalanobis distance. While most prior methods have been evaluated for detecting either out-of-distribution or adversarial samples, but not both, the proposed method achieves the state-of-the-art performances for both cases in our experiments. Moreover, we found that our proposed method is more robust in harsh cases, e.g., when the training dataset has noisy labels or small number of samples. Finally, we show that the proposed method enjoys broader usage by applying it to class-incremental learning: whenever out-of-distribution samples are detected, our classification rule can incorporate new classes well without further training deep models.",2018,32,924,252,False,Computer Science,3436470,Kimin Lee,2208511.0,Kibok Lee,1697141.0,Honglak Lee,143720148.0,Jinwoo Shin,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd363f5a50e23f21043d9ea31d5c19a84e8bcdb,https://www.semanticscholar.org/paper/8fd363f5a50e23f21043d9ea31d5c19a84e8bcdb,A Note on Metric Properties for Some Divergence Measures: The Gaussian Case,"Multivariate Gaussian densities are pervasive in pattern recognition and machine learning. A central operation that appears in most of these areas is to measure the dierence between two multivariate Gaussians. Unfortunately, traditional measures based on the Kullback{ Leibler (KL) divergence and the Bhattacharyya distance do not satisfy all metric axioms necessary for many algorithms. In this paper we propose a modication for the KL divergence and the Bhattacharyya distance, for multivariate Gaussian densities, that transforms the two measures into distance metrics. Next, we show how these metric axioms impact the unfolding process of manifold learning algorithms. Finally, we illustrate the ecacy of the proposed metrics on two dierent manifold learning algorithms when used for motion clustering in video data. Our results show that, in this particular application, the new proposed metrics lead to boosts in performance (at least 7%) when compared to other divergence measures.",2012,37,59,2,False,Mathematics,1403907488,Karim Abou-Moustafa,1701344.0,F. Ferrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84d50d907391e4450b7d126caf8b9c2a07e1df4f,https://www.semanticscholar.org/paper/84d50d907391e4450b7d126caf8b9c2a07e1df4f,Applying machine learning techniques for ADME-Tox prediction: a review,"Introduction: Pharmacokinetics involves the study of absorption, distribution, metabolism, excretion and toxicity of xenobiotics (ADME-Tox). In this sense, the ADME-Tox profile of a bioactive compound can impact its efficacy and safety. Moreover, efficacy and safety were considered some of the major causes of clinical failures in the development of new chemical entities. In this context, machine learning (ML) techniques have been often used in ADME-Tox studies due to the existence of compounds with known pharmacokinetic properties available for generating predictive models. Areas covered: This review examines the growth in the use of some ML techniques in ADME-Tox studies, in particular supervised and unsupervised techniques. Also, some critical points (e.g., size of the data set and type of output variable) must be considered during the generation of models that relate ADME-Tox properties and biological activity. Expert opinion: ML techniques have been successfully employed in pharmacokinetic studies, helping the complex process of designing new drug candidates from the use of reliable ML models. An application of this procedure would be the prediction of ADME-Tox properties from studies of quantitative structure–activity relationships or the discovery of new compounds from a virtual screening using filters based on results obtained from ML techniques.",2015,92,92,1,False,Computer Science,6019396,V. Maltarollo,14182494.0,J. C. Gertrudes,34797219.0,P. R. Oliveira,2082452.0,K. M. Honorio,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b05af62ecc1c5e176a950551ba324088a455c797,https://www.semanticscholar.org/paper/b05af62ecc1c5e176a950551ba324088a455c797,Research on Ensemble Learning,"Ensemble learning is a powerful machine learning paradigm which has exhibited apparent advantages in many applications. An ensemble in the context of machine learning can be broadly defined as a machine learning system that is constructed with a set of individual models working in parallel and whose outputs are combined with a decision fusion strategy to produce a single answer for a given problem. In this paper we introduce core of ensemble learning and key techniques to improve ensemble learning. Based on this we describe the procedure of two typical algorithms, i.e., adaboost and bagging, in detail. Finally we testify the superiority in classification accuracy with some experiments.",2009,9,45,1,False,Computer Science,3265414,Faliang Huang,2876642.0,Guoqing Xie,9706112.0,Ruliang Xiao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae8c317961f2b72266ab343c78cbd1100f6173f6,https://www.semanticscholar.org/paper/ae8c317961f2b72266ab343c78cbd1100f6173f6,White-box vs Black-box: Bayes Optimal Strategies for Membership Inference,"Membership inference determines, given a sample and trained parameters of a machine learning model, whether the sample was part of the training set. In this paper, we derive the optimal strategy for membership inference with a few assumptions on the distribution of the parameters. We show that optimal attacks only depend on the loss function, and thus black-box attacks are as good as white-box attacks. As the optimal strategy is not tractable, we provide approximations of it leading to several inference methods, and show that existing membership inference methods are coarser approximations of this optimal strategy. Our membership attacks outperform the state of the art in various settings, ranging from a simple logistic regression to more complex architectures and datasets, such as ResNet-101 and Imagenet.",2019,31,152,32,False,Computer Science,3469062,Alexandre Sablayrolles,3271933.0,Matthijs Douze,2462253.0,C. Schmid,1734570.0,Y. Ollivier,1681054.0,H. Jégou,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60dd237328bc92941e0559ab358e6186cdd41de,https://www.semanticscholar.org/paper/e60dd237328bc92941e0559ab358e6186cdd41de,On the Convergence of A Class of Adam-Type Algorithms for Non-Convex Optimization,"This paper studies a class of adaptive gradient based momentum algorithms that update the search directions and learning rates simultaneously using past gradients. This class, which we refer to as the ""Adam-type"", includes the popular algorithms such as the Adam, AMSGrad and AdaGrad. Despite their popularity in training deep neural networks, the convergence of these algorithms for solving nonconvex problems remains an open question. This paper provides a set of mild sufficient conditions that guarantee the convergence for the Adam-type methods. We prove that under our derived conditions, these methods can achieve the convergence rate of order $O(\log{T}/\sqrt{T})$ for nonconvex stochastic optimization. We show the conditions are essential in the sense that violating them may make the algorithm diverge. Moreover, we propose and analyze a class of (deterministic) incremental adaptive gradient algorithms, which has the same $O(\log{T}/\sqrt{T})$ convergence rate. Our study could also be extended to a broader class of adaptive gradient methods in machine learning and optimization.",2018,35,219,54,False,Computer Science,2347508,Xiangyi Chen,143743061.0,Sijia Liu,39447572.0,Ruoyu Sun,1793717.0,Mingyi Hong,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491bdbc276f4fdf57c4d511cd09109260a063967,https://www.semanticscholar.org/paper/491bdbc276f4fdf57c4d511cd09109260a063967,Data mining: manufacturing and service applications,"In this paper basic concepts of machine learning and data mining are introduced. Machine learning algorithms extract knowledge from diverse data bases that can be used to build decision-making systems. For example, based on the operational engineering data, equipment faults can be detected, the number of items to be ordered can be predicted, optimal control parameters can be determined. A framework for organizing and applying knowledge for decision-making in manufacturing and service applications is presented. The framework uses decision-making constructs such decision tables, decision maps, and atlases. It offers a new data-driven paradigm of importance to modern manufacturing and service organisations. Examples of data mining applications in industrial, medical, and pharmaceutical domains are presented. It is envisioned that the data-driven framework presented in the paper will enhance these applications.",2006,56,135,7,False,Engineering,2063959413,A. Kusiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a724bb040771307571f3ae1233a115cd62bb52be,https://www.semanticscholar.org/paper/a724bb040771307571f3ae1233a115cd62bb52be,Constructing Boosting Algorithms from SVMs: An Application to One-Class Classification,"We show via an equivalence of mathematical programs that a support vector (SV) algorithm can be translated into an equivalent boosting-like algorithm and vice versa. We exemplify this translation procedure for a new algorithm: one-class leveraging, starting from the one-class support vector machine (1-SVM). This is a first step toward unsupervised learning in a boosting framework. Building on so-called barrier methods known from the theory of constrained optimization, it returns a function, written as a convex combination of base hypotheses, that characterizes whether a given test point is likely to have been generated from the distribution underlying the training data. Simulations on one-class classification problems demonstrate the usefulness of our approach.",2002,77,252,19,False,Computer Science,2414086,G. Rätsch,2459012.0,S. Mika,1707625.0,B. Schölkopf,145034054.0,K. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf0dbbbe8a9a56264bf440b44048f52662b8b15,https://www.semanticscholar.org/paper/3bf0dbbbe8a9a56264bf440b44048f52662b8b15,Improving the Caenorhabditis elegans Genome Annotation Using Machine Learning,"For modern biology, precise genome annotations are of prime importance, as they allow the accurate definition of genic regions. We employ state-of-the-art machine learning methods to assay and improve the accuracy of the genome annotation of the nematode Caenorhabditis elegans. The proposed machine learning system is trained to recognize exons and introns on the unspliced mRNA, utilizing recent advances in support vector machines and label sequence learning. In 87% (coding and untranslated regions) and 95% (coding regions only) of all genes tested in several out-of-sample evaluations, our method correctly identified all exons and introns. Notably, only 37% and 50%, respectively, of the presently unconfirmed genes in the C. elegans genome annotation agree with our predictions, thus we hypothesize that a sizable fraction of those genes are not correctly annotated. A retrospective evaluation of the Wormbase WS120 annotation [1] of C. elegans reveals that splice form predictions on unconfirmed genes in WS120 are inaccurate in about 18% of the considered cases, while our predictions deviate from the truth only in 10%–13%. We experimentally analyzed 20 controversial genes on which our system and the annotation disagree, confirming the superiority of our predictions. While our method correctly predicted 75% of those cases, the standard annotation was never completely correct. The accuracy of our system is further corroborated by a comparison with two other recently proposed systems that can be used for splice form prediction: SNAP and ExonHunter. We conclude that the genome annotation of C. elegans and other organisms can be greatly enhanced using modern machine learning technology.",2006,46,84,0,True,Biology,2414086,G. Rätsch,3029782.0,S. Sonnenburg,2084256.0,J. Srinivasan,39635388.0,H. Witte,145034054.0,K. Müller,1838730.0,R. Sommer,1707625.0,B. Schölkopf,,,,,,,,,,,,,,,,,,,,,Computer Science,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417dfcfc722b8b31278a0ebcc1595963dab5a1c,https://www.semanticscholar.org/paper/4417dfcfc722b8b31278a0ebcc1595963dab5a1c,Malware Detection by Eating a Whole EXE,"In this work we introduce malware detection from raw byte sequences as a fruitful research area to the larger machine learning community. Building a neural network for such a problem presents a number of interesting challenges that have not occurred in tasks such as image processing or NLP. In particular, we note that detection from raw bytes presents a sequence problem with over two million time steps and a problem where batch normalization appear to hinder the learning process. We present our initial work in building a solution to tackle this problem, which has linear complexity dependence on the sequence length, and allows for interpretable sub-regions of the binary to be identified. In doing so we will discuss the many challenges in building a neural network to process data at this scale, and the methods we used to work around them.",2017,62,324,69,False,Mathematics,34885007,Edward Raff,2055570627.0,Jon Barker,40214038.0,J. Sylvester,144286150.0,Robert Brandon,2301680.0,Bryan Catanzaro,144440349.0,Charles K. Nicholas,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa36d180a3d650315e34d0dfa5065478dffa13dc,https://www.semanticscholar.org/paper/fa36d180a3d650315e34d0dfa5065478dffa13dc,Analysis of Malware behavior: Type classification using machine learning,"Malicious software has become a major threat to modern society, not only due to the increased complexity of the malware itself but also due to the exponential increase of new malware each day. This study tackles the problem of analyzing and classifying a high amount of malware in a scalable and automatized manner. We have developed a distributed malware testing environment by extending Cuckoo Sandbox that was used to test an extensive number of malware samples and trace their behavioral data. The extracted data was used for the development of a novel type classification approach based on supervised machine learning. The proposed classification approach employs a novel combination of features that achieves a high classification rate with a weighted average AUC value of 0.98 using Random Forests classifier. The approach has been extensively tested on a total of 42,000 malware samples. Based on the above results it is believed that the developed system can be used to pre-filter novel from known malware in a future malware analysis system.",2015,20,89,4,False,Computer Science,2891464,Radu S. Pirscoveanu,2516279.0,Steven S. Hansen,34777995.0,Thor M. T. Larsen,35428029.0,M. Stevanovic,3369847.0,J. Pedersen,25226912.0,A. Czech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a32801cde1c1f066a8ae74647705a28442e6136,https://www.semanticscholar.org/paper/3a32801cde1c1f066a8ae74647705a28442e6136,Machine Health Monitoring Using Adaptive Kernel Spectral Clustering and Deep Long Short-Term Memory Recurrent Neural Networks,"Machine health monitoring is of great importance in industrial informatics field. Recently, deep learning methods applied to machine health monitoring have been proven effective. However, the existing methods face enormous difficulties in extracting heterogeneous features indicating the variation until failure and revealing the inherent high-dimensional features of massive signals, which affect the accuracy and efficiency of machine health monitoring. In this paper, a novel data-driven machine health monitoring method is proposed using adaptive kernel spectral clustering (AKSC) and deep long short-term memory recurrent neural networks (LSTM-RNN). This method include three steps: First, features in the time domain, frequency domain, and time-frequency domain are, respectively, extracted from massive measured signals. And, an Euclidean distance based algorithm is designed to select degradation features. Second, the AKSC algorithm is introduced to adaptively identify machine anomaly behaviors from multiple degradation features. Third, a new deep learning model (LSTM-RNN) is constructed to update and predict the failure time of the machine. The effectiveness of the proposed method is validated using a set of test-to-failure experimental data. The results show that the performance of the proposed method is competitive with other existing methods.",2019,37,104,4,False,Computer Science,49096871,Yiwei Cheng,1711199.0,Haiping Zhu,2146665885.0,Jun Wu,1688789.0,X. Shao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e6c03c3a971ca0d17f21bd094beaca51b514676,https://www.semanticscholar.org/paper/6e6c03c3a971ca0d17f21bd094beaca51b514676,Identifying Ethical Considerations for Machine Learning Healthcare Applications,"Abstract Along with potential benefits to healthcare delivery, machine learning healthcare applications (ML-HCAs) raise a number of ethical concerns. Ethical evaluations of ML-HCAs will need to structure the overall problem of evaluating these technologies, especially for a diverse group of stakeholders. This paper outlines a systematic approach to identifying ML-HCA ethical concerns, starting with a conceptual model of the pipeline of the conception, development, implementation of ML-HCAs, and the parallel pipeline of evaluation and oversight tasks at each stage. Over this model, we layer key questions that raise value-based issues, along with ethical considerations identified in large part by a literature review, but also identifying some ethical considerations that have yet to receive attention. This pipeline model framework will be useful for systematic ethical appraisals of ML-HCA from development through implementation, and for interdisciplinary collaboration of diverse stakeholders that will be required to understand and subsequently manage the ethical implications of ML-HCAs.",2020,63,88,6,True,Medicine,16015502,D. Char,143650563.0,M. Abràmoff,5993799.0,C. Feudtner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84b7729299a2c4efecf88b5b0467ca29ba5e77b3,https://www.semanticscholar.org/paper/84b7729299a2c4efecf88b5b0467ca29ba5e77b3,Deep learning versus traditional machine learning methods for aggregated energy demand prediction,"In this paper the more advanced, in comparison with traditional machine learning approaches, deep learning methods are explored with the purpose of accurately predicting the aggregated energy consumption. Despite the fact that a wide range of machine learning methods have been applied to probabilistic energy prediction, the deep learning ones certainly represent the state-of-the-art artificial intelligence methods with remarkable success in a spectrum of practical applications. In particular, the use of Multi Layer Perceptrons, recently enhanced with deep learning capabilities, is proposed. Furthermore, its performance is compared with the most commonly used machine learning methods, such as Support Vector Machines, Gaussian Processes, Regression Trees, Ensemble Boosting and Linear Regression. The analysis of the day-ahead energy prediction demonstrates that different prediction methods present significantly different levels of accuracy in the case of a challenging dataset that comprises an interesting mix of consumers, wind and solar generation. The results show that Multi Layer Perceptrons outperform all the eight methods used as a benchmark in this study.",2017,35,51,2,False,Computer Science,1790542,N. Paterakis,146634864.0,Elena Mocanu,1970654.0,M. Gibescu,50257911.0,Bart Stappers,35360436.0,Walter van Alst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845d6f6900219a76ea7dfcb7684cf37c1b426c32,https://www.semanticscholar.org/paper/845d6f6900219a76ea7dfcb7684cf37c1b426c32,Polypharmacology Browser PPB2: Target Prediction Combining Nearest Neighbors with Machine Learning,"Here we report PPB2 as a target prediction tool assigning targets to a query molecule based on ChEMBL data. PPB2 computes ligand similarities using molecular fingerprints encoding composition (MQN), molecular shape and pharmacophores (Xfp), and substructures (ECfp4) and features an unprecedented combination of nearest neighbor (NN) searches and Naı̈ve Bayes (NB) machine learning, together with simple NN searches, NB and Deep Neural Network (DNN) machine learning models as further options. Although NN(ECfp4) gives the best results in terms of recall in a 10-fold cross-validation study, combining NN searches with NB machine learning provides superior precision statistics, as well as better results in a case study predicting off-targets of a recently reported TRPV6 calcium channel inhibitor, illustrating the value of this combined approach. PPB2 is available to assess possible off-targets of small molecule drug-like compounds by public access at http://gdb.unibe.ch .",2018,52,59,1,True,Biology,3285525,M. Awale,144796684.0,J. Reymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2650784b6491fd2b9e73bb212aae229cea01ea,https://www.semanticscholar.org/paper/8d2650784b6491fd2b9e73bb212aae229cea01ea,"Artificial Intelligence and Machine Learning Applications in Smart Production: Progress, Trends, and Directions","Adaptation and innovation are extremely important to the manufacturing industry. This development should lead to sustainable manufacturing using new technologies. To promote sustainability, smart production requires global perspectives of smart production application technology. In this regard, thanks to intensive research efforts in the field of artificial intelligence (AI), a number of AI-based techniques, such as machine learning, have already been established in the industry to achieve sustainable manufacturing. Thus, the aim of the present research was to analyze, systematically, the scientific literature relating to the application of artificial intelligence and machine learning (ML) in industry. In fact, with the introduction of the Industry 4.0, artificial intelligence and machine learning are considered the driving force of smart factory revolution. The purpose of this review was to classify the literature, including publication year, authors, scientific sector, country, institution, and keywords. The analysis was done using the Web of Science and SCOPUS database. Furthermore, UCINET and NVivo 12 software were used to complete them. A literature review on ML and AI empirical studies published in the last century was carried out to highlight the evolution of the topic before and after Industry 4.0 introduction, from 1999 to now. Eighty-two articles were reviewed and classified. A first interesting result is the greater number of works published by the USA and the increasing interest after the birth of Industry 4.0.",2020,30,96,1,True,Engineering,77613442,R. Cioffi,1573894982.0,Marta Travaglioni,123520060.0,G. Piscitelli,49596586.0,A. Petrillo,47356066.0,F. De Felice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d451b39d7c97aebecd36d0ca6e554a9a4309067,https://www.semanticscholar.org/paper/9d451b39d7c97aebecd36d0ca6e554a9a4309067,Wrapped progressive sampling search for optimizing learning algorithm parameters,"We present a heuristic meta-learning search method for finding a set of optimized algorithmic parameters for a range of machine learning algo- rithms. The method, wrapped progressive sampling, is a combination of classifier wrapping and progressive sampling of training data. A series of experiments on UCI benchmark data sets with nominal features, and five machine learning algorithms to which simple wrapping and wrapped progres- sive sampling is applied, yields results that show little improvement for the algorithm which offers few parameter variations, but marked improvements for the algorithms offering many possible testable parameter combinations, yielding up to 32.2% error reduction with the winnow learning algorithm",2005,11,63,7,False,Computer Science,145977875,Antal van den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
