paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name,authors/40/authorId,authors/40/name,authors/41/authorId,authors/41/name,authors/42/authorId,authors/42/name,authors/43/authorId,authors/43/name,authors/44/authorId,authors/44/name,authors/45/authorId,authors/45/name,authors/46/authorId,authors/46/name,authors/47/authorId,authors/47/name,authors/48/authorId,authors/48/name,authors/49/authorId,authors/49/name,authors/50/authorId,authors/50/name,authors/51/authorId,authors/51/name,authors/52/authorId,authors/52/name,authors/53/authorId,authors/53/name,authors/54/authorId,authors/54/name,authors/55/authorId,authors/55/name,authors/56/authorId,authors/56/name,authors/57/authorId,authors/57/name
4ec306ab408839fa060cfe4f6ce969c43df65ed9,https://www.semanticscholar.org/paper/4ec306ab408839fa060cfe4f6ce969c43df65ed9,Machine Learning Phases of Strongly Correlated Fermions,"Machine learning offers an unprecedented perspective for the problem of classifying phases in condensed matter physics. We employ neural-network machine learning techniques to distinguish finite-temperature phases of the strongly correlated fermions on cubic lattices. We show that a three dimensional convolutional network trained on auxiliary field configurations produced by quantum Monte Carlo simulations of the Hubbard model can correctly predict the magnetic phase diagram of the model at the average density of one (half filling). We then use the network, trained at half filling, to explore the trend in the transition temperature as the system is doped away from half filling. This transfer learning approach predicts that the instability to the magnetic phase extends to at least 5% doping in this region. Our results pave the way for other machine learning applications in correlated quantum many-body systems.",2016,32,258,3,True,Physics,,1411979208,K. Ch'ng,5048394.0,J. Carrasquilla,3422513.0,R. Melko,2203253.0,E. Khatami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157ed3db4c656854e69931cb6089b64b08784b9,https://www.semanticscholar.org/paper/4157ed3db4c656854e69931cb6089b64b08784b9,DaDianNao: A Machine-Learning Supercomputer,"Many companies are deploying services, either for consumers or industry, which are largely based on machine-learning algorithms for sophisticated processing of large amounts of data. The state-of-the-art and most popular such machine-learning algorithms are Convolutional and Deep Neural Networks (CNNs and DNNs), which are known to be both computationally and memory intensive. A number of neural network accelerators have been recently proposed which can offer high computational capacity/area ratio, but which remain hampered by memory accesses. However, unlike the memory wall faced by processors on general-purpose workloads, the CNNs and DNNs memory footprint, while large, is not beyond the capability of the on chip storage of a multi-chip system. This property, combined with the CNN/DNN algorithmic characteristics, can lead to high internal bandwidth and low external communications, which can in turn enable high-degree parallelism at a reasonable area cost. In this article, we introduce a custom multi-chip machine-learning architecture along those lines. We show that, on a subset of the largest known neural network layers, it is possible to achieve a speedup of 450.65x over a GPU, and reduce the energy by 150.31x on average for a 64-chip system. We implement the node down to the place and route at 28nm, containing a combination of custom storage and computational units, with industry-grade interconnects.",2014,50,1145,149,False,Computer Science,,7377735,Yunji Chen,2068286576.0,Tao Luo,39419985.0,Shaoli Liu,2145407329.0,Shijin Zhang,37167270.0,Liqiang He,2110368816.0,Jia Wang,3353457.0,Ling Li,144049725.0,Tianshi Chen,1719934.0,Zhiwei Xu,145550877.0,Ninghui Sun,1731764.0,O. Temam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f488e4a252c018f9391b0dc90036687a0b361844,https://www.semanticscholar.org/paper/f488e4a252c018f9391b0dc90036687a0b361844,Implementing Machine Learning in Radiology Practice and Research.,"OBJECTIVE
The purposes of this article are to describe concepts that radiologists should understand to evaluate machine learning projects, including common algorithms, supervised as opposed to unsupervised techniques, statistical pitfalls, and data considerations for training and evaluation, and to briefly describe ethical dilemmas and legal risk.


CONCLUSION
Machine learning includes a broad class of computer programs that improve with experience. The complexity of creating, training, and monitoring machine learning indicates that the success of the algorithms will require radiologist involvement for years to come, leading to engagement rather than replacement.",2017,18,186,2,False,Medicine,,145744080,M. Kohli,144477836.0,L. Prevedello,3005117.0,Ross W. Filice,144304449.0,J. R. Geis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aaede70f5efcb1542a80707c1f0f8b01955a7d2,https://www.semanticscholar.org/paper/7aaede70f5efcb1542a80707c1f0f8b01955a7d2,Oblivious Multi-Party Machine Learning on Trusted Processors,"Privacy-preserving multi-party machine learning allows multiple organizations to perform collaborative data analytics while guaranteeing the privacy of their individual datasets. Using trusted SGX-processors for this task yields high performance, but requires a careful selection, adaptation, and implementation of machine-learning algorithms to provably prevent the exploitation of any side channels induced by data-dependent access patterns. 
 
We propose data-oblivious machine learning algorithms for support vector machines, matrix factorization, neural networks, decision trees, and k-means clustering. We show that our efficient implementation based on Intel Skylake processors scales up to large, realistic datasets, with overheads several orders of magnitude lower than with previous approaches based on advanced cryptographic multi-party computation schemes.",2016,87,422,37,False,Computer Science,,144849964,O. Ohrimenko,145124099.0,Felix Schuster,25650985.0,C. Fournet,37655483.0,Aastha Mehta,2388416.0,S. Nowozin,1796965.0,Kapil Vaswani,144638568.0,Manuel Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebab687cd1be7d25392c11f89fce6a63bef7219d,https://www.semanticscholar.org/paper/ebab687cd1be7d25392c11f89fce6a63bef7219d,Towards the Science of Security and Privacy in Machine Learning,"Advances in machine learning (ML) in recent years have enabled a dizzying array of applications such as data analytics, autonomous systems, and security diagnostics. ML is now pervasive—new systems and models are being deployed in every domain imaginable, leading to rapid and widespread deployment of software based inference and decision making. There is growing recognition that ML exposes new vulnerabilities in software systems, yet the technical community’s understanding of the nature and extent of these vulnerabilities remains limited. We systematize recent findings on ML security and privacy, focusing on attacks identified on these systems and defenses crafted to date. We articulate a comprehensive threat model for ML, and categorize attacks and defenses within an adversarial framework. Key insights resulting from works both in the ML and security communities are identified and the effectiveness of approaches are related to structural elements of ML algorithms and the data used to train them. We conclude by formally exploring the opposing relationship between model accuracy and resilience to adversarial manipulation. Through these explorations, we show that there are (possibly unavoidable) tensions between model complexity, accuracy, and resilience that must be calibrated for the environments in which they will be used.",2016,112,399,36,False,Computer Science,,1967156,Nicolas Papernot,144061974.0,P. Mcdaniel,2370629.0,Arunesh Sinha,1796536.0,Michael P. Wellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d46dc975aeed3f96bddb144079b50238f746ecd,https://www.semanticscholar.org/paper/9d46dc975aeed3f96bddb144079b50238f746ecd,"Machine learning in manufacturing: advantages, challenges, and applications","The nature of manufacturing systems faces ever more complex, dynamic and at times even chaotic behaviors. In order to being able to satisfy the demand for high-quality products in an efficient manner, it is essential to utilize all means available. One area, which saw fast pace developments in terms of not only promising results but also usability, is machine learning. Promising an answer to many of the old and new challenges of manufacturing, machine learning is widely discussed by researchers and practitioners alike. However, the field is very broad and even confusing which presents a challenge and a barrier hindering wide application. Here, this paper contributes in presenting an overview of available machine learning techniques and structuring this rather complicated area. A special focus is laid on the potential benefit, and examples of successful applications in a manufacturing environment.",2016,139,616,16,True,Engineering,,2511781,T. Wuest,2051446256.0,Daniel Weimer,1852549.0,C. Irgens,144199043.0,K. Thoben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441c31274f4535a4a50892c1ad6e19eacfd17f8c,https://www.semanticscholar.org/paper/441c31274f4535a4a50892c1ad6e19eacfd17f8c,Perspective: Machine learning potentials for atomistic simulations.,"Nowadays, computer simulations have become a standard tool in essentially all fields of chemistry, condensed matter physics, and materials science. In order to keep up with state-of-the-art experiments and the ever growing complexity of the investigated problems, there is a constantly increasing need for simulations of more realistic, i.e., larger, model systems with improved accuracy. In many cases, the availability of sufficiently efficient interatomic potentials providing reliable energies and forces has become a serious bottleneck for performing these simulations. To address this problem, currently a paradigm change is taking place in the development of interatomic potentials. Since the early days of computer simulations simplified potentials have been derived using physical approximations whenever the direct application of electronic structure methods has been too demanding. Recent advances in machine learning (ML) now offer an alternative approach for the representation of potential-energy surfaces by fitting large data sets from electronic structure calculations. In this perspective, the central ideas underlying these ML potentials, solved problems and remaining challenges are reviewed along with a discussion of their current applicability and limitations.",2016,60,732,9,True,Medicine,,144136091,J. Behler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07912741c6c96e6ad5b2c2d6c6c3b2de5c8a271b,https://www.semanticscholar.org/paper/07912741c6c96e6ad5b2c2d6c6c3b2de5c8a271b,Advances and Open Problems in Federated Learning,"Federated learning (FL) is a machine learning setting where many clients (e.g. mobile devices or whole organizations) collaboratively train a model under the orchestration of a central server (e.g. service provider), while keeping the training data decentralized. FL embodies the principles of focused data collection and minimization, and can mitigate many of the systemic privacy risks and costs resulting from traditional, centralized machine learning and data science approaches. Motivated by the explosive growth in FL research, this paper discusses recent advances and presents an extensive collection of open problems and challenges.",2019,517,2240,201,True,Computer Science,Mathematics,3115341,P. Kairouz,145057514.0,H. B. McMahan,15519668.0,Brendan Avent,1702915.0,A. Bellet,1702172.0,M. Bennis,10754103.0,A. Bhagoji,2039588.0,Keith Bonawitz,143676545.0,Zachary B. Charles,1709589.0,Graham Cormode,49326047.0,Rachel Cummings,1410457573.0,Rafael G. L. D'Oliveira,40464010.0,S. Rouayheb,2116660698.0,David Evans,33685819.0,Josh Gardner,40449749.0,Zachary Garrett,145511365.0,Adrià Gascón,2529354.0,Badih Ghazi,1974678.0,Phillip B. Gibbons,1708469.0,M. Gruteser,1753355.0,Z. Harchaoui,31927890.0,Chaoyang He,,,51222147.0,Lie He,3382735.0,Zhouyuan Huo,2054968684.0,Ben Hutchinson,39756252.0,Justin Hsu,2456863.0,Martin Jaggi,47197693.0,T. Javidi,144225970.0,Gauri Joshi,10398264.0,M. Khodak,32139366.0,Jakub Konecný,2823893.0,A. Korolova,3018662.0,F. Koushanfar,143812875.0,O. Koyejo,1792616.0,Tancrède Lepoint,1614034792.0,Yang Liu,143615345.0,Prateek Mittal,81080659.0,M. Mohri,1718786.0,R. Nock,2064241030.0,A. Özgür,1801719.0,R. Pagh,1702744.0,Mariana Raykova,2072589474.0,Hang Qi,1878835.0,D. Ramage,145711633.0,R. Raskar,143711382.0,D. Song,2118727912.0,Weikang Song,2127057.0,Sebastian U. Stich,8908922.0,Ziteng Sun,9486035.0,A. Suresh,2444919.0,Florian Tramèr,2927870.0,Praneeth Vepakomma,30880777.0,Jianyu Wang,2068239439.0,Li Xiong,144897102.0,Zheng Xu,153096457.0,Qiang Yang,1815972.0,Felix X. Yu,2110984588.0,Han Yu,49113001.0,Sen Zhao
c87a4433c57ddabd50f32ca2c2d2197244692106,https://www.semanticscholar.org/paper/c87a4433c57ddabd50f32ca2c2d2197244692106,mlr: Machine Learning in R,"The MLR package provides a generic, object-oriented, and extensible framework for classification, regression, survival analysis and clustering for the R language. It provides a unified interface to more than 160 basic learners and includes meta-algorithms and model selection techniques to improve and extend the functionality of basic learners with, e.g., hyperparameter tuning, feature selection, and ensemble construction. Parallel high-performance computing is natively supported. The package targets practitioners who want to quickly apply machine learning algorithms, as well as researchers who want to implement, benchmark, and compare their new methods in a structured environment.",2016,18,501,22,False,Computer Science,,1686924,B. Bischl,143962282.0,Michel Lang,1722782.0,Lars Kotthoff,1763314.0,J. Schiffner,145444740.0,Jakob Richter,2083245997.0,Erich Studerus,8662947.0,Giuseppe Casalicchio,2076956892.0,Zachary M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44479cc5266788c3bafcc0b12ef0758827741fe3,https://www.semanticscholar.org/paper/44479cc5266788c3bafcc0b12ef0758827741fe3,Guidelines for Developing and Reporting Machine Learning Predictive Models in Biomedical Research: A Multidisciplinary View,"Background As more and more researchers are turning to big data for new opportunities of biomedical discoveries, machine learning models, as the backbone of big data analysis, are mentioned more often in biomedical journals. However, owing to the inherent complexity of machine learning methods, they are prone to misuse. Because of the flexibility in specifying machine learning models, the results are often insufficiently reported in research articles, hindering reliable assessment of model validity and consistent interpretation of model outputs. Objective To attain a set of guidelines on the use of machine learning predictive models within clinical settings to make sure the models are correctly applied and sufficiently reported so that true discoveries can be distinguished from random coincidence. Methods A multidisciplinary panel of machine learning experts, clinicians, and traditional statisticians were interviewed, using an iterative process in accordance with the Delphi method. Results The process produced a set of guidelines that consists of (1) a list of reporting items to be included in a research article and (2) a set of practical sequential steps for developing predictive models. Conclusions A set of guidelines was generated to enable correct application of machine learning models and consistent reporting of model specifications and results in biomedical research. We believe that such guidelines will accelerate the adoption of big data analysis, particularly with machine learning methods, in the biomedical research community.",2016,59,417,12,False,Medicine,Computer Science,145951567,Wei Luo,145890410.0,Dinh Phung,6254479.0,T. Tran,119971153.0,Sunil Gupta,2867032.0,S. Rana,145467385.0,C. Karmakar,49512795.0,A. Shilton,1726789.0,J. Yearwood,2160177.0,N. Dimitrova,1719940.0,T. Ho,143761093.0,S. Venkatesh,2274601.0,M. Berk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c396ba3ce3c58591b8ee282e65ab5a6d610e16ed,https://www.semanticscholar.org/paper/c396ba3ce3c58591b8ee282e65ab5a6d610e16ed,Machine Teaching: A New Paradigm for Building Machine Learning Systems,"The current processes for building machine learning systems require practitioners with deep knowledge of machine learning. This significantly limits the number of machine learning systems that can be created and has led to a mismatch between the demand for machine learning systems and the ability for organizations to build them. We believe that in order to meet this growing demand for machine learning systems we must significantly increase the number of individuals that can teach machines. We postulate that we can achieve this goal by making the process of teaching machines easy, fast and above all, universally accessible. 
While machine learning focuses on creating new algorithms and improving the accuracy of ""learners"", the machine teaching discipline focuses on the efficacy of the ""teachers"". Machine teaching as a discipline is a paradigm shift that follows and extends principles of software engineering and programming languages. We put a strong emphasis on the teacher and the teacher's interaction with data, as well as crucial components such as techniques and design principles of interaction and visualization. 
In this paper, we present our position regarding the discipline of machine teaching and articulate fundamental machine teaching principles. We also describe how, by decoupling knowledge about machine learning algorithms from the process of teaching, we can accelerate innovation and empower millions of new uses for machine learning models.",2017,6,125,14,False,Computer Science,Mathematics,2812486,P. Simard,1719124.0,Saleema Amershi,1724065.0,D. M. Chickering,21134435.0,Alicia Edelman Pelton,39715299.0,S. Ghorashi,50004012.0,Christopher Meek,2057749310.0,Gonzalo A. Ramos,38972741.0,Jina Suh,39963433.0,J. Verwey,2109019287.0,Mo Wang,2372116.0,J. Wernsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77233d2f6fd10465a574ca33b869707822bf0c0b,https://www.semanticscholar.org/paper/77233d2f6fd10465a574ca33b869707822bf0c0b,A brief survey of machine learning methods and their sensor and IoT applications,"This paper provides a brief survey of the basic concepts and algorithms used for Machine Learning and its applications. We begin with a broader definition of machine learning and then introduce various learning modalities including supervised and unsupervised methods and deep learning paradigms. In the rest of the paper, we discuss applications of machine learning algorithms in various fields including pattern recognition, sensor networks, anomaly detection, Internet of Things (IoT) and health monitoring. In the final sections, we present some of the software tools and an extensive bibliography.",2017,222,155,5,False,Computer Science,,40692862,U. Shanthamallu,144924839.0,A. Spanias,1755611.0,C. Tepedelenlioğlu,147607265.0,M. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528ecb0f88a9ea6110ba309b98cc2f0678f257c9,https://www.semanticscholar.org/paper/528ecb0f88a9ea6110ba309b98cc2f0678f257c9,Data Mining Practical Machine Learning Tools And Techniques With Java Implementations,"Thank you for reading data mining practical machine learning tools and techniques with java implementations. As you may know, people have look hundreds times for their favorite novels like this data mining practical machine learning tools and techniques with java implementations, but end up in infectious downloads. Rather than reading a good book with a cup of tea in the afternoon, instead they juggled with some malicious bugs inside their laptop.",2016,1,358,48,False,Computer Science,,49882421,Marcel Abendroth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eb131a34fbb508a9dd8b646950c65901d6f1a5b,https://www.semanticscholar.org/paper/1eb131a34fbb508a9dd8b646950c65901d6f1a5b,Hidden Technical Debt in Machine Learning Systems,"Machine learning offers a fantastically powerful toolkit for building useful complex prediction systems quickly. This paper argues it is dangerous to think of these quick wins as coming for free. Using the software engineering framework of technical debt, we find it is common to incur massive ongoing maintenance costs in real-world ML systems. We explore several ML-specific risk factors to account for in system design. These include boundary erosion, entanglement, hidden feedback loops, undeclared consumers, data dependencies, configuration issues, changes in the external world, and a variety of system-level anti-patterns.",2015,16,667,63,False,Computer Science,,1733143,D. Sculley,144510728.0,Gary Holt,145973657.0,D. Golovin,143698521.0,Eugene Davydov,2054375101.0,Todd Phillips,49236095.0,D. Ebner,2055477158.0,Vinay Chaudhary,2114084357.0,Michael Young,40169157.0,J. Crespo,47019745.0,Dan Dennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e6060316394393c226b5c86ce51b06c4c75bee1,https://www.semanticscholar.org/paper/9e6060316394393c226b5c86ce51b06c4c75bee1,Machine Learning Classification over Encrypted Data,"Machine learning classification is used for numerous tasks nowadays, such as medical or genomics predictions, spam detection, face recognition, and financial predictions. Due to privacy concerns, in some of these applications, it is important that the data and the classifier remain confidential. In this work, we construct three major classification protocols that satisfy this privacy constraint: hyperplane decision, Naïve Bayes, and decision trees. We also enable these protocols to be combined with AdaBoost. At the basis of these constructions is a new library of building blocks, which enables constructing a wide range of privacy-preserving classifiers; we demonstrate how this library can be used to construct other classifiers than the three mentioned above, such as a multiplexer and a face detection classifier. We implemented and evaluated our library and our classifiers. Our protocols are efficient, taking milliseconds to a few seconds to perform a classification when running on real medical datasets.",2015,73,627,62,True,Computer Science,,39940567,Raphael Bost,144963510.0,R. A. Popa,2058019574.0,Stephen Tu,1706681.0,S. Goldwasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56e8863838b4dcc4790108cd1e7e680a104a7c30,https://www.semanticscholar.org/paper/56e8863838b4dcc4790108cd1e7e680a104a7c30,Machine Learning Algorithms : A Review,"In this paper, various machine learning algorithms have been discussed. These algorithms are used for various purposes like data mining, image processing, predictive analytics, etc. to name a few. The main advantage of using machine learning is that, once an algorithm learns what to do with data, it can do its work automatically.",2016,14,370,25,False,Computer Science,,50349508,Ayon Dey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9e6bb5f2a04ae30d8ecc9287f8b702eedd7b772,https://www.semanticscholar.org/paper/e9e6bb5f2a04ae30d8ecc9287f8b702eedd7b772,Some Studies in Machine Learning Using the Game of Checkers,"Abstract A new signature-table technique is described together with an improved book-learning procedure which is thought to be much superior to the linear polynomial method. Full use is made of the so-called “alpha-beta” pruning and several forms of forward pruning to restrict the spread of the move tree and to permit the program to look ahead to a much greater depth than it otherwise could do. While still unable to outplay checker masters, the program's playing ability has been greatly improved.tplay checker masters, the",1967,9,4060,134,True,Computer Science,,7991309,A. Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aae0dc122102693e8136856ffc8b72df7f78386,https://www.semanticscholar.org/paper/6aae0dc122102693e8136856ffc8b72df7f78386,A study of the behavior of several methods for balancing machine learning training data,"There are several aspects that might influence the performance achieved by existing learning systems. It has been reported that one of these aspects is related to class imbalance in which examples in training data belonging to one class heavily outnumber the examples in the other class. In this situation, which is found in real world data describing an infrequent but important event, the learning system may have difficulties to learn the concept related to the minority class. In this work we perform a broad experimental evaluation involving ten methods, three of them proposed by the authors, to deal with the class imbalance problem in thirteen UCI data sets. Our experiments provide evidence that class imbalance does not systematically hinder the performance of learning systems. In fact, the problem seems to be related to learning with too few minority class examples in the presence of other complicating factors, such as class overlapping. Two of our proposed methods deal with these conditions directly, allying a known over-sampling method with data cleaning methods in order to produce better-defined class clusters. Our comparative experiments show that, in general, over-sampling methods provide more accurate results than under-sampling methods considering the area under the ROC curve (AUC). This result seems to contradict results previously published in the literature. Two of our proposed methods, Smote + Tomek and Smote + ENN, presented very good results for data sets with a small number of positive examples. Moreover, Random over-sampling, a very simple over-sampling method, is very competitive to more complex over-sampling methods. Since the over-sampling methods provided very good performance results, we also measured the syntactic complexity of the decision trees induced from over-sampled data. Our results show that these trees are usually more complex then the ones induced from original data. Random over-sampling usually produced the smallest increase in the mean number of induced rules and Smote + ENN the smallest increase in the mean number of conditions per rule, when compared among the investigated over-sampling methods.",2004,33,2672,240,False,Computer Science,,145666101,Gustavo E. A. P. A. Batista,1793286.0,R. Prati,1737677.0,M. C. Monard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233e1651094717e3df60d231c65000eb2105e283,https://www.semanticscholar.org/paper/233e1651094717e3df60d231c65000eb2105e283,Python Machine Learning,"Unlock deeper insights into Machine Leaning with this vital guide to cutting-edge predictive analyticsAbout This BookLeverage Python's most powerful open-source libraries for deep learning, data wrangling, and data visualizationLearn effective strategies and best practices to improve and optimize machine learning systems and algorithmsAsk and answer tough questions of your data with robust statistical models, built for a range of datasetsWho This Book Is ForIf you want to find out how to use Python to start answering critical questions of your data, pick up Python Machine Learning whether you want to get started from scratch or want to extend your data science knowledge, this is an essential and unmissable resource.What You Will LearnExplore how to use different machine learning models to ask different questions of your dataLearn how to build neural networks using Keras and TheanoFind out how to write clean and elegant Python code that will optimize the strength of your algorithmsDiscover how to embed your machine learning model in a web application for increased accessibilityPredict continuous target outcomes using regression analysisUncover hidden patterns and structures in data with clusteringOrganize data using effective pre-processing techniquesGet to grips with sentiment analysis to delve deeper into textual and social media dataIn DetailMachine learning and predictive analytics are transforming the way businesses and other organizations operate. Being able to understand trends and patterns in complex data is critical to success, becoming one of the key strategies for unlocking growth in a challenging contemporary marketplace. Python can help you deliver key insights into your data its unique capabilities as a language let you build sophisticated algorithms and statistical models that can reveal new perspectives and answer key questions that are vital for success.Python Machine Learning gives you access to the world of predictive analytics and demonstrates why Python is one of the world's leading data science languages. If you want to ask better questions of data, or need to improve and extend the capabilities of your machine learning systems, this practical data science book is invaluable. Covering a wide range of powerful Python libraries, including scikit-learn, Theano, and Keras, and featuring guidance and tips on everything from sentiment analysis to neural networks, you'll soon be able to answer some of the most important questions facing you and your organization.Style and approachPython Machine Learning connects the fundamental theoretical principles behind machine learning to their practical application in a way that focuses you on asking and answering the right questions. It walks you through the key elements of Python and its powerful machine learning libraries, while demonstrating how to get to grips with a range of statistical models.",2015,2,581,41,False,Computer Science,,2562040,S. Raschka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92f20a1e21a20ab24ce7e335b6f1844b92515864,https://www.semanticscholar.org/paper/92f20a1e21a20ab24ce7e335b6f1844b92515864,Introduction to Machine Learning with Python: A Guide for Data Scientists, ,2016,0,435,40,False,Computer Science,,2113786044,Andreas Müller,2094280216.0,Sarah Guido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ea6a93199c9227fa0c1c7de13725f918c9be3a4,https://www.semanticscholar.org/paper/2ea6a93199c9227fa0c1c7de13725f918c9be3a4,Dlib-ml: A Machine Learning Toolkit,"There are many excellent toolkits which provide support for developing machine learning software in Python, R, Matlab, and similar environments. Dlib-ml is an open source library, targeted at both engineers and research scientists, which aims to provide a similarly rich environment for developing machine learning software in the C++ language. Towards this end, dlib-ml contains an extensible linear algebra toolkit with built in BLAS support. It also houses implementations of algorithms for performing inference in Bayesian networks and kernel-based methods for classification, regression, clustering, anomaly detection, and feature ranking. To enable easy use of these tools, the entire library has been developed with contract programming, which provides complete and precise documentation as well as powerful debugging tools.",2009,14,2375,177,False,Computer Science,,2065224236,Davis E. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
