paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/3,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name
d143fa58a437dc3cf68972e87f8621583058039d,https://www.semanticscholar.org/paper/d143fa58a437dc3cf68972e87f8621583058039d,Derivation and Validation of Machine Learning Approaches to Predict Acute Kidney Injury after Cardiac Surgery,"Machine learning approaches were introduced for better or comparable predictive ability than statistical analysis to predict postoperative outcomes. We sought to compare the performance of machine learning approaches with that of logistic regression analysis to predict acute kidney injury after cardiac surgery. We retrospectively reviewed 2010 patients who underwent open heart surgery and thoracic aortic surgery. Baseline medical condition, intraoperative anesthesia, and surgery-related data were obtained. The primary outcome was postoperative acute kidney injury (AKI) defined according to the Kidney Disease Improving Global Outcomes criteria. The following machine learning techniques were used: decision tree, random forest, extreme gradient boosting, support vector machine, neural network classifier, and deep learning. The performance of these techniques was compared with that of logistic regression analysis regarding the area under the receiver-operating characteristic curve (AUC). During the first postoperative week, AKI occurred in 770 patients (38.3%). The best performance regarding AUC was achieved by the gradient boosting machine to predict the AKI of all stages (0.78, 95% confidence interval (CI) 0.75–0.80) or stage 2 or 3 AKI. The AUC of logistic regression analysis was 0.69 (95% CI 0.66–0.72). Decision tree, random forest, and support vector machine showed similar performance to logistic regression. In our comprehensive comparison of machine learning approaches with logistic regression analysis, gradient boosting technique showed the best performance with the highest AUC and lower error rate. We developed an Internet–based risk estimator which could be used for real-time processing of patient data to estimate the risk of AKI at the end of surgery.",2018,50,85,4,True,Medicine,2110208828,Hyung‐Chul Lee,152696865.0,H. Yoon,,6255329.0,K. Nam,6412480.0,Y. Cho,3875084.0,T. K. Kim,47902458.0,W. Kim,145569375.0,J. Bahk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fe9dbd8858e4e0dcb8ece01563d87ceebe5cbc,https://www.semanticscholar.org/paper/a2fe9dbd8858e4e0dcb8ece01563d87ceebe5cbc,Algorithms and Representations for Reinforcement Learning,"Machine Learning is a field of research aimed at constructing intelligent machines that gain and improve their skills by learning and adaptation. As such, Machine Learning research addresses several classes of learning problems, including for instance, supervised and unsupervised learning. Arguably, the most ubiquitous and realistic class of learning problems, faced by both living creatures and artificial agents, is known as Reinforcement Learning. Reinforcement Learning problems are characterized by a long-term interaction between the learning agent and a dynamic, unfamiliar, uncertain, possibly even hostile environment. Mathematically, this interaction is modeled as a Markov Decision Process (MDP). Probably the most significant contribution of this thesis is in the introduction of a new class of Reinforcement Learning algorithms, which leverage the power of a statistical set of tools known as Gaussian Processes. This new approach to Reinforcement Learning offers viable solutions to some of the major limitations of current Reinforcement Learning methods, such as the lack of confidence intervals for performance predictions, and the difficulty of appropriately reconciling exploration with exploitation. Analysis of these algorithms and their relationship with existing methods also provides us with new insights into the assumptions underlying some of the most popular Reinforcement Learning algorithms to date.",2005,103,101,17,False,Computer Science,2057050,Y. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39604eee28a2401d3e244182504b7b06a71d05c4,https://www.semanticscholar.org/paper/39604eee28a2401d3e244182504b7b06a71d05c4,"Unsupervised machine learning in atomistic simulations, between predictions and understanding.","Automated analyses of the outcome of a simulation have been an important part of atomistic modeling since the early days, addressing the need of linking the behavior of individual atoms and the collective properties that are usually the final quantity of interest. Methods such as clustering and dimensionality reduction have been used to provide a simplified, coarse-grained representation of the structure and dynamics of complex systems from proteins to nanoparticles. In recent years, the rise of machine learning has led to an even more widespread use of these algorithms in atomistic modeling and to consider different classification and inference techniques as part of a coherent toolbox of data-driven approaches. This perspective briefly reviews some of the unsupervised machine-learning methods-that are geared toward classification and coarse-graining of molecular simulations-seen in relation to the fundamental mathematical concepts that underlie all machine-learning techniques. It discusses the importance of using concise yet complete representations of atomic structures as the starting point of the analyses and highlights the risk of introducing preconceived biases when using machine learning to rationalize and understand structure-property relations. Supervised machine-learning techniques that explicitly attempt to predict the properties of a material given its structure are less susceptible to such biases. Current developments in the field suggest that using these two classes of approaches side-by-side and in a fully integrated mode, while keeping in mind the relations between the data analysis framework and the fundamental physical principles, will be key to realizing the full potential of machine learning to help understand the behavior of complex molecules and materials.",2019,111,83,1,True,Computer Science,1917770,M. Ceriotti,,,Medicine,,,,,,,,,,,,,Chemistry,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383a648fe5604f0072a90a1ea8b5d1d0d92a867,https://www.semanticscholar.org/paper/1383a648fe5604f0072a90a1ea8b5d1d0d92a867,Rough-Fuzzy Hybridization: A New Trend in Decision Making,"From the Publisher: 
This volume provides a collection of twenty articles containing new material and describing the basic concepts and characterizing features of rough set theory and its integration with fuzzy set theory, for developing an efficient soft computing strategy of machine learning. Written by leading experts from all over the world, the contributions demonstrate how rough-fuzzy hybridization can be made in various ways to provide flexible information processing capabilities for handling different real-life, ambiguous decision-making problems. This volume provides a balanced mix of theory and application.",1999,0,729,29,False,Computer Science,1736103,S. Pal,1725797.0,A. Skowron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e8e099dbb99b840c33d9c435f8d18084a2ca77a,https://www.semanticscholar.org/paper/2e8e099dbb99b840c33d9c435f8d18084a2ca77a,Positive-unlabeled learning for disease gene identification,"Background: Identifying disease genes from human genome is an important but challenging task in biomedical research. Machine learning methods can be applied to discover new disease genes based on the known ones. Existing machine learning methods typically use the known disease genes as the positive training set P and the unknown genes as the negative training set N (non-disease gene set does not exist) to build classifiers to identify new disease genes from the unknown genes. However, such kind of classifiers is actually built from a noisy negative set N as there can be unknown disease genes in N itself. As a result, the classifiers do not perform as well as they could be. Result: Instead of treating the unknown genes as negative examples in N, we treat them as an unlabeled set U. We design a novel positive-unlabeled (PU) learning algorithm PUDI (PU learning for disease gene identification) to build a classifier using P and U. We first partition U into four sets, namely, reliable negative set RN, likely positive set LP, likely negative set LN and weak negative set WN. The weighted support vector machines are then used to build a multi-level classifier based on the four training sets and positive training set P to identify disease genes. Our experimental results demonstrate that our proposed PUDI algorithm outperformed the existing methods significantly. Conclusion: The proposed PUDI algorithm is able to identify disease genes more accurately by treating the unknown data more appropriately as unlabeled set U instead of negative set N. Given that many machine learning problems in biomedical research do involve positive and unlabeled data instead of negative data, it is possible that the machine learning methods for these problems can be further improved by adopting PU learning methods, as we have done here for disease gene identification. Availability and implementation: The executable program and data are available at http://www1.i2r.a-star.edu.sg/∼xlli/PUDI/PUDI.html. Contact: xlli@i2r.a-star.edu.sg or yang0293@e.ntu.edu.sg Supplementary information: Supplementary Data are available at Bioinformatics online.",2012,70,157,9,True,Medicine,2119185448,Peng Yang,39952499.0,Xiaoli Li,Computer Science,51052318.0,Jianxiang Mei,1773946.0,C. Kwoh,1794527.0,See-Kiong Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9e1793d63744d2fc198da3cc185aef75f5d9ff,https://www.semanticscholar.org/paper/8b9e1793d63744d2fc198da3cc185aef75f5d9ff,COVID-19 Epidemic Analysis using Machine Learning and Deep Learning Algorithms,"The catastrophic outbreak of Severe Acute Respiratory Syndrome - Coronavirus (SARS-CoV-2) also known as COVID-2019 has brought the worldwide threat to the living society. The whole world is putting incredible efforts to fight against the spread of this deadly disease in terms of infrastructure, finance, data sources, protective gears, life-risk treatments and several other resources. The artificial intelligence researchers are focusing their expertise knowledge to develop mathematical models for analyzing this epidemic situation using nationwide shared data. To contribute towards the well-being of living society, this article proposes to utilize the machine learning and deep learning models with the aim for understanding its everyday exponential behaviour along with the prediction of future reachability of the COVID-2019 across the nations by utilizing the real-time information from the Johns Hopkins dashboard.",2020,20,155,4,True,Medicine,52186859,N. Punn,52133313.0,S. K. Sonbhadra,Computer Science,145092061.0,Sonali Agarwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42549dc2efdab086af81e06522783409b0e79ec,https://www.semanticscholar.org/paper/f42549dc2efdab086af81e06522783409b0e79ec,Optimal kernel selection in Kernel Fisher discriminant analysis,"In Kernel Fisher discriminant analysis (KFDA), we carry out Fisher linear discriminant analysis in a high dimensional feature space defined implicitly by a kernel. The performance of KFDA depends on the choice of the kernel; in this paper, we consider the problem of finding the optimal kernel, over a given convex set of kernels. We show that this optimal kernel selection problem can be reformulated as a tractable convex optimization problem which interior-point methods can solve globally and efficiently. The kernel selection method is demonstrated with some UCI machine learning benchmark examples.",2006,28,161,22,True,Mathematics,2695019,Seung-Jean Kim,2052320550.0,A. Magnani,Computer Science,1843103.0,Stephen P. Boyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7d471970467a99bec4bce34c7dba5ef6745ad06,https://www.semanticscholar.org/paper/b7d471970467a99bec4bce34c7dba5ef6745ad06,The Curse of Highly Variable Functions for Local Kernel Machines,"We present a series of theoretical arguments supporting the claim that a large class of modern learning algorithms that rely solely on the smoothness prior - with similarity between examples expressed with a local kernel - are sensitive to the curse of dimensionality, or more precisely to the variability of the target. Our discussion covers supervised, semi-supervised and unsupervised learning algorithms. These algorithms are found to be local in the sense that crucial properties of the learned function at x depend mostly on the neighbors of x in the training set. This makes them sensitive to the curse of dimensionality, well studied for classical non-parametric statistical learning. We show in the case of the Gaussian kernel that when the function to be learned has many variations, these algorithms require a number of training examples proportional to the number of variations, which could be large even though there may exist short descriptions of the target function, i.e. their Kolmogorov complexity may be low. This suggests that there exist non-local learning algorithms that at least have the potential to learn about such structured but apparently complex functions (because locally they have many variations), while not using very specific prior domain knowledge.",2005,23,203,7,False,Computer Science,1751762,Yoshua Bengio,2460212.0,Olivier Delalleau,Mathematics,7245737.0,Nicolas Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f115ac87b891d3873099508456c120f85b87698,https://www.semanticscholar.org/paper/5f115ac87b891d3873099508456c120f85b87698,MLPerf Training Benchmark,"Machine learning (ML) needs industry-standard performance benchmarks to support design and competitive evaluation of the many emerging software and hardware solutions for ML. But ML training presents three unique benchmarking challenges absent from other domains: optimizations that improve training throughput can increase the time to solution, training is stochastic and time to solution exhibits high variance, and software and hardware systems are so diverse that fair benchmarking with the same binary, code, and even hyperparameters is difficult. We therefore present MLPerf, an ML benchmark that overcomes these challenges. Our analysis quantitatively evaluates MLPerf's efficacy at driving performance and scalability improvements across two rounds of results from multiple vendors.",2019,81,171,26,False,Computer Science,2065823421,Peter Mattson,2109795452.0,Christine Cheng,Mathematics,2866919.0,Cody A. Coleman,2040049.0,G. Diamos,1802359.0,P. Micikevicius,2084633463.0,David A. Patterson,39278465.0,Hanlin Tang,2255803.0,Gu-Yeon Wei,,2740804.0,Peter D. Bailis,2932580.0,Victor Bittorf,1896817.0,D. Brooks,7167328.0,Dehao Chen,,46905001.0,Debo Dutta,2633839.0,Udit Gupta,1775500.0,Kim M. Hazelwood,145076564.0,A. Hock,2048519015.0,Xinyuan Huang,33920592.0,Bill Jia,35342489.0,Daniel Kang,2033833485.0,David Kanter,2116960562.0,Naveen Kumar,2075442427.0,Jeffery Liao,1388813853.0,Guokai Ma,22252150.0,D. Narayanan,2814407.0,Tayo Oguntebi,3257164.0,Gennady Pekhimenko,3329554.0,Lillian Pentecost,1805668.0,V. Reddi,46887039.0,Taylor Robie,22033768.0,T. S. John,2797270.0,Carole-Jean Wu,47775733.0,Lingjie Xu,39660914.0,C. Young,143834867.0,M. Zaharia
379f9711c44739d6bb96efe4d530c6d4a20c4924,https://www.semanticscholar.org/paper/379f9711c44739d6bb96efe4d530c6d4a20c4924,Machine Learning Approaches to Predict 6-Month Mortality Among Patients With Cancer,"Key Points Question Can machine learning algorithms identify oncology patients at risk of short-term mortality to inform timely conversations between patients and physicians regrading serious illness? Findings In this cohort study of 26 525 patients seen in oncology practices within a large academic health system, machine learning algorithms accurately identified patients at high risk of 6-month mortality with good discrimination and positive predictive value. When the gradient boosting algorithm was applied in real time, most patients who were classified as having high risk were deemed appropriate by oncology clinicians for a conversation regarding serious illness. Meaning In this study, machine learning algorithms accurately identified patients with cancer who were at risk of 6-month mortality, suggesting that these models could facilitate more timely conversations between patients and physicians regarding goals and values.",2019,38,98,2,True,Medicine,49531201,R. Parikh,37163364.0,Christopher R. Manz,,5070095.0,C. Chivers,2361809.0,S. H. Regli,1387392475.0,J. Braun,10763846.0,M. Draugelis,5812813.0,L. Schuchter,2654757.0,L. Shulman,,2627572.0,A. Navathe,1405911435.0,Mitesh S. Patel,1387836902.0,Nina R. O’Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb82053d4229357925b28ffe647377f56d93b06e,https://www.semanticscholar.org/paper/bb82053d4229357925b28ffe647377f56d93b06e,Intelligent nanophotonics: merging photonics and artificial intelligence at the nanoscale,"Abstract Nanophotonics has been an active research field over the past two decades, triggered by the rising interests in exploring new physics and technologies with light at the nanoscale. As the demands of performance and integration level keep increasing, the design and optimization of nanophotonic devices become computationally expensive and time-inefficient. Advanced computational methods and artificial intelligence, especially its subfield of machine learning, have led to revolutionary development in many applications, such as web searches, computer vision, and speech/image recognition. The complex models and algorithms help to exploit the enormous parameter space in a highly efficient way. In this review, we summarize the recent advances on the emerging field where nanophotonics and machine learning blend. We provide an overview of different computational methods, with the focus on deep learning, for the nanophotonic inverse design. The implementation of deep neural networks with photonic platforms is also discussed. This review aims at sketching an illustration of the nanophotonic design with machine learning and giving a perspective on the future tasks.",2018,237,170,2,True,Physics,2305129,Kan Yao,1944881178.0,R. Unni,Medicine,4011641.0,Yuebing Zheng,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368a8fbf6304a192a67f614d032510e5a4100552,https://www.semanticscholar.org/paper/368a8fbf6304a192a67f614d032510e5a4100552,Generalizing from a Few Examples,"Machine learning has been highly successful in data-intensive applications but is often hampered when the data set is small. Recently, Few-shot Learning (FSL) is proposed to tackle this problem. Using prior knowledge, FSL can rapidly generalize to new tasks containing only a few samples with supervised information. In this article, we conduct a thorough survey to fully understand FSL. Starting from a formal definition of FSL, we distinguish FSL from several relevant machine learning problems. We then point out that the core issue in FSL is that the empirical risk minimizer is unreliable. Based on how prior knowledge can be used to handle this core issue, we categorize FSL methods from three perspectives: (i) data, which uses prior knowledge to augment the supervised experience; (ii) model, which uses prior knowledge to reduce the size of the hypothesis space; and (iii) algorithm, which uses prior knowledge to alter the search for the best hypothesis in the given hypothesis space. With this taxonomy, we review and discuss the pros and cons of each category. Promising directions, in the aspects of the FSL problem setups, techniques, applications, and theories, are also proposed to provide insights for future research.1",2020,187,352,2,False,Computer Science,49416601,Yaqing Wang,3259992.0,Quanming Yao,,145193332.0,J. Kwok,1726587.0,L. Ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e69c8b5df8a4178b1c8c7f154a761147a6f030be,https://www.semanticscholar.org/paper/e69c8b5df8a4178b1c8c7f154a761147a6f030be,Project Adam: Building an Efficient and Scalable Deep Learning Training System,"Large deep neural network models have recently demonstrated state-of-the-art accuracy on hard visual recognition tasks. Unfortunately such models are extremely time consuming to train and require large amount of compute cycles. We describe the design and implementation of a distributed system called Adam comprised of commodity server machines to train such models that exhibits world-class performance, scaling and task accuracy on visual recognition tasks. Adam achieves high efficiency and scalability through whole system co-design that optimizes and balances workload computation and communication. We exploit asynchrony throughout the system to improve performance and show that it additionally improves the accuracy of trained models. Adam is significantly more efficient and scalable than was previously thought possible and used 30x fewer machines to train a large 2 billion connection model to 2x higher accuracy in comparable time on the ImageNet 22,000 category image classification task than the system that previously held the record for this benchmark. We also show that task accuracy improves with larger models. Our results provide compelling evidence that a distributed systems-driven approach to deep learning using current training algorithms is worth pursuing.",2014,30,710,80,False,Computer Science,3191220,Trishul M. Chilimbi,3312079.0,Yutaka Suzue,,2300600.0,Johnson Apacible,40444389.0,Karthik Kalyanaraman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d55ff4542eaae18dcd10c2cd74199396e260402,https://www.semanticscholar.org/paper/2d55ff4542eaae18dcd10c2cd74199396e260402,Rawlsian Fairness for Machine Learning,"Motivated by concerns that automated decision-making procedures can unintentionally lead to discriminatory behavior, we study a technical definition of fairness modeled after John Rawls' notion of ""fair equality of opportunity"". In the context of a simple model of online decision making, we give an algorithm that satisfies this fairness constraint, while still being able to learn at a rate that is comparable to (but necessarily worse than) that of the best algorithms absent a fairness constraint. We prove a regret bound for fair algorithms in the linear contextual bandit framework that is a significant improvement over our technical companion paper [16], which gives black-box reductions in a more general setting. We analyze our algorithms both theoretically and experimentally. Finally, we introduce the notion of a ""discrimination index"", and show that standard algorithms for our problem exhibit structured discriminatory behavior, whereas the ""fair"" algorithms we develop do not.",2016,36,74,2,False,Mathematics,144525693,Matthew Joseph,81338045.0,M. Kearns,Computer Science,144848816.0,Jamie H. Morgenstern,5880154.0,Seth Neel,1682008.0,Aaron Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f905c4050131f82bcfb503a580cfcfdedc25fc9,https://www.semanticscholar.org/paper/9f905c4050131f82bcfb503a580cfcfdedc25fc9,Classifying Software Changes: Clean or Buggy?,"This paper introduces a new technique for predicting latent software bugs, called change classification. Change classification uses a machine learning classifier to determine whether a new software change is more similar to prior buggy changes or clean changes. In this manner, change classification predicts the existence of bugs in software changes. The classifier is trained using features (in the machine learning sense) extracted from the revision history of a software project stored in its software configuration management repository. The trained classifier can classify changes as buggy or clean, with a 78 percent accuracy and a 60 percent buggy change recall on average. Change classification has several desirable qualities: 1) The prediction granularity is small (a change to a single file), 2) predictions do not require semantic information about the source code, 3) the technique works for a broad array of project types and programming languages, and 4) predictions can be made immediately upon the completion of a change. Contributions of this paper include a description of the change classification approach, techniques for extracting features from the source code and change histories, a characterization of the performance of change classification across 12 open source projects, and an evaluation of the predictive power of different groups of features.",2008,65,556,42,True,Computer Science,1787729,Sunghun Kim,145007710.0,E. J. Whitehead,,34577272.0,Yi Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a544d3c8222cf732f570fc6db66489bab66e08d7,https://www.semanticscholar.org/paper/a544d3c8222cf732f570fc6db66489bab66e08d7,Variance-Reduced and Projection-Free Stochastic Optimization,"The Frank-Wolfe optimization algorithm has recently regained popularity for machine learning applications due to its projection-free property and its ability to handle structured constraints. However, in the stochastic learning setting, it is still relatively understudied compared to the gradient descent counterpart. In this work, leveraging a recent variance reduction technique, we propose two stochastic Frank-Wolfe variants which substantially improve previous results in terms of the number of stochastic gradient evaluations needed to achieve 1 - e accuracy. For example, we improve from O(1/e) to O(ln 1/e) if the objective function is smooth and strongly convex, and from O(1/e2) to O(1/e1.5) if the objective function is smooth and Lipschitz. The theoretical improvement is also observed in experiments on real-world datasets for a multiclass classification application.",2016,16,144,31,False,Computer Science,34840427,Elad Hazan,2131127.0,Haipeng Luo,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4b2bf81643cc3584efd2812510b33015a0d661,https://www.semanticscholar.org/paper/1c4b2bf81643cc3584efd2812510b33015a0d661,Expert-augmented machine learning,"Significance Machine learning is increasingly used across fields to derive insights from data, which further our understanding of the world and help us anticipate the future. The performance of predictive modeling is dependent on the amount and quality of available data. In practice, we rely on human experts to perform certain tasks and on machine learning for others. However, the optimal learning strategy may involve combining the complementary strengths of humans and machines. We present expert-augmented machine learning, an automated way to automatically extract problem-specific human expert knowledge and integrate it with machine learning to build robust, dependable, and data-efficient predictive models. Machine learning is proving invaluable across disciplines. However, its success is often limited by the quality and quantity of available data, while its adoption is limited by the level of trust afforded by given models. Human vs. machine performance is commonly compared empirically to decide whether a certain task should be performed by a computer or an expert. In reality, the optimal learning strategy may involve combining the complementary strengths of humans and machines. Here, we present expert-augmented machine learning (EAML), an automated method that guides the extraction of expert knowledge and its integration into machine-learned models. We used a large dataset of intensive-care patient data to derive 126 decision rules that predict hospital mortality. Using an online platform, we asked 15 clinicians to assess the relative risk of the subpopulation defined by each rule compared to the total sample. We compared the clinician-assessed risk to the empirical risk and found that, while clinicians agreed with the data in most cases, there were notable exceptions where they overestimated or underestimated the true risk. Studying the rules with greatest disagreement, we identified problems with the training data, including one miscoded variable and one hidden confounder. Filtering the rules based on the extent of disagreement between clinician-assessed risk and empirical risk, we improved performance on out-of-sample data and were able to train with less data. EAML provides a platform for automated creation of problem-specific priors, which help build robust and dependable machine-learning models in critical applications.",2019,38,46,0,True,Computer Science,3088421,Efstathios D. Gennatas,3056361.0,J. Friedman,Medicine,1412391493.0,L. Ungar,4372658.0,R. Pirracchio,144020269.0,Eric Eaton,150192444.0,L. Reichman,3304169.0,Y. Interian,1697525.0,C. Simone,Mathematics,2059212508.0,A. Auerbach,2055966654.0,E. Delgado,145099512.0,M. J. Laan,2286161.0,T. Solberg,,145295389.0,G. Valdes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d88162907ff9a0b4ca9e39db3b8d593fb83bc64,https://www.semanticscholar.org/paper/1d88162907ff9a0b4ca9e39db3b8d593fb83bc64,Demystifying Membership Inference Attacks in Machine Learning as a Service,"Membership inference attacks seek to infer membership of individual training instances of a model to which an adversary has black-box access through a machine learning-as-a-service API. In providing an in-depth characterization of membership privacy risks against machine learning models, this paper presents a comprehensive study towards demystifying membership inference attacks from two complimentary perspectives. First, we provide a generalized formulation of the development of a black-box membership inference attack model. Second, we characterize the importance of model choice on model vulnerability through a systematic evaluation of a variety of machine learning models and model combinations using multiple datasets. Through formal analysis and empirical evidence from extensive experimentation, we characterize under what conditions a model may be vulnerable to such black-box membership inference attacks. We show that membership inference vulnerability is data-driven and corresponding attack models are largely transferable. Though different model types display different vulnerabilities to membership inference, so do different datasets. Our empirical results additionally show that (1) using the type of target model under attack within the attack model may not increase attack effectiveness and (2) collaborative learning exposes vulnerabilities to membership inference risks when the adversary is a participant. We also discuss countermeasure and mitigation strategies.",2019,0,117,10,False,Computer Science,25121568,Stacey Truex,46458150.0,Ling Liu,,2327300.0,M. E. Gursoy,2112531949.0,Lei Yu,47747953.0,Wenqi Wei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704cac662a0968215644c13fa4324b05b1e420b,https://www.semanticscholar.org/paper/6704cac662a0968215644c13fa4324b05b1e420b,Machine learning of Calabi-Yau volumes,We employ machine learning techniques to investigate the volume minimum of Sasaki-Einstein base manifolds of noncompact toric Calabi-Yau three-folds. We find that the minimum volume can be approxim ...,2017,22,81,1,True,Physics,32496630,D. Krefl,87283663.0,Rak-Kyeong Seong,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841fb8bd0af800d198b377a60b78ba39477b1e3b,https://www.semanticscholar.org/paper/841fb8bd0af800d198b377a60b78ba39477b1e3b,State of the Art: Machine Learning Applications in Glioma Imaging.,"OBJECTIVE
Machine learning has recently gained considerable attention because of promising results for a wide range of radiology applications. Here we review recent work using machine learning in brain tumor imaging, specifically segmentation and MRI radiomics of gliomas.


CONCLUSION
We discuss available resources, state-of-the-art segmentation methods, and machine learning radiomics for glioma. We highlight the challenges of these techniques as well as the future potential in clinical diagnostics, prognostics, and decision making.",2019,45,60,3,False,Medicine,4332710,E. Lotan,144004586.0,R. Jain,,2678645.0,N. Razavian,6627525.0,G. Fatterpekar,2376478.0,Y. Lui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e48285256ed8ff285b69b22634cd59c65c2e1cd2,https://www.semanticscholar.org/paper/e48285256ed8ff285b69b22634cd59c65c2e1cd2,Transparency and Socially Guided Machine Learning,"In this paper we advocate a paradigm of socially guided machine learning, designing agents that take better advantage of the situated aspects of learning. We augmented a standard Reinforcement Learning agent with the social mechanisms of attention direction and gaze. Experiments with an interactive computer game, deployed over the World Wide Web to over 75 players, show the positive impact of these social aspects. Allowing the human to direct the agent’s attention creates a more efficient exploration strategy. Additionally, gaze behavior lets the learning agent improve its own learning environment, using transparency to steer the human’s instruction.",2006,26,65,3,False,,1682788,A. Thomaz,1711777.0,C. Breazeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,https://www.semanticscholar.org/paper/97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,Machine learning in suicide science: Applications and ethics.,"For decades, our ability to predict suicide has remained at near-chance levels. Machine learning has recently emerged as a promising tool for advancing suicide science, particularly in the domain of suicide prediction. The present review provides an introduction to machine learning and its potential application to open questions in suicide research. Although only a few studies have implemented machine learning for suicide prediction, results to date indicate considerable improvement in accuracy and positive predictive value. Potential barriers to algorithm integration into clinical practice are discussed, as well as attendant ethical issues. Overall, machine learning approaches hold promise for accurate, scalable, and effective suicide risk detection; however, many critical questions and issues remain unexplored.",2019,29,68,2,False,Medicine,14864293,Kathryn P Linthicum,67345170.0,K. Schafer,Computer Science,144945435.0,J. Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
055bf065328a1b30a386b9fd162978a0b271b987,https://www.semanticscholar.org/paper/055bf065328a1b30a386b9fd162978a0b271b987,Machine learning meets volcano plots: computational discovery of cross-coupling catalysts,The application of modern machine learning to challenges in atomistic simulation is gaining attraction.,2018,133,99,0,True,Materials Science,144156172,Benjamin Meyer,14071021.0,Boodsarin Sawatlon,Medicine,49458045.0,S. Heinen,7847508.0,O. A. von Lilienfeld,145154812.0,C. Corminboeuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
