paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name
df60f442cf26a727a3a4b70a2ed7f36402a1bcf5,https://www.semanticscholar.org/paper/df60f442cf26a727a3a4b70a2ed7f36402a1bcf5,The Mathematical Foundations of Learning Machines,"This book is about machines that learn to discover hidden relationships in data. A constant sfream of data bombards our senses and millions of sensory channels carry information into our brains. Brains are also learning machines that condition, combine, parse, and store data. Is it possible to learn something about learning by observing the style of computation used by brains? This is the motivation for research into computational devices that today are called ""neural networks."" Neural networks are nonlinear dynamical systems with many degrees of freedom that can be used to solve computational problems. The mathematical foundations for learning in this class of machines was laid by agroup of researchers in the 1940s and 1950s. The achievement documented in this book is the thorough study of one of the simplest members of this class, feedforward networks with one layer of m w ~ a b l e weights connecting input units to output units. In a sense, these might be called reflex machines. The knee-jerk reflex, for example, is mediated by synaptic connections from the sensory recepton in your knee directly onto rnotoneurons in your spinal cord that in turn activate leg muscles. There are limits to how much computation can be accomplished by such reflexes, and these limits have been carefully delineated in this book. Just as more complex creatures evolved by layering control loops on the primitive reflexes, network models have also evolved in recent years and now have achieved vastly greater capabilities than reflex machines by making use of multilayered architectures with feedback connections. Nonetheless, recent work could not have been accomplished without building on these foundations. vii viil INTRODUCTION INTRODUCTION ix Despite the early promise of research on neural networks, there was a period of about 20 years, from the mid 1960s to the mid 1980s. when interest in neural networks as computational devices and models of human behavior waned in favor of models based on symbol processing. There are many reasons for this, some of them now evident in this book. Still, Learning Machines was an underground classic among the neural network modelers who were active during this ""dark age"" and deserves to be better known to the generation that is ""relearning"" what was once known about statistical learning machines. The intuitive geometric explanations and the mathematical foundations in this monograph are as invaluable today as they were when it was first written. Nilsson is …",1990,68,152,11,False,Computer Science,,144497046,N. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c21b644926a1391d403b0a74e003a0e593de4464,https://www.semanticscholar.org/paper/c21b644926a1391d403b0a74e003a0e593de4464,Digital mammographic tumor classification using transfer learning from deep convolutional neural networks,"Abstract. Convolutional neural networks (CNNs) show potential for computer-aided diagnosis (CADx) by learning features directly from the image data instead of using analytically extracted features. However, CNNs are difficult to train from scratch for medical images due to small sample sizes and variations in tumor presentations. Instead, transfer learning can be used to extract tumor information from medical images via CNNs originally pretrained for nonmedical tasks, alleviating the need for large datasets. Our database includes 219 breast lesions (607 full-field digital mammographic images). We compared support vector machine classifiers based on the CNN-extracted image features and our prior computer-extracted tumor features in the task of distinguishing between benign and malignant breast lesions. Five-fold cross validation (by lesion) was conducted with the area under the receiver operating characteristic (ROC) curve as the performance metric. Results show that classifiers based on CNN-extracted features (with transfer learning) perform comparably to those using analytically extracted features [area under the ROC curve (AUC)=0.81]. Further, the performance of ensemble classifiers based on both types was significantly better than that of either classifier type alone (AUC=0.86 versus 0.81, p=0.022). We conclude that transfer learning can improve current CADx methods while also providing standalone classifiers without large datasets, facilitating machine-learning methods in radiomics and precision medicine.",2016,18,373,12,True,Medicine,Engineering,7257452,B. Huynh,87030808.0,Hui Li,144692532.0,M. Giger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d9222b39d0539322b6083de6790fc630129b9f,https://www.semanticscholar.org/paper/71d9222b39d0539322b6083de6790fc630129b9f,Why Are We Using Black Box Models in AI When We Don’t Need To? A Lesson From An Explainable AI Competition,"In 2018, a landmark challenge in artificial intelligence (AI) took place, namely, the Explainable Machine Learning Challenge. The goal of the competition was to create a complicated black box model for the dataset and explain how it worked. One team did not follow the rules. Instead of sending in a black box, they created a model that was fully interpretable. This leads to the question of whether the real world of machine learning is similar to the Explainable Machine Learning Challenge, where black box models are used even when they are not needed. We discuss this team’s thought processes during the competition and their implications, which reach far beyond the competition itself.Keywords: interpretability, explainability, machine learning, finance",2019,13,128,5,True,Computer Science,,48395540,C. Rudin,46546677.0,Joanna Radin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ec47080fcb2967cbedf2b9d821d7b458aff8799,https://www.semanticscholar.org/paper/4ec47080fcb2967cbedf2b9d821d7b458aff8799,Bayesian Network Refinement Via Machine Learning Approach,"An approach to refining Bayesian network structures from new data is developed. Most previous work has only considered the refinement of the network's conditional probability parameters and has not addressed the issue of refining the network's structure. We tackle this problem by a machine learning approach based on a formalism known as the minimum description length (MDL) principle. The MDL principle is well suited to this task since it can perform tradeoffs between the accuracy, simplicity, and closeness to the existent structure. Another salient feature of this refinement approach is the capability of refining a network structure using partially specified data. Moreover, a localization scheme is developed for efficient computation of the description lengths since direct evaluation involves exponential time resources.",1998,25,59,2,False,Computer Science,,144594306,Wai Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82b8cf061d53c32ab5a403543d1c440bc502416a,https://www.semanticscholar.org/paper/82b8cf061d53c32ab5a403543d1c440bc502416a,Learning to Disentangle Factors of Variation with Manifold Interaction,"Many latent factors of variation interact to generate sensory data; for example, pose, morphology and expression in face images. In this work, we propose to learn manifold coordinates for the relevant factors of variation and to model their joint interaction. Many existing feature learning algorithms focus on a single task and extract features that are sensitive to the task-relevant factors and invariant to all others. However, models that just extract a single set of invariant features do not exploit the relationships among the latent factors. To address this, we propose a higher-order Boltzmann machine that incorporates multiplicative interactions among groups of hidden units that each learn to encode a distinct factor of variation. Furthermore, we propose correspondence-based training strategies that allow effective disentangling. Our model achieves state-of-the-art emotion recognition and face verification performance on the Toronto Face Database. We also demonstrate disentangled features learned on the CMU Multi-PIE dataset.",2014,39,238,14,False,Computer Science,,144828948,Scott E. Reed,1729571.0,Kihyuk Sohn,145489055.0,Y. Zhang,1697141.0,Honglak Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1800b8c7ea7cda4248eccad995b242b8e403ce0,https://www.semanticscholar.org/paper/d1800b8c7ea7cda4248eccad995b242b8e403ce0,Coadaptive Brain–Machine Interface via Reinforcement Learning,"This paper introduces and demonstrates a novel brain-machine interface (BMI) architecture based on the concepts of reinforcement learning (RL), coadaptation, and shaping. RL allows the BMI control algorithm to learn to complete tasks from interactions with the environment, rather than an explicit training signal. Coadaption enables continuous, synergistic adaptation between the BMI control algorithm and BMI user working in changing environments. Shaping is designed to reduce the learning curve for BMI users attempting to control a prosthetic. Here, we present the theory and in vivo experimental paradigm to illustrate how this BMI learns to complete a reaching task using a prosthetic arm in a 3-D workspace based on the user's neuronal activity. This semisupervised learning framework does not require user movements. We quantify BMI performance in closed-loop brain control over six to ten days for three rats as a function of increasing task difficulty. All three subjects coadapted with their BMI control algorithms to control the prosthetic significantly above chance at each level of difficulty.",2009,61,156,12,False,Computer Science,Medicine,46851752,J. DiGiovanna,2538494.0,B. Mahmoudi,144371682.0,J. Fortes,143961030.0,J. Príncipe,34732826.0,Justin C. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c317b5739afc119a1563c31f1e8335db5f760119,https://www.semanticscholar.org/paper/c317b5739afc119a1563c31f1e8335db5f760119,Bioinformatics: The Machine Learning Approach,"In this book Pierre Baldi and Soren Brunak present the key machine learning approaches and apply them to the computational problems encountered in the analysis of biological data. The book is aimed both at biologists and biochemists who need to understand new data-driven algorithms and at those with a primary background in physics, mathematics, statistics, or computer science who need to know more about applications in molecular biology.",2002,0,86,2,False,Computer Science,,2003079,G. Stolovitzky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb6e85d35fc7b10c16d465fc71748d819672ad24,https://www.semanticscholar.org/paper/fb6e85d35fc7b10c16d465fc71748d819672ad24,MILEPOST GCC: machine learning based research compiler,"Tuning hardwired compiler optimizations for rapidly evolving hardware makes porting an optimizing compiler for each new platform extremely challenging. Our radical approach is to develop a modular, extensible, self-optimizing compiler that automatically learns the best optimization heuristics based on the behavior of the platform. In this paper we describe MILEPOST 1 GCC, a machine-learning-based compiler that automatically adjusts its optimization heuristics to improve the execution time, code size, or compilation time of specific programs on different architectures. Our preliminary experimental results show that it is possible to considerably reduce execution time of the MiBench benchmark suite on a range of platforms entirely automatically.",2008,39,129,12,False,Computer Science,,2043821,G. Fursin,2052818.0,Cupertino Miranda,1731764.0,O. Temam,3305063.0,Mircea Namolaru,1388775854.0,E. Yom-Tov,,,38737579.0,A. Zaks,1795886.0,Bilha Mendelson,30561807.0,Edwin V. Bonilla,153031524.0,J. Thomson,2476647.0,H. Leather,145715698.0,Christopher K. I. Williams,1401533251.0,M. O’Boyle,38759952.0,Phil Barnard,40580165.0,Elton Ashton,2630186.0,E. Courtois,1697641.0,F. Bodin,,,,,,,,,,,,,,
b28290e2e03434f146dc4a3dcac77ca7dc89725c,https://www.semanticscholar.org/paper/b28290e2e03434f146dc4a3dcac77ca7dc89725c,Classification of Heart Disease Using Support Vector Machine,"Diabetes mellitus is one of the most serious health challenges in both developing and developed countries. According to the International Diabetes Federation, there are 285 million diabetic people worldwide. This total is expected to rise to 380 million within 20 years. Due to its importance, a design of classifier for the detection of Diabetes disease with optimal cost and better performance is the need of the age. The Pima Indian diabetic database at the UCI machine learning laboratory has become a standard for testing data mining algorithms to see their prediction accuracy in diabetes data classification. The proposed method uses Support Vector Machine (SVM), a machine learning method as the classifier for diagnosis of diabetes. The machine learning method focus on classifying diabetes disease from high dimensional medical dataset. The experimental results obtained show that support vector machine can be successfully used for diagnosing diabetes disease.",2019,21,123,11,False,Engineering,,41227523,V. Kirankumar,1470750357.0,S. Ramasubbareddy,80472802.0,G. Kannayaram,2131609325.0,K. Nikhil Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3625cf5d6ebfafd493754a9ae09b2f5fe8dc285,https://www.semanticscholar.org/paper/c3625cf5d6ebfafd493754a9ae09b2f5fe8dc285,Nonparametric statistical analysis for multiple comparison of machine learning regression algorithms,"In the paper we present some guidelines for the application of nonparametric statistical tests and post-hoc procedures devised to perform multiple comparisons of machine learning algorithms. We emphasize that it is necessary to distinguish between pairwise and multiple comparison tests. We show that the pairwise Wilcoxon test, when employed to multiple comparisons, will lead to overoptimistic conclusions. We carry out intensive normality examination employing ten different tests showing that the output of machine learning algorithms for regression problems does not satisfy normality requirements. We conduct experiments on nonparametric statistical tests and post-hoc procedures designed for multiple 1×N and N ×N comparisons with six different neural regression algorithms over 29 benchmark regression data sets. Our investigation proves the usefulness and strength of multiple comparison statistical procedures to analyse and select machine learning algorithms.",2012,149,142,4,True,Computer Science,,2212679,B. Trawinski,40090963.0,Magdalena Smetek,2455338.0,Zbigniew Telec,3019750.0,T. Lasota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5bd660b5ddc5878639483f8d0ad80cc4f1e4b6d,https://www.semanticscholar.org/paper/c5bd660b5ddc5878639483f8d0ad80cc4f1e4b6d,The Machine Learning landscape of top taggers,"Based on the established task of identifying boosted, hadronically
decaying top quarks, we compare a wide range of modern machine learning
approaches. Unlike most established methods they rely on low-level
input, for instance calorimeter output. While their network
architectures are vastly different, their performance is comparatively
similar. In general, we find that these new approaches are extremely
powerful and great fun.",2019,85,124,4,True,Computer Science,Physics,152493927,G. Kasieczka,3578208.0,T. Plehn,80350870.0,A. Butter,40986375.0,D. Debnath,101427650.0,M. Fairbairn,,,5668057.0,W. Fedorko,150948997.0,C. Gay,41201711.0,L. Gouskos,88942968.0,P. Komiske,2097884773.0,S. Leiss,2365933.0,A. Lister,47546998.0,S. Macaluso,3946259.0,E. Metodiev,47147349.0,L. Moore,3085579.0,B. Nachman,144868535.0,K. Nordstrom,10778348.0,J. Pearkes,143760570.0,H. Qu,152547984.0,Y. Rath,2066867462.0,M. Riegler,145727985.0,D. Shih,145040707.0,J. Thompson,143611673.0,S. Varma
a3bb9649b19b34ca21651bdd885ecec2ea5a8615,https://www.semanticscholar.org/paper/a3bb9649b19b34ca21651bdd885ecec2ea5a8615,A Guide to Monte Carlo Simulations in Statistical Physics,"Dealing with all aspects of Monte Carlo simulation of complex physical systems encountered in condensed matter physics and statistical mechanics, this book provides an introduction to computer simulations in physics. The 5th edition contains extensive new material describing numerous powerful algorithms and methods that represent recent developments in the field. New topics such as active matter and machine learning are also introduced. Throughout, there are many applications, examples, recipes, case studies, and exercises to help the reader fully comprehend the material. This book is ideal for graduate students and researchers, both in academia and industry, who want to learn techniques that have become a third tool of physical science, complementing experiment and analytical theory.",2000,85,3242,181,True,Physics,Chemistry,93170840,D. Landau,144469417.0,K. Binder,,,,,,,Computer Science,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83e9565cede81b2b88a9fa241833135da142f4d3,https://www.semanticscholar.org/paper/83e9565cede81b2b88a9fa241833135da142f4d3,Parallelized Stochastic Gradient Descent,"With the increase in available data parallel machine learning has become an increasingly pressing problem. In this paper we present the first parallel stochastic gradient descent algorithm including a detailed analysis and experimental evidence. Unlike prior work on parallel optimization algorithms [5, 7] our variant comes with parallel acceleration guarantees and it poses no overly tight latency constraints, which might only be available in the multicore setting. Our analysis introduces a novel proof technique — contractive mappings to quantify the speed of convergence of parameter distributions to their asymptotic limits. As a side effect this answers the question of how quickly stochastic gradient descent algorithms reach the asymptotically normal regime [1, 8].",2010,12,1207,174,False,Computer Science,Mathematics,8195063,Martin A. Zinkevich,2965406.0,Markus Weimer,46234526.0,Alex Smola,47681372.0,Lihong Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2aa99aec727af4779c7b805fca06db56faf40fc,https://www.semanticscholar.org/paper/d2aa99aec727af4779c7b805fca06db56faf40fc,A Method of Moments for Mixture Models and Hidden Markov Models,"Mixture models are a fundamental tool in applied statistics and machine learning for treating data taken from multiple subpopulations. The current practice for estimating the parameters of such models relies on local search heuristics (e.g., the EM algorithm) which are prone to failure, and existing consistent methods are unfavorable due to their high computational and sample complexity which typically scale exponentially with the number of mixture components. This work develops an efficient method of moments approach to parameter estimation for a broad class of high-dimensional mixture models with many components, including multi-view mixtures of Gaussians (such as mixtures of axis-aligned Gaussians) and hidden Markov models. The new method leads to rigorous unsupervised learning results for mixture models that were not achieved by previous works; and, because of its simplicity, it offers a viable alternative to EM for practical deployment.",2012,43,317,58,False,Computer Science,Mathematics,2047844,Anima Anandkumar,143724861.0,Daniel J. Hsu,144695232.0,S. Kakade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d93995cadcee9af33c14528c2d843888b14bc3,https://www.semanticscholar.org/paper/26d93995cadcee9af33c14528c2d843888b14bc3,"SVM incremental learning, adaptation and optimization","The objective of machine learning is to identify a model that yields good generalization performance. This involves repeatedly selecting a hypothesis class, searching the hypothesis class by minimizing a given objective function over the model's parameter space, and evaluating the generalization performance of the resulting model. This search can be computationally intensive as training data continuously arrives, or as one needs to tune hyperparameters in the hypothesis class and the objective function. In this paper, we present a framework for exact incremental learning and adaptation of support vector machine (SVM) classifiers. The approach is general and allows one to learn and unlearn individual or multiple examples, adapt the current SVM to changes in regularization and kernel parameters, and evaluate generalization performance through exact leave-one-out error estimation.",2003,25,268,29,False,Computer Science,,18555072,C. Diehl,113751801.0,G. Cauwenberghs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc2b3571907434dbe70cb9674ef16b18286f2cc9,https://www.semanticscholar.org/paper/dc2b3571907434dbe70cb9674ef16b18286f2cc9,Physics-informed machine learning approach for augmenting turbulence models: A comprehensive framework,"We present a comprehensive framework for augmenting turbulence models with physics-informed machine learning, illustrating a complete workflow from identification of input/output to prediction of mean velocities. The learned model has Galilean invariance and coordinate rotational invariance.",2018,63,216,10,True,Physics,,47876141,Jinlong Wu,41193045.0,Heng Xiao,50524368.0,E. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896191c053a5c98f2478cb20246ae447ebcd6e38,https://www.semanticscholar.org/paper/896191c053a5c98f2478cb20246ae447ebcd6e38,Optimal Mass Transport: Signal processing and machine-learning applications,"Transport-based techniques for signal and data analysis have recently received increased interest. Given their ability to provide accurate generative models for signal intensities and other data distributions, they have been used in a variety of applications, including content-based retrieval, cancer detection, image superresolution, and statistical machine learning, to name a few, and they have been shown to produce state-of-the-art results. Moreover, the geometric characteristics of transport-related metrics have inspired new kinds of algorithms for interpreting the meaning of data distributions. Here, we provide a practical overview of the mathematical underpinnings of mass transport-related methods, including numerical implementation, as well as a review, with demonstrations, of several applications. Software accompanying this article is available from [43].",2017,47,235,7,True,Medicine,Computer Science,2062432,S. Kolouri,2115290905.0,Se Rim Park,2999959.0,M. Thorpe,2318292.0,D. Slepčev,144703687.0,G. Rohde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160bd7cc365e55c966fea5e4624a8f736a7d979d,https://www.semanticscholar.org/paper/160bd7cc365e55c966fea5e4624a8f736a7d979d,TABLA: A unified template-based framework for accelerating statistical machine learning,"A growing number of commercial and enterprise systems increasingly rely on compute-intensive Machine Learning (ML) algorithms. While the demand for these compute-intensive applications is growing, the performance benefits from general-purpose platforms are diminishing. Field Programmable Gate Arrays (FPGAs) provide a promising path forward to accommodate the needs of machine learning algorithms and represent an intermediate point between the efficiency of ASICs and the programmability of general-purpose processors. However, acceleration with FPGAs still requires long development cycles and extensive expertise in hardware design. To tackle this challenge, instead of designing an accelerator for a machine learning algorithm, we present TABLA, a framework that generates accelerators for a class of machine learning algorithms. The key is to identify the commonalities across a wide range of machine learning algorithms and utilize this commonality to provide a high-level abstraction for programmers. TABLA leverages the insight that many learning algorithms can be expressed as a stochastic optimization problem. Therefore, learning becomes solving an optimization problem using stochastic gradient descent that minimizes an objective function over the training data. The gradient descent solver is fixed while the objective function changes for different learning algorithms. TABLA provides a template-based framework to accelerate this class of learning algorithms. Therefore, a developer can specify the learning task by only expressing the gradient of the objective function using our high-level language. Tabla then automatically generates the synthesizable implementation of the accelerator for FPGA realization using a set of hand-optimized templates. We use Tabla to generate accelerators for ten different learning tasks targeted at a Xilinx Zynq FPGA platform. We rigorously compare the benefits of FPGA acceleration to multi-core CPUs (ARM Cortex A15 and Xeon E3) and many-core GPUs (Tegra K1, GTX 650 Ti, and Tesla K40) using real hardware measurements. TABLA-generated accelerators provide 19.4x and 2.9x average speedup over the ARM and Xeon processors, respectively. These accelerators provide 17.57x, 20.2x, and 33.4x higher Performance-per-Watt in comparison to Tegra, GTX 650 Ti and Tesla, respectively. These benefits are achieved while the programmers write less than 50 lines of code.",2016,63,142,7,True,Computer Science,,33278013,Divya Mahajan,3101741.0,Jongse Park,2053398.0,Emmanuel Amaro,32646274.0,Hardik Sharma,2112229.0,A. Yazdanbakhsh,,,2117059930.0,J. Kim,1696563.0,H. Esmaeilzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380e343dd4547e21d5118b16daf03d021d98c4e,https://www.semanticscholar.org/paper/7380e343dd4547e21d5118b16daf03d021d98c4e,Interpretable Explanations of Black Boxes by Meaningful Perturbation,"As machine learning algorithms are increasingly applied to high impact yet high risk tasks, such as medical diagnosis or autonomous driving, it is critical that researchers can explain how such algorithms arrived at their predictions. In recent years, a number of image saliency methods have been developed to summarize where highly complex neural networks “look” in an image for evidence for their predictions. However, these techniques are limited by their heuristic nature and architectural constraints. In this paper, we make two main contributions: First, we propose a general framework for learning different kinds of explanations for any black box algorithm. Second, we specialise the framework to find the part of an image most responsible for a classifier decision. Unlike previous works, our method is model-agnostic and testable because it is grounded in explicit and interpretable image perturbations.",2017,24,1041,137,True,Computer Science,Mathematics,25576460,Ruth C. Fong,1687524.0,A. Vedaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a09464f26e18a25a948baaa736270bfb84b5e12,https://www.semanticscholar.org/paper/7a09464f26e18a25a948baaa736270bfb84b5e12,On-line Q-learning using connectionist systems,"Reinforcement learning algorithms are a powerful machine learning technique. However, much of the work on these algorithms has been developed with regard to discrete nite-state Markovian problems, which is too restrictive for many real-world environments. Therefore, it is desirable to extend these methods to high dimensional continuous state-spaces, which requires the use of function approximation to generalise the information learnt by the system. In this report, the use of back-propagation neural networks (Rumelhart, Hinton and Williams 1986) is considered in this context. We consider a number of di erent algorithms based around Q-Learning (Watkins 1989) combined with the Temporal Di erence algorithm (Sutton 1988), including a new algorithm (Modi ed Connectionist Q-Learning), and Q( ) (Peng and Williams 1994). In addition, we present algorithms for applying these updates on-line during trials, unlike backward replay used by Lin (1993) that requires waiting until the end of each trial before updating can occur. On-line updating is found to be more robust to the choice of training parameters than backward replay, and also enables the algorithms to be used in continuously operating systems where no end of trial conditions occur. We compare the performance of these algorithms on a realistic robot navigation problem, where a simulated mobile robot is trained to guide itself to a goal position in the presence of obstacles. The robot must rely on limited sensory feedback from its surroundings, and make decisions that can be generalised to arbitrary layouts of obstacles. These simulations show that on-line learning algorithms are less sensitive to the choice of training parameters than backward replay, and that the alternative update rules of MCQ-L and Q( ) are more robust than standard Q-learning updates. 1",1994,11,1469,267,False,Computer Science,,3466704,Gavin Adrian Rummery,145387873.0,M. Niranjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb594bdc7057858a7bcd6243947c1944e89e2e3,https://www.semanticscholar.org/paper/3eb594bdc7057858a7bcd6243947c1944e89e2e3,Adversarial Machine Learning - Industry Perspectives,"Based on interviews with 28 organizations, we found that industry practitioners are not equipped with tactical and strategic tools to protect, detect and respond to attacks on their Machine Learning (ML) systems. We leverage the insights from the interviews and we enumerate the gaps in perspective in securing machine learning systems when viewed in the context of traditional software security development. We write this paper from the perspective of two personas: developers/ML engineers and security incident responders who are tasked with securing ML systems as they are designed, developed and deployed ML systems. The goal of this paper is to engage researchers to revise and amend the Security Development Lifecycle for industrial-grade software in the adversarial ML era.",2020,46,84,2,True,Computer Science,Mathematics,2117776576,R. Kumar,2040692968.0,Magnus Nyström,153623755.0,J. Lambert,2054944467.0,Andrew Marshall,3293531.0,Mario Goertzel,,,1492009487.0,Andi Comissoneru,40539088.0,Matt Swann,1492004512.0,Sharon Xia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412965e0537f259167fe6d8d692c41c67f3119ee,https://www.semanticscholar.org/paper/412965e0537f259167fe6d8d692c41c67f3119ee,KDEEP: Protein-Ligand Absolute Binding Affinity Prediction via 3D-Convolutional Neural Networks,"Accurately predicting protein-ligand binding affinities is an important problem in computational chemistry since it can substantially accelerate drug discovery for virtual screening and lead optimization. We propose here a fast machine-learning approach for predicting binding affinities using state-of-the-art 3D-convolutional neural networks and compare this approach to other machine-learning and scoring methods using several diverse data sets. The results for the standard PDBbind (v.2016) core test-set are state-of-the-art with a Pearson's correlation coefficient of 0.82 and a RMSE of 1.27 in pK units between experimental and predicted affinity, but accuracy is still very sensitive to the specific protein used. KDEEP is made available via PlayMolecule.org for users to test easily their own protein-ligand complexes, with each prediction taking a fraction of a second. We believe that the speed, performance, and ease of use of KDEEP makes it already an attractive scoring function for modern computational chemistry pipelines.",2018,0,381,7,False,Computer Science,Medicine,83680162,J. Jiménez,19207644.0,M. Škalič,1389490573.0,Gerard Martínez-Rosell,144186698.0,G. D. Fabritiis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01a7ec32097a1f57fb80ef4073bc8a487d241fb,https://www.semanticscholar.org/paper/b01a7ec32097a1f57fb80ef4073bc8a487d241fb,Using corpora in machine-learning chatbot systems,"A chatbot is a machine conversation system which interacts with human users via natural conversational language. Software to machine-learn conversational patterns from a transcribed dialogue corpus has been used to generate a range of chatbots speaking various languages and sublanguages including varieties of English, as well as French, Arabic and Afrikaans. This paper presents a program to learn from spoken transcripts of the Dialogue Diversity Corpus of English, the Minnesota French Corpus, the Corpus of Spoken Afrikaans, the Qur’an Arabic-English parallel corpus, and the British National Corpus of English; we discuss the problems which arose during learning and testing. Two main goals were achieved from the automation process. One was the ability to generate different versions of the chatbot in different languages, bringing chatbot technology to languages with few if any NLP resources: the corpus-based learning techniques transferred straightforwardly to develop chatbots for Afrikaans and Qur’anic Arabic. The second achievement was the ability to learn a very large number of categories within a short time, saving effort and errors in doing such work manually: we generated more than one million AIML categories or conversation-rules from the BNC corpus, 20 times the size of existing AIML rule-sets, and probably the biggest AI Knowledge-Base ever.",2005,42,136,1,False,Computer Science,,1697090,B. A. Shawar,144214753.0,E. Atwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ee6d92db3d842fabaa4e43d3385d454f7f2a0b,https://www.semanticscholar.org/paper/13ee6d92db3d842fabaa4e43d3385d454f7f2a0b,explAIner: A Visual Analytics Framework for Interactive and Explainable Machine Learning,"We propose a framework for interactive and explainable machine learning that enables users to (1) understand machine learning models; (2) diagnose model limitations using different explainable AI methods; as well as (3) refine and optimize the models. Our framework combines an iterative XAI pipeline with eight global monitoring and steering mechanisms, including quality monitoring, provenance tracking, model comparison, and trust building. To operationalize the framework, we present explAIner, a visual analytics system for interactive and explainable machine learning that instantiates all phases of the suggested pipeline within the commonly used TensorBoard environment. We performed a user-study with nine participants across different expertise levels to examine their perception of our workflow and to collect suggestions to fill the gap between our system and framework. The evaluation confirms that our tightly integrated system leads to an informed machine learning process while disclosing opportunities for further extensions.",2019,89,102,3,True,Computer Science,Medicine,74515603,Thilo Spinner,34865259.0,Udo Schlegel,2054386555.0,H. Schäfer,1401917601.0,Mennatallah El-Assady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65bf178effbf3abe806926899c79924a80502f8c,https://www.semanticscholar.org/paper/65bf178effbf3abe806926899c79924a80502f8c,Proximal Algorithms in Statistics and Machine Learning,"In this paper we develop proximal methods for statistical learning. Proximal point algorithms are useful in statistics and machine learning for obtaining optimization solutions for composite functions. Our approach exploits closed-form solutions of proximal operators and envelope representations based on the Moreau, Forward-Backward, Douglas-Rachford and Half-Quadratic envelopes. Envelope representations lead to novel proximal algorithms for statistical optimisation of composite objective functions which include both non-smooth and non-convex objectives. We illustrate our methodology with regularized Logistic and Poisson regression and non-convex bridge penalties with a fused lasso norm. We provide a discussion of convergence of non-descent algorithms with acceleration and for non-convex functions. Finally, we provide directions for future research.",2015,101,116,5,False,Mathematics,Computer Science,2085638,Nicholas G. Polson,145516664.0,James G. Scott,39153647.0,Brandon T. Willard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
