paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name
23bd1da0ad4d2ec956346655f0bb0206e13556b8,https://www.semanticscholar.org/paper/23bd1da0ad4d2ec956346655f0bb0206e13556b8,Learning to Control a Brain–Machine Interface for Reaching and Grasping by Primates,"Reaching and grasping in primates depend on the coordination of neural activity in large frontoparietal ensembles. Here we demonstrate that primates can learn to reach and grasp virtual objects by controlling a robot arm through a closed-loop brain–machine interface (BMIc) that uses multiple mathematical models to extract several motor parameters (i.e., hand position, velocity, gripping force, and the EMGs of multiple arm muscles) from the electrical activity of frontoparietal neuronal ensembles. As single neurons typically contribute to the encoding of several motor parameters, we observed that high BMIc accuracy required recording from large neuronal ensembles. Continuous BMIc operation by monkeys led to significant improvements in both model predictions and behavioral performance. Using visual feedback, monkeys succeeded in producing robot reach-and-grasp movements even when their arms did not move. Learning to operate the BMIc was paralleled by functional reorganization in multiple cortical areas, suggesting that the dynamic properties of the BMIc were incorporated into motor and sensory cortical representations.",2003,45,1737,122,True,Biology,Medicine,2016191,J. Carmena,2057713.0,M. Lebedev,1826610.0,R. Crist,1397219405.0,J. E. O’Doherty,39819116.0,David M. Santucci,,,38928339.0,D. Dimitrov,8004223.0,P. Patil,1845021.0,C. Henriquez,144052463.0,M. Nicolelis,,,,,,,,,,,,,,,,,,,,,,,,,,
1aad5969ca023d0aefe61d83a3cf6a3cb4d100e0,https://www.semanticscholar.org/paper/1aad5969ca023d0aefe61d83a3cf6a3cb4d100e0,PANFIS: A Novel Incremental Learning Machine,"Most of the dynamics in real-world systems are compiled by shifts and drifts, which are uneasy to be overcome by omnipresent neuro-fuzzy systems. Nonetheless, learning in nonstationary environment entails a system owning high degree of flexibility capable of assembling its rule base autonomously according to the degree of nonlinearity contained in the system. In practice, the rule growing and pruning are carried out merely benefiting from a small snapshot of the complete training data to truncate the computational load and memory demand to the low level. An exposure of a novel algorithm, namely parsimonious network based on fuzzy inference system (PANFIS), is to this end presented herein. PANFIS can commence its learning process from scratch with an empty rule base. The fuzzy rules can be stitched up and expelled by virtue of statistical contributions of the fuzzy rules and injected datum afterward. Identical fuzzy sets may be alluded and blended to be one fuzzy set as a pursuit of a transparent rule base escalating human's interpretability. The learning and modeling performances of the proposed PANFIS are numerically validated using several benchmark problems from real-world or synthetic datasets. The validation includes comparisons with state-of-the-art evolving neuro-fuzzy methods and showcases that our new method can compete and in some cases even outperform these approaches in terms of predictive fidelity and model complexity.",2014,66,222,9,False,Computer Science,Medicine,144497394,Mahardhika Pratama,143997049.0,S. Anavatti,1719855.0,P. Angelov,1689446.0,E. Lughofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6487d61ba6c2afa44be0e870599bb292e27638,https://www.semanticscholar.org/paper/4f6487d61ba6c2afa44be0e870599bb292e27638,Uncovering social spammers: social honeypots + machine learning,"Web-based social systems enable new community-based opportunities for participants to engage, share, and interact. This community value and related services like search and advertising are threatened by spammers, content polluters, and malware disseminators. In an effort to preserve community value and ensure longterm success, we propose and evaluate a honeypot-based approach for uncovering social spammers in online social systems. Two of the key components of the proposed approach are: (1) The deployment of social honeypots for harvesting deceptive spam profiles from social networking communities; and (2) Statistical analysis of the properties of these spam profiles for creating spam classifiers to actively filter out existing and new spammers. We describe the conceptual framework and design considerations of the proposed approach, and we present concrete observations from the deployment of social honeypots in MySpace and Twitter. We find that the deployed social honeypots identify social spammers with low false positive rates and that the harvested spam data contains signals that are strongly correlated with observable profile features (e.g., content, friend information, posting patterns, etc.). Based on these profile features, we develop machine learning based classifiers for identifying previously unknown spammers with high precision and a low rate of false positives.",2010,29,722,50,False,Computer Science,,2848353,Kyumin Lee,1697232.0,James Caverlee,2068783178.0,Steve Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2e0e226f1f74ff65c0de3e5ad565bcd8b9710da,https://www.semanticscholar.org/paper/e2e0e226f1f74ff65c0de3e5ad565bcd8b9710da,Adaptive Federated Learning in Resource Constrained Edge Computing Systems,"Emerging technologies and applications including Internet of Things, social networking, and crowd-sourcing generate large amounts of data at the network edge. Machine learning models are often built from the collected data, to enable the detection, classification, and prediction of future events. Due to bandwidth, storage, and privacy concerns, it is often impractical to send all the data to a centralized location. In this paper, we consider the problem of learning model parameters from data distributed across multiple edge nodes, without sending raw data to a centralized place. Our focus is on a generic class of machine learning models that are trained using gradient-descent-based approaches. We analyze the convergence bound of distributed gradient descent from a theoretical point of view, based on which we propose a control algorithm that determines the best tradeoff between local update and global parameter aggregation to minimize the loss function under a given resource budget. The performance of the proposed algorithm is evaluated via extensive experiments with real datasets, both on a networked prototype system and in a larger-scale simulated environment. The experimentation results show that our proposed approach performs near to the optimum with various machine learning models and different data distributions.",2018,48,849,70,True,Computer Science,Mathematics,50695457,Shiqiang Wang,40917131.0,Tiffany Tuor,2522394.0,Theodoros Salonidis,145353889.0,K. Leung,1702283.0,C. Makaya,,,145299837.0,T. He,46998035.0,K. Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37259f7132fc9dc604ab8211b85a20cf5bb559fe,https://www.semanticscholar.org/paper/37259f7132fc9dc604ab8211b85a20cf5bb559fe,A First Course in Machine Learning,"A First Course in Machine Learning covers the core mathematical and statistical techniques needed to understand some of the most popular machine learning algorithms. The algorithms presented span the main problem areas within machine learning: classification, clustering and projection. The text gives detailed descriptions and derivations for a small number of algorithms rather than cover many algorithms in less detail. Referenced throughout the text and available on a supporting website (http://bit.ly/firstcourseml), an extensive collection of MATLAB/Octave scripts enables students to recreate plots that appear in the book and investigate changing model specifications and parameter values. By experimenting with the various algorithms and concepts, students see how an abstract set of equations can be used to solve real problems. Requiring minimal mathematical prerequisites, the classroom-tested material in this text offers a concise, accessible introduction to machine learning. It provides students with the knowledge and confidence to explore the machine learning literature and research specific methods in more detail.",2011,0,173,14,False,Computer Science,,145129912,S. Rogers,50859190.0,M. Girolami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,https://www.semanticscholar.org/paper/c8e4d8ded0624f13cd7763b8e7a62fe7e36da6d3,Generalizing from a Few Examples: A Survey on Few-Shot Learning,"Machine learning has been highly successful in data-intensive applications but is often hampered when the data set is small. Recently, Few-Shot Learning (FSL) is proposed to tackle this problem. Using prior knowledge, FSL can rapidly generalize to new tasks containing only a few samples with supervised information. In this paper, we conduct a thorough survey to fully understand FSL. Starting from a formal definition of FSL, we distinguish FSL from several relevant machine learning problems. We then point out that the core issue in FSL is that the empirical risk minimized is unreliable. Based on how prior knowledge can be used to handle this core issue, we categorize FSL methods from three perspectives: (i) data, which uses prior knowledge to augment the supervised experience; (ii) model, which uses prior knowledge to reduce the size of the hypothesis space; and (iii) algorithm, which uses prior knowledge to alter the search for the best hypothesis in the given hypothesis space. With this taxonomy, we review and discuss the pros and cons of each category. Promising directions, in the aspects of the FSL problem setups, techniques, applications and theories, are also proposed to provide insights for future research.",2019,193,824,60,False,Computer Science,,2115793087,Yaqing Wang,3259992.0,Quanming Yao,145193332.0,J. Kwok,1726587.0,L. Ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce70030c9d4e2ce2280cc15f50da42ea755d37d3,https://www.semanticscholar.org/paper/ce70030c9d4e2ce2280cc15f50da42ea755d37d3,Neural Networks and Learning Machines,"For graduate-level neural network courses offered in the departments of Computer Engineering, Electrical Engineering, and Computer Science. Neural Networks and Learning Machines, Third Edition is renowned for its thoroughness and readability. This well-organized and completely upto-date text remains the most comprehensive treatment of neural networks from an engineering perspective. This is ideal for professional engineers and research scientists. Matlab codes used for the computer experiments in the text are available for download at: http://www.pearsonhighered.com/haykin/ Refocused, revised and renamed to reflect the duality of neural networks and learning machines, this edition recognizes that the subject matter is richer when these topics are studied together. Ideas drawn from neural networks and machine learning are hybridized to perform improved learning tasks beyond the capability of either independently.",2010,14,5028,514,False,Computer Science,,1735300,S. Haykin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208cd4b25768f0096fb2e80e7690473da0e2a563,https://www.semanticscholar.org/paper/208cd4b25768f0096fb2e80e7690473da0e2a563,Meta-learning with differentiable closed-form solvers,"Adapting deep networks to new concepts from a few examples is challenging, due to the high computational requirements of standard fine-tuning procedures. Most work on few-shot learning has thus focused on simple learning techniques for adaptation, such as nearest neighbours or gradient descent. Nonetheless, the machine learning literature contains a wealth of methods that learn non-deep models very efficiently. In this paper, we propose to use these fast convergent methods as the main adaptation mechanism for few-shot learning. The main idea is to teach a deep network to use standard machine learning tools, such as ridge regression, as part of its own internal model, enabling it to quickly adapt to novel data. This requires back-propagating errors through the solver steps. While normally the cost of the matrix operations involved in such a process would be significant, by using the Woodbury identity we can make the small number of examples work to our advantage. We propose both closed-form and iterative solvers, based on ridge regression and logistic regression components. Our methods constitute a simple and novel approach to the problem of few-shot learning and achieve performance competitive with or superior to the state of the art on three benchmarks.",2018,73,548,161,False,Computer Science,Mathematics,2271057,Luca Bertinetto,143848064.0,João F. Henriques,143635540.0,Philip H. S. Torr,1687524.0,A. Vedaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642c1b4a9da95ea4239708afc5929a5007a1870d,https://www.semanticscholar.org/paper/642c1b4a9da95ea4239708afc5929a5007a1870d,Tensor2Tensor for Neural Machine Translation,Tensor2Tensor is a library for deep learning models that is well-suited for neural machine translation and includes the reference implementation of the state-of-the-art Transformer model.,2018,20,393,42,False,Computer Science,Mathematics,40348417,Ashish Vaswani,1751569.0,Samy Bengio,2445241.0,E. Brevdo,1565641737.0,François Chollet,19177000.0,Aidan N. Gomez,,,2776283.0,Stephan Gouws,145024664.0,Llion Jones,40527594.0,Lukasz Kaiser,2583391.0,Nal Kalchbrenner,3877127.0,Niki Parmar,35474601.0,Ryan Sepassi,1846258.0,Noam M. Shazeer,39328010.0,Jakob Uszkoreit,,,,,,,,,,,,,,,,,,
3bff76c25f7c416834655ba664553b14eb67a11c,https://www.semanticscholar.org/paper/3bff76c25f7c416834655ba664553b14eb67a11c,Sparse Bayesian Learning and the Relevance Vector Machine,"This paper introduces a general Bayesian framework for obtaining sparse solutions to regression and classification tasks utilising models linear in the parameters. Although this framework is fully general, we illustrate our approach with a particular specialisation that we denote the 'relevance vector machine' (RVM), a model of identical functional form to the popular and state-of-the-art 'support vector machine' (SVM). We demonstrate that by exploiting a probabilistic Bayesian learning framework, we can derive accurate prediction models which typically utilise dramatically fewer basis functions than a comparable SVM while offering a number of additional advantages. These include the benefits of probabilistic predictions, automatic estimation of 'nuisance' parameters, and the facility to utilise arbitrary basis functions (e.g. non-'Mercer' kernels). We detail the Bayesian framework and associated learning algorithm for the RVM, and give some illustrative examples of its application along with some comparative benchmarks. We offer some explanation for the exceptional degree of sparsity obtained, and discuss and demonstrate some of the advantageous features, and potential extensions, of Bayesian relevance learning.",2001,38,1621,145,False,Computer Science,,2831141,Michael E. Tipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f466157848d1a7772fb6d02cdac9a7a5e7ef982e,https://www.semanticscholar.org/paper/f466157848d1a7772fb6d02cdac9a7a5e7ef982e,Neural Discrete Representation Learning,"Learning useful representations without supervision remains a key challenge in machine learning. In this paper, we propose a simple yet powerful generative model that learns such discrete representations. Our model, the Vector Quantised-Variational AutoEncoder (VQ-VAE), differs from VAEs in two key ways: the encoder network outputs discrete, rather than continuous, codes; and the prior is learnt rather than static. In order to learn a discrete latent representation, we incorporate ideas from vector quantisation (VQ). Using the VQ method allows the model to circumvent issues of ""posterior collapse"" -- where the latents are ignored when they are paired with a powerful autoregressive decoder -- typically observed in the VAE framework. Pairing these representations with an autoregressive prior, the model can generate high quality images, videos, and speech as well as doing high quality speaker conversion and unsupervised learning of phonemes, providing further evidence of the utility of the learnt representations.",2017,42,1496,316,False,Computer Science,Mathematics,3422336,Aäron van den Oord,1689108.0,Oriol Vinyals,2645384.0,K. Kavukcuoglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63861fbeb7ec41986b85965b9780b428d919919e,https://www.semanticscholar.org/paper/63861fbeb7ec41986b85965b9780b428d919919e,Support vector machine active learning for image retrieval,"Relevance feedback is often a critical component when designing image databases. With these databases it is difficult to specify queries directly and explicitly. Relevance feedback interactively determinines a user's desired output or query concept by asking the user whether certain proposed images are relevant or not. For a relevance feedback algorithm to be effective, it must grasp a user's query concept accurately and quickly, while also only asking the user to label a small number of images. We propose the use of a support vector machine active learning algorithm for conducting effective relevance feedback for image retrieval. The algorithm selects the most informative images to query a user and quickly learns a boundary that separates the images that satisfy the user's query concept from the rest of the dataset. Experimental results show that our algorithm achieves significantly higher search accuracy than traditional query refinement schemes after just three to four rounds of relevance feedback.",2001,80,1525,146,True,Computer Science,,2058177533,Simon Tong,33794424.0,E. Chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a9e85af0bc45472e9c14e956819f1324085aaa1,https://www.semanticscholar.org/paper/5a9e85af0bc45472e9c14e956819f1324085aaa1,A Review of Machine Learning Algorithms for Text-Documents Classification,"With the increasing availability of electronic documents and the rapid growth of the World Wide Web, the task of automatic categorization of documents became the key method for organizing the information and know- ledge discovery. Proper classification of e-documents, online news, blogs, e-mails and digital libraries need text mining, machine learning and natural language processing tech- niques to get meaningful knowledge. The aim of this paper is to highlight the important techniques and methodologies that are employed in text documents classification, while at the same time making awareness of some of the interesting challenges that remain to be solved, focused mainly on text representation and machine learning techniques. This paper provides a review of the theory and methods of document classification and text mining, focusing on the existing litera- ture.",2010,120,564,29,False,Computer Science,,144828657,B. Baharudin,1704695.0,Lam Hong Lee,39488669.0,Khairullah Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca011427853d34ce4ec9ccafde8a70c9eacc3e21,https://www.semanticscholar.org/paper/ca011427853d34ce4ec9ccafde8a70c9eacc3e21,Deep Learning for Computer Vision: A Brief Review,"Over the last years deep learning methods have been shown to outperform previous state-of-the-art machine learning techniques in several fields, with computer vision being one of the most prominent cases. This review paper provides a brief overview of some of the most significant deep learning schemes used in computer vision problems, that is, Convolutional Neural Networks, Deep Boltzmann Machines and Deep Belief Networks, and Stacked Denoising Autoencoders. A brief account of their history, structure, advantages, and limitations is given, followed by a description of their applications in various computer vision tasks, such as object detection, face recognition, action and activity recognition, and human pose estimation. Finally, a brief overview is given of future directions in designing deep learning schemes for computer vision problems and the challenges involved therein.",2018,110,1455,22,True,Medicine,Computer Science,2594647,A. Voulodimos,120205775.0,N. Doulamis,1746705.0,A. Doulamis,1806369.0,E. Protopapadakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf6c42d84351f34e1625a6a2e4cc6526da45c74,https://www.semanticscholar.org/paper/ecf6c42d84351f34e1625a6a2e4cc6526da45c74,Representation Learning on Graphs: Methods and Applications,"Machine learning on graphs is an important and ubiquitous task with applications ranging from drug design to friendship recommendation in social networks. The primary challenge in this domain is finding a way to represent, or encode, graph structure so that it can be easily exploited by machine learning models. Traditionally, machine learning approaches relied on user-defined heuristics to extract features encoding structural information about a graph (e.g., degree statistics or kernel functions). However, recent years have seen a surge in approaches that automatically learn to encode graph structure into low-dimensional embeddings, using techniques based on deep learning and nonlinear dimensionality reduction. Here we provide a conceptual review of key advancements in this area of representation learning on graphs, including matrix factorization-based methods, random-walk based algorithms, and graph neural networks. We review methods to embed individual nodes as well as approaches to embed entire (sub)graphs. In doing so, we develop a unified framework to describe these recent approaches, and we highlight a number of important applications and directions for future work.",2017,65,1447,156,False,Computer Science,,49437682,William L. Hamilton,83539859.0,Rex Ying,1702139.0,J. Leskovec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78989616eeeac55b202e3e4205225e7135054185,https://www.semanticscholar.org/paper/78989616eeeac55b202e3e4205225e7135054185,An Introduction to Deep Learning for the Physical Layer,"We present and discuss several novel applications of deep learning for the physical layer. By interpreting a communications system as an autoencoder, we develop a fundamental new way to think about communications system design as an end-to-end reconstruction task that seeks to jointly optimize transmitter and receiver components in a single process. We show how this idea can be extended to networks of multiple transmitters and receivers and present the concept of radio transformer networks as a means to incorporate expert domain knowledge in the machine learning model. Lastly, we demonstrate the application of convolutional neural networks on raw IQ samples for modulation classification which achieves competitive accuracy with respect to traditional schemes relying on expert features. This paper is concluded with a discussion of open challenges and areas for future investigation.",2017,80,1435,140,True,Computer Science,Mathematics,1388350203,Tim O'Shea,1749686.0,J. Hoydis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d431f835c06afdea45dff6b24486bf301ebdef0,https://www.semanticscholar.org/paper/6d431f835c06afdea45dff6b24486bf301ebdef0,An Overview of Multi-Task Learning in Deep Neural Networks,"Multi-task learning (MTL) has led to successes in many applications of machine learning, from natural language processing and speech recognition to computer vision and drug discovery. This article aims to give a general overview of MTL, particularly in deep neural networks. It introduces the two most common methods for MTL in Deep Learning, gives an overview of the literature, and discusses recent advances. In particular, it seeks to help ML practitioners apply MTL by shedding light on how MTL works and providing guidelines for choosing appropriate auxiliary tasks.",2017,58,1749,112,False,Computer Science,Mathematics,2884561,Sebastian Ruder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57e4afe9ca74414fa02f2e0a929b64dc9a03334d,https://www.semanticscholar.org/paper/57e4afe9ca74414fa02f2e0a929b64dc9a03334d,Application of Machine Learning To Epileptic Seizure Detection,"We present and evaluate a machine learning approach to constructing patient-specific classifiers that detect the onset of an epileptic seizure through analysis of the scalp EEG, a non-invasive measure of the brain's electrical activity. This problem is challenging because the brain's electrical activity is composed of numerous classes with overlapping characteristics. The key steps involved in realizing a high performance algorithm included shaping the problem into an appropriate machine learning framework, and identifying the features critical to separating seizure from other types of brain activity. When trained on 2 or more seizures per patient and tested on 916 hours of continuous EEG from 24 patients, our algorithm detected 96% of 173 test seizures with a median detection delay of 3 seconds and a median false detection rate of 2 false detections per 24 hour period. We also provide information about how to download the CHB-MIT database, which contains the data used in this study.",2010,12,433,64,False,Computer Science,,2614750,A. Shoeb,1724429.0,J. Guttag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818826f356444f3daa3447755bf63f171f39ec47,https://www.semanticscholar.org/paper/818826f356444f3daa3447755bf63f171f39ec47,Active Learning Literature Survey,"The key idea behind active learning is that a machine learning algorithm can achieve greater accuracy with fewer training labels if it is allowed to choose the data from which it learns. An active learner may pose queries, usually in the form of unlabeled data instances to be labeled by an oracle (e.g., a human annotator). Active learning is well-motivated in many modern machine learning problems, where unlabeled data may be abundant or easily obtained, but labels are difficult, time-consuming, or expensive to obtain. This report provides a general introduction to active learning and a survey of the literature. This includes a discussion of the scenarios in which queries can be formulated, and an overview of the query strategy frameworks proposed in the literature to date. An analysis of the empirical and theoretical evidence for successful active learning, a summary of problem setting variants and practical issues, and a discussion of related topics in machine learning research are also presented.",2009,169,4995,541,False,Computer Science,,1717452,Burr Settles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b91a2cbcd9cce902cbc8da78fec5f18f4bffc98,https://www.semanticscholar.org/paper/2b91a2cbcd9cce902cbc8da78fec5f18f4bffc98,Deep learning for sentiment analysis: A survey,"Deep learning has emerged as a powerful machine learning technique that learns multiple layers of representations or features of the data and produces state‐of‐the‐art prediction results. Along with the success of deep learning in many application domains, deep learning is also used in sentiment analysis in recent years. This paper gives an overview of deep learning and then provides a comprehensive survey of its current applications in sentiment analysis.",2018,151,946,41,True,Computer Science,Mathematics,50081327,Lei Zhang,1717480.0,Shuai Wang,145321667.0,B. Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d64a0840bea331caf9b1a61611b8eb8d15ec4f9f,https://www.semanticscholar.org/paper/d64a0840bea331caf9b1a61611b8eb8d15ec4f9f,Consumer Credit Risk Models Via Machine-Learning Algorithms,"We apply machine-learning techniques to construct nonlinear nonparametric forecasting models of consumer credit risk. By combining customer transactions and credit bureau data from January 2005 to April 2009 for a sample of a major commercial bank's customers, we are able to construct out-of-sample forecasts that significantly improve the classification rates of credit-card-holder delinquencies and defaults, with linear regression R2's of forecasted/realized delinquencies of 85%. Using conservative assumptions for the costs and benefits of cutting credit lines based on machine-learning forecasts, we estimate the cost savings to range from 6% to 25% of total losses. Moreover, the time-series patterns of estimated delinquency rates from this model over the course of the recent financial crisis suggest that aggregated consumer credit-risk analytics may have important applications in forecasting systemic risk.",2010,46,481,17,True,Economics,,5083642,A. Khandani,10800713.0,A. Kim,118887609.0,A. Lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b87c0cf95208caacb025bf87d9ba451a87aacaca,https://www.semanticscholar.org/paper/b87c0cf95208caacb025bf87d9ba451a87aacaca,Machine Health Monitoring Using Local Feature-Based Gated Recurrent Unit Networks,"In modern industries, machine health monitoring systems (MHMS) have been applied wildly with the goal of realizing predictive maintenance including failures tracking, downtime reduction, and assets preservation. In the era of big machinery data, data-driven MHMS have achieved remarkable results in the detection of faults after the occurrence of certain failures (diagnosis) and prediction of the future working conditions and the remaining useful life (prognosis). The numerical representation for raw sensory data is the key stone for various successful MHMS. Conventional methods are the labor-extensive as they usually depend on handcrafted features, which require expert knowledge. Inspired by the success of deep learning methods that redefine representation learning from raw data, we propose local feature-based gated recurrent unit (LFGRU) networks. It is a hybrid approach that combines handcrafted feature design with automatic feature learning for machine health monitoring. First, features from windows of input time series are extracted. Then, an enhanced bidirectional GRU network is designed and applied on the generated sequence of local features to learn the representation. A supervised learning layer is finally trained to predict machine condition. Experiments on three machine health monitoring tasks: tool wear prediction, gearbox fault diagnosis, and incipient bearing fault detection verify the effectiveness and generalization of the proposed LFGRU.",2018,41,412,23,False,Computer Science,Engineering,49832912,Rui Zhao,2047932486.0,Dongzhe Wang,35374692.0,Ruqiang Yan,144067957.0,K. Mao,40592209.0,Fei Shen,,,49605588.0,Jinjiang Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd62a4d907ff9a98cd69926b7dd72cb980713715,https://www.semanticscholar.org/paper/fd62a4d907ff9a98cd69926b7dd72cb980713715,Deep Learning in Remote Sensing: A Comprehensive Review and List of Resources,"Central to the looming paradigm shift toward data-intensive science, machine-learning techniques are becoming increasingly important. In particular, deep learning has proven to be both a major breakthrough and an extremely powerful tool in many fields. Shall we embrace deep learning as the key to everything? Or should we resist a black-box solution? These are controversial issues within the remote-sensing community. In this article, we analyze the challenges of using deep learning for remote-sensing data analysis, review recent advances, and provide resources we hope will make deep learning in remote sensing seem ridiculously simple. More importantly, we encourage remote-sensing scientists to bring their expertise into deep learning and use it as an implicit general model to tackle unprecedented, large-scale, influential challenges, such as climate change and urbanization.",2017,216,1272,42,True,Computer Science,,46875441,Xiaoxiang Zhu,2977931.0,D. Tuia,35041003.0,Lichao Mou,39943835.0,Gui-Song Xia,9802604.0,Liang-pei Zhang,,,2152480620.0,Feng Xu,2033171.0,F. Fraundorfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
