paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name
3f6f0d06004dde20483c191455e351844de0769d,https://www.semanticscholar.org/paper/3f6f0d06004dde20483c191455e351844de0769d,Positive Semidefinite Metric Learning Using Boosting-like Algorithms,"The success of many machine learning and pattern recognition methods relies heavily upon the identification of an appropriate distance metric on the input data. It is often beneficial to learn such a metric from the input training data, instead of using a default one such as the Euclidean distance. In this work, we propose a boosting-based technique, termed BOOSTMETRIC, for learning a quadratic Mahalanobis distance metric. Learning a valid Mahalanobis distance metric requires enforcing the constraint that the matrix parameter to the metric remains positive semidefinite. Semidefinite programming is often used to enforce this constraint, but does not scale well and is not easy to implement. BOOSTMETRIC is instead based on the observation that any positive semidefinite matrix can be decomposed into a linear combination of trace-one rank-one matrices. BOOSTMETRIC thus uses rank-one positive semidefinite matrices as weak learners within an efficient and scalable boosting-based learning process. The resulting methods are easy to implement, efficient, and can accommodate various types of constraints. We extend traditional boosting algorithms in that its weak learner is a positive semidefinite matrix with trace and rank being one rather than a classifier or regressor. Experiments on various data sets demonstrate that the proposed algorithms compare favorably to those state-of-the-art methods in terms of classification accuracy and running time.",2011,55,83,7,False,Mathematics,1780381,Chunhua Shen,1752839.0,Junae Kim,36547165.0,Lei Wang,5546141.0,A. V. Hengel,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d468396ab05a1ee98e92e3b8232d47708092af09,https://www.semanticscholar.org/paper/d468396ab05a1ee98e92e3b8232d47708092af09,Persistent Homology Machine Learning for Fingerprint Classification,"The fingerprint classification problem is to sort fingerprints into predetermined groups, such as arch, loop, and whorl. It was asserted in the literature that minutiae points, which are commonly used for fingerprint matching, are not useful for classification. We show that, to the contrary, near state-of-the-art classification accuracy rates can be achieved when applying topological data analysis (TDA) to 3-dimensional point clouds of oriented minutiae points. We also apply TDA to fingerprint ink-roll images, which yields a lower accuracy rate but still shows promise; moreover, combining the two approaches outperforms each one individually. These methods use supervised learning applied to persistent homology and allow us to explore feature selection on barcodes, an important topic at the interface between TDA and machine learning. We test our classification algorithms on the NIST fingerprint database SD-27.",2017,24,23,0,True,Computer Science,2640058,Noah Giansiracusa,2855899.0,Robert S. Giansiracusa,145016678.0,Chul Moon,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da2c627f416d44caceeec27ded90d864342aaff,https://www.semanticscholar.org/paper/0da2c627f416d44caceeec27ded90d864342aaff,Adaptive neuro-fuzzy intrusion detection systems,"The intrusion detection system architecture commonly used in commercial and research systems have a number of problems that limit their configurability, scalability or efficiency. In this paper, two machine-learning paradigms, artificial neural networks and fuzzy inference system, are used to design an intrusion detection system. SNORT is used to perform real time traffic analysis and packet logging on IP network during the training phase of the system. Then a signature pattern database is constructed using protocol analysis and neuro-fuzzy learning method. Using 1998 DARPA Intrusion Detection Evaluation Data and TCP dump raw data, the experiments are deployed and discussed.",2004,23,172,6,True,Computer Science,50472765,Sampada Chavan,49173386.0,Khusbu Shah,97485809.0,Nehal K. Dave,2183326.0,S. Mukherjee,145731499.0,A. Abraham,50456492.0,S. Sanyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2f72cfb48d15d4d2bd1e91a92e7f3ac8635d433,https://www.semanticscholar.org/paper/f2f72cfb48d15d4d2bd1e91a92e7f3ac8635d433,Joint Learning of Words and Meaning Representations for Open-Text Semantic Parsing,"Open-text semantic parsers are designed to interpret any statement in natural language by inferring a corresponding meaning representation (MR – a formal representation of its sense). Unfortunately, large scale systems cannot be easily machine-learned due to a lack of directly supervised data. We propose a method that learns to assign MRs to a wide range of text (using a dictionary of more than 70,000 words mapped to more than 40,000 entities) thanks to a training scheme that combines learning from knowledge bases (e.g. WordNet) with learning from raw text. The model jointly learns representations of words, entities and MRs via a multi-task training process operating on these diverse sources of data. Hence, the system ends up providing methods for knowledge acquisition and wordsense disambiguation within the context of semantic parsing in a single elegant framework. Experiments on these various tasks indicate the promise of the approach.",2012,39,345,25,False,Computer Science,1713934,Antoine Bordes,3119801.0,Xavier Glorot,145183709.0,J. Weston,1751762.0,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eba56788a15441e0c6b8b470698a5c8126adc45,https://www.semanticscholar.org/paper/8eba56788a15441e0c6b8b470698a5c8126adc45,"Study and Observation of the Variation of Accuracies of KNN, SVM, LMNN, ENN Algorithms on Eleven Different Datasets from UCI Machine Learning Repository","Machine learning qualifies computers to assimilate with data, without being solely programmed [1, 2]. Machine learning can be classified as supervised and unsupervised learning. In supervised learning, computers learn an objective that portrays an input to an output hinged on training input-output pairs [3]. Most efficient and widely used supervised learning algorithms are K-Nearest Neighbors (KNN), Support Vector Machine (SVM), Large Margin Nearest Neighbor (LMNN), and Extended Nearest Neighbor (ENN). The main contribution of this paper is to implement these elegant learning algorithms on eleven different datasets from the UCI machine learning repository to observe the variation of accuracies for each of the algorithms on all datasets. Analyzing the accuracy of the algorithms will give us a brief idea about the relationship of the machine learning algorithms and the data dimensionality. All the algorithms are developed in Matlab. Upon such accuracy observation, the comparison can be built among KNN, SVM, LMNN, and ENN regarding their performances on each dataset.",2018,32,34,1,True,Computer Science,2109254441,Mohammad Mahmudur Rahman Khan,51449344.0,Rezoana Bente Arif,71752773.0,M. Siddique,80496351.0,Mahjabin Rahman Oishe,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81b6783ae6ce1882dc00b73146aaf8946b1b71be,https://www.semanticscholar.org/paper/81b6783ae6ce1882dc00b73146aaf8946b1b71be,Machine Learning at Microsoft with ML.NET,"Machine Learning is transitioning from an art and science into a technology available to every developer. In the near future, every application on every platform will incorporate trained models to encode data-based decisions that would be impossible for developers to author. This presents a significant engineering challenge, since currently data science and modeling are largely decoupled from standard software development processes. This separation makes incorporating machine learning capabilities inside applications unnecessarily costly and difficult, and furthermore discourage developers from embracing ML in first place. In this paper we present ML.NET, a framework developed at Microsoft over the last decade in response to the challenge of making it easy to ship machine learning models in large software applications. We present its architecture, and illuminate the application demands that shaped it. Specifically, we introduce DataView, the core data abstraction of ML.NET which allows it to capture full predictive pipelines efficiently and consistently across training and inference lifecycles. We close the paper with a surprisingly favorable performance study of ML.NET compared to more recent entrants, and a discussion of some lessons learned.",2019,28,50,3,True,Computer Science,2144094395,Zeeshan Ahmed,1961237.0,S. Amizadeh,47695762.0,M. Bilenko,46464440.0,Rogan Carr,40429042.0,Wei-Sheng Chin,2077137972.0,Yael Dekel,Mathematics,2098180941.0,Xavier Dupre,1389623540.0,Vadim Eksarevskiy,1389623565.0,Eric Erhardt,1389623551.0,Costin Eseanu,1389623553.0,Senja Filipi,2436568.0,Tom Finley,2054713176.0,Abhishek Goswami,2070458766.0,Monte L. Hoover,2065974288.0,Scott Inglis,2192580.0,Matteo Interlandi,67301176.0,S. Katzenberger,1389623559.0,Najeeb Kazmi,,,2135405691.0,Gleb Krivosheev,2105238610.0,Pete Luferenko,1389623537.0,Ivan Matantsev,3035003.0,Sergiy Matusevych,2072909915.0,S. Moradi,1389623503.0,Gani Nazirov,2233861.0,Justin Ormont,2271928.0,Gal Oshri,51152502.0,Artidoro Pagnoni,2065336399.0,Jignesh Parmar,2068306945.0,Prabhat Roy,2112398343.0,Sarthak Shah,1388651232.0,Mohammad Zeeshan Siddiqui,2965406.0,Markus Weimer,2886622.0,S. Zahirazami,2139103184.0,Yiwen Zhu
966ce7b2567280088ee1d5816cee9e06d12fa19d,https://www.semanticscholar.org/paper/966ce7b2567280088ee1d5816cee9e06d12fa19d,Comparing SVM and convolutional networks for epileptic seizure prediction from intracranial EEG,"Recent research suggests that electrophysiological changes develop minutes to hours before the actual clinical onset in focal epileptic seizures. Seizure prediction is a major field of neurological research, enabled by statistical analysis methods applied to features derived from intracranial Electroencephalographic (EEG) recordings of brain activity. However, no reliable seizure prediction method is ready for clinical applications. In this study, we use modern machine learning techniques to predict seizures from a number of features proposed in the literature. We concentrate on aggregated features that encode the relationship between pairs of EEG channels, such as cross-correlation, nonlinear interdependence, difference of Lyapunov exponents and wavelet analysis-based synchrony such as phase locking. We compare L1-regularized logistic regression, convolutional networks, and support vector machines. Results are reported on the standard Freiburg EEG dataset which contains data from 21 patients suffering from medically intractable focal epilepsy. For each patient, at least one method predicts 100% of the seizures on average 60 minutes before the onset, with no false alarm. Possible future applications include implantable devices capable of warning the patient of an upcoming seizure as well as implanted drug-delivery devices.",2008,30,162,4,False,Computer Science,144705062,Piotr Wojciech Mirowski,1688882.0,Yann LeCun,2505629.0,D. Madhavan,2305833.0,R. Kuzniecky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84b7729299a2c4efecf88b5b0467ca29ba5e77b3,https://www.semanticscholar.org/paper/84b7729299a2c4efecf88b5b0467ca29ba5e77b3,Deep learning versus traditional machine learning methods for aggregated energy demand prediction,"In this paper the more advanced, in comparison with traditional machine learning approaches, deep learning methods are explored with the purpose of accurately predicting the aggregated energy consumption. Despite the fact that a wide range of machine learning methods have been applied to probabilistic energy prediction, the deep learning ones certainly represent the state-of-the-art artificial intelligence methods with remarkable success in a spectrum of practical applications. In particular, the use of Multi Layer Perceptrons, recently enhanced with deep learning capabilities, is proposed. Furthermore, its performance is compared with the most commonly used machine learning methods, such as Support Vector Machines, Gaussian Processes, Regression Trees, Ensemble Boosting and Linear Regression. The analysis of the day-ahead energy prediction demonstrates that different prediction methods present significantly different levels of accuracy in the case of a challenging dataset that comprises an interesting mix of consumers, wind and solar generation. The results show that Multi Layer Perceptrons outperform all the eight methods used as a benchmark in this study.",2017,35,51,2,False,Computer Science,1790542,N. Paterakis,146634864.0,Elena Mocanu,1970654.0,M. Gibescu,50257911.0,Bart Stappers,35360436.0,Walter van Alst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94d33955e1d6c11402aa65105fcd2d9a46418870,https://www.semanticscholar.org/paper/94d33955e1d6c11402aa65105fcd2d9a46418870,"A Topological ""Reading"" Lesson: Classification of MNIST using TDA","We present a way to use Topological Data Analysis (TDA) for machine learning tasks on grayscale images. We apply persistent homology to generate a wide range of topological features using a point cloud obtained from an image, its natural grayscale filtration, and different filtrations defined on the binarized image. We show that this topological machine learning pipeline can be used as a highly relevant dimensionality reduction by applying it to the MNIST digits dataset. We conduct a feature selection and study their correlations while providing an intuitive interpretation of their importance, which is relevant in both machine learning and TDA. Finally, we show that we can classify digit images while reducing the size of the feature set by a factor 5 compared to the grayscale pixel value features and maintain similar accuracy.",2019,19,27,9,True,Computer Science,1379498044,A. Garin,102217200.0,Guillaume Tauzin,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce99492e164adc03641c62df765e635b0968bca,https://www.semanticscholar.org/paper/2ce99492e164adc03641c62df765e635b0968bca,Personalized Explanation for Machine Learning: a Conceptualization,"Explanation in machine learning and related fields such as artificial intelligence aims at making machine learning models and their decisions understandable to humans. Existing work suggests that personalizing explanations might help to improve understandability. In this work, we derive a conceptualization of personalized explanation by defining and structuring the problem based on prior work on machine learning explanation, personalization (in machine learning) and concepts and techniques from other domains such as privacy and knowledge elicitation. We perform a categorization of explainee data used in the process of personalization as well as describing means to collect this data. We also identify three key explanation properties that are amendable to personalization: complexity, decision information and presentation. We also enhance existing work on explanation by introducing additional desiderata and measures to quantify the quality of personalized explanations.",2019,75,42,8,False,Computer Science,66695718,J. Schneider,9557173.0,J. Handali,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52289cccda6b9109f4a3d19ffc3f111114ef820b,https://www.semanticscholar.org/paper/52289cccda6b9109f4a3d19ffc3f111114ef820b,Application of neural networks and other machine learning algorithms to DNA sequence analysis,"In this article we report initial, quantitative results on application of simple neutral networks, and simple machine learning methods, to two problems in DNA sequence analysis. The two problems we consider are: (1) determination of whether procaryotic and eucaryotic DNA sequences segments are translated to protein. An accuracy of 99.4% is reported for procaryotic DNA (E. coli) and 98.4% for eucaryotic DNA (H. Sapiens genes known to be expressed in liver); (2) determination of whether eucaryotic DNA sequence segments containing the dinucleotides ''AG'' or ''GT'' are transcribed to RNA splice junctions. Accuracy of 91.2% was achieved on intron/exon splice junctions (acceptor sites) and 92.8% on exon/intron splice junctions (donor sites). The solution of these two problems, by use of information processing algorithms operating on unannotated base sequences and without recourse to biological laboratory work, is relevant to the Human Genome Project. A variety of neural network, machine learning, and information theoretic algorithms are used. The accuracies obtained exceed those of previous investigations for which quantitative results are available in the literature. They result from an ongoing program of research that applies machine learning algorithms to the problem of determining biological function of DNA sequences. Some predictions of possible new genesmore » using these methods are listed -- although a complete survey of the H. sapiens and E. coli sections of GenBank will be given elsewhere. 36 refs., 6 figs., 6 tabs.« less",1988,0,92,4,True,Biology,2020074,A. Lapedes,50672341.0,C. Barnes,1763036.0,C. Burks,2542113.0,R. Farber,2182166.0,K. Sirotkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69dbd0f1e4d7d804dea0be176fd3adc2c7cd8bb3,https://www.semanticscholar.org/paper/69dbd0f1e4d7d804dea0be176fd3adc2c7cd8bb3,"Big Data Analytics, Machine Learning, and Artificial Intelligence in Next-Generation Wireless Networks","The next-generation wireless networks are evolving into very complex systems because of the very diversified service requirements, heterogeneity in applications, devices, and networks. The network operators need to make the best use of the available resources, for example, power, spectrum, as well as infrastructures. Traditional networking approaches, i.e., reactive, centrally-managed, one-size-fits-all approaches, and conventional data analysis tools that have limited capability (space and time) are not competent anymore and cannot satisfy and serve that future complex networks regarding operation and optimization cost effectively. A novel paradigm of proactive, self-aware, self-adaptive, and predictive networking is much needed. The network operators have access to large amounts of data, especially from the network and the subscribers. Systematic exploitation of the big data dramatically helps in making the system smart, intelligent, and facilitates efficient as well as cost-effective operation and optimization. We envision data-driven next-generation wireless networks, where the network operators employ advanced data analytics, machine learning (ML), and artificial intelligence. We discuss the data sources and strong drivers for the adoption of the data analytics, and the role of ML, artificial intelligence in making the system intelligent regarding being self-aware, self-adaptive, proactive and prescriptive. A set of network design and optimization schemes are presented concerning data analytics. This paper concludes with a discussion of challenges and the benefits of adopting big data analytics, ML, and artificial intelligence in the next-generation communication systems.",2017,31,227,8,False,Computer Science,2109751,M. G. Kibria,145025159.0,K. Nguyen,1707891.0,G. Villardi,3278294.0,Ou Zhao,1889421.0,K. Ishizu,32987476.0,F. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9538759763d4039036f621baf82567d43b00518c,https://www.semanticscholar.org/paper/9538759763d4039036f621baf82567d43b00518c,Distributed Box-Constrained Quadratic Optimization for Dual Linear SVM,"Training machine learning models sometimes needs to be done on large amounts of data that exceed the capacity of a single machine, motivating recent works on developing algorithms that train in a distributed fashion. This paper proposes an efficient box-constrained quadratic optimization algorithm for distributedly training linear support vector machines (SVMs) with large data. Our key technical contribution is an analytical solution to the problem of computing the optimal step size at each iteration, using an efficient method that requires only O(1) communication cost to ensure fast convergence. With this optimal step size, our approach is superior to other methods by possessing global linear convergence, or, equivalently, O(log(1/e)) iteration complexity for an e-accurate solution, for distributedly solving the non-strongly-convex linear SVM dual problem. Experiments also show that our method is significantly faster than state-of-the-art distributed linear SVM algorithms including DSVM-AVE, DisDCA and TRON.",2015,37,50,4,False,Computer Science,37376821,Ching-pei Lee,144590225.0,D. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43aa91211274045cd980bf8ea6bc4197ac202925,https://www.semanticscholar.org/paper/43aa91211274045cd980bf8ea6bc4197ac202925,Machine Learning Techniques for Prediction of Early Childhood Obesity.,"OBJECTIVES
This paper aims to predict childhood obesity after age two, using only data collected prior to the second birthday by a clinical decision support system called CHICA.


METHODS
Analyses of six different machine learning methods: RandomTree, RandomForest, J48, ID3, Naïve Bayes, and Bayes trained on CHICA data show that an accurate, sensitive model can be created.


RESULTS
Of the methods analyzed, the ID3 model trained on the CHICA dataset proved the best overall performance with accuracy of 85% and sensitivity of 89%. Additionally, the ID3 model had a positive predictive value of 84% and a negative predictive value of 88%. The structure of the tree also gives insight into the strongest predictors of future obesity in children. Many of the strongest predictors seen in the ID3 modeling of the CHICA dataset have been independently validated in the literature as correlated with obesity, thereby supporting the validity of the model.


CONCLUSIONS
This study demonstrated that data from a production clinical decision support system can be used to build an accurate machine learning model to predict obesity in children after age two.",2015,26,81,4,True,Computer Science,2717478,T. Dugan,51323590.0,S. Mukhopadhyay,51023969.0,A. Carroll,2085621.0,S. Downs,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1fa66caf75d5c77449930beba864378f4c959ce,https://www.semanticscholar.org/paper/b1fa66caf75d5c77449930beba864378f4c959ce,Rafiki: Machine Learning as an Analytics Service System,"Big data analytics is gaining massive momentum in the last few years. Applying machine learning models to big data has become an implicit requirement or an expectation for most analysis tasks, especially on high-stakes applications.Typical applications include sentiment analysis against reviews for analyzing on-line products, image classification in food logging applications for monitoring user's daily intake and stock movement prediction. Extending traditional database systems to support the above analysis is intriguing but challenging. First, it is almost impossible to implement all machine learning models in the database engines. Second, expertise knowledge is required to optimize the training and inference procedures in terms of efficiency and effectiveness, which imposes heavy burden on the system users. In this paper, we develop and present a system, called Rafiki, to provide the training and inference service of machine learning models, and facilitate complex analytics on top of cloud platforms. Rafiki provides distributed hyper-parameter tuning for the training service, and online ensemble modeling for the inference service which trades off between latency and accuracy. Experimental results confirm the efficiency, effectiveness, scalability and usability of Rafiki.",2018,43,74,6,False,Computer Science,47825100,Wei Wang,2151484843.0,Sheng Wang,2504016.0,Jinyang Gao,1793178.0,Meihui Zhang,46965289.0,Gang Chen,3082766.0,Teck Khim Ng,,1693070.0,B. Ooi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d9a5db16bc818de736e9c64f53705c3530e7369,https://www.semanticscholar.org/paper/4d9a5db16bc818de736e9c64f53705c3530e7369,Computational Analysis of Behavior.,"In this review, we discuss the emerging field of computational behavioral analysis-the use of modern methods from computer science and engineering to quantitatively measure animal behavior. We discuss aspects of experiment design important to both obtaining biologically relevant behavioral data and enabling the use of machine vision and learning techniques for automation. These two goals are often in conflict. Restraining or restricting the environment of the animal can simplify automatic behavior quantification, but it can also degrade the quality or alter important aspects of behavior. To enable biologists to design experiments to obtain better behavioral measurements, and computer scientists to pinpoint fruitful directions for algorithm improvement, we review known effects of artificial manipulation of the animal on behavior. We also review machine vision and learning techniques for tracking, feature extraction, automated behavior classification, and automated behavior discovery, the assumptions they make, and the types of data they work best with.",2016,150,148,10,False,Computer Science,144649110,S. Egnor,2424812.0,K. Branson,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758b1d823ac975720e6e81e375cd4432009e5bca,https://www.semanticscholar.org/paper/758b1d823ac975720e6e81e375cd4432009e5bca,Convex Neural Networks,"Convexity has recently received a lot of attention in the machine learning community, and the lack of convexity has been seen as a major disadvantage of many learning algorithms, such as multi-layer artificial neural networks. We show that training multi-layer neural networks in which the number of hidden units is learned can be viewed as a convex optimization problem. This problem involves an infinite number of variables, but can be solved by incrementally inserting a hidden unit at a time, each time finding a linear classifier that minimizes a weighted sum of errors.",2005,18,171,6,False,Computer Science,1751762,Yoshua Bengio,7245737.0,Nicolas Le Roux,145467703.0,Pascal Vincent,2460212.0,Olivier Delalleau,144683424.0,P. Marcotte,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946bf642907677363a04c60762c74d815574885,https://www.semanticscholar.org/paper/2946bf642907677363a04c60762c74d815574885,Stochastic Optimization of Sorting Networks via Continuous Relaxations,"Sorting input objects is an important step in many machine learning pipelines. However, the sorting operator is non-differentiable with respect to its inputs, which prohibits end-to-end gradient-based optimization. In this work, we propose NeuralSort, a general-purpose continuous relaxation of the output of the sorting operator from permutation matrices to the set of unimodal row-stochastic matrices, where every row sums to one and has a distinct arg max. This relaxation permits straight-through optimization of any computational graph involve a sorting operation. Further, we use this relaxation to enable gradient-based stochastic optimization over the combinatorially large space of permutations by deriving a reparameterized gradient estimator for the Plackett-Luce family of distributions over permutations. We demonstrate the usefulness of our framework on three tasks that require learning semantic orderings of high-dimensional objects, including a fully differentiable, parameterized extension of the k-nearest neighbors algorithm.",2019,38,95,24,False,Computer Science,1954250,Aditya Grover,2113762219.0,Eric Wang,40576688.0,Aaron Zweig,2490652.0,S. Ermon,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949598d27a95ae0723e3a1907c69be9bf12fc2ce,https://www.semanticscholar.org/paper/949598d27a95ae0723e3a1907c69be9bf12fc2ce,6G White Paper on Machine Learning in Wireless Communication Networks,"The focus of this white paper is on machine learning (ML) in wireless communications. 6G wireless communication networks will be the backbone of the digital transformation of societies by providing ubiquitous, reliable, and near-instant wireless connectivity for humans and machines. Recent advances in ML research has led enable a wide range of novel technologies such as self-driving vehicles and voice assistants. Such innovation is possible as a result of the availability of advanced ML models, large datasets, and high computational power. On the other hand, the ever-increasing demand for connectivity will require a lot of innovation in 6G wireless networks, and ML tools will play a major role in solving problems in the wireless domain. In this paper, we provide an overview of the vision of how ML will impact the wireless communication systems. We first give an overview of the ML methods that have the highest potential to be used in wireless networks. Then, we discuss the problems that can be solved by using ML in various layers of the network such as the physical layer, medium access layer, and application layer. Zero-touch optimization of wireless networks using ML is another interesting aspect that is discussed in this paper. Finally, at the end of each section, important research questions that the section aims to answer are presented.",2020,49,85,2,False,Computer Science,2555406,Samad Ali,145412074.0,W. Saad,144310950.0,Nandana Rajatheva,1791254.0,Kapseok Chang,46577771.0,Daniel Steinbach,3434086.0,Benjamin Sliwa,Engineering,1744664.0,C. Wietfeld,48295463.0,Kai Mei,1986317.0,Hamid Shiri,48546175.0,H. Zepernick,1885035.0,T. Chu,2074278854.0,Ijaz Ahmad,1901264.0,J. Huusko,2481788.0,Jaakko Suutala,1661213398.0,Shubhangi Bhadauria,3196184.0,V. Bhatia,39074694.0,R. Mitra,3228686.0,Saidhiraj Amuru,Mathematics,,51387503.0,R. Abbas,9150396.0,Baohua Shao,28842841.0,M. Capobianco,49568499.0,Guanghui Yu,2002057.0,Maëlick Claes,1765944.0,Teemu Karvonen,2888344.0,Mingzhe Chen,1757365.0,Maksym A. Girnyk,46727017.0,Hassan Malik,,,,,,,,,,,,,,
