paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,fieldsOfStudy/1,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/2,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,fieldsOfStudy/3
5dca0ec6d49dcee756b9b6ceb7a175a56e003e1c,https://www.semanticscholar.org/paper/5dca0ec6d49dcee756b9b6ceb7a175a56e003e1c,Results of the Active Learning Challenge,"We organized a machine learning challenge on \active learning"", addressing problems where labeling data is expensive, but large amounts of unlabeled data are available at low cost. Examples include handwriting and speech recognition, document classication, vision tasks, drug design using recombinant molecules and protein engineering. The algorithms may place a limited number of queries to get new sample labels. The design of the challenge and its results are summarized in this paper and the best contributions made by the participants are included in these proceedings. The website of the challenge remains open as a resource for students and researchers (http://clopinet.com/al).",2011,24,86,12,False,Computer Science,1743797,I. Guyon,8974886.0,G. Cawley,2088846.0,G. Dror,145359583.0,V. Lemaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451c068fe7d7fac73d7e6f8d97696c571a73e3d,https://www.semanticscholar.org/paper/7451c068fe7d7fac73d7e6f8d97696c571a73e3d,Global convergence of online limited memory BFGS,"Global convergence of an online (stochastic) limited memory version of the Broyden-Fletcher-Goldfarb-Shanno (BFGS) quasi-Newton method for solving optimization problems with stochastic objectives that arise in large scale machine learning is established. Lower and upper bounds on the Hessian eigenvalues of the sample functions are shown to suffice to guarantee that the curvature approximation matrices have bounded determinants and traces, which, in turn, permits establishing convergence to optimal arguments with probability 1. Experimental evaluation on a search engine advertising problem showcase reductions in convergence time relative to stochastic gradient descent algorithms.",2014,36,136,12,False,Mathematics,2706423,Aryan Mokhtari,144461639.0,Alejandro Ribeiro,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b52452e6d747f007c99d3e5db48742a48f94248f,https://www.semanticscholar.org/paper/b52452e6d747f007c99d3e5db48742a48f94248f,Artificial Intelligence and Generalized Qualitative‐Response Models: An Empirical Test on Two Audit Decision‐Making Domains,"Machine learning methods are currently the object of considerable study by the artificial intelligence community. Research on machine learning carries implications for decision making in that it seeks computational methods that mimic input-output behaviors found in classes of decision-making examples. At the same time, research in statistics and econometrics has resulted in the development of qualitative-response models that can be applied to the same kind of problems addressed by machine-learning models—particularly those that involve a classification decision. This paper presents the theoretical structure of a generalized qualitative-response model and compares its performance to two seminal machine-learning models in two problem domains associated with audit decision making. The results suggest that the generalized qualitative-response model may be a useful alternative for certain problem domains.",1992,17,77,0,False,Computer Science,1766955,J. V. Hansen,144469038.0,J. McDonald,71567672.0,J. Stice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b0a4f5f5bc0170b587017f03414836a99a25e7,https://www.semanticscholar.org/paper/90b0a4f5f5bc0170b587017f03414836a99a25e7,"Machine learning for network automation: overview, architecture, and applications [Invited Tutorial]","Networks are complex interacting systems involving cloud operations, core and metro transport, and mobile connectivity all the way to video streaming and similar user applications.With localized and highly engineered operational tools, it is typical of these networks to take days to weeks for any changes, upgrades, or service deployments to take effect. Machine learning, a sub-domain of artificial intelligence, is highly suitable for complex system representation. In this tutorial paper, we review several machine learning concepts tailored to the optical networking industry and discuss algorithm choices, data and model management strategies, and integration into existing network control and management tools. We then describe four networking case studies in detail, covering predictive maintenance, virtual network topology management, capacity optimization, and optical spectral analysis.",2018,45,155,4,True,Computer Science,2238521,D. Rafique,145337032.0,L. Velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696eeb999db4b419875c745910cb34088da0803d,https://www.semanticscholar.org/paper/696eeb999db4b419875c745910cb34088da0803d,Adversarial Malware Binaries: Evading Deep Learning for Malware Detection in Executables,"Machine learning has already been exploited as a useful tool for detecting malicious executable files. Data retrieved from malware samples, such as header fields, instruction sequences, or even raw bytes, is leveraged to learn models that discriminate between benign and malicious software. However, it has also been shown that machine learning and deep neural networks can be fooled by evasion attacks (also known as adversarial examples), i.e., small changes to the input data that cause misclassification at test time. In this work, we investigate the vulnerability of malware detection methods that use deep networks to learn from raw bytes. We propose a gradient-based attack that is capable of evading a recently-proposed deep network suited to this purpose by only changing few specific bytes at the end of each mal ware sample, while preserving its intrusive functionality. Promising results show that our adversarial malware binaries evade the targeted network with high probability, even though less than 1 % of their bytes are modified.",2018,29,204,13,True,Computer Science,2582104,Bojan Kolosnjaji,2272441.0,Ambra Demontis,1684175.0,B. Biggio,3248803.0,Davide Maiorca,,1779484.0,G. Giacinto,49601001.0,C. Eckert,1710171.0,F. Roli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361f6799198c4a258c5dbb4c9863a521f290ff4c,https://www.semanticscholar.org/paper/361f6799198c4a258c5dbb4c9863a521f290ff4c,Visual Classifier Training for Text Document Retrieval,"Performing exhaustive searches over a large number of text documents can be tedious, since it is very hard to formulate search queries or define filter criteria that capture an analyst's information need adequately. Classification through machine learning has the potential to improve search and filter tasks encompassing either complex or very specific information needs, individually. Unfortunately, analysts who are knowledgeable in their field are typically not machine learning specialists. Most classification methods, however, require a certain expertise regarding their parametrization to achieve good results. Supervised machine learning algorithms, in contrast, rely on labeled data, which can be provided by analysts. However, the effort for labeling can be very high, which shifts the problem from composing complex queries or defining accurate filters to another laborious task, in addition to the need for judging the trained classifier's quality. We therefore compare three approaches for interactive classifier training in a user study. All of the approaches are potential candidates for the integration into a larger retrieval system. They incorporate active learning to various degrees in order to reduce the labeling effort as well as to increase effectiveness. Two of them encompass interactive visualization for letting users explore the status of the classifier in context of the labeled documents, as well as for judging the quality of the classifier in iterative feedback loops. We see our work as a step towards introducing user controlled classification methods in addition to text search and filtering for increasing recall in analytics scenarios involving large corpora.",2012,50,149,4,False,Computer Science,2018838,Florian Heimerl,34520778.0,Steffen Koch,143807048.0,H. Bosch,144784290.0,T. Ertl,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebb9f3ef1475e74600b5cfc0a4f3aba14fa5dbd,https://www.semanticscholar.org/paper/2ebb9f3ef1475e74600b5cfc0a4f3aba14fa5dbd,Improve Computer-Aided Diagnosis With Machine Learning Techniques Using Undiagnosed Samples,"In computer-aided diagnosis (CAD), machine learning techniques have been widely applied to learn a hypothesis from diagnosed samples to assist the medical experts in making a diagnosis. To learn a well-performed hypothesis, a large amount of diagnosed samples are required. Although the samples can be easily collected from routine medical examinations, it is usually impossible for medical experts to make a diagnosis for each of the collected samples. If a hypothesis could be learned in the presence of a large amount of undiagnosed samples, the heavy burden on the medical experts could be released. In this paper, a new semisupervised learning algorithm named Co-Forest is proposed. It extends the co-training paradigm by using a well-known ensemble method named Random Forest, which enables Co-Forest to estimate the labeling confidence of undiagnosed samples and easily produce the final hypothesis. Experiments on benchmark data sets verify the effectiveness of the proposed algorithm. Case studies on three medical data sets and a successful application to microcalcification detection for breast cancer diagnosis show that undiagnosed samples are helpful in building CAD systems, and Co-Forest is able to enhance the performance of the hypothesis that is learned on only a small amount of diagnosed samples by utilizing the available undiagnosed samples.",2007,53,338,40,False,Computer Science,40655383,Ming Li,145624000.0,Zhi-Hua Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181407803dd9696c54baa624bef6e0f1acb28206,https://www.semanticscholar.org/paper/181407803dd9696c54baa624bef6e0f1acb28206,Machine learning methods for predictive proteomics,"The search for predictive biomarkers of disease from high-throughput mass spectrometry (MS) data requires a complex analysis path. Preprocessing and machine-learning modules are pipelined, starting from raw spectra, to set up a predictive classifier based on a shortlist of candidate features. As a machine-learning problem, proteomic profiling on MS data needs caution like the microarray case. The risk of overfitting and of selection bias effects is pervasive: not only potential features easily outnumber samples by 10(3) times, but it is easy to neglect information-leakage effects during preprocessing from spectra to peaks. The aim of this review is to explain how to build a general purpose design analysis protocol (DAP) for predictive proteomic profiling: we show how to limit leakage due to parameter tuning and how to organize classification and ranking on large numbers of replicate versions of the original data to avoid selection bias. The DAP can be used with alternative components, i.e. with different preprocessing methods (peak clustering or wavelet based), classifiers e.g. Support Vector Machine (SVM) or feature ranking methods (recursive feature elimination or I-Relief). A procedure for assessing stability and predictive value of the resulting biomarkers' list is also provided. The approach is exemplified with experiments on synthetic datasets (from the Cromwell MS simulator) and with publicly available datasets from cancer studies.",2007,40,75,2,True,Computer Science,2592461,A. Barla,1680819.0,Giuseppe Jurman,1706884.0,S. Riccadonna,49446819.0,S. Merler,Medicine,50502567.0,M. Chierici,1687584.0,Cesare Furlanello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b04f080f56a99c97c9bfbc3fd7317742d161014,https://www.semanticscholar.org/paper/0b04f080f56a99c97c9bfbc3fd7317742d161014,Early Detection of Diabetic Retinopathy Using PCA-Firefly Based Deep Learning Model,"Diabetic Retinopathy is a major cause of vision loss and blindness affecting millions of people across the globe. Although there are established screening methods - fluorescein angiography and optical coherence tomography for detection of the disease but in majority of the cases, the patients remain ignorant and fail to undertake such tests at an appropriate time. The early detection of the disease plays an extremely important role in preventing vision loss which is the consequence of diabetes mellitus remaining untreated among patients for a prolonged time period. Various machine learning and deep learning approaches have been implemented on diabetic retinopathy dataset for classification and prediction of the disease but majority of them have neglected the aspect of data pre-processing and dimensionality reduction, leading to biased results. The dataset used in the present study is a diabetes retinopathy dataset collected from the UCI machine learning repository. At its inceptions, the raw dataset is normalized using the Standardscalar technique and then Principal Component Analysis (PCA) is used to extract the most significant features in the dataset. Further, Firefly algorithm is implemented for dimensionality reduction. This reduced dataset is fed into a Deep Neural Network Model for classification. The results generated from the model is evaluated against the prevalent machine learning models and the results justify the superiority of the proposed model in terms of Accuracy, Precision, Recall, Sensitivity and Specificity.",2020,42,151,3,True,Computer Science,11041265,T. Gadekallu,2705556.0,Neelu Khare,71424255.0,S. Bhattacharya,144704227.0,Saurabh Singh,,29919430.0,P. Maddikunta,40123895.0,In-ho Ra,2474250.0,M. Alazab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008443f6a1994c3e3a472bf048002ffed836a02,https://www.semanticscholar.org/paper/8008443f6a1994c3e3a472bf048002ffed836a02,Discriminant analysis in correlation similarity measure space,"Correlation is one of the most widely used similarity measures in machine learning like Euclidean and Mahalanobis distances. However, compared with proposed numerous discriminant learning algorithms in distance metric space, only a very little work has been conducted on this topic using correlation similarity measure. In this paper, we propose a novel discriminant learning algorithm in correlation measure space, Correlation Discriminant Analysis (CDA). In this framework, based on the definitions of within-class correlation and between-class correlation, the optimum transformation can be sought for to maximize the difference between them, which is in accordance with good classification performance empirically. Under different cases of the transformation, different implementations of the algorithm are given. Extensive empirical evaluations of CDA demonstrate its advantage over alternative methods.",2007,26,92,9,False,Mathematics,2115772096,Yong Ma,1710195.0,S. Lao,1758023.0,Erina Takikawa,36064037.0,M. Kawade,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37453d54ee3d8f65f7b201215b264060456ede10,https://www.semanticscholar.org/paper/37453d54ee3d8f65f7b201215b264060456ede10,Machine Learning for Encrypted Malware Traffic Classification: Accounting for Noisy Labels and Non-Stationarity,"The application of machine learning for the detection of malicious network traffic has been well researched over the past several decades; it is particularly appealing when the traffic is encrypted because traditional pattern-matching approaches cannot be used. Unfortunately, the promise of machine learning has been slow to materialize in the network security domain. In this paper, we highlight two primary reasons why this is the case: inaccurate ground truth and a highly non-stationary data distribution. To demonstrate and understand the effect that these pitfalls have on popular machine learning algorithms, we design and carry out experiments that show how six common algorithms perform when confronted with real network data. With our experimental results, we identify the situations in which certain classes of algorithms underperform on the task of encrypted malware traffic classification. We offer concrete recommendations for practitioners given the real-world constraints outlined. From an algorithmic perspective, we find that the random forest ensemble method outperformed competing methods. More importantly, feature engineering was decisive; we found that iterating on the initial feature set, and including features suggested by domain experts, had a much greater impact on the performance of the classification system. For example, linear regression using the more expressive feature set easily outperformed the random forest method using a standard network traffic representation on all criteria considered. Our analysis is based on millions of TLS encrypted sessions collected over 12 months from a commercial malware sandbox and two geographically distinct, large enterprise networks.",2017,41,142,15,False,Computer Science,2488315,Blake Anderson,1863927.0,D. McGrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640578f37726a3c269b807e681a1e6b09a8c346,https://www.semanticscholar.org/paper/1640578f37726a3c269b807e681a1e6b09a8c346,Deep learning with convolutional neural networks for EEG decoding and visualization,"Deep learning with convolutional neural networks (deep ConvNets) has revolutionized computer vision through end‐to‐end learning, that is, learning from the raw data. There is increasing interest in using deep ConvNets for end‐to‐end EEG analysis, but a better understanding of how to design and train ConvNets for end‐to‐end EEG decoding and how to visualize the informative EEG features the ConvNets learn is still needed. Here, we studied deep ConvNets with a range of different architectures, designed for decoding imagined or executed tasks from raw EEG. Our results show that recent advances from the machine learning field, including batch normalization and exponential linear units, together with a cropped training strategy, boosted the deep ConvNets decoding performance, reaching at least as good performance as the widely used filter bank common spatial patterns (FBCSP) algorithm (mean decoding accuracies 82.1% FBCSP, 84.0% deep ConvNets). While FBCSP is designed to use spectral power modulations, the features used by ConvNets are not fixed a priori. Our novel methods for visualizing the learned features demonstrated that ConvNets indeed learned to use spectral power modulations in the alpha, beta, and high gamma frequencies, and proved useful for spatially mapping the learned features by revealing the topography of the causal contributions of features in different frequency bands to the decoding decision. Our study thus shows how to design and train ConvNets to decode task‐related information from the raw EEG without handcrafted features and highlights the potential of deep ConvNets combined with advanced visualization techniques for EEG‐based brain mapping. Hum Brain Mapp 38:5391–5420, 2017. © 2017 Wiley Periodicals, Inc.",2017,125,1174,195,True,Computer Science,9948572,R. Schirrmeister,2060551.0,J. T. Springenberg,1704186.0,L. Fiederer,9936842.0,M. Glasstetter,Medicine,2607675.0,Katharina Eggensperger,2345823.0,M. Tangermann,144661829.0,F. Hutter,1725973.0,W. Burgard,145928182.0,T. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42c29c793f3b8518a313d03fa101b1201a8ad14,https://www.semanticscholar.org/paper/c42c29c793f3b8518a313d03fa101b1201a8ad14,Network intrusion detection system: A systematic study of machine learning and deep learning approaches,"The rapid advances in the internet and communication fields have resulted in a huge increase in the network size and the corresponding data. As a result, many novel attacks are being generated and have posed challenges for network security to accurately detect intrusions. Furthermore, the presence of the intruders with the aim to launch various attacks within the network cannot be ignored. An intrusion detection system (IDS) is one such tool that prevents the network from possible intrusions by inspecting the network traffic, to ensure its confidentiality, integrity, and availability. Despite enormous efforts by the researchers, IDS still faces challenges in improving detection accuracy while reducing false alarm rates and in detecting novel intrusions. Recently, machine learning (ML) and deep learning (DL)‐based IDS systems are being deployed as potential solutions to detect intrusions across the network in an efficient manner. This article first clarifies the concept of IDS and then provides the taxonomy based on the notable ML and DL techniques adopted in designing network‐based IDS (NIDS) systems. A comprehensive review of the recent NIDS‐based articles is provided by discussing the strengths and limitations of the proposed solutions. Then, recent trends and advancements of ML and DL‐based NIDS are provided in terms of the proposed methodology, evaluation metrics, and dataset selection. Using the shortcomings of the proposed methods, we highlighted various research challenges and provided the future scope for the research in improving ML and DL‐based NIDS.",2020,162,142,12,True,Computer Science,48583070,Zeeshan Ahmad,39891028.0,A. Khan,3078761.0,W. Cheah,145580217.0,J. Abdullah,,143679712.0,Farhan Ahmad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf350b12c684a0328234346f222a2fb72d534865,https://www.semanticscholar.org/paper/cf350b12c684a0328234346f222a2fb72d534865,Machine Learning Out-of-Equilibrium Phases of Matter.,"Neural-network-based machine learning is emerging as a powerful tool for obtaining phase diagrams when traditional regression schemes using local equilibrium order parameters are not available, as in many-body localized (MBL) or topological phases. Nevertheless, instances of machine learning offering new insights have been rare up to now. Here we show that a single feed-forward neural network can decode the defining structures of two distinct MBL phases and a thermalizing phase, using entanglement spectra obtained from individual eigenstates. For this, we introduce a simplicial geometry-based method for extracting multipartite phase boundaries. We find that this method outperforms conventional metrics for identifying MBL phase transitions, revealing a sharper phase boundary and shedding new insight on the topology of the phase diagram. Furthermore, the phase diagram we acquire from a single disorder configuration confirms that the machine-learning-based approach we establish here can enable speedy exploration of large phase spaces that can assist with the discovery of new MBL phases. To our knowledge, this Letter represents the first example of a standard machine learning approach revealing new information on phase transitions.",2017,55,88,1,True,Physics,14051496,Jordan Venderley,7457618.0,V. Khemani,144302105.0,Eun-Ah Kim,,,Mathematics,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine
38f2e8cf9c0e257dbbacb5d20b2101103fb80f47,https://www.semanticscholar.org/paper/38f2e8cf9c0e257dbbacb5d20b2101103fb80f47,DDD: A New Ensemble Approach for Dealing with Concept Drift,"Online learning algorithms often have to operate in the presence of concept drifts. A recent study revealed that different diversity levels in an ensemble of learning machines are required in order to maintain high generalization on both old and new concepts. Inspired by this study and based on a further study of diversity with different strategies to deal with drifts, we propose a new online ensemble learning approach called Diversity for Dealing with Drifts (DDD). DDD maintains ensembles with different diversity levels and is able to attain better accuracy than other approaches. Furthermore, it is very robust, outperforming other drift handling approaches in terms of accuracy when there are false positive drift detections. In all the experimental comparisons we have carried out, DDD always performed at least as well as other drift handling approaches under various conditions, with very few exceptions.",2012,44,390,31,True,Computer Science,1805698,Leandro L. Minku,143901532.0,X. Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a703ee3fbf432b93e817e8042511e6469b172f2c,https://www.semanticscholar.org/paper/a703ee3fbf432b93e817e8042511e6469b172f2c,Multi-Scale Deep Reinforcement Learning for Real-Time 3D-Landmark Detection in CT Scans,"Robust and fast detection of anatomical structures is a prerequisite for both diagnostic and interventional medical image analysis. Current solutions for anatomy detection are typically based on machine learning techniques that exploit large annotated image databases in order to learn the appearance of the captured anatomy. These solutions are subject to several limitations, including the use of suboptimal feature engineering techniques and most importantly the use of computationally suboptimal search-schemes for anatomy detection. To address these issues, we propose a method that follows a new paradigm by reformulating the detection problem as a behavior learning task for an artificial agent. We couple the modeling of the anatomy appearance and the object search in a unified behavioral framework, using the capabilities of deep reinforcement learning and multi-scale image analysis. In other words, an artificial agent is trained not only to distinguish the target anatomical object from the rest of the body but also how to find the object by learning and following an optimal navigation path to the target object in the imaged volumetric space. We evaluated our approach on 1487 3D-CT volumes from 532 patients, totaling over 500,000 image slices and show that it significantly outperforms state-of-the-art solutions on detecting several anatomical structures with no failed cases from a clinical acceptance perspective, while also achieving a 20-30 percent higher detection accuracy. Most importantly, we improve the detection-speed of the reference methods by 2-3 orders of magnitude, achieving unmatched real-time performance on large 3D-CT scans.",2019,68,188,12,False,Computer Science,2562046,Florin C. Ghesu,1747498.0,B. Georgescu,2110381386.0,Yefeng Zheng,1764071.0,Sasa Grbic,Medicine,145051740.0,A. Maier,1713907.0,J. Hornegger,1685020.0,D. Comaniciu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84e16a6543120a452d5ecb55b61609c361254a55,https://www.semanticscholar.org/paper/84e16a6543120a452d5ecb55b61609c361254a55,Perspective on machine learning for advancing fluid mechanics,"A perspective is presented on how machine learning methods might advance fluid mechanics. Current limitations are discussed, though the potential impact is deemed high, so long as outcomes are held to the long-standing critical standards that should guide studies of flow physics.",2019,36,124,1,False,Computer Science,36397553,M. Brenner,35129457.0,J. Eldredge,2862762.0,J. Freund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff45cbbb315fffb4c72d8459fcd9fe28a87519c,https://www.semanticscholar.org/paper/fff45cbbb315fffb4c72d8459fcd9fe28a87519c,Local Binary Patterns and Extreme Learning Machine for Hyperspectral Imagery Classification,"It is of great interest in exploiting texture information for classification of hyperspectral imagery (HSI) at high spatial resolution. In this paper, a classification paradigm to exploit rich texture information of HSI is proposed. The proposed framework employs local binary patterns (LBPs) to extract local image features, such as edges, corners, and spots. Two levels of fusion (i.e., feature-level fusion and decision-level fusion) are applied to the extracted LBP features along with global Gabor features and original spectral features, where feature-level fusion involves concatenation of multiple features before the pattern classification process while decision-level fusion performs on probability outputs of each individual classification pipeline and soft-decision fusion rule is adopted to merge results from the classifier ensemble. Moreover, the efficient extreme learning machine with a very simple structure is employed as the classifier. Experimental results on several HSI data sets demonstrate that the proposed framework is superior to some traditional alternatives.",2015,50,472,53,False,Computer Science,50135244,Wei Li,40262099.0,C. Chen,2243292.0,H. Su,144486980.0,Q. Du,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dd6502b8bad99f5dcc3ed962d09a53c77480b84,https://www.semanticscholar.org/paper/1dd6502b8bad99f5dcc3ed962d09a53c77480b84,Machine Learning for Catalysis Informatics: Recent Applications and Prospects,The discovery and development of catalysts and catalytic processes are essential components to maintaining an ecological balance in the future. Recent revolutions made in data science could have a ...,2020,204,167,2,False,Engineering,50636396,Takashi Toyao,7850355.0,Z. Maeno,9808467.0,S. Takakusagi,3388368.0,T. Kamachi,,2400256.0,Ichigaku Takigawa,145330457.0,K. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a17a8ab29ecffde5e8280382dd858c75d5bb6b6,https://www.semanticscholar.org/paper/4a17a8ab29ecffde5e8280382dd858c75d5bb6b6,Teachable Machine: Approachable Web-Based Tool for Exploring Machine Learning Classification,"Teachable Machine (teachablemachine.withgoogle.com) is a web-based GUI tool for creating custom machine learning classification models without specialized technical expertise. (Machine learning, or ML, lets systems learn to analyze data without being explicitly programmed.) We created it to help students, teachers, designers, and others learn about ML by creating and using their own classification models. Its broad uptake suggests it has empowered people to learn, teach, and explore ML concepts: People have created curriculum, tutorials, and other resources using Teachable Machine on topics like AI ethics at institutions including the Stanford d.school, NYU's Interactive Telecommunications Program, the MIT Media Lab, as well as creative experiments. Users in 201 countries have created over 125,000 classification models. Here we outline the project and its key contributions of (1) a flexible, approachable interface for ML classification models without ML or coding expertise, (2) a set of technical and design decisions that can inform future interactive machine learning tools, and (3) an example of how structured learning content surrounding the tool supports people accessing ML concepts.",2020,30,70,13,False,Computer Science,1664904153,Michelle Carney,72500270.0,Barron Webster,2062749837.0,Irene Alvarado,2056288455.0,Kyle Phillips,,39707815.0,Noura Howell,2055443643.0,Jordan Griffith,153631211.0,Jonas Jongejan,2156576.0,Amit Pitaru,2116403860.0,Alexander Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a40f97770296c7fca2e5361cbceba3f4aae399e0,https://www.semanticscholar.org/paper/a40f97770296c7fca2e5361cbceba3f4aae399e0,Dynamic Few-Shot Visual Learning Without Forgetting,"The human visual system has the remarkably ability to be able to effortlessly learn novel concepts from only a few examples. Mimicking the same behavior on machine learning vision systems is an interesting and very challenging research problem with many practical advantages on real world vision applications. In this context, the goal of our work is to devise a few-shot visual learning system that during test time it will be able to efficiently learn novel categories from only a few training data while at the same time it will not forget the initial categories on which it was trained (here called base categories). To achieve that goal we propose (a) to extend an object recognition system with an attention based few-shot classification weight generator, and (b) to redesign the classifier of a ConvNet model as the cosine similarity function between feature representations and classification weight vectors. The latter, apart from unifying the recognition of both novel and base categories, it also leads to feature representations that generalize better on ""unseen"" categories. We extensively evaluate our approach on Mini-ImageNet where we manage to improve the prior state-of-the-art on few-shot recognition (i.e., we achieve 56.20% and 73.00% on the 1-shot and 5-shot settings respectively) while at the same time we do not sacrifice any accuracy on the base categories, which is a characteristic that most prior approaches lack. Finally, we apply our approach on the recently introduced few-shot benchmark of Bharath and Girshick [4] where we also achieve state-of-the-art results.",2018,32,782,114,True,Computer Science,2475428,Spyros Gidaris,2505902.0,N. Komodakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9a40a567c4a95b591530ff5771296b478a0f0c,https://www.semanticscholar.org/paper/3e9a40a567c4a95b591530ff5771296b478a0f0c,Machine Learning at the Network Edge: A Survey,"Resource-constrained IoT devices, such as sensors and actuators, have become ubiquitous in recent years. This has led to the generation of large quantities of data in real-time, which is an appealing target for AI systems. However, deploying machine learning models on such end-devices is nearly impossible. A typical solution involves offloading data to external computing systems (such as cloud servers) for further processing but this worsens latency, leads to increased communication costs, and adds to privacy concerns. To address this issue, efforts have been made to place additional computing devices at the edge of the network, i.e., close to the IoT devices where the data is generated. Deploying machine learning systems on such edge computing devices alleviates the above issues by allowing computations to be performed close to the data sources. This survey describes major research efforts where machine learning systems have been deployed at the edge of computer networks, focusing on the operational aspects including compression techniques, tools, frameworks, and hardware used in successful applications of intelligent edge systems.",2019,183,123,6,True,Computer Science,144854067,M. G. Sarwar Murshed,2064797442.0,Chris Murphy,145588259.0,Daqing Hou,2093292636.0,Nazar Khan,Mathematics,2849491.0,G. Ananthanarayanan,1725422928.0,Faraz Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adfb8b2e9e002c536d68eb4dbd0c5fbca2694a6a,https://www.semanticscholar.org/paper/adfb8b2e9e002c536d68eb4dbd0c5fbca2694a6a,Low-Power Neuromorphic Hardware for Signal Processing Applications: A review of architectural and system-level design approaches,"Machine learning has emerged as the dominant tool for implementing complex cognitive tasks that require supervised, unsupervised, and reinforcement learning. While the resulting machines have demonstrated in some cases even superhuman performance, their energy consumption has often proved to be prohibitive in the absence of costly supercomputers. Most state-of-the-art machine-learning solutions are based on memoryless models of neurons. This is unlike the neurons in the human brain that encode and process information using temporal information in spike events. The different computing principles underlying biological neurons and how they combine together to efficiently process information is believed to be a key factor behind their superior efficiency compared to current machine-learning systems.",2019,41,77,3,False,Computer Science,9214677,B. Rajendran,145428675.0,A. Sebastian,2587435.0,M. Schmuker,1753812.0,N. Srinivasa,,2977652.0,E. Eleftheriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
