paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name
ccecdf227475db9be6f0fa8f431c1db51e9dcd83,https://www.semanticscholar.org/paper/ccecdf227475db9be6f0fa8f431c1db51e9dcd83,Reinforcement Learning and Its Relationship to Supervised Learning,"The modern study of approximate dynamic programming (DP) combines ideas from several research traditions. Among these is the field of Artificial Intelligence, whose earliest period focussed on creating artificial learning systems. Today, Machine Learning is an active branch of Artificial Intelligence (although it includes researchers from many other disciplines as well) devoted to continuing the development of artificial learning systems. Some of the problems studied in Machine Learning concern stochastic sequential decision processes, and some approaches to solving them are based on DP. These problems and algorithms fall under the general heading of reinforcement learning. In this chapter, we discuss stochastic sequential decision processes from the perspective of Machine Learning, focussing on reinforcement learning and its relationship to the more commmonly studied supervised learning problems. Machine Learning is the study ofmethods for constructing and improving software systems by analyzing examples of their behavior rather than by directly programming them. Machine Learning methods are appropriate in application settings where people are unable to provide precise specifications for desired program behavior, but where examples of desired behavior are available, or where it is possible to assign a measure of goodness to examples of behavior. Such situations include optical character recognition, handwriting recognition, speech recognition, automated steering of automobiles, and robot control and navigation. A key property of tasks in which examples of desired behavior are available is that people can perform them quite easily, but people cannot articulate exactly how they perform them. Hence, people",2004,53,85,1,True,Computer Science,46333892,J. Si,1730590.0,A. Barto,,1852241.0,Warrren B Powell,145033828.0,D. Wunsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b50026b7b1054ef8e3643fcd7ef89d7b278a068,https://www.semanticscholar.org/paper/2b50026b7b1054ef8e3643fcd7ef89d7b278a068,"Deep k-Nearest Neighbors: Towards Confident, Interpretable and Robust Deep Learning","Deep neural networks (DNNs) enable innovative applications of machine learning like image recognition, machine translation, or malware detection. However, deep learning is often criticized for its lack of robustness in adversarial settings (e.g., vulnerability to adversarial inputs) and general inability to rationalize its predictions. In this work, we exploit the structure of deep learning to enable new learning-based inference and decision strategies that achieve desirable properties such as robustness and interpretability. We take a first step in this direction and introduce the Deep k-Nearest Neighbors (DkNN). This hybrid classifier combines the k-nearest neighbors algorithm with representations of the data learned by each layer of the DNN: a test input is compared to its neighboring training points according to the distance that separates them in the representations. We show the labels of these neighboring points afford confidence estimates for inputs outside the model's training manifold, including on malicious inputs like adversarial examples--and therein provides protections against inputs that are outside the models understanding. This is because the nearest neighbors can be used to estimate the nonconformity of, i.e., the lack of support for, a prediction in the training data. The neighbors also constitute human-interpretable explanations of predictions. We evaluate the DkNN algorithm on several datasets, and show the confidence estimates accurately identify inputs outside the model, and that the explanations provided by nearest neighbors are intuitive and useful in understanding model failures.",2018,121,360,40,False,Mathematics,1967156,Nicolas Papernot,144061974.0,P. Mcdaniel,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa4b666c04016063c8039ad01914b394a9b2f4a6,https://www.semanticscholar.org/paper/aa4b666c04016063c8039ad01914b394a9b2f4a6,Large Margin Multi-Task Metric Learning,"Multi-task learning (MTL) improves the prediction performance on multiple, different but related, learning problems through shared parameters or representations. One of the most prominent multi-task learning algorithms is an extension to support vector machines (svm) by Evgeniou et al. [15]. Although very elegant, multi-task svm is inherently restricted by the fact that support vector machines require each class to be addressed explicitly with its own weight vector which, in a multi-task setting, requires the different learning tasks to share the same set of classes. This paper proposes an alternative formulation for multi-task learning by extending the recently published large margin nearest neighbor (1mnn) algorithm to the MTL paradigm. Instead of relying on separating hyperplanes, its decision function is based on the nearest neighbor rule which inherently extends to many classes and becomes a natural fit for multi-task learning. We evaluate the resulting multi-task 1mnn on real-world insurance data and speech classification problems and show that it consistently outperforms single-task kNN under several metrics and state-of-the-art MTL classifiers.",2010,22,287,30,False,Computer Science,3003084,S. Parameswaran,7446832.0,Kilian Q. Weinberger,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678e213cec548d278879ceaf01582ee8913cc3f,https://www.semanticscholar.org/paper/2678e213cec548d278879ceaf01582ee8913cc3f,Classification Techniques in Machine Learning: Applications and Issues,"Classification is a data mining (machine learning) technique used to predict group membership for data instances. There are several classification techniques that can be used for classification purpose. In this paper, we present the basic classification techniques. Later we discuss some major types of classification method including Bayesian networks, decision tree induction, k-nearest neighbor classifier and Support Vector Machines (SVM) with their strengths, weaknesses, potential applications and issues with their available solution. The goal of this study is to provide a comprehensive review of different classification techniques in machine learning. This work will be helpful for both academia and new comers in the field of machine learning to further strengthen the basis of classification methods.",2017,76,96,2,False,Computer Science,46225914,Aized Amin Soofi,144674832.0,A. Awan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c74cb2dc88baec89af714577ddafa454ab785135,https://www.semanticscholar.org/paper/c74cb2dc88baec89af714577ddafa454ab785135,Bolasso: model consistent Lasso estimation through the bootstrap,"We consider the least-square linear regression problem with regularization by the l1-norm, a problem usually referred to as the Lasso. In this paper, we present a detailed asymptotic analysis of model consistency of the Lasso. For various decays of the regularization parameter, we compute asymptotic equivalents of the probability of correct model selection (i.e., variable selection). For a specific rate decay, we show that the Lasso selects all the variables that should enter the model with probability tending to one exponentially fast, while it selects all other variables with strictly positive probability. We show that this property implies that if we run the Lasso for several bootstrapped replications of a given sample, then intersecting the supports of the Lasso bootstrap estimates leads to consistent model selection. This novel variable selection algorithm, referred to as the Bolasso, is compared favorably to other linear regression methods on synthetic data and datasets from the UCI machine learning repository.",2008,19,406,76,False,Mathematics,144570279,F. Bach,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c922be467d1c0c64b963e65dae41778b81b2a0,https://www.semanticscholar.org/paper/a1c922be467d1c0c64b963e65dae41778b81b2a0,"Deep Learning Scaling is Predictable, Empirically","Deep learning (DL) creates impactful advances following a virtuous recipe: model architecture search, creating large training data sets, and scaling computation. It is widely believed that growing training sets and models should improve accuracy and result in better products. As DL application domains grow, we would like a deeper understanding of the relationships between training set size, computational scale, and model accuracy improvements to advance the state-of-the-art. 
This paper presents a large scale empirical characterization of generalization error and model size growth as training sets grow. We introduce a methodology for this measurement and test four machine learning domains: machine translation, language modeling, image processing, and speech recognition. Our empirical results show power-law generalization error scaling across a breadth of factors, resulting in power-law exponents---the ""steepness"" of the learning curve---yet to be explained by theoretical work. Further, model improvements only shift the error but do not appear to affect the power-law exponent. We also show that model size scales sublinearly with data size. These scaling relationships have significant implications on deep learning research, practice, and systems. They can assist model debugging, setting accuracy targets, and decisions about data set growth. They can also guide computing system design and underscore the importance of continued computational scaling.",2017,40,320,26,False,Computer Science,3130228,J. Hestness,46617804.0,Sharan Narang,Mathematics,2774880.0,Newsha Ardalani,2040049.0,G. Diamos,35450887.0,Heewoo Jun,7880519.0,Hassan Kianinejad,,8176660.0,Md. Mostofa Ali Patwary,2152916796.0,Yang Yang,2389316.0,Yanqi Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d67019e2c610e5b1b0e3661bc1ccc5e0e93d2476,https://www.semanticscholar.org/paper/d67019e2c610e5b1b0e3661bc1ccc5e0e93d2476,Learning in Humans and Machines,"Discusses the analysis, comparison and integration of computational approaches to learning and research on human learning. This book aims to provide the reader with an overview of the prolific research on learning throughout the disciplines. It also highlights the important research issues and methodologies.",1995,0,95,0,False,Psychology,20779579,P. Reimann,2926339.0,H. Spada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af10f3c1c0859aa620623f760c8a29e78f177f7f,https://www.semanticscholar.org/paper/af10f3c1c0859aa620623f760c8a29e78f177f7f,Population Based Training of Neural Networks,"Neural networks dominate the modern machine learning landscape, but their training and success still suffer from sensitivity to empirical choices of hyperparameters such as model architecture, loss function, and optimisation algorithm. In this work we present \emph{Population Based Training (PBT)}, a simple asynchronous optimisation algorithm which effectively utilises a fixed computational budget to jointly optimise a population of models and their hyperparameters to maximise performance. Importantly, PBT discovers a schedule of hyperparameter settings rather than following the generally sub-optimal strategy of trying to find a single fixed set to use for the whole course of training. With just a small modification to a typical distributed hyperparameter training framework, our method allows robust and reliable training of models. We demonstrate the effectiveness of PBT on deep reinforcement learning problems, showing faster wall-clock convergence and higher final performance of agents by optimising over a suite of hyperparameters. In addition, we show the same method can be applied to supervised learning for machine translation, where PBT is used to maximise the BLEU score directly, and also to training of Generative Adversarial Networks to maximise the Inception score of generated images. In all cases PBT results in the automatic discovery of hyperparameter schedules and model selection which results in stable training and better final performance.",2017,55,471,82,False,Mathematics,3093886,Max Jaderberg,2795508.0,Valentin Dalibard,Computer Science,2217144.0,Simon Osindero,144792148.0,Wojciech M. Czarnecki,7408951.0,Jeff Donahue,143653164.0,Ali Razavi,,1689108.0,Oriol Vinyals,1484039896.0,Tim Green,2768462.0,Iain Dunning,34838386.0,K. Simonyan,143939165.0,Chrisantha Fernando,2645384.0,K. Kavukcuoglu,,,,,,,,,,,,,,,,,,,,,,,,,,
1776b5ba5d2b17f6e6a043d57d36126e2af90315,https://www.semanticscholar.org/paper/1776b5ba5d2b17f6e6a043d57d36126e2af90315,Algorithmic Learning in a Random World,"Algorithmic Learning in a Random World describes recent theoretical and experimental developments in building computable approximations to Kolmogorov's algorithmic notion of randomness. Based on these approximations, a new set of machine learning algorithms have been developed that can be used to make predictions and to estimate their confidence and credibility in high-dimensional spaces under the usual assumption that the data are independent and identically distributed (assumption of randomness). Another aim of this unique monograph is to outline some limits of predictions: The approach based on algorithmic theory of randomness allows for the proof of impossibility of prediction in certain situations. The book describes how several important machine learning problems, such as density estimation in high-dimensional spaces, cannot be solved if the only assumption is randomness.",2005,1,192,30,False,Mathematics,145675281,V. Vovk,1793317.0,A. Gammerman,,145500409.0,G. Shafer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad34a4b66a24f4607577da0994ecb7250957a599,https://www.semanticscholar.org/paper/ad34a4b66a24f4607577da0994ecb7250957a599,Artificial intelligence as the next step towards precision pathology,"Pathology is the cornerstone of cancer care. The need for accuracy in histopathologic diagnosis of cancer is increasing as personalized cancer therapy requires accurate biomarker assessment. The appearance of digital image analysis holds promise to improve both the volume and precision of histomorphological evaluation. Recently, machine learning, and particularly deep learning, has enabled rapid advances in computational pathology. The integration of machine learning into routine care will be a milestone for the healthcare sector in the next decade, and histopathology is right at the centre of this revolution. Examples of potential high‐value machine learning applications include both model‐based assessment of routine diagnostic features in pathology, and the ability to extract and identify novel features that provide insights into a disease. Recent groundbreaking results have demonstrated that applications of machine learning methods in pathology significantly improves metastases detection in lymph nodes, Ki67 scoring in breast cancer, Gleason grading in prostate cancer and tumour‐infiltrating lymphocyte (TIL) scoring in melanoma. Furthermore, deep learning models have also been demonstrated to be able to predict status of some molecular markers in lung, prostate, gastric and colorectal cancer based on standard HE slides. Moreover, prognostic (survival outcomes) deep neural network models based on digitized HE slides have been demonstrated in several diseases, including lung cancer, melanoma and glioma. In this review, we aim to present and summarize the latest developments in digital image analysis and in the application of artificial intelligence in diagnostic pathology.",2020,120,130,2,True,Medicine,7225832,B. Ács,3154395.0,M. Rantalainen,,2055412.0,J. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064cd41d323441209ce1484a9bba02a22b625088,https://www.semanticscholar.org/paper/064cd41d323441209ce1484a9bba02a22b625088,Selective Transfer Machine for Personalized Facial Action Unit Detection,"Automatic facial action unit (AFA) detection from video is a long-standing problem in facial expression analysis. Most approaches emphasize choices of features and classifiers. They neglect individual differences in target persons. People vary markedly in facial morphology (e.g., heavy versus delicate brows, smooth versus deeply etched wrinkles) and behavior. Individual differences can dramatically influence how well generic classifiers generalize to previously unseen persons. While a possible solution would be to train person-specific classifiers, that often is neither feasible nor theoretically compelling. The alternative that we propose is to personalize a generic classifier in an unsupervised manner (no additional labels for the test subjects are required). We introduce a transductive learning method, which we refer to Selective Transfer Machine (STM), to personalize a generic classifier by attenuating person-specific biases. STM achieves this effect by simultaneously learning a classifier and re-weighting the training samples that are most relevant to the test subject. To evaluate the effectiveness of STM, we compared STM to generic classifiers and to cross-domain learning methods in three major databases: CK+, GEMEP-FERA and RU-FACS. STM outperformed generic classifiers in all.",2013,40,274,28,True,Computer Science,39336289,Wen-Sheng Chu,143867160.0,F. D. L. Torre,Medicine,1737918.0,J. Cohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53cd4dc81a93f496c92864509de9c9c8ca4513e,https://www.semanticscholar.org/paper/d53cd4dc81a93f496c92864509de9c9c8ca4513e,Machine Learning Methods in the Environmental Sciences: Contents,"Machine learning methods, having originated from computational intelligence (i.e. artificial intelligence), are now ubiquitous in the environmental sciences. This is the first single-authored textbook to give a unified treatment of machine learning methods and their applications in the environmental sciences. Machine learning methods began to infiltrate the environmental sciences in the 1990s. Today, thanks to their powerful nonlinear modelling capability, they are no longer an exotic fringe species, as they are heavily used in satellite data processing, in general circulation models (GCM), in weather and climate prediction, air quality forecasting, analysis and modelling of environmental data, oceanographic and hydrological forecasting, ecological modelling, and in the monitoring of snow, ice and forests, etc. End-of-chapter review questions are included, allowing readers to develop their problem-solving skills and monitor their understanding of the material presented. An appendix lists websites available for downloading computer code and data sources. A resources website is available containing datasets for exercises, and additional material to keep the book completely up-to-date. This book presents machine learning methods and their applications in the environmental sciences (including satellite remote sensing, atmospheric science, climate science, oceanography, hydrology and ecology), written at a level suitable for beginning graduate students and advanced undergraduates. It is also valuable for researchers and practitioners in environmental sciences interested in applying these new methods to their own work.",2009,1,121,5,False,Computer Science,1781249,W. Hsieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0652e6120d72dc0162a17b5b0e49e9f5e12bc668,https://www.semanticscholar.org/paper/0652e6120d72dc0162a17b5b0e49e9f5e12bc668,"A Meta-Instrument for Interactive, On-the-Fly Machine Learning","Supervised learning methods have long been used to allow musical interface designers to generate new mappings by example. We propose a method for harnessing machine learning algorithms within a radically interactive paradigm, in which the designer may repeatedly generate examples, train a learner, evaluate outcomes, and modify parameters in real-time within a single software environment. We describe our meta-instrument, the Wekinator, which allows a user to engage in on-the-fly learning using arbitrary control modalities and sound synthesis environments. We provide details regarding the system implementation and discuss our experiences using the Wekinator for experimentation and performance.",2009,22,126,13,False,Computer Science,1745615,R. Fiebrink,52163445.0,D. Trueman,,1716507.0,P. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb56bc6676fb88d67a071fd482a349286e20b16d,https://www.semanticscholar.org/paper/bb56bc6676fb88d67a071fd482a349286e20b16d,A Survey of ReRAM-Based Architectures for Processing-In-Memory and Neural Networks,"As data movement operations and power-budget become key bottlenecks in the design of computing systems, the interest in unconventional approaches such as processing-in-memory (PIM), machine learning (ML), and especially neural network (NN)-based accelerators has grown significantly. Resistive random access memory (ReRAM) is a promising technology for efficiently architecting PIM- and NN-based accelerators due to its capabilities to work as both: High-density/low-energy storage and in-memory computation/search engine. In this paper, we present a survey of techniques for designing ReRAM-based PIM and NN architectures. By classifying the techniques based on key parameters, we underscore their similarities and differences. This paper will be valuable for computer architects, chip designers and researchers in the area of machine learning.",2018,40,90,4,True,Computer Science,38918006,Sparsh Mittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c608337d64ea3240d4f1978d2a82710867e2d42a,https://www.semanticscholar.org/paper/c608337d64ea3240d4f1978d2a82710867e2d42a,Support vector learning for ordinal regression,We investigate the problem of predicting variables of ordinal scale. This task is referred to as ordinal regression and is complementary to the standard machine learning tasks of classification and metric regression. In contrast to statistical models we present a distribution independent formulation of the problem together with uniform bounds of the risk functional. The approach presented is based on a mapping from objects to scalar utility values. Similar to support vector methods we derive a new learning algorithm for the task of ordinal regression based on large margin rank boundaries. We give experimental results for an information retrieval task: learning the order of documents with respect to an initial query. Experimental results indicate that the presented algorithm outperforms more naive approaches to ordinal regression such as support vector classification and support vector regression in the case of more than two ranks.,1999,22,488,65,False,Mathematics,3234984,R. Herbrich,1686971.0,T. Graepel,,1743272.0,K. Obermayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7dcbee272428a2aa3c534200743ff7ab2047f8,https://www.semanticscholar.org/paper/bf7dcbee272428a2aa3c534200743ff7ab2047f8,MASON: A Multiagent Simulation Environment,"MASON is a fast, easily extensible, discrete-event multi-agent simulation toolkit in Java, designed to serve as the basis for a wide range of multi-agent simulation tasks ranging from swarm robotics to machine learning to social complexity environments. MASON carefully delineates between model and visualization, allowing models to be dynamically detached from or attached to visualizers, and to change platforms mid-run. This paper describes the MASON system, its motivation, and its basic architectural design. It then compares MASON to related multi-agent libraries in the public domain, and discusses six applications of the system built over the past year which suggest its breadth of utility.",2005,22,937,78,True,Computer Science,1706276,S. Luke,1403820685.0,C. Cioffi-Revilla,,1703826.0,Liviu Panait,153850291.0,Keith Sullivan,35149981.0,G. Balan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808073f5802d627439ec981c1e7f361e67e624b9,https://www.semanticscholar.org/paper/808073f5802d627439ec981c1e7f361e67e624b9,The Indian Buffet Process: An Introduction and Review,"The Indian buffet process is a stochastic process defining a probability distribution over equivalence classes of sparse binary matrices with a finite number of rows and an unbounded number of columns. This distribution is suitable for use as a prior in probabilistic models that represent objects using a potentially infinite array of features, or that involve bipartite graphs in which the size of at least one class of nodes is unknown. We give a detailed derivation of this distribution, and illustrate its use as a prior in an infinite latent feature model. We then review recent applications of the Indian buffet process in machine learning, discuss its extensions, and summarize its connections to other stochastic processes.",2011,78,405,85,False,Computer Science,1799860,T. Griffiths,1744700.0,Zoubin Ghahramani,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaee5d92d738f9fd175f0eac5d09ca150ab0fe34,https://www.semanticscholar.org/paper/aaee5d92d738f9fd175f0eac5d09ca150ab0fe34,Ouroboros: early identification of at-risk students without models based on legacy data,"This paper focuses on the problem of identifying students, who are at risk of failing their course. The presented method proposes a solution in the absence of data from previous courses, which are usually used for training machine learning models. This situation typically occurs in new courses. We present the concept of a ""self-learner"" that builds the machine learning models from the data generated during the current course. The approach utilises information about already submitted assessments, which introduces the problem of imbalanced data for training and testing the classification models. There are three main contributions of this paper: (1) the concept of training the models for identifying at-risk students using data from the current course, (2) specifying the problem as a classification task, and (3) tackling the challenge of imbalanced data, which appears both in training and testing data. The results show the comparison with the traditional approach of learning the models from the legacy course data, validating the proposed concept.",2017,36,86,6,True,Computer Science,2358235,Martin Hlosta,1964006.0,Z. Zdráhal,,2392127.0,J. Zendulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c990e329b7b36be9bc061a9d68dbcf37181f0c5,https://www.semanticscholar.org/paper/1c990e329b7b36be9bc061a9d68dbcf37181f0c5,Quantum Machine Learning over Infinite Dimensions.,"Machine learning is a fascinating and exciting field within computer science. Recently, this excitement has been transferred to the quantum information realm. Currently, all proposals for the quantum version of machine learning utilize the finite-dimensional substrate of discrete variables. Here we generalize quantum machine learning to the more complex, but still remarkably practical, infinite-dimensional systems. We present the critical subroutines of quantum machine learning algorithms for an all-photonic continuous-variable quantum computer that can lead to exponential speedups in situations where classical algorithms scale polynomially. Finally, we also map out an experimental implementation which can be used as a blueprint for future photonic demonstrations.",2016,35,65,3,True,Medicine,121325140,Hoi-Kwan Lau,34296116.0,R. Pooser,Physics,3433061.0,G. Siopsis,2260031.0,C. Weedbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46d1888ae8647f59b75c486dc9b16115f0337b04,https://www.semanticscholar.org/paper/46d1888ae8647f59b75c486dc9b16115f0337b04,A Critical Review of Machine Learning of Energy Materials,"Machine learning (ML) is rapidly revolutionizing many fields and is starting to change landscapes for physics and chemistry. With its ability to solve complex tasks autonomously, ML is being exploited as a radically new way to help find material correlations, understand materials chemistry, and accelerate the discovery of materials. Here, an in‐depth review of the application of ML to energy materials, including rechargeable alkali‐ion batteries, photovoltaics, catalysts, thermoelectrics, piezoelectrics, and superconductors, is presented. A conceptual framework is first provided for ML in materials science, with a broad overview of different ML techniques as well as best practices. This is followed by a critical discussion of how ML is applied in energy materials. This review is concluded with the perspectives on major challenges and opportunities in this exciting field.",2020,326,190,1,False,Materials Science,143915066,Chi Chen,11844524.0,Yunxing Zuo,,15698847.0,Weike Ye,2108568792.0,Xiang-Guo Li,98796862.0,Z. Deng,2381325.0,S. Ong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4baee71da9b4e8ea1feec5bbed8249eed670272e,https://www.semanticscholar.org/paper/4baee71da9b4e8ea1feec5bbed8249eed670272e,Machine Learning Methods for Property Prediction in Chemoinformatics: Quo Vadis?,"This paper is focused on modern approaches to machine learning, most of which are as yet used infrequently or not at all in chemoinformatics. Machine learning methods are characterized in terms of the ""modes of statistical inference"" and ""modeling levels"" nomenclature and by considering different facets of the modeling with respect to input/ouput matching, data types, models duality, and models inference. Particular attention is paid to new approaches and concepts that may provide efficient solutions of common problems in chemoinformatics: improvement of predictive performance of structure-property (activity) models, generation of structures possessing desirable properties, model applicability domain, modeling of properties with functional endpoints (e.g., phase diagrams and dose-response curves), and accounting for multiple molecular species (e.g., conformers or tautomers).",2012,305,173,2,False,Computer Science,1685042,A. Varnek,2539452.0,I. Baskin,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59a916cdc943f0282908e6f3fa0360f4c5fb78d0,https://www.semanticscholar.org/paper/59a916cdc943f0282908e6f3fa0360f4c5fb78d0,Stabilizing Transformers for Reinforcement Learning,"Owing to their ability to both effectively integrate information over long time horizons and scale to massive amounts of data, self-attention architectures have recently shown breakthrough success in natural language processing (NLP), achieving state-of-the-art results in domains such as language modeling and machine translation. Harnessing the transformer's ability to process long time horizons of information could provide a similar performance boost in partially observable reinforcement learning (RL) domains, but the large-scale transformers used in NLP have yet to be successfully applied to the RL setting. In this work we demonstrate that the standard transformer architecture is difficult to optimize, which was previously observed in the supervised learning setting but becomes especially pronounced with RL objectives. We propose architectural modifications that substantially improve the stability and learning speed of the original Transformer and XL variant. The proposed architecture, the Gated Transformer-XL (GTrXL), surpasses LSTMs on challenging memory environments and achieves state-of-the-art results on the multi-task DMLab-30 benchmark suite, exceeding the performance of an external memory architecture. We show that the GTrXL, trained using the same losses, has stability and performance that consistently matches or exceeds a competitive LSTM baseline, including on more reactive tasks where memory is less critical. GTrXL offers an easy-to-train, simple-to-implement but substantially more expressive architectural alternative to the standard multi-layer LSTM ubiquitously used for RL agents in partially observable environments.",2019,57,164,18,False,Computer Science,3166516,Emilio Parisotto,2107148568.0,H. F. Song,Mathematics,34269227.0,Jack W. Rae,1996134.0,Razvan Pascanu,1854385.0,Çaglar Gülçehre,35880964.0,Siddhant M. Jayakumar,,3093886.0,Max Jaderberg,31713635.0,Raphael Lopez Kaufman,31993415.0,Aidan Clark,30155667.0,Seb Noury,46378362.0,M. Botvinick,2801204.0,N. Heess,2315504.0,R. Hadsell,,,,,,,,,,,,,,,,,,,,,,,,
18bc1d4271abe8dd6e16179cdb06524a4f396e16,https://www.semanticscholar.org/paper/18bc1d4271abe8dd6e16179cdb06524a4f396e16,Snorkel: Rapid Training Data Creation with Weak Supervision,"Labeling training data is increasingly the largest bottleneck in deploying machine learning systems. We present Snorkel, a first-of-its-kind system that enables users to train state-of- the-art models without hand labeling any training data. Instead, users write labeling functions that express arbitrary heuristics, which can have unknown accuracies and correlations. Snorkel denoises their outputs without access to ground truth by incorporating the first end-to-end implementation of our recently proposed machine learning paradigm, data programming. We present a flexible interface layer for writing labeling functions based on our experience over the past year collaborating with companies, agencies, and research labs. In a user study, subject matter experts build models 2.8× faster and increase predictive performance an average 45.5% versus seven hours of hand labeling. We study the modeling tradeoffs in this new setting and propose an optimizer for automating tradeoff decisions that gives up to 1.8× speedup per pipeline execution. In two collaborations, with the U.S. Department of Veterans Affairs and the U.S. Food and Drug Administration, and on four open-source text and image data sets representative of other deployments, Snorkel provides 132% average improvements to predictive performance over prior heuristic approaches and comes within an average 3.60% of the predictive performance of large hand-curated training sets.",2017,68,715,120,True,Computer Science,143711421,Alexander J. Ratner,2870504.0,Stephen H. Bach,Medicine,33918804.0,Henry R. Ehrenberg,31592365.0,Jason Alan Fries,144766615.0,Sen Wu,2114485554.0,C. Ré,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ac11a0b84580e88bb8c6e5edb38c92fe1456864,https://www.semanticscholar.org/paper/2ac11a0b84580e88bb8c6e5edb38c92fe1456864,How to steal a machine learning classifier with deep learning,"This paper presents an exploratory machine learning attack based on deep learning to infer the functionality of an arbitrary classifier by polling it as a black box, and using returned labels to build a functionally equivalent machine. Typically, it is costly and time consuming to build a classifier, because this requires collecting training data (e.g., through crowdsourcing), selecting a suitable machine learning algorithm (through extensive tests and using domain-specific knowledge), and optimizing the underlying hyperparameters (applying a good understanding of the classifier's structure). In addition, all this information is typically proprietary and should be protected. With the proposed black-box attack approach, an adversary can use deep learning to reliably infer the necessary information by using labels previously obtained from the classifier under attack, and build a functionally equivalent machine learning classifier without knowing the type, structure or underlying parameters of the original classifier. Results for a text classification application demonstrate that deep learning can infer Naive Bayes and SVM classifiers with high accuracy and steal their functionalities. This new attack paradigm with deep learning introduces additional security challenges for online machine learning algorithms and raises the need for novel mitigation strategies to counteract the high fidelity inference capability of deep learning.",2017,15,68,3,False,Computer Science,2118897349,Yi Shi,3099456.0,Y. Sagduyu,,143960345.0,Alexander Grushin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
