paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name
864e7db59f2ccfec1ee9f6eba79566ac7b0634df,https://www.semanticscholar.org/paper/864e7db59f2ccfec1ee9f6eba79566ac7b0634df,Convolutional Pose Machines,"Pose Machines provide a sequential prediction framework for learning rich implicit spatial models. In this work we show a systematic design for how convolutional networks can be incorporated into the pose machine framework for learning image features and image-dependent spatial models for the task of pose estimation. The contribution of this paper is to implicitly model long-range dependencies between variables in structured prediction tasks such as articulated pose estimation. We achieve this by designing a sequential architecture composed of convolutional networks that directly operate on belief maps from previous stages, producing increasingly refined estimates for part locations, without the need for explicit graphical model-style inference. Our approach addresses the characteristic difficulty of vanishing gradients during training by providing a natural learning objective function that enforces intermediate supervision, thereby replenishing back-propagated gradients and conditioning the learning procedure. We demonstrate state-of-the-art performance and outperform competing methods on standard benchmarks including the MPII, LSP, and FLIC datasets.",2016,47,2180,294,True,Computer Science,2797981,Shih-En Wei,20569810.0,V. Ramakrishna,1733113.0,T. Kanade,1774867.0,Yaser Sheikh,,,,,,,,,,,,,,,,,,,,,,,,,,
b8012351bc5ebce4a4b3039bbbba3ce393bc3315,https://www.semanticscholar.org/paper/b8012351bc5ebce4a4b3039bbbba3ce393bc3315,An empirical evaluation of deep architectures on problems with many factors of variation,"Recently, several learning algorithms relying on models with deep architectures have been proposed. Though they have demonstrated impressive performance, to date, they have only been evaluated on relatively simple problems such as digit recognition in a controlled environment, for which many machine learning algorithms already report reasonable results. Here, we present a series of experiments which indicate that these models show promise in solving harder learning problems that exhibit many factors of variation. These models are compared with well-established algorithms such as Support Vector Machines and single hidden-layer feed-forward neural networks.",2007,13,1032,106,False,Computer Science,1777528,H. Larochelle,1761978.0,D. Erhan,1760871.0,Aaron C. Courville,32837403.0,J. Bergstra,1751762.0,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,,,,,
3bc4736f9b8512043ed47357a81f26b93a1204b6,https://www.semanticscholar.org/paper/3bc4736f9b8512043ed47357a81f26b93a1204b6,Semi-supervised learning with graphs,"In traditional machine learning approaches to classification, one uses only a labeled set to train the classifier. Labeled instances however are often difficult, expensive, or time consuming to obtain, as they require the efforts of experienced human annotators. Meanwhile unlabeled data may be relatively easy to collect, but there has been few ways to use them. Semi-supervised learning addresses this problem by using large amount of unlabeled data, together with the labeled data, to build better classifiers. Because semi-supervised learning requires less human effort and gives higher accuracy, it is of great interest both in theory and in practice. 
We present a series of novel semi-supervised learning approaches arising from a graph representation, where labeled and unlabeled instances are represented as vertices, and edges encode the similarity between instances. They address the following questions: How to use unlabeled data? (label propagation); What is the probabilistic interpretation? (Gaussian fields and harmonic functions); What if we can choose labeled data? (active learning); How to construct good graphs? (hyperparameter learning); How to work with kernel machines like SVM? (graph kernels); How to handle complex data like sequences? (kernel conditional random fields); How to handle scalability and induction? (harmonic mixtures). An extensive literature review is included at the end.",2005,136,636,63,False,Computer Science,1832364,Xiaojin Zhu,1739581.0,J. Lafferty,145903504.0,R. Rosenfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef7d9e618cbb507d69f8ebcdc60b8a1f3135bff,https://www.semanticscholar.org/paper/0ef7d9e618cbb507d69f8ebcdc60b8a1f3135bff,Solving large scale linear prediction problems using stochastic gradient descent algorithms,"Linear prediction methods, such as least squares for regression, logistic regression and support vector machines for classification, have been extensively used in statistics and machine learning. In this paper, we study stochastic gradient descent (SGD) algorithms on regularized forms of linear prediction methods. This class of methods, related to online algorithms such as perceptron, are both efficient and very simple to implement. We obtain numerical rate of convergence for such algorithms, and discuss its implications. Experiments on text data will be provided to demonstrate numerical and statistical consequences of our theoretical findings.",2004,10,1047,117,False,Mathematics,2117881943,Tong Zhang,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,
b8e37682c847844a4b5c4851239fdc3357d5577b,https://www.semanticscholar.org/paper/b8e37682c847844a4b5c4851239fdc3357d5577b,Lecture Notes in Artificial Intelligence,"LNAI was established in the mid-1980s as a topical subseries of LNCS focusing on artificial intelligence. This subseries is devoted to the publication of state-of-the-art research results in artificial intelligence, at a high level and in both printed and electronic versions making use of the well-established LNCS publication machinery. As with the LNCS mother series, proceedings and postproceedings are at the core of LNAI; however, all other sublines are available for LNAI as well. The topics in LNAI include automated reasoning, automated programming, algorithms, knowledge representation, agent-based systems, intelligent systems, expert systems, machine learning, natural-language processing, machine vision, robotics, search systems, knowledge discovery, data mining, and related programming languages.",1999,2,3369,6,False,Computer Science,145050036,P. Brézillon,1755699.0,P. Bouquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec76f55da5c6df30f6e4c9e4945bd3304d508ef7,https://www.semanticscholar.org/paper/ec76f55da5c6df30f6e4c9e4945bd3304d508ef7,Fuzzy support vector machines,"A support vector machine (SVM) learns the decision surface from two distinct classes of the input points. In many applications, each input point may not be fully assigned to one of these two classes. In this paper, we apply a fuzzy membership to each input point and reformulate the SVMs such that different input points can make different contributions to the learning of decision surface. We call the proposed method fuzzy SVMs (FSVMs).",2002,10,1336,157,False,Mathematics,2146245769,Chun-fu Lin,9437199.0,Sheng-de Wang,,,,,,,,,Computer Science,Medicine,,,,,,,,,,,,,,,,,,,,
b3b3c562a45d7710d6f62ad8f210ebca9a47d23f,https://www.semanticscholar.org/paper/b3b3c562a45d7710d6f62ad8f210ebca9a47d23f,Who should fix this bug?,"Open source development projects typically support an open bug repository to which both developers and users can report bugs. The reports that appear in this repository must be triaged to determine if the report is one which requires attention and if it is, which developer will be assigned the responsibility of resolving the report. Large open source developments are burdened by the rate at which new bug reports appear in the bug repository. In this paper, we present a semi-automated approach intended to ease one part of this process, the assignment of reports to a developer. Our approach applies a machine learning algorithm to the open bug repository to learn the kinds of reports each developer resolves. When a new report arrives, the classifier produced by the machine learning technique suggests a small number of developers suitable to resolve the report. With this approach, we have reached precision levels of 57% and 64% on the Eclipse and Firefox development projects respectively. We have also applied our approach to the gcc open source development with less positive results. We describe the conditions under which the approach is applicable and also report on the lessons we learned about applying machine learning to repositories used in open source development.",2006,23,986,93,False,Computer Science,2226695,J. Anvik,47799990.0,L. Hiew,1739674.0,G. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29650544fded20dd5b2fc49f60f9a3ad30d0e275,https://www.semanticscholar.org/paper/29650544fded20dd5b2fc49f60f9a3ad30d0e275,Speech Recognition Using Deep Neural Networks: A Systematic Review,"Over the past decades, a tremendous amount of research has been done on the use of machine learning for speech processing applications, especially speech recognition. However, in the past few years, research has focused on utilizing deep learning for speech-related applications. This new area of machine learning has yielded far better results when compared to others in a variety of applications including speech, and thus became a very attractive area of research. This paper provides a thorough examination of the different studies that have been conducted since 2006, when deep learning first arose as a new area of machine learning, for speech applications. A thorough statistical analysis is provided in this review which was conducted by extracting specific information from 174 papers published between the years 2006 and 2018. The results provided in this paper shed light on the trends of research in this area as well as bring focus to new research topics.",2019,226,418,14,True,Computer Science,2513768,A. B. Nassif,144304225.0,I. Shahin,73774606.0,Imtinan B. Attili,2063215.0,Mohammad Azzeh,40241708.0,K. Shaalan,,,,,,,,,,,,,,,,,,,,,,,,
10b496ad48513f8585aa56f2c682159357858960,https://www.semanticscholar.org/paper/10b496ad48513f8585aa56f2c682159357858960,Understanding Data Augmentation for Classification: When to Warp?,"In this paper we investigate the benefit of augmenting data with synthetically created samples when training a machine learning classifier. Two approaches for creating additional training samples are data warping, which generates additional samples through transformations applied in the data-space, and synthetic over-sampling, which creates additional samples in feature-space. We experimentally evaluate the benefits of data augmentation for a convolutional backpropagation-trained neural network, a convolutional support vector machine and a convolutional extreme learning machine classifier, using the standard MNIST handwritten digit dataset. We found that while it is possible to perform generic augmentation in feature-space, if plausible transforms for the data are known then augmentation in data-space provides a greater benefit for improving performance and reducing overfitting.",2016,23,668,14,True,Computer Science,2442657,Sebastien C. Wong,3010116.0,A. Gatt,2851301.0,V. Stamatescu,1877198.0,M. McDonnell,,,,,,,,,,,,,,,,,,,,,,,,,,
77703a2783f64dfceb638aa9eebd9c9c501bb835,https://www.semanticscholar.org/paper/77703a2783f64dfceb638aa9eebd9c9c501bb835,The Case against Accuracy Estimation for Comparing Induction Algorithms,"We analyze critically the use of classi cation accuracy to compare classi ers on natural data sets, providing a thorough investigation using ROC analysis, standard machine learning algorithms, and standard benchmark data sets. The results raise serious concerns about the use of accuracy for comparing classi ers and draw into question the conclusions that can be drawn from such studies. In the course of the presentation, we describe and demonstrate what we believe to be the proper use of ROC analysis for comparative studies in machine learning research. We argue that this methodology is preferable both for making practical choices and for drawing scienti c conclusions.",1998,22,1205,52,False,Computer Science,1752722,F. Provost,145421658.0,Tom Fawcett,1726733.0,Ron Kohavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc1cad12521b5aab43fdda5b4dec67586aef1f87,https://www.semanticscholar.org/paper/cc1cad12521b5aab43fdda5b4dec67586aef1f87,Kernel Methods for Relation Extraction,"We present an application of kernel methods to extracting relations from unstructured natural language sources. We introduce kernels defined over shallow parse representations of text, and design efficient algorithms for computing the kernels. We use the devised kernels in conjunction with Support Vector Machine and Voted Perceptron learning algorithms for the task of extracting person-affiliation and organization-location relations from text. We experimentally evaluate the proposed methods and compare them with feature-based learning algorithms, with promising results.",2002,41,1167,71,True,Computer Science,3190501,D. Zelenko,2939759.0,Chinatsu Aone,49754061.0,A. Richardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e75b3c12da067552fda910a5bbed8b4d0e82dbcb,https://www.semanticscholar.org/paper/e75b3c12da067552fda910a5bbed8b4d0e82dbcb, Neural Network Methods for Natural Language Processing,"Neural networks are a family of powerful machine learning models. This book focuses on the application of neural network models to natural language data. The first half of the book (Parts I and II) covers the basics of supervised machine learning and feed-forward neural networks, the basics of working with machine learning over language data, and the use of vector-based rather than symbolic representations for words. It also covers the computation-graph abstraction, which allows to easily define and train arbitrary neural networks, and is the basis behind the design of contemporary neural network software libraries.

The second part of the book (Parts III and IV) introduces more specialized neural network architectures, including 1D convolutional neural networks, recurrent neural networks, conditioned-generation models, and attention-based models. These architectures and techniques are the driving force behind state-of-the-art algorithms for machine translation, syntactic parsing, and many other applications. Finally, we also discuss tree-shaped networks, structured prediction, and the prospects of multi-task learning.",2017,330,497,31,True,Computer Science,2089067,Yoav Goldberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a5ff7336879c99513dca6fce6ef44984ebf3f55,https://www.semanticscholar.org/paper/0a5ff7336879c99513dca6fce6ef44984ebf3f55,Clipper: A Low-Latency Online Prediction Serving System,"Machine learning is being deployed in a growing number of applications which demand real-time, accurate, and robust predictions under heavy query load. However, most machine learning frameworks and systems only address model training and not deployment. 
In this paper, we introduce Clipper, a general-purpose low-latency prediction serving system. Interposing between end-user applications and a wide range of machine learning frameworks, Clipper introduces a modular architecture to simplify model deployment across frameworks and applications. Furthermore, by introducing caching, batching, and adaptive model selection techniques, Clipper reduces prediction latency and improves prediction throughput, accuracy, and robustness without modifying the underlying machine learning frameworks. We evaluate Clipper on four common machine learning benchmark datasets and demonstrate its ability to meet the latency, accuracy, and throughput demands of online serving applications. Finally, we compare Clipper to the TensorFlow Serving system and demonstrate that we are able to achieve comparable throughput and latency while enabling model composition and online learning to improve accuracy and render more robust predictions.",2016,73,397,74,False,Computer Science,50564124,D. Crankshaw,2153692009.0,Xin Wang,40916418.0,Giulio Zhou,143666627.0,M. Franklin,49988044.0,Joseph E. Gonzalez,144467753.0,I. Stoica,,,,,,,,,,,,,,,,,,,,,,
f8b012720a2322dcf4ed9ac4d61d6be11d9ebd10,https://www.semanticscholar.org/paper/f8b012720a2322dcf4ed9ac4d61d6be11d9ebd10,Concepts of Artificial Intelligence for Computer-Assisted Drug Discovery.,"Artificial intelligence (AI), and, in particular, deep learning as a subcategory of AI, provides opportunities for the discovery and development of innovative drugs. Various machine learning approaches have recently (re)emerged, some of which may be considered instances of domain-specific AI which have been successfully employed for drug discovery and design. This review provides a comprehensive portrayal of these machine learning techniques and of their applications in medicinal chemistry. After introducing the basic principles, alongside some application notes, of the various machine learning algorithms, the current state-of-the art of AI-assisted pharmaceutical discovery is discussed, including applications in structure- and ligand-based virtual screening, de novo drug design, physicochemical and pharmacokinetic property prediction, drug repurposing, and related aspects. Finally, several challenges and limitations of the current methods are summarized, with a view to potential future directions for AI-assisted drug discovery and design.",2019,618,286,2,True,Chemistry,2150439478,Xin Yang,2115568943.0,Yifei Wang,2060877077.0,R. Byrne,144522872.0,G. Schneider,144824105.0,Sheng-yong Yang,,,Medicine,,,,,,,,,,,,,,,,,,,,,
ac12c9b9e35e58b55d85a97c47886a7371c14afa,https://www.semanticscholar.org/paper/ac12c9b9e35e58b55d85a97c47886a7371c14afa,Data mining in bioinformatics using Weka,"UNLABELLED
The Weka machine learning workbench provides a general-purpose environment for automatic classification, regression, clustering and feature selection-common data mining problems in bioinformatics research. It contains an extensive collection of machine learning algorithms and data pre-processing methods complemented by graphical user interfaces for data exploration and the experimental comparison of different machine learning techniques on the same problem. Weka can process data given in the form of a single relational table. Its main objectives are to (a) assist users in extracting useful information from data and (b) enable them to easily identify a suitable algorithm for generating an accurate predictive model from it.


AVAILABILITY
http://www.cs.waikato.ac.nz/ml/weka.",2004,13,896,67,True,Medicine,143713826,Eibe Frank,118860642.0,M. Hall,33614647.0,Leonard E. Trigg,144282963.0,G. Holmes,9419406.0,I. Witten,,,Computer Science,,,,,,,,,,,,,,,,,,,,,
55e36d6b45c91a0daa49234bd47b856470d6825c,https://www.semanticscholar.org/paper/55e36d6b45c91a0daa49234bd47b856470d6825c,Identifying Sarcasm in Twitter: A Closer Look,"Sarcasm transforms the polarity of an apparently positive or negative utterance into its opposite. We report on a method for constructing a corpus of sarcastic Twitter messages in which determination of the sarcasm of each message has been made by its author. We use this reliable corpus to compare sarcastic utterances in Twitter to utterances that express positive or negative attitudes without sarcasm. We investigate the impact of lexical and pragmatic factors on machine learning effectiveness for identifying sarcastic utterances and we compare the performance of machine learning techniques and human judges on this task. Perhaps unsurprisingly, neither the human judges nor the machine learning techniques perform very well.",2011,15,590,55,False,Computer Science,1398275867,Roberto I. González-Ibáñez,2295928.0,S. Muresan,2468444.0,N. Wacholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4a422669ec9b6a60b05d2d2595314008a5fb419,https://www.semanticscholar.org/paper/c4a422669ec9b6a60b05d2d2595314008a5fb419,Comparing support vector machines with Gaussian kernels to radial basis function classifiers,"The support vector (SV) machine is a novel type of learning machine, based on statistical learning theory, which contains polynomial classifiers, neural networks, and radial basis function (RBF) networks as special cases. In the RBF case, the SV algorithm automatically determines centers, weights, and threshold that minimize an upper bound on the expected test error. The present study is devoted to an experimental comparison of these machines with a classical approach, where the centers are determined by X-means clustering, and the weights are computed using error backpropagation. We consider three machines, namely, a classical RBF machine, an SV machine with Gaussian kernel, and a hybrid system with the centers determined by the SV method and the weights trained by error backpropagation. Our results show that on the United States postal service database of handwritten digits, the SV machine achieves the highest recognition accuracy, followed by the hybrid system. The SV approach is thus not only theoretically well-founded but also superior in a practical application.",1997,24,1348,48,True,Computer Science,1707625,B. Schölkopf,38817267.0,K. Sung,2676309.0,C. Burges,1804489.0,F. Girosi,1770745.0,P. Niyogi,1685292.0,T. Poggio,,,50560492.0,V. Vapnik,,,,,,,,,,,,,,,,,,
96abcdded2985bd44b9514e28f5b8da4fa1e4371,https://www.semanticscholar.org/paper/96abcdded2985bd44b9514e28f5b8da4fa1e4371,The mythos of model interpretability,"In machine learning, the concept of interpretability is both important and slippery.",2018,41,308,33,True,Computer Science,32219137,Zachary Chase Lipton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86e5827087e11dc929d592ee7b3d7581fc48265e,https://www.semanticscholar.org/paper/86e5827087e11dc929d592ee7b3d7581fc48265e,Generating Adversarial Malware Examples for Black-Box Attacks Based on GAN,"Machine learning has been used to detect new malware in recent years, while malware authors have strong motivation to attack such algorithms. Malware authors usually have no access to the detailed structures and parameters of the machine learning models used by malware detection systems, and therefore they can only perform black-box attacks. This paper proposes a generative adversarial network (GAN) based algorithm named MalGAN to generate adversarial malware examples, which are able to bypass black-box machine learning based detection models. MalGAN uses a substitute detector to fit the black-box malware detection system. A generative network is trained to minimize the generated adversarial examples' malicious probabilities predicted by the substitute detector. The superiority of MalGAN over traditional gradient based adversarial example generation algorithms is that MalGAN is able to decrease the detection rate to nearly zero and make the retraining based defensive method against adversarial examples hard to work.",2017,32,383,45,False,Computer Science,2146241447,Weiwei Hu,143692919.0,Ying Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea2f1f5c470c4947b48bbd21245fb327282f3b4,https://www.semanticscholar.org/paper/0ea2f1f5c470c4947b48bbd21245fb327282f3b4,Stock market's price movement prediction with LSTM neural networks,"Predictions on stock market prices are a great challenge due to the fact that it is an immensely complex, chaotic and dynamic environment. There are many studies from various areas aiming to take on that challenge and Machine Learning approaches have been the focus of many of them. There are many examples of Machine Learning algorithms been able to reach satisfactory results when doing that type of prediction. This article studies the usage of LSTM networks on that scenario, to predict future trends of stock prices based on the price history, alongside with technical analysis indicators. For that goal, a prediction model was built, and a series of experiments were executed and theirs results analyzed against a number of metrics to assess if this type of algorithm presents and improvements when compared to other Machine Learning methods and investment strategies. The results that were obtained are promising, getting up to an average of 55.9% of accuracy when predicting if the price of a particular stock is going to go up or not in the near future.",2017,21,398,23,False,Computer Science,2112887403,David M. Q. Nelson,38964525.0,Adriano M. Pereira,153714464.0,Renato A. de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335c340c20609b4e6de481c9eaf67ecd6c960dc,https://www.semanticscholar.org/paper/3335c340c20609b4e6de481c9eaf67ecd6c960dc,Evaluation of a Tree-based Pipeline Optimization Tool for Automating Data Science,"As the field of data science continues to grow, there will be an ever-increasing demand for tools that make machine learning accessible to non-experts. In this paper, we introduce the concept of tree-based pipeline optimization for automating one of the most tedious parts of machine learning--pipeline design. We implement an open source Tree-based Pipeline Optimization Tool (TPOT) in Python and demonstrate its effectiveness on a series of simulated and real-world benchmark data sets. In particular, we show that TPOT can design machine learning pipelines that provide a significant improvement over a basic machine learning analysis while requiring little to no input nor prior knowledge from the user. We also address the tendency for TPOT to design overly complex pipelines by integrating Pareto optimization, which produces compact pipelines without sacrificing classification accuracy. As such, this work represents an important step toward fully automating machine learning pipeline design.",2016,22,355,48,True,Computer Science,3297552,Randal S. Olson,39248319.0,Nathan Bartley,1800213.0,R. Urbanowicz,152512193.0,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,
b69df93991a1f5a712b20e832f5b0281acb3153b,https://www.semanticscholar.org/paper/b69df93991a1f5a712b20e832f5b0281acb3153b,Kernel Methods in Computational Biology,"Modern machine learning techniques are proving to be extremely valuable for the analysis of data in computational biology problems. One branch of machine learning, kernel methods, lends itself particularly well to the difficult aspects of biological data, which include high dimensionality (as in microarray measurements), representation as discrete and structured data (as in DNA or amino acid sequences), and the need to combine heterogeneous sources of information. This book provides a detailed overview of current research in kernel methods and their applications to computational biology.Following three introductory chapters -- an introduction to molecular and computational biology, a short review of kernel methods that focuses on intuitive concepts rather than technical details, and a detailed survey of recent applications of kernel methods in computational biology -- the book is divided into three sections that reflect three general trends in current research. The first part presents different ideas for the design of kernel functions specifically adapted to various biological data; the second part covers different approaches to learning from heterogeneous data; and the third part offers examples of successful applications of support vector machine methods.",2003,0,946,31,True,Computer Science,1707625,B. Schölkopf,34628173.0,K. Tsuda,152303545.0,Jean-Philippe Vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323173a0bddac0dd2586b17a2f3ac33f401c45c,https://www.semanticscholar.org/paper/2323173a0bddac0dd2586b17a2f3ac33f401c45c,Nearest-Neighbor Methods in Learning and Vision: Theory and Practice (Neural Information Processing),"Regression and classification methods based on similarity of the input to stored examples have not been widely used in applications involving very large sets of high-dimensional data. Recent advances in computational geometry and machine learning, however, may alleviate the problems in using these methods on large data sets. This volume presents theoretical and practical discussions of nearest-neighbor (NN) methods in machine learning and examines computer vision as an application domain in which the benefit of these advanced methods is often dramatic. It brings together contributions from researchers in theory of computation, machine learning, and computer vision with the goals of bridging the gaps between disciplines and presenting state-of-the-art methods for emerging applications.The contributors focus on the importance of designing algorithms for NN search, and for the related classification, regression, and retrieval tasks, that remain efficient even as the number of points or the dimensionality of the data grows very large. The book begins with two theoretical chapters on computational geometry and then explores ways to make the NN approach practicable in machine learning applications where the dimensionality of the data and the size of the data sets make the naive methods for NN search prohibitively expensive. The final chapters describe successful applications of an NN algorithm, locality-sensitive hashing (LSH), to vision tasks.",2006,32,572,22,False,Computer Science,2490189,Gregory Shakhnarovich,1753210.0,Trevor Darrell,1688317.0,P. Indyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
