paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,fieldsOfStudy/2,fieldsOfStudy/3
6837b4ea2c242fa86099fb752e760760a3155d17,https://www.semanticscholar.org/paper/6837b4ea2c242fa86099fb752e760760a3155d17,A contemporary review of machine learning in otolaryngology–head and neck surgery,"One of the key challenges with big data is leveraging the complex network of information to yield useful clinical insights. The confluence of massive amounts of health data and a desire to make inferences and insights on these data has produced a substantial amount of interest in machine‐learning analytic methods. There has been a drastic increase in the otolaryngology literature volume describing novel applications of machine learning within the past 5 years. In this timely contemporary review, we provide an overview of popular machine‐learning techniques, and review recent machine‐learning applications in otolaryngology–head and neck surgery including neurotology, head and neck oncology, laryngology, and rhinology. Investigators have realized significant success in validated models with model sensitivities and specificities approaching 100%. Challenges remain in the implementation of machine‐learning algorithms. This may be in part the unfamiliarity of these techniques to clinician leaders on the front lines of patient care. Spreading awareness and confidence in machine learning will follow with further validation and proof‐of‐value analyses that demonstrate model performance superiority over established methods. We are poised to see a greater influx of machine‐learning applications to clinical problems in otolaryngology–head and neck surgery, and it is prudent for providers to understand the potential benefits and limitations of these technologies. Laryngoscope, 130:45–51, 2020",2020,42,43,2,False,Medicine,,2980995.0,Matthew G. Crowson,30966735.0,Jonathan Ranisau,5840004.0,A. Eskander,47617780.0,A. Babier,2113743892.0,Bin Xu,2205954.0,R. Kahmke,2108263959.0,Joseph M. Chen,40362741.0,T. Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37ffc25bc4d839a6c414362a51e8a11ce8df75a8,https://www.semanticscholar.org/paper/37ffc25bc4d839a6c414362a51e8a11ce8df75a8,A support vector machine approach to credit scoring,"Driven by the need to allocate capital in a profitable way and by the recently suggested Basel II regulations, financial institutions are being more and more obliged to build credit scoring models assessing the risk of default of their clients. Many techniques have been suggested to tackle this problem. Support Vector Machines (SVMs) is a promising new technique that has recently emanated from different domains such as applied statistics, neural networks and machine learning. In this paper, we experiment with least squares support vector machines (LS-SVMs), a recently modified version of SVMs, and report significantly better results when contrasted with the classical techniques.",2003,14,116,3,False,Economics,,1738575.0,T. V. Gestel,1720683.0,B. Baesens,2414491.0,J. Garcia,2016261.0,P. V. Dijcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214bb2e60990ee1c8f396a0f29a93af187f951c2,https://www.semanticscholar.org/paper/214bb2e60990ee1c8f396a0f29a93af187f951c2,The Value of Collaboration in Convex Machine Learning with Differential Privacy,"In this paper, we apply machine learning to distributed private data owned by multiple data owners, entities with access to non-overlapping training datasets. We use noisy, differentially-private gradients to minimize the fitness cost of the machine learning model using stochastic gradient descent. We quantify the quality of the trained model, using the fitness cost, as a function of privacy budget and size of the distributed datasets to capture the trade-off between privacy and utility in machine learning. This way, we can predict the outcome of collaboration among privacy-aware data owners prior to executing potentially computationally-expensive machine learning algorithms. Particularly, we show that the difference between the fitness of the trained machine learning model using differentially-private gradient queries and the fitness of the trained machine model in the absence of any privacy concerns is inversely proportional to the size of the training datasets squared and the privacy budget squared. We successfully validate the performance prediction with the actual performance of the proposed privacy-aware learning algorithms, applied to: financial datasets for determining interest rates of loans using regression; and detecting credit card frauds using support vector machines.",2019,35,44,4,True,Computer Science,Mathematics,2068343830.0,Nan Wu,145788331.0,Farhad Farokhi,2153149908.0,David B. Smith,1708760.0,M. Kâafar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831682a23727fdc4b343cf28dc41fc8842ad2314,https://www.semanticscholar.org/paper/831682a23727fdc4b343cf28dc41fc8842ad2314,Applications of inductive logic programming,"Techniques of machine learning have been successfully applied to various problems [1, 12]. Most of these applications rely on attribute-based learning, exemplified by the induction of decision trees as in the program C4.5 [20]. Broadly speaking, attribute-based learning also includes such approaches to learning as neural networks and nearest neighbor techniques. The advantages of attribute-based learning are: relative simplicity, efficiency, and existence of effective techniques for handling noisy data. However, attribute-based learning is limited to non-relational descriptions of objects in the sense that the learned descriptions do not specify relations among the objects' parts. Attribute-based learning thus has two strong limitations:the background knowledge can be expressed in rather limited form, and
the lack of relations makes the concept description language inappropriate for some domains.
",1995,78,143,7,True,Computer Science,,1725040.0,I. Bratko,33654217.0,R. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f76757cb35e45b06fb585ca65372e0ff99d2aea3,https://www.semanticscholar.org/paper/f76757cb35e45b06fb585ca65372e0ff99d2aea3,A survey on the state-of-the-art machine learning models in the context of NLP,"Machine learning and Statistical techniques are powerful analysis tools yet to be incorporated in the new multidisciplinary field diversely termed as natural language processing (NLP) or computational linguistic. The linguistic knowledge may be ambiguous or contains ambiguity; therefore, various NLP tasks are carried out in order to resolve the ambiguity in speech and language processing.The current prevailing techniques for addressing various NLP tasks as a supervised learning are hidden Markov models (HMM), conditional random field (CRF), maximum entropy models (MaxEnt), support vector machines (SVM), Naive Bays, and deep learning (DL).The goal of this survey paper is to highlight ambiguity in speech and language processing, to provide brief overview of basic categories of linguistic knowledge, to discuss different existing machine learning models and their classification into different categories and finally to provide a comprehensive review of different state of the art machine learning models with the goal that new researchers look into these techniques and depending on these, develops advance techniques. In this survey we reviewed how avantgrademachine learning models can help in this dilemma.",2016,69,60,3,False,Computer Science,,50057811.0,Wahab Khan,40247823.0,Ali Daud,49142053.0,J. Nasir,1742471.0,Tehmina Amjad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311624152e5e554b26954d284827f13d293028dc,https://www.semanticscholar.org/paper/311624152e5e554b26954d284827f13d293028dc,Incorporating Contextual Cues in Trainable Models for Coreference Resolution,"We propose a method that incorporates various novel contextual cues into a machine learning for resolving coreference. Distinct characteristics of our model are (i) incorporating more linguistic features capturing contextual information that is more sophisticated than what is offered in Centering Theory, and (ii) a tournament model for selecting a referent. Our experiments show that this model significantly outperforms earlier machine learning approaches, such as Soon et al. (2001).",2003,31,77,3,False,,,34611748.0,R. Iida,3040648.0,Kentaro Inui,36514372.0,Hiroya Takamura,1681502.0,Yuji Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d1f04cfa4e6eac26480f57cebb0a6d785793440,https://www.semanticscholar.org/paper/6d1f04cfa4e6eac26480f57cebb0a6d785793440,Machine Learning Line Bundle Cohomology,"We investigate different approaches to machine learning of line bundle cohomology on complex surfaces as well as on Calabi‐Yau three‐folds. Standard function learning based on simple fully connected networks with logistic sigmoids is reviewed and its main features and shortcomings are discussed. It has been observed recently that line bundle cohomology can be described by dividing the Picard lattice into certain regions in each of which the cohomology dimension is described by a polynomial formula. Based on this structure, we set up a network capable of identifying the regions and their associated polynomials, thereby effectively generating a conjecture for the correct cohomology formula. For complex surfaces, we also set up a network which learns certain rigid divisors which appear in a recently discovered master formula for cohomology dimensions.",2019,35,44,0,True,Physics,Mathematics,144548725.0,Callum R. Brodie,87992492.0,A. Constantin,104153693.0,R. Deen,144879990.0,A. Lukas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b99169ec76b44e13ffccc5d7a49ef1ee8f5a1c0,https://www.semanticscholar.org/paper/6b99169ec76b44e13ffccc5d7a49ef1ee8f5a1c0,Investigating How Experienced UX Designers Effectively Work with Machine Learning,"Machine learning (ML) plays an increasingly important role in improving a user's experience. However, most UX practitioners face challenges in understanding ML's capabilities or envisioning what it might be. We interviewed 13 designers who had many years of experience designing the UX of ML-enhanced products and services. We probed them to characterize their practices. They shared they do not view themselves as ML experts, nor do they think learning more about ML would make them better designers. Instead, our participants appeared to be the most successful when they engaged in ongoing collaboration with data scientists to help envision what to make and when they embraced a data-centric culture. We discuss the implications of these findings in terms of UX education and as opportunities for additional design research in support of UX designers working with ML.",2018,40,101,11,True,Computer Science,,2117860470.0,Qian Yang,40602785.0,Alex Sciuto,145308025.0,J. Zimmerman,145174228.0,J. Forlizzi,1792714.0,Aaron Steinfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea2cf0a4305fd7dde80ba589349a8484374fc53,https://www.semanticscholar.org/paper/cea2cf0a4305fd7dde80ba589349a8484374fc53,Deep Learning for Tomato Diseases: Classification and Symptoms Visualization,"ABSTRACT Several studies have invested in machine learning classifiers to protect plants from diseases by processing leaf images. Most of the proposed classifiers are trained and evaluated with small datasets, focusing on the extraction of hand-crafted features from image to classify the leaves. In this study, we have used a large dataset compared to the state-of-the art. Here, the dataset contains 14,828 images of tomato leaves infected with nine diseases. To train our classifier, we have introduced the Convolutional Neural Network (CNN) as a learning algorithm. One of the biggest advantages of CNN is the automatic extraction of features by processing directly the raw images. To analyze the proposed deep model, we have used visualization methods to understand symptoms and to localize disease regions in leaf. The obtained results are encouraging, reaching 99.18% of accuracy, which ourperforms dramatically shallow models, and they can be used as a practical tool for farmers to protect tomato against disease.",2017,28,331,14,False,Computer Science,,19306813.0,M. Brahimi,3006590.0,K. Boukhalfa,1719148.0,A. Moussaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc631a07be3d90571f2b29a71ecbb1abab0b76e8,https://www.semanticscholar.org/paper/fc631a07be3d90571f2b29a71ecbb1abab0b76e8,"Migration and stopover in a small pelagic seabird, the Manx shearwater Puffinus puffinus: insights from machine learning","The migratory movements of seabirds (especially smaller species) remain poorly understood, despite their role as harvesters of marine ecosystems on a global scale and their potential as indicators of ocean health. Here we report a successful attempt, using miniature archival light loggers (geolocators), to elucidate the migratory behaviour of the Manx shearwater Puffinus puffinus, a small (400 g) Northern Hemisphere breeding procellariform that undertakes a trans-equatorial, trans-Atlantic migration. We provide details of over-wintering areas, of previously unobserved marine stopover behaviour, and the long-distance movements of females during their pre-laying exodus. Using salt-water immersion data from a subset of loggers, we introduce a method of behaviour classification based on Bayesian machine learning techniques. We used both supervised and unsupervised machine learning to classify each bird's daily activity based on simple properties of the immersion data. We show that robust activity states emerge, characteristic of summer feeding, winter feeding and active migration. These can be used to classify probable behaviour throughout the annual cycle, highlighting the likely functional significance of stopovers as refuelling stages.",2009,36,241,18,True,Biology,Medicine,116354588.0,T. Guilford,47674434.0,J. Meade,49738198.0,J. Willis,35013053.0,R. Phillips,145288444.0,D. Boyle,2106886653.0,S. Roberts,144787479.0,M. Collett,144500047.0,R. Freeman,4682082.0,C. Perrins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607e1fd2ad392e503f7e34fd80a5d40277e0048,https://www.semanticscholar.org/paper/4607e1fd2ad392e503f7e34fd80a5d40277e0048,"Designing Contestability: Interaction Design, Machine Learning, and Mental Health","We describe the design of an automated assessment and training tool for psychotherapists to illustrate challenges with creating interactive machine learning (ML) systems, particularly in contexts where human life, livelihood, and wellbeing are at stake. We explore how existing theories of interaction design and machine learning apply to the psychotherapy context, and identify ""contestability"" as a new principle for designing systems that evaluate human behavior. Finally, we offer several strategies for making ML systems more accountable to human actors.",2017,36,61,5,True,Medicine,Computer Science,35187446.0,Tad Hirsch,17697412.0,Kritzia Merced,145254843.0,Shrikanth S. Narayanan,3170117.0,Zac E. Imel,2863328.0,David C. Atkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engineering,
a7e4d5b16deb11c942068a2341e34d214865181f,https://www.semanticscholar.org/paper/a7e4d5b16deb11c942068a2341e34d214865181f,Recurrent Neural Network Attention Mechanisms for Interpretable System Log Anomaly Detection,"Deep learning has recently demonstrated state-of-the art performance on key tasks related to the maintenance of computer systems, such as intrusion detection, denial of service attack detection, hardware and software system failures, and malware detection. In these contexts, model interpretability is vital for administrator and analyst to trust and act on the automated analysis of machine learning models. Deep learning methods have been criticized as black box oracles which allow limited insight into decision factors. In this work we seek to bridge the gap between the impressive performance of deep learning models and the need for interpretable model introspection. To this end we present recurrent neural network (RNN) language models augmented with attention for anomaly detection in system logs. Our methods are generally applicable to any computer system and logging source. By incorporating attention variants into our RNN language models we create opportunities for model introspection and analysis without sacrificing state-of-the art performance. We demonstrate model performance and illustrate model interpretability on an intrusion detection task using the Los Alamos National Laboratory (LANL) cyber security dataset, reporting upward of 0.99 area under the receiver operator characteristic curve despite being trained only on a single day's worth of data.",2018,23,123,6,True,Computer Science,Mathematics,2111024153.0,Andy Brown,9583852.0,Aaron Tuor,144156036.0,Brian Hutchinson,145416907.0,Nicole Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ec46fba5b9516db48284e9fc5ea06e18f322191,https://www.semanticscholar.org/paper/2ec46fba5b9516db48284e9fc5ea06e18f322191,A Review on Conventional Machine Learning vs Deep Learning,"In now days, deep learning has become a prominent and emerging research area in computer vision applications. Deep learning permits the multiple layers models for computation to learn representations of data by processing in their original form while it is not possible in conventional machine learning. These methods surprisingly improved the accuracy of various image processing domains such as speech recognition, face recognition, object detection and in biomedical applications. Deep neural networks (DNN) such as convolutional neural network (CNN) provide tremendous results in processing of images and videos, while another approach of deep network i.e. recurrent neural network (RNN) gives better performance with sequential data such as text and speech.",2018,33,53,1,False,Computer Science,,2057112556.0,Nitin Kumar Chauhan,3078804.0,Krishnavir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61e06615f6cee5ed1ba7d22b801925b69a45653b,https://www.semanticscholar.org/paper/61e06615f6cee5ed1ba7d22b801925b69a45653b,The Values Encoded in Machine Learning Research,"Machine learning currently exerts an outsized influence on the world, increasingly affecting institutional practices and impacted communities. It is therefore critical that we question vague conceptions of the field as value-neutral or universally beneficial, and investigate what specific values the field is advancing. In this paper, we first introduce a method and annotation scheme for studying the values encoded in documents such as research papers. Applying the scheme, we analyze 100 highly cited machine learning papers published at premier machine learning conferences, ICML and NeurIPS. We annotate key features of papers which reveal their values: their justification for their choice of project, which attributes of their project they uplift, their consideration of potential negative consequences, and their institutional affiliations and funding sources. We find that few of the papers justify how their project connects to a societal need (15%) and far fewer discuss negative potential (1%). Through line-by-line content analysis, we identify 59 values that are uplifted in ML research, and, of these, we find that the papers most frequently justify and assess themselves based on Performance, Generalization, Quantitative evidence, Efficiency, Building on past work, and Novelty. We present extensive textual evidence and identify key themes in the definitions and operationalization of these values. Notably, we find systematic textual evidence that these top values are being defined and applied with assumptions and implications generally supporting the centralization of power. Finally, we find increasingly close ties between these highly cited papers and tech companies and elite universities.",2021,183,58,6,True,Computer Science,,8318698.0,A. Birhane,13014201.0,Pratyusha Kalluri,35540755.0,Dallas Card,27377925.0,William Agnew,1441101651.0,Ravit Dotan,2115910347.0,Michelle Bao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3c5d481d28315618777fe82d0fa1b9a849d5bc,https://www.semanticscholar.org/paper/ed3c5d481d28315618777fe82d0fa1b9a849d5bc,Automated Cognitive Health Assessment Using Smart Home Monitoring of Complex Tasks,"One of the many services that intelligent systems can provide is the automated assessment of resident well-being. We hypothesize that the functional health of individuals, or ability of individuals to perform activities independently without assistance, can be estimated by tracking their activities using smart home technologies. In this paper, we introduce a machine-learning-based method to assess activity quality in smart homes. To validate our approach, we quantify activity quality for 179 volunteer participants who performed a complex, interweaved set of activities in our smart home apartment. We compare our automated assessment of task quality with direct observation scores. We also assess the ability of machine-learning techniques to predict the cognitive health of the participants based on these automated scores. We believe that this capability is an important step in understanding everyday functional health of individuals in their home environments.",2013,50,151,8,True,Computer Science,Medicine,3410479.0,Prafulla N. Dawadi,144758070.0,D. Cook,1390122703.0,M. Schmitter-Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208f0e4195e22e8079ee894397b7a3d1ce99091b,https://www.semanticscholar.org/paper/208f0e4195e22e8079ee894397b7a3d1ce99091b,Identifying implementation bugs in machine learning based image classifiers using metamorphic testing,"We have recently witnessed tremendous success of Machine Learning (ML) in practical applications. Computer vision, speech recognition and language translation have all seen a near human level performance. We expect, in the near future, most business applications will have some form of ML. However, testing such applications is extremely challenging and would be very expensive if we follow today's methodologies. In this work, we present an articulation of the challenges in testing ML based applications. We then present our solution approach, based on the concept of Metamorphic Testing, which aims to identify implementation bugs in ML based image classifiers. We have developed metamorphic relations for an application based on Support Vector Machine and a Deep Learning based application. Empirical validation showed that our approach was able to catch 71% of the implementation bugs in the ML applications.",2018,37,120,11,True,Computer Science,,15854877.0,Anurag Dwarakanath,2059931153.0,Manish Ahuja,51123546.0,Samarth Sikand,51126776.0,Raghotham M. Rao,145471941.0,R. Bose,2071149341.0,Neville Dubash,49424498.0,Sanjay Podder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2dcc1df22f72dfa4fd838ea6d40fc9d558f0160,https://www.semanticscholar.org/paper/b2dcc1df22f72dfa4fd838ea6d40fc9d558f0160,SLAQ: quality-driven scheduling for distributed machine learning,"Training machine learning (ML) models with large datasets can incur significant resource contention on shared clusters. This training typically involves many iterations that continually improve the quality of the model. Yet in exploratory settings, better models can be obtained faster by directing resources to jobs with the most potential for improvement. We describe SLAQ, a cluster scheduling system for approximate ML training jobs that aims to maximize the overall job quality. When allocating cluster resources, SLAQ explores the quality-runtime trade-offs across multiple jobs to maximize system-wide quality improvement. To do so, SLAQ leverages the iterative nature of ML training algorithms, by collecting quality and resource usage information from concurrent jobs, and then generating highly-tailored quality-improvement predictions for future iterations. Experiments show that SLAQ achieves an average quality improvement of up to 73% and an average delay reduction of up to 44% on a large set of ML training jobs, compared to resource fairness schedulers.",2017,59,99,14,True,Computer Science,,2051632731.0,Haoyu Zhang,26315993.0,Logan Stafman,46782066.0,Andrew Or,3122063.0,M. Freedman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf00b773e06729baa3dfdbbff61e60af332e3758,https://www.semanticscholar.org/paper/bf00b773e06729baa3dfdbbff61e60af332e3758,Comparing Heuristic and Machine Learning Approaches for Metric-Based Code Smell Detection,"Code smells represent poor implementation choices performed by developers when enhancing source code. Their negative impact on source code maintainability and comprehensibility has been widely shown in the past and several techniques to automatically detect them have been devised. Most of these techniques are based on heuristics, namely they compute a set of code metrics and combine them by creating detection rules; while they have a reasonable accuracy, a recent trend is represented by the use of machine learning where code metrics are used as predictors of the smelliness of code artefacts. Despite the recent advances in the field, there is still a noticeable lack of knowledge of whether machine learning can actually be more accurate than traditional heuristic-based approaches. To fill this gap, in this paper we propose a large-scale study to empirically compare the performance of heuristic-based and machine-learning-based techniques for metric-based code smell detection. We consider five code smell types and compare machine learning models with DECOR, a state-of-the-art heuristic-based approach. Key findings emphasize the need of further research aimed at improving the effectiveness of both machine learning and heuristic approaches for code smell detection: while DECOR generally achieves better performance than a machine learning baseline, its precision is still too low to make it usable in practice.",2019,98,47,1,False,Computer Science,,133972345.0,Fabiano Pecorelli,34946033.0,Fabio Palomba,50515157.0,Dario Di Nucci,145818752.0,A. D. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324f40c043eaec4795cff9e33294f4e3b40b41d2,https://www.semanticscholar.org/paper/324f40c043eaec4795cff9e33294f4e3b40b41d2,Learning Nondeterministic Classifiers,"Nondeterministic classifiers are defined as those allowed to predict more than one class for some entries from an input space. Given that the true class should be included in predictions and the number of classes predicted should be as small as possible, these kind of classifiers can be considered as Information Retrieval (IR) procedures. In this paper, we propose a family of IR loss functions to measure the performance of nondeterministic learners. After discussing such measures, we derive an algorithm for learning optimal nondeterministic hypotheses. Given an entry from the input space, the algorithm requires the posterior probabilities to compute the subset of classes with the lowest expected loss. From a general point of view, nondeterministic classifiers provide an improvement in the proportion of predictions that include the true class compared to their deterministic counterparts; the price to be paid for this increase is usually a tiny proportion of predictions with more than one class. The paper includes an extensive experimental study using three deterministic learners to estimate posterior probabilities: a multiclass Support Vector Machine (SVM), a Logistic Regression, and a Naive Bayes. The data sets considered comprise both UCI multi-class learning tasks and microarray expressions of different kinds of cancer. We successfully compare nondeterministic classifiers with other alternative approaches. Additionally, we shall see how the quality of posterior probabilities (measured by the Brier score) determines the goodness of nondeterministic predictions.",2009,28,71,9,False,Computer Science,Mathematics,2258395.0,J. J. Coz,153457862.0,J. Díez,1685079.0,A. Bahamonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842ba35a690282acde75643bb1935a9b8b630b1e,https://www.semanticscholar.org/paper/842ba35a690282acde75643bb1935a9b8b630b1e,Learning from untrusted data,"The vast majority of theoretical results in machine learning and statistics assume that the training data is a reliable reflection of the phenomena to be learned. Similarly, most learning techniques used in practice are brittle to the presence of large amounts of biased or malicious data. Motivated by this, we consider two frameworks for studying estimation, learning, and optimization in the presence of significant fractions of arbitrary data. The first framework, list-decodable learning, asks whether it is possible to return a list of answers such that at least one is accurate. For example, given a dataset of n points for which an unknown subset of αn points are drawn from a distribution of interest, and no assumptions are made about the remaining (1 - α)n points, is it possible to return a list of poly(1/α) answers? The second framework, which we term the semi-verified model, asks whether a small dataset of trusted data (drawn from the distribution in question) can be used to extract accurate information from a much larger but untrusted dataset (of which only an α-fraction is drawn from the distribution). We show strong positive results in both settings, and provide an algorithm for robust learning in a very general stochastic optimization setting. This result has immediate implications for robustly estimating the mean of distributions with bounded second moments, robustly learning mixtures of such distributions, and robustly finding planted partitions in random graphs in which significant portions of the graph have been perturbed by an adversary.",2016,49,237,19,False,Computer Science,Mathematics,1745732.0,M. Charikar,5164568.0,J. Steinhardt,1806083.0,G. Valiant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f354310098e09c1e1dc88758fca36767fd9d084d,https://www.semanticscholar.org/paper/f354310098e09c1e1dc88758fca36767fd9d084d,Learning methods for generic object recognition with invariance to pose and lighting,"We assess the applicability of several popular learning methods for the problem of recognizing generic visual categories with invariance to pose, lighting, and surrounding clutter. A large dataset comprising stereo image pairs of 50 uniform-colored toys under 36 azimuths, 9 elevations, and 6 lighting conditions was collected (for a total of 194,400 individual images). The objects were 10 instances of 5 generic categories: four-legged animals, human figures, airplanes, trucks, and cars. Five instances of each category were used for training, and the other five for testing. Low-resolution grayscale images of the objects with various amounts of variability and surrounding clutter were used for training and testing. Nearest neighbor methods, support vector machines, and convolutional networks, operating on raw pixels or on PCA-derived features were tested. Test error rates for unseen object instances placed on uniform backgrounds were around 13% for SVM and 7% for convolutional nets. On a segmentation/recognition task with highly cluttered images, SVM proved impractical, while convolutional nets yielded 16/7% error. A real-time version of the system was implemented that can detect and classify objects in natural scenes at around 10 frames per second.",2004,31,1379,152,True,Computer Science,,1688882.0,Yann LeCun,13919023.0,F. Huang,52184096.0,L. Bottou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033fabb9f9dad4bdaa81470593601d9506d2812,https://www.semanticscholar.org/paper/0033fabb9f9dad4bdaa81470593601d9506d2812,Tensor Networks for Dimensionality Reduction and Large-scale Optimization: Part 1 Low-Rank Tensor Decompositions,"Modern applications in engineering and data science are increasinglybased on multidimensional data of exceedingly high volume, variety,and structural richness. However, standard machine learning algorithmstypically scale exponentially with data volume and complexityof cross-modal couplings - the so called curse of dimensionality -which is prohibitive to the analysis of large-scale, multi-modal andmulti-relational datasets. Given that such data are often efficientlyrepresented as multiway arrays or tensors, it is therefore timely andvaluable for the multidisciplinary machine learning and data analyticcommunities to review low-rank tensor decompositions and tensor networksas emerging tools for dimensionality reduction and large scaleoptimization problems. Our particular emphasis is on elucidating that,by virtue of the underlying low-rank approximations, tensor networkshave the ability to alleviate the curse of dimensionality in a numberof applied areas. In Part 1 of this monograph we provide innovativesolutions to low-rank tensor network decompositions and easy to interpretgraphical representations of the mathematical operations ontensor networks. Such a conceptual insight allows for seamless migrationof ideas from the flat-view matrices to tensor network operationsand vice versa, and provides a platform for further developments, practicalapplications, and non-Euclidean extensions. It also permits theintroduction of various tensor network operations without an explicitnotion of mathematical expressions, which may be beneficial for manyresearch communities that do not directly rely on multilinear algebra.Our focus is on the Tucker and tensor train TT decompositions andtheir extensions, and on demonstrating the ability of tensor networksto provide linearly or even super-linearly e.g., logarithmically scalablesolutions, as illustrated in detail in Part 2 of this monograph.",2016,279,324,21,True,Computer Science,,145683892.0,A. Cichocki,1777061.0,Namgil Lee,1738205.0,I. Oseledets,9377326.0,A. Phan,144251712.0,Qibin Zhao,9368519.0,D. Mandic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97a189dae51cb015cb649d6dbbf5a82966806e7,https://www.semanticscholar.org/paper/c97a189dae51cb015cb649d6dbbf5a82966806e7,Surveying the reach and maturity of machine learning and artificial intelligence in astronomy,"Machine learning (automated processes that learn by example in order to classify, predict, discover, or generate new data) and artificial intelligence (methods by which a computer makes decisions or discoveries that would usually require human intelligence) are now firmly established in astronomy. Every week, new applications of machine learning and artificial intelligence are added to a growing corpus of work. Random forests, support vector machines, and neural networks are now having a genuine impact for applications as diverse as discovering extrasolar planets, transient objects, quasars, and gravitationally lensed systems, forecasting solar activity, and distinguishing between signals and instrumental effects in gravitational wave astronomy. This review surveys contemporary, published literature on machine learning and artificial intelligence in astronomy and astrophysics. Applications span seven main categories of activity: classification, regression, clustering, forecasting, generation, discovery, and the development of new scientific insights. These categories form the basis of a hierarchy of maturity, as the use of machine learning and artificial intelligence emerges, progresses, or becomes established.",2019,353,45,5,True,Computer Science,Physics,2040500.0,C. Fluke,2052756989.0,C. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
