paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name
8fd58293e18a43fa97746bf3cd1273641054084b,https://www.semanticscholar.org/paper/8fd58293e18a43fa97746bf3cd1273641054084b,A Machine Learning Framework to Identify Students at Risk of Adverse Academic Outcomes,"Many school districts have developed successful intervention programs to help students graduate high school on time. However, identifying and prioritizing students who need those interventions the most remains challenging. This paper describes a machine learning framework to identify such students, discusses features that are useful for this task, applies several classification algorithms, and evaluates them using metrics important to school administrators. To help test this framework and make it practically useful, we partnered with two U.S. school districts with a combined enrollment of approximately 200,000 students. We together designed several evaluation metrics to assess the goodness of machine learning algorithms from an educator's perspective. This paper focuses on students at risk of not finishing high school on time, but our framework lays a strong foundation for future work on other adverse academic outcomes.",2015,36,123,6,False,Computer Science,,1892673,Himabindu Lakkaraju,49112220.0,E. Aguiar,1393011928.0,Carl Shan,152724738.0,David I Miller,2067076804.0,Nasir Bhanpuri,1791498.0,R. Ghani,,,36990335.0,Kecia L. Addison,,,,,,,,,,,,,,,,,,,,,,,,,,
a0309aebc917601f10a29b91811a70819a68e6a5,https://www.semanticscholar.org/paper/a0309aebc917601f10a29b91811a70819a68e6a5,Review of Machine Learning Approaches for Biomass and Soil Moisture Retrievals from Remote Sensing Data,"The enormous increase of remote sensing data from airborne and space-borne platforms, as well as ground measurements has directed the attention of scientists towards new and efficient retrieval methodologies. Of particular importance is the consideration of the large extent and the high dimensionality (spectral, temporal and spatial) of remote sensing data. Moreover, the launch of the Sentinel satellite family will increase the availability of data, especially in the temporal domain, at no cost to the users. To analyze these data and to extract relevant features, such as essential climate variables (ECV), specific methodologies need to be exploited. Among these, greater attention is devoted to machine learning methods due to their flexibility and the capability to process large number of inputs and to handle non-linear problems. The main objective of this paper is to provide a review of research that is being carried out to retrieve two critically important terrestrial biophysical quantities (vegetation biomass and soil moisture) from remote sensing data using machine learning methods.",2015,143,235,11,False,Computer Science,,48714739,Iftikhar Ali,1766110.0,F. Greifeneder,49048618.0,J. Stamenkovic,7679232.0,M. Neumann,1774944.0,C. Notarnicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f80e4f9488a685c2f5d1784bd75bef537e9e1cd,https://www.semanticscholar.org/paper/2f80e4f9488a685c2f5d1784bd75bef537e9e1cd,MMR-based Active Machine Learning for Bio Named Entity Recognition,This paper presents a new active learning paradigm which considers not only the uncertainty of the classifier but also the diversity of the corpus. The two measures for uncertainty and diversity were combined using the MMR (Maximal Marginal Relevance) method to give the sampling scores in our active learning strategy. We incorporated MMR-based active machine-learning idea into the biomedical named-entity recognition system. Our experimental results indicated that our strategies for active-learning based sample selection could significantly reduce the human effort.,2006,12,64,4,True,Computer Science,,2047181,Seokhwan Kim,2152603843.0,Yu Song,2572316.0,Kyungduk Kim,2007875.0,Jeongwon Cha,2167149040.0,G. G. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879db5c30532fff41af1ffef9e265818e7c9285,https://www.semanticscholar.org/paper/3879db5c30532fff41af1ffef9e265818e7c9285,A Survey on Machine-Learning Techniques for UAV-Based Communications,"Unmanned aerial vehicles (UAVs) will be an integral part of the next generation wireless communication networks. Their adoption in various communication-based applications is expected to improve coverage and spectral efficiency, as compared to traditional ground-based solutions. However, this new degree of freedom that will be included in the network will also add new challenges. In this context, the machine-learning (ML) framework is expected to provide solutions for the various problems that have already been identified when UAVs are used for communication purposes. In this article, we provide a detailed survey of all relevant research works, in which ML techniques have been used on UAV-based communications for improving various design and functional aspects such as channel modeling, resource management, positioning, and security.",2019,154,106,4,True,Computer Science,Medicine,3315482,P. Bithas,32340863.0,E. T. Michailidis,2636013.0,Nikolaos Nomikos,2338906.0,D. Vouyioukas,144905712.0,A. Kanatas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58c6f890a1ae372958b7decf56132fe258152722,https://www.semanticscholar.org/paper/58c6f890a1ae372958b7decf56132fe258152722,Regularizing and Optimizing LSTM Language Models,"Recurrent neural networks (RNNs), such as long short-term memory networks (LSTMs), serve as a fundamental building block for many sequence learning tasks, including machine translation, language modeling, and question answering. In this paper, we consider the specific problem of word-level language modeling and investigate strategies for regularizing and optimizing LSTM-based models. We propose the weight-dropped LSTM which uses DropConnect on hidden-to-hidden weights as a form of recurrent regularization. Further, we introduce NT-ASGD, a variant of the averaged stochastic gradient method, wherein the averaging trigger is determined using a non-monotonic condition as opposed to being tuned by the user. Using these and other regularization strategies, we achieve state-of-the-art word level perplexities on two data sets: 57.3 on Penn Treebank and 65.8 on WikiText-2. In exploring the effectiveness of a neural cache in conjunction with our proposed model, we achieve an even lower state-of-the-art perplexity of 52.8 on Penn Treebank and 52.0 on WikiText-2.",2017,46,923,197,False,Computer Science,,3375440,Stephen Merity,2844898.0,N. Keskar,2166511.0,R. Socher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a2213edfe830139e338957edc9dd501e478013,https://www.semanticscholar.org/paper/39a2213edfe830139e338957edc9dd501e478013,Machine learning and big data analytics in bipolar disorder: A position paper from the International Society for Bipolar Disorders Big Data Task Force,"The International Society for Bipolar Disorders Big Data Task Force assembled leading researchers in the field of bipolar disorder (BD), machine learning, and big data with extensive experience to evaluate the rationale of machine learning and big data analytics strategies for BD.",2019,146,57,0,True,Computer Science,Medicine,6726432,I. Passos,1404475067.0,P. Ballester,1394833592.0,Rodrigo C. Barros,1400579984.0,D. Librenza-Garcia,145321317.0,B. Mwangi,2071277728.0,B. Birmaher,,,4374437.0,E. Brietzke,2421793.0,T. Hajek,14009475.0,C. L. López Jaramillo,4291984.0,R. Mansur,145779969.0,M. Alda,2454765.0,B. Haarman,8473133.0,E. Isometsa,145628926.0,R. Lam,8030249.0,R. McIntyre,2356244.0,L. Minuzzi,2915804.0,L. Kessing,4378601.0,L. Yatham,144295169.0,A. Duffy,145688648.0,F. Kapczinski
e66c68bf96da13119c366781def13e2ae096f851,https://www.semanticscholar.org/paper/e66c68bf96da13119c366781def13e2ae096f851,Land cover and land use classification performance of machine learning algorithms in a boreal landscape using Sentinel-2 data,"ABSTRACT In recent years, the data science and remote sensing communities have started to align due to user-friendly programming tools, access to high-end consumer computing power, and the availability of free satellite data. In particular, publicly available data from the European Space Agency’s Sentinel missions have been used in various remote sensing applications. However, there is a lack of studies that utilize these data to assess the performance of machine learning algorithms in complex boreal landscapes. In this article, I compare the classification performance of four non-parametric algorithms: support vector machines (SVM), random forests (RF), extreme gradient boosting (Xgboost), and deep learning (DL). The study area chosen is a complex mixed-use landscape in south-central Sweden with eight land-cover and land-use (LCLU) classes. The satellite imagery used for the classification were multi-temporal scenes from Sentinel-2 covering spring, summer, autumn and winter conditions. Using stratified random sampling, each LCLU class was allocated 1477 samples, which were divided into training (70%) and evaluation (30%) subsets. Accuracy was assessed through metrics derived from an error matrix, but primarily overall accuracy was used in allocating algorithm hierarchy. A two-proportion Z-test was used to compare the proportions of correctly classified pixels of the algorithms and a McNemar’s chi-square test was used to compare class-wise predictions. The results show that the highest overall accuracy was produced by support vector machines (0.758 ± 0.017), closely followed by extreme gradient boosting (0.751 ± 0.017), random forests (0.739 ± 0.018), and finally deep learning (0.733 ± 0.0023). The Z-test comparison of classifiers showed that a third of algorithm pairings were statistically different. On a class-wise basis, McNemar’s test results showed that 62% of class-wise predictions were significant from one another at the 5% level or less. Variable importance metrics show that nearly half of the top twenty Sentinel-2 bands belonged to the red edge (25%) and shortwave infrared (23%) portions of the electromagnetic spectrum, and were dominated by scenes from spring (38%) and summer (40%). The results are discussed within the scope of recent studies involving machine learning and Sentinel-2 data and key knowledge gaps identified. The article concludes with recommendations for future research.",2019,129,172,8,True,Computer Science,,144418691,A. Abdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083ae941ae4f2d8f969580e24a928f4c7e36256d,https://www.semanticscholar.org/paper/083ae941ae4f2d8f969580e24a928f4c7e36256d,Waffles: A Machine Learning Toolkit,We present a breadth-oriented collection of cross-platform command-line tools for researchers in machine learning called Waffles. The Waffles tools are designed to offer a broad spectrum of functionality in a manner that is friendly for scripted automation. All functionality is also available in a C++ class library. Waffles is available under the GNU Lesser General Public License.,2011,9,44,5,False,Computer Science,,3231678,Michael S. Gashler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90bc7d8beae294dbd1fead2e9c613665f281d4a9,https://www.semanticscholar.org/paper/90bc7d8beae294dbd1fead2e9c613665f281d4a9,Single-channel speech separation using sparse non-negative matrix factorization,"We apply machine learning techniques to the problem of separating multiple speech sources from a single microphone recording. The method of choice is a sparse non-negative matrix factorization algorithm, which in an unsupervised manner can learn sparse representations of the data. This is applied to the learning of personalized dictionaries from a speech corpus, which in turn are used to separate the audio stream into its components. We show that computational savings can be achieved by segmenting the training data on a phoneme level. To split the data, a conventional speech recognizer is used. The performance of the unsupervised and supervised adaptation schemes result in significant improvements in terms of the target-to-masker ratio.",2006,14,386,23,False,Computer Science,,3299548,Mikkel N. Schmidt,40377086.0,R. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c44f3a842527da5f522ba2da65dd66c4e88dc45,https://www.semanticscholar.org/paper/8c44f3a842527da5f522ba2da65dd66c4e88dc45,Intrusion detection. Applying machine learning to Solaris audit data,"An intrusion detection system (IDS) seeks to identify unauthorized access to computer systems' resources and data. The most common analysis tool that these modern systems apply is the operating system audit trail that provides a fingerprint of system events over time. In this research, the Basic Security Module auditing tool of Sun's Solaris operating environment was used in both an anomaly and misuse detection approach. The anomaly detector consisted of the statistical likelihood analysis of system calls, while the misuse detector was built with a neural network trained on groupings of system calls. This research demonstrates the potential benefits of combining both aspects of detection in future IDSs to decrease false positive and false negative errors.",1998,27,133,3,False,Computer Science,,145370840,D. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c16289e72ffecfa68e8b3d8f42f2e1eb9be25b,https://www.semanticscholar.org/paper/62c16289e72ffecfa68e8b3d8f42f2e1eb9be25b,A Deep Reinforcement Learning Chatbot,"We present MILABOT: a deep reinforcement learning chatbot developed by the Montreal Institute for Learning Algorithms (MILA) for the Amazon Alexa Prize competition. MILABOT is capable of conversing with humans on popular small talk topics through both speech and text. The system consists of an ensemble of natural language generation and retrieval models, including template-based models, bag-of-words models, sequence-to-sequence neural network and latent variable neural network models. By applying reinforcement learning to crowdsourced data and real-world user interactions, the system has been trained to select an appropriate response from the models in its ensemble. The system has been evaluated through A/B testing with real-world users, where it performed significantly better than many competing systems. Due to its machine learning architecture, the system is likely to improve with additional data.",2017,97,187,14,False,Computer Science,Mathematics,35224828,Iulian Serban,21669342.0,Chinnadhurai Sankar,39844381.0,M. Germain,35097114.0,Saizheng Zhang,3146592.0,Zhouhan Lin,50324141.0,Sandeep Subramanian,,,3307885.0,Taesup Kim,2065504069.0,Michael Pieper,144631588.0,A. Chandar,145604319.0,Nan Rosemary Ke,2130601185.0,Sai Mudumba,2346028.0,A. D. Brébisson,143778281.0,Jose M. R. Sotelo,26412506.0,Dendi Suhubdy,1748421.0,Vincent Michalski,13969204.0,A. Nguyen,145134886.0,Joelle Pineau,1751762.0,Yoshua Bengio,,,,
e437d877d141cfff1e1becc02726854060d26136,https://www.semanticscholar.org/paper/e437d877d141cfff1e1becc02726854060d26136,A Developmental Approach to Machine Learning?,"Visual learning depends on both the algorithms and the training material. This essay considers the natural statistics of infant- and toddler-egocentric vision. These natural training sets for human visual object recognition are very different from the training data fed into machine vision systems. Rather than equal experiences with all kinds of things, toddlers experience extremely skewed distributions with many repeated occurrences of a very few things. And though highly variable when considered as a whole, individual views of things are experienced in a specific order – with slow, smooth visual changes moment-to-moment, and developmentally ordered transitions in scene content. We propose that the skewed, ordered, biased visual experiences of infants and toddlers are the training data that allow human learners to develop a way to recognize everything, both the pervasively present entities and the rarely encountered ones. The joint consideration of real-world statistics for learning by researchers of human and machine learning seems likely to bring advances in both disciplines.",2017,100,59,1,True,Psychology,Medicine,2836466,Linda B. Smith,1952199.0,Lauren K Slone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33656048f1eb1ffcc08739368102ee46f69a86d7,https://www.semanticscholar.org/paper/33656048f1eb1ffcc08739368102ee46f69a86d7,Predicting Software Anomalies Using Machine Learning Techniques,"In this paper, we present a detailed evaluation of a set of well-known Machine Learning classifiers in front of dynamic and non-deterministic software anomalies. The system state prediction is based on monitoring system metrics. This allows software proactive rejuvenation to be triggered automatically. Random Forest approach achieves validation errors less than 1% in comparison to the well-known ML algorithms under a valuation. In order to reduce automatically the number of monitored parameters, needed to predict software anomalies, we analyze Lasso Regularization technique jointly with the Machine Learning classifiers to evaluate how the prediction accuracy could be guaranteed within an acceptable threshold. This allows to reduce drastically (around 60% in the best case) the number of monitoring parameters. The framework, based on ML and Lasso regularization techniques, has been validated using an ecommerce environment with Apache Tomcat server, and MySql database server.",2011,27,59,2,True,Computer Science,,2072641308,Javier Alonso,1692333.0,L. B. Muñoz,1795485.0,D. Avresky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3de90b45645cb0bcd3486608592e7b19ff87a240,https://www.semanticscholar.org/paper/3de90b45645cb0bcd3486608592e7b19ff87a240,Structure-Based Virtual Screening for Drug Discovery: a Problem-Centric Review,"Structure-based virtual screening (SBVS) has been widely applied in early-stage drug discovery. From a problem-centric perspective, we reviewed the recent advances and applications in SBVS with a special focus on docking-based virtual screening. We emphasized the researchers’ practical efforts in real projects by understanding the ligand-target binding interactions as a premise. We also highlighted the recent progress in developing target-biased scoring functions by optimizing current generic scoring functions toward certain target classes, as well as in developing novel ones by means of machine learning techniques.",2012,105,443,7,True,Computer Science,Medicine,1797121,Tiejun Cheng,2108047195.0,Qingliang Li,50251758.0,Zhigang Zhou,49417787.0,Yanli Wang,1807652.0,S. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cd9095d9c0cf07384d39c0847903a2c922c87e,https://www.semanticscholar.org/paper/f3cd9095d9c0cf07384d39c0847903a2c922c87e,Machine learning in mental health: a scoping review of methods and applications,"Abstract Background This paper aims to synthesise the literature on machine learning (ML) and big data applications for mental health, highlighting current research and applications in practice. Methods We employed a scoping review methodology to rapidly map the field of ML in mental health. Eight health and information technology research databases were searched for papers covering this domain. Articles were assessed by two reviewers, and data were extracted on the article's mental health application, ML technique, data type, and study results. Articles were then synthesised via narrative review. Results Three hundred papers focusing on the application of ML to mental health were identified. Four main application domains emerged in the literature, including: (i) detection and diagnosis; (ii) prognosis, treatment and support; (iii) public health, and; (iv) research and clinical administration. The most common mental health conditions addressed included depression, schizophrenia, and Alzheimer's disease. ML techniques used included support vector machines, decision trees, neural networks, latent Dirichlet allocation, and clustering. Conclusions Overall, the application of ML to mental health has demonstrated a range of benefits across the areas of diagnosis, treatment and support, research, and clinical administration. With the majority of studies identified focusing on the detection and diagnosis of mental health conditions, it is evident that there is significant room for the application of ML to other areas of psychology and mental health. The challenges of using ML techniques are discussed, as well as opportunities to improve and advance the field.",2019,414,261,9,True,Medicine,Psychology,2527291,Adrian B. R. Shatte,145951110.0,D. Hutchinson,47255235.0,S. Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b4dbca699440d0cc34ad98af94f76eb26b8780a,https://www.semanticscholar.org/paper/8b4dbca699440d0cc34ad98af94f76eb26b8780a,Lung and Pancreatic Tumor Characterization in the Deep Learning Era: Novel Supervised and Unsupervised Learning Approaches,"Risk stratification (characterization) of tumors from radiology images can be more accurate and faster with computer-aided diagnosis (CAD) tools. Tumor characterization through such tools can also enable non-invasive cancer staging, prognosis, and foster personalized treatment planning as a part of precision medicine. In this papet, we propose both supervised and unsupervised machine learning strategies to improve tumor characterization. Our first approach is based on supervised learning for which we demonstrate significant gains with deep learning algorithms, particularly by utilizing a 3D convolutional neural network and transfer learning. Motivated by the radiologists’ interpretations of the scans, we then show how to incorporate task-dependent feature representations into a CAD system via a graph-regularized sparse multi-task learning framework. In the second approach, we explore an unsupervised learning algorithm to address the limited availability of labeled training data, a common problem in medical imaging applications. Inspired by learning from label proportion approaches in computer vision, we propose to use proportion-support vector machine for characterizing tumors. We also seek the answer to the fundamental question about the goodness of “deep features” for unsupervised tumor classification. We evaluate our proposed supervised and unsupervised learning algorithms on two different tumor diagnosis challenges: lung and pancreas with 1018 CT and 171 MRI scans, respectively, and obtain the state-of-the-art sensitivity and specificity results in both problems.",2018,50,115,5,True,Computer Science,Medicine,34030794,Sarfaraz Hussein,50712226.0,Pujan Kandel,34458717.0,C. Bolan,1991161.0,M. Wallace,1717161.0,U. Bagci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76b76fa69cf7578145bc303ac49ae9602b0bebae,https://www.semanticscholar.org/paper/76b76fa69cf7578145bc303ac49ae9602b0bebae,Diabetes Prediction Using Ensembling of Different Machine Learning Classifiers,"Diabetes, also known as chronic illness, is a group of metabolic diseases due to a high level of sugar in the blood over a long period. The risk factor and severity of diabetes can be reduced significantly if the precise early prediction is possible. The robust and accurate prediction of diabetes is highly challenging due to the limited number of labeled data and also the presence of outliers (or missing values) in the diabetes datasets. In this literature, we are proposing a robust framework for diabetes prediction where the outlier rejection, filling the missing values, data standardization, feature selection, K-fold cross-validation, and different Machine Learning (ML) classifiers (k-nearest Neighbour, Decision Trees, Random Forest, AdaBoost, Naive Bayes, and XGBoost) and Multilayer Perceptron (MLP) were employed. The weighted ensembling of different ML models is also proposed, in this literature, to improve the prediction of diabetes where the weights are estimated from the corresponding Area Under ROC Curve (AUC) of the ML model. AUC is chosen as the performance metric, which is then maximized during hyperparameter tuning using the grid search technique. All the experiments, in this literature, were conducted under the same experimental conditions using the Pima Indian Diabetes Dataset. From all the extensive experiments, our proposed ensembling classifier is the best performing classifier with the sensitivity, specificity, false omission rate, diagnostic odds ratio, and AUC as 0.789, 0.934, 0.092, 66.234, and 0.950 respectively which outperforms the state-of-the-art results by 2.00 % in AUC. Our proposed framework for the diabetes prediction outperforms the other methods discussed in the article. It can also provide better results on the same dataset which can lead to better performance in diabetes prediction. Our source code for diabetes prediction is made publicly available.",2020,51,114,9,True,Computer Science,,2078332709,Md. Kamrul Hasan,40143512.0,Md. Ashraful Alam,1491231514.0,Dola Das,8947956.0,Eklas Hossain,2152302089.0,Mahmudul Hasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a937a8061710c5dcc9111f4f150c528c1706b649,https://www.semanticscholar.org/paper/a937a8061710c5dcc9111f4f150c528c1706b649,Learning Shape Templates With Structured Implicit Functions,"Template 3D shapes are useful for many tasks in graphics and vision, including fitting observation data, analyzing shape collections, and transferring shape attributes. Because of the variety of geometry and topology of real-world shapes, previous methods generally use a library of hand-made templates. In this paper, we investigate learning a general shape template from data. To allow for widely varying geometry and topology, we choose an implicit surface representation based on composition of local shape elements. While long known to computer graphics, this representation has not yet been explored in the context of machine learning for vision. We show that structured implicit functions are suitable for learning and allow a network to smoothly and simultaneously fit multiple classes of shapes. The learned shape template supports applications such as shape exploration, correspondence, abstraction, interpolation, and semantic segmentation from an RGB image.",2019,63,237,12,True,Computer Science,,32627314,Kyle Genova,39578349.0,Forrester Cole,1880628.0,Daniel Vlasic,8707513.0,Aaron Sarna,1768236.0,W. Freeman,1807080.0,T. Funkhouser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed8fc104c498f6d725ec822ab5df0b5fa9e1482,https://www.semanticscholar.org/paper/7ed8fc104c498f6d725ec822ab5df0b5fa9e1482,A study of machine-learning-based approaches to extract clinical entities and their assertions from discharge summaries,"OBJECTIVE
The authors' goal was to develop and evaluate machine-learning-based approaches to extracting clinical entities-including medical problems, tests, and treatments, as well as their asserted status-from hospital discharge summaries written using natural language. This project was part of the 2010 Center of Informatics for Integrating Biology and the Bedside/Veterans Affairs (VA) natural-language-processing challenge.


DESIGN
The authors implemented a machine-learning-based named entity recognition system for clinical text and systematically evaluated the contributions of different types of features and ML algorithms, using a training corpus of 349 annotated notes. Based on the results from training data, the authors developed a novel hybrid clinical entity extraction system, which integrated heuristic rule-based modules with the ML-base named entity recognition module. The authors applied the hybrid system to the concept extraction and assertion classification tasks in the challenge and evaluated its performance using a test data set with 477 annotated notes.


MEASUREMENTS
Standard measures including precision, recall, and F-measure were calculated using the evaluation script provided by the Center of Informatics for Integrating Biology and the Bedside/VA challenge organizers. The overall performance for all three types of clinical entities and all six types of assertions across 477 annotated notes were considered as the primary metric in the challenge.


RESULTS AND DISCUSSION
Systematic evaluation on the training set showed that Conditional Random Fields outperformed Support Vector Machines, and semantic information from existing natural-language-processing systems largely improved performance, although contributions from different types of features varied. The authors' hybrid entity extraction system achieved a maximum overall F-score of 0.8391 for concept extraction (ranked second) and 0.9313 for assertion classification (ranked fourth, but not statistically different than the first three systems) on the test data set in the challenge.",2011,47,250,9,True,Computer Science,Medicine,1405907603,Min Jiang,1768324.0,Yukun Chen,2152969441.0,Mei Liu,145746834.0,S. T. Rosenbloom,145945701.0,S. Mani,26430919.0,J. Denny,,,49507401.0,H. Xu,,,,,,,,,,,,,,,,,,,,,,,,,,
16af1a1930d859fa7d84d251246406ec36d7f7ee,https://www.semanticscholar.org/paper/16af1a1930d859fa7d84d251246406ec36d7f7ee,Deep Multiple Kernel Learning,"Deep learning methods have predominantly been applied to large artificial neural networks. Despite their state-of-the-art performance, these large networks typically do not generalize well to datasets with limited sample sizes. In this paper, we take a different approach by learning multiple layers of kernels. We combine kernels at each layer and then optimize over an estimate of the support vector machine leave-one-out error rather than the dual objective function. Our experiments on a variety of datasets show that each layer successively increases performance with only a few base kernels.",2013,6,49,8,True,Mathematics,Computer Science,38629354,Eric V. Strobl,1765482.0,S. Visweswaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bedf5b02f2ef4bdf1bdf01eceaa6dcc7359784a3,https://www.semanticscholar.org/paper/bedf5b02f2ef4bdf1bdf01eceaa6dcc7359784a3,Comparison of Classification Techniques used in Machine Learning as Applied on Vocational Guidance Data,"Recent developments in information systems as well as computerization of business processes by organizations have led to a faster, easier and more accurate data analysis. Data mining and machine learning techniques have been used increasingly in the analysis of data in various fields ranging from medicine to finance, education and energy applications. Machine learning techniques make it possible to deduct meaningful further information from those data processed by data mining. Such meaningful and significant information helps organizations to establish their future policies on a sounder basis, and to gain major advantages in terms of time and cost. This study applies classification algorithms used in data mining and machine learning techniques on those data obtained from individuals during the vocational guidance process, and tries to determine the most appropriate algorithm.",2011,21,29,2,False,Computer Science,,144309530,H. Bulbul,2988271.0,Özkan Ünsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
