paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,fieldsOfStudy/2,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,fieldsOfStudy/3,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name
f2e79452aef17bc27ceb72aa9382db74c0fe827b,https://www.semanticscholar.org/paper/f2e79452aef17bc27ceb72aa9382db74c0fe827b,MLxtend: Providing machine learning and data science utilities and extensions to Python's scientific computing stack,"MLxtend is a library that implements a variety of core algorithms and utilities for machine learning and data mining. The primary goal of MLxtend is to make commonly used tools accessible to researchers in academia and data scientists in industries focussing on userfriendly and intuitive APIs and compatibility to existing machine learning libraries, such as scikit-learn, when appropriate. While MLxtend implements a large variety of functions, highlights include sequential feature selection algorithms (Pudil, Novovičová, and Kittler 1994), implementations of stacked generalization (Wolpert 1992) for classification and regression, and algorithms for frequent pattern mining (Agrawal and Ramakrishnan 1994). The sequential feature selection algorithms cover forward, backward, forward floating, and backward floating selection and leverage scikit-learn’s cross-validation API (Pedregosa et al. 2011) to ensure satisfactory generalization performance upon constructing and selecting feature subsets. Besides, visualization functions are provided that allow users to inspect the estimated predictive performance, including performance intervals, for different feature subsets. The ensemble methods in MLxtend cover majority voting, stacking, and stacked generalization, all of which are compatible with scikit-learn estimators and other libraries as XGBoost (Chen and Guestrin 2016). In addition to feature selection, classification, and regression algorithms, MLxtend implements model evaluation techniques for comparing the performance of two different models via McNemar’s test and multiple models via Cochran’s Q test. An implementation of the 5x2 cross-validated paired t-test (Dietterich 1998) allows users to compare the performance of machine learning algorithms to each other. Furthermore, different flavors of the Bootstrap method (Efron and Tibshirani 1994), such as the .632 Bootstrap method (Efron 1983) are implemented to compute confidence intervals of performance estimates. All in all, MLxtend provides a large variety of different utilities that build upon and extend the capabilities of Python’s scientific computing stack.",2018,9,276,18,True,Computer Science,,,2562040,S. Raschka,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0a59165ee2ac666b1880316eefe349b87f6ba0,https://www.semanticscholar.org/paper/ac0a59165ee2ac666b1880316eefe349b87f6ba0,Toward Interpretable Machine Learning: Transparent Deep Neural Networks and Beyond,"With the broader and highly successful usage of machine learning in industry and the sciences, there has been a growing demand for explainable AI. Interpretability and explanation methods for gaining a better understanding about the problem solving abilities and strategies of nonlinear Machine Learning such as Deep Learning (DL), LSTMs, and kernel methods are therefore receiving increased attention. In this work we aim to (1) provide a timely overview of this active emerging field and explain its theoretical foundations, (2) put interpretability algorithms to a test both from a theory and comparative evaluation perspective using extensive simulations, (3) outline best practice aspects i.e. how to best include interpretation methods into the standard usage of machine learning and (4) demonstrate successful usage of explainable AI in a representative selection of application scenarios. Finally, we discuss challenges and possible future directions of this exciting foundational field of machine learning.",2020,165,70,6,False,Computer Science,Mathematics,,1699054,W. Samek,144535526.0,G. Montavon,3633358.0,S. Lapuschkin,51004625.0,Christopher J. Anders,145034054.0,K. Müller,,,,,,,,,,,,,,,,,,,
bc81b43b30a92256ec8b6aed82533955f748e2cf,https://www.semanticscholar.org/paper/bc81b43b30a92256ec8b6aed82533955f748e2cf,On the role of gradients for machine learning of molecular energies and forces,"The accuracy of any machine learning potential can only be as good as the data used in the fitting process. The most efficient model therefore selects the training data that will yield the highest accuracy compared to the cost of obtaining the training data. We investigate the convergence of prediction errors of quantum machine learning models for organic molecules trained on energy and force labels, two common data types in molecular simulations. When training models for the potential energy surface of a single molecule, we find that the inclusion of atomic forces in the training data increases the accuracy of the predicted energies and forces 7-fold, compared to models trained on energy only. Surprisingly, for models trained on sets of organic molecules of varying size and composition in non-equilibrium conformations, inclusion of forces in the training does not improve the predicted energies of unseen molecules in new conformations. Predicted forces, however, improve about 7-fold. For the systems studied, we find that force labels and energy labels contribute equally per label to the convergence of the prediction errors. The optimal choice of what type of training data to include depends on several factors: the computational cost of acquiring the force and energy labels for training, the application domain, the property of interest and the complexity of the machine learning model. Based on our observations we describe key considerations for the creation of new datasets for potential energy surfaces of molecules which maximize the efficiency of the resulting machine learning models.",2020,63,44,2,False,Physics,Computer Science,,145487354,Anders S. Christensen,7847508.0,O. A. von Lilienfeld,,,,,,,,,,,,,,,,,,,,,,,,,
19a935d39239497ca67fc9c560302d905b85c165,https://www.semanticscholar.org/paper/19a935d39239497ca67fc9c560302d905b85c165,A Machine-Learning Approach to Automated Knowledge-Base Building for Remote Sensing Image Analysis with GIs Data,"A machine learning approach to automated building of knowledge bases for image analysis expert systems incorporating GIS data is presented. The method uses an inductive learning algorithm to generate production rules from training data. With this method, building a knowledge base for a rule-based expert system is easier than using the conventional knowledge acquisition approach. The knowledge base built by this method was used by an expert system to pe$orm a wetland classification of Par Pond on the Savannah River Site, South Carolina using SPOT multispectral imagery and GIs data. To evaluate the peqformance of the resultant knowledge base, the classification result was compared to classifications with two conventional methods. The accuracy assessment and the analysis of the resultant production rules suggest that the knowledge base built by the machine learning method was of good quality for image analysis with GIS data.",1997,49,153,9,False,Geography,,,46422628,Xueqiao Huang,144724659.0,J. R. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,
1eb7f46b1a0a7df823194d86543e5554aa21021a,https://www.semanticscholar.org/paper/1eb7f46b1a0a7df823194d86543e5554aa21021a,Can You Trust Your Model's Uncertainty? Evaluating Predictive Uncertainty Under Dataset Shift,"Modern machine learning methods including deep learning have achieved great success in predictive accuracy for supervised learning tasks, but may still fall short in giving useful estimates of their predictive {\em uncertainty}. Quantifying uncertainty is especially critical in real-world settings, which often involve input distributions that are shifted from the training distribution due to a variety of factors including sample bias and non-stationarity. In such settings, well calibrated uncertainty estimates convey information about when a model's output should (or should not) be trusted. Many probabilistic deep learning methods, including Bayesian-and non-Bayesian methods, have been proposed in the literature for quantifying predictive uncertainty, but to our knowledge there has not previously been a rigorous large-scale empirical comparison of these methods under dataset shift. We present a large-scale benchmark of existing state-of-the-art methods on classification problems and investigate the effect of dataset shift on accuracy and calibration. We find that traditional post-hoc calibration does indeed fall short, as do several other previous methods. However, some methods that marginalize over models give surprisingly strong results across a broad spectrum of tasks.",2019,63,843,97,False,Mathematics,Computer Science,,2067138676,Yaniv Ovadia,35105647.0,Emily Fertig,143702207.0,J. Ren,81408931.0,Zachary Nado,1733143.0,D. Sculley,2388416.0,S. Nowozin,2403637.0,Joshua V. Dillon,40627523.0,Balaji Lakshminarayanan,144108062.0,Jasper Snoek,,,,,,,,,,,
b3f2a11d45757e675be123d55ec0eb192bcca990,https://www.semanticscholar.org/paper/b3f2a11d45757e675be123d55ec0eb192bcca990,Chiron: Privacy-preserving Machine Learning as a Service,"Major cloud operators offer machine learning (ML) as a service, enabling customers who have the data but not ML expertise or infrastructure to train predictive models on this data. Existing ML-as-a-service platforms require users to reveal all training data to the service operator. We design, implement, and evaluate Chiron, a system for privacy-preserving machine learning as a service. First, Chiron conceals the training data from the service operator. Second, in keeping with how many existing ML-as-a-service platforms work, Chiron reveals neither the training algorithm nor the model structure to the user, providing only black-box access to the trained model. Chiron is implemented using SGX enclaves, but SGX alone does not achieve the dual goals of data privacy and model confidentiality. Chiron runs the standard ML training toolchain (including the popular Theano framework and C compiler) in an enclave, but the untrusted model-creation code from the service operator is further confined in a Ryoan sandbox to prevent it from leaking the training data outside the enclave. To support distributed training, Chiron executes multiple concurrent enclaves that exchange model parameters via a parameter server. We evaluate Chiron on popular deep learning models, focusing on benchmark image classification tasks such as CIFAR and ImageNet, and show that its training performance and accuracy of the resulting models are practical for common uses of ML-as-a-service.",2018,54,145,14,False,Computer Science,,,48062937,T. Hunt,3469125.0,Congzheng Song,2520493.0,R. Shokri,1723945.0,Vitaly Shmatikov,1683338.0,E. Witchel,,,,,,,,,,,,,,,,,,,
bd52ed6a7dfefaee7df6e7d925095503d95bcca1,https://www.semanticscholar.org/paper/bd52ed6a7dfefaee7df6e7d925095503d95bcca1,The evolution of boosting algorithms. From machine learning to statistical modelling.,"BACKGROUND
The concept of boosting emerged from the field of machine learning. The basic idea is to boost the accuracy of a weak classifying tool by combining various instances into a more accurate prediction. This general concept was later adapted to the field of statistical modelling. Nowadays, boosting algorithms are often applied to estimate and select predictor effects in statistical regression models.


OBJECTIVES
This review article attempts to highlight the evolution of boosting algorithms from machine learning to statistical modelling.


METHODS
We describe the AdaBoost algorithm for classification as well as the two most prominent statistical boosting approaches, gradient boosting and likelihood-based boosting for statistical modelling. We highlight the methodological background and present the most common software implementations.


RESULTS
Although gradient boosting and likelihood-based boosting are typically treated separately in the literature, they share the same methodological roots and follow the same fundamental concepts. Compared to the initial machine learning algorithms, which must be seen as black-box prediction schemes, they result in statistical models with a straight-forward interpretation.


CONCLUSIONS
Statistical boosting algorithms have gained substantial interest during the last decade and offer a variety of options to address important research questions in modern biomedicine.",2014,91,180,7,True,Computer Science,Mathematics,Medicine,144831678,A. Mayr,38156792.0,H. Binder,144270430.0,O. Gefeller,144323802.0,M. Schmid,,,,,,,,,,,,,,,,,,,,,
f742f7e0394b36faf456818a718e11f35db0ae2b,https://www.semanticscholar.org/paper/f742f7e0394b36faf456818a718e11f35db0ae2b,"Decision Forests for Classification, Regression, Density Estimation, Manifold Learning and Semi-Supervised Learning","This paper presents a unified, efficient model of random decision forests which can be applied to a number of machine learning, computer vision and medical image analysis tasks. Our model extends existing forest-based techniques as it unifies classification, regression, density estimation, manifold learning, semi-supervised learning and active learning under the same decision forest framework. This means that the core implementation needs be written and optimized only once, and can then be applied to many diverse tasks. The proposed model may be used both in a generative or discriminative way and may be applied to discrete or continuous, labelled or unlabelled data. The main contributions of this paper are: 1) proposing a single, probabilistic and efficient model for a variety of learning tasks; 2) demonstrating margin-maximizing properties of classification forests; 3) introducing density forests for learning accurate probability density functions; 4) proposing efficient algorithms for sampling from the forest generative model; 5) introducing manifold forests for non-linear embedding and dimensionality reduction; 6) proposing new and efficient forest-based algorithms for transductive and active learning. We discuss how alternatives such as random ferns and extremely randomized trees stem from our more general model. This paper is directed at both students who wish to learn the basics of decision forests, as well as researchers interested in our new contributions. It presents both fundamental and novel concepts in a structured way, with many illustrative examples and real-world applications. Thorough comparisons with state of the art algorithms such as support vector machines, boosting and Gaussian processes are presented and relative advantages and disadvantages discussed.The many synthetic examples and existing commercial applications demonstrate the validity of the proposed model and its flexibility. Powerpoint slides (with many examples and animations) are also available from http://research.microsoft.com/groups/vision/decisionforests.aspx",2011,109,322,34,False,Mathematics,,,1716777,A. Criminisi,1796918.0,E. Konukoglu,143774737.0,J. Shotton,,,,,,,,,,,,,,,,,,,,,,,
90895f2ca4fcc76bcf1549a0b2106c4d1590f6b5,https://www.semanticscholar.org/paper/90895f2ca4fcc76bcf1549a0b2106c4d1590f6b5,Machine Learning of Musical Gestures,"We present an overview of machine learning (ML) techniques and their application in interactive music and new digital instrument design. We first provide the non-specialist reader an introduction to two ML tasks, classification and regression, that are particularly relevant for gestural interaction. We then present a review of the literature in current NIME research that uses ML in musical gesture analysis and gestural sound control. We describe the ways in which machine learning is useful for creating expressive musical interaction, and in turn why live music performance presents a pertinent and challenging use case for machine learning.",2013,33,63,0,False,Computer Science,,,2046048,Baptiste Caramiaux,39647503.0,A. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,
d26b6180c52013f7eabd06c0c576604bb3e60fb4,https://www.semanticscholar.org/paper/d26b6180c52013f7eabd06c0c576604bb3e60fb4,Using Reinforcement Learning to Spider the Web Efficiently,"Consider the task of exploring the Web in order to find pages of a particular kind or on a particular topic. This task arises in the construction of search engines and Web knowledge bases. This paper argues that the creation of efficient web spiders is best framed and solved by reinforcement learning, a branch of machine learning that concerns itself with optimal sequential decision making. One strength of reinforcement learning is that it provides a formalism for measuring the utility of actions that give benefit only in the future. We present an algorithm for learning a value function that maps hyperlinks to future discounted reward using a naive Bayes text classifier. Experiments on two real-world spidering tasks show a threefold improvement in spidering efficiency over traditional breadth-first search, and up to a two-fold improvement over reinforcement learning with immediate reward only.",1999,19,298,16,False,Computer Science,,,35211659,Jason D. M. Rennie,143753639.0,A. McCallum,,,,,,,,,,,,,,,,,,,,,,,,,
50716b6a67eabb104d1890d210a81e0b825a0e5a,https://www.semanticscholar.org/paper/50716b6a67eabb104d1890d210a81e0b825a0e5a,Hybrid MPI/OpenMP Parallel Linear Support Vector Machine Training,"Support vector machines are a powerful machine learning technology, but the training process involves a dense quadratic optimization problem and is computationally challenging. A parallel implementation of linear Support Vector Machine training has been developed, using a combination of MPI and OpenMP. Using an interior point method for the optimization and a reformulation that avoids the dense Hessian matrix, the structure of the augmented system matrix is exploited to partition data and computations amongst parallel processors efficiently. The new implementation has been applied to solve problems from the PASCAL Challenge on Large-scale Learning. We show that our approach is competitive, and is able to solve problems in the Challenge many times faster than other parallel approaches. We also demonstrate that the hybrid version performs more efficiently than the version using pure MPI.",2009,38,58,2,False,Computer Science,,,2993306,K. Woodsend,51043392.0,J. Gondzio,,,,,,,,,,,,,,,,,,,,,,,,,
ca914bd3cfced5f10907d642b2d64b2f9260d67d,https://www.semanticscholar.org/paper/ca914bd3cfced5f10907d642b2d64b2f9260d67d,Machine Learning for Quantum Mechanical Properties of Atoms in Molecules,"We introduce machine learning models of quantum mechanical observables of atoms in molecules. Instant out-of-sample predictions for proton and carbon nuclear chemical shifts, atomic core level excitations, and forces on atoms reach accuracies on par with density functional theory reference. Locality is exploited within nonlinear regression via local atom-centered coordinate systems. The approach is validated on a diverse set of 9 k small organic molecules. Linear scaling of computational cost in system size is demonstrated for saturated polymers with up to submesoscale lengths.",2015,45,158,2,True,Physics,,,48041657,M. Rupp,6781829.0,R. Ramakrishnan,11615881.0,O. A. V. Lilienfeld,,,,,,,,,,,,,,,,,,,,,,,
7b53a308a41507a2ef2faed78eb48812633e75fb,https://www.semanticscholar.org/paper/7b53a308a41507a2ef2faed78eb48812633e75fb,Self-Supervised Video Representation Learning with Odd-One-Out Networks,"We propose a new self-supervised CNN pre-training technique based on a novel auxiliary task called odd-one-out learning. In this task, the machine is asked to identify the unrelated or odd element from a set of otherwise related elements. We apply this technique to self-supervised video representation learning where we sample subsequences from videos and ask the network to learn to predict the odd video subsequence. The odd video subsequence is sampled such that it has wrong temporal order of frames while the even ones have the correct temporal order. Therefore, to generate a odd-one-out question no manual annotation is required. Our learning machine is implemented as multi-stream convolutional neural network, which is learned end-to-end. Using odd-one-out networks, we learn temporal representations for videos that generalizes to other related tasks such as action recognition. On action classification, our method obtains 60.3% on the UCF101 dataset using only UCF101 data for training which is approximately 10% better than current state-of-the-art self-supervised learning methods. Similarly, on HMDB51 dataset we outperform self-supervised state-of-the art methods by 12.7% on action classification task.",2016,50,346,24,True,Computer Science,,,1688071,Basura Fernando,2518212.0,Hakan Bilen,2304222.0,E. Gavves,145273587.0,Stephen Gould,,,,,,,,,,,,,,,,,,,,,
46038cb1606041001be2f42b4e09f630d4b4147f,https://www.semanticscholar.org/paper/46038cb1606041001be2f42b4e09f630d4b4147f,On Challenges in Machine Learning Model Management,"The training, maintenance, deployment, monitoring, organization and documentation of machine learning (ML) models – in short model management – is a critical task in virtually all production ML use cases. Wrong model management decisions can lead to poor performance of a ML system and result in high maintenance cost. As both research on infrastructure as well as on algorithms is quickly evolving, there is a lack of understanding of challenges and best practices for ML model management. Therefore, this field is receiving increased attention in recent years, both from the data management as well as from the ML community. In this paper, we discuss a selection of ML use cases, develop an overview over conceptual, engineering, and data-related challenges arising in the management of the corresponding ML models, and point out future research directions.",2018,42,99,6,False,Computer Science,,,2180399,Sebastian Schelter,2170760.0,F. Biessmann,2166235.0,Tim Januschowski,144607961.0,David Salinas,1792476.0,Stephan Seufert,72270481.0,Gyuri Szarvas,,,,,,,,,,,,,,,,,
eea4ca46542125e02cd7b6de60f28c3710b3f7a3,https://www.semanticscholar.org/paper/eea4ca46542125e02cd7b6de60f28c3710b3f7a3,Enhancing one-class support vector machines for unsupervised anomaly detection,"Support Vector Machines (SVMs) have been one of the most successful machine learning techniques for the past decade. For anomaly detection, also a semi-supervised variant, the one-class SVM, exists. Here, only normal data is required for training before anomalies can be detected. In theory, the one-class SVM could also be used in an unsupervised anomaly detection setup, where no prior training is conducted. Unfortunately, it turns out that a one-class SVM is sensitive to outliers in the data. In this work, we apply two modifications in order to make one-class SVMs more suitable for unsupervised anomaly detection: Robust one-class SVMs and eta one-class SVMs. The key idea of both modifications is, that outliers should contribute less to the decision boundary as normal instances. Experiments performed on datasets from UCI machine learning repository show that our modifications are very promising: Comparing with other standard unsupervised anomaly detection algorithms, the enhanced one-class SVMs are superior on two out of four datasets. In particular, the proposed eta one-class SVM has shown the most promising results.",2013,76,293,34,False,Computer Science,,,11137394,Mennatallah Amer,2060959597.0,Markus Goldstein,2890092.0,S. Abdennadher,,,,,,,,,,,,,,,,,,,,,,,
e4be4ba1d428bc89f63662ae7b0db097fa83d651,https://www.semanticscholar.org/paper/e4be4ba1d428bc89f63662ae7b0db097fa83d651,Deep Learning for Just-in-Time Defect Prediction,"Defect prediction is a very meaningful topic, particularly at change-level. Change-level defect prediction, which is also referred as just-in-time defect prediction, could not only ensure software quality in the development process, but also make the developers check and fix the defects in time. Nowadays, deep learning is a hot topic in the machine learning literature. Whether deep learning can be used to improve the performance of just-in-time defect prediction is still uninvestigated. In this paper, to bridge this research gap, we propose an approach Deeper which leverages deep learning techniques to predict defect-prone changes. We first build a set of expressive features from a set of initial change features by leveraging a deep belief network algorithm. Next, a machine learning classifier is built on the selected features. To evaluate the performance of our approach, we use datasets from six large open source projects, i.e., Bugzilla, Columba, JDT, Platform, Mozilla, and PostgreSQL, containing a total of 137,417 changes. We compare our approach with the approach proposed by Kamei et al. The experimental results show that on average across the 6 projects, Deeper could discover 32.22% more bugs than Kamei et al's approach (51.04% versus 18.82% on average). In addition, Deeper can achieve F1-scores of 0.22-0.63, which are statistically significantly higher than those of Kamei et al.'s approach on 4 out of the 6 projects.",2015,42,254,20,False,Computer Science,Engineering,,3312173,Xinli Yang,143960553.0,D. Lo,144558659.0,Xin Xia,2049104435.0,Yun Zhang,4346236.0,Jianling Sun,,,,,,,,,,,,,,,,,,,
56b63f646939db212b8a1da008e3ee5d7fba5df5,https://www.semanticscholar.org/paper/56b63f646939db212b8a1da008e3ee5d7fba5df5,A Topology Layer for Machine Learning,"Topology applied to real world data using persistent homology has started to find applications within machine learning, including deep learning. We present a differentiable topology layer that computes persistent homology based on level set filtrations and distance-bases filtrations. We present three novel applications: the topological layer can (i) serve as a regularizer directly on data or the weights of machine learning models, (ii) construct a loss on the output of a deep generative network to incorporate topological priors, and (iii) perform topological adversarial attacks on deep networks trained with persistence features. The code is publicly available and we hope its availability will facilitate the use of persistent homology in deep learning and other gradient based applications.",2019,43,83,13,False,Computer Science,Mathematics,,51910464,Rickard Brüel Gabrielsson,2053022936.0,Bradley J. Nelson,5856108.0,Anjan Dwaraknath,1701872.0,P. Skraba,1744254.0,L. Guibas,40119133.0,G. Carlsson,,,,,,,,,,,,,,,,,
5974642c9db54349fceade67b53d1020ed1d3c4e,https://www.semanticscholar.org/paper/5974642c9db54349fceade67b53d1020ed1d3c4e,Computational methods in authorship attribution,"Statistical authorship attribution has a long history, culminating in the use of modern machine learning classification methods. Nevertheless, most of this work suffers from the limitation of assuming a small closed set of candidate authors and essentially unlimited training text for each. Real-life authorship attribution problems, however, typically fall short of this ideal. Thus, following detailed discussion of previous work, three scenarios are considered here for which solutions to the basic attribution problem are inadequate. In the first variant, the profiling problem, there is no candidate set at all; in this case, the challenge is to provide as much demographic or psychological information as possible about the author. In the second variant, the needle-in-a-haystack problem, there are many thousands of candidates for each of whom we might have a very limited writing sample. In the third variant, the verification problem, there is no closed candidate set but there is one suspect; in this case, the challenge is to determine if the suspect is or is not the author. For each variant, it is shown how machine learning methods can be adapted to handle the special challenges of that variant. © 2009 Wiley Periodicals, Inc.",2009,129,626,38,False,Computer Science,,,145200175,Moshe Koppel,2012715.0,Jonathan Schler,144628595.0,S. Argamon,,,,,,,,,,,,,,,,,,,,,,,
3bd8c180acd9363c5d177c04b2973f2a3ffef068,https://www.semanticscholar.org/paper/3bd8c180acd9363c5d177c04b2973f2a3ffef068,Limits of End-to-End Learning,"End-to-end learning refers to training a possibly complex learning system by applying gradient-based learning to the system as a whole. End-to-end learning system is specifically designed so that all modules are differentiable. In effect, not only a central learning machine, but also all ""peripheral"" modules like representation learning and memory formation are covered by a holistic learning process. The power of end-to-end learning has been demonstrated on many tasks, like playing a whole array of Atari video games with a single architecture. While pushing for solutions to more challenging tasks, network architectures keep growing more and more complex. 
In this paper we ask the question whether and to what extent end-to-end learning is a future-proof technique in the sense of scaling to complex and diverse data processing architectures. We point out potential inefficiencies, and we argue in particular that end-to-end learning does not make optimal use of the modular design of present neural networks. Our surprisingly simple experiments demonstrate these inefficiencies, up to the complete breakdown of learning.",2017,36,108,1,False,Computer Science,Mathematics,,1756710,T. Glasmachers,,,,,,,,,,,,,,,,,,,,,,,,,,,
43288cf3876d73575b7397ee9ab2853cd4ff810a,https://www.semanticscholar.org/paper/43288cf3876d73575b7397ee9ab2853cd4ff810a,Reliability and validity in comparative studies of software prediction models,"Empirical studies on software prediction models do not converge with respect to the question ""which prediction model is best?"" The reason for this lack of convergence is poorly understood. In this simulation study, we have examined a frequently used research procedure comprising three main ingredients: a single data sample, an accuracy indicator, and cross validation. Typically, these empirical studies compare a machine learning model with a regression model. In our study, we use simulation and compare a machine learning and a regression model. The results suggest that it is the research procedure itself that is unreliable. This lack of reliability may strongly contribute to the lack of convergence. Our findings thus cast some doubt on the conclusions of any study of competing software prediction models that used this research procedure as a basis of model comparison. Thus, we need to develop more reliable research procedures before we can have confidence in the conclusions of comparative studies of software prediction models.",2005,43,272,22,True,Computer Science,,,1701866,I. Myrtveit,1715823.0,E. Stensrud,2319775.0,M. Shepperd,,,,,,,,,,,,,,,,,,,,,,,
cf5a39d7ba0483683af2b010a13850d466f43229,https://www.semanticscholar.org/paper/cf5a39d7ba0483683af2b010a13850d466f43229,Recurrent least squares support vector machines,"The method of support vector machines (SVM's) has been developed for solving classification and static function approximation problems. In this paper we introduce SVM's within the context of recurrent neural networks. Instead of Vapnik's epsilon insensitive loss function, we consider a least squares version related to a cost function with equality constraints for a recurrent network. Essential features of SVM's remain, such as Mercer's condition and the fact that the output weights are a Lagrange multiplier weighted sum of the data points. The solution to recurrent least squares (LS-SVM's) is characterized by a set of nonlinear equations. Due to its high computational complexity, we focus on a limited case of assigning the squared error an infinitely large penalty factor with early stopping as a form of regularization. The effectiveness of the approach is demonstrated on trajectory learning of the double scroll attractor in Chua's circuit.",2000,34,328,11,False,Mathematics,,,1744439,J. Suykens,1704135.0,J. Vandewalle,,,,,,,,,,,,,,,,,,,,,,,,,
77ce2e36c56fb470fe93b379f3a5c29494809670,https://www.semanticscholar.org/paper/77ce2e36c56fb470fe93b379f3a5c29494809670,Search Personalization Using Machine Learning,"Query-based search is commonly used by many businesses to help consumers find information/products on their websites. Examples include search engines (Google, Bing), online retailers (Amazon, Macy's), and entertainment sites (Hulu, YouTube). Nevertheless, a significant portion of search sessions are unsuccessful, i.e., do not provide information that the user was looking for. We present a machine learning framework that improves the quality of search results through automated personalization based on a user's search history. Our framework consists of three modules -- (a) Feature generation, (b) NDCG-based LambdaMART algorithm, and (c) Feature selection wrapper. We estimate our framework on large-scale data from a leading search engine using Amazon EC2 servers. We show that our framework offers a significant improvement in search quality compared to non-personalized results. We also show that the returns to personalization are monotonically, but concavely increasing with the length of user history. Next, we find that personalization based on short-term history or ""within-session"" behavior is less valuable than long-term or ""across-session"" personalization. We also derive the value of different feature sets -- user-specific features contribute over 50% of the improvement and click-specific over 28%. Finally, we demonstrate scalability to big data and derive the set of optimal features that maximize accuracy while minimizing computing speed.",2017,125,71,4,False,Computer Science,,,2863824,Hema Yoganarasimhan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798df47acbeb89a9e044e43e747782ec05968af,https://www.semanticscholar.org/paper/2798df47acbeb89a9e044e43e747782ec05968af,Rapid Adaptation with Conditionally Shifted Neurons,"We describe a mechanism by which artificial neural networks can learn rapid adaptation - the ability to adapt on the fly, with little data, to new tasks - that we call conditionally shifted neurons. We apply this mechanism in the framework of metalearning, where the aim is to replicate some of the flexibility of human learning in machines. Conditionally shifted neurons modify their activation values with task-specific shifts retrieved from a memory module, which is populated rapidly based on limited task experience. On metalearning benchmarks from the vision and language domains, models augmented with conditionally shifted neurons achieve state-of-the-art results.",2017,48,208,13,False,Computer Science,Mathematics,,2227827,Tsendsuren Munkhdalai,2854297.0,Xingdi Yuan,34719201.0,Soroush Mehri,3382568.0,Adam Trischler,,,,,,,,,,,,,,,,,,,,,
01a22723901061bfa7728f7fdfced2c1f54a3f57,https://www.semanticscholar.org/paper/01a22723901061bfa7728f7fdfced2c1f54a3f57,UP-Fall Detection Dataset: A Multimodal Approach,"Falls, especially in elderly persons, are an important health problem worldwide. Reliable fall detection systems can mitigate negative consequences of falls. Among the important challenges and issues reported in literature is the difficulty of fair comparison between fall detection systems and machine learning techniques for detection. In this paper, we present UP-Fall Detection Dataset. The dataset comprises raw and feature sets retrieved from 17 healthy young individuals without any impairment that performed 11 activities and falls, with three attempts each. The dataset also summarizes more than 850 GB of information from wearable sensors, ambient sensors and vision devices. Two experimental use cases were shown. The aim of our dataset is to help human activity recognition and machine learning research communities to fairly compare their fall detection solutions. It also provides many experimental possibilities for the signal recognition, vision, and machine learning community.",2019,50,133,17,True,Medicine,Computer Science,,1390004875,María de Lourdes Martínez-Villaseñor,1963352.0,Hiram Ponce,145273511.0,J. Brieva,1409244306.0,E. Moya-Albor,1399280617.0,José Núñez-Martínez,1404743114.0,Carlos Peñafort-Asturiano,,,,,,,,,,,,,,,,,
30bc3984a3702f7947bf3bf18efc8908afeb4837,https://www.semanticscholar.org/paper/30bc3984a3702f7947bf3bf18efc8908afeb4837,Learning to Classify Ordinal Data: The Data Replication Method,"Classification of ordinal data is one of the most important tasks of relation learning. This paper introduces a new machine learning paradigm specifically intended for classification problems where the classes have a natural order. The technique reduces the problem of classifying ordered classes to the standard two-class problem. The introduced method is then mapped into support vector machines and neural networks. Generalization bounds of the proposed ordinal classifier are also provided. An experimental study with artificial and real data sets, including an application to gene expression analysis, verifies the usefulness of the proposed approach.",2007,24,172,9,False,Computer Science,Mathematics,,3698192,Jaime S. Cardoso,144395232.0,J. Costa,,,,,,,,,,,,,,,,,,,,,,,,,
ce1889c543f2a85e7a98c020efa265cdad8a7647,https://www.semanticscholar.org/paper/ce1889c543f2a85e7a98c020efa265cdad8a7647,A Machine Learning Approach to Anomaly Detection,"Much of the intrusion detection research focuses on signature (misuse) detection, where models are built to recognize known attacks. However, signature detection, by its nature, cannot detect novel attacks. Anomaly detection focuses on modeling the normal behavior and identifying significant deviations, which could be novel attacks. In this paper we explore two machine learning methods that can construct anomaly detection models from past behavior. The first method is a rule learning algorithm that characterizes normal behavior in the absence of labeled attack data. The second method uses a clustering algorithm to identify outliers.",2003,38,90,6,False,Computer Science,,,144316325,P. Chan,35256019.0,M. Mahoney,2057786595.0,Muhammad H. Arshad,,,,,,,,,,,,,,,,,,,,,,,
