paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name
66f816f950a09e62523640d3d38944e1ad88c86f,https://www.semanticscholar.org/paper/66f816f950a09e62523640d3d38944e1ad88c86f,The problem of tuning metaheuristics: as seen from the machine learning perspective,"A metaheuristic is a generic algorithmic template that can be used for finding high quality solutions of hard combinatorial optimization problems. To arrive at a functioning algorithm, a metaheuristic needs to be configured: typically some modules need to be instantiated and some parameters need to be tuned. We call these two problems ""structural"" and ""parametric"" tuning, respectively. More generally, we refer to the combination of the two problems as ""tuning"". Tuning is crucial to metaheuristics optimization both in academic research and for practical applications. Nevertheless, a precise definition of the tuning problem is missing in the literature. In this thesis, we show that the problem of tuning a metaheuristic can be described and solved as a machine learning problem. Using the machine learning perspective, we are able to provide a formal definition of the tuning problem. Moreover, we propose F-Race, a generic metaheuristic tuning algorithm. Our machine learning perspective also allows us to highlight some flaws in current metaheuristics research methodologies. Based on this discussion, we propose some methodological guidelines for future empirical analysis in metaheuristics research. The thesis also contains an experimental analysis of F-Race and some examples of practical applications.",2004,0,140,14,False,Computer Science,1690903.0,M. Birattari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98ab48f161d867c903dc01cd0f0e69d989f39221,https://www.semanticscholar.org/paper/98ab48f161d867c903dc01cd0f0e69d989f39221,A Survey of Machine Learning Applications for Energy-Efficient Resource Management in Cloud Computing Environments,"Ensuring energy efficiency in data centers is a crucial objective in modern cloud computing because it reduces operating costs and complies with the goals of green computing. Researchers strive to develop optimal policies for resource management in the cloud, which has many components such as virtual machine placement, task scheduling, workload consolidation, and so on. Machine learning has a major role to play in these efforts. In this paper, we provide a detailed survey of recent works in the literature which have employed machine learning (ML) to offer solutions for energy efficiency in cloud computing environments. We also present a comparative classification of the proposed methods. Furthermore, we enrich this survey by studying non-ML proposals to energy conservation in data centers, and also how ML has been applied towards other objectives in the cloud.",2015,41,41,0,False,Computer Science,2065333430.0,Mehmet C. Demirci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dacce6baae86dd74467e5187907b65ce1c8ca49,https://www.semanticscholar.org/paper/3dacce6baae86dd74467e5187907b65ce1c8ca49,A survey of surveys on the use of visualization for interpreting machine learning models,"Research in machine learning has become very popular in recent years, with many types of models proposed to comprehend and predict patterns and trends in data originating from different domains. As these models get more and more complex, it also becomes harder for users to assess and trust their results, since their internal operations are mostly hidden in black boxes. The interpretation of machine learning models is currently a hot topic in the information visualization community, with results showing that insights from machine learning models can lead to better predictions and improve the trustworthiness of the results. Due to this, multiple (and extensive) survey articles have been published recently trying to summarize the high number of original research papers published on the topic. But there is not always a clear definition of what these surveys cover, what is the overlap between them, which types of machine learning models they deal with, or what exactly is the scenario that the readers will find in each of them. In this article, we present a meta-analysis (i.e. a “survey of surveys”) of manually collected survey papers that refer to the visual interpretation of machine learning models, including the papers discussed in the selected surveys. The aim of our article is to serve both as a detailed summary and as a guide through this survey ecosystem by acquiring, cataloging, and presenting fundamental knowledge of the state of the art and research opportunities in the area. Our results confirm the increasing trend of interpreting machine learning with visualizations in the past years, and that visualization can assist in, for example, online training processes of deep learning models and enhancing trust into machine learning. However, the question of exactly how this assistance should take place is still considered as an open challenge of the visualization community.",2020,101,60,3,True,Computer Science,52197250.0,Angelos Chatzimparmpas,47758081.0,R. M. Martins,2810989.0,Ilir Jusufi,2569160.0,A. Kerren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d7b3c75c5a7bbc605236e7c722ecfb2cf8824e,https://www.semanticscholar.org/paper/d5d7b3c75c5a7bbc605236e7c722ecfb2cf8824e,iNNvestigate neural networks!,"In recent years, deep neural networks have revolutionized many application domains of machine learning and are key components of many critical decision or predictive processes. Therefore, it is crucial that domain specialists can understand and analyze actions and pre- dictions, even of the most complex neural network architectures. Despite these arguments neural networks are often treated as black boxes. In the attempt to alleviate this short- coming many analysis methods were proposed, yet the lack of reference implementations often makes a systematic comparison between the methods a major effort. The presented library iNNvestigate addresses this by providing a common interface and out-of-the- box implementation for many analysis methods, including the reference implementation for PatternNet and PatternAttribution as well as for LRP-methods. To demonstrate the versatility of iNNvestigate, we provide an analysis of image classifications for variety of state-of-the-art neural network architectures.",2018,35,245,15,False,Computer Science,153628742.0,M. Alber,3633358.0,S. Lapuschkin,1997650.0,P. Seegerer,21810423.0,M. Hägele,33075217.0,Kristof T. Schütt,144535526.0,G. Montavon,1699054.0,W. Samek,145034054.0,K. Müller,Mathematics,,2389602.0,Sven Dähne,2113697.0,Pieter-Jan Kindermans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd4aee4ea351e615eae0e4ab317bf974f1f731b,https://www.semanticscholar.org/paper/bdd4aee4ea351e615eae0e4ab317bf974f1f731b,Linguistic Features Identify Alzheimer's Disease in Narrative Speech.,"BACKGROUND
Although memory impairment is the main symptom of Alzheimer's disease (AD), language impairment can be an important marker. Relatively few studies of language in AD quantify the impairments in connected speech using computational techniques.


OBJECTIVE
We aim to demonstrate state-of-the-art accuracy in automatically identifying Alzheimer's disease from short narrative samples elicited with a picture description task, and to uncover the salient linguistic factors with a statistical factor analysis.


METHODS
Data are derived from the DementiaBank corpus, from which 167 patients diagnosed with ""possible"" or ""probable"" AD provide 240 narrative samples, and 97 controls provide an additional 233. We compute a number of linguistic variables from the transcripts, and acoustic variables from the associated audio files, and use these variables to train a machine learning classifier to distinguish between participants with AD and healthy controls. To examine the degree of heterogeneity of linguistic impairments in AD, we follow an exploratory factor analysis on these measures of speech and language with an oblique promax rotation, and provide interpretation for the resulting factors.


RESULTS
We obtain state-of-the-art classification accuracies of over 81% in distinguishing individuals with AD from those without based on short samples of their language on a picture description task. Four clear factors emerge: semantic impairment, acoustic abnormality, syntactic impairment, and information impairment.


CONCLUSION
Modern machine learning and linguistic analysis will be increasingly useful in assessment and clustering of suspected AD.",2015,247,446,49,False,Psychology,2022276.0,Kathleen C. Fraser,1957052.0,J. Meltzer,2479037.0,F. Rudzicz,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d54f61732367e4cb2bbd86845d1f8bdad4c68b1,https://www.semanticscholar.org/paper/5d54f61732367e4cb2bbd86845d1f8bdad4c68b1,Automated Text Categorization Using Support Vector Machine,"In this paper, we study the use of support vector machine in text categorization. Unlike other machine learning techniques , it allows easy incorporation of new documents into an existing trained system. Moreover, dimension reduction, which is usually imperative, now becomes optional. Thus, SVM adapts eeciently in dynamic environments that require frequent additions to the document collection. Empirical results on the Reuters-22173 collection are also discussed.",1998,14,138,6,False,Computer Science,145193332.0,J. Kwok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffab12aeb2717c251a4ce1df118d6741fb06617f,https://www.semanticscholar.org/paper/ffab12aeb2717c251a4ce1df118d6741fb06617f,A Primer on the Signature Method in Machine Learning,"In these notes, we wish to provide an introduction to the signature method, focusing on its basic theoretical properties and recent numerical applications. 
The notes are split into two parts. The first part focuses on the definition and fundamental properties of the signature of a path, or the path signature. We have aimed for a minimalistic approach, assuming only familiarity with classical real analysis and integration theory, and supplementing theory with straightforward examples. We have chosen to focus in detail on the principle properties of the signature which we believe are fundamental to understanding its role in applications. We also present an informal discussion on some of its deeper properties and briefly mention the role of the signature in rough paths theory, which we hope could serve as a light introduction to rough paths for the interested reader. 
The second part of these notes discusses practical applications of the path signature to the area of machine learning. The signature approach represents a non-parametric way for extraction of characteristic features from data. The data are converted into a multi-dimensional path by means of various embedding algorithms and then processed for computation of individual terms of the signature which summarise certain information contained in the data. The signature thus transforms raw data into a set of features which are used in machine learning tasks. We will review current progress in applications of signatures to machine learning problems.",2016,29,121,19,False,Mathematics,3029003.0,I. Chevyrev,3362051.0,A. Kormilitzin,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148de9bf06862825290d6801728758bc5c6aa72b,https://www.semanticscholar.org/paper/148de9bf06862825290d6801728758bc5c6aa72b,Personalized Federated Learning using Hypernetworks,"Personalized federated learning is tasked with training machine learning models for multiple clients, each with its own data distribution. The goal is to train personalized models in a collaborative way while accounting for data disparities across clients and reducing communication costs. We propose a novel approach to this problem using hypernetworks, termed pFedHN for personalized Federated HyperNetworks. In this approach, a central hypernetwork model is trained to generate a set of models, one model for each client. This architecture provides effective parameter sharing across clients, while maintaining the capacity to generate unique and diverse personal models. Furthermore, since hypernetwork parameters are never transmitted, this approach decouples the communication cost from the trainable model size. We test pFedHN empirically in several personalized federated learning challenges and find that it outperforms previous methods. Finally, since hypernetworks share information across clients we show that pFedHN can generalize better to new clients whose distributions differ from any client observed during training.",2021,64,72,13,False,Computer Science,1587627172.0,Aviv Shamsian,90227282.0,Aviv Navon,2645055.0,Ethan Fetaya,1732280.0,Gal Chechik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb57423ec2673dc9f880938643fa422966b4464e,https://www.semanticscholar.org/paper/eb57423ec2673dc9f880938643fa422966b4464e,Stochastic Synapses Enable Efficient Brain-Inspired Learning Machines,"Recent studies have shown that synaptic unreliability is a robust and sufficient mechanism for inducing the stochasticity observed in cortex. Here, we introduce Synaptic Sampling Machines (S2Ms), a class of neural network models that uses synaptic stochasticity as a means to Monte Carlo sampling and unsupervised learning. Similar to the original formulation of Boltzmann machines, these models can be viewed as a stochastic counterpart of Hopfield networks, but where stochasticity is induced by a random mask over the connections. Synaptic stochasticity plays the dual role of an efficient mechanism for sampling, and a regularizer during learning akin to DropConnect. A local synaptic plasticity rule implementing an event-driven form of contrastive divergence enables the learning of generative models in an on-line fashion. S2Ms perform equally well using discrete-timed artificial units (as in Hopfield networks) or continuous-timed leaky integrate and fire neurons. The learned representations are remarkably sparse and robust to reductions in bit precision and synapse pruning: removal of more than 75% of the weakest connections followed by cursory re-learning causes a negligible performance loss on benchmark classification tasks. The spiking neuron-based S2Ms outperform existing spike-based unsupervised learners, while potentially offering substantial advantages in terms of power and complexity, and are thus promising models for on-line learning in brain-inspired hardware.",2015,113,113,6,True,Medicine,1734355.0,E. Neftci,1986004.0,B. Pedroni,145940386.0,S. Joshi,1401178735.0,Maruan Al-Shedivat,2702388.0,G. Cauwenberghs,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f237083076aa64071e5e71a7f7d708b4ae447d,https://www.semanticscholar.org/paper/15f237083076aa64071e5e71a7f7d708b4ae447d,Guest Column: A Survey of Quantum Learning Theory,"This paper surveys quantum learning theory: the theoretical aspects of machine learning using quantum computers. We describe the main results known for three models of learning: exact learning from membership queries, and Probably Approximately Correct (PAC) and agnostic learning from classical or quantum examples.",2017,89,95,5,True,Computer Science,145480730.0,Srinivasan Arunachalam,1863449.0,R. D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf2a55df3647f793b489d79032fd1268d0bfdb7a,https://www.semanticscholar.org/paper/bf2a55df3647f793b489d79032fd1268d0bfdb7a,Ensemble Positive Unlabeled Learning for Disease Gene Identification,"An increasing number of genes have been experimentally confirmed in recent years as causative genes to various human diseases. The newly available knowledge can be exploited by machine learning methods to discover additional unknown genes that are likely to be associated with diseases. In particular, positive unlabeled learning (PU learning) methods, which require only a positive training set P (confirmed disease genes) and an unlabeled set U (the unknown candidate genes) instead of a negative training set N, have been shown to be effective in uncovering new disease genes in the current scenario. Using only a single source of data for prediction can be susceptible to bias due to incompleteness and noise in the genomic data and a single machine learning predictor prone to bias caused by inherent limitations of individual methods. In this paper, we propose an effective PU learning framework that integrates multiple biological data sources and an ensemble of powerful machine learning classifiers for disease gene identification. Our proposed method integrates data from multiple biological sources for training PU learning classifiers. A novel ensemble-based PU learning method EPU is then used to integrate multiple PU learning classifiers to achieve accurate and robust disease gene predictions. Our evaluation experiments across six disease groups showed that EPU achieved significantly better results compared with various state-of-the-art prediction methods as well as ensemble learning classifiers. Through integrating multiple biological data sources for training and the outputs of an ensemble of PU learning classifiers for prediction, we are able to minimize the potential bias and errors in individual data sources and machine learning algorithms to achieve more accurate and robust disease gene predictions. In the future, our EPU method provides an effective framework to integrate the additional biological and computational resources for better disease gene predictions.",2014,57,89,3,True,Biology,2119185265.0,Peng Yang,39952499.0,Xiaoli Li,1689393.0,H. Chua,145367091.0,C. Kwoh,1794527.0,See-Kiong Ng,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6cad3d5a14dccbc7e468e449704eac11722bfcd,https://www.semanticscholar.org/paper/d6cad3d5a14dccbc7e468e449704eac11722bfcd,A Survey of Learning Causality with Data,"This work considers the question of how convenient access to copious data impacts our ability to learn causal effects and relations. In what ways is learning causality in the era of big data different from—or the same as—the traditional one? To answer this question, this survey provides a comprehensive and structured review of both traditional and frontier methods in learning causality and relations along with the connections between causality and machine learning. This work points out on a case-by-case basis how big data facilitates, complicates, or motivates each approach.",2018,202,196,8,True,Computer Science,2773849.0,Ruocheng Guo,144842921.0,Lu Cheng,2040455.0,Jundong Li,144974208.0,P. R. Hahn,38746648.0,Huan Liu,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3d06c31170eff41aa54394d1e5c767d631db864,https://www.semanticscholar.org/paper/f3d06c31170eff41aa54394d1e5c767d631db864,Human computation,"Until the middle of the 20th century, a reader would have stumbled against the phrase “Human Computation” because, at that time, computers were humans carrying out calculations, not machines. Back then, a special issue on “Machine Computation” would have aroused much interest. Nowadays, things are the other way around: A reader is likely to stumble against the phrase “Human Computation” because it is, nowadays, common knowledge that machines outperform human beings in a wide range of tasks; one might even wonder how humans could contribute to computations in a useful manner! Indeed, many human skills are far away from being fully taken over by machines. For example, reading comprehension, image recognition, or finding heuristic solutions for complex computational tasks like the traveling salesman problem still is beyond the capabilities of machines. Such tasks still are within humans’ reserved domain. It therefore seems natural that combining both the skills of humans and of machines can result in a higher problem solving competence both in quantity and quality. This insight paves the way for “Human Computation” as we know it today. This special issue introduces “Human Computation” through presentations of current research projects. The first article, “Mobile Learning in Environmental CitizenScience:An initial survey of current practice inGermany”, reports on a survey of mobile learning among environmental citizen science projects. This first article offers a good overview of why projects of very different types rely on “Citizen Science”, a form of “Human Computation”. The second article, “Design and Implementation of a Platform for the Citizen Science Project Migraine Radar”, describes a Citizen Science platform based on a software",2018,0,236,12,False,Computer Science,1767012.0,François Bry,3039259.0,Clemens Schefels,2408458.0,Christoph Wieser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e9f331e99cefdf9d692f716f5e9d5316d4f4e4,https://www.semanticscholar.org/paper/c7e9f331e99cefdf9d692f716f5e9d5316d4f4e4,Crowdfunding support tools: predicting success & failure,"Creative individuals increasingly rely on online crowdfunding platforms to crowdsource funding for new ventures. For novice crowdfunding project creators, however, there are few resources to turn to for assistance in the planning of crowdfunding projects. We are building a tool for novice project creators to get feedback on their project designs. One component of this tool is a comparison to existing projects. As such, we have applied a variety of machine learning classifiers to learn the concept of a successful online crowdfunding project at the time of project launch. Currently our classifier can predict with roughly 68% accuracy, whether a project will be successful or not. The classification results will eventually power a prediction segment of the proposed feedback tool. Future work involves turning the results of the machine learning algorithms into human-readable content and integrating this content into the feedback tool.",2013,13,200,17,False,Computer Science,94378170.0,M. Greenberg,144893701.0,B. Pardo,2066148405.0,K. Hariharan,145003123.0,E. Gerber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03057ea57d9f2d9bbc8a141d51f76d5bbc715234,https://www.semanticscholar.org/paper/03057ea57d9f2d9bbc8a141d51f76d5bbc715234,Using fast weights to improve persistent contrastive divergence,"The most commonly used learning algorithm for restricted Boltzmann machines is contrastive divergence which starts a Markov chain at a data point and runs the chain for only a few iterations to get a cheap, low variance estimate of the sufficient statistics under the model. Tieleman (2008) showed that better learning can be achieved by estimating the model's statistics using a small set of persistent ""fantasy particles"" that are not reinitialized to data points after each weight update. With sufficiently small weight updates, the fantasy particles represent the equilibrium distribution accurately but to explain why the method works with much larger weight updates it is necessary to consider the interaction between the weight updates and the Markov chain. We show that the weight updates force the Markov chain to mix fast, and using this insight we develop an even faster mixing chain that uses an auxiliary set of ""fast weights"" to implement a temporary overlay on the energy landscape. The fast weights learn rapidly but also decay rapidly and do not contribute to the normal energy landscape that defines the model.",2009,16,302,36,False,Mathematics,2957517.0,T. Tieleman,1695689.0,Geoffrey E. Hinton,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f6cdf98d1b7d1bb012462630b1231cae7c0312,https://www.semanticscholar.org/paper/27f6cdf98d1b7d1bb012462630b1231cae7c0312,Machine Learning Markets,"Prediction markets show considerable promise for developing flexible mechanisms for machine learning. Here, machine learning markets for multivariate systems are defined, and a utility-based framework is established for their analysis. This differs from the usual approach of defining static betting functions. It is shown that such markets can implement model combination methods used in machine learning, such as product of expert and mixture of expert approaches as equilibrium pricing models, by varying agent utility functions. They can also implement models composed of local potentials, and message passing methods. Prediction markets also allow for more flexible combinations, by combining multiple different utility functions. Conversely, the market mechanisms implement inference in the relevant probabilistic models. This means that market mechanism can be utilized for implementing parallelized model building and inference for probabilistic modelling.",2011,28,41,6,False,Computer Science,1728216.0,A. Storkey,,,,,,,,,,,,,,,Economics,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cae9c0a6c57e64d2dbdd5c574e435dd33622d96,https://www.semanticscholar.org/paper/0cae9c0a6c57e64d2dbdd5c574e435dd33622d96,Identifying Nontechnical Power Loss via Spatial and Temporal Deep Learning,"Fraud detection in electricity consumption is a major challenge for power distribution companies. While many pattern recognition techniques have been applied to identify electricity theft, they often require extensive handcrafted feature engineering. Instead, through deep layers of transformation, nonlinearity, and abstraction, Deep Learning (DL) automatically extracts key features from data. In this paper, we design spatial and temporal deep learning solutions to identify nontechnical power losses (NTL), including Convolutional Neural Networks (CNN), Long Short-Term Memory (LSTM) and Stacked Autoencoder. These models are evaluated in a modified IEEE 123-bus test feeder. For the same tests, we also conduct comparison experiments using three conventional machine learning approaches: Random Forest, Decision Trees and shallow Neural Networks. Experimental results demonstrate that the spatiotemporal deep learning approaches outperform conventional machine learning approaches.",2016,43,41,3,False,Computer Science,2065974931.0,Rajendra Rana Bhat,8855888.0,R. Trevizan,2066155100.0,Rahul Sengupta,2108672703.0,Xiaolin Li,144018178.0,A. Bretas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6d58e490704b4b2124e85a0451af26a349452ba,https://www.semanticscholar.org/paper/d6d58e490704b4b2124e85a0451af26a349452ba,Crack Shape Reconstruction in Eddy Current Testing Using Machine Learning Systems for Regression,"Nondestructive testing techniques for the diagnosis of defects in solid materials can follow three steps, i.e., detection, location, and characterization. The solutions currently on the market allow for good detection and location of defects, but their characterization in terms of the exact determination of defect shape and dimensions is still an open question. This paper proposes a method for the reliable estimation of crack shape and dimensions in conductive materials using a suitable nondestructive instrument based on the eddy current principle and machine learning system postprocessing. After the design and tuning stages, a performance comparison between the two machine learning systems [artificial neural network (ANN) and support vector machine (SVM)] was carried out. An experimental validation carried out on a number of specimens with different known cracks confirmed the suitability of the proposed approach for defect characterization.",2008,23,109,5,False,Engineering,1988731.0,A. Bernieri,35222607.0,L. Ferrigno,2878948.0,M. Laracca,2922536.0,M. Molinara,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f1ac1a1f79e8a829d0acf3a3bf35ed1512d3e53,https://www.semanticscholar.org/paper/9f1ac1a1f79e8a829d0acf3a3bf35ed1512d3e53,"Modeling, Clustering, and Segmenting Video with Mixtures of Dynamic Textures","A dynamic texture is a spatio-temporal generative model for video, which represents video sequences as observations from a linear dynamical system. This work studies the mixture of dynamic textures, a statistical model for an ensemble of video sequences that is sampled from a finite collection of visual processes, each of which is a dynamic texture. An expectation-maximization (EM) algorithm is derived for learning the parameters of the model, and the model is related to previous works in linear systems, machine learning, time- series clustering, control theory, and computer vision. Through experimentation, it is shown that the mixture of dynamic textures is a suitable representation for both the appearance and dynamics of a variety of visual processes that have traditionally been challenging for computer vision (for example, fire, steam, water, vehicle and pedestrian traffic, and so forth). When compared with state-of-the-art methods in motion segmentation, including both temporal texture methods and traditional representations (for example, optical flow or other localized motion representations), the mixture of dynamic textures achieves superior performance in the problems of clustering and segmenting video of such processes.",2008,89,399,43,True,Computer Science,3651407.0,Antoni B. Chan,1699559.0,N. Vasconcelos,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421d7f83356fdcdf190865325d4aa638b0e9c39f,https://www.semanticscholar.org/paper/421d7f83356fdcdf190865325d4aa638b0e9c39f,Statistical Pattern Recognition,"This chapter introduces the subject of statistical pattern recognition (SPR). It starts by considering how features are defined and emphasizes that the nearest neighbor algorithm achieves error rates comparable with those of an ideal Bayes’ classifier. The concepts of an optimal number of features, representativeness of the training data, and the need to avoid overfitting to the training data are stressed. The chapter shows that methods such as the support vector machine and artificial neural networks are subject to these same training limitations, although each has its advantages. For neural networks, the multilayer perceptron architecture and back-propagation algorithm are described. The chapter distinguishes between supervised and unsupervised learning, demonstrating the advantages of the latter and showing how methods such as clustering and principal components analysis fit into the SPR framework. The chapter also defines the receiver operating characteristic, which allows an optimum balance between false positives and false negatives to be achieved.",2003,1,1709,165,False,Computer Science,2107436317.0,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c7d81e5956b38eb296b079ce4f116083d2bfd9,https://www.semanticscholar.org/paper/a2c7d81e5956b38eb296b079ce4f116083d2bfd9,Compositional Fairness Constraints for Graph Embeddings,"Learning high-quality node embeddings is a key building block for machine learning models that operate on graph data, such as social networks and recommender systems. However, existing graph embedding techniques are unable to cope with fairness constraints, e.g., ensuring that the learned representations do not correlate with certain attributes, such as age or gender. Here, we introduce an adversarial framework to enforce fairness constraints on graph embeddings. Our approach is compositional---meaning that it can flexibly accommodate different combinations of fairness constraints during inference. For instance, in the context of social recommendations, our framework would allow one user to request that their recommendations are invariant to both their age and gender, while also allowing another user to request invariance to just their age. Experiments on standard knowledge graph and recommender system benchmarks highlight the utility of our proposed framework.",2019,39,120,27,False,Computer Science,26418299.0,A. Bose,49437682.0,William L. Hamilton,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0ed5261ddce22f4e764111b41ec7571e1b76173,https://www.semanticscholar.org/paper/a0ed5261ddce22f4e764111b41ec7571e1b76173,Sparse convex optimization methods for machine learning,"Convex optimization is at the core of many of today’s analysis tools for large datasets, and in particular machine learning methods. In this thesis we will study the general setting of optimizing (minimizing) a convex function over a compact convex domain. In the first part of this thesis, we study a simple iterative approximation algorithm for that class of optimization problems, based on the classical method by Frank & Wolfe. The algorithm only relies on supporting hyperplanes to the function that we need to optimize. In each iteration, we move slightly towards a point which (approximately) minimizes the linear function given by the supporting hyperplane at the current point, where the minimum is taken over the original optimization domain. In contrast to gradient-descent-type methods, this algorithm does not need any projection steps in order to stay inside the optimization domain. Our framework generalizes the sparse greedy algorithm of Frank & Wolfe and its recent primal-dual analysis by Clarkson (and the low-rank SDP approach by Hazan) to arbitrary compact convex domains. Analogously, we give a convergence proof guaranteeing e-small error — which in our context is the duality gap — after O( 1e ) iterations. This method allows us to understand the sparsity of approximate solutions for any `1-regularized convex optimization problem (and for optimization over the simplex), expressed as a function of the approximation quality. Here we obtain matching upper and lower bounds of Θ ( 1 e ) for the sparsity. The same bounds apply to low-rank semidefinite optimization with bounded trace, showing that rank O ( 1 e ) is best possible here as well. For some classes of geometric optimization problems, our algorithm has a simple geometric interpretation, which is also known as the coreset concept. Here we will study linear classifiers such as support vector machines (SVM) and perceptrons, as well as general distance computations between convex hulls (or polytopes). Here the framework will allow us to understand the sparsity of SVM solutions, here being the number of support vectors, in terms of the required approximation quality.",2011,167,82,18,False,Computer Science,2456863.0,Martin Jaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27c7569fdbcbb57ff511f5293e32b547acca7b3,https://www.semanticscholar.org/paper/d27c7569fdbcbb57ff511f5293e32b547acca7b3,An Equivalence Between Sparse Approximation and Support Vector Machines,"This article shows a relationship between two different approximation techniques: the support vector machines (SVM), proposed by V. Vapnik (1995) and a sparse approximation scheme that resembles the basis pursuit denoising algorithm (Chen, 1995; Chen, Donoho, & Saunders, 1995). SVM is a technique that can be derived from the structural risk minimization principle (Vapnik, 1982) and can be used to estimate the parameters of several different approximation schemes, including radial basis functions, algebraic and trigonometric polynomials, B-splines, and some forms of multilayer perceptrons. Basis pursuit denoising is a sparse approximation technique in which a function is reconstructed by using a small number of basis functions chosen from a large set (the dictionary). We show that if the data are noiseless, the modified version of basis pursuit denoising proposed in this article is equivalent to SVM in the following sense: if applied to the same data set, the two techniques give the same solution, which is obtained by solving the same quadratic programming problem. In the appendix, we present a derivation of the SVM technique in the framework of regularization theory, rather than statistical learning theory, establishing a connection between SVM, sparse approximation, and regularization theory.",1998,60,580,46,True,Medicine,1804489.0,F. Girosi,,,,,,,,,,,,,,,Mathematics,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
