paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,fieldsOfStudy/1,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,fieldsOfStudy/2,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,fieldsOfStudy/3,fieldsOfStudy/4
3b861df6aab06bec855ec96ff10b3d47092c544f,https://www.semanticscholar.org/paper/3b861df6aab06bec855ec96ff10b3d47092c544f,Learning pulse: a machine learning approach for predicting performance in self-regulated learning using multimodal data,"Learning Pulse explores whether using a machine learning approach on multimodal data such as heart rate, step count, weather condition and learning activity can be used to predict learning performance in self-regulated learning settings. An experiment was carried out lasting eight weeks involving PhD students as participants, each of them wearing a Fitbit HR wristband and having their application on their computer recorded during their learning and working activities throughout the day. A software infrastructure for collecting multimodal learning experiences was implemented. As part of this infrastructure a Data Processing Application was developed to pre-process, analyse and generate predictions to provide feedback to the users about their learning performance. Data from different sources were stored using the xAPI standard into a cloud-based Learning Record Store. The participants of the experiment were asked to rate their learning experience through an Activity Rating Tool indicating their perceived level of productivity, stress, challenge and abilities. These self-reported performance indicators were used as markers to train a Linear Mixed Effect Model to generate learner-specific predictions of the learning performance. We discuss the advantages and the limitations of the used approach, highlighting further development points.",2017,35,64,3,false,Computer Science,3413100,D. D. Mitri,144398813,M. Scheffel,1714952,H. Drachsler,2305518,D. Börner,2534790,Stefaan Ternier,143989442,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87038966ecc2708af4c5c1543b1e1a456d37f743,https://www.semanticscholar.org/paper/87038966ecc2708af4c5c1543b1e1a456d37f743,An Efficient Deep Learning Model to Predict Cloud Workload for Industry Informatics,"Deep learning, as the most important architecture of current computational intelligence, achieves super performance to predict the cloud workload for industry informatics. However, it is a nontrivial task to train a deep learning model efficiently since the deep learning model often includes a great number of parameters. In this paper, an efficient deep learning model based on the canonical polyadic decomposition is proposed to predict the cloud workload for industry informatics. In the proposed model, the parameters are compressed significantly by converting the weight matrices to the canonical polyadic format. Furthermore, an efficient learning algorithm is designed to train the parameters. Finally, the proposed efficient deep learning model is applied to the workload prediction of virtual machines on cloud. Experiments are conducted on the datasets collected from PlanetLab to validate the performance of the proposed model by comparing with other machine-learning-based approaches for workload prediction of virtual machines. Results indicate that the proposed model achieves a higher training efficiency and workload prediction accuracy than state-of-the-art machine-learning-based approaches, proving the potential of the proposed model to provide predictive services for industry informatics.",2018,29,129,7,false,Computer Science,2108076070,Qingchen Zhang,1690341,L. Yang,2152532057,Zheng Yan,1803933,Zhikui Chen,47471114,Peng Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9bdff5eac0d0d1ebd8d09960f195b838ce16f4e,https://www.semanticscholar.org/paper/d9bdff5eac0d0d1ebd8d09960f195b838ce16f4e,Accelerated proximal stochastic dual coordinate ascent for regularized loss minimization,,2013,34,440,61,true,Computer Science,1389955537,S. Shalev-Shwartz,49104973,Tong Zhang,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
965b92478205bb51f9cd158c2a9734b542242bec,https://www.semanticscholar.org/paper/965b92478205bb51f9cd158c2a9734b542242bec,The FLUXCOM ensemble of global land-atmosphere energy fluxes,,2018,54,233,19,true,Physics,95799904,M. Jung,50417779,Sujan Koirala,2058489397,U. Weber,40638530,K. Ichii,5536084,F. Gans,1397959153,G. Camps-Valls,2184976,D. Papale,2139023,C. Schwalm,2591511,G. Tramontana,2530948,M. Reichstein,,,Computer Science,,,,,,,,,,,,,Mathematics,,,,,,,,,,,Environmental Science,Medicine
e0fa4cccc48d3deda3414c7f62eda73b10722c4d,https://www.semanticscholar.org/paper/e0fa4cccc48d3deda3414c7f62eda73b10722c4d,Machine learning: an indispensable tool in bioinformatics.,,2010,29,89,3,false,Computer Science,1788277,Iñaki Inza,145892659,Borja Calvo,2708156,Rubén Armañanzas,2643561,E. Bengoetxea,144999310,P. Larrañaga,144762651,J. A. Lozano,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,
586f5b3aaae4ff6e3a537e215f06a9333166baee,https://www.semanticscholar.org/paper/586f5b3aaae4ff6e3a537e215f06a9333166baee,"Some experiments in machine learning using vector evaluated genetic algorithms (artificial intelligence, optimization, adaptation, pattern recognition)","This dissertation describes experiments conducted to explore the efficacy of using vector-valued feedback with a class of adaptive procedures called genetic algorithms. The software system developed was called VEGA for Vector Evaluated Genetic Algorithm and was first used on multiple objective optimization problems. The principle conclusion of these experiments was that VEGA provided a powerful and robust search technique for complex multiobjective optimization problems of high order when little or no a priori knowledge was available to guide the search. These results were similar to those found by previous researchers using scalar genetic algorithms for scalar optimization problems. 
The VEGA technique was then applied to multiclass pattern discrimination tasks. The resulting software system was called LS-2 for Learning System - Two since it followed closely the lead of a scalar-valued learning system called LS-1 developed by Stephen Smith. The experiments revealed that LS-2 was able to evolve high performance production system programs to perform the pattern discrimination tasks it was given. In addition, experiments which varied several of the parameters of LS-2 revealed something of the sensitivity of vector-valued genetic search to the settings of these parameters. 
In sum it may be said that the VEGA approach has demonstrated the efficacy of extending the previously demonstrated power of genetic algorithms to vector-valued problems and thereby provides a new approach to machine learning.",1984,0,377,37,false,Computer Science,145738991,J. D. Schaffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c47a860451768d329e5d7e492ef209614f5ef7c8,https://www.semanticscholar.org/paper/c47a860451768d329e5d7e492ef209614f5ef7c8,Machine learning quantum phases of matter beyond the fermion sign problem,,2016,57,249,1,true,Computer Science,13916768,Peter Broecker,5048394,J. Carrasquilla,3422513,R. Melko,2877530,S. Trebst,,,,,,,,,,,,,,,Physics,,,,,,,,,,,,,Medicine,,,,,,,,,,,,
c96f7099e2e8b6d402440700ca5fd2bf247ca81f,https://www.semanticscholar.org/paper/c96f7099e2e8b6d402440700ca5fd2bf247ca81f,Supervised Noun Phrase Coreference Research: The First Fifteen Years,The research focus of computational coreference resolution has exhibited a shift from heuristic approaches to machine learning approaches in the past decade. This paper surveys the major milestones in supervised coreference research since its inception fifteen years ago.,2010,172,282,18,false,Computer Science,145106110,Vincent Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4c4c48148f2df5e5ec99d4b5bcf4b2ba52a89dc,https://www.semanticscholar.org/paper/b4c4c48148f2df5e5ec99d4b5bcf4b2ba52a89dc,Identification and Resolution of Chinese Zero Pronouns: A Machine Learning Approach,"In this paper, we present a machine learning approach to the identification and resolution of Chinese anaphoric zero pronouns. We perform both identification and resolution automatically, with two sets of easily computable features. Experimental results show that our proposed learning approach achieves anaphoric zero pronoun resolution accuracy comparable to a previous state-ofthe-art, heuristic rule-based approach. To our knowledge, our work is the first to perform both identification and resolution of Chinese anaphoric zero pronouns using a machine learning approach.",2007,20,100,14,false,Computer Science,2935745,Shanheng Zhao,34789794,H. Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e6684e5e73eae210c6d7adfc57e245f0fa0fdf,https://www.semanticscholar.org/paper/e7e6684e5e73eae210c6d7adfc57e245f0fa0fdf,Survey on Automated Machine Learning,"Machine learning has become a vital part in many aspects of our daily life. However, building well performing machine learning applications requires highly specialized data scientists and domain experts. Automated machine learning (AutoML) aims to reduce the demand for data scientists by enabling domain experts to automatically build machine learning applications without extensive knowledge of statistics and machine learning. In this survey, we summarize the recent developments in academy and industry regarding AutoML. First, we introduce a holistic problem formulation. Next, approaches for solving various subproblems of AutoML are presented. Finally, we provide an extensive empirical evaluation of the presented approaches on synthetic and real data.",2019,188,60,5,false,Computer Science,114984566,Marc-André Zöller,1959068,Marco F. Huber,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
0fd357e4e4d84629bdb0b49c83a5a71cd6c43359,https://www.semanticscholar.org/paper/0fd357e4e4d84629bdb0b49c83a5a71cd6c43359,Machine Learning Methods for Demand Estimation,"We survey and apply several techniques from the statistical and computer science literature to the problem of demand estimation. To improve out-of-sample prediction accuracy, we propose a method of combining the underlying models via linear regression. Our method is robust to a large number of regressors; scales easily to very large data sets; combines model selection and estimation; and can flexibly approximate arbitrary non-linear functions. We illustrate our method using a standard scanner panel data set and find that our estimates are considerably more accurate in out-of-sample predictions of demand than some commonly used alternatives.",2015,14,142,16,false,Economics,52624594,Patrick Bajari,2307080,Denis Nekipelov,3288177,Stephen P. Ryan,152790172,Miaoyu Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3be9cfae1e49799abae236d30e5e078249af949,https://www.semanticscholar.org/paper/c3be9cfae1e49799abae236d30e5e078249af949,Cost-sensitive learning methods for imbalanced data,"Class imbalance is one of the challenging problems for machine learning algorithms. When learning from highly imbalanced data, most classifiers are overwhelmed by the majority class examples, so the false negative rate is always high. Although researchers have introduced many methods to deal with this problem, including resampling techniques and cost-sensitive learning (CSL), most of them focus on either of these techniques. This study presents two empirical methods that deal with class imbalance using both resampling and CSL. The first method combines and compares several sampling techniques with CSL using support vector machines (SVM). The second method proposes using CSL by optimizing the cost ratio (cost matrix) locally. Our experimental results on 18 imbalanced datasets from the UCI repository show that the first method can reduce the misclassification costs, and the second method can improve the classifier performance.",2010,43,239,7,false,Computer Science,1398807584,Nguyen Thai-Nghe,2382247,Zeno Gantner,1388781075,L. Schmidt-Thieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593338fbbb79065891beaf985a95860bd39f52bf,https://www.semanticscholar.org/paper/593338fbbb79065891beaf985a95860bd39f52bf,Semi-Supervised Learning for Neural Machine Translation,"While end-to-end neural machine translation (NMT) has made remarkable progress recently, NMT systems only rely on parallel corpora for parameter estimation. Since parallel corpora are usually limited in quantity, quality, and coverage, especially for low-resource languages, it is appealing to exploit monolingual corpora to improve NMT. We propose a semi-supervised approach for training NMT models on the concatenation of labeled (parallel corpora) and unlabeled (monolingual corpora) data. The central idea is to reconstruct the monolingual corpora using an autoencoder, in which the source-to-target and target-to-source translation models serve as the encoder and decoder, respectively. Our approach can not only exploit the monolingual corpora of the target language, but also of the source language. Experiments on the Chinese-English dataset show that our approach achieves significant improvements over state-of-the-art SMT and NMT systems.",2016,34,161,6,true,Computer Science,145161801,Yong Cheng,47210460,W. Xu,37985966,Zhongjun He,48692318,W. He,40354707,Hua Wu,1753344,Maosong Sun,2152798100,Yang Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b31cde846da855340fe6ec1feaba3d9bb6592b3,https://www.semanticscholar.org/paper/8b31cde846da855340fe6ec1feaba3d9bb6592b3,Comparison of Discrimination Methods for the Classification of Tumors Using Gene Expression Data,"A reliable and precise classification of tumors is essential for successful diagnosis and treatment of cancer. cDNA microarrays and high-density oligonucleotide chips are novel biotechnologies increasingly used in cancer research. By allowing the monitoring of expression levels in cells for thousands of genes simultaneously, microarray experiments may lead to a more complete understanding of the molecular variations among tumors and hence to a finer and more informative classification. The ability to successfully distinguish between tumor classes (already known or yet to be discovered) using gene expression data is an important aspect of this novel approach to cancer classification. This article compares the performance of different discrimination methods for the classification of tumors based on gene expression data. The methods include nearest-neighbor classifiers, linear discriminant analysis, and classification trees. Recent machine learning approaches, such as bagging and boosting, are also considered. The discrimination methods are applied to datasets from three recently published cancer gene expression studies.",2002,59,2821,283,true,,2225350,S. Dudoit,2711125,J. Fridlyand,2673932,T. Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c565e002471173b1b342dbee9c593b52e96f50,https://www.semanticscholar.org/paper/b7c565e002471173b1b342dbee9c593b52e96f50,A Machine Learning Approach for Non-blind Image Deconvolution,"Image deconvolution is the ill-posed problem of recovering a sharp image, given a blurry one generated by a convolution. In this work, we deal with space-invariant non-blind deconvolution. Currently, the most successful methods involve a regularized inversion of the blur in Fourier domain as a first step. This step amplifies and colors the noise, and corrupts the image information. In a second (and arguably more difficult) step, one then needs to remove the colored noise, typically using a cleverly engineered algorithm. However, the methods based on this two-step approach do not properly address the fact that the image information has been corrupted. In this work, we also rely on a two-step procedure, but learn the second step on a large dataset of natural images, using a neural network. We will show that this approach outperforms the current state-of-the-art on a large dataset of artificially blurred images. We demonstrate the practical applicability of our method in a real-world example with photographic out-of-focus blur.",2013,33,268,30,true,Mathematics,1814533,Christian J. Schuler,2068427959,Harold Christopher Burger,1734990,S. Harmeling,1707625,B. Schölkopf,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
488a3f9092093d4f52b25df4342ec79f0327a325,https://www.semanticscholar.org/paper/488a3f9092093d4f52b25df4342ec79f0327a325,Proceedings of the 28th International Conference on Machine Learning,,2011,0,285,44,false,Computer Science,1398777358,J. Hernández-Orallo,47840704,Peter A. Flach,1785006,C. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c39148333e6061d6c118fe2f1cf0b5990cc4dcc,https://www.semanticscholar.org/paper/2c39148333e6061d6c118fe2f1cf0b5990cc4dcc,On Applied Research in Machine Learning,"Common arguments for including applications papers in the Machine Learning literature are often based on the papers' value for advertising success stories and for morale boosting. For example, high-proole applications can help to secure funding for future research and can help to attract high caliber students. However, there is another reason why such papers are of value to the eld, which is, arguably, even more vital. Application papers are essential in order for Machine Learning to remain a viable science. They focus research on important unsolved problems that currently restrict the practical applicability of machine learning methods. Much of the \science"" of Machine Learning is a science of engineering. 1 By this we mean that it is dedicated to creating and compiling veriiable knowledge related to the design and construction of artifacts. The scientiic knowledge comprises theoretical arguments, observational categorizations, empirical studies, and practical demonstrations. The artifacts are computer programs that use data to build models that are practically or theoretically useful. Because the objects of study are intended to have practical utility, it is essential for research activities to be focused (in part) on the elimination of obstacles that impede their practical application. Most often these obstacles take the form of restrictive simplifying assumptions commonly made in research. Consider as an example the assumption, common in classiier learning research, that misclassiication errors have equal costs. The vast majority of classiier learning research in Machine Learning has been conducted under this assumption, through the use of classiication accuracy as the primary (or sole) evaluation metric. Is this a reasonable assumption under which we should be operating? The answer is unclear. It is diicult to imagine a real-world classii-cation problem where error costs are equal, and researchers come in from the eld time after time citing problems dealing with unequal misclassiication costs. Nevertheless , we continue to press on with research on increasing classiication accuracy. In the Machine Learning literature isolated studies suggest that it is possible to weaken this assumption and still learn eeectively (Turney 1997), but there have been no comprehensive studies. This is but one small example of a common simplifying assumption that may be too strong. Of course it is not clear that even a very solid applications paper pointing out the inapplicability of this assumption would be suucient to convince the eld to shift its scientiic paradigm (Kuhn 1970). In fact, with respect to this particular …",1998,20,103,4,false,Computer Science,1752722,F. Provost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27d7e51794a243039c52a1265ee7b91bcc22bcdd,https://www.semanticscholar.org/paper/27d7e51794a243039c52a1265ee7b91bcc22bcdd,Machine Learning With Neuromorphic Photonics,"Neuromorphic photonics has experienced a recent surge of interest over the last few years, promising orders of magnitude improvements in both speed and energy efficiency over digital electronics. This paper provides a tutorial overview of neuromorphic photonic systems and their application to optimization and machine learning problems. We discuss the physical advantages of photonic processing systems, and we describe underlying device models that allow practical systems to be constructed. We also describe several real-world applications for control and deep learning inference. Finally, we discuss scalability in the context of designing a full-scale neuromorphic photonic processing system, considering aspects such as signal integrity, noise, and hardware fabrication platforms. The paper is intended for a wide audience and teaches how theory, research, and device concepts from neuromorphic photonics could be applied in practical machine learning systems.",2019,111,78,5,false,Computer Science,27054786,T. F. de Lima,35428986,Hsuan-Tung Peng,2304580,A. Tait,1827568,M. Nahmias,2057332761,Heidi B. Miller,2694890,B. Shastri,144504492,P. Prucnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542df9c07b06202e6df417d80e4a026cd567f30a,https://www.semanticscholar.org/paper/542df9c07b06202e6df417d80e4a026cd567f30a,Deep Learning with R,,2019,0,103,17,true,Computer Science,47380999,A. Ghatak,,,,,,,,,,,,,,,,,,,,,Geology,,,,,,,,,,,,,,,,,,,,,,,,,
fc0884effaa73b9dd91e683accb4068343bc776b,https://www.semanticscholar.org/paper/fc0884effaa73b9dd91e683accb4068343bc776b,Extracting certainty from uncertainty: regret bounded by variation in costs,,2008,29,146,23,true,Computer Science,34840427,Elad Hazan,144055676,Satyen Kale,,,,,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,
35c2814858423862353e100c6e7979c58187fdcf,https://www.semanticscholar.org/paper/35c2814858423862353e100c6e7979c58187fdcf,High-Throughput Machine-Learning-Driven Synthesis of Full-Heusler Compounds,"A machine-learning model has been trained to discover Heusler compounds, which are intermetallics exhibiting diverse physical properties attractive for applications in thermoelectric and spintronic materials. Improving these properties requires knowledge of crystal structures, which occur in three subtle variations (Heusler, inverse Heusler, and CsCl-type structures) that are difficult, and at times impossible, to distinguish by diffraction techniques. Compared to alternative approaches, this Heusler discovery engine performs exceptionally well, making fast and reliable predictions of the occurrence of Heusler vs non-Heusler compounds for an arbitrary combination of elements with no structural input on over 400 000 candidates. The model has a true positive rate of 0.94 (and false positive rate of 0.01). It is also valuable for data sanitizing, by flagging questionable entries in crystallographic databases. It was applied to screen candidates with the formula AB2C and predict the existence of 12 novel gall...",2016,39,218,4,true,Materials Science,15739628,A. Oliynyk,4995443,Erin Antono,15227654,Taylor D. Sparks,13336968,Leila Ghadbeigi,10019044,M. Gaultois,8839934,B. Meredig,34052585,A. Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df013a17ab84d5403361da4538a04d574f58be83,https://www.semanticscholar.org/paper/df013a17ab84d5403361da4538a04d574f58be83,TVM: An Automated End-to-End Optimizing Compiler for Deep Learning,"There is an increasing need to bring machine learning to a wide diversity of hardware devices. Current frameworks rely on vendor-specific operator libraries and optimize for a narrow range of server-class GPUs. Deploying workloads to new platforms -- such as mobile phones, embedded devices, and accelerators (e.g., FPGAs, ASICs) -- requires significant manual effort. We propose TVM, a compiler that exposes graph-level and operator-level optimizations to provide performance portability to deep learning workloads across diverse hardware back-ends. TVM solves optimization challenges specific to deep learning, such as high-level operator fusion, mapping to arbitrary hardware primitives, and memory latency hiding. It also automates optimization of low-level programs to hardware characteristics by employing a novel, learning-based cost modeling method for rapid exploration of code optimizations. Experimental results show that TVM delivers performance across hardware back-ends that are competitive with state-of-the-art, hand-tuned libraries for low-power CPU, mobile GPU, and server-class GPUs. We also demonstrate TVM's ability to target new accelerator back-ends, such as the FPGA-based generic deep learning accelerator. The system is open sourced and in production use inside several major companies.",2018,48,845,215,false,Computer Science,1913774,Tianqi Chen,47108160,T. Moreau,1732910,Ziheng Jiang,2149970173,Lianmin Zheng,2621619,Eddie Q. Yan,3050154,Haichen Shen,37270394,M. Cowan,2185540,Leyuan Wang,49994783,Yuwei Hu,1717411,L. Ceze,1730156,Carlos Guestrin,,144695691,A. Krishnamurthy,,,,,,,,,,,,,,,,,,,,,,,
071021a11f418852a0e3e9805b51e44cc6639a9e,https://www.semanticscholar.org/paper/071021a11f418852a0e3e9805b51e44cc6639a9e,Recognizing names in biomedical texts: a machine learning approach,"MOTIVATION
With an overwhelming amount of textual information in molecular biology and biomedicine, there is a need for effective and efficient literature mining and knowledge discovery that can help biologists to gather and make use of the knowledge encoded in text documents. In order to make organized and structured information available, automatically recognizing biomedical entity names becomes critical and is important for information retrieval, information extraction and automated knowledge acquisition.


RESULTS
In this paper, we present a named entity recognition system in the biomedical domain, called PowerBioNE. In order to deal with the special phenomena of naming conventions in the biomedical domain, we propose various evidential features: (1) word formation pattern; (2) morphological pattern, such as prefix and suffix; (3) part-of-speech; (4) head noun trigger; (5) special verb trigger and (6) name alias feature. All the features are integrated effectively and efficiently through a hidden Markov model (HMM) and a HMM-based named entity recognizer. In addition, a k-Nearest Neighbor (k-NN) algorithm is proposed to resolve the data sparseness problem in our system. Finally, we present a pattern-based post-processing to automatically extract rules from the training data to deal with the cascaded entity name phenomenon. From our best knowledge, PowerBioNE is the first system which deals with the cascaded entity name phenomenon. Evaluation shows that our system achieves the F-measure of 66.6 and 62.2 on the 23 classes of GENIA V3.0 and V1.1, respectively. In particular, our system achieves the F-measure of 75.8 on the ""protein"" class of GENIA V3.0. For comparison, our system outperforms the best published result by 7.8 on GENIA V1.1, without help of any dictionaries. It also shows that our HMM and the k-NN algorithm outperform other models, such as back-off HMM, linear interpolated HMM, support vector machines, C4.5, C4.5 rules and RIPPER, by effectively capturing the local context dependency and resolving the data sparseness problem. Moreover, evaluation on GENIA V3.0 shows that the post-processing for the cascaded entity name phenomenon improves the F-measure by 3.9. Finally, error analysis shows that about half of the errors are caused by the strict annotation scheme and the annotation inconsistency in the GENIA corpus. This suggests that our system achieves an acceptable F-measure of 83.6 on the 23 classes of GENIA V3.0 and in particular 86.2 on the ""protein"" class, without help of any dictionaries. We think that a F-measure of 90 on the 23 classes of GENIA V3.0 and in particular 92 on the ""protein"" class, can be achieved through refining of the annotation scheme in the GENIA corpus, such as flexible annotation scheme and annotation consistency, and inclusion of a reasonable biomedical dictionary.


AVAILABILITY
A demo system is available at http://textmining.i2r.a-star.edu.sg/NLS/demo.htm. Technology license is available upon the bilateral agreement.",2004,30,274,18,true,Computer Science,143740945,Guodong Zhou,2159189624,Jie Zhang,144538026,Jian Su,2065249478,Dan Shen,1679749,C. Tan,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,
52b15103417a47ad20465bccf86e6302391fe9ce,https://www.semanticscholar.org/paper/52b15103417a47ad20465bccf86e6302391fe9ce,Dual Supervised Learning,,2017,44,114,14,true,Mathematics,2794096,Yingce Xia,143826491,Tao Qin,,Wei Chen,152441498,Jiang Bian,1708598,Nenghai Yu,2110264337,Tie-Yan Liu,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
8fcf64410eb024ccfb0b4d5303a80b605a9d004a,https://www.semanticscholar.org/paper/8fcf64410eb024ccfb0b4d5303a80b605a9d004a,Learning from Little: Comparison of Classifiers Given Little Training,,2004,19,173,9,true,Computer Science,3332330,George Forman,49641404,I. Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338670193f9fdcfd3b6e7cec414f15ca906a85f,https://www.semanticscholar.org/paper/6338670193f9fdcfd3b6e7cec414f15ca906a85f,SVDFeature: a toolkit for feature-based collaborative filtering,"In this paper we introduce SVDFeature, a machine learning toolkit for feature-based collaborative filtering. SVDFeature is designed to efficiently solve the feature-based matrix factorization. The feature-based setting allows us to build factorization models incorporating side information such as temporal dynamics, neighborhood relationship, and hierarchical information. The toolkit is capable of both rate prediction and collaborative ranking, and is carefully designed for efficient training on large-scale data set. Using this toolkit, we built solutions to win KDD Cup for two consecutive years.",2012,3,231,33,false,Computer Science,1913774,Tianqi Chen,2108309275,Weinan Zhang,2117522623,Qiuxia Lu,1995670,Kailong Chen,2115548759,Zhao Zheng,1811427,Yong Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000baf4185d1d1d63aeb18a9f6a5df6e51a22a,https://www.semanticscholar.org/paper/93000baf4185d1d1d63aeb18a9f6a5df6e51a22a,"Machine learning predictive models for mineral prospectivity: an evaluation of neural networks, random forest, regression trees and support vector machines",,2015,104,523,21,false,Geology,1387450722,V. Rodriguez-Galiano,1402209662,M. Sánchez-Castillo,1390132462,M. Chica-Olmo,1402209682,M. Chica-Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6fae512d213079cf8856b318450e3969840805,https://www.semanticscholar.org/paper/3b6fae512d213079cf8856b318450e3969840805,Finding latent code errors via machine learning over program executions,"This paper proposes a technique for identifying program properties that indicate errors. The technique generates machine learning models of program properties known to result from errors, and applies these models to program properties of user-written code to classify and rank properties that may lead the user to errors. Given a set of properties produced by the program analysis, the technique selects a subset of properties that are most likely to reveal an error. An implementation, the fault invariant classifier, demonstrates the efficacy of the technique. The implementation uses dynamic invariant detection to generate program properties. It uses support vector machine and decision tree learning tools to classify those properties. In our experimental evaluation, the technique increases the relevance (the concentration of fault-revealing properties) by a factor of 50 on average for the C programs, and 4.8 for the Java programs. Preliminary experience suggests that most of the fault-revealing properties do lead a programmer to an error.",2004,39,196,15,false,Computer Science,2932798,Yuriy Brun,6698059,Michael D. Ernst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44f0460f0dd2aefdaedf232a67fc183211e9f71,https://www.semanticscholar.org/paper/e44f0460f0dd2aefdaedf232a67fc183211e9f71,Comparing Bayesian Network Classifiers,"In this paper, we empirically evaluate algorithms for learning four types of Bayesian network (BN) classifiers - Naive-Bayes, tree augmented Naive-Bayes, BN augmented Naive-Bayes and general BNs, where the latter two are learned using two variants of a conditional-independence (CI) based BN-learning algorithm. Experimental results show the obtained classifiers, learned using the CI based algorithms, are competitive with (or superior to) the best known classifiers, based on both Bayesian networks and other formalisms; and that the computational time for learning and using these classifiers is relatively small. Moreover, these results also suggest a way to learn yet more effective classifiers; we demonstrate empirically that this new algorithm does work as expected. Collectively, these results argue that BN classifiers deserve more attention in machine learning and data mining communities.",1999,17,460,46,false,Mathematics,2112427179,Jie Cheng,143686063,R. Greiner,,,,,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
e7ed4f39858957c9862a52ba6b09b4a7fcb5d3e1,https://www.semanticscholar.org/paper/e7ed4f39858957c9862a52ba6b09b4a7fcb5d3e1,Considerations for Evaluation and Generalization in Interpretable Machine Learning,,2018,75,94,7,false,Computer Science,1388372395,Finale Doshi-Velez,3351164,Been Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba4a34680e09e77984624c95f5245d91b54373f6,https://www.semanticscholar.org/paper/ba4a34680e09e77984624c95f5245d91b54373f6,XTREME: A Massively Multilingual Multi-task Benchmark for Evaluating Cross-lingual Generalization,"Much recent progress in applications of machine learning models to NLP has been driven by benchmarks that evaluate models across a wide variety of tasks. However, these broad-coverage benchmarks have been mostly limited to English, and despite an increasing interest in multilingual models, a benchmark that enables the comprehensive evaluation of such methods on a diverse range of languages and tasks is still missing. To this end, we introduce the Cross-lingual TRansfer Evaluation of Multilingual Encoders XTREME benchmark, a multi-task benchmark for evaluating the cross-lingual generalization capabilities of multilingual representations across 40 languages and 9 tasks. We demonstrate that while models tested on English reach human performance on many tasks, there is still a sizable gap in the performance of cross-lingually transferred models, particularly on syntactic and sentence retrieval tasks. There is also a wide spread of results across languages. We release the benchmark to encourage research on cross-lingual learning methods that transfer linguistic knowledge across a diverse and representative set of languages and tasks.",2020,63,510,135,false,Computer Science,2149221827,Junjie Hu,2884561,Sebastian Ruder,9356387,Aditya Siddhant,1700325,Graham Neubig,2345617,Orhan Firat,145657834,Melvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
