paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,fieldsOfStudy/3
97d667dbff26423037bc23240579a42d39e68aee,https://www.semanticscholar.org/paper/97d667dbff26423037bc23240579a42d39e68aee,The Role of Balanced Training and Testing Data Sets for Binary Classifiers in Bioinformatics,"Training and testing of conventional machine learning models on binary classification problems depend on the proportions of the two outcomes in the relevant data sets. This may be especially important in practical terms when real-world applications of the classifier are either highly imbalanced or occur in unknown proportions. Intuitively, it may seem sensible to train machine learning models on data similar to the target data in terms of proportions of the two binary outcomes. However, we show that this is not the case using the example of prediction of deleterious and neutral phenotypes of human missense mutations in human genome data, for which the proportion of the binary outcome is unknown. Our results indicate that using balanced training data (50% neutral and 50% deleterious) results in the highest balanced accuracy (the average of True Positive Rate and True Negative Rate), Matthews correlation coefficient, and area under ROC curves, no matter what the proportions of the two phenotypes are in the testing data. Besides balancing the data by undersampling the majority class, other techniques in machine learning include oversampling the minority class, interpolating minority-class data points and various penalties for misclassifying the minority class. However, these techniques are not commonly used in either the missense phenotype prediction problem or in the prediction of disordered residues in proteins, where the imbalance problem is substantial. The appropriate approach depends on the amount of available data and the specific problem at hand.",2013,87,208,4,true,Medicine,48477610,Qiong Wei,2656699,Roland L. Dunbrack,,,,,,,,,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8515a302b8f389f8f1008cc2650e5ec0a6913e24,https://www.semanticscholar.org/paper/8515a302b8f389f8f1008cc2650e5ec0a6913e24,Optimizing Spatial filters for Robust EEG Single-Trial Analysis,"Due to the volume conduction multichannel electroencephalogram (EEG) recordings give a rather blurred image of brain activity. Therefore spatial filters are extremely useful in single-trial analysis in order to improve the signal-to-noise ratio. There are powerful methods from machine learning and signal processing that permit the optimization of spatio-temporal filters for each subject in a data dependent fashion beyond the fixed filters based on the sensor geometry, e.g., Laplacians. Here we elucidate the theoretical background of the common spatial pattern (CSP) algorithm, a popular method in brain-computer interface (BCD research. Apart from reviewing several variants of the basic algorithm, we reveal tricks of the trade for achieving a powerful CSP performance, briefly elaborate on theoretical aspects of CSP, and demonstrate the application of CSP-type preprocessing in our studies of the Berlin BCI (BBCI) project.",2008,66,1704,217,false,Computer Science,3156886,B. Blankertz,2870603,Ryota Tomioka,3294736,S. Lemm,1716788,M. Kawanabe,72571095,K.-R. Muller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0278bbaf1db5df036f02393679d485260b1daeb7,https://www.semanticscholar.org/paper/0278bbaf1db5df036f02393679d485260b1daeb7,Machine Learning Techniques for Anomaly Detection: An Overview,"Intrusion detection has gain a broad attention and become a fertile field for several researches, and still being the subject of widespread interest by researchers. The intrusion detection community still confronts difficult problems even after many years of research. Reducing the large number of false alerts during the process of detecting unknown attack patterns remains unresolved problem. However, several research results recently have shown that there are potential solutions to this problem. Anomaly detection is a key issue of intrusion detection in which perturbations of normal behavior indicates a presence of intended or unintended induced attacks, faults, defects and others. This paper presents an overview of research directions for applying supervised and unsupervised methods for managing the problem of anomaly detection. The references cited will cover the major theoretical issues, guiding the researcher in interesting research directions.",2013,70,178,8,true,Computer Science,47878132,S. Omar,97512570,A. Ngadi,2359381,Hamid H. Jebur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c137c3ca9e14b3d87f5b2c96ff021a3ba76b1a,https://www.semanticscholar.org/paper/83c137c3ca9e14b3d87f5b2c96ff021a3ba76b1a,Journal of Machine Learning Technologies,"The Journal of Machine Learning Technologies, ISSN: 2229–3981 & ISSN: 2229-399X, aims to publish all the latest and outstanding research articles, reviews and letters in all areas of Machine Learning Technologie. Each issue contains a series of timely, in-depth written articles by leaders in the field, covering a wide range of the integration of multidimensional challenges of research including integration issues of Machine Learning Technologie.",2013,4,56,1,false,Computer Science,52022340,Publisher Bioinfo Publications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c104e4f9c4206874f530b7151cdb43e181f6c37,https://www.semanticscholar.org/paper/8c104e4f9c4206874f530b7151cdb43e181f6c37,Double machine learning for treatment and causal parameters,"Most modern supervised statistical/machine learning (ML) methods are explicitly designed to solve prediction problems very well. Achieving this goal does not imply that these methods automatically deliver good estimators of causal parameters. Examples of such parameters include individual regression coffiecients, average treatment e ffects, average lifts, and demand or supply elasticities. In fact, estimators of such causal parameters obtained via naively plugging ML estimators into estimating equations for such parameters can behave very poorly. For example, the resulting estimators may formally have inferior rates of convergence with respect to the sample size n caused by regularization bias. Fortunately, this regularization bias can be removed by solving auxiliary prediction problems via ML tools. Speci ficially, we can form an efficient score for the target low-dimensional parameter by combining auxiliary and main ML predictions. The efficient score may then be used to build an efficient estimator of the target parameter which typically will converge at the fastest possible 1/v n rate and be approximately unbiased and normal, allowing simple construction of valid con fidence intervals for parameters of interest. The resulting method thus could be called a ""double ML"" method because it relies on estimating primary and auxiliary predictive models. Such double ML estimators achieve the fastest rates of convergence and exhibit robust good behavior with respect to a broader class of probability distributions than naive ""single"" ML estimators. In order to avoid overfi tting, following [3], our construction also makes use of the K-fold sample splitting, which we call cross- fitting. The use of sample splitting allows us to use a very broad set of ML predictive methods in solving the auxiliary and main prediction problems, such as random forests, lasso, ridge, deep neural nets, boosted trees, as well as various hybrids and aggregates of these methods (e.g. a hybrid of a random forest and lasso). We illustrate the application of the general theory through application to the leading cases of estimation and inference on the main parameter in a partially linear regression model and estimation and inference on average treatment eff ects and average treatment e ffects on the treated under conditional random assignment of the treatment. These applications cover randomized control trials as a special case. We then use the methods in an empirical application which estimates the e ffect of 401(k) eligibility on accumulated financial assets.",2016,65,161,24,true,Mathematics,26331346,V. Chernozhukov,88741529,D. Chetverikov,88741890,Mert Demirer,2259683,E. Duflo,144613163,Christian Hansen,3646527,W. Newey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704cac662a0968215644c13fa4324b05b1e420b,https://www.semanticscholar.org/paper/6704cac662a0968215644c13fa4324b05b1e420b,Machine learning of Calabi-Yau volumes,We employ machine learning techniques to investigate the volume minimum of Sasaki-Einstein base manifolds of noncompact toric Calabi-Yau three-folds. We find that the minimum volume can be approxim ...,2017,22,81,1,true,Physics,32496630,D. Krefl,87283663,Rak-Kyeong Seong,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48aa48ad0ec699ed19fb7c0ce813ac2e80eb0eb9,https://www.semanticscholar.org/paper/48aa48ad0ec699ed19fb7c0ce813ac2e80eb0eb9,Ultrafast machine vision with 2D material neural network image sensors,,2020,41,271,5,false,Computer Science,35497055,L. Mennel,71361685,J. Symonowicz,2053637971,S. Wachter,5023088,D. Polyushkin,1398316142,A. Molina‐Mendoza,41191233,T. Mueller,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71f9dbd705b606b96c0b92aaf9c07c93beecf20,https://www.semanticscholar.org/paper/c71f9dbd705b606b96c0b92aaf9c07c93beecf20,Learning new physics from a machine,"We propose using neural networks to detect data departures from a given reference model, with no prior bias on the nature of the new physics responsible for the discrepancy. The virtues of neural networks as unbiased function approximants make them particularly suited for this task. An algorithm that implements this idea is constructed, as a straightforward application of the likelihood-ratio hypothesis test. The algorithm compares observations with an auxiliary set of reference-distributed events, possibly obtained with a Monte Carlo event generator. It returns a $p$ value, which measures the compatibility of the reference model with the data. It also identifies the most discrepant phase-space region of the data set, to be selected for further investigation. The most interesting potential applications are model-independent new physics searches, although our approach could also be used to compare the theoretical predictions of different Monte Carlo event generators, or for data validation algorithms. In this work we study the performance of our algorithm on a few simple examples. The results confirm the model independence of the approach, namely that it displays good sensitivity to a variety of putative signals. Furthermore, we show that the reach does not depend much on whether a favorable signal region is selected based on prior expectations. We identify directions for improvement towards applications to real experimental data sets.",2018,79,114,4,true,Physics,1399455467,R. D’Agnolo,30169372,A. Wulzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a67a46acfd1bfff24eec719d8090357cb0d253b,https://www.semanticscholar.org/paper/9a67a46acfd1bfff24eec719d8090357cb0d253b,Linear Regression under Fixed-Rank Constraints: A Riemannian Approach,"In this paper, we tackle the problem of learning a linear regression model whose parameter is a fixed-rank matrix. We study the Riemannian manifold geometry of the set of fixed-rank matrices and develop efficient line-search algorithms. The proposed algorithms have many applications, scale to high-dimensional problems, enjoy local convergence properties and confer a geometric basis to recent contributions on learning fixed-rank matrices. Numerical experiments on benchmarks suggest that the proposed algorithms compete with the state-of-the-art, and that manifold optimization offers a versatile framework for the design of rank-constrained machine learning algorithms.",2011,21,71,3,false,Mathematics,2055980070,Gilles Meyer,144699172,S. Bonnabel,1707966,R. Sepulchre,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772cb98a2218793ea08bd46d9ebe6a88d9f8580,https://www.semanticscholar.org/paper/1772cb98a2218793ea08bd46d9ebe6a88d9f8580,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?,"The potential for machine learning (ML) systems to amplify social inequities and unfairness is receiving increasing popular and academic attention. A surge of recent work has focused on the development of algorithmic tools to assess and mitigate such unfairness. If these tools are to have a positive impact on industry practice, however, it is crucial that their design be informed by an understanding of real-world needs. Through 35 semi-structured interviews and an anonymous survey of 267 ML practitioners, we conduct the first systematic investigation of commercial product teams' challenges and needs for support in developing fairer ML systems. We identify areas of alignment and disconnect between the challenges faced by teams in practice and the solutions proposed in the fair ML research literature. Based on these findings, we highlight directions for future ML and HCI research that will better address practitioners' needs.",2018,111,402,40,true,Computer Science,2257481,Kenneth Holstein,4006636,Jennifer Wortman Vaughan,1722360,Hal Daumé,144652072,Miroslav Dudík,1831395,H. Wallach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26575bb2ca7eab29d2f5d1d22ed0e41428035db7,https://www.semanticscholar.org/paper/26575bb2ca7eab29d2f5d1d22ed0e41428035db7,Automated Color Model-Based Concrete Detection in Construction-Site Images by Using Machine Learning Algorithms,"AbstractConcrete structural component detection in color images is a key pre-process in various applications such as construction progress measurement, structural health monitoring, and three-dimensional as-built modeling. The goal of this research was to identify an automated color model–based concrete detection method that (by using a machine learning algorithm) can detect concrete structural components in color images with a high level of accuracy. A data set consisting of more than 87 million pixels was generated from 108 images of concrete surfaces with a variety of surfaces. Transformations from the RGB color space to non-RGB color spaces were performed to increase separability between concrete and background classes and to achieve robustness to changes in illumination. To find the optimal combination of color space and machine learning algorithm, the performance of three machine learning algorithms (e.g., a Gaussian mixture model, an artificial neural network model, and a support vector machine mod...",2012,69,81,1,false,Mathematics,2119014,H. Son,8967785,Changmin Kim,2924231,Changwan Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57f6c958eeb94e96e8a8817671033e4c954e179f,https://www.semanticscholar.org/paper/57f6c958eeb94e96e8a8817671033e4c954e179f,Combining Machine Learning Systems and Multiple Docking Simulation Packages to Improve Docking Prediction Reliability for Network Pharmacology,Increased availability of bioinformatics resources is creating opportunities for the application of network pharmacology to predict drug effects and toxicity resulting from multi-target interactions. Here we present a high-precision computational prediction approach that combines two elaborately built machine learning systems and multiple molecular docking tools to assess binding potentials of a test compound against proteins involved in a complex molecular network. One of the two machine learning systems is a re-scoring function to evaluate binding modes generated by docking tools. The second is a binding mode selection function to identify the most predictive binding mode. Results from a series of benchmark validations and a case study show that this approach surpasses the prediction reliability of other techniques and that it also identifies either primary or off-targets of kinase inhibitors. Integrating this approach with molecular network maps makes it possible to address drug safety issues by comprehensively investigating network-dependent effects of a drug or drug candidate.,2013,50,174,2,true,Biology,2042374,Kun-Yi Hsin,34868112,Samik Ghosh,1742807,H. Kitano,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,https://www.semanticscholar.org/paper/97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,Machine learning in suicide science: Applications and ethics.,"For decades, our ability to predict suicide has remained at near-chance levels. Machine learning has recently emerged as a promising tool for advancing suicide science, particularly in the domain of suicide prediction. The present review provides an introduction to machine learning and its potential application to open questions in suicide research. Although only a few studies have implemented machine learning for suicide prediction, results to date indicate considerable improvement in accuracy and positive predictive value. Potential barriers to algorithm integration into clinical practice are discussed, as well as attendant ethical issues. Overall, machine learning approaches hold promise for accurate, scalable, and effective suicide risk detection; however, many critical questions and issues remain unexplored.",2019,29,68,2,false,Medicine,14864293,Kathryn P Linthicum,67345170,K. Schafer,144945435,J. Ribeiro,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c7fd7af5b09b2652347bb7f660b7ebc657f42a,https://www.semanticscholar.org/paper/d5c7fd7af5b09b2652347bb7f660b7ebc657f42a,Learning in high-dimensional multimedia data: the state of the art,,2017,116,91,2,true,Computer Science,2671321,Lianli Gao,2346105,Jingkuan Song,2146035487,Xingyi Liu,40161233,Junming Shao,49721729,Jiajun Liu,145496509,Jie Shao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439bff63ff98a5617d19913b5d6528e5f7967a5b,https://www.semanticscholar.org/paper/439bff63ff98a5617d19913b5d6528e5f7967a5b,Supervised Classification Algorithms in Machine Learning: A Survey and Review,,2019,33,100,3,false,Computer Science,151425848,P. C. Sen,151427488,Mahimarnab Hajra,151372703,Mitadru Ghosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293f9ac78ea3cf7be6d661f75fae1568c5bb090e,https://www.semanticscholar.org/paper/293f9ac78ea3cf7be6d661f75fae1568c5bb090e,Active Learning From Imbalanced Data: A Solution of Online Weighted Extreme Learning Machine,"It is well known that active learning can simultaneously improve the quality of the classification model and decrease the complexity of training instances. However, several previous studies have indicated that the performance of active learning is easily disrupted by an imbalanced data distribution. Some existing imbalanced active learning approaches also suffer from either low performance or high time consumption. To address these problems, this paper describes an efficient solution based on the extreme learning machine (ELM) classification model, called active online-weighted ELM (AOW-ELM). The main contributions of this paper include: 1) the reasons why active learning can be disrupted by an imbalanced instance distribution and its influencing factors are discussed in detail; 2) the hierarchical clustering technique is adopted to select initially labeled instances in order to avoid the missed cluster effect and cold start phenomenon as much as possible; 3) the weighted ELM (WELM) is selected as the base classifier to guarantee the impartiality of instance selection in the procedure of active learning, and an efficient online updated mode of WELM is deduced in theory; and 4) an early stopping criterion that is similar to but more flexible than the margin exhaustion criterion is presented. The experimental results on 32 binary-class data sets with different imbalance ratios demonstrate that the proposed AOW-ELM algorithm is more effective and efficient than several state-of-the-art active learning algorithms that are specifically designed for the class imbalance scenario.",2019,55,70,5,false,Computer Science,145191483,Hualong Yu,2290382,Xibei Yang,2111070500,Shang Zheng,145928755,Changyin Sun,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e39054d8b3c10aaa50e716230ef27db40f2f0c5c,https://www.semanticscholar.org/paper/e39054d8b3c10aaa50e716230ef27db40f2f0c5c,Learning with matrix factorizations,"Matrices that can be factored into a product of two simpler matrices can serve as a useful and often natural model in the analysis of tabulated or high-dimensional data. Models based on matrix factorization (Factor Analysis, PCA) have been extensively used in statistical analysis and machine learning for over a century, with many new formulations and models suggested in recent years (Latent Semantic Indexing, Aspect Models, Probabilistic PCA, Exponential PCA, Non-Negative Matrix Factorization and others). In this thesis we address several issues related to learning with matrix factorizations: we study the asymptotic behavior and generalization ability of existing methods, suggest new optimization methods, and present a novel maximum-margin high-dimensional matrix factorization formulation. (Copies available exclusively from MIT Libraries, Rm. 14-0551, Cambridge, MA 02139-4307. Ph. 617-253-5668; Fax 617-253-1690.)",2004,100,245,9,false,Computer Science,1706280,Nathan Srebro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183898655299b70cf7fd198b373c93137337b31a,https://www.semanticscholar.org/paper/183898655299b70cf7fd198b373c93137337b31a,Prediction of protein-protein interactions from amino acid sequences with ensemble extreme learning machines and principal component analysis,,2013,41,238,8,false,Medicine,144640870,Zhuhong You,40454694,Ying-Ke Lei,39397633,Lin Zhu,4417093,Junfeng Xia,46270356,Bing Wang,,,Computer Science,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28349edf0cd78d89d2e00ae5e4fcf589774826c,https://www.semanticscholar.org/paper/f28349edf0cd78d89d2e00ae5e4fcf589774826c,Towards Vision-Based Deep Reinforcement Learning for Robotic Motion Control,"This paper introduces a machine learning based system for controlling a robotic manipulator with visual perception only. The capability to autonomously learn robot controllers solely from raw-pixel images and without any prior knowledge of configuration is shown for the first time. We build upon the success of recent deep reinforcement learning and develop a system for learning target reaching with a three-joint robot manipulator using external visual observation. A Deep Q Network (DQN) was demonstrated to perform target reaching after training in simulation. Transferring the network to real hardware and real observation in a naive approach failed, but experiments show that the network works when replacing camera images with synthetic images.",2015,26,228,6,false,Mathematics,2896212,Fangyi Zhang,40548044,J. Leitner,1809144,Michael Milford,1803115,B. Upcroft,1714296,Peter Corke,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afb2e3bed02ab8d4ad568abc8d79faa4f399875b,https://www.semanticscholar.org/paper/afb2e3bed02ab8d4ad568abc8d79faa4f399875b,Self-Adaptive Systems for Machine Intelligence,"Preface. Acknowledgments. Chapter 1. Introduction. 1.1 The Machine Intelligence Research. 1.2 The Two-Fold Objectives: Data-Driven and Biologically-Inspired Approaches. 1.3 How to Read this Book. 1.4 Summary and Further Reading. References. Chapter 2. Incremental Learning. 2.1 Introduction. 2.2 Problem Foundation. 2.3 An Adaptive Incremental Learning Framework. 2.4 Design of the Mapping Function. 2.5 Case Study. 2.6 Summary. Chapter 3. Imbalanced Learning. 3.1 Introduction. 3.2 Nature of the Imbalanced Learning. 3.3 Solutions for Imbalanced Learning. 3.4 Assessment Metrics for Imbalanced Learning. 3.5 Opportunities and Challenges. 3.6 Case Study. 3.7 Summary. Chapter 4. Ensemble Learning. 4.1 Introduction. 4.2 Hypothesis Diversity. 4.3 Developing Multiple Hypotheses. 4.4 Integrating Multiple Hypotheses. 4.5 Case Study. 4.6 Summary. Chapter 5. Adaptive Dynamic Programming for Machine Intelligence. 5.1 Introduction. 5.2 Fundamental Objectives: Optimization and Prediction. 5.3 ADP for Machine Intelligence. 5.4 Case Study. 5.5 Summary. Chapter 6. Associative Learning. 6.1 Introduction. 6.2 Associative Learning Mechanism. 6.3 Associative Learning in Hierarchical Neural Networks. 6.4 Case Study. 6.5 Summary. Chapter 7. Sequence Learning. 7.1 Introduction. 7.2 Foundations for Sequence Learning. 7.3 Sequence Learning in Hierarchical Neural Structure. 7.4 Level 0: A Modified Hebbian Learning Architecture. 7.5 Level 1 to Level N: Sequence Storage, Prediction and Retrieval. 7.6 Memory Requirement. 7.7 Learning and Anticipation of Multiple Sequences. 7.8 Case Study. 7.9 Summary. Chapter 8. Hardware Design for Machine Intelligence. 8.1 A Final Comment. References.",2011,5,70,2,false,Computer Science,2198278,Haibo He,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a51d191e076092be9f9eeea82cb6e9d4516323ac,https://www.semanticscholar.org/paper/a51d191e076092be9f9eeea82cb6e9d4516323ac,Kernel-based machine learning protocol for predicting DNA-binding proteins,"DNA-binding proteins (DNA-BPs) play a pivotal role in various intra- and extra-cellular activities ranging from DNA replication to gene expression control. Attempts have been made to identify DNA-BPs based on their sequence and structural information with moderate accuracy. Here we develop a machine learning protocol for the prediction of DNA-BPs where the classifier is Support Vector Machines (SVMs). Information used for classification is derived from characteristics that include surface and overall composition, overall charge and positive potential patches on the protein surface. In total 121 DNA-BPs and 238 non-binding proteins are used to build and evaluate the protocol. In self-consistency, accuracy value of 100% has been achieved. For cross-validation (CV) optimization over entire dataset, we report an accuracy of 90%. Using leave 1-pair holdout evaluation, the accuracy of 86.3% has been achieved. When we restrict the dataset to less than 20% sequence identity amongst the proteins, the holdout accuracy is achieved at 85.8%. Furthermore, seven DNA-BPs with unbounded structures are all correctly predicted. The current performances are better than results published previously. The higher accuracy value achieved here originates from two factors: the ability of the SVM to handle features that demonstrate a wide range of discriminatory power and, a different definition of the positive patch. Since our protocol does not lean on sequence or structural homology, it can be used to identify or predict proteins with DNA-binding function(s) regardless of their homology to the known ones.",2005,45,149,8,true,Biology,39739035,N. Bhardwaj,2160854,R. Langlois,47153448,Guijun Zhao,144050065,Hui Lu,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7e2f3516b211c3efd33dd679229aae5d5c2dc3,https://www.semanticscholar.org/paper/1d7e2f3516b211c3efd33dd679229aae5d5c2dc3,USING MACHINE LEARNING TECHNIQUES,"This paper presents a novel application of advanced machine learning techniques for Mars terrain image classification. Fuzzy-rough feature selection (FRFS) is employed in conjunction with Support Vector Machines (SVMs) to construct image classifiers. These techniques are for the first time, integrated to address problems in space engineering where the images are of many classes and large-scale. The use of FRFS allows the induction of low-dimensionality feature sets from feature patterns of a much higher dimensionality. Experimental results demonstrate that FRFS helps to enhance the efficacy of the conventional classifiers. The resultant SVM-based classifiers which utilise FRFS-selected features generally outperform K-Nearest Neighbours and Decision Tree based classifiers and those which use PCA-returned features.",2011,20,49,0,false,,144109865,C. Shang,145907048,D. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5ae9087733111e23f89b744c3fae5ec1be0ce75,https://www.semanticscholar.org/paper/a5ae9087733111e23f89b744c3fae5ec1be0ce75,Learnware: on the future of machine learning,,2016,13,85,0,false,Computer Science,145624000,Zhi-Hua Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ce030f1650145a103527e883e7a9d9a25c45547,https://www.semanticscholar.org/paper/5ce030f1650145a103527e883e7a9d9a25c45547,A Machine Learning Approach to Visual Perception of Forest Trails for Mobile Robots,"We study the problem of perceiving forest or mountain trails from a single monocular image acquired from the viewpoint of a robot traveling on the trail itself. Previous literature focused on trail segmentation, and used low-level features such as image saliency or appearance contrast; we propose a different approach based on a deep neural network used as a supervised image classifier. By operating on the whole image at once, our system outputs the main direction of the trail compared to the viewing direction. Qualitative and quantitative results computed on a large real-world dataset (which we provide for download) show that our approach outperforms alternatives, and yields an accuracy comparable to the accuracy of humans that are tested on the same image classification task. Preliminary results on using this information for quadrotor control in unseen trails are reported. To the best of our knowledge, this is the first letter that describes an approach to perceive forest trials, which is demonstrated on a quadrotor micro aerial vehicle.",2016,37,564,29,true,Computer Science,33354551,A. Giusti,2144778,Jérôme Guzzi,1895356,D. Ciresan,2065070888,Fangwei He,2116901955,Juan P. Rodríguez,2065687478,Flavio Fontana,,,36984610,M. Faessler,144789467,Christian Forster,145341374,J. Schmidhuber,1744127,G. D. Caro,2075371,D. Scaramuzza,6803671,L. Gambardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923db0aeb26a6dc1cb42069c9db04e5dd2d2200a,https://www.semanticscholar.org/paper/923db0aeb26a6dc1cb42069c9db04e5dd2d2200a,Use of Support Vector Learning for Chunk Identification,"In this paper, we explore the use of Support Vector Machines (SVMs) for CoNLL-2000 shared task, chunk identification. SVMs are so-called large margin classifiers and are well-known as their good generalization performance. We investigate how SVMs with a very large number of features perform with the classification task of chunk labelling.",2000,8,342,20,true,Computer Science,3131784,Taku Kudoh,1681502,Yuji Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765892e82d00e461c2b8bbb55a232785e042f8f6,https://www.semanticscholar.org/paper/765892e82d00e461c2b8bbb55a232785e042f8f6,A Survey on Medical Diagnosis of Diabetes Using Machine Learning Techniques,,2018,19,54,7,false,Computer Science,153776780,Ambika Choudhury,144786228,D. Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d3a8121c91e2218960d6767986ff3687a1a972e,https://www.semanticscholar.org/paper/8d3a8121c91e2218960d6767986ff3687a1a972e,Opprentice: Towards Practical and Automatic Anomaly Detection Through Machine Learning,"Closely monitoring service performance and detecting anomalies are critical for Internet-based services. However, even though dozens of anomaly detectors have been proposed over the years, deploying them to a given service remains a great challenge, requiring manually and iteratively tuning detector parameters and thresholds. This paper tackles this challenge through a novel approach based on supervised machine learning. With our proposed system, Opprentice (Operators' apprentice), operators' only manual work is to periodically label the anomalies in the performance data with a convenient tool. Multiple existing detectors are applied to the performance data in parallel to extract anomaly features. Then the features and the labels are used to train a random forest classifier to automatically select the appropriate detector-parameter combinations and the thresholds. For three different service KPIs in a top global search engine, Opprentice can automatically satisfy or approximate a reasonable accuracy preference (recall >= 0.66 and precision>= 0.66). More importantly, Opprentice allows operators to label data in only tens of minutes, while operators traditionally have to spend more than ten days selecting and tuning detectors, which may still turn out not to work in the end.",2015,53,158,10,false,Computer Science,2115199601,Dapeng Liu,3022584,Youjian Zhao,46485716,Haowen Xu,2116606497,Yongqian Sun,1784745,Dan Pei,2119195643,Jiao Luo,,,3227358,Xiaowei Jing,144313308,Mei Feng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
