paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/1,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name
f350fe92a2d246a02df2a41928affa1c526cb609,https://www.semanticscholar.org/paper/f350fe92a2d246a02df2a41928affa1c526cb609,On formalizing fairness in prediction with machine learning,"Machine learning algorithms for prediction are increasingly being used in critical decisions affecting human lives. Various fairness formalizations, with no firm consensus yet, are employed to prevent such algorithms from systematically discriminating against people based on certain attributes protected by law. The aim of this article is to survey how fairness is formalized in the machine learning literature for the task of prediction and present these formalizations with their corresponding notions of distributive justice from the social sciences literature. We provide theoretical as well as empirical critiques of these notions from the social sciences literature and explain how these critiques limit the suitability of the corresponding fairness formalizations to certain domains. We also suggest two notions of distributive justice which address some of these critiques and discuss avenues for prospective fairness formalizations.",2017,92,147,17,false,Computer Science,3144996,Pratik Gajane,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2271ddf761a70a5e5668cd999e9589d12f79c4,https://www.semanticscholar.org/paper/7c2271ddf761a70a5e5668cd999e9589d12f79c4,Hierarchical quantum classifiers,,2018,41,177,15,true,Computer Science,2003565875,E. Grant,3468759,M. Benedetti,145631859,Shuxiang Cao,2064228008,A. Hallam,37735828,J. Lockhart,12054054,V. Stojevic,Physics,84260279,A. Green,47831052,S. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a351ffd1634b0930bd51ff225a8836e540269947,https://www.semanticscholar.org/paper/a351ffd1634b0930bd51ff225a8836e540269947,Text Categorization with Support Vector Machines: Learning with Many Relevant F Eatures Text Categorization with Support Vector Machines: Learning with Many Relevant F Eatures,"This paper explores the use of Support Vector Machines (SVMs) for learning text classiers from examples. It analyzes the particular properties of learning with text data and identi es, why SVMs are appropriate for this task. Empirical results support the theoretical ndings. SVMs achieve substantial improvements over the currently best performing methods and they behave robustly over a variety of di erent learning tasks. Furthermore, they are fully automatic, eliminating the need for manual parameter tuning.",1997,29,125,16,false,,70703746,AT Dortmund,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a467f1a32b844b3f04321212d49ee4f215d484,https://www.semanticscholar.org/paper/f3a467f1a32b844b3f04321212d49ee4f215d484,Named entity recognition approaches,"Recognizing and extracting exact name entities, like Persons, Locations and Organizations are very useful to mining information from text. Learning to extract names in natural language text is called Named Entity Recognition (NER) task. Proper named entity recognition and extraction is important to solve most problems in hot research area such as Question Answering and Summarization Systems, Information Retrieval, Machine Translation, Video Annotation, Semantic Web Search and Bioinformatics. Nowadays more researchers use different methods such as Rule-base NER, Machine Learning-base NER and Hybrid NER, to identify names from text. In this paper, we review these methods and compare them based on precision in recognition and also portability using the Message Understanding Conference (MUC) named entity definition and its standard data set to find their strength and weakness of each 
these methods. We proposed a robust and novel Machine 
Learning Based method called Fuzzy support Vector Machine 
(FSVM) for NER.",2008,22,108,8,false,Computer Science,41216009,A. Mansouri,2397973,L. S. Affendey,2760630,A. Mamat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77fafe38b0817835a80dde4ce8d3dde8a7be8a22,https://www.semanticscholar.org/paper/77fafe38b0817835a80dde4ce8d3dde8a7be8a22,Machine Learning of Generic and User-Focused Summarization,"A key problem in text summarization is finding a salience function which determines what information in the source should be included in the summary. This paper describes the use of machine learning on a training corpus of documents and their abstracts to discover salience functions which describe what combination of features is optimal for a given summarization task. The method addresses both ""generic"" and user-focused summaries.",1998,34,148,5,false,Computer Science,1729172,I. Mani,2740861,E. Bloedorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa4a3d9e65e31dda14de204def468984814b5bec,https://www.semanticscholar.org/paper/fa4a3d9e65e31dda14de204def468984814b5bec,An empirical performance comparison of machine learning methods for spam e-mail categorization,"The increasing volume of unsolicited bulk e-mail (also known as spam) has generated a need for reliable antispam filters. Using a classifier based on machine learning techniques to automatically filter out spam e-mail has drawn many researchers' attention. In this paper, we review some of relevant ideas and do a set of systematic experiments on e-mail categorization, which has been conducted with four machine learning algorithms applied to different parts of e-mail. Experimental results reveal that the header of e-mail provides very useful information for all the machine learning algorithms considered to detect spam e-mail.",2004,12,76,4,true,Computer Science,38243685,Chih-Chin Lai,145463287,Ming-Chi Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46597f490a73ded25110cc8d81d43f6248bbb652,https://www.semanticscholar.org/paper/46597f490a73ded25110cc8d81d43f6248bbb652,Machine Learning Applications,,2015,106,53,3,false,Computer Science,1731683,P. Bonissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5d8a6468c63188d88bcc3ff3ea0be415cf168eb,https://www.semanticscholar.org/paper/b5d8a6468c63188d88bcc3ff3ea0be415cf168eb,FLOOD STAGE FORECASTING WITH SUPPORT VECTOR MACHINES 1,"ABSTRACT: Machine learning techniques are finding more and more applications in the field of forecasting. A novel regression technique, called Support Vector Machine (SVM), based on the statistical learning theory is explored in this study. SVM is based on the principle of Structural Risk Minimization as opposed to the principle of Empirical Risk Minimization espoused by conventional regression techniques. The flood data at Dhaka, Bangladesh, are used in this study to demonstrate the forecasting capabilities of SVM. The result is compared with that of Artificial Neural Network (ANN) based model for one‐lead day to seven‐lead day forecasting. The improvements in maximum predicted water level errors by SVM over ANN for four‐lead day to seven‐lead day are 9.6 cm, 22.6 cm, 4.9 cm and 15.7 cm, respectively. The result shows that the prediction accuracy of SVM is at least as good as and in some cases (particularly at higher lead days) actually better than that of ANN, yet it offers advantages over many of the limitations of ANN, for example in arriving at ANN's optimal network architecture and choosing useful training set. Thus, SVM appears to be a very promising prediction tool.",2002,24,285,7,false,Computer Science,144979041,S. Liong,2051885,C. Sivapragasam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86713aa23ad99039ba76a670797df40ad65a64b2,https://www.semanticscholar.org/paper/86713aa23ad99039ba76a670797df40ad65a64b2,An Introduction to Machine Learning,"In the last few years, machine learning (ML) and artificial intelligence have seen a new wave of publicity fueled by the huge and ever‐increasing amount of data and computational power as well as the discovery of improved learning algorithms. However, the idea of a computer learning some abstract concept from data and applying them to yet unseen situations is not new and has been around at least since the 1950s. Many of these basic principles are very familiar to the pharmacometrics and clinical pharmacology community. In this paper, we want to introduce the foundational ideas of ML to this community such that readers obtain the essential tools they need to understand publications on the topic. Although we will not go into the very details and theoretical background, we aim to point readers to relevant literature and put applications of ML in molecular biology as well as the fields of pharmacometrics and clinical pharmacology into perspective.",2020,93,64,1,true,Computer Science,2383814,Solveig Badillo,49842626,B. Bánfai,3232090,F. Birzele,91987714,I. I. Davydov,2023123740,L. Hutchinson,1398629935,T. Kam-Thong,Medicine,1436740047,Juliane Siebourg-Polster,3258307,Bernhard Steiert,2108489886,J. Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26c842995920157dd3997c27ff8175416b4604d9,https://www.semanticscholar.org/paper/26c842995920157dd3997c27ff8175416b4604d9,Machine learning for radiation oncology,,2019,1,60,0,true,Computer Science,2571273,I. E. Naqa,1736607,Ruijiang Li,30436861,M. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f13f2964c255f99cfe03bef02b74a3f1be138d8,https://www.semanticscholar.org/paper/8f13f2964c255f99cfe03bef02b74a3f1be138d8,Margin-Based Active Learning for Structured Output Spaces,,2006,19,113,8,true,Computer Science,144590225,D. Roth,50044599,Kevin Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd831cce62827a0abea5e4eb6507b501eac1cb44,https://www.semanticscholar.org/paper/fd831cce62827a0abea5e4eb6507b501eac1cb44,Meta-QSAR: a large-scale application of meta-learning to drug design and discovery,,2017,86,46,2,true,Computer Science,47085909,I. Olier,3331007,Noureddin M. Sadawi,144460732,G. R. Bickerton,1717534,J. Vanschoren,1725250,C. Grosan,3284305,L. Soldatova,Medicine,33654217,R. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,https://www.semanticscholar.org/paper/97b9cfbc775bf45a485920a0dd1b3ef05b1c70c7,Machine learning in suicide science: Applications and ethics.,"For decades, our ability to predict suicide has remained at near-chance levels. Machine learning has recently emerged as a promising tool for advancing suicide science, particularly in the domain of suicide prediction. The present review provides an introduction to machine learning and its potential application to open questions in suicide research. Although only a few studies have implemented machine learning for suicide prediction, results to date indicate considerable improvement in accuracy and positive predictive value. Potential barriers to algorithm integration into clinical practice are discussed, as well as attendant ethical issues. Overall, machine learning approaches hold promise for accurate, scalable, and effective suicide risk detection; however, many critical questions and issues remain unexplored.",2019,29,68,2,false,Medicine,14864293,Kathryn P Linthicum,67345170,K. Schafer,144945435,J. Ribeiro,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147db0417e95ce8039ce18671260096c1bc046b8,https://www.semanticscholar.org/paper/147db0417e95ce8039ce18671260096c1bc046b8,Efficient Deep Learning on Multi-Source Private Data,"Machine learning models benefit from large and diverse datasets. Using such datasets, however, often requires trusting a centralized data aggregator. For sensitive applications like healthcare and finance this is undesirable as it could compromise patient privacy or divulge trade secrets. Recent advances in secure and privacy-preserving computation, including trusted hardware enclaves and differential privacy, offer a way for mutually distrusting parties to efficiently train a machine learning model without revealing the training data. In this work, we introduce Myelin, a deep learning framework which combines these privacy-preservation primitives, and use it to establish a baseline level of performance for fully private machine learning.",2018,32,82,4,false,Mathematics,32856859,Nicholas Hynes,1971760,Raymond Cheng,143711382,D. Song,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e4694dd26047f7ca7ff11f851f48652f68c7bde,https://www.semanticscholar.org/paper/1e4694dd26047f7ca7ff11f851f48652f68c7bde,SAT Based Abstraction-Refinement Using ILP and Machine Learning Techniques,,2002,17,160,9,true,Computer Science,143877541,E. Clarke,2110761762,Anubhav Gupta,3249755,J. Kukula,1747890,O. Strichman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107ade683b685700a399fe345dbc341901040513,https://www.semanticscholar.org/paper/107ade683b685700a399fe345dbc341901040513,Airline Passenger Profiling Based on Fuzzy Deep Machine Learning,"Passenger profiling plays a vital part of commercial aviation security, but classical methods become very inefficient in handling the rapidly increasing amounts of electronic records. This paper proposes a deep learning approach to passenger profiling. The center of our approach is a Pythagorean fuzzy deep Boltzmann machine (PFDBM), whose parameters are expressed by Pythagorean fuzzy numbers such that each neuron can learn how a feature affects the production of the correct output from both the positive and negative sides. We propose a hybrid algorithm combining a gradient-based method and an evolutionary algorithm for training the PFDBM. Based on the novel learning model, we develop a deep neural network (DNN) for classifying normal passengers and potential attackers, and further develop an integrated DNN for identifying group attackers whose individual features are insufficient to reveal the abnormality. Experiments on data sets from Air China show that our approach provides much higher learning ability and classification accuracy than existing profilers. It is expected that the fuzzy deep learning approach can be adapted for a variety of complex pattern analysis tasks.",2017,75,62,1,false,Computer Science,3250526,Yujun Zheng,119707675,Weiguo Sheng,2112903153,Xing-Ming Sun,2118528925,Shengyong Chen,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97d69e7e8c04714bf58dcbe5ae7454db69b657a7,https://www.semanticscholar.org/paper/97d69e7e8c04714bf58dcbe5ae7454db69b657a7,The Next Decade in AI: Four Steps Towards Robust Artificial Intelligence,"Recent research in artificial intelligence and machine learning has largely emphasized general-purpose learning and ever-larger training sets and more and more compute. In contrast, I propose a hybrid, knowledge-driven, reasoning-based approach, centered around cognitive models, that could provide the substrate for a richer, more robust AI than is currently possible.",2020,112,177,12,false,Computer Science,1923674,G. Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c206862416365b68a41773c7f1393d065756635e,https://www.semanticscholar.org/paper/c206862416365b68a41773c7f1393d065756635e,TargetSpy: a supervised machine learning approach for microRNA target prediction,,2010,48,165,14,false,Biology,144294589,M. Sturm,2185427,M. Hackenberg,2571623,David Langenberger,1697754,D. Frishman,,,,,Computer Science,,,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,
96baf66b1ead911d18b64ad674c9512e189c290b,https://www.semanticscholar.org/paper/96baf66b1ead911d18b64ad674c9512e189c290b,Machine Learning and Deep Learning in Medical Imaging: Intelligent Imaging.,,2019,35,103,3,true,Medicine,3948517,G. Currie,151073947,K. Hawk,4308674,E. Rohren,35686882,Alanna Vial,38920132,R. Klein,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d5aea8546d67021c12e33512b8d8f9f7800a3bc,https://www.semanticscholar.org/paper/1d5aea8546d67021c12e33512b8d8f9f7800a3bc,Recent Advances in Clustering : A Brief Survey,"Unsupervised learning (clustering) deals with instances, which have not been pre-classified in any way and so do not have a class attribute associated with them. The scope of applying clustering algorithms is to discover useful but unknown classes of items. Unsupervised learning is an approach of learning where instances are automatically placed into meaningful groups based on their similarity. This paper introduces the fundamental concepts of unsupervised learning while it surveys the recent clustering algorithms. Moreover, recent advances in unsupervised learning, such as ensembles of clustering algorithms and distributed clustering, are described. Key-Words: Pattern Analysis, Machine Intelligence, Intelligent Systems",2004,38,206,10,false,,1697867,S. Kotsiantis,46773391,P. Pintelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625a9e9822603b79f754c4ce044760f7363b5eb6,https://www.semanticscholar.org/paper/625a9e9822603b79f754c4ce044760f7363b5eb6,Data Quality Considerations for Big Data and Machine Learning: Going Beyond Data Cleaning and Transformations,"Data quality issues trace back their origin to the early days of computing. A wide range of domainspecific techniques to assess and improve the quality of data exist in the literature. These solutions primarily target data which resides in relational databases and data warehouses. The recent emergence of big data analytics and renaissance in machine learning necessitates evaluating the suitability relational database-centric approaches to data quality. In this paper, we describe the nature of the data quality issues in the context of big data and machine learning. We discuss facets of data quality, present a data governance-driven framework for data quality lifecycle for this new scenario, and describe an approach to its implementation. A sampling of the tools available for data quality management are indicated and future trends are discussed. Keywords-Data Quality; Data Quality Assessment ; Data Cleaning; Big Data; Machine Learning; Data Transformation",2017,59,101,4,false,,2052232,V. Gudivada,1748096,A. Apon,1560317211,Junhua Ding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b4da438f3a39ca7aa02939e9872045feb8da55,https://www.semanticscholar.org/paper/50b4da438f3a39ca7aa02939e9872045feb8da55,Neural networks and kernel ridge regression for excited states dynamics of CH2NH 2+ : From single-state to multi-state representations and multi-property machine learning models,"Excited-state dynamics simulations are a powerful tool to investigate photo-induced reactions of molecules and materials and provide complementary information to experiments. Since the applicability of these simulation techniques is limited by the costs of the underlying electronic structure calculations, we develop and assess different machine learning models for this task. The machine learning models are trained on ab initio calculations for excited electronic states, using the methylenimmonium cation (CH2NH 2+ ) as a model system. Two distinct strategies for modeling excited state properties are tested in this work. The first strategy is to treat each state separately in a kernel ridge regression model and all states together in a multiclass neural network. The second strategy is to instead encode the state as input into the model, which is tested with both models. Numerical evidence suggests that using the state as input yields the best performance. An important goal for excited-state machine learning models is their use in dynamics simulations, which needs not only state-specific information but also couplings, i.e. properties involving pairs of states. Accordingly, we investigate how well machine learning models can predict the couplings. Furthermore, we explore how combining all properties in a single neural network affects the accuracy. Finally, machine learning predicted energies, forces, and couplings are used to carry out excited-state dynamics simulations. Results demonstrate the scopes and possibilities of machine learning to model excited-state properties.",2019,86,30,0,false,Computer Science,90050189,J. Westermayr,145483118,Felix A Faber,145487354,Anders S. Christensen,7847508,O. A. von Lilienfeld,4850899,P. Marquetand,,,Physics,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d3c6352d73e4120a3bcba9b27fc69f79c1a655,https://www.semanticscholar.org/paper/74d3c6352d73e4120a3bcba9b27fc69f79c1a655,Using machine learning to predict learner emotional state from brainwaves,Intelligent Tutoring Systems (ITS) learner model has progressively evolved. Initially composed of a cognitive module it was extended with a psychological module and an emotional module. The learner model still remains non-exhaustive. Methods of data collection on the cognitive and emotional state of the learner often lack precision and objectivity. In this paper we introduce an emomental agent. It interacts with an ITS to communicate the emotional state of the learner based upon his mental state. The mental state is obtained from the learner's brainwaves. The agent learns to predict the learner's emotions by using machine learning techniques.,2007,28,63,1,false,Computer Science,1896154,Alicia Heraz,2327173,Ryad Razaki,1788058,C. Frasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4051e9f560742b9d28afb78da4622141ec4db89,https://www.semanticscholar.org/paper/a4051e9f560742b9d28afb78da4622141ec4db89,Quantum Learning,"The notion of quantum learning machines { quantum computers that modify themselves in order to improve their performance in some way { is introduced. This is followed by a discussion of the advantages that quantum computers in general, and a quantum implementation of a neural network learning algorithm in particular, might bring, not only to our search for more powerful computational systems, but also to our search for greater understanding of the brain, the mind, and quantum physics itself.",1995,15,145,3,false,,2100153776,LearningRonald L. ChrisleySchool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869fdb53a40290a3941fd6ab808835e9b5184d62,https://www.semanticscholar.org/paper/869fdb53a40290a3941fd6ab808835e9b5184d62,Adversarial Attacks and Defences: A Survey,"Deep learning has emerged as a strong and efficient framework that can be applied to a broad spectrum of complex learning problems which were difficult to solve using the traditional machine learning techniques in the past. In the last few years, deep learning has advanced radically in such a way that it can surpass human-level performance on a number of tasks. As a consequence, deep learning is being extensively used in most of the recent day-to-day applications. However, security of deep learning systems are vulnerable to crafted adversarial examples, which may be imperceptible to the human eye, but can lead the model to misclassify the output. In recent times, different types of adversaries based on their threat model leverage these vulnerabilities to compromise a deep learning system where adversaries have high incentives. Hence, it is extremely important to provide robustness to deep learning algorithms against these adversaries. However, there are only a few strong countermeasures which can be used in all types of attack scenarios to design a robust deep learning system. In this paper, we attempt to provide a detailed discussion on different types of adversarial attacks with various threat models and also elaborate the efficiency and challenges of recent countermeasures against them.",2018,72,384,18,false,Computer Science,2055809732,Anirban Chakraborty,2109936241,Manaar Alam,38592060,Vishal Dey,144990091,A. Chattopadhyay,1705579,Debdeep Mukhopadhyay,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edf6117a38afa73b211259c88e4e5539891f6c2c,https://www.semanticscholar.org/paper/edf6117a38afa73b211259c88e4e5539891f6c2c,Handling Sparsity via the Horseshoe,"This paper presents a general, fully Bayesian framework for sparse supervised-learning problems based on the horseshoe prior. The horseshoe prior is a member of the family of multivariate scale mixtures of normals, and is therefore closely related to widely used approaches for sparse Bayesian learning, including, among others, Laplacian priors (e.g. the LASSO) and Student-t priors (e.g. the relevance vector machine). The advantages of the horseshoe are its robustness at handling unknown sparsity and large outlying signals. These properties are justied theoretically via a representation theorem and accompanied by comprehensive empirical experiments that compare its performance to benchmark alternatives.",2009,18,379,54,false,Mathematics,122657211,C. Carvalho,2085638,Nicholas G. Polson,145516664,James G. Scott,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985000860dbb88a80736cac8efe30516e69ee3f,https://www.semanticscholar.org/paper/8985000860dbb88a80736cac8efe30516e69ee3f,Human Activity Recognition Using Recurrent Neural Networks,,2017,26,106,0,true,Computer Science,144178915,Deepika Singh,10385642,Erinc Merdivan,23546564,I. Psychoula,2513519,J. Kropf,80148958,S. Hanke,1737555,M. Geist,Mathematics,1749801,Andreas Holzinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32fb61d6f477d1d704d50b58394680a74228ecd6,https://www.semanticscholar.org/paper/32fb61d6f477d1d704d50b58394680a74228ecd6,Learning and optimization of machining operations using computing abilities of neural networks,"The authors present a scheme that uses a feedforward neural network for the learning and synthesis task. Neural networks consist of a collection of interconnected processors that compute in parallel. The parallelism allows the network to examine various constraints simultaneously during the learning phase and enables reductions in computing time that are attractive in real-time applications. The learning abilities of these networks in a tuning operation are discussed. The network learns by observing the effect of the input variables of the operation (such as feed rate, depth of cut, and cutting speed) on the output variables (such as cutting force, power, temperature, and surface finish of the workpiece). The learning phase is followed by a synthesis phase during which the network predicts the input conditions to be used by the machine tool to maximize the metal removal rate subject to appropriate operating constraints. >",1989,15,193,2,false,Computer Science,2499016,S. Rangwala,1736323,D. Dornfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a34ce5a7342fde17d799599ea278f79b613aee,https://www.semanticscholar.org/paper/a1a34ce5a7342fde17d799599ea278f79b613aee,SAMOA: scalable advanced massive online analysis,"SAMOA (SCALABLE ADVANCED MASSIVE ONLINE ANALYSIS) is a platform for mining big data streams. It provides a collection of distributed streaming algorithms for the most common data mining and machine learning tasks such as classification, clustering, and regression, as well as programming abstractions to develop new algorithms. It features a pluggable architecture that allows it to run on several distributed stream processing engines such as Storm, S4, and Samza. samoa is written in Java, is open source, and is available at http://samoa-project.net under the Apache Software License version 2.0.",2015,15,168,8,false,Computer Science,35168570,G. D. F. Morales,1762931,A. Bifet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d59803d54313f3b93c5bd5a3551d71dafbc1fef7,https://www.semanticscholar.org/paper/d59803d54313f3b93c5bd5a3551d71dafbc1fef7,Fairness and Accountability Design Needs for Algorithmic Support in High-Stakes Public Sector Decision-Making,"Calls for heightened consideration of fairness and accountability in algorithmically-informed public decisions-like taxation, justice, and child protection-are now commonplace. How might designers support such human values? We interviewed 27 public sector machine learning practitioners across 5 OECD countries regarding challenges understanding and imbuing public values into their work. The results suggest a disconnect between organisational and institutional realities, constraints and needs, and those addressed by current research into usable, transparent and 'discrimination-aware' machine learning-absences likely to undermine practical initiatives unless addressed. We see design opportunities in this disconnect, such as in supporting the tracking of concept drift in secondary data sources, and in building usable transparency tools to identify risks and incorporate domain knowledge, aimed both at managers and at the 'street-level bureaucrats' on the frontlines of public service. We conclude by outlining ethical challenges and future directions for collaboration in these high-stakes applications.",2018,91,245,14,true,Computer Science,33699440,Michael Veale,2341082,M. V. Kleek,144147883,R. Binns,,,,,,,Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554134e34366adcd69cd021a0b930a003ae789e,https://www.semanticscholar.org/paper/1554134e34366adcd69cd021a0b930a003ae789e,Squares: Supporting Interactive Performance Analysis for Multiclass Classifiers,"Performance analysis is critical in applied machine learning because it influences the models practitioners produce. Current performance analysis tools suffer from issues including obscuring important characteristics of model behavior and dissociating performance from data. In this work, we present Squares, a performance visualization for multiclass classification problems. Squares supports estimating common performance metrics while displaying instance-level distribution information necessary for helping practitioners prioritize efforts and access data. Our controlled study shows that practitioners can assess performance significantly faster and more accurately with Squares than a confusion matrix, a common performance analysis tool in machine learning.",2017,38,156,11,false,Computer Science,40633287,Donghao Ren,1719124,Saleema Amershi,49132427,Bongshin Lee,38972741,Jina Suh,47271859,J. Williams,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d9fb7ebf0f40d61e5c6c5f00c30299ce304b5e2,https://www.semanticscholar.org/paper/4d9fb7ebf0f40d61e5c6c5f00c30299ce304b5e2,Single-machine and two-machine flowshop scheduling with general learning functions,,2007,7,202,14,false,Computer Science,1764881,Christos Koulamas,1801744,George J. Kyparisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfcae80f4d34ac09ba8063c5cfb5be954d0bf5f1,https://www.semanticscholar.org/paper/dfcae80f4d34ac09ba8063c5cfb5be954d0bf5f1,Fields of Experts,,2009,99,732,97,false,Mathematics,145920814,S. Roth,2105795,Michael J. Black,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a9517ebf81ef3f80734ba3d5e48a37693ae1c9,https://www.semanticscholar.org/paper/b1a9517ebf81ef3f80734ba3d5e48a37693ae1c9,Support vector machines for hyperspectral remote sensing classification,"The Support Vector Machine provides a new way to design classification algorithms which learn from examples (supervised learning) and generalize when applied to new data. We demonstrate its success on a difficult classification problem from hyperspectral remote sensing, where we obtain performances of 96%, and 87% correct for a 4 class problem, and a 16 class problem respectively. These results are somewhat better than other recent result on the same data. A key feature of this classifier is its ability to use high-dimensional data without the usual recourse to a feature selection step to reduce the dimensionality of the data. For this application, this is important, as hyperspectral data consists of several hundred contiguous spectral channels for each exemplar. We provide an introduction to this new approach, and demonstrate its application to classification of an agriculture scene.",1999,42,467,18,false,Computer Science,144439707,J. A. Gualtieri,2511265,R. Cromp,,,,,,,,,Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d53d46e0328854c3192f2ee6b7b83120e03a4c,https://www.semanticscholar.org/paper/d7d53d46e0328854c3192f2ee6b7b83120e03a4c,A survey of machine learning in Wireless Sensor netoworks From networking and application perspectives,"Wireless sensor networks (WSNs) are used to collect data from and make inferences about the environments or objects that they are sensing. These sensors are usually characterized by limited communication capabilities due to energy and bandwidth constraints. As a result, WSNs have inspired resurgence in research on machine learning methodologies with the objective of overcoming the physical constraints of sensors. In this paper, machine learning methods that have been applied in WSNs to solve some networking and application problems are surveyed. Fundamental limits of learning algorithms will be addressed and future machine learning research direction are highlighted.",2007,31,68,1,false,Computer Science,101620408,M. di,9224769,E. Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9b03cd97db6255081d1e57983fa673d1f8f2d0e,https://www.semanticscholar.org/paper/d9b03cd97db6255081d1e57983fa673d1f8f2d0e,Exploiting Source-side Monolingual Data in Neural Machine Translation,"Neural Machine Translation (NMT) based on the encoder-decoder architecture has recently become a new paradigm. Researchers have proven that the target-side monolingual data can greatly enhance the decoder model of NMT. However, the source-side monolingual data is not fully explored although it should be useful to strengthen the encoder model of NMT, especially when the parallel corpus is far from sufficient. In this paper, we propose two approaches to make full use of the sourceside monolingual data in NMT. The first approach employs the self-learning algorithm to generate the synthetic large-scale parallel data for NMT training. The second approach applies the multi-task learning framework using two NMTs to predict the translation and the reordered source-side monolingual sentences simultaneously. The extensive experiments demonstrate that the proposed methods obtain significant improvements over the strong attention-based NMT.",2016,38,226,14,false,Computer Science,38358352,Jiajun Zhang,2423168,Chengqing Zong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
