paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,fieldsOfStudy/2,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name
3457ddb9b9f614aad52052d680f9b11c08b3a4cf,https://www.semanticscholar.org/paper/3457ddb9b9f614aad52052d680f9b11c08b3a4cf,A Roadmap Towards Machine Intelligence,,2015,67,105,3,true,Computer Science,,2047446108,Tomas Mikolov,2319608,Armand Joulin,145283199,Marco Baroni,,,,,,,,,,,,,,,,,,,,,
78e95099ec2ac3cb087eb47ba7c87ddb01a19405,https://www.semanticscholar.org/paper/78e95099ec2ac3cb087eb47ba7c87ddb01a19405,On the Error of Random Fourier Features,"Kernel methods give powerful, flexible, and theoretically grounded approaches to solving many problems in machine learning. The standard approach, however, requires pairwise evaluations of a kernel function, which can lead to scalability issues for very large datasets. Rahimi and Recht (2007) suggested a popular approach to handling this problem, known as random Fourier features. The quality of this approximation, however, is not well understood. We improve the uniform error bound of that paper, as well as giving novel understandings of the embedding's variance, approximation error, and use in some machine learning methods. We also point out that surprisingly, of the two main variants of those features, the more widely used is strictly higher-variance for the Gaussian kernel and has worse bounds.",2015,33,148,15,false,Computer Science,Mathematics,36326783,Danica J. Sutherland,1753432,J. Schneider,,,,,,,,,,,,,,,,,,,,,,,
6df11b0bb0244d4d36e8955436067cc5d19734fa,https://www.semanticscholar.org/paper/6df11b0bb0244d4d36e8955436067cc5d19734fa,Evaluating the Visualization of What a Deep Neural Network Has Learned,"Deep neural networks (DNNs) have demonstrated impressive performance in complex machine learning tasks such as image classification or speech recognition. However, due to their multilayer nonlinear structure, they are not transparent, i.e., it is hard to grasp what makes them arrive at a particular classification or recognition decision, given a new unseen data sample. Recently, several approaches have been proposed enabling one to understand and interpret the reasoning embodied in a DNN for a single test image. These methods quantify the “importance” of individual pixels with respect to the classification decision and allow a visualization in terms of a heatmap in pixel/input space. While the usefulness of heatmaps can be judged subjectively by a human, an objective quality measure is missing. In this paper, we present a general methodology based on region perturbation for evaluating ordered collections of pixels such as heatmaps. We compare heatmaps computed by three different methods on the SUN397, ILSVRC2012, and MIT Places data sets. Our main result is that the recently proposed layer-wise relevance propagation algorithm qualitatively and quantitatively provides a better explanation of what made a DNN arrive at a particular classification decision than the sensitivity-based approach or the deconvolution method. We provide theoretical arguments to explain this result and discuss its practical implications. Finally, we investigate the use of heatmaps for unsupervised assessment of the neural network performance.",2015,47,774,72,true,Medicine,Computer Science,1699054,W. Samek,49345823,Alexander Binder,144535526,G. Montavon,3633358,S. Lapuschkin,145034054,K. Müller,,,,,,,,,,,,,,,,,
cd366ddeb824f2b26213e9040ba3ff8a4497cec4,https://www.semanticscholar.org/paper/cd366ddeb824f2b26213e9040ba3ff8a4497cec4,Kernel Methods for Mining Instance Data in Ontologies,,2007,23,94,14,true,Computer Science,,1699107,Stephan Bloehdorn,1401813995,York Sure-Vetter,,,,,,,,,,,,,,,,,,,,,,,
73e1644ad4aab9e11c1e46eea513141c4930602d,https://www.semanticscholar.org/paper/73e1644ad4aab9e11c1e46eea513141c4930602d,A Literature Survey on Domain Adaptation of Statistical Classifiers,"The domain adaptation problem, especially domain adaptation in natural language processing, started gaining much attention very recently [Daumé III and Marcu, 2006, Blitzer et al., 2006, Ben-David et al., 2007, Daumé III, 2007, Satpal and Sarawagi, 2007]. However, some special kinds of domain adaptation problems have been studied before under different names such as class imbalance [Japkowicz and Stephen, 2002], covariate shift [Shimodaira, 2000], and sample selection bias [Heckman, 1979]. There are also some well-studied machine learning problems that are closely related but not equivalent to domain adaptation, including multi-task learning [Caruana, 1997] and semi-supervised learning [Chapelle et al., 2006]. In this literature survey, we review existing work in both the machine learning and the natural language processing communities related to domain adaptation. Because this relatively new topic is constantly attracting attention, our survey is necessarily incomplete. Nevertheless, we try to cover the major lines of work that we are aware of up to the date this survey is written. This survey will also be constantly updated. The goal of this literature survey is twofold. First, existing studies on domain adaptation seem very different from each other, and different terms are used to refer to the problem. There has not been any survey that connects these different studies. This survey thus tries to organize the existing work in a systematic way and draw a big picture of the domain adaptation problem with its possible solutions. Second, a systematic literature survey shows the limitations of current work and points out promising directions that should be explored.",2007,40,257,13,false,Computer Science,,143610475,James J. Jiang,,,,,,,,,,,,,,,,,,,,,,,,,
b78f6724ecd6a037655759d893482b020fd56a6f,https://www.semanticscholar.org/paper/b78f6724ecd6a037655759d893482b020fd56a6f,Parallel extreme learning machine for regression based on MapReduce,,2013,18,149,9,false,Computer Science,,144131275,Qing He,2863471,Tianfeng Shang,1799525,Fuzhen Zhuang,145000409,Zhongzhi Shi,,,,,,,,,,,,,,,,,,,
e54414dca2e8bc0da410db0b7d08fee4651d2357,https://www.semanticscholar.org/paper/e54414dca2e8bc0da410db0b7d08fee4651d2357,SageDB: A Learned Database System,"Modern data processing systems are designed to be general purpose, in that they can handle a wide variety of different schemas, data types, and data distributions, and aim to provide efficient access to that data via the use of optimizers and cost models. This general purpose nature results in systems that do not take advantage of the characteristics of the particular application and data of the user. With SageDB we present a vision towards a new type of a data processing system, one which highly specializes to an application through code synthesis and machine learning. By modeling the data distribution, workload, and hardware, SageDB learns the structure of the data and optimal access methods and query plans. These learned models are deeply embedded, through code synthesis, in essentially every component of the database. As such, SageDB presents radical departure from the way database systems are currently developed, raising a host of new problems in databases, machine learning and programming systems.",2019,38,146,13,false,Computer Science,,1746961,Tim Kraska,79404966,M. Alizadeh,2638246,Alex Beutel,2226805,Ed H. Chi,66851124,Ani Kristo,39224358,Guillaume Leclerc,,144478906,S. Madden,2512621,Hongzi Mao,2335477,Vikram Nathan,,,,,,,,
de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,https://www.semanticscholar.org/paper/de017ec1ab6a2fafb6cf9665c5d2d3efd27f142e,The upside of uncertainty: Identification of lithology contact zones from airborne geophysics and satellite data using random forests and support vector machines,"ABSTRACTInductive machine learning algorithms attempt to recognize patterns in, and generalize from empirical data. They provide a practical means of predicting lithology, or other spatially varying physical features, from multidimensional geophysical data sets. It is for this reason machine learning approaches are increasing in popularity for geophysical data inference. A key motivation for their use is the ease with which uncertainty measures can be estimated for nonprobabilistic algorithms. We have compared and evaluated the abilities of two nonprobabilistic machine learning algorithms, random forests (RF) and support vector machines (SVM), to recognize ambiguous supervised classification predictions using uncertainty calculated from estimates of class membership probabilities. We formulated a method to establish optimal uncertainty threshold values to identify and isolate the maximum number of incorrect predictions while preserving most of the correct classifications. This is illustrated using a case ...",2013,80,64,2,false,Computer Science,,1840787,M. Cracknell,36882569,A. Reading,,,,,,,,,,,,,,,,,,,,,,,
b6ea2f79b735844b1333905bd0279ab11b849608,https://www.semanticscholar.org/paper/b6ea2f79b735844b1333905bd0279ab11b849608,Evolving hybrid ensembles of learning machines for better generalisation,,2006,58,148,6,false,Computer Science,,35988382,A. Chandra,143901532,X. Yao,,,,,,,,,,,,,,,,,,,,,,,
f959413cf1914ab5d9046c72cbfccd46485cb016,https://www.semanticscholar.org/paper/f959413cf1914ab5d9046c72cbfccd46485cb016,Neural Architecture Search,,2019,75,100,6,true,Computer Science,,2501244,T. Elsken,2708564,J. H. Metzen,144661829,F. Hutter,,,,,,,,,,,,,,,,,,,,,
345796dd6038042697749cef024464ffa4df62a8,https://www.semanticscholar.org/paper/345796dd6038042697749cef024464ffa4df62a8,"Machine Learning for E-mail Spam Filtering: Review, Techniques and Trends","We present a comprehensive review of the most effective content-based e-mail spam filtering techniques. We focus primarily on Machine Learning-based spam filters and their variants, and report on a broad review ranging from surveying the relevant ideas, efforts, effectiveness, and the current progress. The initial exposition of the background examines the basics of e-mail spam filtering, the evolving nature of spam, spammers playing cat-and-mouse with e-mail service providers (ESPs), and the Machine Learning front in fighting spam. We conclude by measuring the impact of Machine Learning-based filters and explore the promising offshoots of latest developments.",2016,145,49,6,false,Computer Science,Mathematics,2785110,Alexy Bhowmick,2350548,S. Hazarika,,,,,,,,,,,,,,,,,,,,,,,
290c735c8e3e2ffe896d80ea379e48b8177a7f39,https://www.semanticscholar.org/paper/290c735c8e3e2ffe896d80ea379e48b8177a7f39,Hybrid Parallelization Strategies for Large-Scale Machine Learning in SystemML,"SystemML aims at declarative, large-scale machine learning (ML) on top of MapReduce, where high-level ML scripts with R-like syntax are compiled to programs of MR jobs. The declarative specification of ML algorithms enables---in contrast to existing large-scale machine learning libraries---automatic optimization. SystemML's primary focus is on data parallelism but many ML algorithms inherently exhibit opportunities for task parallelism as well. A major challenge is how to efficiently combine both types of parallelism for arbitrary ML scripts and workloads. In this paper, we present a systematic approach for combining task and data parallelism for large-scale machine learning on top of MapReduce. We employ a generic Parallel FOR construct (ParFOR) as known from high performance computing (HPC). Our core contributions are (1) complementary parallelization strategies for exploiting multi-core and cluster parallelism, as well as (2) a novel cost-based optimization framework for automatically creating optimal parallel execution plans. Experiments on a variety of use cases showed that this achieves both efficiency and scalability due to automatic adaptation to ad-hoc workloads and unknown data characteristics.",2014,37,91,9,true,Computer Science,,40237241,Matthias Boehm,1947100,S. Tatikonda,1698945,B. Reinwald,40655309,P. Sen,1968180,Yuanyuan Tian,143894459,D. Burdick,,2066721,Shivakumar Vaithyanathan,,,,,,,,,,,,
8c3754f43d604dfe6d149a051eeaff8c2237f217,https://www.semanticscholar.org/paper/8c3754f43d604dfe6d149a051eeaff8c2237f217,A brief review on multi-task learning,,2018,112,68,1,false,Computer Science,,40426796,K. Thung,145191237,Chong-Yaw Wee,,,,,,,,,,,,,,,,,,,,,,,
859d506f4ff9301acfd66651437039073727187e,https://www.semanticscholar.org/paper/859d506f4ff9301acfd66651437039073727187e,Automatic programming of binary morphological machines by design of statistically optimal operators in the context of computational learning theory,"Representation of set operators by artificial neural networks and design of such operators by inference of network parameters is a popular technique in binary image analysis. We propose an alternative to this technique: automatic programming of morphological 
machines (MMachs) by the design of statistically optimal operators. We propose a formulation of the procedure for designing set operators that extends the one stated by Dougherty for binary image 
restoration, show the relation of this new formulation with the one stated by Haussler for learning Boolean concepts in the context of 
machine learning theory (which usually is applied to neural networks), present a new learning algorithm for Boolean concepts represented as MMach programs, and give some application examples in binary image analysis.",1997,21,97,1,false,Computer Science,,144487267,J. Barrera,1693776,E. Dougherty,2647831,N. Hirata,,,,,,,,,,,,,,,,,,,,,
060c4de5ded208663478914ea33ba1809a2fa7e9,https://www.semanticscholar.org/paper/060c4de5ded208663478914ea33ba1809a2fa7e9,Machine learning for architectural design: Practices and infrastructure,"In this article, we propose that new architectural design practices might be based on machine learning approaches to better leverage data-rich environments and workflows. Through reference to recent architectural research, we describe how the application of machine learning can occur throughout the design and fabrication process, to develop varied relations between design, performance and learning. The impact of machine learning on architectural practices with performance-based design and fabrication is assessed in two cases by the authors. We then summarise what we perceive as current limits to a more widespread application and conclude by providing an outlook and direction for future research for machine learning in architectural design practice.",2018,12,36,2,false,Computer Science,,3030356,M. Tamke,95301942,P. Nicholas,153138616,Mateusz Zwierzycki,,,,,,,,,,,,,,,,,,,,,
cc76f1a128f64f9e7e2d4aa653569e0d1a0d6504,https://www.semanticscholar.org/paper/cc76f1a128f64f9e7e2d4aa653569e0d1a0d6504,Machine Learning for Predicting Outcomes in Trauma,"ABSTRACT To date, there are no reviews on machine learning (ML) for predicting outcomes in trauma. Consequently, it remains unclear as to how ML-based prediction models compare in the triage and assessment of trauma patients. The objective of this review was to survey and identify studies involving ML for predicting outcomes in trauma, with the hypothesis that models predicting similar outcomes may share common features but the performance of ML in these studies will differ greatly. MEDLINE and other databases were searched for studies involving trauma and ML. Sixty-five observational studies involving ML for the prediction of trauma outcomes met inclusion criteria. In total 2,433,180 patients were included in the studies. The studies focused on prediction of the following outcome measures: survival/mortality (n = 34), morbidity/shock/hemorrhage (n = 12), hospital length of stay (n = 7), hospital admission/triage (n = 6), traumatic brain injury (n = 4), life-saving interventions (n = 5), post-traumatic stress disorder (n = 4), and transfusion (n = 1). Six studies were prospective observational studies. Of the 65 studies, 33 used artificial neural networks for prediction. Importantly, most studies demonstrated the benefits of ML models. However, algorithm performance was assessed differently by different authors. Sensitivity-specificity gap values varied greatly from 0.035 to 0.927. Notably, studies shared many features for model development. A common ML feature base may be determined for predicting outcomes in trauma. However, the impact of ML will require further validation in prospective observational studies and randomized clinical trials, establishment of common performance criteria, and high-quality evidence about clinical and economic impacts before ML can be widely accepted in practice.",2017,79,62,0,false,Medicine,,2359238,Nehemiah T. Liu,145848239,J. Salinas,,,,,,,,,,,,,,,,,,,,,,,
bd4cf5a6987ef0f39b7e4e88d59b3a3365abcc70,https://www.semanticscholar.org/paper/bd4cf5a6987ef0f39b7e4e88d59b3a3365abcc70,The relationship between trust in AI and trustworthy machine learning technologies,"To design and develop AI-based systems that users and the larger public can justifiably trust, one needs to understand how machine learning technologies impact trust. To guide the design and implementation of trusted AI-based systems, this paper provides a systematic approach to relate considerations about trust from the social sciences to trustworthiness technologies proposed for AI-based services and products. We start from the ABI+ (Ability, Benevolence, Integrity, Predictability) framework augmented with a recently proposed mapping of ABI+ on qualities of technologies that support trust. We consider four categories of trustworthiness technologies for machine learning, namely these for Fairness, Explainability, Auditability and Safety (FEAS) and discuss if and how these support the required qualities. Moreover, trust can be impacted throughout the life cycle of AI-based systems, and we therefore introduce the concept of Chain of Trust to discuss trustworthiness technologies in all stages of the life cycle. In so doing we establish the ways in which machine learning technologies support trusted AI-based systems. Finally, FEAS has obvious relations with known frameworks and therefore we relate FEAS to a variety of international 'principled AI' policy and technology frameworks that have emerged in recent years.",2019,100,102,3,true,Computer Science,,2405396,Ehsan Toreini,47301404,M. Aitken,3133152,Kovila P. L. Coopamootoo,48519378,Karen Elliott,146452648,Carlos Vladimiro Gonzalez Zelaya,9072212,A. Moorsel,,,,,,,,,,,,,,,
7da7d5fac66b1b699cee2a681c83db3d564e54dc,https://www.semanticscholar.org/paper/7da7d5fac66b1b699cee2a681c83db3d564e54dc,Genomic Prediction of Breeding Values Using a Subset of SNPs Identified by Three Machine Learning Methods,"The analysis of large genomic data is hampered by issues such as a small number of observations and a large number of predictive variables (commonly known as “large P small N”), high dimensionality or highly correlated data structures. Machine learning methods are renowned for dealing with these problems. To date machine learning methods have been applied in Genome-Wide Association Studies for identification of candidate genes, epistasis detection, gene network pathway analyses and genomic prediction of phenotypic values. However, the utility of two machine learning methods, Gradient Boosting Machine (GBM) and Extreme Gradient Boosting Method (XgBoost), in identifying a subset of SNP makers for genomic prediction of breeding values has never been explored before. In this study, using 38,082 SNP markers and body weight phenotypes from 2,093 Brahman cattle (1,097 bulls as a discovery population and 996 cows as a validation population), we examined the efficiency of three machine learning methods, namely Random Forests (RF), GBM and XgBoost, in (a) the identification of top 400, 1,000, and 3,000 ranked SNPs; (b) using the subsets of SNPs to construct genomic relationship matrices (GRMs) for the estimation of genomic breeding values (GEBVs). For comparison purposes, we also calculated the GEBVs from (1) 400, 1,000, and 3,000 SNPs that were randomly selected and evenly spaced across the genome, and (2) from all the SNPs. We found that RF and especially GBM are efficient methods in identifying a subset of SNPs with direct links to candidate genes affecting the growth trait. In comparison to the estimate of prediction accuracy of GEBVs from using all SNPs (0.43), the 3,000 top SNPs identified by RF (0.42) and GBM (0.46) had similar values to those of the whole SNP panel. The performance of the subsets of SNPs from RF and GBM was substantially better than that of evenly spaced subsets across the genome (0.18–0.29). Of the three methods, RF and GBM consistently outperformed the XgBoost in genomic prediction accuracy.",2018,96,79,5,true,Medicine,Biology,2165243599,Bo Li,8388007,Nanxi Zhang,87041990,You‐Gan Wang,2057470473,A. George,1884674,A. Reverter,2027086158,Yutao Li,,,,,,,,,,,,,,,
8459ac50a61132f6429ac4249a579716e1b88dff,https://www.semanticscholar.org/paper/8459ac50a61132f6429ac4249a579716e1b88dff,Weakly Supervised Classification For High Energy Physics,,2017,56,95,1,true,Physics,Mathematics,32273391,L. Dery,3085579,B. Nachman,73462120,F. Rubbo,69907043,A. Schwartzman,,,,,,,,,,,,,,,,,,,
bb07e3ed92368733252b4b74f21a8f2012a0761b,https://www.semanticscholar.org/paper/bb07e3ed92368733252b4b74f21a8f2012a0761b,Text Classification Using Machine Learning Methods-A Survey,,2012,28,74,4,false,Computer Science,,37333256,Basant Agarwal,40204750,Namita Mittal,,,,,,,,,,,,,,,,,,,,,,,
5d819d0949692635e73368f8879a3b2ab0462974,https://www.semanticscholar.org/paper/5d819d0949692635e73368f8879a3b2ab0462974,"Comprehensive survey of deep learning in remote sensing: theories, tools, and challenges for the community","Abstract. In recent years, deep learning (DL), a rebranding of neural networks (NNs), has risen to the top in numerous areas, namely computer vision (CV), speech recognition, and natural language processing. Whereas remote sensing (RS) possesses a number of unique challenges, primarily related to sensors and applications, inevitably RS draws from many of the same theories as CV, e.g., statistics, fusion, and machine learning, to name a few. This means that the RS community should not only be aware of advancements such as DL, but also be leading researchers in this area. Herein, we provide the most comprehensive survey of state-of-the-art RS DL research. We also review recent new developments in the DL field that can be used in DL for RS. Namely, we focus on theories, tools, and challenges for the RS community. Specifically, we focus on unsolved challenges and opportunities as they relate to (i) inadequate data sets, (ii) human-understandable solutions for modeling physical phenomena, (iii) big data, (iv) nontraditional heterogeneous data sources, (v) DL architectures and learning algorithms for spectral, spatial, and temporal data, (vi) transfer learning, (vii) an improved theoretical understanding of DL systems, (viii) high barriers to entry, and (ix) training and optimizing the DL.",2017,417,390,14,true,Computer Science,Engineering,145672842,J. Ball,152900419,Derek T. Anderson,2863960,Chee Seng Chan,,,,,,,,,,,,,,,,,,,,,
820e6cb426966329827ddcad567e844b6b5ca91d,https://www.semanticscholar.org/paper/820e6cb426966329827ddcad567e844b6b5ca91d,Automatic classification of two‐dimensional gel electrophoresis pictures by heuristic clustering analysis: A step toward machine learning,"The interpretation of two‐dimensional gel electrophoresis (2‐DGE) profiles can be facilitated by artificial intelligence and machine learning programs. We have incorporated into our 2‐DGE computer analysis system (termed MELANIE‐Medical Electrophoresis Analysis Interactive Expert system) a program which automatically classifies 2‐DGE patterns using heuristic clustering analysis. This program is a step toward machine learning. In this publication, we describe the classification method and the preliminary results obtained with liver biopsy electrophoretograms. Heuristic clustering is also compared to other classification techniques.",1988,7,78,0,false,Chemistry,Medicine,2990689,R. Appel,2788244,D. Hochstrasser,1388341580,C. Roch,2011603,M. Funk,1947126727,A. Muller,69006985,C. Pellegrini,,,,,,,,,,,,,,,
198c08b8d7fba77458cb6484268528e975727d8b,https://www.semanticscholar.org/paper/198c08b8d7fba77458cb6484268528e975727d8b,Machine learning application in MOOCs: Dropout prediction,"Massive Open Online Course(MOOC) is undergoing explosive growth recently, both the number of MOOC platforms and courses are increasing dramatically during these years. One of the major concerns in MOOC is high dropout rate, we study dropout prediction in MOOCs, using student's learning activities data in a period of time to measure how likely students would drop out in next couple of days. We collect 39 courses data from XuetangX platform, which is based on the open source Edx platform. Using supervised classification approach in the machine learning field, we achieve 89% accuracy in dropout prediction task with gradient boosting decision tree model. We describe details in drop out prediction framework, including data extraction from Edx platform, data preprocessing, feature engineering and performance test on several supervised classification models.",2016,10,59,5,false,Computer Science,,2118675149,Jiajun Liang,2151086786,Chao Li,2149971996,Li Zheng,,,,,,,,,,,,,,,,,,,,,
a100b4b380aab33d7b1f41a738151328862dff7f,https://www.semanticscholar.org/paper/a100b4b380aab33d7b1f41a738151328862dff7f,New Algorithms for Learning Incoherent and Overcomplete Dictionaries,"In sparse recovery we are given a matrix $A$ (the dictionary) and a vector of the form $A X$ where $X$ is sparse, and the goal is to recover $X$. This is a central notion in signal processing, statistics and machine learning. But in applications such as sparse coding, edge detection, compression and super resolution, the dictionary $A$ is unknown and has to be learned from random examples of the form $Y = AX$ where $X$ is drawn from an appropriate distribution --- this is the dictionary learning problem. In most settings, $A$ is overcomplete: it has more columns than rows. This paper presents a polynomial-time algorithm for learning overcomplete dictionaries; the only previously known algorithm with provable guarantees is the recent work of Spielman, Wang and Wright who gave an algorithm for the full-rank case, which is rarely the case in applications. Our algorithm applies to incoherent dictionaries which have been a central object of study since they were introduced in seminal work of Donoho and Huo. In particular, a dictionary is $\mu$-incoherent if each pair of columns has inner product at most $\mu / \sqrt{n}$. 
The algorithm makes natural stochastic assumptions about the unknown sparse vector $X$, which can contain $k \leq c \min(\sqrt{n}/\mu \log n, m^{1/2 -\eta})$ non-zero entries (for any $\eta > 0$). This is close to the best $k$ allowable by the best sparse recovery algorithms even if one knows the dictionary $A$ exactly. Moreover, both the running time and sample complexity depend on $\log 1/\epsilon$, where $\epsilon$ is the target accuracy, and so our algorithms converge very quickly to the true dictionary. Our algorithm can also tolerate substantial amounts of noise provided it is incoherent with respect to the dictionary (e.g., Gaussian). In the noisy setting, our running time and sample complexity depend polynomially on $1/\epsilon$, and this is necessary.",2013,63,200,21,false,Computer Science,Mathematics,145563465,Sanjeev Arora,144804200,Rong Ge,1690962,Ankur Moitra,,,,,,,,,,,,,,,,,,,,,
d80f949ebb04760fdff4bcb35180a48268324512,https://www.semanticscholar.org/paper/d80f949ebb04760fdff4bcb35180a48268324512,Object-Based Image Classification of Summer Crops with Machine Learning Methods,"The strategic management of agricultural lands involves crop field monitoring each year. Crop discrimination via remote sensing is a complex task, especially if different crops have a similar spectral response and cropping pattern. In such cases, crop identification could be improved by combining object-based image analysis and advanced machine learning methods. In this investigation, we evaluated the C4.5 decision tree, logistic regression (LR), support vector machine (SVM) and multilayer perceptron (MLP) neural network methods, both as single classifiers and combined in a hierarchical classification, for the mapping of nine major summer crops (both woody and herbaceous) from ASTER satellite images captured in two different dates. Each method was built with different combinations of spectral and textural features obtained after the segmentation of the remote images in an object-based framework. As single classifiers, MLP and SVM obtained maximum overall accuracy of 88%, slightly higher than LR (86%) and notably higher than C4.5 (79%). The SVM+SVM classifier (best method) improved these results to 89%. In most cases, the hierarchical classifiers considerably increased the accuracy of the most poorly classified class (minimum sensitivity). The SVM+SVM method offered a significant improvement in classification accuracy for all of the studied crops compared to the conventional decision tree classifier, ranging between 4% for safflower and 29% for corn, which suggests the application of object-based image analysis and advanced machine learning methods in complex crop classification tasks.",2014,57,137,4,true,Computer Science,,145147081,J. Peña,1740647,Pedro Antonio Gutiérrez,1388386495,C. Hervás‐Martínez,145345598,J. Six,32189810,R. Plant,1396985901,F. López-Granados,,,,,,,,,,,,,,,
b205a8a4063dbd5815ead1be17e6ffcfd2c48a6d,https://www.semanticscholar.org/paper/b205a8a4063dbd5815ead1be17e6ffcfd2c48a6d,A Framework for Understanding Sources of Harm throughout the Machine Learning Life Cycle,"As machine learning (ML) increasingly affects people and society, awareness of its potential unwanted consequences has also grown. To anticipate, prevent, and mitigate undesirable downstream consequences, it is critical that we understand when and how harm might be introduced throughout the ML life cycle. In this paper, we provide a framework that identifies seven distinct potential sources of downstream harm in machine learning, spanning data collection, development, and deployment. In doing so, we aim to facilitate more productive and precise communication around these issues, as well as more direct, application-grounded ways to mitigate them.",2019,48,77,8,true,Computer Science,Mathematics,46537606,Harini Suresh,1724429,J. Guttag,,,,,,,,,,,,,,,,,,,,,,,
a03472a07ac2ef5b5b03358d074d2891c8fba144,https://www.semanticscholar.org/paper/a03472a07ac2ef5b5b03358d074d2891c8fba144,Learning Reward Machines for Partially Observable Reinforcement Learning,"Reward Machines (RMs), originally proposed for specifying problems in Reinforcement Learning (RL), provide a structured, automata-based representation of a reward function that allows an agent to decompose problems into subproblems that can be efficiently learned using off-policy learning. Here we show that RMs can be learned from experience, instead of being specified by the user, and that the resulting problem decomposition can be used to effectively solve partially observable RL problems. We pose the task of learning RMs as a discrete optimization problem where the objective is to find an RM that decomposes the problem into a set of subproblems such that the combination of their optimal memoryless policies is an optimal policy for the original problem. We show the effectiveness of this approach on three partially observable domains, where it significantly outperforms A3C, PPO, and ACER, and discuss its advantages, limitations, and broader potential.",2019,46,61,11,false,Computer Science,,15316342,Rodrigo Toro Icarte,1396422950,Ethan Waldie,1758085,Toryn Q. Klassen,2682734,R. Valenzano,41036745,Margarita P. Castro,1683896,Sheila A. McIlraith,,,,,,,,,,,,,,,
221da8db52234cee9afb89e046470b6b0a84253a,https://www.semanticscholar.org/paper/221da8db52234cee9afb89e046470b6b0a84253a,Identifying structural flow defects in disordered solids using machine-learning methods.,We use machine-learning methods on local structure to identify flow defects-or particles susceptible to rearrangement-in jammed and glassy systems. We apply this method successfully to two very different systems: a two-dimensional experimental realization of a granular pillar under compression and a Lennard-Jones glass in both two and three dimensions above and below its glass transition temperature. We also identify characteristics of flow defects that differentiate them from the rest of the sample. Our results show it is possible to discern subtle structural features responsible for heterogeneous dynamics observed across a broad range of disordered materials.,2014,23,224,2,true,Physics,Medicine,8132903,E. D. Cubuk,2601641,S. Schoenholz,145462214,J. M. Rieser,48866011,B. Malone,2803776,J. Rottler,6292689,D. Durian,Materials Science,102957671,E. Kaxiras,2148925126,A. J. Liu,,,,,,,,,,
1dcf473c6e932a431a45ea2ba53f85d5f1948c58,https://www.semanticscholar.org/paper/1dcf473c6e932a431a45ea2ba53f85d5f1948c58,Chapter 15 – Embedded Machine Learning,,2011,0,54,0,false,Computer Science,,9419406,I. Witten,,,,,,,,,,,,,,,,,,,,,,,,,
7dbc6e1cb7746c22c4adc5465efd6c595de13ebf,https://www.semanticscholar.org/paper/7dbc6e1cb7746c22c4adc5465efd6c595de13ebf,Machine Learning and Cybernetics,,2014,88,34,0,false,Computer Science,,40304177,Xi-Zhao Wang,1731634,W. Pedrycz,1724815,P. Chan,144410981,Qiang He,,,,,,,,,,,,,,,,,,,
598123f88874d17b1f82c5da64ff855649d7787d,https://www.semanticscholar.org/paper/598123f88874d17b1f82c5da64ff855649d7787d,CNN-based image analysis for malaria diagnosis,"Malaria is a major global health threat. The standard way of diagnosing malaria is by visually examining blood smears for parasite-infected red blood cells under the microscope by qualified technicians. This method is inefficient and the diagnosis depends on the experience and the knowledge of the person doing the examination. Automatic image recognition technologies based on machine learning have been applied to malaria blood smears for diagnosis before. However, the practical performance has not been sufficient so far. This study proposes a new and robust machine learning model based on a convolutional neural network (CNN) to automatically classify single cells in thin blood smears on standard microscope slides as either infected or uninfected. In a ten-fold cross-validation based on 27,578 single cell images, the average accuracy of our new 16-layer CNN model is 97.37%. A transfer learning model only achieves 91.99% on the same images. The CNN model shows superiority over the transfer learning model in all performance indicators such as sensitivity (96.99% vs 89.00%), specificity (97.75% vs 94.98%), precision (97.73% vs 95.12%), F1 score (97.36% vs 90.24%), and Matthews correlation coefficient (94.75% vs 85.25%).",2016,24,161,6,false,Computer Science,,145203716,Zhaohui Liang,2053159893,Andrew Powell,2874897,I. Ersoy,1919030,M. Poostchi,34763478,K. Silamut,1921638,K. Palaniappan,,2075394111,Peng Guo,47412240,M. A. Hossain,1721328,Sameer Kiran Antani,3444718,R. Maude,6743849,Xiangji Huang,144230620,Stefan Jaeger,145116486,G. Thoma
