paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,fieldsOfStudy/3
0b822de3ed689344862eecb5ad86c36eb2ff9de5,https://www.semanticscholar.org/paper/0b822de3ed689344862eecb5ad86c36eb2ff9de5,One-Class Classification with Extreme Learning Machine,"One-class classification problem has been investigated thoroughly for past decades. Among one of the most effective neural network approaches for one-class classification, autoencoder has been successfully applied for many applications. However, this classifier relies on traditional learning algorithms such as backpropagation to train the network, which is quite time-consuming. To tackle the slow learning speed in autoencoder neural network, we propose a simple and efficient one-class classifier based on extreme learning machine (ELM). The essence of ELM is that the hidden layer need not be tuned and the output weights can be analytically determined, which leads to much faster learning speed. The experimental evaluation conducted on several real-world benchmarks shows that the ELM based one-class classifier can learn hundreds of times faster than autoencoder and it is competitive over a variety of one-class classification methods.",2015,66,106,17,True,Computer Science,,2105528449,Qian Leng,144097734.0,H. Qi,145235303.0,Jun Miao,2111465410.0,Wentao Zhu,1807065.0,Guiping Su,,,,,,,,,,,,,,,,,,
55635aac4cd439a00356f83dad52bd8d7b0ea87e,https://www.semanticscholar.org/paper/55635aac4cd439a00356f83dad52bd8d7b0ea87e,A Survey on Curriculum Learning,"Curriculum learning (CL) is a training strategy that trains a machine learning model from easier data to harder data, which imitates the meaningful learning order in human curricula. As an easy-to-use plug-in, the CL strategy has demonstrated its power in improving the generalization capacity and convergence rate of various models in a wide range of scenarios such as computer vision and natural language processing etc. In this survey article, we comprehensively review CL from various aspects including motivations, definitions, theories, and applications. We discuss works on curriculum learning within a general CL framework, elaborating on how to design a manually predefined curriculum or an automatic curriculum. In particular, we summarize existing CL designs based on the general framework of <italic>Difficulty Measurer <inline-formula><tex-math notation=""LaTeX"">$+$</tex-math><alternatives><mml:math><mml:mo>+</mml:mo></mml:math><inline-graphic xlink:href=""wang-ieq1-3069908.gif""/></alternatives></inline-formula> Training Scheduler</italic> and further categorize the methodologies for automatic CL into four groups, i.e., Self-paced Learning, Transfer Teacher, RL Teacher, and Other Automatic CL. We also analyze principles to select different CL designs that may benefit practical applications. Finally, we present our insights on the relationships connecting CL and other machine learning concepts including transfer learning, meta-learning, continual learning and active learning, etc., then point out challenges in CL as well as potential future research directions deserving further investigations.",2021,153,75,4,True,Computer Science,Medicine,2153687490,Xin Wang,51310474.0,Yudong Chen,145583986.0,Wenwu Zhu,,,,,,,,,,,,,,,,,,,,,,
3b5505eaec8583a2dd98d72a84d95b9eff475a81,https://www.semanticscholar.org/paper/3b5505eaec8583a2dd98d72a84d95b9eff475a81,Few-shot Learning: A Survey,"The quest of `can machines think' and `can machines do what human do' are quests that drive the development of artificial intelligence. Although recent artificial intelligence succeeds in many data intensive applications, it still lacks the ability of learning from limited exemplars and fast generalizing to new tasks. To tackle this problem, one has to turn to machine learning, which supports the scientific study of artificial intelligence. Particularly, a machine learning problem called Few-Shot Learning (FSL) targets at this case. It can rapidly generalize to new tasks of limited supervised experience by turning to prior knowledge, which mimics human's ability to acquire knowledge from few examples through generalization and analogy. It has been seen as a test-bed for real artificial intelligence, a way to reduce laborious data gathering and computationally costly training, and antidote for rare cases learning. With extensive works on FSL emerging, we give a comprehensive survey for it. We first give the formal definition for FSL. Then we point out the core issues of FSL, which turns the problem from ""how to solve FSL"" to ""how to deal with the core issues"". Accordingly, existing works from the birth of FSL to the most recent published ones are categorized in a unified taxonomy, with thorough discussion of the pros and cons for different categories. Finally, we envision possible future directions for FSL in terms of problem setup, techniques, applications and theory, hoping to provide insights to both beginners and experienced researchers.",2019,0,114,6,False,Computer Science,,2115793087,Yaqing Wang,3259992.0,Quanming Yao,,,,,,,,,,,,,,,,,,,,,,,,
89c2a023e0eb3d46bfa9e849e77afb83d6d870f4,https://www.semanticscholar.org/paper/89c2a023e0eb3d46bfa9e849e77afb83d6d870f4,Machine learning and excited-state molecular dynamics,"Machine learning is employed at an increasing rate in the research field of quantum chemistry. While the majority of approaches target the investigation of chemical systems in their electronic ground state, the inclusion of light into the processes leads to electronically excited states and gives rise to several new challenges. Here, we survey recent advances for excited-state dynamics based on machine learning. In doing so, we highlight successes, pitfalls, challenges and future avenues for machine learning approaches for light-induced molecular processes.",2020,306,28,0,False,Computer Science,Physics,90050189,J. Westermayr,4850899.0,P. Marquetand,,,,,,,,,,,,,Mathematics,,,,,,,,,,,
69d0813dcefd3a8679656529855704b1eab9bf59,https://www.semanticscholar.org/paper/69d0813dcefd3a8679656529855704b1eab9bf59,Wrapping a MOOC: Student Perceptions of an Experiment in Blended Learning,"Although massive open online courses (MOOCs) are seen to be, and are in fact designed to be, stand-alone online courses, their introduction to the higher education landscape has expanded the space of possibilities for blended course designs (those that combine online and face-to-face learning experiences). Instead of replacing courses at higher education institutions, could MOOCs enhance those courses? This paper reports one such exploration, in which a Stanford University Machine Learning MOOC was integrated into a graduate course in machine learning at Vanderbilt University during the Fall 2012 semester. The blended course design, which leveraged a MOOC course and platform for lecturing, grading, and discussion, enabled the Vanderbilt instructor to lead an overload course in a topic much desired by students. The study shows that while students regarded some elements of the course positively, they had concerns about the coupling of online and in-class components of this particular blended course design. Analysis of student and instructor reflections on the course suggests dimensions for characterizing blended course designs that incorporate MOOCs, either in whole or in part. Given the reported challenges in this case study of integrating a MOOC in its entirety in an on-campus course, the paper advocates for more complex forms of blended learning in which course materials are drawn from multiple MOOCs, as well as from other online sources.",2013,39,302,17,False,Engineering,,52554014,D. Bruff,8993101.0,D. Fisher,2070908180.0,Karen McEwen,35098540.0,Blaine E. Smith,,,,,,,,,,,,,,,,,,,,
2d045aec8585cae8e5ccba56db1d64820cf73773,https://www.semanticscholar.org/paper/2d045aec8585cae8e5ccba56db1d64820cf73773,Comparing discriminating transformations and SVM for learning during multimedia retrieval,"On-line learning or ""relevance feedback"" techniques for multimedia information retrieval have been explored from many different points of view: from early heuristic-based feature weighting schemes to recently proposed optimal learning algorithms, probabilistic/Bayesian learning algorithms, boosting techniques, discriminant-EM algorithm, support vector machine, and other kernel-based learning machines. Based on a careful examination of the problem and a detailed analysis of the existing solutions, we propose several discriminating transforms as the learning machine during the user interaction. We argue that relevance feedback problem is best represented as a biased classification problem, or a (1+x)-class classification problem. Biased Discriminant Transform (BDT) is shown to outperform all the others. A kernel form is proposed to capture non-linearity in the class distributions.",2001,38,121,1,True,Computer Science,,40403107,X. Zhou,153652752.0,Thomas S. Huang,,,,,,,,,,,,,,,,,,,,,,,,
17b05e44253c7100290985d9af2237292f6afc9c,https://www.semanticscholar.org/paper/17b05e44253c7100290985d9af2237292f6afc9c,Multicategory ψ-Learning and Support Vector Machine: Computational Tools,"Many margin-based binary classification techniques such as support vector machine (SVM) and ψ-learning deliver high performance. An earlier article proposed a new multicategory ψ-learning methodology that shows great promise in generalization ability. However,ψ-learning is computationally difficult because it requires handling a nonconvex minimization problem. In this article, we propose two computational tools for multicategory ψ-learning. The first one is based on d.c. algorithms and solved by sequential quadratic programming, while the second one uses the outer approximation method, which yields the global minimizer via sequential concave minimization. Numerical examples show the proposed algorithms perform well.",2005,14,126,6,False,Mathematics,,46399637,Yufeng Liu,2266946.0,Xiaotong Shen,144163716.0,Hani Doss,,,,,,,,,,,,,,,,,,,,,,
b7fc718fb6237df4eed84ca47c5a461588a97282,https://www.semanticscholar.org/paper/b7fc718fb6237df4eed84ca47c5a461588a97282,Bioactive Molecule Prediction Using Extreme Gradient Boosting,"Following the explosive growth in chemical and biological data, the shift from traditional methods of drug discovery to computer-aided means has made data mining and machine learning methods integral parts of today’s drug discovery process. In this paper, extreme gradient boosting (Xgboost), which is an ensemble of Classification and Regression Tree (CART) and a variant of the Gradient Boosting Machine, was investigated for the prediction of biological activity based on quantitative description of the compound’s molecular structure. Seven datasets, well known in the literature were used in this paper and experimental results show that Xgboost can outperform machine learning algorithms like Random Forest (RF), Support Vector Machines (LSVM), Radial Basis Function Neural Network (RBFN) and Naïve Bayes (NB) for the prediction of biological activities. In addition to its ability to detect minority activity classes in highly imbalanced datasets, it showed remarkable performance on both high and low diversity datasets.",2016,34,155,2,True,Computer Science,Medicine,7552337,Ismail Babajide Mustapha,2689948.0,Faisal Saeed,,,,,,,,,,,,,,,,,,,,,,,,
508571db5d2f77c17d2829878bb1dc645010dda8,https://www.semanticscholar.org/paper/508571db5d2f77c17d2829878bb1dc645010dda8,A Comparative Analysis of Methods for Pruning Decision Trees,"In this paper, we address the problem of retrospectively pruning decision trees induced from data, according to a top-down approach. This problem has received considerable attention in the areas of pattern recognition and machine learning, and many distinct methods have been proposed in literature. We make a comparative study of six well-known pruning methods with the aim of understanding their theoretical foundations, their computational complexity, and the strengths and weaknesses of their formulation. Comments on the characteristics of each method are empirically supported. In particular, a wide experimentation performed on several data sets leads us to opposite conclusions on the predictive accuracy of simplified trees from some drawn in the literature. We attribute this divergence to differences in experimental designs. Finally, we prove and make use of a property of the reduced error pruning method to obtain an objective evaluation of the tendency to overprune/underprune observed in each method.",1997,27,554,35,False,Computer Science,,1700821,F. Esposito,1738657.0,D. Malerba,145467353.0,G. Semeraro,,,,,,,,,,,,,,,,,,,,,,
5ba7944dd68b0e18efad4ca11fb1475cdb0ff618,https://www.semanticscholar.org/paper/5ba7944dd68b0e18efad4ca11fb1475cdb0ff618,Toward Massive Machine Type Communications in Ultra-Dense Cellular IoT Networks: Current Issues and Machine Learning-Assisted Solutions,"The ever-increasing number of resource-constrained machine-type communication (MTC) devices is leading to the critical challenge of fulfilling diverse communication requirements in dynamic and ultra-dense wireless environments. Among different application scenarios that the upcoming 5G and beyond cellular networks are expected to support, such as enhanced mobile broadband (eMBB), massive machine type communications (mMTCs), and ultra-reliable and low latency communications (URLLCs), the mMTC brings the unique technical challenge of supporting a huge number of MTC devices in cellular networks, which is the main focus of this paper. The related challenges include quality of service (QoS) provisioning, handling highly dynamic and sporadic MTC traffic, huge signalling overhead, and radio access network (RAN) congestion. In this regard, this paper aims to identify and analyze the involved technical issues, to review recent advances, to highlight potential solutions and to propose new research directions. First, starting with an overview of mMTC features and QoS provisioning issues, we present the key enablers for mMTC in cellular networks. Along with the highlights on the inefficiency of the legacy random access (RA) procedure in the mMTC scenario, we then present the key features and channel access mechanisms in the emerging cellular IoT standards, namely, LTE-M and narrowband IoT (NB-IoT). Subsequently, we present a framework for the performance analysis of transmission scheduling with the QoS support along with the issues involved in short data packet transmission. Next, we provide a detailed overview of the existing and emerging solutions toward addressing RAN congestion problem, and then identify potential advantages, challenges, and use cases for the applications of emerging machine learning (ML) techniques in ultra-dense cellular networks. Out of several ML techniques, we focus on the application of low-complexity $Q$ -learning approach in the mMTC scenario along with the recent advances toward enhancing its learning performance and convergence. Finally, we discuss some open research challenges and promising future research directions.",2018,216,190,8,True,Computer Science,Engineering,1399927423,Shree Krishna Sharma,2107982675.0,Xianbin Wang,,,,,,,,,,,,,,,,,,,,,,,,
932709a41eee54f3eddbd3b3a7baf043c3ed33ec,https://www.semanticscholar.org/paper/932709a41eee54f3eddbd3b3a7baf043c3ed33ec,Learning-Based Model Predictive Control: Toward Safe Learning in Control,"Recent successes in the field of machine learning, as well as the availability of increased sensing and computational capabilities in modern control systems, have led to a growing interest in learning and data-driven control techniques. Model predictive control (MPC), as the prime methodology for constrained control, offers a significant opportunity to exploit the abundance of data in a reliable manner, particularly while taking safety constraints into account. This review aims at summarizing and categorizing previous research on learning-based MPC, i.e., the integration or combination of MPC with learning methods, for which we consider three main categories. Most of the research addresses learning for automatic improvement of the prediction model from recorded data. There is, however, also an increasing interest in techniques to infer the parameterization of the MPC controller, i.e., the cost and constraints, that lead to the best closed-loop performance. Finally, we discuss concepts that leverage MPC to augment learning-based controllers with constraint satisfaction properties.",2020,142,244,10,False,Computer Science,,9381839,Lukas Hewing,2359207.0,K. P. Wabersich,47761203.0,Marcel Menner,2176899.0,M. Zeilinger,,,,,,,,,,,,,,,,,,,,
03956f0d63c1a8a3c9192afc5d05781779858005,https://www.semanticscholar.org/paper/03956f0d63c1a8a3c9192afc5d05781779858005,Machine Learning Predictions of Molecular Properties: Accurate Many-Body Potentials and Nonlocality in Chemical Space,"Simultaneously accurate and efficient prediction of molecular properties throughout chemical compound space is a critical ingredient toward rational compound design in chemical and pharmaceutical industries. Aiming toward this goal, we develop and apply a systematic hierarchy of efficient empirical methods to estimate atomization and total energies of molecules. These methods range from a simple sum over atoms, to addition of bond energies, to pairwise interatomic force fields, reaching to the more sophisticated machine learning approaches that are capable of describing collective interactions between many atoms or bonds. In the case of equilibrium molecular geometries, even simple pairwise force fields demonstrate prediction accuracy comparable to benchmark energies calculated using density functional theory with hybrid exchange-correlation functionals; however, accounting for the collective many-body interactions proves to be essential for approaching the “holy grail” of chemical accuracy of 1 kcal/mol for both equilibrium and out-of-equilibrium geometries. This remarkable accuracy is achieved by a vectorized representation of molecules (so-called Bag of Bonds model) that exhibits strong nonlocality in chemical space. In addition, the same representation allows us to predict accurate electronic properties of molecules, such as their polarizability and molecular frontier orbital energies.",2015,28,509,6,False,Medicine,Physics,39960184,K. Hansen,3022604.0,Franziska Biegler,6781829.0,R. Ramakrishnan,6791798.0,Wiktor Pronobis,7847508.0,O. A. von Lilienfeld,145034054.0,K. Müller,2462983.0,A. Tkatchenko,,,,,,,,,,,,,,
dc77fb6c3b053095c74759f35e33029c0cd911fa,https://www.semanticscholar.org/paper/dc77fb6c3b053095c74759f35e33029c0cd911fa,Development and Validation of an Electronic Health Record–Based Machine Learning Model to Estimate Delirium Risk in Newly Hospitalized Patients Without Known Cognitive Impairment,"Key Points Question Can machine learning be used to predict incident delirium in newly hospitalized patients using only data available in the electronic health record shortly after admission? Findings In this cohort study, classification models were trained using 5 different machine learning algorithms on 14 227 hospital stays and validated on a prospective test set of 3996 hospital stays. The gradient boosting machine model performed best, with an area under the receiver operating characteristic curve of 0.855. Meaning Machine learning can accurately predict delirium risk using electronic health record data on admission and outperforms the nurse-administered prediction rules currently used.",2018,31,77,2,True,Medicine,,2064868963,Andrew Wong,47973433.0,Albert T. Young,2057099724.0,April S. Liang,145776427.0,R. Gonzales,6512927.0,V. Douglas,48901174.0,D. Hadley,,,,,,,,,,,,,,,,
239b2210b3fbc1f4b8246437a88a668bf9a0d2c0,https://www.semanticscholar.org/paper/239b2210b3fbc1f4b8246437a88a668bf9a0d2c0,An overview of classification algorithms for imbalanced datasets,"Unbalanced data set, a problem often found in real world application, can cause seriously negative effect on classification performance of machine learning algorithms. There have been many attempts at dealing with classification of unbalanced data sets. In this paper we present a brief review of existing solutions to the class-imbalance problem proposed both at the data and algorithmic levels. Even though a common practice to handle the problem of imbalanced data is to rebalance them artificially by oversampling and/or under-sampling, some researchers proved that modified support vector machine, rough set based minority class oriented rule learning methods, cost sensitive classifier perform good on imbalanced data set. We observed that current research in imbalance data problem is moving to",2012,45,289,12,False,,,70777243,Vaishali Ganganwar,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0a59165ee2ac666b1880316eefe349b87f6ba0,https://www.semanticscholar.org/paper/ac0a59165ee2ac666b1880316eefe349b87f6ba0,Toward Interpretable Machine Learning: Transparent Deep Neural Networks and Beyond,"With the broader and highly successful usage of machine learning in industry and the sciences, there has been a growing demand for explainable AI. Interpretability and explanation methods for gaining a better understanding about the problem solving abilities and strategies of nonlinear Machine Learning such as Deep Learning (DL), LSTMs, and kernel methods are therefore receiving increased attention. In this work we aim to (1) provide a timely overview of this active emerging field and explain its theoretical foundations, (2) put interpretability algorithms to a test both from a theory and comparative evaluation perspective using extensive simulations, (3) outline best practice aspects i.e. how to best include interpretation methods into the standard usage of machine learning and (4) demonstrate successful usage of explainable AI in a representative selection of application scenarios. Finally, we discuss challenges and possible future directions of this exciting foundational field of machine learning.",2020,165,70,6,False,Computer Science,Mathematics,1699054,W. Samek,144535526.0,G. Montavon,3633358.0,S. Lapuschkin,51004625.0,Christopher J. Anders,145034054.0,K. Müller,,,,,,,,,,,,,,,,,,
8b20f103c1f20074fa35bd8fc41983964283acac,https://www.semanticscholar.org/paper/8b20f103c1f20074fa35bd8fc41983964283acac,Fictitious Self-Play in Extensive-Form Games,"Fictitious play is a popular game-theoretic model of learning in games. However, it has received little attention in practical applications to large problems. This paper introduces two variants of fictitious play that are implemented in behavioural strategies of an extensive-form game. The first variant is a full-width process that is realization equivalent to its normal-form counterpart and therefore inherits its convergence guarantees. However, its computational requirements are linear in time and space rather than exponential. The second variant, Fictitious Self-Play, is a machine learning framework that implements fictitious play in a sample-based fashion. Experiments in imperfect-information poker games compare our approaches and demonstrate their convergence to approximate Nash equilibria.",2015,36,170,23,False,Mathematics,Computer Science,2052354576,Johannes Heinrich,1975889.0,Marc Lanctot,145824029.0,David Silver,,,,,,,,,,,,,,,,,,,,,,
0e54e1d7ca6d795bb5e6bd9ad9291af46fbcaa72,https://www.semanticscholar.org/paper/0e54e1d7ca6d795bb5e6bd9ad9291af46fbcaa72,Trident: Efficient 4PC Framework for Privacy Preserving Machine Learning,"Machine learning has started to be deployed in fields such as healthcare and finance, which propelled the need for and growth of privacy-preserving machine learning (PPML). We propose an actively secure four-party protocol (4PC), and a framework for PPML, showcasing its applications on four of the most widely-known machine learning algorithms -- Linear Regression, Logistic Regression, Neural Networks, and Convolutional Neural Networks. Our 4PC protocol tolerating at most one malicious corruption is practically efficient as compared to the existing works. We use the protocol to build an efficient mixed-world framework (Trident) to switch between the Arithmetic, Boolean, and Garbled worlds. Our framework operates in the offline-online paradigm over rings and is instantiated in an outsourced setting for machine learning. Also, we propose conversions especially relevant to privacy-preserving machine learning. The highlights of our framework include using a minimal number of expensive circuits overall as compared to ABY3. This can be seen in our technique for truncation, which does not affect the online cost of multiplication and removes the need for any circuits in the offline phase. Our B2A conversion has an improvement of $\mathbf{7} \times$ in rounds and $\mathbf{18} \times$ in the communication complexity. In addition to these, all of the special conversions for machine learning, e.g. Secure Comparison, achieve constant round complexity. The practicality of our framework is argued through improvements in the benchmarking of the aforementioned algorithms when compared with ABY3. All the protocols are implemented over a 64-bit ring in both LAN and WAN settings. Our improvements go up to $\mathbf{187} \times$ for the training phase and $\mathbf{158} \times$ for the prediction phase when observed over LAN and WAN.",2019,57,92,10,True,Computer Science,Mathematics,65831050,Rahul Rachuri,153456203.0,Ajith Suresh,,,,,,,,,,,,,,,,,,,,,,,,
2ea4a33a468958de14303daaaba2349d0ed07b73,https://www.semanticscholar.org/paper/2ea4a33a468958de14303daaaba2349d0ed07b73,Deterministic Boltzmann Learning Performs Steepest Descent in Weight-Space,"The Boltzmann machine learning procedure has been successfully applied in deterministic networks of analog units that use a mean field approximation to efficiently simulate a truly stochastic system (Peterson and Anderson 1987). This type of deterministic Boltzmann machine (DBM) learns much faster than the equivalent stochastic Boltzmann machine (SBM), but since the learning procedure for DBM's is only based on an analogy with SBM's, there is no existing proof that it performs gradient descent in any function, and it has only been justified by simulations. By using the appropriate interpretation for the way in which a DBM represents the probability of an output vector given an input vector, it is shown that the DBM performs steepest descent in the same function as the original SBM, except at rare discontinuities. A very simple way of forcing the weights to become symmetrical is also described, and this makes the DBM more biologically plausible than back-propagation (Werbos 1974; Parker 1985; Rumelhart et al. 1986).",1989,5,181,13,False,Computer Science,Mathematics,1695689,Geoffrey E. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
462663b9075c11af4c4b24c85b013af91cb08ab7,https://www.semanticscholar.org/paper/462663b9075c11af4c4b24c85b013af91cb08ab7,Predictive analytics for chronic kidney disease using machine learning techniques,"Predictive analytics for healthcare using machine learning is a challenged task to help doctors decide the exact treatments for saving lives. In this paper, we present machine learning techniques for predicting the chronic kidney disease using clinical data. Four machine learning methods are explored including K-nearest neighbors (KNN), support vector machine (SVM), logistic regression (LR), and decision tree classifiers. These predictive models are constructed from chronic kidney disease dataset and the performance of these models are compared together in order to select the best classifier for predicting the chronic kidney disease.",2016,12,71,3,False,Computer Science,,9323606,Anusorn Charleonnan,30824028.0,Thipwan Fufaung,31260166.0,Tippawan Niyomwong,31032350.0,Wandee Chokchueypattanakit,31261376.0,Sathit Suwannawach,31369331.0,Nitat Ninchawee,,,,,,,,,,,,,,,,
bc183ee72b40416548937b9155b427a65e5ecbb2,https://www.semanticscholar.org/paper/bc183ee72b40416548937b9155b427a65e5ecbb2,Iterative Machine Teaching,"In this paper, we consider the problem of machine teaching, the inverse problem of machine learning. Different from traditional machine teaching which views the learners as batch algorithms, we study a new paradigm where the learner uses an iterative algorithm and a teacher can feed examples sequentially and intelligently based on the current performance of the learner. We show that the teaching complexity in the iterative case is very different from that in the batch case. Instead of constructing a minimal training set for learners, our iterative machine teaching focuses on achieving fast convergence in the learner model. Depending on the level of information the teacher has from the learner model, we design teaching algorithms which can provably reduce the number of teaching examples and achieve faster convergence than learning without teachers. We also validate our theoretical findings with extensive experiments on different data distribution and real image datasets.",2017,28,104,16,False,Computer Science,Mathematics,36326884,Weiyang Liu,144445933.0,Bo Dai,3162535.0,Ahmad Humayun,39367354.0,C. Tay,144136729.0,Chen Yu,2836466.0,Linda B. Smith,144177248.0,James M. Rehg,1779453.0,Le Song,,,,,,,,,,,,
86713aa23ad99039ba76a670797df40ad65a64b2,https://www.semanticscholar.org/paper/86713aa23ad99039ba76a670797df40ad65a64b2,An Introduction to Machine Learning,"In the last few years, machine learning (ML) and artificial intelligence have seen a new wave of publicity fueled by the huge and ever‐increasing amount of data and computational power as well as the discovery of improved learning algorithms. However, the idea of a computer learning some abstract concept from data and applying them to yet unseen situations is not new and has been around at least since the 1950s. Many of these basic principles are very familiar to the pharmacometrics and clinical pharmacology community. In this paper, we want to introduce the foundational ideas of ML to this community such that readers obtain the essential tools they need to understand publications on the topic. Although we will not go into the very details and theoretical background, we aim to point readers to relevant literature and put applications of ML in molecular biology as well as the fields of pharmacometrics and clinical pharmacology into perspective.",2020,93,64,1,True,Computer Science,Medicine,2383814,Solveig Badillo,49842626.0,B. Bánfai,3232090.0,F. Birzele,91987714.0,I. I. Davydov,2023123740.0,L. Hutchinson,1398629935.0,T. Kam-Thong,1436740047.0,Juliane Siebourg-Polster,3258307.0,Bernhard Steiert,,2108489886.0,J. Zhang,,,,,,,,,
2ee2592c95bf44aeb10439a14901ee761c99b846,https://www.semanticscholar.org/paper/2ee2592c95bf44aeb10439a14901ee761c99b846,Recent Advances in Example-Based Machine Translation,"I Foundations of EBMT.- 1 An Overview of EBMT.- 2 What is Example-Based Machine Translation?.- 3 Example-Based Machine Translation in a Controlled Environment.- 4 EBMT Seen as Case-based Reasoning.- II Run-time Approaches to EBMT.- 5 Formalizing Translation Memory.- 6 EBMT Using DP-Matching Between Word Sequences.- 7 A Hybrid Rule and Example-Based Method for Machine Translation.- 8 EBMT of POS-Tagged Sentences via Inductive Learning.- III Template-Driven EBMT.- 9 Learning Translation Templates from Bilingual Translation Examples.- 10 Clustered Transfer Rule Induction for Example-Based Translation.- 11 Translation Patterns, Linguistic Knowledge and Complexity in EBMT.- 12 Inducing Translation Grammars from Bracketed Alignments.- IV EBMT and Derivation Trees.- 13 Extracting Translation Knowledge from Parallel Corpora.- 14 Finding Translation Patterns from Dependency Structures.- 15 A Best-First Alignment Algorithm for Extraction of Transfer Mappings.- 16 Translating with Examples: The LFG-DOT Models of Translation.",2004,4,167,7,True,Computer Science,,93671213,M. Carl,144315616.0,Andy Way,1735272.0,Walter Daelemans,,,,,,,,,,,,,,,,,,,,,,
be26cdf0573bc8eee1119802e548dfaa2e401bdb,https://www.semanticscholar.org/paper/be26cdf0573bc8eee1119802e548dfaa2e401bdb,Overview of deep learning,"In recent years, deep learning has achieved great success in many fields, such as computer vision and natural language processing. Compared to traditional machine learning methods, deep learning has a strong learning ability and can make better use of datasets for feature extraction. Because of its practicability, deep learning becomes more and more popular for many researchers to do research works. In this paper, we mainly introduce some advanced neural networks of deep learning and their applications. Besides, we also discuss the limitations and prospects of deep learning.",2016,40,181,3,False,Computer Science,,31254825,Xuedan Du,2230979.0,Yinghao Cai,2117010531.0,Shuo Wang,2107887550.0,Leijie Zhang,,,,,,,,,,,,,,,,,,,,
9f4c8e1a6f93399eef8556218ac55840e1393105,https://www.semanticscholar.org/paper/9f4c8e1a6f93399eef8556218ac55840e1393105,Opportunities in Machine Learning for Healthcare,"Modern electronic health records (EHRs) provide data to answer clinically meaningful questions. The growing data in EHRs makes healthcare ripe for the use of machine learning. However, learning in a clinical setting presents unique challenges that complicate the use of common machine learning methodologies. For example, diseases in EHRs are poorly labeled, conditions can encompass multiple underlying endotypes, and healthy individuals are underrepresented. This article serves as a primer to illuminate these challenges and highlights opportunities for members of the machine learning community to contribute to healthcare.",2018,122,68,2,False,Computer Science,,2804918,M. Ghassemi,40466858.0,Tristan Naumann,145610328.0,Peter F. Schulam,143649421.0,Andrew Beam,2615814.0,R. Ranganath,,,,,,,,,,,,,,,,,,
