paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name,authors/28/authorId,authors/28/name,authors/29/authorId,authors/29/name,authors/30/authorId,authors/30/name,authors/31/authorId,authors/31/name,authors/32/authorId,authors/32/name,authors/33/authorId,authors/33/name,authors/34/authorId,authors/34/name,authors/35/authorId,authors/35/name,authors/36/authorId,authors/36/name,authors/37/authorId,authors/37/name,authors/38/authorId,authors/38/name,authors/39/authorId,authors/39/name,authors/40/authorId,authors/40/name,authors/41/authorId,authors/41/name,authors/42/authorId,authors/42/name,authors/43/authorId,authors/43/name,authors/44/authorId,authors/44/name,authors/45/authorId,authors/45/name,authors/46/authorId,authors/46/name,authors/47/authorId,authors/47/name,authors/48/authorId,authors/48/name,authors/49/authorId,authors/49/name,authors/50/authorId,authors/50/name,authors/51/authorId,authors/51/name,authors/52/authorId,authors/52/name,authors/53/authorId,authors/53/name,authors/54/authorId,authors/54/name,authors/55/authorId,authors/55/name,authors/56/authorId,authors/56/name,authors/57/authorId,authors/57/name,authors/58/authorId,authors/58/name,authors/59/authorId,authors/59/name,authors/60/authorId,authors/60/name,authors/61/authorId,authors/61/name,authors/62/authorId,authors/62/name,authors/63/authorId,authors/63/name,authors/64/authorId,authors/64/name,authors/65/authorId,authors/65/name,authors/66/authorId,authors/66/name,authors/67/authorId,authors/67/name,authors/68/authorId,authors/68/name,authors/69/authorId,authors/69/name,authors/70/authorId,authors/70/name,authors/71/authorId,authors/71/name,authors/72/authorId,authors/72/name,fieldsOfStudy/2
644f6160964feec43e86393376c42cffeca9c6ef,https://www.semanticscholar.org/paper/644f6160964feec43e86393376c42cffeca9c6ef,Short-term Mortality Prediction for Elderly Patients Using Medicare Claims Data,"Risk prediction is central to both clinical medicine and public health. While many machine learning models have been developed to predict mortality, they are rarely applied in the clinical literature, where classification tasks typically rely on logistic regression. One reason for this is that existing machine learning models often seek to optimize predictions by incorporating features that are not present in the databases readily available to providers and policy makers, limiting generalizability and implementation. Here we tested a number of machine learning classifiers for prediction of six-month mortality in a population of elderly Medicare beneficiaries, using an administrative claims database of the kind available to the majority of health care payers and providers. We show that machine learning classifiers substantially outperform current widely-used methods of risk prediction-but only when used with an improved feature set incorporating insights from clinical medicine, developed for this study. Our work has applications to supporting patient and provider decision making at the end of life, as well as population health-oriented efforts to identify patients at high risk of poor outcomes.",2015,21,46,5,True,Medicine,Mathematics,48721098,Maggie Makar,2804918.0,M. Ghassemi,2054285704.0,D. Cutler,3797258.0,Z. Obermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science
d8fb8169517d54c9718b511649fb63d0cd97c0a2,https://www.semanticscholar.org/paper/d8fb8169517d54c9718b511649fb63d0cd97c0a2,Radiomics and Machine Learning for Radiotherapy in Head and Neck Cancers,"Introduction: An increasing number of parameters can be considered when making decisions in oncology. Tumor characteristics can also be extracted from imaging through the use of radiomics and add to this wealth of clinical data. Machine learning can encompass these parameters and thus enhance clinical decision as well as radiotherapy workflow. Methods: We performed a description of machine learning applications at each step of treatment by radiotherapy in head and neck cancers. We then performed a systematic review on radiomics and machine learning outcome prediction models in head and neck cancers. Results: Machine Learning has several promising applications in treatment planning with automatic organ at risk delineation improvements and adaptative radiotherapy workflow automation. It may also provide new approaches for Normal Tissue Complication Probability models. Radiomics may provide additional data on tumors for improved machine learning powered predictive models, not only on survival, but also on risk of distant metastasis, in field recurrence, HPV status and extra nodal spread. However, most studies provide preliminary data requiring further validation. Conclusion: Promising perspectives arise from machine learning applications and radiomics based models, yet further data are necessary for their implementation in daily care.",2019,110,64,0,True,Computer Science,Medicine,2072710446,P. Giraud,48789408.0,P. Giraud,13026370.0,A. Gasnier,1620157413.0,R. El Ayachy,2069824673.0,S. Kreps,145707565.0,J. Foy,1392269125.0,C. Durdux,144777291.0,F. Huguet,6313909.0,A. Burgun,4345751.0,J. Bibault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62f5bf45b2e702775fa2a36de45a7522bb9ff23f,https://www.semanticscholar.org/paper/62f5bf45b2e702775fa2a36de45a7522bb9ff23f,CBSA: content-based soft annotation for multimodal image retrieval using Bayes point machines,"We propose a content-based soft annotation (CBSA) procedure for providing images with semantical labels. The annotation procedure starts with labeling a small set of training images, each with one single semantical label (e.g., forest, animal, or sky). An ensemble of binary classifiers is then trained for predicting label membership for images. The trained ensemble is applied to each individual image to give the image multiple soft labels, and each label is associated with a label membership factor. To select a base binary-classifier for CBSA, we experiment with two learning methods, support vector machines (SVMs) and Bayes point machines (BPMs), and compare their class-prediction accuracy. Our empirical study on a 116-category 25K-image set shows that the BPM-based ensemble provides better annotation quality than the SVM-based ensemble for supporting multimodal image retrievals.",2003,57,503,18,False,Computer Science,,33794424,E. Chang,40603954.0,Kingshy Goh,2314761.0,Gerard Sychay,145394457.0,Gang Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eb75533f7795e0bcb597e293e1d08b24f1084b8,https://www.semanticscholar.org/paper/1eb75533f7795e0bcb597e293e1d08b24f1084b8,Distributions of angles in random packing on spheres,"This paper studies the asymptotic behaviors of the pairwise angles among n randomly and uniformly distributed unit vectors in [Formula: see text] as the number of points n → ∞, while the dimension p is either fixed or growing with n. For both settings, we derive the limiting empirical distribution of the random angles and the limiting distributions of the extreme angles. The results reveal interesting differences in the two settings and provide a precise characterization of the folklore that ""all high-dimensional random vectors are almost always nearly orthogonal to each other"". Applications to statistics and machine learning and connections with some open problems in physics and mathematics are also discussed.",2013,41,147,13,False,Mathematics,Medicine,123970122,T. Cai,144958605.0,Jianqing Fan,24442924.0,Tiefeng Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science
dc62320d22a861d1d2e0eff7b150b06afc98e1f6,https://www.semanticscholar.org/paper/dc62320d22a861d1d2e0eff7b150b06afc98e1f6,Learning and Generalization: With Applications to Neural Networks,"How does a machine learn a new concept on the basis of examples? This second edition takes account of important new developments in the field. It also deals extensively with the theory of learning control systems, now comparably mature to learning of neural networks.",2002,0,180,41,False,Computer Science,,145271313,M. Vidyasagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c7c05e9286178d93b3bb7995ba9bf38e189a67,https://www.semanticscholar.org/paper/12c7c05e9286178d93b3bb7995ba9bf38e189a67,Heart disease prediction using machine learning algorithms,"According to recent survey by WHO (World health organization) 17.9 million people die each year because of heart related diseases and it is increasing rapidly. With the increasing population and disease, it is become a challenge to diagnosing disease and providing the appropriate treatment at the right time. But there is a light of hope that recent advances in technology have accelerated the public health sector by developing advanced functional biomedical solutions. This paper aims at analyzing the various data mining techniques namely Naive Bayes, Random Forest Classification, Decision tree and Support Vector Machine by using a qualified dataset for Heart disease prediction which is consist of various attributes like gender, age, chest pain type, blood pressure, blood sugar etc. The research includes finding the correlations between the various attributes of the dataset by utilizing the standard data mining techniques and hence using the attributes suitably to predict the chances of a heart disease. These machine learning techniques take less time for the prediction of the disease with more accuracy which will reduce the dispose of valuable lives all over the world.",2019,14,85,5,False,Computer Science,,2157752694,M. Ali,151487460.0,Md. Iftiyar Khan,2113544519.0,M. A. Imran,151431829.0,Musnath Siddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544e86212be7138b17ca00262973b9e9582b4b31,https://www.semanticscholar.org/paper/544e86212be7138b17ca00262973b9e9582b4b31,Nonlinear difference-differential equations in prediction and learning theory.,"1. Introduction.-This note introduces some nonlinear difference-differential equations which can be interpreted as a learning theory or, alternatively, as a prediction theory whose goal is to discuss the prediction of individual events, in a fixed order, and at prescribed times. The theory provides a mathematical description of the following kind of experiment. An experimenter g, confronted by a machine MlZ, presents M with a list of ""letters"" or ""events"" to be learned. Suppose, for example, that g wishes to teach 9Mt the list of letters AB, or to predict the event B, given the event A. g does this by presenting A and then B to M several times. To find out if SE has learned the list as a result of these list presentations, the letter A alone is then presented to M. If M responds with the letter B, and M does this whenever A alone is said, then we have good evidence that MR has indeed learned the list AB. Thus M learns to predict the event B whenever the event A occurs as a result of repeated presentations of the list AB. We will introduce some mathematical machines that learn lists in the above manner. These machines have some properties that have a familiar intuitive interpretation. For example, in our simplest machine, it is possible to make rigorous the heuristic statements that (1) ""practice makes perfect,"" (2) an isolated system suffers no memory loss, (3) an isolated system remembers without practicing overtly, (4) the memory of an isolated system sometimes spontaneously improves without practice, (5) all errors can be corrected, although the rate of correction is sometimes diminished by response interference due to prior learning, (6) increasing the number of response alternatives sometimes diminishes the learning rate, and so on. All of the machines we will introduce possess the same dynamical laws. Nonetheless , the exact manner in which a given machine learns and remembers depends crucially on the particular way in which the components of the machine are interconnected ; i.e., on its ""geometry."" For example, properties (2) and (3) above do not hold in all the machines we shall describe. In this note, we will sketch some results for our simplest machine. These results, along with results for more complicated machines, are described in greater detail in another place.' 2. The Nonlinear Systems.-Each of our machines M is described in terms of a",1967,4,115,4,True,Mathematics,Medicine,1682174,S. Grossberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d944a911552edfc71fed7400d7179fac05b3f3ed,https://www.semanticscholar.org/paper/d944a911552edfc71fed7400d7179fac05b3f3ed,An Optical Communication's Perspective on Machine Learning and Its Applications,"Machine learning (ML) has disrupted a wide range of science and engineering disciplines in recent years. ML applications in optical communications and networking are also gaining more attention, particularly in the areas of nonlinear transmission systems, optical performance monitoring, and cross-layer network optimizations for software-defined networks. However, the extent to which ML techniques can benefit optical communications and networking is not clear and this is partly due to an insufficient understanding of the nature of ML concepts. This paper aims to describe the mathematical foundations of basic ML techniques from communication theory and signal processing perspectives, which in turn will shed light on the types of problems in optical communications and networking that naturally warrant ML use. This will be followed by an overview of ongoing ML research in optical communications and networking with a focus on physical layer issues.",2019,79,148,3,False,Computer Science,,35065845,F. Khan,50378181.0,Qirui Fan,150952716.0,Chao Lu,7701297.0,A. Lau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08463339ca5e29cb4049da570518271ca375500e,https://www.semanticscholar.org/paper/08463339ca5e29cb4049da570518271ca375500e,Multimodal Learning Analytics and Education Data Mining: Using computational technologies to measure complex learning tasks,"New high-frequency multimodal data collection technologies and machine learning analysis techniques could offer new insights into learning, especially when students have the opportunity to generate unique, personalized artifacts, such as computer programs, robots, and solutions engineering challenges. To date most of the work on learning analytics and educational data mining has been focused on online courses and cognitive tutors, both of which provide a high degree of structure to the tasks, and are restricted to interactions that occur in front of a computer screen. In this paper, we argue that multimodal learning analytics can offer new insights into students’ learning trajectories in more complex and open-ended learning environments. We present several examples of this work and its educational application.",2016,67,220,17,True,Computer Science,,3181883,Paulo Blikstein,145862204.0,M. Worsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ad80eb69a687a58abd88f500ef83d7a9ec1224,https://www.semanticscholar.org/paper/62ad80eb69a687a58abd88f500ef83d7a9ec1224,The need to approximate the use-case in clinical machine learning,"Abstract The availability of smartphone and wearable sensor technology is leading to a rapid accumulation of human subject data, and machine learning is emerging as a technique to map those data into clinical predictions. As machine learning algorithms are increasingly used to support clinical decision making, it is vital to reliably quantify their prediction accuracy. Cross-validation (CV) is the standard approach where the accuracy of such algorithms is evaluated on part of the data the algorithm has not seen during training. However, for this procedure to be meaningful, the relationship between the training and the validation set should mimic the relationship between the training set and the dataset expected for the clinical use. Here we compared two popular CV methods: record-wise and subject-wise. While the subject-wise method mirrors the clinically relevant use-case scenario of diagnosis in newly recruited subjects, the record-wise strategy has no such interpretation. Using both a publicly available dataset and a simulation, we found that record-wise CV often massively overestimates the prediction accuracy of the algorithms. We also conducted a systematic review of the relevant literature, and found that this overly optimistic method was used by almost half of the retrieved studies that used accelerometers, wearable sensors, or smartphones to predict clinical outcomes. As we move towards an era of machine learning-based diagnosis and treatment, using proper methods to evaluate their accuracy is crucial, as inaccurate results can mislead both clinicians and data scientists.",2017,41,145,2,False,Computer Science,Medicine,3059087,Sohrab Saeb,3146304.0,L. Lonini,2226306.0,A. Jayaraman,50228835.0,D. Mohr,3282030.0,Konrad Paul Kording,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7689c8b8f7ae3a4f14cab71e4626fe3aeefa08,https://www.semanticscholar.org/paper/1d7689c8b8f7ae3a4f14cab71e4626fe3aeefa08,Convergence of Laplacian Eigenmaps,"Geometrically based methods for various tasks of machine learning have attracted considerable attention over the last few years. In this paper we show convergence of eigenvectors of the point cloud Laplacian to the eigenfunctions of the Laplace-Beltrami operator on the underlying manifold, thus establishing the first convergence results for a spectral dimensionality reduction algorithm in the manifold setting.",2006,41,273,31,False,Computer Science,Mathematics,145520115,Mikhail Belkin,1770745.0,P. Niyogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458465a9f273e524116e0c0e6278f9e1292c2e65,https://www.semanticscholar.org/paper/458465a9f273e524116e0c0e6278f9e1292c2e65,Real-time transient stability assessment model using extreme learning machine,"In recent years, computational intelligence and machine learning techniques have gained popularity to facilitate very fast dynamic security assessment for earlier detection of the risk of blackouts. However, many of the current state-of-the-art models usually suffer from excessive training time and complex parameters tuning problems, leading to inefficiency for real-time implementation and on-line model updating. In this study, a new transient stability assessment model using the increasingly prevalent extreme learning machine theory is developed. It has significantly improved the learning speed and can enable effective on-line updating. The proposed model is examined on the New England 39-bus test system, and compared with some state-of-the-art methods in terms of computation time and prediction accuracy. The simulation results show that the proposed model possesses significant superior computation speed and competitively high accuracy.",2011,16,124,3,False,Engineering,,2118040272,Yan Xu,144402926.0,Z. Dong,145734483.0,K. Meng,49775519.0,Rui Zhang,144568755.0,K. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294160e46f7dc4ec5195c8a1a323a05acc510b,https://www.semanticscholar.org/paper/11294160e46f7dc4ec5195c8a1a323a05acc510b,Comparing Prediction Performance for Crash Injury Severity Among Various Machine Learning and Statistical Methods,"Crash injury severity prediction is a promising research target in traffic safety. Traditionally, various statistical methods were used for modeling crash injury severities. In recent years, machine learning-based methods are becoming popular due to their good predictive performance. However, the machine learning-based models are usually criticized as they perform like a black-box. In this paper, we aim at comparing the predictive performance, including prediction accuracy and estimation of variable importance, among various machine learning and statistical methods with distinct modeling logic for crash severity analysis. The crash severity, road geometry, and traffic flow data were collected at freeway diverge areas in Florida. We estimated two most commonly used statistical methods which were ordered probit (OP) model and multinomial logit model, and four popular machine learning methods, including K-Nearest Neighbor, Decision Tree, Random Forest (RF), and Support Vector Machine. The correct prediction rate for each crash severity level and the overall correct prediction rate were calculated. The results showed that the machine learning methods had higher predicting accuracy than the statistical methods, though they suffered from over-fitting issue. The RF method had the best prediction in overall and severe crashes while OP was the weakest one. We compared variable importance on crash severity via perturbation-based sensitivity analyses. The results showed that the inferences of variable importance from different methods were not always consistent and should be paid careful attention.",2018,51,68,2,False,Computer Science,,2151811241,Jian Zhang,2109752718.0,Zhibin Li,30665376.0,Ziyuan Pu,71868821.0,Chengcheng Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d86fbca1fbdb7c8e5a10c2d2c5a0ff3e07eea15,https://www.semanticscholar.org/paper/0d86fbca1fbdb7c8e5a10c2d2c5a0ff3e07eea15,A Kernel Statistical Test of Independence,"Although kernel measures of independence have been widely applied in machine learning (notably in kernel ICA), there is as yet no method to determine whether they have detected statistically significant dependence. We provide a novel test of the independence hypothesis for one particular kernel independence measure, the Hilbert-Schmidt independence criterion (HSIC). The resulting test costs O(m2), where m is the sample size. We demonstrate that this test outperforms established contingency table and functional correlation-based tests, and that this advantage is greater for multivariate data. Finally, we show the HSIC test also applies to text (and to structured data more generally), for which no other independence test presently exists.",2007,24,662,113,False,Computer Science,Mathematics,1708497,A. Gretton,1693668.0,K. Fukumizu,37077406.0,C. Teo,2143476916.0,Le Song,1707625.0,B. Schölkopf,46234526.0,Alex Smola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79ac1ac6fcbb0e75e67eecefdfa2978fc4dd09f9,https://www.semanticscholar.org/paper/79ac1ac6fcbb0e75e67eecefdfa2978fc4dd09f9,'First Aid for You': getting to know your learning style using machine learning,"Research on learning has shown that students learn differently and that they prefer to use different type of resources. Adaptive educational systems can support different learning characteristics by building a model of the student's learning behaviour and subsequently adapting the learning environment to match different needs. However major challenges exist, as it is not clear how a student model of learning style can be accurately built. One solution may be in the use of machine learning techniques. This paper presents 'First Aid For You', a novel adaptive educational system that dynamically determines learning style using machine learning techniques. The paper describes how it uses the Feider & Solomon Index of Learning Style to design an environment for different learning styles. It also describes how, as the student interacts with the learning environment, it uses the Naive Bayes algorithm to predict the student's preferred learning style and adaptively customize the learning environment.",2005,11,34,0,False,Computer Science,,145240878,Declan Kelly,1704775.0,B. Tangney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b891a88f130f2fe174272c60189ebc34e6e9ea77,https://www.semanticscholar.org/paper/b891a88f130f2fe174272c60189ebc34e6e9ea77,Prediction Errors of Molecular Machine Learning Models Lower than Hybrid DFT Error.,"We investigate the impact of choosing regressors and molecular representations for the construction of fast machine learning (ML) models of 13 electronic ground-state properties of organic molecules. The performance of each regressor/representation/property combination is assessed using learning curves which report out-of-sample errors as a function of training set size with up to ∼118k distinct molecules. Molecular structures and properties at the hybrid density functional theory (DFT) level of theory come from the QM9 database [ Ramakrishnan et al. Sci. Data 2014 , 1 , 140022 ] and include enthalpies and free energies of atomization, HOMO/LUMO energies and gap, dipole moment, polarizability, zero point vibrational energy, heat capacity, and the highest fundamental vibrational frequency. Various molecular representations have been studied (Coulomb matrix, bag of bonds, BAML and ECFP4, molecular graphs (MG)), as well as newly developed distribution based variants including histograms of distances (HD), angles (HDA/MARAD), and dihedrals (HDAD). Regressors include linear models (Bayesian ridge regression (BR) and linear regression with elastic net regularization (EN)), random forest (RF), kernel ridge regression (KRR), and two types of neural networks, graph convolutions (GC) and gated graph networks (GG). Out-of sample errors are strongly dependent on the choice of representation and regressor and molecular property. Electronic properties are typically best accounted for by MG and GC, while energetic properties are better described by HDAD and KRR. The specific combinations with the lowest out-of-sample errors in the ∼118k training set size limit are (free) energies and enthalpies of atomization (HDAD/KRR), HOMO/LUMO eigenvalue and gap (MG/GC), dipole moment (MG/GC), static polarizability (MG/GG), zero point vibrational energy (HDAD/KRR), heat capacity at room temperature (HDAD/KRR), and highest fundamental vibrational frequency (BAML/RF). We present numerical evidence that ML model predictions deviate from DFT (B3LYP) less than DFT (B3LYP) deviates from experiment for all properties. Furthermore, out-of-sample prediction errors with respect to hybrid DFT reference are on par with, or close to, chemical accuracy. The results suggest that ML models could be more accurate than hybrid DFT if explicitly electron correlated quantum (or experimental) data were available.",2017,70,409,10,True,Medicine,Chemistry,145483118,Felix A Faber,50467552.0,Luke Hutchison,46799859.0,B. Huang,2058362.0,J. Gilmer,2601641.0,S. Schoenholz,35188630.0,George E. Dahl,1689108.0,Oriol Vinyals,3157072.0,S. Kearnes,119508204.0,Patrick F. Riley,7847508.0,O. A. von Lilienfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7633c95812dea716917e8b23b84df18e7b03614e,https://www.semanticscholar.org/paper/7633c95812dea716917e8b23b84df18e7b03614e,On-line Random Forests,"Random Forests (RFs) are frequently used in many computer vision and machine learning applications. Their popularity is mainly driven by their high computational efficiency during both training and evaluation while achieving state-of-the-art results. However, in most applications RFs are used off-line. This limits their usability for many practical problems, for instance, when training data arrives sequentially or the underlying distribution is continuously changing. In this paper, we propose a novel on-line random forest algorithm. We combine ideas from on-line bagging, extremely randomized forests and propose an on-line decision tree growing procedure. Additionally, we add a temporal weighting scheme for adaptively discarding some trees based on their out-of-bag-error in given time intervals and consequently growing of new trees. The experiments on common machine learning data sets show that our algorithm converges to the performance of the off-line RF. Additionally, we conduct experiments for visual tracking, where we demonstrate real-time state-of-the-art performance on well-known scenarios and show good performance in case of occlusions and appearance changes where we outperform trackers based on on-line boosting. Finally, we demonstrate the usability of on-line RFs on the task of interactive real-time segmentation.",2009,23,510,43,False,Computer Science,,1741702,Amir Saffari,1695579.0,C. Leistner,48716704.0,Jakob Santner,3152684.0,Martin Godec,144746444.0,H. Bischof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83789f949e2beb92eca34da60d6f9c05ba3261f9,https://www.semanticscholar.org/paper/83789f949e2beb92eca34da60d6f9c05ba3261f9,Extreme Learning Machine With Composite Kernels for Hyperspectral Image Classification,"Due to its simple, fast, and good generalization ability, extreme learning machine (ELM) has recently drawn increasing attention in the pattern recognition and machine learning fields. To investigate the performance of ELM on the hyperspectral images (HSIs), this paper proposes two spatial-spectral composite kernel (CK) ELM classification methods. In the proposed CK framework, the single spatial or spectral kernel consists of activation-function-based kernel and general Gaussian kernel, respectively. The proposed methods inherit the advantages of ELM and have an analytic solution to directly implement the multiclass classification. Experimental results on three benchmark hyperspectral datasets demonstrate that the proposed ELM with CK methods outperform the general ELM, SVM, and SVM with CK methods.",2015,44,156,12,False,Mathematics,Computer Science,3049217,Yicong Zhou,2444202.0,Jiangtao Peng,2152857445.0,C. L. P. Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122eef3f21a8ea0285927fa7fe33fa7a3dadfae,https://www.semanticscholar.org/paper/5122eef3f21a8ea0285927fa7fe33fa7a3dadfae,${{\rm E}^{2}}{\rm LMs}$ : Ensemble Extreme Learning Machines for Hyperspectral Image Classification,"Extreme learning machine (ELM) has attracted attentions in pattern recognition field due to its remarkable advantages such as fast operation, straightforward solution, and strong generalization. However, the performance of ELM for high-dimensional data, such as hyperspectral image, is still an open problem. Therefore, in this paper, we introduce ELM for hyperspectral image classification. Furthermore, in order to overcome the drawbacks of ELM caused by the randomness of input weights and bias, two new algorithms of ensemble extreme learning machines (Bagging-based and AdaBoost-based ELMs) are proposed for the classification task. In order to illustrate the performance of the proposed algorithms, support vector machines (SVMs) are used for evaluation and comparison. Experimental results with real hyperspectral images collected by reflective optics spectrographic image system (ROSIS) and airborne visible/infrared imaging spectrometer (AVIRIS) indicate that the proposed ensemble algorithms produce excellent classification performance in different scenarios with respect to spectral and spectral-spatial feature sets.",2014,41,145,4,False,Computer Science,Mathematics,40087450,A. Samat,1882431.0,Peijun Du,47129972.0,Sicong Liu,46276037.0,Jun Yu Li,2150208546.0,Liang Cheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
