paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,fieldsOfStudy/3
b6bc0e56cfd57b3571adc469e2d830474b82c66e,https://www.semanticscholar.org/paper/b6bc0e56cfd57b3571adc469e2d830474b82c66e,Experimental Phase Estimation Enhanced By Machine Learning,"Phase estimation protocols provide a fundamental benchmark for the field of quantum metrology. The latter represents one of the most relevant applications of quantum theory, potentially enabling the capability of measuring unknown physical parameters with improved precision over classical strategies. Within this context, most theoretical and experimental studies have focused on determining the fundamental bounds and how to achieve them in the asymptotic regime where a large number of resources is employed. However, in most applications it is necessary to achieve optimal precisions by performing only a limited number of measurements. To this end, machine learning techniques can be applied as a powerful optimization tool. Here, we implement experimentally single-photon adaptive phase estimation protocols enhanced by machine learning, showing the capability of reaching optimal precision after a small number of trials. In particular, we introduce a new approach for Bayesian estimation that exhibit best performances for very low number of photons N. Furthermore, we study the resilience to noise of the tested methods, showing that the optimized Bayesian approach is very robust in the presence of imperfections. Application of this methodology can be envisaged in the more general multiparameter case, that represents a paradigmatic scenario for several tasks including imaging or Hamiltonian learning.",2017,112,64,3,True,Physics,32687701.0,Alessandro Lumino,27067685.0,E. Polino,26947571.0,A. S. Rab,152872062.0,G. Milani,35933774.0,N. Spagnolo,3253856.0,N. Wiebe,102982226.0,F. Sciarrino,,,Computer Science,Mathematics,,,,,,,,,,,,,,,,,,,,,,,
31cf4c96c5dd4ac5a6bbb4ac7b6bab763651624a,https://www.semanticscholar.org/paper/31cf4c96c5dd4ac5a6bbb4ac7b6bab763651624a,Prediction of Heart Disease Using a Combination of Machine Learning and Deep Learning,"The correct prediction of heart disease can prevent life threats, and incorrect prediction can prove to be fatal at the same time. In this paper different machine learning algorithms and deep learning are applied to compare the results and analysis of the UCI Machine Learning Heart Disease dataset. The dataset consists of 14 main attributes used for performing the analysis. Various promising results are achieved and are validated using accuracy and confusion matrix. The dataset consists of some irrelevant features which are handled using Isolation Forest, and data are also normalized for getting better results. And how this study can be combined with some multimedia technology like mobile devices is also discussed. Using deep learning approach, 94.2% accuracy was obtained.",2021,39,83,1,True,Computer Science,2066165404.0,Rohit Bharti,6806161.0,A. Khamparia,66402249.0,Mohammad Shabaz,2758504.0,Gaurav Dhiman,1577665701.0,Sagar Dhanraj Pande,2192028560.0,Parneet Singh,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,
561f002fb739ced3f2f967a8809744a063d9fba4,https://www.semanticscholar.org/paper/561f002fb739ced3f2f967a8809744a063d9fba4,Sub-sampled Cubic Regularization for Non-convex Optimization,"We consider the minimization of non-convex functions that typically arise in machine learning. Specifically, we focus our attention on a variant of trust region methods known as cubic regularization. This approach is particularly attractive because it escapes strict saddle points and it provides stronger convergence guarantees than first- and second-order as well as classical trust region methods. However, it suffers from a high computational complexity that makes it impractical for large-scale learning. Here, we propose a novel method that uses sub-sampling to lower this computational cost. By the use of concentration inequalities we provide a sampling scheme that gives sufficiently accurate gradient and Hessian approximations to retain the strong global and local convergence guarantees of cubically regularized methods. To the best of our knowledge this is the first work that gives global convergence guarantees for a sub-sampled variant of cubic regularization on non-convex functions. Furthermore, we provide experimental results supporting our theory.",2017,33,102,19,False,Mathematics,21673214.0,J. Kohler,40401747.0,Aurélien Lucchi,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,
85a184fb63ad75a06df858094c0de20a39670128,https://www.semanticscholar.org/paper/85a184fb63ad75a06df858094c0de20a39670128,An Adaptive Ensemble Machine Learning Model for Intrusion Detection,"In recent years, advanced threat attacks are increasing, but the traditional network intrusion detection system based on feature filtering has some drawbacks which make it difficult to find new attacks in time. This paper takes NSL-KDD data set as the research object, analyses the latest progress and existing problems in the field of intrusion detection technology, and proposes an adaptive ensemble learning model. By adjusting the proportion of training data and setting up multiple decision trees, we construct a MultiTree algorithm. In order to improve the overall detection effect, we choose several base classifiers, including decision tree, random forest, kNN, DNN, and design an ensemble adaptive voting algorithm. We use NSL-KDD Test+ to verify our approach, the accuracy of the MultiTree algorithm is 84.2%, while the final accuracy of the adaptive voting algorithm reaches 85.2%. Compared with other research papers, it is proved that our ensemble model effectively improves detection accuracy. In addition, through the analysis of data, it is found that the quality of data features is an important factor to determine the detection effect. In the future, we should optimize the feature selection and preprocessing of intrusion detection data to achieve better results.",2019,29,141,11,True,Computer Science,3024285.0,Xianwei Gao,144703313.0,Chun Shan,1791611.0,Changzhen Hu,150357505.0,Zequn Niu,2109343335.0,Zhen Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4dd3297e19f37592500d0d6ee2fb659e43b466d,https://www.semanticscholar.org/paper/a4dd3297e19f37592500d0d6ee2fb659e43b466d,Subspace Distribution Alignment for Unsupervised Domain Adaptation,"We propose a novel method for unsupervised domain adaptation. Traditional machine learning algorithms often fail to generalize to new input distributions, causing reduced accuracy. Domain adaptation attempts to compensate for the performance degradation by transferring and adapting source knowledge to target domain. Existing unsupervised methods project domains into a lower-dimensional space and attempt to align the subspace bases, effectively learning a mapping from source to target points or vice versa. However, they fail to take into account the difference of the two distributions in the subspaces, resulting in misalignment even after adaptation. We present a unified view of existing subspace mapping based methods and develop a generalized approach that also aligns the distributions as well as the subspace bases. We provide a detailed evaluation of our approach on benchmark datasets and show improved results over published approaches.",2015,20,123,14,True,Computer Science,2636783.0,Baochen Sun,2903226.0,Kate Saenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2f9132f47594e051e2ebaf0de4f06be7c5dddc0,https://www.semanticscholar.org/paper/e2f9132f47594e051e2ebaf0de4f06be7c5dddc0,Machine Learning Approach for Ontology Mapping Using Multiple Concept Similarity Measures,"This paper presents a new framework for the ontology mapping problem. We organized the ontology mapping problem into a standard machine learning framework, which uses multiple concept similarity measures. We presented several concept similarity measures for the machine learning framework and conducted experiments for testing the framework using real-world data. Our experimental results show that our approach has increased performance with respect to precision, recall and F-measure in comparison with other methods.",2008,23,69,7,False,Computer Science,143758327.0,R. Ichise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861839d67bacd1d2e5a956a172dddc8644e634fb,https://www.semanticscholar.org/paper/861839d67bacd1d2e5a956a172dddc8644e634fb,Learning Globally-Consistent Local Distance Functions for Shape-Based Image Retrieval and Classification,"We address the problem of visual category recognition by learning an image-to-image distance function that attempts to satisfy the following property: the distance between images from the same category should be less than the distance between images from different categories. We use patch-based feature vectors common in object recognition work as a basis for our image-to-image distance functions. Our large-margin formulation for learning the distance functions is similar to formulations used in the machine learning literature on distance metric learning, however we differ in that we learn local distance functions¿a different parameterized function for every image of our training set¿whereas typically a single global distance function is learned. This was a novel approach first introduced in Frome, Singer, & Malik, NIPS 2006. In that work we learned the local distance functions independently, and the outputs of these functions could not be compared at test time without the use of additional heuristics or training. Here we introduce a different approach that has the advantage that it learns distance functions that are globally consistent in that they can be directly compared for purposes of retrieval and classification. The output of the learning algorithm are weights assigned to the image features, which is intuitively appealing in the computer vision setting: some features are more salient than others, and which are more salient depends on the category, or image, being considered. We train and test using the Caltech 101 object recognition benchmark.",2007,28,398,28,True,Mathematics,2279670.0,Andrea Frome,1740765.0,Y. Singer,145757665.0,Fei Sha,143751119.0,Jitendra Malik,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,
9d384c40d5d74f425d891a4ad997bd2090056324,https://www.semanticscholar.org/paper/9d384c40d5d74f425d891a4ad997bd2090056324,Smartphone Based Colorimetric Detection via Machine Learning,"We report the application of machine learning to smartphone-based colorimetric detection of pH values. The strip images were used as the training set for Least Squares-Support Vector Machine (LS-SVM) classifier algorithms that were able to successfully classify the distinct pH values. The difference in the obtained image formats was found not to significantly affect the performance of the proposed machine learning approach. Moreover, the influence of the illumination conditions on the perceived color of pH strips was investigated and further experiments were conducted to study the effect of color change on the learning model. Non-integer pH levels are identified as their nearest integer pH values, whereas the test results for integer pH levels using JPEG, RAW and RAW-corrected image formats captured under different lighting conditions lead to perfect classification accuracy, sensitivity and specificity, which proves that colorimetric detection using machine learning based systems is able to adapt to various experimental conditions and is a great candidate for smartphone-based sensing in paper-based colorimetric assays.",2017,44,63,2,True,Computer Science,1814920.0,A. Mutlu,144089638.0,V. Kılıç,2069514167.0,Gizem K. Özdemir,2067556709.0,A. Bayram,50527566.0,N. Horzum,3616522.0,M. Solmaz,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,
2a7e9736b5632cb5332ff21c1fbf9bcfeafd50db,https://www.semanticscholar.org/paper/2a7e9736b5632cb5332ff21c1fbf9bcfeafd50db,End-to-end Symmetry Preserving Inter-atomic Potential Energy Model for Finite and Extended Systems,"Machine learning models are changing the paradigm of molecular modeling, which is a fundamental tool for material science, chemistry, and computational biology. Of particular interest is the inter-atomic potential energy surface (PES). Here we develop Deep Potential - Smooth Edition (DeepPot-SE), an end-to-end machine learning-based PES model, which is able to efficiently represent the PES for a wide variety of systems with the accuracy of ab initio quantum mechanics models. By construction, DeepPot-SE is extensive and continuously differentiable, scales linearly with system size, and preserves all the natural symmetries of the system. Further, we show that DeepPot-SE describes finite and extended systems including organic molecules, metals, semiconductors, and insulators with high fidelity.",2018,37,173,6,False,Mathematics,2125538501.0,Linfeng Zhang,7181694.0,Jiequn Han,2113289384.0,Han Wang,2317758.0,W. Saidi,2990747.0,R. Car,1789499.0,E. Weinan,,,,,Computer Science,Physics,,,,,,,,,,,,,,,,,,,,,,,
c62359d8382fc971a301993ad2d30d6cdc909e68,https://www.semanticscholar.org/paper/c62359d8382fc971a301993ad2d30d6cdc909e68,Big Learning with Bayesian Methods,"Explosive growth in data and availability of cheap computing resources have sparked increasing interest in Big learning, an emerging subfield that studies scalable machine learning algorithms, systems, and applications with Big Data. Bayesian methods represent one important class of statistic methods for machine learning, with substantial recent developments on adaptive, flexible and scalable Bayesian learning. This article provides a survey of the recent advances in Big learning with Bayesian methods, termed Big Bayesian Learning, including nonparametric Bayesian methods for adaptively inferring model complexity, regularized Bayesian inference for improving the flexibility via posterior regularization, and scalable algorithms and systems based on stochastic subsampling and distributed computing for dealing with large-scale applications.",2014,240,68,2,True,Computer Science,145254043.0,Jun Zhu,2276707.0,Jianfei Chen,143783026.0,Wenbo Hu,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
38eb43ea485e7d288c75ee514e0d51b8bffa3d18,https://www.semanticscholar.org/paper/38eb43ea485e7d288c75ee514e0d51b8bffa3d18,sktime: A Unified Interface for Machine Learning with Time Series,"We present sktime -- a new scikit-learn compatible Python library with a unified interface for machine learning with time series. Time series data gives rise to various distinct but closely related learning tasks, such as forecasting and time series classification, many of which can be solved by reducing them to related simpler tasks. We discuss the main rationale for creating a unified interface, including reduction, as well as the design of sktime's core API, supported by a clear overview of common time series tasks and reduction approaches.",2019,60,94,1,False,Computer Science,153840718.0,M. Löning,35095340.0,A. Bagnall,1742523204.0,S. Ganesh,123541741.0,V. Kazakov,33321734.0,Jason Lines,2724295.0,F. Király,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
82364428995c29b3dcb60c1835548eeff4adcd20,https://www.semanticscholar.org/paper/82364428995c29b3dcb60c1835548eeff4adcd20,What do Neural Machine Translation Models Learn about Morphology?,"Neural machine translation (MT) models obtain state-of-the-art performance while maintaining a simple, end-to-end architecture. However, little is known about what these models learn about source and target languages during the training process. In this work, we analyze the representations learned by neural MT models at various levels of granularity and empirically evaluate the quality of the representations for learning morphology through extrinsic part-of-speech and morphological tagging tasks. We conduct a thorough investigation along several parameters: word-based vs. character-based representations, depth of the encoding layer, the identity of the target language, and encoder vs. decoder representations. Our data-driven, quantitative evaluation sheds light on important aspects in the neural MT system and its ability to capture word structure.",2017,46,315,30,True,Computer Science,2083259.0,Yonatan Belinkov,145938140.0,Nadir Durrani,6415321.0,Fahim Dalvi,145775792.0,Hassan Sajjad,145898106.0,James R. Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f1be7f52d9f3dfaf5bb7ad726958e5d0ac92e9,https://www.semanticscholar.org/paper/b6f1be7f52d9f3dfaf5bb7ad726958e5d0ac92e9,From Predictive Methods to Missing Data Imputation: An Optimization Approach,"Missing data is a common problem in real-world settings and for this reason has attracted significant attention in the statistical literature. We propose a flexible framework based on formal optimization to impute missing data with mixed continuous and categorical variables. This framework can readily incorporate various predictive models including K- nearest neighbors, support vector machines, and decision tree based methods, and can be adapted for multiple imputation. We derive fast first-order methods that obtain high quality solutions in seconds following a general imputation algorithm opt.impute presented in this paper. We demonstrate that our proposed method improves out-of-sample accuracy in large-scale computational experiments across a sample of 84 data sets taken from the UCI Machine Learning Repository. In all scenarios of missing at random mechanisms and various missing percentages, opt.impute produces the best overall imputation in most data sets benchmarked against five other methods: mean impute, K-nearest neighbors, iterative knn, Bayesian PCA, and predictive-mean matching, with an average reduction in mean absolute error of 8.3% against the best cross-validated benchmark method. Moreover, opt.impute leads to improved out-of-sample performance of learning algorithms trained using the imputed data, demonstrated by computational experiments on 10 downstream tasks. For models trained using opt.impute single imputations with 50% data missing, the average out-of-sample R2 is 0.339 in the regression tasks and the average out-of-sample accuracy is 86.1% in the classification tasks, compared to 0.315 and 84.4% for the best cross-validated benchmark method. In the multiple imputation setting, downstream models trained using opt.impute obtain a statistically significant improvement over models trained using multivariate imputation by chained equations (mice) in 8/10 missing data scenarios considered.",2017,32,157,5,False,Computer Science,1713217.0,D. Bertsimas,108112975.0,C. Pawlowski,47990026.0,Ying Daisy Zhuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102b968d836177f9c436141e382915a4f8549276,https://www.semanticscholar.org/paper/102b968d836177f9c436141e382915a4f8549276,Affective multimodal human-computer interaction,"Social and emotional intelligence are aspects of human intelligence that have been argued to be better predictors than IQ for measuring aspects of success in life, especially in social interactions, learning, and adapting to what is important. When it comes to machines, not all of them will need such skills. Yet to have machines like computers, broadcast systems, and cars, capable of adapting to their users and of anticipating their wishes, endowing them with the ability to recognize user's affective states is necessary. This article discusses the components of human affect, how they might be integrated into computers, and how far are we from realizing affective multimodal human-computer interaction.",2005,57,233,6,False,Computer Science,145387780.0,M. Pantic,1703601.0,N. Sebe,1737918.0,J. Cohn,153652752.0,Thomas S. Huang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c36232db29f23f156df3a1b5db8f035c917b25c,https://www.semanticscholar.org/paper/9c36232db29f23f156df3a1b5db8f035c917b25c,Machine Learning with Applications in Breast Cancer Diagnosis and Prognosis,"Breast cancer (BC) is one of the most common cancers among women worldwide, representing the majority of new cancer cases and cancer-related deaths according to global statistics, making it a significant public health problem in today’s society. The early diagnosis of BC can improve the prognosis and chance of survival significantly, as it can promote timely clinical treatment to patients. Further accurate classification of benign tumours can prevent patients undergoing unnecessary treatments. Thus, the correct diagnosis of BC and classification of patients into malignant or benign groups is the subject of much research. Because of its unique advantages in critical features detection from complex BC datasets, machine learning (ML) is widely recognised as the methodology of choice in BC pattern classification and forecast modelling. In this paper, we aim to review ML techniques and their applications in BC diagnosis and prognosis. Firstly, we provide an overview of ML techniques including artificial neural networks (ANNs), support vector machines (SVMs), decision trees (DTs), and k-nearest neighbors (k-NNs). Then, we investigate their applications in BC. Our primary data is drawn from the Wisconsin breast cancer database (WBCD) which is the benchmark database for comparing the results through different algorithms. Finally, a healthcare system model of our recent work is also shown.",2018,112,106,3,True,Medicine,46850609.0,Wenbin Yue,2108454322.0,Zidong Wang,50829123.0,Hongwei Chen,33896169.0,A. Payne,2110997660.0,Xiaohui Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393d8052ed57d71de2bd4a3c05bc5e42e4072b02,https://www.semanticscholar.org/paper/393d8052ed57d71de2bd4a3c05bc5e42e4072b02,SCADA System Testbed for Cybersecurity Research Using Machine Learning Approach,"This paper presents the development of a Supervisory Control and Data Acquisition (SCADA) system testbed used for cybersecurity research. The testbed consists of a water storage tank’s control system, which is a stage in the process of water treatment and distribution. Sophisticated cyber-attacks were conducted against the testbed. During the attacks, the network traffic was captured, and features were extracted from the traffic to build a dataset for training and testing different machine learning algorithms. Five traditional machine learning algorithms were trained to detect the attacks: Random Forest, Decision Tree, Logistic Regression, Naïve Bayes and KNN. Then, the trained machine learning models were built and deployed in the network, where new tests were made using online network traffic. The performance obtained during the training and testing of the machine learning models was compared to the performance obtained during the online deployment of these models in the network. The results show the efficiency of the machine learning models in detecting the attacks in real time. The testbed provides a good understanding of the effects and consequences of attacks on real SCADA environments.",2018,32,59,1,True,Computer Science,31458539.0,M. Teixeira,1935864.0,Tara Salman,23624390.0,Maede Zolanvari,145889709.0,R. Jain,1919083.0,N. Meskin,1932846.0,M. Samaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c988331ed8382bdb800d6b7c5d05f467326e5a4a,https://www.semanticscholar.org/paper/c988331ed8382bdb800d6b7c5d05f467326e5a4a,"Data mining, hypergraph transversals, and machine learning (extended abstract)","Several data mining problems can be formulated as problems of nding maximally speci c sentences that are interesting in a database. We rst show that this problem has a close relationship with the hypergraph transversal problem. We then analyze two algorithms that have been previously used in data mining, proving upper bounds on their complexity. The rst algorithm is useful when the maximally speci c interesting sentences are \small"". We show that this algorithm can also be used to e ciently solve a special case of the hypergraph transversal problem, improving on previous results. The second algorithm utilizes a subroutine for hypergraph transversals, and is applicable in more general situations, with complexity close to a lower bound for the problem. We also relate these problems to the model of exact learning in computational learning theory, and use the correspondence to derive some corollaries.",1997,47,140,2,False,Computer Science,1736832.0,D. Gunopulos,1746048.0,R. Khardon,1712654.0,H. Mannila,143785973.0,Hannu (TT) Toivonen,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
b29c20d917be052c11c1269d4d170b02a2edc489,https://www.semanticscholar.org/paper/b29c20d917be052c11c1269d4d170b02a2edc489,Preventing Over-Fitting during Model Selection via Bayesian Regularisation of the Hyper-Parameters,"While the model parameters of a kernel machine are typically given by the solution of a convex optimisation problem, with a single global optimum, the selection of good values for the regularisation and kernel parameters is much less straightforward. Fortunately the leave-one-out cross-validation procedure can be performed or a least approximated very efficiently in closed form for a wide variety of kernel learning methods, providing a convenient means for model selection. Leave-one-out cross-validation based estimates of performance, however, generally exhibit a relatively high variance and are therefore prone to over-fitting. In this paper, we investigate the novel use of Bayesian regularisation at the second level of inference, adding a regularisation term to the model selection criterion corresponding to a prior over the hyper-parameter values, where the additional regularisation parameters are integrated out analytically. Results obtained on a suite of thirteen real-world and synthetic benchmark data sets clearly demonstrate the benefit of this approach.",2007,58,233,16,False,Computer Science,8974886.0,G. Cawley,28280741.0,N. Talbot,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
610c67ffebfcd256b876f0dc6fa4cb75fbf9140d,https://www.semanticscholar.org/paper/610c67ffebfcd256b876f0dc6fa4cb75fbf9140d,Low Latency Privacy Preserving Inference,"When applying machine learning to sensitive data, one has to find a balance between accuracy, information security, and computational-complexity. Recent studies combined Homomorphic Encryption with neural networks to make inferences while protecting against information leakage. However, these methods are limited by the width and depth of neural networks that can be used (and hence the accuracy) and exhibit high latency even for relatively simple networks. In this study we provide two solutions that address these limitations. In the first solution, we present more than 10× improvement in latency and enable inference on wider networks compared to prior attempts with the same level of security. The improved performance is achieved by novel methods to represent the data during the computation. In the second solution, we apply the method of transfer learning to provide private inference services using deep networks with latency of ∼0.16 seconds. We demonstrate the efficacy of our methods on several computer vision tasks.",2018,31,103,30,False,Computer Science,2470453.0,Alon Brutzkus,31834207.0,Oren Elisha,1388775848.0,Ran Gilad-Bachrach,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
882f42973556389220dc8c474af91a141f0f43c1,https://www.semanticscholar.org/paper/882f42973556389220dc8c474af91a141f0f43c1,Deep Learning for Infrared Thermal Image Based Machine Health Monitoring,"The condition of a machine can automatically be identified by creating and classifying features that summarize characteristics of measured signals. Currently, experts, in their respective fields, devise these features based on their knowledge. Hence, the performance and usefulness depends on the expert's knowledge of the underlying physics or statistics. Furthermore, if new and additional conditions should be detectable, experts have to implement new feature extraction methods. To mitigate the drawbacks of feature engineering, a method from the subfield of feature learning, i.e., deep learning (DL), more specifically convolutional neural networks (NNs), is researched in this paper. The objective of this paper is to investigate if and how DL can be applied to infrared thermal (IRT) video to automatically determine the condition of the machine. By applying this method on IRT data in two use cases, i.e., machine-fault detection and oil-level prediction, we show that the proposed system is able to detect many conditions in rotating machinery very accurately (i.e., 95 and 91.67% accuracy for the respective use cases), without requiring any detailed knowledge about the underlying physics, and thus having the potential to significantly simplify condition monitoring using complex sensor data. Furthermore, we show that by using the trained NNs, important regions in the IRT images can be identified related to specific conditions, which can potentially lead to new physical insights.",2017,24,130,4,True,Engineering,3001762.0,Olivier Janssens,115624058.0,R. Van de Walle,2755281.0,M. Loccufier,134767416.0,S. Van Hoecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f062cde1a66467ad593f9b5a6b8de8e82dcab43f,https://www.semanticscholar.org/paper/f062cde1a66467ad593f9b5a6b8de8e82dcab43f,Advanced Machine Learning Approach for Lithium-Ion Battery State Estimation in Electric Vehicles,"To fulfill reliable battery management in electric vehicles (EVs), an advanced State-of-Charge (SOC) estimator is developed via machine learning methodology. A novel genetic algorithm-based fuzzy C-means (FCM) clustering technique is first used to partition the training data sampled in the driving cycle-based test of a lithium-ion battery. The clustering result is applied to learn the topology and antecedent parameters of the model. Recursive least-squares algorithm is then employed to extract its consequent parameters. To ensure good accuracy and resilience, the backpropagation learning algorithm is finally adopted to simultaneously optimize both the antecedent and consequent parts. Experimental results verify that the proposed estimator exhibits sufficient accuracy and outperforms those built by conventional fuzzy modeling methods.",2016,37,199,1,False,Engineering,145540448.0,Xiaosong Hu,2023891.0,S. Li,2108809963.0,Yalian Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775156bca909f3e7b42675fecb5a6f7abb396170,https://www.semanticscholar.org/paper/775156bca909f3e7b42675fecb5a6f7abb396170,Conditional Random Fields and Support Vector Machines for Disorder Named Entity Recognition in Clinical Texts,"We present a comparative study between two machine learning methods, Conditional Random Fields and Support Vector Machines for clinical named entity recognition. We explore their applicability to clinical domain. Evaluation against a set of gold standard named entities shows that CRFs outperform SVMs. The best F-score with CRFs is 0.86 and for the SVMs is 0.64 as compared to a baseline of 0.60.",2008,5,104,6,True,Computer Science,34377382.0,Dingcheng Li,1894531.0,G. Savova,2135004.0,K. Schuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0735bc67a2149d5c6f38a2e97b2ef8678666d577,https://www.semanticscholar.org/paper/0735bc67a2149d5c6f38a2e97b2ef8678666d577,TensorFuzz: Debugging Neural Networks with Coverage-Guided Fuzzing,"Machine learning models are notoriously difficult to interpret and debug. This is particularly true of neural networks. In this work, we introduce automated software testing techniques for neural networks that are well-suited to discovering errors which occur only for rare inputs. Specifically, we develop coverage-guided fuzzing (CGF) methods for neural networks. In CGF, random mutations of inputs to a neural network are guided by a coverage metric toward the goal of satisfying user-specified constraints. We describe how fast approximate nearest neighbor algorithms can provide this coverage metric. We then discuss the application of CGF to the following goals: finding numerical errors in trained neural networks, generating disagreements between neural networks and quantized versions of those networks, and surfacing undesirable behavior in character level language models. Finally, we release an open source library called TensorFuzz that implements the described techniques.",2018,66,205,25,False,Computer Science,2624088.0,Augustus Odena,153440022.0,Ian J. Goodfellow,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,
df473fa93c84e54e3309282fedd755aad3d17d12,https://www.semanticscholar.org/paper/df473fa93c84e54e3309282fedd755aad3d17d12,Predicting the Mechanical Properties of Zeolite Frameworks by Machine Learning,"We show here that machine learning is a powerful new tool for predicting the elastic response of zeolites. We built our machine learning approach relying on geometric features only, which are related to local geometry, structure, and porosity of a zeolite, to predict bulk and shear moduli of zeolites with an accuracy exceeding that of force field approaches. The development of this model has illustrated clear correlations between characteristic features of a zeolite and elastic moduli, providing exceptional insight into the mechanics of zeolitic frameworks. Finally, we employ this methodology to predict the elastic response of 590 448 hypothetical zeolites, and the results of this massive database provide clear evidence of stability trends in porous materials.",2017,74,97,0,False,Materials Science,10151948.0,J. Evans,144646737.0,François-Xavier Coudert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84e95ef743988552886cc7e988815651988058d1,https://www.semanticscholar.org/paper/84e95ef743988552886cc7e988815651988058d1,Deep Convolutional Neural Networks and Learning ECG Features for Screening Paroxysmal Atrial Fibrillation Patients,"In this paper, a novel computationally intelligent-based electrocardiogram (ECG) signal classification methodology using a deep learning (DL) machine is developed. The focus is on patient screening and identifying patients with paroxysmal atrial fibrillation (PAF), which represents a life threatening cardiac arrhythmia. The proposed approach operates with a large volume of raw ECG time-series data as inputs to a deep convolutional neural networks (CNN). It autonomously learns representative and key features of the PAF to be used by a classification module. The features are therefore learned directly from the large time domain ECG signals by using a CNN with one fully connected layer. The learned features can effectively replace the traditional ad hoc and time-consuming user’s hand-crafted features. Our experimental results verify and validate the effectiveness and capabilities of the learned features for PAF patient screening. The main advantages of our proposed approach are to simplify the feature extraction process corresponding to different cardiac arrhythmias and to remove the need for using a human expert to define appropriate and critical features working with a large time-series data set. The extensive simulations and case studies conducted indicate that combining the learned features with other classifiers will significantly improve the performance of the patient screening system as compared to an end-to-end CNN classifier. The effectiveness and capabilities of our proposed ECG DL classification machine is demonstrated and quantitative comparisons with several conventional machine learning classifiers are also provided.",2018,36,235,7,False,Computer Science,2116752.0,B. Pourbabaee,1734285.0,M. J. Roshtkhari,1724952.0,K. Khorasani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
