paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,fieldsOfStudy/1,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,fieldsOfStudy/3
0e2b3faed39561f712c3b14a08c7c36272d9857a,https://www.semanticscholar.org/paper/0e2b3faed39561f712c3b14a08c7c36272d9857a,Understanding and Improving Convolutional Neural Networks via Concatenated Rectified Linear Units,"Recently, convolutional neural networks (CNNs) have been used as a powerful tool to solve many problems of machine learning and computer vision. In this paper, we aim to provide insight on the property of convolutional neural networks, as well as a generic method to improve the performance of many CNN architectures. Specifically, we first examine existing CNN models and observe an intriguing property that the filters in the lower layers form pairs (i.e., filters with opposite phase). Inspired by our observation, we propose a novel, simple yet effective activation scheme called concatenated ReLU (CRelu) and theoretically analyze its reconstruction property in CNNs. We integrate CRelu into several state-of-the-art CNN architectures and demonstrate improvement in their recognition performance on CIFAR-10/100 and ImageNet datasets with fewer trainable parameters. Our results suggest that better understanding of the properties of CNNs can lead to significant performance improvement with a simple modification.",2016,35,411,43,False,Computer Science,3163480,Wenling Shang,1729571.0,Kihyuk Sohn,Mathematics,2061137049.0,Diogo Almeida,1697141.0,Honglak Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c5be36e3111e42247d78a6d529e4b1d7d2ced12,https://www.semanticscholar.org/paper/5c5be36e3111e42247d78a6d529e4b1d7d2ced12,Ilastik: Interactive learning and segmentation toolkit,"Segmentation is the process of partitioning digital images into meaningful regions. The analysis of biological high content images often requires segmentation as a first step. We propose ilastik as an easy-to-use tool which allows the user without expertise in image processing to perform segmentation and classification in a unified way. ilastik learns from labels provided by the user through a convenient mouse interface. Based on these labels, ilastik infers a problem specific segmentation. A random forest classifier is used in the learning step, in which each pixel's neighborhood is characterized by a set of generic (nonlinear) features. ilastik supports up to three spatial plus one spectral dimension and makes use of all dimensions in the feature calculation. ilastik provides realtime feedback that enables the user to interactively refine the segmentation result and hence further fine-tune the classifier. An uncertainty measure guides the user to ambiguous regions in the images. Real time performance is achieved by multi-threading which fully exploits the capabilities of modern multi-core machines. Once a classifier has been trained on a set of representative images, it can be exported and used to automatically process a very large number of images (e.g. using the CellProfiler pipeline). ilastik is an open source project and released under the BSD license at www.ilastik.org.",2011,17,1067,103,False,Computer Science,2059204163,Christoph Sommer,145486652.0,C. Straehle,,1708103.0,U. Köthe,1685187.0,F. Hamprecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0565c3e3374a8edf372f0fa25386b8325a47b037,https://www.semanticscholar.org/paper/0565c3e3374a8edf372f0fa25386b8325a47b037,Automatic document metadata extraction using support vector machines,"Automatic metadata generation provides scalability and usability for digital libraries and their collections. Machine learning methods offer robust and adaptable automatic metadata extraction. We describe a support vector machine classification-based method for metadata extraction from header part of research papers and show that it outperforms other machine learning methods on the same task. The method first classifies each line of the header into one or more of 15 classes. An iterative convergence procedure is then used to improve the line classification by using the predicted class labels of its neighbor lines in the previous round. Further metadata extraction is done by seeking the best chunk boundaries of each line. We found that discovery and use of the structural patterns of the data and domain based word clustering can improve the metadata extraction performance. An appropriate feature normalization also greatly improves the classification performance. Our metadata extraction method was originally designed to improve the metadata extraction quality of the digital libraries Citeseer [S. Lawrence et al., (1999)] and EbizSearch [Y. Petinot et al., (2003)]. We believe it can be generalized to other digital libraries.",2003,36,340,28,True,Computer Science,144910499,Hui Han,145157784.0,C. Lee Giles,,2690730.0,Eren Manavoglu,145203884.0,H. Zha,2923061.0,Zhenyue Zhang,1705950.0,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
8db9df2eadea654f128c1887722c677c708e8a47,https://www.semanticscholar.org/paper/8db9df2eadea654f128c1887722c677c708e8a47,Deep Reinforcement Learning framework for Autonomous Driving,"Reinforcement learning is considered to be a strong AI paradigm which can be used to teach machines through interaction with the environment and learning from their mistakes. Despite its perceived utility, it has not yet been successfully applied in automotive applications. Motivated by the successful demonstrations of learning of Atari games and Go by Google DeepMind, we propose a framework for autonomous driving using deep reinforcement learning. This is of particular relevance as it is difficult to pose autonomous driving as a supervised learning problem due to strong interactions with the environment including other vehicles, pedestrians and roadworks. As it is a relatively new area of research for autonomous driving, we provide a short overview of deep reinforcement learning and then describe our proposed framework. It incorporates Recurrent Neural Networks for information integration, enabling the car to handle partially observable scenarios. It also integrates the recent work on attention models to focus on relevant information, thereby reducing the computational complexity for deployment on embedded hardware. The framework was tested in an open source 3D car racing simulator called TORCS. Our simulation results demonstrate learning of autonomous maneuvering in a scenario of complex road curvatures and simple interaction of other vehicles.",2017,24,652,8,True,Computer Science,7353741,Ahmad El Sallab,144026300.0,Mohammed Abdou,Mathematics,8211183.0,E. Perot,2601522.0,S. Yogamani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029a4610f719c917db7eb1ac05cdb6120deadfb,https://www.semanticscholar.org/paper/3029a4610f719c917db7eb1ac05cdb6120deadfb,Wave physics as an analog recurrent neural network,"Analog machine learning computations are performed passively by propagating light and sound waves through programmed materials. Analog machine learning hardware platforms promise to be faster and more energy efficient than their digital counterparts. Wave physics, as found in acoustics and optics, is a natural candidate for building analog processors for time-varying signals. Here, we identify a mapping between the dynamics of wave physics and the computation in recurrent neural networks. This mapping indicates that physical wave systems can be trained to learn complex features in temporal data, using standard training techniques for neural networks. As a demonstration, we show that an inverse-designed inhomogeneous medium can perform vowel classification on raw audio signals as their waveforms scatter and propagate through it, achieving performance comparable to a standard digital implementation of a recurrent neural network. These findings pave the way for a new class of analog machine learning platforms, capable of fast and efficient processing of information in its native domain.",2019,45,155,3,False,Mathematics,39932230,Tyler W. Hughes,6049231.0,Ian A. D. Williamson,Medicine,5325132.0,M. Minkov,144567568.0,S. Fan,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,Computer Science
4d8f0ae904779a50b2e18fec49e51a5661a98d8a,https://www.semanticscholar.org/paper/4d8f0ae904779a50b2e18fec49e51a5661a98d8a,MRI-Based Brain Tumor Classification Using Ensemble of Deep Features and Machine Learning Classifiers,"Brain tumor classification plays an important role in clinical diagnosis and effective treatment. In this work, we propose a method for brain tumor classification using an ensemble of deep features and machine learning classifiers. In our proposed framework, we adopt the concept of transfer learning and uses several pre-trained deep convolutional neural networks to extract deep features from brain magnetic resonance (MR) images. The extracted deep features are then evaluated by several machine learning classifiers. The top three deep features which perform well on several machine learning classifiers are selected and concatenated as an ensemble of deep features which is then fed into several machine learning classifiers to predict the final output. To evaluate the different kinds of pre-trained models as a deep feature extractor, machine learning classifiers, and the effectiveness of an ensemble of deep feature for brain tumor classification, we use three different brain magnetic resonance imaging (MRI) datasets that are openly accessible from the web. Experimental results demonstrate that an ensemble of deep features can help improving performance significantly, and in most cases, support vector machine (SVM) with radial basis function (RBF) kernel outperforms other machine learning classifiers, especially for large datasets.",2021,77,74,6,True,Medicine,2837279,Jaeyong Kang,48740398.0,Z. Ullah,Computer Science,1969352.0,Jeonghwan Gwak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fc10de6129f61fb362de48ebeca1d61b9724294,https://www.semanticscholar.org/paper/0fc10de6129f61fb362de48ebeca1d61b9724294,Harnessing the power of big data: infusing the scientific method with machine learning to transform ecology,"Most efforts to harness the power of big data for ecology and environmental sciences focus on data and metadata sharing, standardization, and accuracy. However, many scientists have not accepted the data deluge as an integral part of their research because the current scientific method is not scalable to large, complex datasets. Here, we explain how integrating a data-intensive, machine learning approach with a hypothesis-driven, mechanistic approach can lead to a novel knowledge, learning, analysis system (KLAS) for discovery and problem solving. Machine learning leads to more efficient, user-friendly analytics as the streams of data increase while hypothesis-driven decisions lead to the strategic design of experiments to fill knowledge gaps and to elucidate mechanisms. KLAS will transform ecology and environmental sciences by shortening the time lag between individual discoveries and leaps in knowledge by the scientific community, and will lead to paradigm shifts predicated on open access data and analytics in a machine learning environment.",2014,48,107,5,True,,144020586,D. Peters,2341684.0,K. Havstad,,1988802.0,J. Cushing,2474084.0,C. Tweedie,152401643.0,O. Fuentes,1402807854.0,Natalia Villanueva-Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,
ebcc0e71ef6a77d05e7ab064435bc2da87c55e91,https://www.semanticscholar.org/paper/ebcc0e71ef6a77d05e7ab064435bc2da87c55e91,Deep Hidden Physics Models: Deep Learning of Nonlinear Partial Differential Equations,"A long-standing problem at the interface of artificial intelligence and applied mathematics is to devise an algorithm capable of achieving human level or even superhuman proficiency in transforming observed data into predictive mathematical models of the physical world. In the current era of abundance of data and advanced machine learning capabilities, the natural question arises: How can we automatically uncover the underlying laws of physics from high-dimensional data generated from experiments? In this work, we put forth a deep learning approach for discovering nonlinear partial differential equations from scattered and potentially noisy observations in space and time. Specifically, we approximate the unknown solution as well as the nonlinear dynamics by two deep neural networks. The first network acts as a prior on the unknown solution and essentially enables us to avoid numerical differentiations which are inherently ill-conditioned and unstable. The second network represents the nonlinear dynamics and helps us distill the mechanisms that govern the evolution of a given spatiotemporal data-set. We test the effectiveness of our approach for several benchmark problems spanning a number of scientific domains and demonstrate how the proposed framework can help us accurately learn the underlying dynamics and forecast future states of the system. In particular, we study the Burgers', Korteweg-de Vries (KdV), Kuramoto-Sivashinsky, nonlinear Schr\""{o}dinger, and Navier-Stokes equations.",2018,58,463,47,False,Computer Science,145401977,M. Raissi,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dec4f52b1ce552b416f086d4ea1040626675dfa,https://www.semanticscholar.org/paper/2dec4f52b1ce552b416f086d4ea1040626675dfa,Toward an Integration of Deep Learning and Neuroscience,"Neuroscience has focused on the detailed implementation of computation, studying neural codes, dynamics and circuits. In machine learning, however, artificial neural networks tend to eschew precisely designed codes, dynamics or circuits in favor of brute force optimization of a cost function, often using simple and relatively uniform initial architectures. Two recent developments have emerged within machine learning that create an opportunity to connect these seemingly divergent perspectives. First, structured architectures are used, including dedicated systems for attention, recursion and various forms of short- and long-term memory storage. Second, cost functions and training procedures have become more complex and are varied across layers and over time. Here we think about the brain in terms of these ideas. We hypothesize that (1) the brain optimizes cost functions, (2) the cost functions are diverse and differ across brain locations and over development, and (3) optimization operates within a pre-structured architecture matched to the computational problems posed by behavior. In support of these hypotheses, we argue that a range of implementations of credit assignment through multiple layers of neurons are compatible with our current knowledge of neural circuitry, and that the brain's specialized systems can be interpreted as enabling efficient optimization for specific problem classes. Such a heterogeneously optimized system, enabled by a series of interacting cost functions, serves to make learning data-efficient and precisely targeted to the needs of the organism. We suggest directions by which neuroscience could seek to refine and test these hypotheses.",2016,548,459,16,True,Biology,2367822,Adam H. Marblestone,89504302.0,Greg Wayne,Computer Science,3282030.0,Konrad Paul Kording,,,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,
843c1f0d1721f513cf91054a9321978536d5bd5b,https://www.semanticscholar.org/paper/843c1f0d1721f513cf91054a9321978536d5bd5b,Android HIV: A Study of Repackaging Malware for Evading Machine-Learning Detection,"Machine learning-based solutions have been successfully employed for the automatic detection of malware on Android. However, machine learning models lack robustness to adversarial examples, which are crafted by adding carefully chosen perturbations to the normal inputs. So far, the adversarial examples can only deceive detectors that rely on syntactic features (e.g., requested permissions, API calls, etc.), and the perturbations can only be implemented by simply modifying application’s manifest. While recent Android malware detectors rely more on semantic features from Dalvik bytecode rather than manifest, existing attacking/defending methods are no longer effective. In this paper, we introduce a new attacking method that generates adversarial examples of Android malware and evades being detected by the current models. To this end, we propose a method of applying optimal perturbations onto Android APK that can successfully deceive the machine learning detectors. We develop an automated tool to generate the adversarial examples without human intervention. In contrast to existing works, the adversarial examples crafted by our method can also deceive recent machine learning-based detectors that rely on semantic features such as control-flow-graph. The perturbations can also be implemented directly onto APK’s Dalvik bytecode rather than Android manifest to evade from recent detectors. We demonstrate our attack on two state-of-the-art Android malware detection schemes, MaMaDroid and Drebin. Our results show that the malware detection rates decreased from 96% to 0% in MaMaDroid, and from 97% to 0% in Drebin, with just a small number of codes to be inserted into the APK.",2018,53,133,14,True,Computer Science,2117025915,Xiao Chen,2150357175.0,Chaoran Li,,2860169.0,Derui Wang,145018147.0,S. Wen,37269546.0,Jun Zhang,1681657.0,S. Nepal,2068334260.0,Yang Xiang,2072596749.0,K. Ren,,,,,,,,,,,,,,,,,,,,,,
3e864a40b40b64ddc3a6a59af239146aabd9abd4,https://www.semanticscholar.org/paper/3e864a40b40b64ddc3a6a59af239146aabd9abd4,A review of machine learning techniques using decision tree and support vector machine,"In this paper, the brief survey of data mining classification by using the machine learning techniques is presented. The machine learning techniques like decision tree and support vector machine play the important role in all the applications of artificial intelligence. Decision tree works efficiently with discrete data and SVM is capable of building the nonlinear boundaries among the classes. Both of these techniques have their own set of strengths which makes them suitable in almost all classification tasks.",2016,18,90,5,False,Computer Science,9728522,Madan Somvanshi,115699877.0,Pranjali Chavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4febe19161b1a5478fdebddedf3a564c5e44637,https://www.semanticscholar.org/paper/a4febe19161b1a5478fdebddedf3a564c5e44637,Machine-Learning-Based Coadaptive Calibration for Brain-Computer Interfaces,"Brain-computer interfaces (BCIs) allow users to control a computer application by brain activity as acquired (e.g., by EEG). In our classic machine learning approach to BCIs, the participants undertake a calibration measurement without feedback to acquire data to train the BCI system. After the training, the user can control a BCI and improve the operation through some type of feedback. However, not all BCI users are able to perform sufficiently well during feedback operation. In fact, a nonnegligible portion of participants (estimated 1530) cannot control the system (a BCI illiteracy problem, generic to all motor-imagery-based BCIs). We hypothesize that one main difficulty for a BCI user is the transition from offline calibration to online feedback. In this work, we investigate adaptive machine learning methods to eliminate offline calibration and analyze the performance of 11 volunteers in a BCI based on the modulation of sensorimotor rhythms. We present an adaptation scheme that individually guides the user. It starts with a subject-independent classifier that evolves to a subject-optimized state-of-the-art classifier within one session while the user interacts continuously. These initial runs use supervised techniques for robust coadaptive learning of user and machine. Subsequent runs use unsupervised adaptation to track the features drift during the session and provide an unbiased measure of BCI performance. Using this approach, without any offline calibration, six users, including one novice, obtained good performance after 3 to 6 minutes of adaptation. More important, this novel guided learning also allows participants with BCI illiteracy to gain significant control with the BCI in less than 60 minutes. In addition, one volunteer without sensorimotor idle rhythm peak at the beginning of the BCI experiment developed it during the course of the session and used voluntary modulation of its amplitude to control the feedback application.",2011,49,180,6,False,Computer Science,1753498,C. Vidaurre,2221418.0,C. Sannelli,Medicine,145034054.0,K. Müller,3156886.0,B. Blankertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a6bc3e0dbb8f1c0aaa6c6193330094553005ae,https://www.semanticscholar.org/paper/63a6bc3e0dbb8f1c0aaa6c6193330094553005ae,Using machine learning and GA to solve time-cost trade-off problems,"Existing genetic algorithms (GA) based systems for solving time-cost trade-off problems suffer from two limitations. First, these systems require the user to manually craft the time-cost curves for formulating the objective functions. Second, these systems only deal with linear time-cost relationships. To overcome these limitations, this paper presents a computer system called MLGAS (Machine Learning and Genetic Algorithms based System), which integrates a machine learning method with GA. A quadratic template is introduced to capture the nonlinearity of time-cost relationships. The machine learning method automatically generates the quadratic time-cost curves from historical data and also measures the credibility of each quadratic time-cost curve. The quadratic curves are then used to formulate the objective function that can be solved by the GA. Several improvements are made to enhance the capacity of GA to prevent premature convergence. Comparisons of MLGAS with an experienced project manager indicate that MLGAS generates better solutions to nonlinear time-cost trade-off problems.",1999,30,123,6,False,Engineering,46382469,Heng Li,73205692.0,Jn Cao,,81800053.0,P. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e39b586e561b36a3b71fa3d9ee7cb15c35d84203,https://www.semanticscholar.org/paper/e39b586e561b36a3b71fa3d9ee7cb15c35d84203,Abusive Language Detection in Online User Content,"Detection of abusive language in user generated online content has become an issue of increasing importance in recent years. Most current commercial methods make use of blacklists and regular expressions, however these measures fall short when contending with more subtle, less ham-fisted examples of hate speech. In this work, we develop a machine learning based method to detect hate speech on online user comments from two domains which outperforms a state-of-the-art deep learning approach. We also develop a corpus of user comments annotated for abusive language, the first of its kind. Finally, we use our detection tool to analyze abusive language over time and in different settings to further enhance our knowledge of this behavior.",2016,23,837,87,False,Computer Science,3209949,Chikashi Nobata,1739099.0,J. Tetreault,,2873535.0,A. Thomas,2263803.0,Yashar Mehdad,145882798.0,Yi Chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef08bad72793f7f44edb66531d39d5153282d5aa,https://www.semanticscholar.org/paper/ef08bad72793f7f44edb66531d39d5153282d5aa,The Higgs boson machine learning challenge,"The Higgs Boson Machine Learning Challenge (HiggsML or the Challenge for short) was organized to promote collaboration between high energy physicists and data scientists. The ATLAS experiment at CERN provided simulated data that has been used by physicists in a search for the Higgs boson. The Challenge was organized by a small group of ATLAS physicists and data scientists. It was hosted by Kaggle at https://www.kaggle. com/c/higgs-boson; the challenge data is now available on http://opendata.cern.ch/ collection/ATLAS-Higgs-Challenge-2014. This paper provides the physics background and explains the challenge setting, the challenge design, and analyzes its results.",2014,27,108,9,False,Computer Science,1404968468,C. Adam-Bourdarios,146784092.0,G. Cowan,,144296177.0,Cécile Germain,1743797.0,I. Guyon,143674326.0,B. Kégl,3200334.0,D. Rousseau,,,,,,,,,,,,,,,,,,,,,,,,,,
8d41cf63e1455b27fad5b9299c49aaa658c0cd85,https://www.semanticscholar.org/paper/8d41cf63e1455b27fad5b9299c49aaa658c0cd85,Machine learning for heterogeneous catalyst design and discovery,"A dvances in machine learning (ML) are making a large impact in many fields, including: artificial intelligence, materials science, and chemical engineering. Generally, ML tools learn from data to find insights or make fast predictions of target properties. Recently, ML is also greatly influencing heterogeneous catalysis research due to the availability of ML (e.g., Python Scikit-learn, TensorFlow) and workflow management tools (e.g., ASE, Atomate), the growing amount of data in materials databases (e.g., Novel Materials Discovery Laboratory, Citrination, Materials Project, CatApp), and algorithmic improvements. New catalysts are needed for sustainable chemical production, alternative energy, and pollution mitigation applications to meet the demands of our world’s rising population. It is a challenging endeavor, however, to make novel heterogeneous catalysts with good performance (i.e., stable, active, selective) because their performance depends on many properties: composition, support, surface termination, particle size, particle morphology, and atomic coordination environment. Additionally, the properties of heterogeneous catalysts can change under reaction conditions through various phenomena such as Ostwald ripening, particle disintegration, surface oxidation, and surface reconstruction. Many heterogeneous catalyst structures are disordered or amorphous in their active state, which further complicates their atomic-level characterization by modeling and experiment. Computational modeling using quantum mechanical (QM) methods such as density functional theory (DFT) can accelerate catalyst screening by enabling rapid prototyping and revealing active sites and structure-activity relations. The high computational cost of QM methods, however, limits the range of catalyst spaces that can be examined. Recent progress in merging ML with QM modeling and experiments promises to drive forward rational catalyst design. Therefore, it is timely to highlight the ability of ML tools to accelerate heterogeneous catalyst research. A key question we aim to address in this perspective is how machine learning can aid heterogeneous catalyst design and discovery. ML has been used in catalysis research since at least the 1990s. Early studies used neural networks to correlate catalyst physicochemical properties and reaction conditions with measured catalytic performance, but these studies were limited in the number of systems considered. Recently, ML has been applied to the high-throughput screening of heterogeneous catalysts and found to be predictive and applicable across a broad space of catalysts. ML algorithms such as decision trees, kernel ridge regression, neural networks, support vector machines, principal component analysis, and compressed sensing can help create predictive models of catalyst target properties, which are typically figures of merit corresponding to stability, activity, selectivity. In this perspective, we discuss various areas where ML is making an impact on heterogeneous catalysis research. ML is also aiding homogeneous catalysis research and shares many similarities (and differences) with ML for heterogeneous catalysis, but this discussion is beyond the perspective’s scope (for interested readers, see Ref. 26–28). Here, we emphasize the ability of ML combined with QM calculations to speed-up the search for optimal catalysts in combinatorial large spaces, such as alloys. ML-derived interatomic potentials for accurate and fast catalyst simulations will also be assessed, as well as the opportunity for ML to help find descriptors of catalyst performance in large datasets. The use of ML to aid transition state search algorithms (to compute reaction mechanisms) will Correspondence concerning this article should be addressed to B. R. Goldsmith at bgoldsm@umich.edu.",2018,126,202,1,True,Chemistry,8797649,B. Goldsmith,144292869.0,J. Esterhuizen,,48211311.0,Jin-Xun Liu,38683639.0,Christopher J. Bartel,152549861.0,Christopher Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aba50e02e6a798e69c5c7419bca38ddaaf1c4b90,https://www.semanticscholar.org/paper/aba50e02e6a798e69c5c7419bca38ddaaf1c4b90,Label Propagation through Linear Neighborhoods,"In many practical data mining applications such as text classification, unlabeled training examples are readily available, but labeled ones are fairly expensive to obtain. Therefore, semi supervised learning algorithms have aroused considerable interests from the data mining and machine learning fields. In recent years, graph-based semi supervised learning has been becoming one of the most active research areas in the semi supervised learning community. In this paper, a novel graph-based semi supervised learning approach is proposed based on a linear neighborhood model, which assumes that each data point can be linearly reconstructed from its neighborhood. Our algorithm, named linear neighborhood propagation (LNP), can propagate the labels from the labeled points to the whole data set using these linear neighborhoods with sufficient smoothness. A theoretical analysis of the properties of LNP is presented in this paper. Furthermore, we also derive an easy way to extend LNP to out-of-sample data. Promising experimental results are presented for synthetic data, digit, and text classification tasks.",2006,54,801,126,False,Computer Science,1682816,Fei Wang,14966740.0,Changshui Zhang,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bd60f6ca987a107a289263a043b8e9e505fbd62,https://www.semanticscholar.org/paper/8bd60f6ca987a107a289263a043b8e9e505fbd62,Multimodal learning analytics,"New high-frequency data collection technologies and machine learning analysis techniques could offer new insights into learning, especially in tasks in which students have ample space to generate unique, personalized artifacts, such as a computer program, a robot, or a solution to an engineering challenge. To date most of the work on learning analytics and educational data mining has focused on online courses or cognitive tutors, in which the tasks are more structured and the entirety of interaction happens in front of a computer. In this paper, I argue that multimodal learning analytics could offer new insights into students' learning trajectories, and present several examples of this work and its educational application.",2013,24,230,12,False,Computer Science,3181883,Paulo Blikstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100a038fdf29b4b20801887f0ec40e3f10d9a4f9,https://www.semanticscholar.org/paper/100a038fdf29b4b20801887f0ec40e3f10d9a4f9,One shot learning of simple visual concepts,"One shot learning of simple visual concepts Brenden M. Lake, Ruslan Salakhutdinov, Jason Gross, and Joshua B. Tenenbaum Department of Brain and Cognitive Sciences Massachusetts Institute of Technology Abstract People can learn visual concepts from just one example, but it remains a mystery how this is accomplished. Many authors have proposed that transferred knowledge from more familiar concepts is a route to one shot learning, but what is the form of this abstract knowledge? One hypothesis is that the shar- ing of parts is core to one shot learning, and we evaluate this idea in the domain of handwritten characters, using a massive new dataset. These simple visual concepts have a rich inter- nal part structure, yet they are particularly tractable for com- putational models. We introduce a generative model of how characters are composed from strokes, where knowledge from previous characters helps to infer the latent strokes in novel characters. The stroke model outperforms a competing state- of-the-art character model on a challenging one shot learning task, and it provides a good fit to human perceptual data. Keywords: category learning; transfer learning; Bayesian modeling; neural networks Figure 1: Test yourself on one shot learning. From the example boxed in red, can you find the others in the array? On the left is a Segway and on the right is the first character of the Bengali alphabet. Answer for the Bengali character: Row 2, Column 3; Row 4, Column 2. A hallmark of human cognition is learning from just a few examples. For instance, a person only needs to see one Seg- way to acquire the concept and be able to discriminate future Segways from other vehicles like scooters and unicycles (Fig. 1 left). Similarly, children can acquire a new word from one encounter (Carey & Bartlett, 1978). How is one shot learning possible? New concepts are almost never learned in a vacuum. Past experience with other concepts in a domain can support the rapid learning of novel concepts, by showing the learner what matters for generalization. Many authors have suggested this as a route to one shot learning: transfer of abstract knowledge from old to new concepts, often called transfer learning, rep- resentation learning, or learning to learn. But what is the nature of the learned abstract knowledge that lets humans ac- quire new object concepts so quickly? The most straightforward proposals invoke attentional learning (Smith, Jones, Landau, Gershkoff-Stowe, & Samuel- son, 2002) or overhypotheses (Kemp, Perfors, & Tenenbaum, 2007; Dewar & Xu, in press), like the shape bias in word learning. Prior experience with concepts that are clearly orga- nized along one dimension (e.g., shape, as opposed to color or material) draws a learner’s attention to that same dimension (Smith et al., 2002) – or increases the prior probability of new concepts concentrating on that same dimension (Kemp et al., 2007). But this approach is limited since it requires that the relevant dimensions of similarity be defined in advance. For many real-world concepts, the relevant dimensions of similarity may be constructed in the course of learning to learn. For instance, when we first see a Segway, we may parse it into a structure of familiar parts arranged in a novel configuration: it has two wheels, connected by a platform, supporting a motor and a central post at the top of which are two handlebars. These parts and their relations comprise a Figure 2: Examples from a new 1600 character database. useful representational basis for many different vehicle and artifact concepts – a representation that is likely learned in the course of learning the concepts that they support. Several papers from the recent machine learning and computer vision literature argue for such an approach: joint learning of many concepts and a high-level part vocabulary that underlies those concepts (e.g., Torralba, Murphy, & Freeman, 2007; Fei-Fei, Fergus, & Perona, 2006). Another recently popular machine learning approach is based on deep learning (Salakhutdinov & Hinton, 2009): unsupervised learning of hierarchies of dis- tributed feature representations in neural-network-style prob- abilistic generative models. These models do not specify ex- plicit parts and structural relations, but they can still construct meaningful representations of what makes two objects deeply similar that go substantially beyond low-level image features. These approaches from machine learning may be com- pelling ways to understand how humans learn so quickly, but there is little experimental evidence that directly supports them. Models that construct parts or features from sensory data (pixels) while learning object concepts have been tested in elegant behavioral experiments with very simple stimuli and a very small number of concepts (Austerweil & Griffiths, 2009; Schyns, Goldstone, & Thibaut, 1998). But there have been few systematic comparisons of multiple state-of-the-art computational approaches to representation learning with hu-",2011,20,674,101,False,Computer Science,2373318,B. Lake,145124475.0,R. Salakhutdinov,,145372150.0,Jason Gross,1763295.0,J. Tenenbaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f4f970e18c09aafeafaeb42d729ca243f811db0,https://www.semanticscholar.org/paper/5f4f970e18c09aafeafaeb42d729ca243f811db0,Learning to Rank for Information Retrieval and Natural Language Processing,"Learning to rank refers to machine learning techniques for training the model in a ranking task. Learning to rank is useful for many applications in information retrieval, natural language processing, and data mining. Intensive studies have been conducted on the problem recently and significant progress has been made. This lecture gives an introduction to the area including the fundamental problems, existing approaches, theories, applications, and future work. The author begins by showing that various ranking problems in information retrieval and natural language processing can be formalized as two basic ranking tasks, namely ranking creation (or simply ranking) and ranking aggregation. In ranking creation, given a request, one wants to generate a ranking list of offerings based on the features derived from the request and the offerings. In ranking aggregation, given a request, as well as a number of ranking lists of offerings, one wants to generate a new ranking list of the offerings. Ranking creation (or ranking) is the major problem in learning to rank. It is usually formalized as a supervised learning task. The author gives detailed explanations on learning for ranking creation and ranking aggregation, including training and testing, evaluation, feature creation, and major approaches. Many methods have been proposed for ranking creation. The methods can be categorized as the pointwise, pairwise, and listwise approaches according to the loss functions they employ. They can also be categorized according to the techniques they employ, such as the SVM based, Boosting SVM, Neural Network based approaches. The author also introduces some popular learning to rank methods in details. These include PRank, OC SVM, Ranking SVM, IR SVM, GBRank, RankNet, LambdaRank, ListNet & ListMLE, AdaRank, SVM MAP, SoftRank, Borda Count, Markov Chain, and CRanking. The author explains several example applications of learning to rank including web search, collaborative filtering, definition search, keyphrase extraction, query dependent summarization, and re-ranking in machine translation. A formulation of learning for ranking creation is given in the statistical learning framework. Ongoing and future research directions for learning to rank are also discussed. Table of Contents: Introduction / Learning for Ranking Creation / Learning for Ranking Aggregation / Methods of Learning to Rank / Applications of Learning to Rank / Theory of Learning to Rank / Ongoing and Future Work",2011,166,367,43,True,Computer Science,49404233,Hang Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
