paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name
9f51a9f05e9a295262999a37278f8b07dd4f4a91,https://www.semanticscholar.org/paper/9f51a9f05e9a295262999a37278f8b07dd4f4a91,Recommender Systems,"Beyond NDCG: behavioral testing of recommender systems Collaborative Knowledge Base Embedding for Recommender ...Recommender Systems Based On Personality Traits: Could GitHub microsoft/recommenders: Best Practices on Classifying Different Types of Recommender Systems | BluePi5 Problems of Recommender Systems ReadWriteBuilding recommender systems with Azure Machine Learning Building Recommender Systems with Machine Learning and AI Research paper recommender systems a random-walk based In-Depth Guide: How Recommender Systems Work | Built InRecSys – ACM Recommender SystemsR Pubsure Check Research Manuscript Online To Avoid Desk Matrix factorization (recommender systems) WikipediaIntroduction to Recommender Systems | Tryolabs[1606.07792] Wide & Deep Learning for Recommender Systems13 The Net?ix Recommender System: Algorithms, Business 10 Datasets One Must Know To Build Recommender SystemsRecommender Systems in Keras | Movie Recommendations using Deep Matrix Factorization Models for Recommender Systems(PDF) Recommender Systems Handbook ResearchGateIntroduction to recommender systems | by Baptiste Rocca An Easy Introduction to Machine Learning Recommender SystemsRecommender Systems Datasets Computer ScienceDeep Learning Based Recommender Systems | by Sciforce Towards the Next Generation of Recommender Systems: A Cold-Start Problem in Recommender Systems and its Recommender System Application Developments: A SurveyRUCAIBox · GitHub16. Recommender Systems — Dive into Deep Learning 0.17.1 Recommendation Systems Stanford UniversityRecommender system WikipediaMachine Learning for Recommender systems — Part 1 Five Types of Recommender Systems and The APP SolutionsRecSys 2020 (Online) ACM Recommender Systems""A Theory-Driven Design Framework for Social Recommender Evaluation Metrics for Recommender Systems | by Claire Jun 03, 2018 · Recommender systems are one of the most successful and widespread application of machine learning technologies in business. There were many people on waiting list that could not attend our MLMU Essay about racial inequality essay on earthquake of nepal 2015 history essay graphic organizer, essay on man alexander pope anemia case study nursing systems based a paper recommender random-walk approach Research, violence essay romeo and juliet, soccer essay scholarships media and culture essay topics. Dystopian argumentative essay.Avoid desk rejection and make sure your research manuscript is submission ready with R Pubsure. Journal submission was never easier. Get your personalized manuscript check report online and revise your manuscript to make it perfect. Explore new features like plagiarism check, journal recommender and downloadable word file with R Pubsure Pro Plan.Apr 30, 2021 · Recommender systems are lifesavers in the infinite seething sea of ecommerce, improving customer experience. Recommender engines are eliminating the tyranny of choice, smoothing the way for Jun 02, 2019 · Recommender systems are really critical in some industries as they can generate a huge amount of income when they are efficient or also be a way to stand out significantly from competitors. As a proof of the importance of recommender systems, we can mention that, a few years ago, Netflix organised a challenges (the “Netflix prize”) where Recommender systems can be defined as programs which attempt to recommend the most suitable items (products or services) to particular users (individuals or businesses) by predicting a user’s interest in an item based on related information about the items, the users and the interactions between items and users [1]. TheRecommender Systems Based On Personality Traits: Could Human Psychological Aspects Influence The Computer Decision Making Process?|Maria Augusta Silveira Netto Nunes, Aiaa/Asme Adaptive Structures Forum: April 18-19, 1996/Salt Lake City, Ut|AIAA (American Institute Of Aeronautics, Alzheimers Disease (Encyclopedia Of Health)|William A. Check, ...Sep 27, 2010 · Social recommender systems utilize data regarding users’ social relationships in filtering relevant information to users. To date, results show that incorporating social relationship data – beyond consumption profile similarity – is beneficial only in a very limited set of cases. The main conjecture of this study is that the inconclusive results are, at least to some extent, due ...Nov 14, 2015 · Recommender systems are defined as recommendation inputs given by the people, which the system then aggregates and directs to appropriate recipients. It can be further defined as a system that produces individualized recommendations as output or has the effect of guiding the user in a personalized way to interesting objects in a larger space of Jun 24, 2016 · In this paper, we present Wide & Deep learning---jointly trained wide linear models and deep neural networks---to combine the benefits of memorization and generalization for recommender systems. We productionized and evaluated the system on Google Play, a commercial mobile app store with over one billion active users and over one million apps.Jan 28, 2009 · On the topic of user preferences, recommender systems may also incorrectly label users – a la this classic Wall St Journal story from 2002, If TiVo Thinks You Are Gay, The 16th ACM Recommender Systems Conference will take place in Seattle from Sept. 18 23, 2022. Latest News Sept 30, 2021: RecSys 2022 will come back to the United States.Sep 26, 2021 · The recommender systems face a problem in recommending items to users in case there is very little data available related to the user or item. This is called the cold-start problem. Here in this article, we will discuss the cold-start problems faced by the recommender system with their causes and approaches to overcome this issue.The Net?ix Recommender System: Algorithms, Business Value, and Innovation CARLOS A. GOMEZ-URIBE and NEIL HUNT, Net?ix, Inc. This article discusses the various algorithms that make up the Net?ix recommender system, and describes its business purpose. We also describe the role of search and related algorithms, which for us turns into a16. Recommender Systems¶. Shuai Zhang (Amazon), Aston Zhang (Amazon), and Yi Tay (Google). Recommender systems are widely employed in industry and are ubiquitous in our daily lives. These systems are utilized in a number of areas such as online shopping sites (e.g., amazon.com), music/movie services site (e.g., Netflix and Spotify), mobile application stores ...Recommender Systems (RSs) are software tools and techniques providing suggestions for items to be of use to a user. In this introductory chapter we ...The ACM Recommender Systems conference (RecSys) is the premier international forum for the presentation of new research results, systems and techniques in the broad field of recommender systems. Recommendation is a particular form of information filtering, that exploits past behaviors and user similarities to generate a list of information May 09, 2018 · Recommender systems have different ways of being evaluated and the answer which evaluation method to choose depends on your goal. If you're solely interested in recommending the top 5 items (i.e. the most probable items the user will interact with), you don’t need to consider the predictions regarding the rest of the items when conducting the Nov 27, 2021 · Building Recommender Systems with Machine Learning and AI: Help people discover new products and content with deep learning, neural networks, and machine learning recommendations, 2nd Edition. Learn how to build recommender systems from one of Amazon’s pioneers in the field.Recommender systems usually make personalized recommendation with user-item interaction ratings, implicit feedback and auxiliary information. Matrix factorization is the basic idea to predict a per-sonalized ranking over a set of items for an indi-vidual user with the similarities among users and items. In this paper, we propose a novel matrixrecommender systems are attracting increasing attention. For ex-ample, Yu et al. [30] uses a heterogeneous information network to represent users, items, item attributes, and the interlinked relation-ships in a knowledge base. They extract meta-path based latentMay 01, 2019 · Recommender systems keep customers on a businesses’ site longer, they interact with more products/content, and it suggests products or content a customer is likely to purchase or engage with as a store sales associate might. Below, we’ll show you what this repository is, and how it eases pain points for data scientists building and Recommender Systems and Personalization Datasets. Julian McAuley, UCSD. Description. This page contains a collection of datasets that have been collected for research by our lab. Datasets contain the following features: user/item interactions; star ratings; timestamps; product reviews; social networks; item-to-item relationships (e.g May 02, 2021 · This article was published as a part of the Data Science Blogathon.. Introduction. With the ever-increasing data on the web over years, Recommender Systems (RS) have come in to the picture ranging from e-commerce to e-resource. Today, big giants like Netflix, Amazon, YouTube, etc. use RS to help users find information of use to improve their experience and ...recommender systems.",2012,0,2219,93,True,Computer Science,29241448,S. Ahrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aafdb1ab2c2cdee25d415d934d99fd17948f1b7,https://www.semanticscholar.org/paper/7aafdb1ab2c2cdee25d415d934d99fd17948f1b7,KeystoneML: Optimizing Pipelines for Large-Scale Advanced Analytics,"Modern advanced analytics applications make use of machine learning techniques and contain multiple steps of domain-specific and general-purpose processing with high resource requirements. We present KeystoneML, a system that captures and optimizes the end-to-end large-scale machine learning applications for high-throughput training in a distributed environment with a high-level API. This approach offers increased ease of use and higher performance over existing systems for large scale learning. We demonstrate the effectiveness of KeystoneML in achieving high quality statistical accuracy and scalable training using real world datasets in several domains.",2016,90,127,12,True,Computer Science,144752747,Evan R. Sparks,2697906.0,S. Venkataraman,2403754.0,Tomer Kaftan,143666627.0,M. Franklin,9229182.0,B. Recht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d70cd4cb5c7acd651c684e1b03e1d079226cac74,https://www.semanticscholar.org/paper/d70cd4cb5c7acd651c684e1b03e1d079226cac74,A data mining approach to strategy prediction,"We present a data mining approach to opponent modeling in strategy games. Expert gameplay is learned by applying machine learning techniques to large collections of game logs. This approach enables domain independent algorithms to acquire domain knowledge and perform opponent modeling. Machine learning algorithms are applied to the task of detecting an opponent's strategy before it is executed and predicting when an opponent will perform strategic actions. Our approach involves encoding game logs as a feature vector representation, where each feature describes when a unit or building type is first produced. We compare our representation to a state lattice representation in perfect and imperfect information environments and the results show that our representation has higher predictive capabilities and is more tolerant of noise. We also discuss how to incorporate our data mining approach into a full game playing agent.",2009,30,258,20,False,Computer Science,2415755,B. Weber,114402462.0,M. Mateas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c908739fbff75f03469d13d4a1a07de3414ee19,https://www.semanticscholar.org/paper/0c908739fbff75f03469d13d4a1a07de3414ee19,Distilling the Knowledge in a Neural Network,"A very simple way to improve the performance of almost any machine learning algorithm is to train many different models on the same data and then to average their predictions. Unfortunately, making predictions using a whole ensemble of models is cumbersome and may be too computationally expensive to allow deployment to a large number of users, especially if the individual models are large neural nets. Caruana and his collaborators have shown that it is possible to compress the knowledge in an ensemble into a single model which is much easier to deploy and we develop this approach further using a different compression technique. We achieve some surprising results on MNIST and we show that we can significantly improve the acoustic model of a heavily used commercial system by distilling the knowledge in an ensemble of models into a single model. We also introduce a new type of ensemble composed of one or more full models and many specialist models which learn to distinguish fine-grained classes that the full models confuse. Unlike a mixture of experts, these specialist models can be trained rapidly and in parallel.",2015,9,10411,1539,False,Mathematics,1695689,Geoffrey E. Hinton,1689108.0,Oriol Vinyals,49959210.0,J. Dean,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92b3e90219d6f96964714e3c489f970fed14b11,https://www.semanticscholar.org/paper/c92b3e90219d6f96964714e3c489f970fed14b11,Local-Learning-Based Feature Selection for High-Dimensional Data Analysis,"This paper considers feature selection for data classification in the presence of a huge number of irrelevant features. We propose a new feature-selection algorithm that addresses several major issues with prior work, including problems with algorithm implementation, computational complexity, and solution accuracy. The key idea is to decompose an arbitrarily complex nonlinear problem into a set of locally linear ones through local learning, and then learn feature relevance globally within the large margin framework. The proposed algorithm is based on well-established machine learning and numerical analysis techniques, without making any assumptions about the underlying data distribution. It is capable of processing many thousands of features within minutes on a personal computer while maintaining a very high accuracy that is nearly insensitive to a growing number of irrelevant features. Theoretical analyses of the algorithm's sample complexity suggest that the algorithm has a logarithmical sample complexity with respect to the number of features. Experiments on 11 synthetic and real-world data sets demonstrate the viability of our formulation of the feature-selection problem for supervised learning and the effectiveness of our algorithm.",2010,53,318,29,True,Computer Science,49696868,Yijun Sun,143856428.0,S. Todorovic,1749476.0,S. Goodison,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce5060cf6dd54857504a0563d314d6090483dfa,https://www.semanticscholar.org/paper/2ce5060cf6dd54857504a0563d314d6090483dfa,Bayesian Averaging of Classifiers and the Overfitting Problem,"Although Bayesian model averaging is theoretically the optimal method for combining learned models, it has seen very little use in machine learning. In this paper we study its application to combining rule sets, and compare it with bagging and partitioning, two popular but more ad hoc alternatives. Our experiments show that, surprisingly, Bayesian model averaging’s error rates are consistently higher than the other methods’. Further investigation shows this to be due to a marked tendency to overfit on the part of Bayesian model averaging, contradicting previous beliefs that it solves (or avoids) the overfitting problem.",2000,25,175,9,False,Computer Science,1740213,Pedro M. Domingos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0378836e5123d94fd5d46773c80d3e6c7742e0,https://www.semanticscholar.org/paper/ab0378836e5123d94fd5d46773c80d3e6c7742e0,QuEst - A translation quality estimation framework,"We describe QUEST, an open source framework for machine translation quality estimation. The framework allows the extraction of several quality indicators from source segments, their translations, external resources (corpora, language models, topic models, etc.), as well as language tools (parsers, part-of-speech tags, etc.). It also provides machine learning algorithms to build quality estimation models. We benchmark the framework on a number of datasets and discuss the efficacy of features and algorithms.",2013,13,210,18,False,Computer Science,1702974,Lucia Specia,39888194.0,Kashif Shah,34876539.0,José G. C. de Souza,143620680.0,Trevor Cohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f239603ce77e8f10be255be0a2cff7070122ad,https://www.semanticscholar.org/paper/37f239603ce77e8f10be255be0a2cff7070122ad,Enhancing gravitational-wave science with machine learning,"Machine learning has emerged as a popular and powerful approach for solving problems in astrophysics. We review applications of machine learning techniques for the analysis of ground-based gravitational-wave (GW) detector data. Examples include techniques for improving the sensitivity of Advanced Laser Interferometer GW Observatory and Advanced Virgo GW searches, methods for fast measurements of the astrophysical parameters of GW sources, and algorithms for reduction and characterization of non-astrophysical detector noise. These applications demonstrate how machine learning techniques may be harnessed to enhance the science that is possible with current and future GW detectors.",2020,227,74,1,False,Computer Science,114728464,E. Cuoco,152265306.0,J. Powell,3180530.0,M. Cavaglià,134237646.0,K. Ackley,41186371.0,M. Bejger,103378230.0,C. Chatterjee,1380955296.0,M. Coughlin,Physics,39507823.0,S. Coughlin,1380288971.0,P. Easter,114667899.0,R. Essick,82620197.0,H. Gabbard,143733079.0,Timothy D. Gebhard,49870703.0,Shaon Ghosh,1381205122.0,L. Haegel,,,51918071.0,A. Iess,94813340.0,D. Keitel,40412024.0,Z. Marka,50184636.0,S. Márka,151001524.0,F. Morawski,2116108017.0,Tri Nguyen,121389315.0,R. Ormiston,2066063815.0,M. Puerrer,69036661.0,M. Razzano,47023388.0,K. Staats,3051130.0,G. Vajente,2152726806.0,Daniel Williams
6804cfe98379f00d9fe304babc66677114201d82,https://www.semanticscholar.org/paper/6804cfe98379f00d9fe304babc66677114201d82,A quantum-inspired classical algorithm for recommendation systems,"We give a classical analogue to Kerenidis and Prakash’s quantum recommendation system, previously believed to be one of the strongest candidates for provably exponential speedups in quantum machine learning. Our main result is an algorithm that, given an m × n matrix in a data structure supporting certain ℓ2-norm sampling operations, outputs an ℓ2-norm sample from a rank-k approximation of that matrix in time O(poly(k)log(mn)), only polynomially slower than the quantum algorithm. As a consequence, Kerenidis and Prakash’s algorithm does not in fact give an exponential speedup over classical algorithms. Further, under strong input assumptions, the classical recommendation system resulting from our algorithm produces recommendations exponentially faster than previous classical systems, which run in time linear in m and n. The main insight of this work is the use of simple routines to manipulate ℓ2-norm sampling distributions, which play the role of quantum superpositions in the classical setting. This correspondence indicates a potentially fruitful framework for formally comparing quantum machine learning algorithms to classical machine learning algorithms.",2018,29,224,22,True,Computer Science,5831431,Ewin Tang,,,,,,,,,,,,,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca914bd3cfced5f10907d642b2d64b2f9260d67d,https://www.semanticscholar.org/paper/ca914bd3cfced5f10907d642b2d64b2f9260d67d,Machine Learning for Quantum Mechanical Properties of Atoms in Molecules,"We introduce machine learning models of quantum mechanical observables of atoms in molecules. Instant out-of-sample predictions for proton and carbon nuclear chemical shifts, atomic core level excitations, and forces on atoms reach accuracies on par with density functional theory reference. Locality is exploited within nonlinear regression via local atom-centered coordinate systems. The approach is validated on a diverse set of 9 k small organic molecules. Linear scaling of computational cost in system size is demonstrated for saturated polymers with up to submesoscale lengths.",2015,45,158,2,True,Physics,48041657,M. Rupp,6781829.0,R. Ramakrishnan,11615881.0,O. A. V. Lilienfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fd672653caaf3876b7fea945c65b250eeaad912,https://www.semanticscholar.org/paper/7fd672653caaf3876b7fea945c65b250eeaad912,scikit-survival: A Library for Time-to-Event Analysis Built on Top of scikit-learn,"scikit-survival is an open-source Python package for time-to-event analysis fully compatible with scikit-learn. It provides implementations of many popular machine learning techniques for time-to-event analysis, including penalized Cox model, Random Survival Forest, and Survival Support Vector Machine. In addition, the library includes tools to evaluate model performance on censored time-to-event data. The documentation contains installation instructions, interactive notebooks, and a full description of the API. scikit-survival is distributed under the GPL-3 license with the source code and detailed instructions available at https://github.com/sebp/scikit-survival",2020,17,89,8,False,Computer Science,1852286,Sebastian Pölsterl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192e7880535131f28b76a4bb6936105c45c6f485,https://www.semanticscholar.org/paper/192e7880535131f28b76a4bb6936105c45c6f485,Can Children Understand Machine Learning Concepts?: The Effect of Uncovering Black Boxes,"Machine Learning services are integrated into various aspects of everyday life. Their underlying processes are typically black-boxed to increase ease-of-use. Consequently, children lack the opportunity to explore such processes and develop essential mental models. We present a gesture recognition research platform, designed to support learning from experience by uncovering Machine Learning building blocks: Data Labeling and Evaluation. Children used the platform to perform physical gestures, iterating between sampling and evaluation. Their understanding was tested in a pre/post experimental design, in three conditions: learning activity uncovering Data Labeling only, Evaluation only, or both. Our findings show that both building blocks are imperative to enhance children's understanding of basic Machine Learning concepts. Children were able to apply their new knowledge to everyday life context, including personally meaningful applications. We conclude that children's interaction with uncovered black boxes of Machine Learning contributes to a better understanding of the world around them.",2019,44,65,7,False,Computer Science,19190271,Tom Hitron,17787357.0,Yoav Orlev,40521060.0,I. Wald,2947946.0,Ariel Shamir,49983945.0,H. Erel,1790753.0,Oren Zuckerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2c52ccca6981b52c9a4dfa02da430da3d0fd121,https://www.semanticscholar.org/paper/c2c52ccca6981b52c9a4dfa02da430da3d0fd121,Generic Machine Learning Inference on Heterogenous Treatment Effects in Randomized Experiments,"We propose strategies to estimate and make inference on key features of heterogeneous effects in randomized experiments. These key features include best linear predictors of the effects using machine learning proxies, average effects sorted by impact groups, and average characteristics of most and least impacted units. The approach is valid in high dimensional settings, where the effects are proxied by machine learning methods. We post-process these proxies into the estimates of the key features. Our approach is generic, it can be used in conjunction with penalized methods, deep and shallow neural networks, canonical and new random forests, boosted trees, and ensemble methods. Our approach is agnostic and does not make unrealistic or hard-to-check assumptions; we don’t require conditions for consistency of the ML methods. Estimation and inference relies on repeated data splitting to avoid overfitting and achieve validity. For inference, we take medians of p-values and medians of confidence intervals, resulting from many different data splits, and then adjust their nominal level to guarantee uniform validity. This variational inference method is shown to be uniformly valid and quantifies the uncertainty coming from both parameter estimation and data splitting. The inference method could be of substantial independent interest in many machine learning applications. An empirical application to the impact of micro-credit on economic development illustrates the use of the approach in randomized experiments. An additional application to the impact of the gender discrimination on wages illustrates the potential use of the approach in observational studies, where machine learning methods can be used to condition flexibly on very high-dimensional controls.",2017,100,152,51,True,Mathematics,26331346,V. Chernozhukov,88741890.0,Mert Demirer,2259683.0,E. Duflo,1388539993.0,Iván Fernández-Val,,,,,,,Economics,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,
990a17a9f9d02bf489a25e2e2980fab4e6f52642,https://www.semanticscholar.org/paper/990a17a9f9d02bf489a25e2e2980fab4e6f52642,Asynchronous Distributed ADMM for Consensus Optimization,"Distributed optimization algorithms are highly attractive for solving big data problems. In particular, many machine learning problems can be formulated as the global consensus optimization problem, which can then be solved in a distributed manner by the alternating direction method of multipliers (ADMM) algorithm. However, this suffers from the straggler problem as its updates have to be synchronized. In this paper, we propose an asynchronous ADMM algorithm by using two conditions to control the asynchrony: partial barrier and bounded delay. The proposed algorithm has a simple structure and good convergence guarantees (its convergence rate can be reduced to that of its synchronous counterpart). Experiments on different distributed ADMM applications show that asynchrony reduces the time on network waiting, and achieves faster convergence than its synchronous counterpart in terms of the wall clock time.",2014,24,325,25,False,Computer Science,2109972030,Ruiliang Zhang,145193332.0,J. Kwok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968ddce1daf30c0e6f6fc4cd7dd07e793f51e833,https://www.semanticscholar.org/paper/968ddce1daf30c0e6f6fc4cd7dd07e793f51e833,Theory of Convex Optimization for Machine Learning,"This monograph presents the main mathematical ideas in convex optimization. Starting from the fundamental theory of black-box optimization, the material progresses towards recent advances in structural optimization and stochastic optimization. Our presentation of black-box optimization, strongly influenced by the seminal book of Nesterov, includes the analysis of the Ellipsoid Method, as well as (accelerated) gradient descent schemes. We also pay special attention to non-Euclidean settings (relevant algorithms include Frank-Wolfe, Mirror Descent, and Dual Averaging) and discuss their relevance in machine learning. We provide a gentle introduction to structural optimization with FISTA (to optimize a sum of a smooth and a simple non-smooth term), Saddle-Point Mirror Prox (Nemirovski's alternative to Nesterov's smoothing), and a concise description of Interior Point Methods. In stochastic optimization we discuss Stochastic Gradient Descent, mini-batches, Random Coordinate Descent, and sublinear algorithms. We also briefly touch upon convex relaxation of combinatorial problems and the use of randomness to round solutions, as well as random walks based methods.",2014,54,98,9,False,Mathematics,1815542,Sébastien Bubeck,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbbb3272236a3188b7332ff929627bb7414e6e68,https://www.semanticscholar.org/paper/dbbb3272236a3188b7332ff929627bb7414e6e68,Unsupervised and Semi-Supervised Multi-Class Support Vector Machines,"We present new unsupervised and semi-supervised training algorithms for multi-class support vector machines based on semidefinite programming. Although support vector machines (SVMs) have been a dominant machine learning technique for the past decade, they have generally been applied to supervised learning problems. Developing unsupervised extensions to SVMs has in fact proved to be difficult. In this paper, we present a principled approach to unsupervised SVM training by formulating convex relaxations of the natural training criterion: find a labeling that would yield an optimal SVM classifier on the resulting training data. The problem is hard, but semidefinite relaxations can approximate this objective surprisingly well. While previous work has concentrated on the two-class case, we present a general, multi-class formulation that can be applied to a wider range of natural data sets. The resulting training procedures are computationally intensive, but produce high quality generalization results.",2005,23,166,16,False,Computer Science,2230211,Linli Xu,1714772.0,Dale Schuurmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd8e4c9d01615d86c0f1c0a5a9ebf1b2a64f62f8,https://www.semanticscholar.org/paper/cd8e4c9d01615d86c0f1c0a5a9ebf1b2a64f62f8,Imputation of Missing Data Using Machine Learning Techniques,"A serious problem in mining industrial data bases is that they are often incomplete, and a significant amount of data is missing, or erroneously entered. This paper explores the use of machine-learning based alternatives to standard statistical data completion (data imputation) methods, for dealing with missing data. We have approached the data completion problem using two well-known machine learning techniques. The first is an unsupervised clustering strategy which uses a Bayesian approach to cluster the data into classes. The classes so obtained are then used to predict multiple choices for the attribute of interest. The second technique involves modeling missing variables by supervised induction of a decision tree-based classifier. This predicts the most likely value for the attribute of interest. Empirical tests using extracts from industrial databases maintained by Honeywell customers have been done in order to compare the two techniques. These tests show both approaches are useful and have advantages and disadvantages. We argue that the choice between unsupervised and supervised classification techniques should be influenced by the motivation for solving the missing data problem, and discuss potential applications for the procedures we are developing.",1996,8,142,2,False,Computer Science,1831282,K. Lakshminarayan,1685484.0,S. Harp,2473054.0,R. Goldman,47083033.0,T. Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077a34c426acff10f0717c0cf0b99958fc3c5ed,https://www.semanticscholar.org/paper/8077a34c426acff10f0717c0cf0b99958fc3c5ed,AUTOMATIC TEXT CLASSIFICATION: A TECHNICAL REVIEW,"Automatic Text Classification is a semi-supervised machine learning task that automatically assigns a given document to a set of pre-defined categories based on its textual content and extracted features. Automatic Text Classification has important applications in content management, contextual search, opinion mining, product review analysis, spam filtering and text sentiment mining. This paper explains the generic strategy for automatic text classification and surveys existing solutions to major issues such as dealing with unstructured text, handling large number of attributes and selecting a machine learning technique appropriate to the text-classification application.",2011,32,160,9,True,Computer Science,36244416,M. K. Dalal,144123655.0,M. Zaveri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f00b72bc7d62b363f12e54843e9166fd27bef0f,https://www.semanticscholar.org/paper/4f00b72bc7d62b363f12e54843e9166fd27bef0f,Epileptic Seizures Prediction Using Machine Learning Methods,"Epileptic seizures occur due to disorder in brain functionality which can affect patient's health. Prediction of epileptic seizures before the beginning of the onset is quite useful for preventing the seizure by medication. Machine learning techniques and computational methods are used for predicting epileptic seizures from Electroencephalograms (EEG) signals. However, preprocessing of EEG signals for noise removal and features extraction are two major issues that have an adverse effect on both anticipation time and true positive prediction rate. Therefore, we propose a model that provides reliable methods of both preprocessing and feature extraction. Our model predicts epileptic seizures' sufficient time before the onset of seizure starts and provides a better true positive rate. We have applied empirical mode decomposition (EMD) for preprocessing and have extracted time and frequency domain features for training a prediction model. The proposed model detects the start of the preictal state, which is the state that starts few minutes before the onset of the seizure, with a higher true positive rate compared to traditional methods, 92.23%, and maximum anticipation time of 33 minutes and average prediction time of 23.6 minutes on scalp EEG CHB-MIT dataset of 22 subjects.",2017,34,95,1,True,Computer Science,5845405,Syed Muhammad Usman,2143664793.0,Muhammad Usman,143601468.0,S. Fong,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a60ee396e9585ba7610e49bd9906a3d4f9401ab,https://www.semanticscholar.org/paper/0a60ee396e9585ba7610e49bd9906a3d4f9401ab,Advances in quantum machine learning,"Here we discuss advances in the field of quantum machine learning. The following document offers a hybrid discussion; both reviewing the field as it is currently, and suggesting directions for further research. We include both algorithms and experimental implementations in the discussion. The field's outlook is generally positive, showing significant promise. However, we believe there are appreciable hurdles to overcome before one can claim that it is a primary application of quantum computation.",2015,94,65,2,False,Physics,51182322,J. Adcock,51182301.0,E. Allen,2065542441.0,Matthew L. Day,2060665530.0,S. Frick,37039701.0,J. Hinchliff,2124469255.0,Mack Johnson,1403854914.0,S. Morley-Short,Computer Science,41078318.0,S. Pallister,35817604.0,A. Price,46258497.0,S. Stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f79e82b19470a78eb1f597e1662674b9320a6d9,https://www.semanticscholar.org/paper/6f79e82b19470a78eb1f597e1662674b9320a6d9,GamePad: A Learning Environment for Theorem Proving,"In this paper, we introduce a system called GamePad that can be used to explore the application of machine learning methods to theorem proving in the Coq proof assistant. Interactive theorem provers such as Coq enable users to construct machine-checkable proofs in a step-by-step manner. Hence, they provide an opportunity to explore theorem proving with human supervision. We use GamePad to synthesize proofs for a simple algebraic rewrite problem and train baseline models for a formalization of the Feit-Thompson theorem. We address position evaluation (i.e., predict the number of proof steps left) and tactic prediction (i.e., predict the next proof step) tasks, which arise naturally in tactic-based theorem proving.",2018,27,73,9,False,Computer Science,46307329,Daniel Huang,6515819.0,Prafulla Dhariwal,143711382.0,D. Song,1701686.0,Ilya Sutskever,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
