paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,fieldsOfStudy/2,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,fieldsOfStudy/3,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name
efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea,https://www.semanticscholar.org/paper/efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea,Big Data and Machine Learning in Health Care.,"Nearly all aspects of modern life are in some way being changed by big data and machine learning. Netflix knows what movies people like to watch and Google knows what people want to know based on their search histories. Indeed, Google has recently begun to replace much of its existing non–machine learning technology with machine learning algorithms, and there is great optimism that these techniques can provide similar improvements across many sectors. It isnosurprisethenthatmedicineisawashwithclaims of revolution from the application of machine learning to big health care data. Recent examples have demonstrated that big data and machine learning can create algorithms that perform on par with human physicians.1 Though machine learning and big data may seem mysterious at first, they are in fact deeply related to traditional statistical models that are recognizable to most clinicians. It is our hope that elucidating these connections will demystify these techniques and provide a set of reasonable expectations for the role of machine learning and big data in health care. Machine learning was originally described as a program that learns to perform a task or make a decision automatically from data, rather than having the behavior explicitlyprogrammed.However,thisdefinitionisverybroad and could cover nearly any form of data-driven approach. For instance, consider the Framingham cardiovascular risk score,whichassignspointstovariousfactorsandproduces a number that predicts 10-year cardiovascular risk. Should this be considered an example of machine learning? The answer might obviously seem to be no. Closer inspection oftheFraminghamriskscorerevealsthattheanswermight not be as obvious as it first seems. The score was originally created2 by fitting a proportional hazards model to data frommorethan5300patients,andsothe“rule”wasinfact learnedentirelyfromdata.Designatingariskscoreasamachine learning algorithm might seem a strange notion, but this example reveals the uncertain nature of the original definition of machine learning. It is perhaps more useful to imagine an algorithm as existing along a continuum between fully human-guided vs fully machine-guided data analysis. To understand the degree to which a predictive or diagnostic algorithm can said to be an instance of machine learning requires understanding how much of its structure or parameters were predetermined by humans. The trade-off between human specificationofapredictivealgorithm’spropertiesvslearning those properties from data is what is known as the machine learning spectrum. Returning to the Framingham study, to create the original risk score statisticians and clinical experts worked together to make many important decisions, such as which variables to include in the model, therelationshipbetweenthedependentandindependent variables, and variable transformations and interactions. Since considerable human effort was used to define these properties, it would place low on the machine learning spectrum (#19 in the Figure and Supplement). Many evidence-based clinical practices are based on a statistical model of this sort, and so many clinical decisions in fact exist on the machine learning spectrum (middle left of Figure). On the extreme low end of the machine learning spectrum would be heuristics and rules of thumb that do not directly involve the use of any rules or models explicitly derived from data (bottom left of Figure). Suppose a new cardiovascular risk score is created that includes possible extensions to the original model. For example, it could be that risk factors should not be added but instead should be multiplied or divided, or perhaps a particularly important risk factor should square the entire score if it is present. Moreover, if it is not known in advance which variables will be important, but thousands of individual measurements have been collected, how should a good model be identified from among the infinite possibilities? This is precisely what a machine learning algorithm attempts to do. As humans impose fewer assumptions on the algorithm, it moves further up the machine learning spectrum. However, there is never a specific threshold wherein a model suddenly becomes “machine learning”; rather, all of these approaches exist along a continuum, determined by how many human assumptions are placed onto the algorithm. An example of an approach high on the machine learning spectrum has recently emerged in the form of so-called deep learning models. Deep learning models are stunningly complex networks of artificial neurons that were designed expressly to create accurate models directly from raw data. Researchers recently demonstrated a deep learning algorithm capable of detecting diabetic retinopathy (#4 in the Figure, top center) from retinal photographs at a sensitivity equal to or greater than that of ophthalmologists.1 This model learned the diagnosis procedure directly from the raw pixels of the images with no human intervention outside of a team of ophthalmologists who annotated each image with the correct diagnosis. Because they are able to learn the task with little human instruction or prior assumptions, these deep learning algorithms rank very high on the machine learning spectrum (Figure, light blue circles). Though they require less human guidance, deep learning algorithms for image recognition require enormous amounts of data to capture the full complexity, variety, and nuance inherent to real-world images. Consequently, these algorithms often require hundreds of thousands of examples to extract the salient image features that are correlated with the outcome of interest. Higher placement on the machine learning spectrum does not imply superiority, because different tasks require different levels of human involvement. While algorithms high on the spectrum are often very flexible and can learn many tasks, they are often uninterpretable VIEWPOINT",2018,3,789,10,False,Medicine,143649421,Andrew Beam,1740538.0,I. Kohane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39361b3507c9f8b0a97780568b645f80a208d78a,https://www.semanticscholar.org/paper/39361b3507c9f8b0a97780568b645f80a208d78a,Machine Learning and Deep Learning Methods for Cybersecurity,"With the development of the Internet, cyber-attacks are changing rapidly and the cyber security situation is not optimistic. This survey report describes key literature surveys on machine learning (ML) and deep learning (DL) methods for network analysis of intrusion detection and provides a brief tutorial description of each ML/DL method. Papers representing each method were indexed, read, and summarized based on their temporal or thermal correlations. Because data are so important in ML/DL methods, we describe some of the commonly used network datasets used in ML/DL, discuss the challenges of using ML/DL for cybersecurity and provide suggestions for research directions.",2018,84,467,22,False,Computer Science,2067672128,Yang Xin,2069277364.0,Lingshuang Kong,2118357790.0,Zhi Liu,49069825.0,Yuling Chen,121704135.0,Yanmiao Li,96519515.0,Hongliang Zhu,49594896.0,Mingcheng Gao,2149274.0,Haixia Hou,,2108713951.0,Chunhua Wang,,,,,,,,,,,,,,,,,,
ab0a6b82c359ce6d4c2425080ffee632cb46fced,https://www.semanticscholar.org/paper/ab0a6b82c359ce6d4c2425080ffee632cb46fced,MoleculeNet: a benchmark for molecular machine learning† †Electronic supplementary information (ESI) available. See DOI: 10.1039/c7sc02664a,"A large scale benchmark for molecular machine learning consisting of multiple public datasets, metrics, featurizations and learning algorithms.",2017,121,457,21,True,Computer Science,9957625,Zhenqin Wu,2378027.0,Bharath Ramsundar,5932099.0,Evan N. Feinberg,145986494.0,Joseph Gomes,9959840.0,Caleb Geniesse,5929246.0,Aneesh S. Pappu,40867019.0,K. Leswing,1806271.0,V. Pande,Physics,,,,,,,Mathematics,,,,,Medicine,,,,,,,,
eef183687fab4d762a381f2e80e357e08e923f0a,https://www.semanticscholar.org/paper/eef183687fab4d762a381f2e80e357e08e923f0a,"Model Evaluation, Model Selection, and Algorithm Selection in Machine Learning","The correct use of model evaluation, model selection, and algorithm selection techniques is vital in academic machine learning research as well as in many industrial settings. This article reviews different techniques that can be used for each of these three subtasks and discusses the main advantages and disadvantages of each technique with references to theoretical and empirical studies. Further, recommendations are given to encourage best yet feasible practices in research and applications of machine learning. Common methods such as the holdout method for model evaluation and selection are covered, which are not recommended when working with small datasets. Different flavors of the bootstrap technique are introduced for estimating the uncertainty of performance estimates, as an alternative to confidence intervals via normal approximation if bootstrapping is computationally feasible. Common cross-validation techniques such as leave-one-out cross-validation and k-fold cross-validation are reviewed, the bias-variance trade-off for choosing k is discussed, and practical tips for the optimal choice of k are given based on empirical evidence. Different statistical tests for algorithm comparisons are presented, and strategies for dealing with multiple comparisons such as omnibus tests and multiple-comparison corrections are discussed. Finally, alternative methods for algorithm selection, such as the combined F-test 5x2 cross-validation and nested cross-validation, are recommended for comparing machine learning algorithms when datasets are small.",2018,35,392,17,False,Computer Science,2562040,S. Raschka,,,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
d5125164c7fec457d1442cce807a3436841715d0,https://www.semanticscholar.org/paper/d5125164c7fec457d1442cce807a3436841715d0,Machine Learning Approaches for Clinical Psychology and Psychiatry.,"Machine learning approaches for clinical psychology and psychiatry explicitly focus on learning statistical functions from multidimensional data sets to make generalizable predictions about individuals. The goal of this review is to provide an accessible understanding of why this approach is important for future practice given its potential to augment decisions associated with the diagnosis, prognosis, and treatment of people suffering from mental illness using clinical and biological data. To this end, the limitations of current statistical paradigms in mental health research are critiqued, and an introduction is provided to critical machine learning methods used in clinical studies. A selective literature review is then presented aiming to reinforce the usefulness of machine learning methods and provide evidence of their potential. In the context of promising initial results, the current limitations of machine learning approaches are addressed, and considerations for future clinical translation are outlined.",2018,0,362,13,False,Medicine,5672681,D. Dwyer,2660554.0,P. Falkai,3214043.0,N. Koutsouleris,,,,,,,,,,,Psychology,,,,,,,,,,,,,,,,,,,,
5939ac3b5a9d64d8371ee179751351d7698637df,https://www.semanticscholar.org/paper/5939ac3b5a9d64d8371ee179751351d7698637df,Using Machine Learning to Advance Personality Assessment and Theory,"Machine learning has led to important advances in society. One of the most exciting applications of machine learning in psychological science has been the development of assessment tools that can powerfully predict human behavior and personality traits. Thus far, machine learning approaches to personality assessment have focused on the associations between social media and other digital records with established personality measures. The goal of this article is to expand the potential of machine learning approaches to personality assessment by embedding it in a more comprehensive construct validation framework. We review recent applications of machine learning to personality assessment, place machine learning research in the broader context of fundamental principles of construct validation, and provide recommendations for how to use machine learning to advance our understanding of personality.",2019,68,117,1,True,Medicine,5199283,W. Bleidorn,2066036.0,C. Hopwood,,,,,,,,,,,,,Psychology,,,,,,,,,,,,,,,,,,,,
5327bb691a1c63791a06de2d3f0478e47785add5,https://www.semanticscholar.org/paper/5327bb691a1c63791a06de2d3f0478e47785add5,Predicting Diabetes Mellitus With Machine Learning Techniques,"Diabetes mellitus is a chronic disease characterized by hyperglycemia. It may cause many complications. According to the growing morbidity in recent years, in 2040, the world’s diabetic patients will reach 642 million, which means that one of the ten adults in the future is suffering from diabetes. There is no doubt that this alarming figure needs great attention. With the rapid development of machine learning, machine learning has been applied to many aspects of medical health. In this study, we used decision tree, random forest and neural network to predict diabetes mellitus. The dataset is the hospital physical examination data in Luzhou, China. It contains 14 attributes. In this study, five-fold cross validation was used to examine the models. In order to verity the universal applicability of the methods, we chose some methods that have the better performance to conduct independent test experiments. We randomly selected 68994 healthy people and diabetic patients’ data, respectively as training set. Due to the data unbalance, we randomly extracted 5 times data. And the result is the average of these five experiments. In this study, we used principal component analysis (PCA) and minimum redundancy maximum relevance (mRMR) to reduce the dimensionality. The results showed that prediction with random forest could reach the highest accuracy (ACC = 0.8084) when all the attributes were used.",2018,74,356,13,True,Medicine,144268946,Q. Zou,26953868.0,Kaiyang Qu,2112602289.0,Ya-ling Luo,2053677281.0,Dehui Yin,144250293.0,Y. Ju,144256490.0,Hua Tang,,,,,,,,,,,,,,,,,,,,,,,,,
0f5476c9629f8093e8ba8c6a41868415c6a7f2f1,https://www.semanticscholar.org/paper/0f5476c9629f8093e8ba8c6a41868415c6a7f2f1,Stealing Hyperparameters in Machine Learning,"Hyperparameters are critical in machine learning, as different hyperparameters often result in models with significantly different performance. Hyperparameters may be deemed confidential because of their commercial value and the confidentiality of the proprietary algorithms that the learner uses to learn them. In this work, we propose attacks on stealing the hyperparameters that are learned by a learner. We call our attacks hyperparameter stealing attacks. Our attacks are applicable to a variety of popular machine learning algorithms such as ridge regression, logistic regression, support vector machine, and neural network. We evaluate the effectiveness of our attacks both theoretically and empirically. For instance, we evaluate our attacks on Amazon Machine Learning. Our results demonstrate that our attacks can accurately steal hyperparameters. We also study countermeasures. Our results highlight the need for new defenses against our hyperparameter stealing attacks for certain machine learning algorithms.",2018,53,312,15,True,Computer Science,1789625,Binghui Wang,144516687.0,N. Gong,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
7d065e649e3bfc7d6d36166f50eab37b8404eae0,https://www.semanticscholar.org/paper/7d065e649e3bfc7d6d36166f50eab37b8404eae0,Interpretable Machine Learning in Healthcare,"This tutorial extensively covers the definitions, nuances, challenges, and requirements for the design of interpretable and explainable machine learning models and systems in healthcare. We discuss many uses in which interpretable machine learning models are needed in healthcare and how they should be deployed. Additionally, we explore the landscape of recent advances to address the challenges model interpretability in healthcare and also describe how one would go about choosing the right interpretable machine learnig algorithm for a given problem in healthcare.",2018,46,304,13,False,Computer Science,145919340,M. Ahmad,1752398.0,A. Teredesai,36979326.0,C. Eckert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29524f145db94cab2336da99f157e869d805dead,https://www.semanticscholar.org/paper/29524f145db94cab2336da99f157e869d805dead,SoK: Security and Privacy in Machine Learning,"Advances in machine learning (ML) in recent years have enabled a dizzying array of applications such as data analytics, autonomous systems, and security diagnostics. ML is now pervasive—new systems and models are being deployed in every domain imaginable, leading to widespread deployment of software based inference and decision making. There is growing recognition that ML exposes new vulnerabilities in software systems, yet the technical community's understanding of the nature and extent of these vulnerabilities remains limited. We systematize findings on ML security and privacy, focusing on attacks identified on these systems and defenses crafted to date.We articulate a comprehensive threat model for ML, and categorize attacks and defenses within an adversarial framework. Key insights resulting from works both in the ML and security communities are identified and the effectiveness of approaches are related to structural elements of ML algorithms and the data used to train them. In particular, it is apparent that constructing a theoretical understanding of the sensitivity of modern ML algorithms to the data they analyze, à la PAC theory, will foster a science of security and privacy in ML.",2018,134,324,24,False,Computer Science,1967156,Nicolas Papernot,144061974.0,P. Mcdaniel,2370629.0,Arunesh Sinha,1796536.0,Michael P. Wellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a944564c2466883ec14a6f6ef461f0e34d21b38,https://www.semanticscholar.org/paper/2a944564c2466883ec14a6f6ef461f0e34d21b38,Fairness in Machine Learning: Lessons from Political Philosophy,"What does it mean for a machine learning model to be `fair', in terms which can be operationalised? Should fairness consist of ensuring everyone has an equal probability of obtaining some benefit, or should we aim instead to minimise the harms to the least advantaged? Can the relevant ideal be determined by reference to some alternative state of affairs in which a particular social pattern of discrimination does not exist? Various definitions proposed in recent literature make different assumptions about what terms like discrimination and fairness mean and how they can be defined in mathematical terms. Questions of discrimination, egalitarianism and justice are of significant interest to moral and political philosophers, who have expended significant efforts in formalising and defending these central concepts. It is therefore unsurprising that attempts to formalise `fairness' in machine learning contain echoes of these old philosophical debates. This paper draws on existing work in moral and political philosophy in order to elucidate emerging debates about fair machine learning.",2017,42,280,25,False,Sociology,144147883,R. Binns,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,
0cc6dbfd929bc816d507527993f55f9b4e88615d,https://www.semanticscholar.org/paper/0cc6dbfd929bc816d507527993f55f9b4e88615d,Machine learning & artificial intelligence in the quantum domain: a review of recent progress,"Quantum information technologies, on the one hand, and intelligent learning systems, on the other, are both emergent technologies that are likely to have a transformative impact on our society in the future. The respective underlying fields of basic research—quantum information versus machine learning (ML) and artificial intelligence (AI)—have their own specific questions and challenges, which have hitherto been investigated largely independently. However, in a growing body of recent work, researchers have been probing the question of the extent to which these fields can indeed learn and benefit from each other. Quantum ML explores the interaction between quantum computing and ML, investigating how results and techniques from one field can be used to solve the problems of the other. Recently we have witnessed significant breakthroughs in both directions of influence. For instance, quantum computing is finding a vital application in providing speed-ups for ML problems, critical in our ‘big data’ world. Conversely, ML already permeates many cutting-edge technologies and may become instrumental in advanced quantum technologies. Aside from quantum speed-up in data analysis, or classical ML optimization used in quantum experiments, quantum enhancements have also been (theoretically) demonstrated for interactive learning tasks, highlighting the potential of quantum-enhanced learning agents. Finally, works exploring the use of AI for the very design of quantum experiments and for performing parts of genuine research autonomously, have reported their first successes. Beyond the topics of mutual enhancement—exploring what ML/AI can do for quantum physics and vice versa—researchers have also broached the fundamental issue of quantum generalizations of learning and AI concepts. This deals with questions of the very meaning of learning and intelligence in a world that is fully described by quantum mechanics. In this review, we describe the main ideas, recent developments and progress in a broad spectrum of research investigating ML and AI in the quantum domain.",2017,375,507,7,True,Physics,2878563,V. Dunjko,32534184.0,H. Briegel,,,,,,,,,,,,,Computer Science,,,,,,,Medicine,,,,,,,,,,,,,
8285e1b5536ce11d55462ae757f61c75ec6773c6,https://www.semanticscholar.org/paper/8285e1b5536ce11d55462ae757f61c75ec6773c6,The Frontiers of Fairness in Machine Learning,"The last few years have seen an explosion of academic and popular interest in algorithmic fairness. Despite this interest and the volume and velocity of work that has been produced recently, the fundamental science of fairness in machine learning is still in a nascent state. In March 2018, we convened a group of experts as part of a CCC visioning workshop to assess the state of the field, and distill the most promising research directions going forward. This report summarizes the findings of that workshop. Along the way, it surveys recent theoretical work in the field and points towards promising directions for research.",2018,64,276,16,False,Computer Science,2082393,A. Chouldechova,1682008.0,Aaron Roth,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,https://www.semanticscholar.org/paper/d4de528645fdfc6d954364a8e6eeeed9480ccfa2,"Machine Learning for Networking: Workflow, Advances and Opportunities","Recently, machine learning has been used in every possible field to leverage its amazing power. For a long time, the networking and distributed computing system is the key infrastructure to provide efficient computational resources for machine learning. Networking itself can also benefit from this promising technology. This article focuses on the application of MLN, which can not only help solve the intractable old network questions but also stimulate new network applications. In this article, we summarize the basic workflow to explain how to apply machine learning technology in the networking domain. Then we provide a selective survey of the latest representative advances with explanations of their design principles and benefits. These advances are divided into several network design objectives and the detailed information of how they perform in each step of MLN workflow is presented. Finally, we shed light on the new opportunities in networking design and community building of this new inter-discipline. Our goal is to provide a broad research guideline on networking with machine learning to help motivate researchers to develop innovative algorithms, standards and frameworks.",2017,18,278,12,True,Computer Science,2109018752,Mowei Wang,143905357.0,Yong Cui,2153687403.0,Xin Wang,1994540.0,Shihan Xiao,1727978.0,Junchen Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d7238eea00059deb446b6309bcae2901c966049,https://www.semanticscholar.org/paper/8d7238eea00059deb446b6309bcae2901c966049,"Predicting the Future - Big Data, Machine Learning, and Clinical Medicine.","The algorithms of machine learning, which can sift through vast numbers of variables looking for combinations that reliably predict outcomes, will improve prognosis, displace much of the work of radiologists and anatomical pathologists, and improve diagnostic accuracy.",2016,8,1509,25,True,Medicine,3797258,Z. Obermeyer,39714312.0,E. Emanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920e561cee4fd4888212ed127d51aa09c02be6c3,https://www.semanticscholar.org/paper/920e561cee4fd4888212ed127d51aa09c02be6c3,Advances in Financial Machine Learning,"Machine learning (ML) is changing virtually every aspect of our lives. Today ML algorithms accomplish tasks that until recently only expert humans could perform. As it relates to finance, this is the most exciting time to adopt a disruptive technology that will transform how everyone invests for generations. Readers will learn how to structure Big data in a way that is amenable to ML algorithms; how to conduct research with ML algorithms on that data; how to use supercomputing methods; how to backtest your discoveries while avoiding false positives. The book addresses real-life problems faced by practitioners on a daily basis, and explains scientifically sound solutions using math, supported by code and examples. Readers become active users who can test the proposed solutions in their particular setting. Written by a recognized expert and portfolio manager, this book will equip investment professionals with the groundbreaking tools needed to succeed in modern finance.",2018,0,186,35,False,,144647352,M. L. Prado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fdc2223709079ba5c0f78661cdf66cec2173258,https://www.semanticscholar.org/paper/5fdc2223709079ba5c0f78661cdf66cec2173258,Current Applications and Future Impact of Machine Learning in Radiology.,"Recent advances and future perspectives of machine learning techniques offer promising applications in medical imaging. Machine learning has the potential to improve different steps of the radiology workflow including order scheduling and triage, clinical decision support systems, detection and interpretation of findings, postprocessing and dose estimation, examination quality control, and radiology reporting. In this article, the authors review examples of current applications of machine learning and artificial intelligence techniques in diagnostic radiology. In addition, the future impact and natural extension of these techniques in radiology practice are discussed.",2018,92,411,3,True,Medicine,2028947,G. Choy,2088138.0,O. Khalilzadeh,37305969.0,Mark H. Michalski,1788855.0,Synho Do,8132193.0,A. Samir,3135569.0,O. Pianykh,144304449.0,J. R. Geis,11577160.0,P. Pandharipande,,144685698.0,J. Brink,26654844.0,K. Dreyer,,,,,,,,,,,,,,,,
161ce338538f94b0b9be51ae2336db0aa4b012e5,https://www.semanticscholar.org/paper/161ce338538f94b0b9be51ae2336db0aa4b012e5,Potential Biases in Machine Learning Algorithms Using Electronic Health Record Data,"A promise of machine learning in health care is the avoidance of biases in diagnosis and treatment; a computer algorithm could objectively synthesize and interpret the data in the medical record. Integration of machine learning with clinical decision support tools, such as computerized alerts or diagnostic support, may offer physicians and others who provide health care targeted and timely information that can improve clinical decisions. Machine learning algorithms, however, may also be subject to biases. The biases include those related to missing data and patients not identified by algorithms, sample size and underestimation, and misclassification and measurement error. There is concern that biases and deficiencies in the data used by machine learning algorithms may contribute to socioeconomic disparities in health care. This Special Communication outlines the potential biases that may be introduced into machine learning–based clinical decision support tools that use electronic health record data and proposes potential solutions to the problems of overreliance on automation, algorithms based on biased data, and algorithms that do not provide information that is clinically meaningful. Existing health care disparities should not be amplified by thoughtless or excessive reliance on machines.",2018,32,499,4,True,Medicine,5086547,M. Gianfrancesco,2364709.0,S. Tamang,5441960.0,J. Yazdany,5589030.0,G. Schmajuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d9d4593d44792e17a045e5f3407f0fe7a40dd1,https://www.semanticscholar.org/paper/33d9d4593d44792e17a045e5f3407f0fe7a40dd1,Machine learning of accurate energy-conserving molecular force fields,"The law of energy conservation is used to develop an efficient machine learning approach to construct accurate force fields. Using conservation of energy—a fundamental property of closed classical and quantum mechanical systems—we develop an efficient gradient-domain machine learning (GDML) approach to construct accurate molecular force fields using a restricted number of samples from ab initio molecular dynamics (AIMD) trajectories. The GDML implementation is able to reproduce global potential energy surfaces of intermediate-sized molecules with an accuracy of 0.3 kcal mol−1 for energies and 1 kcal mol−1 Å̊−1 for atomic forces using only 1000 conformational geometries for training. We demonstrate this accuracy for AIMD trajectories of molecules, including benzene, toluene, naphthalene, ethanol, uracil, and aspirin. The challenge of constructing conservative force fields is accomplished in our work by learning in a Hilbert space of vector-valued functions that obey the law of energy conservation. The GDML approach enables quantitative molecular dynamics simulations for molecules at a fraction of cost of explicit AIMD calculations, thereby allowing the construction of efficient force fields with the accuracy and transferability of high-level ab initio methods.",2016,72,635,28,True,Physics,7631063,Stefan Chmiela,2462983.0,A. Tkatchenko,10667063.0,H. E. Sauceda,5667638.0,I. Poltavsky,33075217.0,Kristof T. Schütt,145034054.0,K. Müller,,,,,Medicine,,,,,,,Computer Science,,,,,,,,,,,,,
775a4e375cc79b53b94e37fa3eedff481823e4a6,https://www.semanticscholar.org/paper/775a4e375cc79b53b94e37fa3eedff481823e4a6,Efficient and Robust Automated Machine Learning,"The success of machine learning in a broad range of applications has led to an ever-growing demand for machine learning systems that can be used off the shelf by non-experts. To be effective in practice, such systems need to automatically choose a good algorithm and feature preprocessing steps for a new dataset at hand, and also set their respective hyperparameters. Recent work has started to tackle this automated machine learning (AutoML) problem with the help of efficient Bayesian optimization methods. Building on this, we introduce a robust new AutoML system based on scikit-learn (using 15 classifiers, 14 feature preprocessing methods, and 4 data preprocessing methods, giving rise to a structured hypothesis space with 110 hyperparameters). This system, which we dub AUTO-SKLEARN, improves on existing AutoML methods by automatically taking into account past performance on similar datasets, and by constructing ensembles from the models evaluated during the optimization. Our system won the first phase of the ongoing ChaLearn AutoML challenge, and our comprehensive analysis on over 100 diverse datasets shows that it substantially outperforms the previous state of the art in AutoML. We also demonstrate the performance gains due to each of our contributions and derive insights into the effectiveness of the individual components of AUTO-SKLEARN.",2015,30,1239,176,False,Computer Science,2868444,Matthias Feurer,145227684.0,Aaron Klein,2607675.0,Katharina Eggensperger,2060551.0,J. T. Springenberg,2058090778.0,Manuel Blum,144661829.0,F. Hutter,,,,,,,,,,,,,,,,,,,,,,,,,
4e75a145f59400a8d646db770cc396de87d6b9d8,https://www.semanticscholar.org/paper/4e75a145f59400a8d646db770cc396de87d6b9d8,Image Reconstruction is a New Frontier of Machine Learning,"Over past several years, machine learning, or more generally artificial intelligence, has generated overwhelming research interest and attracted unprecedented public attention. As tomographic imaging researchers, we share the excitement from our imaging perspective [item 1) in the Appendix], and organized this special issue dedicated to the theme of “Machine learning for image reconstruction.” This special issue is a sister issue of the special issue published in May 2016 of this journal with the theme “Deep learning in medical imaging” [item 2) in the Appendix]. While the previous special issue targeted medical image processing/analysis, this special issue focuses on data-driven tomographic reconstruction. These two special issues are highly complementary, since image reconstruction and image analysis are two of the main pillars for medical imaging. Together we cover the whole workflow of medical imaging: from tomographic raw data/features to reconstructed images and then extracted diagnostic features/readings.",2018,78,279,1,False,Computer Science,2108295460,Ge Wang,2998762.0,J. C. Ye,3367666.0,K. Mueller,1711572.0,J. Fessler,,,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,
ca62b1904a4f3982b172c85204a588f494cb6a22,https://www.semanticscholar.org/paper/ca62b1904a4f3982b172c85204a588f494cb6a22,Taking Human out of Learning Applications: A Survey on Automated Machine Learning,"Machine learning techniques have deeply rooted in our everyday life. However, since it is knowledge- and labor-intensive to pursue good learning performance, human experts are heavily involved in every aspect of machine learning. In order to make machine learning techniques easier to apply and reduce the demand for experienced human experts, automated machine learning (AutoML) has emerged as a hot topic with both industrial and academic interest. In this paper, we provide an up to date survey on AutoML. First, we introduce and define the AutoML problem, with inspiration from both realms of automation and machine learning. Then, we propose a general AutoML framework that not only covers most existing approaches to date but also can guide the design for new methods. Subsequently, we categorize and review the existing works from two aspects, i.e., the problem setup and the employed techniques. Finally, we provide a detailed analysis of AutoML approaches and explain the reasons underneath their successful applications. We hope this survey can serve as not only an insightful guideline for AutoML beginners but also an inspiration for future research.",2018,222,256,16,False,Computer Science,3259992,Quanming Yao,9523174.0,Mengshuo Wang,1742688.0,H. Escalante,1743797.0,I. Guyon,2166411332.0,Yi-Qi Hu,2110463675.0,Yu-Feng Li,47178228.0,Wei-Wei Tu,152290618.0,Qiang Yang,Mathematics,144705629.0,Yang Yu,,,,,,,,,,,,,,,,,,
959c9dbfceda3825787f75f63fd7c87f332dc271,https://www.semanticscholar.org/paper/959c9dbfceda3825787f75f63fd7c87f332dc271,Machine Learning-Based Sentiment Analysis for Twitter Accounts,"Growth in the area of opinion mining and sentiment analysis has been rapid and aims to explore the opinions or text present on different platforms of social media through machine-learning techniques with sentiment, subjectivity analysis or polarity calculations. Despite the use of various machine-learning techniques and tools for sentiment analysis during elections, there is a dire need for a state-of-the-art approach. To deal with these challenges, the contribution of this paper includes the adoption of a hybrid approach that involves a sentiment analyzer that includes machine learning. Moreover, this paper also provides a comparison of techniques of sentiment analysis in the analysis of political views by applying supervised machine-learning algorithms such as Naive Bayes and support vector machines (SVM).",2018,60,248,8,True,Computer Science,152757679,A. Hasan,2069268061.0,Sana Moin,145867316.0,Ahmad Karim,1758091.0,Shahaboddin Shamshirband,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c46c0fc81d41d9561643d55f41626c5583b0b25e,https://www.semanticscholar.org/paper/c46c0fc81d41d9561643d55f41626c5583b0b25e,Machine Learning in Medicine.,"Spurred by advances in processing power, memory, storage, and an unprecedented wealth of data, computers are being asked to tackle increasingly complex learning tasks, often with astonishing success. Computers have now mastered a popular variant of poker, learned the laws of physics from experimental data, and become experts in video games - tasks that would have been deemed impossible not too long ago. In parallel, the number of companies centered on applying complex data analysis to varying industries has exploded, and it is thus unsurprising that some analytic companies are turning attention to problems in health care. The purpose of this review is to explore what problems in medicine might benefit from such learning approaches and use examples from the literature to introduce basic concepts in machine learning. It is important to note that seemingly large enough medical data sets and adequate learning algorithms have been available for many decades, and yet, although there are thousands of papers applying machine learning algorithms to medical data, very few have contributed meaningfully to clinical care. This lack of impact stands in stark contrast to the enormous relevance of machine learning to many other industries. Thus, part of my effort will be to identify what obstacles there may be to changing the practice of medicine through statistical learning approaches, and discuss how these might be overcome.",2015,38,1800,24,True,Medicine,2077989,R. Deo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
