paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/3,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,authors/26/authorId,authors/26/name,authors/27/authorId,authors/27/name
f53c468b875a1535c6e381f29817fe46c36ef018,https://www.semanticscholar.org/paper/f53c468b875a1535c6e381f29817fe46c36ef018,Hierarchical Extreme Learning Machine for unsupervised representation learning,"Learning representations from massive unlabeled data is a hot topic for high-level tasks in many applications. The recent great improvements on benchmark data sets, which are achieved by increasingly complex unsupervised learning methods and deep learning models with lots of parameters, usually require many tedious tricks and much expertise to tune. However, filters learned by these complex architectures are quite similar to standard hand-crafted features visually, and training the deep models costs quite long time to fine-tune their weights. In this paper, Extreme Learning Machine-Autoencoder (ELM-AE) is employed as the learning unit to learn local receptive fields at each layer, and the lower layer responses are transferred to the last layer (trans-layer) to form a more complete representation to retain more information. In addition, some beneficial methods in deep learning architectures such as local contrast normalization and whitening are added to the proposed hierarchical Extreme Learning Machine networks to further boost the performance. The obtained trans-layer representations are followed by block histograms with binary hashing to learn translation and rotation invariant representations, which are utilized to do high-level tasks such as recognition and detection. Compared to traditional deep learning methods, the proposed trans-layer representation method with ELM-AE based learning of local receptive filters has much faster learning speed and is validated in several typical experiments, such as digit recognition on MNIST and MNIST variations, object recognition on Caltech 101. State-of-the-art performances are achieved on both Caltech 101 15 samples per class task and 4 of 6 MNIST variations data sets, and highly impressive results are obtained on MNIST data set and other tasks.",2015,45,52,3,False,Computer Science,50017718,Wentao Zhu,145235303.0,Jun Miao,2343895.0,Laiyun Qing,145678691.0,G. Huang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89ad71ca978f0f906841f014397cd19c029e9738,https://www.semanticscholar.org/paper/89ad71ca978f0f906841f014397cd19c029e9738,Automated Image Analysis for High-Content Screening and Analysis,"The field of high-content screening and analysis consists of a set of methodologies for automated discovery in cell biology and drug development using large amounts of image data. In most cases, imaging is carried out by automated microscopes, often assisted by automated liquid handling and cell culture. Image processing, computer vision, and machine learning are used to automatically process high-dimensional image data into meaningful cell biological results. The key is creating automated analysis pipelines typically consisting of 4 basic steps: (1) image processing (normalization, segmentation, tracing, tracking), (2) spatial transformation to bring images to a common reference frame (registration), (3) computation of image features, and (4) machine learning for modeling and interpretation of data. An overview of these image analysis tools is presented here, along with brief descriptions of a few applications.",2010,62,125,7,True,Computer Science,1800874,A. Shariff,1769837.0,Joshua D Kangas,1755926.0,Luis Pedro Coelho,2070168207.0,Shannon Quinn,Medicine,,34088891.0,R. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157ebabb1db9fb81b1004a8ee9cb6fc6c4f6171,https://www.semanticscholar.org/paper/1157ebabb1db9fb81b1004a8ee9cb6fc6c4f6171,Confidence Bands for ROC Curves: Methods and an Empirical Study,"In this paper we study techniques for generat- ing and evaluating condence bands on ROC curves. ROC curve evaluation is rapidly becoming a commonly used eval- uation metric in machine learning, although evaluating ROC curves has thus far been limited to studying the area under the curve (AUC) or generation of one-dimensional condence intervals by freezing one variable|the false-positive rate, or threshold on the classication scoring function. Researchers in the medical eld have long been using ROC curves and have many well-studied methods for analyzing such curves, includ- ing generating condence intervals as well as simultaneous condence bands. In this paper we introduce these techniques to the machine learning community and show their empirical tness on the Covertype data set|a standard machine learn- ing benchmark from the UCI repository. We show how some of these methods work remarkably well, others are too loose, and that existing machine learning methods for generation of 1-dimensional condence intervals do not translate well to generation of simultanous bands|their bands are too tight.",2004,30,91,4,False,Computer Science,2749262,Sofus A. Macskassy,1752722.0,F. Provost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a243a08e094e17283c3edd5ae30c24f148536096,https://www.semanticscholar.org/paper/a243a08e094e17283c3edd5ae30c24f148536096,Informed Machine Learning - Towards a Taxonomy of Explicit Integration of Knowledge into Machine Learning,"Despite the great successes of machine learning, it can have its limits when dealing with insufficient training data.A potential solution is to incorporate additional knowledge into the training process which leads to the idea of informed machine learning. We present a research survey and structured overview of various approaches in this field. We aim to establish a taxonomy which can serve as a classification framework that considers the kind of additional knowledge, its representation,and its integration into the machine learning pipeline. The evaluation of numerous papers on the bases of the taxonomy uncovers key methods in this field.",2019,141,39,0,False,Computer Science,7440202,Laura von Rueden,145001529.0,S. Mayer,2279864.0,J. Garcke,1692283.0,C. Bauckhage,Mathematics,,51246494.0,J. Schücker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ef03001691a875ba5d11bdd2886bc962d94033e,https://www.semanticscholar.org/paper/3ef03001691a875ba5d11bdd2886bc962d94033e,A Review of Domain Adaptation without Target Labels,"Domain adaptation has become a prominent problem setting in machine learning and related fields. This review asks the question: How can a classifier learn from a source domain and generalize to a target domain? We present a categorization of approaches, divided into, what we refer to as, sample-based, feature-based, and inference-based methods. Sample-based methods focus on weighting individual observations during training based on their importance to the target domain. Feature-based methods revolve around on mapping, projecting, and representing features such that a source classifier performs well on the target domain and inference-based methods incorporate adaptation into the parameter estimation procedure, for instance through constraints on the optimization procedure. Additionally, we review a number of conditions that allow for formulating bounds on the cross-domain generalization error. Our categorization highlights recurring ideas and raises questions important to further research.",2019,227,195,11,True,Computer Science,3191461,Wouter M. Kouw,143888579.0,M. Loog,,,,,Mathematics,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0f649f091000567ff07541e81f658b2ec3166e7,https://www.semanticscholar.org/paper/b0f649f091000567ff07541e81f658b2ec3166e7,A machine-learning apprentice for the completion of repetitive forms,"The authors have developed a software environment in which workers can complete repetitive forms, and a machine-learning and prediction system that works within it. The nonintrusive assistant or apprentice provides viable default values for blank fields in a form, saving users up to 87 percent in keystroke effort and correctly predicting nearly 90 percent of the form's values. The system and prediction methods are active, yet not intrusive. Default predictions are always displayed, yet the user can override them easily with normal editing commands.<<ETX>>",1994,4,82,7,True,Computer Science,3059399,L. A. Hermens,2620923.0,J. C. Schlimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d9ab5822fce4d1eca85f9e816242dc632d88f4,https://www.semanticscholar.org/paper/76d9ab5822fce4d1eca85f9e816242dc632d88f4,Real-Time Machine Learning: The Missing Pieces,"Machine learning applications are increasingly deployed not only to serve predictions using static models, but also as tightly-integrated components of feedback loops involving dynamic, real-time decision making. These applications pose a new set of requirements, none of which are difficult to achieve in isolation, but the combination of which creates a challenge for existing distributed execution frameworks: computation with millisecond latency at high throughput, adaptive construction of arbitrary task graphs, and execution of heterogeneous kernels over diverse sets of resources. We assert that a new distributed execution framework is needed for such ML applications and propose a candidate approach with a proof-of-concept architecture that achieves a 63x performance improvement over a state-of-the-art execution framework for a representative application.",2017,22,52,4,False,Computer Science,34994156,Robert Nishihara,29912342.0,Philipp Moritz,2117867.0,Stephanie Wang,144312193.0,Alexey Tumanov,,,2058356165.0,William Paul,1389954462.0,Johann Schleier-Smith,3393220.0,Richard Liaw,1694621.0,Michael I. Jordan,144467753.0,I. Stoica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a593ca898a60c6d5562c7ae994a3ad04ef7c1982,https://www.semanticscholar.org/paper/a593ca898a60c6d5562c7ae994a3ad04ef7c1982,Applications of Machine Learning Approaches in Emergency Medicine; a Review Article,"Using artificial intelligence and machine learning techniques in different medical fields, especially emergency medicine is rapidly growing. In this paper, studies conducted in the recent years on using artificial intelligence in emergency medicine have been collected and assessed. These studies belonged to three categories: prediction and detection of disease; prediction of need for admission, discharge and also mortality; and machine learning based triage systems. In each of these categories, the most important studies have been chosen and accuracy and results of the algorithms have been briefly evaluated by mentioning machine learning techniques and used datasets.",2019,48,44,0,False,Computer Science,1395595670,Negin Shafaf,2022611.0,H. Malek,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d9a60654715867df367ffe5ed300e01086bf97b,https://www.semanticscholar.org/paper/1d9a60654715867df367ffe5ed300e01086bf97b,Discrimination of mesophilic and thermophilic proteins using machine learning algorithms,"Discriminating thermophilic proteins from their mesophilic counterparts is a challenging task and it would help to design stable proteins. In this work, we have systematically analyzed the amino acid compositions of 3075 mesophilic and 1609 thermophilic proteins belonging to 9 and 15 families, respectively. We found that the charged residues Lys, Arg, and Glu as well as the hydrophobic residues, Val and Ile have higher occurrence in thermophiles than mesophiles. Further, we have analyzed the performance of different methods, based on Bayes rules, logistic functions, neural networks, support vector machines, decision trees and so forth for discriminating mesophilic and thermophilic proteins. We found that most of the machine learning techniques discriminate these classes of proteins with similar accuracy. The neural network‐based method could discriminate the thermophiles from mesophiles at the five‐fold cross‐validation accuracy of 89% in a dataset of 4684 proteins. Moreover, this method is tested with 325 mesophiles in Xylella fastidosa and 382 thermophiles in Aquifex aeolicus and it could successfully discriminate them with the accuracy of 91%. These accuracy levels are better than other methods in the literature and we suggest that this method could be effectively used to discriminate mesophilic and thermophilic proteins. Proteins 2008. © 2007 Wiley‐Liss, Inc.",2007,39,86,12,False,Biology,144989362,M. Gromiha,144671388.0,M. X. Suresh,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6355b13e74d2a11aba4bad75464bf721d7b61d4,https://www.semanticscholar.org/paper/a6355b13e74d2a11aba4bad75464bf721d7b61d4,Machine Learning Algorithms for Characterization of EMG Signals,"—In the last decades, the researchers of the human arm prosthesis are using different types of machine learning algorithms. This review article firstly gives a brief explanation about type of machine learning methods. Secondly, some recent applications of myoelectric control of human arm prosthesis by using machine learning algorithms are compared. This study presents two different comparisons based on feature extraction methods which are time series modeling and wavelet transform of EMG signal. Finally, of characterization of EMG for of human arm prosthesis have been and discussed.",2014,63,42,1,False,Computer Science,47702999,B. Karlik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcf482414d4dd8a79ad801d27f280d2a94e0d5b3,https://www.semanticscholar.org/paper/dcf482414d4dd8a79ad801d27f280d2a94e0d5b3,Fault Tolerance in Iterative-Convergent Machine Learning,"Machine learning (ML) training algorithms often possess an inherent self-correcting behavior due to their iterative-convergent nature. Recent systems exploit this property to achieve adaptability and efficiency in unreliable computing environments by relaxing the consistency of execution and allowing calculation errors to be self-corrected during training. However, the behavior of such systems are only well understood for specific types of calculation errors, such as those caused by staleness, reduced precision, or asynchronicity, and for specific types of training algorithms, such as stochastic gradient descent. In this paper, we develop a general framework to quantify the effects of calculation errors on iterative-convergent algorithms and use this framework to design new strategies for checkpoint-based fault tolerance. Our framework yields a worst-case upper bound on the iteration cost of arbitrary perturbations to model parameters during training. Our system, SCAR, employs strategies which reduce the iteration cost upper bound due to perturbations incurred when recovering from checkpoints. We show that SCAR can reduce the iteration cost of partial failures by 78% - 95% when compared with traditional checkpoint-based fault tolerance across a variety of ML models and training algorithms.",2018,66,20,2,False,Computer Science,1762117,Aurick Qiao,2050920.0,Bryon Aragam,1745132.0,Bingjing Zhang,143977260.0,E. Xing,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326d1e2121354eb0527bc48472f69397a8b9f04b,https://www.semanticscholar.org/paper/326d1e2121354eb0527bc48472f69397a8b9f04b,Fast Bundle Algorithm for Multiple-Instance Learning,"We present a bundle algorithm for multiple-instance classification and ranking. These frameworks yield improved models on many problems possessing special structure. Multiple-instance loss functions are typically nonsmooth and nonconvex, and current algorithms convert these to smooth nonconvex optimization problems that are solved iteratively. Inspired by the latest linear-time subgradient-based methods for support vector machines, we optimize the objective directly using a nonconvex bundle method. Computational results show this method is linearly scalable, while not sacrificing generalization accuracy, permitting modeling on new and larger data sets in computational chemistry and other applications. This new implementation facilitates modeling with kernels.",2012,40,70,8,False,Mathematics,1705847,Charles Bergeron,39147837.0,Gregory M. Moore,3339016.0,Jed Zaretzki,1729971.0,C. Breneman,Computer Science,Medicine,2065549778.0,Kristin P. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007464b4564d2fff325bfb85b2a2ee8c20e3fd3e,https://www.semanticscholar.org/paper/007464b4564d2fff325bfb85b2a2ee8c20e3fd3e,EEG-based emotion classification using deep belief networks,"In recent years, there are many great successes in using deep architectures for unsupervised feature learning from data, especially for images and speech. In this paper, we introduce recent advanced deep learning models to classify two emotional categories (positive and negative) from EEG data. We train a deep belief network (DBN) with differential entropy features extracted from multichannel EEG as input. A hidden markov model (HMM) is integrated to accurately capture a more reliable emotional stage switching. We also compare the performance of the deep models to KNN, SVM and Graph regularized Extreme Learning Machine (GELM). The average accuracies of DBN-HMM, DBN, GELM, SVM, and KNN in our experiments are 87.62%, 86.91%, 85.67%, 84.08%, and 69.66%, respectively. Our experimental results show that the DBN and DBN-HMM models improve the accuracy of EEG-based emotion classification in comparison with the state-of-the-art methods.",2014,9,230,12,False,Computer Science,3108302,Wei-Long Zheng,2682019.0,Jia-Yi Zhu,2110679289.0,Yong Peng,1715839.0,Bao-Liang Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6edac478d02762022d772445a2ff72c3a7da0f3,https://www.semanticscholar.org/paper/a6edac478d02762022d772445a2ff72c3a7da0f3,A robust state estimator for medium voltage distribution networks,"A closed-loop robust distribution state estimator was investigated. An approach that is suitable for medium voltage distribution networks which are either under-determined with limited real-time measurements or over-determined but with delayed information from smart meters was developed. The state estimator was designed to be robust against the effect of measurement errors, the type, location and accuracy of measurements, as well as temporary failure of the smart metering communication system. A machine learning function provides reliable input information to a robust state estimation algorithm. The output of the state estimator is then fed back to the machine learning function creating a closed-loop information flow which improves the performance of the state estimator. Test results and analysis on a 33-node system are provided.",2013,24,127,4,False,Engineering,1714535,Jianzhong Wu,2145998519.0,Yan He,48756182.0,N. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06a3a7ded1cf4915dc69f9f7d2ae30b7b135fc99,https://www.semanticscholar.org/paper/06a3a7ded1cf4915dc69f9f7d2ae30b7b135fc99,"Learning classifier systems: a complete introduction, review, and roadmap","If complexity is your problem, learning classifier systems (LCSs) may offer a solution. These rule-based, multifaceted, machine learning algorithms originated and have evolved in the cradle of evolutionary biology and artificial intelligence. The LCS concept has inspired a multitude of implementations adapted to manage the different problem domains to which it has been applied (e.g., autonomous robotics, classification, knowledge discovery, and modeling). One field that is taking increasing notice of LCS is epidemiology, where there is a growing demand for powerful tools to facilitate etiological discovery. Unfortunately, implementation optimization is nontrivial, and a cohesive encapsulation of implementation alternatives seems to be lacking. This paper aims to provide an accessible foundation for researchers of different backgrounds interested in selecting or developing their own LCS. Included is a simple yet thorough introduction, a historical review, and a roadmap of algorithmic components, emphasizing differences in alternative LCS implementations.",2009,259,267,12,True,Computer Science,1800213,R. Urbanowicz,152512193.0,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144853e11640ce1c777ac0742f4924e3d3dfcf9,https://www.semanticscholar.org/paper/9144853e11640ce1c777ac0742f4924e3d3dfcf9,Examining the Ability of Artificial Neural Networks Machine Learning Models to Accurately Predict Complications Following Posterior Lumbar Spine Fusion,"Study Design. A cross-sectional database study. Objective. The aim of this study was to train and validate machine learning models to identify risk factors for complications following posterior lumbar spine fusion. Summary of Background Data. Machine learning models such as artificial neural networks (ANNs) are valuable tools for analyzing and interpreting large and complex datasets. ANNs have yet to be used for risk factor analysis in orthopedic surgery. Methods. The American College of Surgeons National Surgical Quality Improvement Program (ACS-NSQIP) database was queried for patients who underwent posterior lumbar spine fusion. This query returned 22,629 patients, 70% of whom were used to train our models, and 30% were used to evaluate the models. The predictive variables used included sex, age, ethnicity, diabetes, smoking, steroid use, coagulopathy, functional status, American Society for Anesthesiology (ASA) class ≥3, body mass index (BMI), pulmonary comorbidities, and cardiac comorbidities. The models were used to predict cardiac complications, wound complications, venous thromboembolism (VTE), and mortality. Using ASA class as a benchmark for prediction, area under receiver operating curves (AUC) was used to determine the accuracy of our machine learning models. Results. On the basis of AUC values, ANN and LR both outperformed ASA class for predicting all four types of complications. ANN was the most accurate for predicting cardiac complications, and LR was most accurate for predicting wound complications, VTE, and mortality, though ANN and LR had comparable AUC values for predicting all types of complications. ANN had greater sensitivity than LR for detecting wound complications and mortality. Conclusion. Machine learning in the form of logistic regression and ANNs were more accurate than benchmark ASA scores for identifying risk factors of developing complications following posterior lumbar spine fusion, suggesting they are potentially great tools for risk factor analysis in spine surgery. Level of Evidence: 3",2017,26,84,0,True,Medicine,8901068,Jun S. Kim,6366723.0,R. Merrill,50002911.0,Varun Arvind,40389063.0,Deepak A Kaji,,,48536171.0,S. Pasik,26678074.0,C. Nwachukwu,36874725.0,Luilly Vargas,46919615.0,Nebiyu S. Osman,4682692.0,E. Oermann,36158302.0,J. Caridi,144527577.0,Samuel K. Cho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6a0779ab51cece45961abe520b4acaaa3c88c55,https://www.semanticscholar.org/paper/b6a0779ab51cece45961abe520b4acaaa3c88c55,Applying Machine Learning Toward an Automatic Classification of It,"In the majority of cases, the pronoun it' illustrates nominal anaphora, tending to refer back to another noun phrase in the text. However, in a significant minority of cases, the pronoun is used in exceptional ways that fail to demonstrate strict nominal anaphora. The identification of these uses of it' is important in all fields where pronoun resolution has an impact. After a survey of previous treatments of the pronoun it in the literature, some features of instances of it' are proposed that can be used in a novel memory-based learning method to automatically classify those instances. On evaluating the method, it is found that the implemented system performs comparably well with respect to a rule-based system, and with an extended training set it is expected that the accuracy of the system will improve, offering greater coverage than rule-based methods.",2001,31,105,19,True,Computer Science,2115603849,R. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a07dd42643b17c08ee3821cce19318e66349805f,https://www.semanticscholar.org/paper/a07dd42643b17c08ee3821cce19318e66349805f,Cross-Document Coreference Resolution: A Key Technology for Learning by Reading,"Automatic knowledge base population from text is an important technology for a broad range of approaches to learning by reading. Effective automated knowledge base population depends critically upon coreference resolution of entities across sources. Use of a wide range of features, both those that capture evidence for entity merging and those that argue against merging, can significantly improve machine learning-based cross-document coreference resolution. Results from the Global Entity Detection and Recognition task of the NIST Automated Content Extraction (ACE) 2008 evaluation support this conclusion.",2009,17,57,4,False,Computer Science,145510552,J. Mayfield,2052587540.0,David Alexander,1752326.0,B. Dorr,145043214.0,Jason Eisner,,,143928505.0,T. Elsayed,144121212.0,Timothy W. Finin,145523489.0,Clayton Fink,2052513135.0,Marjorie Freedman,2465794.0,Nikesh Garera,145324163.0,P. McNamee,143880621.0,Saif M. Mohammad,1737250.0,D. Oard,,1718753.0,C. Piatko,145017437.0,A. Sayeed,39955233.0,Zareen Syed,1732071.0,R. Weischedel,48874091.0,Tan Xu,1693517.0,David Yarowsky,,,,,,,,,,,,,,,,,,,,
cff455c26532b361e0aa8fc5703b57f173daa168,https://www.semanticscholar.org/paper/cff455c26532b361e0aa8fc5703b57f173daa168,Linguistic Structure Prediction,"A major part of natural language processing now depends on the use of text data to build linguistic analyzers. We consider statistical, computational approaches to modeling linguistic structure. We seek to unify across many approaches and many kinds of linguistic structures. Assuming a basic understanding of natural language processing and/or machine learning, we seek to bridge the gap between the two fields. Approaches to decoding (i.e., carrying out linguistic structure prediction) and supervised and unsupervised learning of models that predict discrete structures as outputs are the focus. We also survey natural language processing problems to which these methods are being applied, and we address related topics in probabilistic inference, optimization, and experimental methodology. Table of Contents: Representations and Linguistic Data / Decoding: Making Predictions / Learning Structure from Annotated Data / Learning Structure from Incomplete Data / Beyond Decoding: Inference",2011,269,157,16,False,Computer Science,144365875,Noah A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c88cd9075eac2ae6e93c2be08487ec2d040cd63,https://www.semanticscholar.org/paper/4c88cd9075eac2ae6e93c2be08487ec2d040cd63,"A universal nonlinear filter, predictor and simulator which optimizes itself by a learning process","A machine is described consisting of a universal non-linear filter, which is a highly adaptable analogue computer, together with a training device. The analogue machine has 18 input quantities from which it can compute in about 2 millisec 94 terms of a polynomial, each term containing products and powers of the input quantities, with adjustable coefficients, and can form their sum. The input quantities may be, for instance, 18 past samples of the values of a stochastic variable which is fed into the machine, and the result of the computation is an output function which contains 94 free variables. The training device optimizes the output by successive adjustment of the variable coefficients, until it has approached a target function as closely as can be achieved with a polynomial of 94 terms, by the criterion of the least mean-square error. This is done by repeatedly feeding into the machine a record of the stochastic process, long enough to be representative, and adjusting the variable coefficients, one at a time after each run, by a strategy which ensures that the error will monotonically decrease from run to run.In order to make the machine an optimum filter it is trained on a record of a noisy process, together with a target record which contains the signal only. It is taught as a predictor by taking as the target function a value of the stochastic process advanced by a certain time interval beyond the last value which goes into the input. It is trained as a simulator, for instance of an unknown mechanism, by feeding it with the input of the mechanism to be simulated at one end and presenting it at the other with its output as target function. The machine will then make itself into a model of the device to be simulated and the non-linear transfer function of the device can be read off from the final setting of the coefficients, as nearly as it can be represented by a 94-term polynomial. The machine is not confined to single-input systems.The machine incorporates 80 analogue multipliers of a novel ‘piezomagnetic’ type which, in its present form, can perform over 1000 multiplications per second with an error of 0.5% or less.A few examples of the first test applications of the machine are described.",1961,2,138,0,False,Computer Science,16298171,D. Gabor,1403509947.0,W. Wildes,46363985.0,R. Woodcock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fb8b967dad742eb390a3090f094a12f2d909538,https://www.semanticscholar.org/paper/6fb8b967dad742eb390a3090f094a12f2d909538,A Survey on The Expressive Power of Graph Neural Networks,"Graph neural networks (GNNs) are effective machine learning models for various graph learning problems. Despite their empirical successes, the theoretical limitations of GNNs have been revealed recently. Consequently, many GNN models have been proposed to overcome these limitations. In this survey, we provide a comprehensive overview of the expressive power of GNNs and provably powerful variants of GNNs.",2020,105,89,8,False,Computer Science,51442285,R. Sato,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39374fcd9146cf66bcbc1b1f9a3db54bc607fa88,https://www.semanticscholar.org/paper/39374fcd9146cf66bcbc1b1f9a3db54bc607fa88,Short-term load forecasting of Australian National Electricity Market by an ensemble model of extreme learning machine,"Artificial Neural Network (ANN) has been recognized as a powerful method for short-term load forecasting (STLF) of power systems. However, traditional ANNs are mostly trained by gradient-based learning algorithms which usually suffer from excessive training and tuning burden as well as unsatisfactory generalization performance. Based on the ensemble learning strategy, this paper develops an ensemble model of a promising novel learning technology called extreme learning machine (ELM) for high-quality STLF of Australian National Electricity Market (NEM). The model consists of a series of single ELMs. During the training, the ensemble model generalizes the randomness of single ELMs by selecting not only random input parameters but also random hidden nodes within a pre-defined range. The forecast result is taken as the median value the single ELM outputs. Owing to the very fast training/tuning speed of ELM, the model can be efficiently updated to on-line track the variation trend of the electricity load and maintain the accuracy. The developed model is tested with the NEM historical load data and its performance is compared with some state-of-the-art learning algorithms. The results show that the training efficiency and the forecasting accuracy of the developed model are superior over the competitive algorithms.",2013,23,156,15,False,Engineering,49775519,Rui Zhang,144402926.0,Z. Dong,2118040272.0,Yan Xu,145734483.0,K. Meng,,,144568755.0,K. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29ac5dd37d1247acd706c8f07ee366dcb6b91e18,https://www.semanticscholar.org/paper/29ac5dd37d1247acd706c8f07ee366dcb6b91e18,Learning Cumulatively to Become More Knowledgeable,"In classic supervised learning, a learning algorithm takes a fixed training data of several classes to build a classifier. In this paper, we propose to study a new problem, i.e., building a learning system that learns cumulatively. As time goes by, the system sees and learns more and more classes of data and becomes more and more knowledgeable. We believe that this is similar to human learning. We humans learn continuously, retaining the learned knowledge, identifying and learning new things, and updating the existing knowledge with new experiences. Over time, we cumulate more and more knowledge. A learning system should be able to do the same. As algorithmic learning matures, it is time to tackle this cumulative machine learning (or simply cumulative learning) problem, which is a kind of lifelong machine learning problem. It presents two major challenges. First, the system must be able to detect data from unseen classes in the test set. Classic supervised learning, however, assumes all classes in testing are known or seen at the training time. Second, the system needs to be able to selectively update its models whenever a new class of data arrives without re-training the whole system using the entire past and present training data. This paper proposes a novel approach and system to tackle these challenges. Experimental results on two datasets with learning from 2 classes to up to 100 classes show that the proposed approach is highly promising in terms of both classification accuracy and computational efficiency.",2016,47,80,8,True,Computer Science,2193585,Geli Fei,1717480.0,Shuai Wang,145321667.0,B. Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
