paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,fieldsOfStudy/1,fieldsOfStudy/2,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name
ee2d8a15569df3c3413715e8ce682d1fc4820d0c,https://www.semanticscholar.org/paper/ee2d8a15569df3c3413715e8ce682d1fc4820d0c,A Structure-Based Drug Discovery Paradigm,"Structure-based drug design is becoming an essential tool for faster and more cost-efficient lead discovery relative to the traditional method. Genomic, proteomic, and structural studies have provided hundreds of new targets and opportunities for future drug discovery. This situation poses a major problem: the necessity to handle the “big data” generated by combinatorial chemistry. Artificial intelligence (AI) and deep learning play a pivotal role in the analysis and systemization of larger data sets by statistical machine learning methods. Advanced AI-based sophisticated machine learning tools have a significant impact on the drug discovery process including medicinal chemistry. In this review, we focus on the currently available methods and algorithms for structure-based drug design including virtual screening and de novo drug design, with a special emphasis on AI- and deep-learning-based methods used for drug discovery.",2019,142,194,3,true,Medicine,152250994,Maria Batool,46599804,Bilal Ahmad,3314704,Sangdun Choi,,,,,,,,,Computer Science,,,,,,,,,,,
b646ba235ba49ed545c7903dd033b50e3fa99f34,https://www.semanticscholar.org/paper/b646ba235ba49ed545c7903dd033b50e3fa99f34,Machine learning for identifying Randomized Controlled Trials: An evaluation and practitioner's guide,"Machine learning (ML) algorithms have proven highly accurate for identifying Randomized Controlled Trials (RCTs) but are not used much in practice, in part because the best way to make use of the technology in a typical workflow is unclear. In this work, we evaluate ML models for RCT classification (support vector machines, convolutional neural networks, and ensemble approaches). We trained and optimized support vector machine and convolutional neural network models on the titles and abstracts of the Cochrane Crowd RCT set. We evaluated the models on an external dataset (Clinical Hedges), allowing direct comparison with traditional database search filters. We estimated area under receiver operating characteristics (AUROC) using the Clinical Hedges dataset.",2018,42,195,5,true,Medicine,1808775,I. Marshall,1401080041,A. Noel-Storr,37912398,J. Kuiper,2110226596,James Thomas,1912476,Byron C. Wallace,,,,,,,,,,,,,,,,
df3c030d05967b737153536bee8ff04b1b3edb68,https://www.semanticscholar.org/paper/df3c030d05967b737153536bee8ff04b1b3edb68,Probably Approximately Correct Learning,,1990,54,69,2,false,Computer Science,1733689,D. Haussler,,,,,,,,,,,,,,,,,,,,,,,,
d49ac711d04f5c445c6e14e5e8b8d034b4e7a93d,https://www.semanticscholar.org/paper/d49ac711d04f5c445c6e14e5e8b8d034b4e7a93d,Chapter 1 (Introduction) What do you mean by 'collaborative learning'?,"This book arises from a series of workshops on collaborative learning, that gathered together 20 scholars from the disciplines of psychology, education and computer science. The series was part of a research program entitled 'Learning in Humans and Machines' (LHM), launched by Peter Reimann and Hans Spada, and funded by the European Science Foundation. This program aimed to develop a multidisciplinary dialogue on learning, involving mainly scholars from cognitive psychology, educational science, and artificial intelligence (including machine learning). During the preparation of the program, Agnes Blaye, Claire O'Malley, Michael Baker and I developed a theme on collaborative learning. When the program officially began, 12 members were selected to work on this theme and formed the so-called 'task force 5'. I became the coordinator of the group. This group organised two workshops, in Sitges (Spain, 1994) and Aix-en-Provence (France, 1995). In 1996, the group was enriched with new members to reach its final size. Around 20 members met in the subsequent workshops, at Samoens (France, 1996), Houthalen (Belgium, 1996) and Mannheim (Germany, 1997). Several individuals joined the group for some time but have not written a chapter. I would nevertheless like to acknowledge their contributions to our activities: George Bilchev, Stevan Harnad, Calle Jansson and Claire O'Malley.",1999,39,315,34,false,Computer Science,1799133,P. Dillenbourg,,,,,,,,,,,,,,,,,,,,,,,,
02eed03bdf0c5f9c8ad1f2a9dfc9fc8d8e6c817e,https://www.semanticscholar.org/paper/02eed03bdf0c5f9c8ad1f2a9dfc9fc8d8e6c817e,Adaptation Regularization: A General Framework for Transfer Learning,"Domain transfer learning, which learns a target classifier using labeled data from a different distribution, has shown promising value in knowledge discovery yet still been a challenging problem. Most previous works designed adaptive classifiers by exploring two learning strategies independently: distribution adaptation and label propagation. In this paper, we propose a novel transfer learning framework, referred to as Adaptation Regularization based Transfer Learning (ARTL), to model them in a unified way based on the structural risk minimization principle and the regularization theory. Specifically, ARTL learns the adaptive classifier by simultaneously optimizing the structural risk functional, the joint distribution matching between domains, and the manifold consistency underlying marginal distribution. Based on the framework, we propose two novel methods using Regularized Least Squares (RLS) and Support Vector Machines (SVMs), respectively, and use the Representer theorem in reproducing kernel Hilbert space to derive corresponding solutions. Comprehensive experiments verify that ARTL can significantly outperform state-of-the-art learning methods on several public text and image datasets.",2014,46,417,66,false,Computer Science,35776445,Mingsheng Long,2144499343,Jianmin Wang,38329336,Guiguang Ding,1746914,Sinno Jialin Pan,144019071,Philip S. Yu,,,,,,,,,,,,,,,,
a66d4cb2ca4a59d6d39c00f7d4fcf0b2175a1ddf,https://www.semanticscholar.org/paper/a66d4cb2ca4a59d6d39c00f7d4fcf0b2175a1ddf,Differentiable Learning of Quantum Circuit Born Machine,"Quantum circuit Born machines are generative models which represent the probability distribution of classical dataset as quantum pure states. Computational complexity considerations of the quantum sampling problem suggest that the quantum circuits exhibit stronger expressibility compared to classical neural networks. One can efficiently draw samples from the quantum circuits via projective measurements on qubits. However, similar to the leading implicit generative models in deep learning, such as the generative adversarial networks, the quantum circuits cannot provide the likelihood of the generated samples, which poses a challenge to the training. We devise an efficient gradient-based learning algorithm for the quantum circuit Born machine by minimizing the kerneled maximum mean discrepancy loss. We simulated generative modeling of the BARS-AND-STRIPES dataset and Gaussian mixture distributions using deep quantum circuits. Our experiments show the importance of circuit depth and the gradient-based optimization algorithm. The proposed learning algorithm is runnable on near-term quantum device and can exhibit quantum advantages for probabilistic generative modeling.",2018,69,134,18,true,Physics,9184128,Jin-Guo Liu,2152508799,Lei Wang,,,,,,,,,,,Computer Science,Mathematics,,,,,,,,,,
a7df954318c505aaf979da92223bde402b223510,https://www.semanticscholar.org/paper/a7df954318c505aaf979da92223bde402b223510,Time to automate identification,,2010,11,205,5,false,Computer Science,48848111,N. Macleod,2587455,M. Benfield,2316003,P. Culverhouse,,,,,,,,,Medicine,,,,,,,,,,,
090a3e91629759fb66dd7206c4c3ed4c1fce45c9,https://www.semanticscholar.org/paper/090a3e91629759fb66dd7206c4c3ed4c1fce45c9,Experimental realization of a quantum support vector machine.,"The fundamental principle of artificial intelligence is the ability of machines to learn from previous experience and do future work accordingly. In the age of big data, classical learning machines often require huge computational resources in many practical cases. Quantum machine learning algorithms, on the other hand, could be exponentially faster than their classical counterparts by utilizing quantum parallelism. Here, we demonstrate a quantum machine learning algorithm to implement handwriting recognition on a four-qubit NMR test bench. The quantum machine learns standard character fonts and then recognizes handwritten characters from a set with two candidates. Because of the wide spread importance of artificial intelligence and its tremendous consumption of computational resources, quantum speedup would be extremely attractive against the challenges of big data.",2015,0,110,3,true,Computer Science,5312421,Zhaokai Li,48032382,Xiaomei Liu,145203231,Nanyang Xu,145084594,Jiangfeng Du,,,,,,,Medicine,,,,,,,,,,,
75e50717070e82cdf3945265a75def6960b55a9d,https://www.semanticscholar.org/paper/75e50717070e82cdf3945265a75def6960b55a9d,Explanation-based neural network learning a lifelong learning approach,"From the Publisher: 
Lifelong learning addresses situations in which a learner faces a series of different learning tasks providing the opportunity for synergy among them. Explanation-based neural network learning (EBNN) is a machine learning algorithm that transfers knowledge across multiple learning tasks. When faced with a new learning task, EBNN exploits domain knowledge accumulated in previous learning tasks to guide generalization in the new one. As a result, EBNN generalizes more accurately from less data than comparable methods. Explanation-Based Neural Network Learning: A Lifelong Learning Approach describes the basic EBNN paradigm and investigates it in the context of supervised learning, reinforcement learning, robotics, and chess.",1995,0,175,11,false,Computer Science,144867807,S. Thrun,,,,,,,,,,,,,,,,,,,,,,,,
c10b6ba92e63d9056a81c7bff5f499536e9ea73f,https://www.semanticscholar.org/paper/c10b6ba92e63d9056a81c7bff5f499536e9ea73f,Machine Learning Models and Algorithms for Big Data Classification,,2016,0,283,14,false,Computer Science,3339259,S. Suthaharan,,,,,,,,,,,,,,,,,,,,,,,,
ecc030a9108ddafab5c23ef6b4018ab05f050918,https://www.semanticscholar.org/paper/ecc030a9108ddafab5c23ef6b4018ab05f050918,ModelDB: a system for machine learning model management,"Building a machine learning model is an iterative process. A data scientist will build many tens to hundreds of models before arriving at one that meets some acceptance criteria (e.g. AUC cutoff, accuracy threshold). However, the current style of model building is ad-hoc and there is no practical way for a data scientist to manage models that are built over time. As a result, the data scientist must attempt to ""remember"" previously constructed models and insights obtained from them. This task is challenging for more than a handful of models and can hamper the process of sensemaking. Without a means to manage models, there is no easy way for a data scientist to answer questions such as ""Which models were built using an incorrect feature?"", ""Which model performed best on American customers?"" or ""How did the two top models compare?"" In this paper, we describe our ongoing work on ModelDB, a novel end-to-end system for the management of machine learning models. ModelDB clients automatically track machine learning models in their native environments (e.g. scikit-learn, spark.ml), the ModelDB backend introduces a common layer of abstractions to represent models and pipelines, and the ModelDB frontend allows visual exploration and analyses of models via a web-based interface.",2016,12,183,17,false,Computer Science,145845948,Manasi Vartak,,,,,,,,,,,,,,,,,,,,,,,,
5040d7244bd5c25477d790cfb6e6f53292513585,https://www.semanticscholar.org/paper/5040d7244bd5c25477d790cfb6e6f53292513585,Handbook of categorization in cognitive science,"Categorization in Cognitive Science. Semantic Categories. Syntactic Categories. Acquisition of Categories. Neuroscience of Categorization and Category Learning. Categories in Perception and Inference. Grounding, Recognition, and Reasoning in Categorization. Machine Category Learning. Data Mining for Categories and Ontologies. The Naturalization of Categories.",2005,0,257,1,false,Computer Science,144383263,H. Cohen,23616776,C. Lefebvre,,,,,,,,,,,,,,,,,,,,,,
df013a17ab84d5403361da4538a04d574f58be83,https://www.semanticscholar.org/paper/df013a17ab84d5403361da4538a04d574f58be83,TVM: An Automated End-to-End Optimizing Compiler for Deep Learning,"There is an increasing need to bring machine learning to a wide diversity of hardware devices. Current frameworks rely on vendor-specific operator libraries and optimize for a narrow range of server-class GPUs. Deploying workloads to new platforms -- such as mobile phones, embedded devices, and accelerators (e.g., FPGAs, ASICs) -- requires significant manual effort. We propose TVM, a compiler that exposes graph-level and operator-level optimizations to provide performance portability to deep learning workloads across diverse hardware back-ends. TVM solves optimization challenges specific to deep learning, such as high-level operator fusion, mapping to arbitrary hardware primitives, and memory latency hiding. It also automates optimization of low-level programs to hardware characteristics by employing a novel, learning-based cost modeling method for rapid exploration of code optimizations. Experimental results show that TVM delivers performance across hardware back-ends that are competitive with state-of-the-art, hand-tuned libraries for low-power CPU, mobile GPU, and server-class GPUs. We also demonstrate TVM's ability to target new accelerator back-ends, such as the FPGA-based generic deep learning accelerator. The system is open sourced and in production use inside several major companies.",2018,48,845,215,false,Computer Science,1913774,Tianqi Chen,47108160,T. Moreau,1732910,Ziheng Jiang,2149970173,Lianmin Zheng,2621619,Eddie Q. Yan,3050154,Haichen Shen,37270394,M. Cowan,,,2185540,Leyuan Wang,49994783,Yuwei Hu,1717411,L. Ceze,1730156,Carlos Guestrin,144695691,A. Krishnamurthy
e14609a3a6c6f8ef3269d3e0728f88da57826698,https://www.semanticscholar.org/paper/e14609a3a6c6f8ef3269d3e0728f88da57826698,SENTIMENT CLASSIFICATION of MOVIE REVIEWS USING CONTEXTUAL VALENCE SHIFTERS,"We present two methods for determining the sentiment expressed by a movie review. The semantic orientation of a review can be positive, negative, or neutral. We examine the effect of valence shifters on classifying the reviews. We examine three types of valence shifters: negations, intensifiers, and diminishers. Negations are used to reverse the semantic polarity of a particular term, while intensifiers and diminishers are used to increase and decrease, respectively, the degree to which a term is positive or negative. The first method classifies reviews based on the number of positive and negative terms they contain. We use the General Inquirer to identify positive and negative terms, as well as negation terms, intensifiers, and diminishers. We also use positive and negative terms from other sources, including a dictionary of synonym differences and a very large Web corpus. To compute corpus‐based semantic orientation values of terms, we use their association scores with a small group of positive and negative terms. We show that extending the term‐counting method with contextual valence shifters improves the accuracy of the classification. The second method uses a Machine Learning algorithm, Support Vector Machines. We start with unigram features and then add bigrams that consist of a valence shifter and another word. The accuracy of classification is very high, and the valence shifter bigrams slightly improve it. The features that contribute to the high accuracy are the words in the lists of positive and negative terms. Previous work focused on either the term‐counting method or the Machine Learning method. We show that combining the two methods achieves better results than either method alone.",2006,30,795,54,true,Mathematics,34827767,Alistair Kennedy,1697366,D. Inkpen,,,,,,,,,,,Computer Science,,,,,,,,,,,
3798281a1fcd1f8c9fa0bbacef60e3231e51460a,https://www.semanticscholar.org/paper/3798281a1fcd1f8c9fa0bbacef60e3231e51460a,Machine learning in games: a survey,"This paper provides a survey of previously published work on machine learning in game playing. The material is organized around a variety of problems that typically arise in game playing and that can be solved with machine learning methods. This approach, we believe, allows both, researchers in game playing to find appropriate learning techniques for helping to solve their problems as well as machine learning researchers to identify rewarding topics for further research in game-playing domains. The chapter covers learning techniques that range from neural networks to decision tree learning in games that range from poker to chess. However, space constraints prevent us from giving detailed introductions to the used learning techniques or games. Overall, we aimed at striking a fair balance between being exhaustive and being exhausting.",2001,331,75,0,false,Computer Science,1747752,Johannes Fürnkranz,,,,,,,,,,,,,,,,,,,,,,,,
355b86dafd852e4df905f6ad9402c7d03831d618,https://www.semanticscholar.org/paper/355b86dafd852e4df905f6ad9402c7d03831d618,Probabilistic Latent Semantic Analysis,"Probabilistic Latent Semantic Analysis is a novel statistical technique for the analysis of two-mode and co-occurrence data, which has applications in information retrieval and filtering, natural language processing, machine learning from text, and in related areas. Compared to standard Latent Semantic Analysis which stems from linear algebra and performs a Singular Value Decomposition of co-occurrence tables, the proposed method is based on a mixture decomposition derived from a latent class model. This results in a more principled approach which has a solid foundation in statistics. In order to avoid overfitting, we propose a widely applicable generalization of maximum likelihood model fitting by tempered EM. Our approach yields substantial and consistent improvements over Latent Semantic Analysis in a number of experiments.",1999,14,2705,334,false,Computer Science,143936663,Thomas Hofmann,,,,,,,,,,,,,Mathematics,,,,,,,,,,,
0b6624f39c549f99422b49e1e7a004492ed3d11c,https://www.semanticscholar.org/paper/0b6624f39c549f99422b49e1e7a004492ed3d11c,bartMachine: Machine Learning with Bayesian Additive Regression Trees,"We present a new package in R implementing Bayesian additive regression trees (BART). The package introduces many new features for data analysis using BART such as variable selection, interaction detection, model diagnostic plots, incorporation of missing data and the ability to save trees for future prediction. It is significantly faster than the current R implementation, parallelized, and capable of handling both large sample sizes and high-dimensional data.",2013,30,250,20,true,Computer Science,50645721,A. Kapelner,1576051500,J. Bleich,,,,,,,,,,,Mathematics,,,,,,,,,,,
e3c9b317f7eb5730e3137f42472e014e0043d245,https://www.semanticscholar.org/paper/e3c9b317f7eb5730e3137f42472e014e0043d245,Scaling Up Crowd-Sourcing to Very Large Datasets: A Case for Active Learning,"Crowd-sourcing has become a popular means of acquiring labeled data for many tasks where humans are more accurate than computers, such as image tagging, entity resolution, and sentiment analysis. However, due to the time and cost of human labor, solutions that rely solely on crowd-sourcing are often limited to small datasets (i.e., a few thousand items). This paper proposes algorithms for integrating machine learning into crowd-sourced databases in order to combine the accuracy of human labeling with the speed and cost-effectiveness of machine learning classifiers. By using active learning as our optimization strategy for labeling tasks in crowd-sourced databases, we can minimize the number of questions asked to the crowd, allowing crowd-sourced applications to scale (i.e., label much larger datasets at lower costs). 
 
Designing active learning algorithms for a crowd-sourced database poses many practical challenges: such algorithms need to be generic, scalable, and easy to use, even for practitioners who are not machine learning experts. We draw on the theory of nonparametric bootstrap to design, to the best of our knowledge, the first active learning algorithms that meet all these requirements. 
 
Our results, on 3 real-world datasets collected with Amazons Mechanical Turk, and on 15 UCI datasets, show that our methods on average ask 1--2 orders of magnitude fewer questions than the baseline, and 4.5--44× fewer than existing active learning algorithms.",2014,46,162,15,true,Computer Science,2198667,Barzan Mozafari,2507519,Purnamrita Sarkar,143666627,M. Franklin,1694621,Michael I. Jordan,144478906,S. Madden,,,,,,,,,,,,,,,,
e319212cc6b1c1c8ffeb4e42be4e0a319dffcc90,https://www.semanticscholar.org/paper/e319212cc6b1c1c8ffeb4e42be4e0a319dffcc90,Algebraic geometry and statistical learning theory,Preface 1. Introduction 2. Singularity theory 3. Algebraic geometry 4. Zeta functions and singular integral 5. Empirical processes 6. Singular learning theory 7. Singular learning machines 8. Singular information science Bibliography Index.,2009,0,186,39,false,Mathematics,102653910,渡邊 澄夫,,,,,,,,,,,,,,,,,,,,,,,,
57a06dad26d5a4692289aec30d2ae77af7a0f7a1,https://www.semanticscholar.org/paper/57a06dad26d5a4692289aec30d2ae77af7a0f7a1,How do Humans Understand Explanations from Machine Learning Systems? An Evaluation of the Human-Interpretability of Explanation,"Recent years have seen a boom in interest in machine learning systems that can provide a human-understandable rationale for their predictions or decisions. However, exactly what kinds of explanation are truly human-interpretable remains poorly understood. This work advances our understanding of what makes explanations interpretable in the specific context of verification. Suppose we have a machine learning system that predicts X, and we provide rationale for this prediction X. Given an input, an explanation, and an output, is the output consistent with the input and the supposed rationale? Via a series of user-studies, we identify what kinds of increases in complexity have the greatest effect on the time it takes for humans to verify the rationale, and which seem relatively insensitive.",2018,66,246,9,false,Computer Science,35807269,M. Narayanan,2113754344,Emily Chen,2109576017,Jeffrey He,3351164,Been Kim,1831199,S. Gershman,1388372395,Finale Doshi-Velez,,,Mathematics,,,,,,,,,,,
ecb9f14cb1c96447bfd730063744176f8d9eb971,https://www.semanticscholar.org/paper/ecb9f14cb1c96447bfd730063744176f8d9eb971,A Kernel Classification Framework for Metric Learning,"Learning a distance metric from the given training samples plays a crucial role in many machine learning tasks, and various models and optimization algorithms have been proposed in the past decade. In this paper, we generalize several state-of-the-art metric learning methods, such as large margin nearest neighbor (LMNN) and information theoretic metric learning (ITML), into a kernel classification framework. First, doublets and triplets are constructed from the training samples, and a family of degree-2 polynomial kernel functions is proposed for pairs of doublets or triplets. Then, a kernel classification framework is established to generalize many popular metric learning methods such as LMNN and ITML. The proposed framework can also suggest new metric learning methods, which can be efficiently implemented, interestingly, using the standard support vector machine (SVM) solvers. Two novel metric learning methods, namely, doublet-SVM and triplet-SVM, are then developed under the proposed framework. Experimental results show that doublet-SVM and triplet-SVM achieve competitive classification accuracies with state-of-the-art metric learning methods but with significantly less training time.",2013,73,97,7,true,Computer Science,46429294,Faqiang Wang,1724520,W. Zuo,36685537,Lei Zhang,1803714,Deyu Meng,2109588613,David Zhang,,,,,Medicine,Mathematics,,,,,,,,,,
f1b6338335cae6f0de1ee1a30c8cdd661b69ed55,https://www.semanticscholar.org/paper/f1b6338335cae6f0de1ee1a30c8cdd661b69ed55,Learnability can be undecidable,,2019,33,55,4,true,Computer Science,1401829700,Shai Ben-David,2417054,P. Hrubes,36415145,S. Moran,1787363,Amir Shpilka,1699039,A. Yehudayoff,,,,,,,,,,,,,,,,
8a842c54db3c4e4e2e221abb03811eaf0409191f,https://www.semanticscholar.org/paper/8a842c54db3c4e4e2e221abb03811eaf0409191f,Comparing Multiple Machine Learning Algorithms and Metrics for Estrogen Receptor Binding Prediction.,"Many chemicals that disrupt endocrine function have been linked to a variety of adverse biological outcomes. However, screening for endocrine disruption using in vitro or in vivo approaches is costly and time-consuming. Computational methods, e.g., quantitative structure-activity relationship models, have become more reliable due to bigger training sets, increased computing power, and advanced machine learning algorithms, such as multilayered artificial neural networks. Machine learning models can be used to predict compounds for endocrine disrupting capabilities, such as binding to the estrogen receptor (ER), and allow for prioritization and further testing. In this work, an exhaustive comparison of multiple machine learning algorithms, chemical spaces, and evaluation metrics for ER binding was performed on public data sets curated using in-house cheminformatics software (Assay Central). Chemical features utilized in modeling consisted of binary fingerprints (ECFP6, FCFP6, ToxPrint, or MACCS keys) and continuous molecular descriptors from RDKit. Each feature set was subjected to classic machine learning algorithms (Bernoulli Naive Bayes, AdaBoost Decision Tree, Random Forest, Support Vector Machine) and Deep Neural Networks (DNN). Models were evaluated using a variety of metrics: recall, precision, F1-score, accuracy, area under the receiver operating characteristic curve, Cohen's Kappa, and Matthews correlation coefficient. For predicting compounds within the training set, DNN has an accuracy higher than that of other methods; however, in 5-fold cross validation and external test set predictions, DNN and most classic machine learning models perform similarly regardless of the data set or molecular descriptors used. We have also used the rank normalized scores as a performance-criteria for each machine learning method, and Random Forest performed best on the validation set when ranked by metric or by data sets. These results suggest classic machine learning algorithms may be sufficient to develop high quality predictive models of ER activity.",2018,79,87,0,true,Medicine,8903363,Daniel P. Russo,67164018,Kimberley M. Zorn,143961624,A. Clark,145153297,Hao Zhu,1887610,S. Ekins,,,,,Computer Science,,,,,,,,,,,
36b8c88c8b3dd4048ad7583ca41c1b21f6a71ef7,https://www.semanticscholar.org/paper/36b8c88c8b3dd4048ad7583ca41c1b21f6a71ef7,"Deep Learning: The Good, the Bad, and the Ugly.","Artificial vision has often been described as one of the key remaining challenges to be solved before machines can act intelligently. Recent developments in a branch of machine learning known as deep learning have catalyzed impressive gains in machine vision-giving a sense that the problem of vision is getting closer to being solved. The goal of this review is to provide a comprehensive overview of recent deep learning developments and to critically assess actual progress toward achieving human-level visual intelligence. I discuss the implications of the successes and limitations of modern machine vision algorithms for biological vision and the prospect for neuroscience to inform the design of future artificial vision systems. Expected final online publication date for the Annual Review of Vision Science, Volume 5 is September 16, 2019. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",2019,37,139,6,false,Medicine,152684324,T. Serre,,,,,,,,,,,,,Computer Science,,,,,,,,,,,
5c5e69387020d7ca7d49487ca841958dc5e08ce6,https://www.semanticscholar.org/paper/5c5e69387020d7ca7d49487ca841958dc5e08ce6,"The Cross-Entropy Method: A Unified Approach to Combinatorial Optimization, Monte-Carlo Simulation, and Machine Learning","Furthermore, if i and j are neighboring locations, then the correlation of observations at those points conditional on all other observations is Qij/ √ QiiQjj , and the conditional mean and precision of any single observation can also be expressed as simple functions of nonzero elements of Q. Since GMRF’s can be specified through Normal conditionals defined by sparse matrices, this allows certain computations to run much more quickly than they would in the case of methods based on the dense matrix . Throughout the book, Normal distributions are specified by precisions, rather than by variances. The authors assume that the reader has a good working knowledge of conditional probability and of the multivariate Normal distribution at the level of Hogg, McKean, and Craig (2005). Beyond this, they outline or discuss in detail the technical aspects of fitting GMRF’s, with a strong emphasis on only those details that are needed to make practical use of the methods. More formal and mathematical results are referenced in the endnotes. Their style is terse and if some detail seems to be missing, it can often be found upon rereading. If not, then the references and endnotes will point to where those details can be found. Theory is usually presented first, followed by a detailed investigation of one or more complex examples. After a brief and very useful introduction, Chapter 2 contains most of the general results about GMRF’s. It begins with a presentation of notation necessary to describe conditional distributions relative to graphical dependence networks. The use of the precision matrix in model specification, inference, and simulation is then discussed, and a section is dedicated to a general review of solvers for sparse systems of linear equations. Since the speed of precisionmatrix-based methods depends on the speed of these solvers, this discussion is central to the practical use of these methods, and any text on inference that requires these methods should include a section of this kind. The use of toroidal boundary conditions on the data is discussed, showing how they can lead to further speed increases through use of cyclic precision matrices. Finally, several methods for ensuring that Q is positive definite are compared. The three remaining chapters apply the basic techniques to increasingly complex models. Whereas the third chapter is accessible and self-contained, the authors admit that the last two chapters cover areas where research is ongoing and suggest that they are best used by those with prior knowledge of those areas. Chapter 3 presents GMRF’s in which Q is not of full rank. This can result from a linear constraint on conditional means, but also arises in cases where the data are first or second differences between observations at neighboring sites. For example, GMRF methods can be used to estimate parameters for random walks, based upon their paths. After fitting a random walk on the line, the authors go on to random walks on lattices, to random walks in continuous time observed at discrete random times, and to second order random walks. Very nice graphics are used to describe sums with a simple geometrical structure that would be hard to express with formal notation. The fourth chapter discusses hierarchical models, in which GMRF’s are used to model dependencies between parameters. As an example, one could observe a sequence Yi of Bernoulli(pi) random variables that are not independent. To model the dependence, one could assume that Xi = logit(Yi) arises from an autoregressive model and further assume that the variance of the random terms in that autoregressive process is random with some suitable distribution. Fitting a model of this kind requires use of Markov chain Monte Carlo (MCMC) techniques, which are briefly discussed. The focus of these discussions is not on convergence (which is referenced elsewhere), but to the blocking of parameters to increase the efficiency of the MCMC algorithms. Other examples include the fitting of a model in which monthly numbers of driver deaths on British roads are modeled as",2006,3,819,111,false,Mathematics,40618053,L. Deng,,,,,,,,,,,,,Computer Science,,,,,,,,,,,
f886ed01f185072669bf3bf6d6bc110e126ac0f3,https://www.semanticscholar.org/paper/f886ed01f185072669bf3bf6d6bc110e126ac0f3,Machine Learning: A Historical and Methodological Analysis,"Machine learning has always been an integral part of artificial intelligence, and its methodology has evolved in concert with the major concerns of the field. In response to the difficulties of encoding ever-increasing volumes of knowledge in modern AI systems, many researchers have recently turned their attention to machine learning as a means to overcome the knowledge acquisition bottleneck. This article presents a taxonomic analysis of machine learning organized primarily by learning strategies and secondarily by knowledge representation and application areas. A historical survey outlining the development of various approaches to machine learning is presented from early neural networks to present knowledge-intensive techniques.",1983,28,64,2,false,Computer Science,143712374,J. Carbonell,2421006,R. Michalski,40975594,Tom Michael Mitchell,,,,,,,,,Engineering,,,,,,,,,,,
328899dd523c907f502d2eee97c568db2883e5c8,https://www.semanticscholar.org/paper/328899dd523c907f502d2eee97c568db2883e5c8,Explainable AI for Trees: From Local Explanations to Global Understanding,"Tree-based machine learning models such as random forests, decision trees, and gradient boosted trees are the most popular non-linear predictive models used in practice today, yet comparatively little attention has been paid to explaining their predictions. Here we significantly improve the interpretability of tree-based models through three main contributions: 1) The first polynomial time algorithm to compute optimal explanations based on game theory. 2) A new type of explanation that directly measures local feature interaction effects. 3) A new set of tools for understanding global model structure based on combining many local explanations of each prediction. We apply these tools to three medical machine learning problems and show how combining many high-quality local explanations allows us to represent global structure while retaining local faithfulness to the original model. These tools enable us to i) identify high magnitude but low frequency non-linear mortality risk factors in the general US population, ii) highlight distinct population sub-groups with shared risk characteristics, iii) identify non-linear interaction effects among risk factors for chronic kidney disease, and iv) monitor a machine learning model deployed in a hospital by identifying which features are degrading the model's performance over time. Given the popularity of tree-based machine learning models, these improvements to their interpretability have implications across a broad set of domains.",2019,79,173,21,false,Computer Science,23451726,Scott M. Lundberg,6579861,G. Erion,2616600,Hugh Chen,50731529,A. DeGrave,3869000,J. Prutkin,2447936,B. Nair,2740105,R. Katz,Mathematics,,3538555,J. Himmelfarb,34451449,N. Bansal,2180463,Su-In Lee,,,,
