paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,fieldsOfStudy/2
f60b025bc86740f60f6fa7b227cf7897426dc776,https://www.semanticscholar.org/paper/f60b025bc86740f60f6fa7b227cf7897426dc776,Domain Invariant Transfer Kernel Learning,"Domain transfer learning generalizes a learning model across training data and testing data with different distributions. A general principle to tackle this problem is reducing the distribution difference between training data and testing data such that the generalization error can be bounded. Current methods typically model the sample distributions in input feature space, which depends on nonlinear feature mapping to embody the distribution discrepancy. However, this nonlinear feature space may not be optimal for the kernel-based learning machines. To this end, we propose a transfer kernel learning (TKL) approach to learn a domain-invariant kernel by directly matching source and target distributions in the reproducing kernel Hilbert space (RKHS). Specifically, we design a family of spectral kernels by extrapolating target eigensystem on source samples with Mercer's theorem. The spectral kernel minimizing the approximation error to the ground truth kernel is selected to construct domain-invariant kernel machines. Comprehensive experimental evidence on a large number of text categorization, image classification, and video event recognition datasets verifies the effectiveness and efficiency of the proposed TKL approach over several state-of-the-art methods.",2015,49,166,29,false,Computer Science,,35776445,Mingsheng Long,2144499343,Jianmin Wang,2109517420,Jiaguang Sun,144019071,Philip S. Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9665992ee36699b8ae4a2e2294552cd4be9003a,https://www.semanticscholar.org/paper/d9665992ee36699b8ae4a2e2294552cd4be9003a,Statistical fraud detection: A review,"Fraud is increasing dramatically with the expansion of modem technology and the global superhighways of communication, resulting in the loss of billions of dollars worldwide each year. Although prevention technologies are the best way to reduce fraud, fraudsters are adaptive and, given time, will usually find ways to circumvent such measures. Methodologies for the detection of fraud are essential if we are to catch fraudsters once fraud prevention has failed. Statistics and machine learning provide effective technologies for fraud detection and have been applied successfully to detect activities such as money laundering, e-commerce credit card fraud, telecommunications fraud and computer intrusion, to name but a few. We describe the tools available for statistical fraud detection and the areas in which fraud detection technologies are most used.",2002,126,1193,60,true,Mathematics,Engineering,3002426,R. J. Bolton,1781982,D. Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c70cb330fe44dffe926289fb467962b1f64b0e,https://www.semanticscholar.org/paper/35c70cb330fe44dffe926289fb467962b1f64b0e,OTL: A Framework of Online Transfer Learning,"In this paper, we investigate a new machine learning framework called Online Transfer Learning (OTL) that aims to transfer knowledge from some source domain to an online learning task on a target domain. We do not assume the target data follows the same class or generative distribution as the source data, and our key motivation is to improve a supervised online learning task in a target domain by exploiting the knowledge that had been learned from large amount of training data in source domains. OTL is in general challenging since data in both domains not only can be different in their class distributions but can be also different in their feature representations. As a first attempt to this problem, we propose techniques to address two kinds of OTL tasks: one is to perform OTL in a homogeneous domain, and the other is to perform OTL across heterogeneous domains. We show the mistake bounds of the proposed OTL algorithms, and empirically examine their performance on several challenging OTL tasks. Encouraging results validate the efficacy of our techniques.",2010,14,111,18,false,Computer Science,,144259957,P. Zhao,1741126,S. Hoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1075602e28f5b61ec0320a64937398f23e3fc70,https://www.semanticscholar.org/paper/c1075602e28f5b61ec0320a64937398f23e3fc70,Predicting cloud resource provisioning using machine learning techniques,"In order to meet Service Level Agreement (SLA) requirements, Virtual Machine (VM) resources must be provisioned few minutes ahead due to the VM boot-up time. One way to do this is by predicting future resource demands. In this research, we have developed and evaluated cloud client prediction models for TPCW benchmark web application using three machine learning techniques: Support Vector Machine (SVM), Neural Networks (NN) and Linear Regression (LR). We included the SLA metrics for Response Time and Throughput to the prediction model with the aim of providing the client with a more robust scaling decision choice. Our results show that Support Vector Machine provides the best prediction model.",2013,24,68,7,false,Computer Science,,31495507,A. A. Bankole,145428138,S. Ajila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a67687d892d39c6aeac3ca3e2758fb947c0791,https://www.semanticscholar.org/paper/60a67687d892d39c6aeac3ca3e2758fb947c0791,Genetic algorithms in controller design and tuning,"A three-phased framework for learning dynamic system control is presented. A genetic algorithm is employed to derive control rules encoded as decision tables. Next, the rules are automatically transformed into comprehensible form by means of inductive machine learning. Finally, a genetic algorithm is applied again to optimize the numerical parameters of the induced rules. The approach is experimentally verified on a benchmark problem of inverted pendulum control, with special emphasis on robustness and reliability. It is also shown that the proposed framework enables exploiting available domain knowledge. In this case, genetic algorithm makes qualitative control rules operational by providing interpretation of symbols in terms of numerical values. >",1993,10,239,6,false,Computer Science,,1931927,A. Varsek,2654837,T. Urbancic,1691028,B. Filipič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b67847dbd87a80ac23a06767357f43bd19086a0,https://www.semanticscholar.org/paper/6b67847dbd87a80ac23a06767357f43bd19086a0,Learning low-rank kernel matrices,"Kernel learning plays an important role in many machine learning tasks. However, algorithms for learning a kernel matrix often scale poorly, with running times that are cubic in the number of data points. In this paper, we propose efficient algorithms for learning low-rank kernel matrices; our algorithms scale linearly in the number of data points and quadratically in the rank of the kernel. We introduce and employ Bregman matrix divergences for rank-deficient matrices---these divergences are natural for our problem since they preserve the rank as well as positive semi-definiteness of the kernel matrix. Special cases of our framework yield faster algorithms for various existing kernel learning problems. Experimental results demonstrate the effectiveness of our algorithms in learning both low-rank and full-rank kernels.",2006,14,185,10,false,Mathematics,Computer Science,1692670,B. Kulis,2190189,Mátyás A. Sustik,1783667,I. Dhillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39e2e0ca2a3c1116fa26568eb58ef344ce4e042e,https://www.semanticscholar.org/paper/39e2e0ca2a3c1116fa26568eb58ef344ce4e042e,An introduction to artificial neural networks in bioinformatics - application to complex microarray and mass spectrometry datasets in cancer studies,"Applications of genomic and proteomic technologies have seen a major increase, resulting in an explosion in the amount of highly dimensional and complex data being generated. Subsequently this has increased the effort by the bioinformatics community to develop novel computational approaches that allow for meaningful information to be extracted. This information must be of biological relevance and thus correlate to disease phenotypes of interest. Artificial neural networks are a form of machine learning from the field of artificial intelligence with proven pattern recognition capabilities and have been utilized in many areas of bioinformatics. This is due to their ability to cope with highly dimensional complex datasets such as those developed by protein mass spectrometry and DNA microarray experiments. As such, neural networks have been applied to problems such as disease classification and identification of biomarkers. This review introduces and describes the concepts related to neural networks, the advantages and caveats to their use, examples of their applications in mass spectrometry and microarray research (with a particular focus on cancer studies), and illustrations from recent literature showing where neural networks have performed well in comparison to other machine learning methods. This should form the necessary background knowledge and information enabling researchers with an interest in these methodologies, but not necessarily from a machine learning background, to apply the concepts to their own datasets, thus maximizing the information gain from these complex biological systems.",2008,115,162,8,true,Computer Science,Biology,2873684,L. Lancashire,3331820,C. Lemetre,144313587,G. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine
da8a949f9c9f1df3a38f12c2cac97b789c705465,https://www.semanticscholar.org/paper/da8a949f9c9f1df3a38f12c2cac97b789c705465,A Survey of Machine and Deep Learning Methods for Internet of Things (IoT) Security,"The Internet of Things (IoT) integrates billions of smart devices that can communicate with one another with minimal human intervention. IoT is one of the fastest developing fields in the history of computing, with an estimated 50 billion devices by the end of 2020. However, the crosscutting nature of IoT systems and the multidisciplinary components involved in the deployment of such systems have introduced new security challenges. Implementing security measures, such as encryption, authentication, access control, network and application security for IoT devices and their inherent vulnerabilities is ineffective. Therefore, existing security methods should be enhanced to effectively secure the IoT ecosystem. Machine learning and deep learning (ML/DL) have advanced considerably over the last few years, and machine intelligence has transitioned from laboratory novelty to practical machinery in several important applications. Consequently, ML/DL methods are important in transforming the security of IoT systems from merely facilitating secure communication between devices to security-based intelligence systems. The goal of this work is to provide a comprehensive survey of ML methods and recent advances in DL methods that can be used to develop enhanced security methods for IoT systems. IoT security threats that are related to inherent or newly introduced threats are presented, and various potential IoT system attack surfaces and the possible threats related to each surface are discussed. We then thoroughly review ML/DL methods for IoT security and present the opportunities, advantages and shortcomings of each method. We discuss the opportunities and challenges involved in applying ML/DL to IoT security. These opportunities and challenges can serve as potential future research directions.",2018,303,366,17,true,Computer Science,,1403206186,M. Al-garadi,143634114,Amr M. Mohamed,1403346505,A. Al-Ali,144335971,Xiaojiang Du,2096342291,Ihsan Ali,145837053,M. Guizani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be813b90620b2627226864eaf5e0f3eec9d50e85,https://www.semanticscholar.org/paper/be813b90620b2627226864eaf5e0f3eec9d50e85,A Review and Tutorial of Machine Learning Methods for Microbiome Host Trait Prediction,"With the growing importance of microbiome research, there is increasing evidence that host variation in microbial communities is associated with overall host health. Advancement in genetic sequencing methods for microbiomes has coincided with improvements in machine learning, with important implications for disease risk prediction in humans. One aspect specific to microbiome prediction is the use of taxonomy-informed feature selection. In this review for non-experts, we explore the most commonly used machine learning methods, and evaluate their prediction accuracy as applied to microbiome host trait prediction. Methods are described at an introductory level, and R/Python code for the analyses is provided.",2019,77,92,4,false,Biology,Medicine,34661060,Yi‐Hui Zhou,5822509,P. Gallins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbea1bba0dd798bfc8463480083b8fc3d2eab3ad,https://www.semanticscholar.org/paper/dbea1bba0dd798bfc8463480083b8fc3d2eab3ad,Realistic Atomistic Structure of Amorphous Silicon from Machine-Learning-Driven Molecular Dynamics.,"Amorphous silicon ( a-Si) is a widely studied noncrystalline material, and yet the subtle details of its atomistic structure are still unclear. Here, we show that accurate structural models of a-Si can be obtained using a machine-learning-based interatomic potential. Our best a-Si network is obtained by simulated cooling from the melt at a rate of 1011 K/s (that is, on the 10 ns time scale), contains less than 2% defects, and agrees with experiments regarding excess energies, diffraction data, and 29Si NMR chemical shifts. We show that this level of quality is impossible to achieve with faster quench simulations. We then generate a 4096-atom system that correctly reproduces the magnitude of the first sharp diffraction peak (FSDP) in the structure factor, achieving the closest agreement with experiments to date. Our study demonstrates the broader impact of machine-learning potentials for elucidating structures and properties of technologically important amorphous materials.",2018,67,139,1,true,Physics,Medicine,2432235,Volker L. Deringer,2105796,N. Bernstein,3938091,A. Bartók,2323690,M. Cliffe,1875111,R. Kerber,11666716,L. Marbella,2470773,C. Grey,2169428271,S. Elliott,2559761,Gábor Csányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Materials Science
c4f0fb51c63cd9652815d20ddfbd65dcda01e8b6,https://www.semanticscholar.org/paper/c4f0fb51c63cd9652815d20ddfbd65dcda01e8b6,Active Learning for Probability Estimation Using Jensen-Shannon Divergence,,2005,20,70,1,true,Computer Science,,2780489,Prem Melville,2835725,Stewart M. Yang,1388405043,M. Saar-Tsechansky,1797655,R. Mooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d53bd1c7e8f887d85be2c83a0f5f8c061b4c2f,https://www.semanticscholar.org/paper/93d53bd1c7e8f887d85be2c83a0f5f8c061b4c2f,Semi-Supervised Learning Using Semi-Definite Programming,"We discuss the problem of support vector machine (SVM) transduction, which is a combinatorial problem with exponential computational complexity in the number of unlabeled samples. Different approaches to such combinatorial problems exist, among which are exact integer programming approaches (only feasible for very small sample sizes, e.g. [1]) and local search heuristics starting from a suitably chosen start value such as the approach explained in Chapter 5, Transductive Support Vector Machines , and introduced in [2] (scalable to large problem sizes, but sensitive to local optima). In this chapter, we discuss an alternative approach introduced in [3], which is based on a convex relaxation of the optimization problem associated to support vector machine transduction. The result is a semi-definite programming (SDP) problem which can be optimized in polynomial time, the solution of which is an approximation of the optimal labeling as well as a bound on the true optimum of the original transduction objective function. To further decrease the computational complexity, we propose an approximation that allows to solve transduction problems of up to 1000 unlabeled samples. Lastly, we extend the formulation to more general settings of semi-supervised learning, where equivalence and inequivalence constraints are given on labels of some of the samples.",2006,9,55,2,false,Computer Science,,51204489,T. D. Bie,1685083,N. Cristianini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14014c024674991149f3ecf9314c93f7e029ef1a,https://www.semanticscholar.org/paper/14014c024674991149f3ecf9314c93f7e029ef1a,"Geometric Deep Learning: Grids, Groups, Graphs, Geodesics, and Gauges","The last decade has witnessed an experimental revolution in data science and machine learning, epitomised by deep learning methods. Indeed, many high-dimensional learning tasks previously thought to be beyond reach -- such as computer vision, playing Go, or protein folding -- are in fact feasible with appropriate computational scale. Remarkably, the essence of deep learning is built from two simple algorithmic principles: first, the notion of representation or feature learning, whereby adapted, often hierarchical, features capture the appropriate notion of regularity for each task, and second, learning by local gradient-descent type methods, typically implemented as backpropagation. While learning generic functions in high dimensions is a cursed estimation problem, most tasks of interest are not generic, and come with essential pre-defined regularities arising from the underlying low-dimensionality and structure of the physical world. This text is concerned with exposing these regularities through unified geometric principles that can be applied throughout a wide spectrum of applications. Such a 'geometric unification' endeavour, in the spirit of Felix Klein's Erlangen Program, serves a dual purpose: on one hand, it provides a common mathematical framework to study the most successful neural network architectures, such as CNNs, RNNs, GNNs, and Transformers. On the other hand, it gives a constructive procedure to incorporate prior physical knowledge into neural architectures and provide principled way to build future architectures yet to be invented.",2021,0,318,24,false,Computer Science,Mathematics,1732570,M. Bronstein,143627859,Joan Bruna,2056266,Taco Cohen,1742197495,Petar Velivckovi'c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0186028b4aaf265d8590dcb0890f900ee4095b0a,https://www.semanticscholar.org/paper/0186028b4aaf265d8590dcb0890f900ee4095b0a,A Granular Computing Approach to Machine Learning,The key to granular computing is to make use of granules in problem solving. Classification is one of the well studied problems in machine learning and data mining as it involves of discovery knowledge from large databases. We presents a granular computing view to classification problems and propose a granular computing approach to classification in this paper. The ID3 [8] and PRISM [2] algorithma are studied and extended to granular computing algorithm.,2002,23,67,1,false,Computer Science,,3251154,Jingtao Yao,1698696,Yiyu Yao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994ddbea26882f70131ca01cc1bd474dabf0ace3,https://www.semanticscholar.org/paper/994ddbea26882f70131ca01cc1bd474dabf0ace3,Learning based digital matting,"We cast some new insights into solving the digital matting problem by treating it as a semi-supervised learning task in machine learning. A local learning based approach and a global learning based approach are then produced, to fit better the scribble based matting and the trimap based matting, respectively. Our approaches are easy to implement because only some simple matrix operations are needed. They are also extremely accurate because they can efficiently handle the nonlinear local color distributions by incorporating the kernel trick, that are beyond the ability of many previous works. Our approaches can outperform many recent matting methods, as shown by the theoretical analysis and comprehensive experiments. The new insights may also inspire several more works.",2009,23,183,36,false,Computer Science,,1746086,Yuanjie Zheng,1708413,C. Kambhamettu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fcf38e6a758a32140a74cffce0a8044dc81ac23,https://www.semanticscholar.org/paper/8fcf38e6a758a32140a74cffce0a8044dc81ac23,Regularized Machine Learning in the Genetic Prediction of Complex Traits,"Supervised machine learning aims at constructing a genotype–phenotype model by learning such genetic patterns from a labeled set of training examples that will also provide accurate phenotypic predictions in new cases with similar genetic background. Such predictive models are increasingly being applied to the mining of panels of genetic variants, environmental, or other nongenetic factors in the prediction of various complex traits and disease phenotypes [1]–[8]. These studies are providing increasing evidence in support of the idea that machine learning provides a complementary view into the analysis of high-dimensional genetic datasets as compared to standard statistical association testing approaches. In contrast to identifying variants explaining most of the phenotypic variation at the population level, supervised machine learning models aim to maximize the predictive (or generalization) power at the level of individuals, hence providing exciting opportunities for e.g., individualized risk prediction based on personal genetic profiles [9]–[11]. Machine learning models can also deal with genetic interactions, which are known to play an important role in the development and treatment of many complex diseases [12]–[16], but are often missed by single-locus association tests [17]. Even in the absence of significant single-loci marginal effects, multilocus panels from distinct molecular pathways may provide synergistic contribution to the prediction power, thereby revealing part of such hidden heritability component that has remained missing because of too small marginal effects to pass the stringent genome-wide significance filters [18]. Multivariate modeling approaches have already been shown to provide improved insights into genetic mechanisms and the interaction networks behind many complex traits, including atherosclerosis, coronary heart disease, and lipid levels, which would have gone undetected using the standard univariate modeling [2], [19]–[22]. However, machine learning models also come with inherent pitfalls, such as increased computational complexity and the risk for model overfitting, which must be understood in order to avoid reporting unrealistic prediction models or over-optimistic prediction results. 
 
We argue here that many medical applications of machine learning models in genetic disease risk prediction rely essentially on two factors: effective model regularization and rigorous model validation. We demonstrate the effects of these factors using representative examples from the literature as well as illustrative case examples. This review is not meant to be a comprehensive survey of all predictive modeling approaches, but we focus on regularized machine learning models, which enforces constraints on the complexity of the learned models so that they would ignore irrelevant patterns in the training examples. Simple risk allele counting or other multilocus risk models that do not incorporate any model parameters to be learned are outside the scope of this review; in fact, such simplistic models that assume independent variants may lead to suboptimal prediction performance in the presence of either direct or indirect interactions through epistasis effects or linkage disequilibrium, respectively [23], [24]. Perhaps the simplest models considered here as learning approaches are those based on weighted risk allele summaries [23], [25]. However, even with such basic risk models intended for predictive purposes, it is important to learn the model parameters (e.g., select the variants and determine their weights) based on training data only; otherwise there is a severe risk of model overfitting, i.e., models not being capable of generalizing to new samples [5]. Representative examples of how model learning and regularization approaches address the overfitting problem are briefly summarized in Box 1, while those readers interested in their implementation details are referred to the accompanying Text S1. We specifically promote here the use of such regularized machine learning models that are scalable to the entire genome-wide scale, often based on linear models, which are easy to interpret and also enable straightforward variable selection. Genome-scale approaches avoid the need of relying on two-stage approaches [26], which apply standard statistical procedures to reduce the number of variants, since such prefiltering may miss predictive interactions across loci and therefore lead to reduced predictive performance [8], [24], [25], [27], [28]. 
 
 
Box 1. Synthesis of Learning Models for Genetic Risk Prediction 
The aim of risk models is to capture in a mathematical form the patterns in the genetic and non-genetic data most important for the prediction of disease susceptibility. The first step in model building involves choosing the functional form of the model (e.g., linear or nonlinear), and then making use of a given training data to determine the adjustable parameters of the model (e.g., a subset of variants, their weights, and other model parameters). While it is often sufficient for a statistical model to enable high enough explanatory power in the discovery material, without being overly complicated, a predictive model is also required to generalize to unseen cases. 
 
One consideration in the model construction is how to encode the genotypic measurements using genotype models, such as the dominant, recessive, multiplicative, or additive model, each implying different assumptions about the genetic effects in the data [79]. Categorical variables 0, 1, and 2 are typically used for treating genetic predictor variables (e.g., minor allele dosage), while numeric values are required for continuous risk factors (e.g., blood pressure). Expected posterior probabilities of the genotypes can also be used, especially for imputed genotypes. Transforming the genotype categories into three binary features is an alternative way to deal with missing values without imputation (used in the T1D example; see Text S1 for details). 
 
 
Statistical or machine learning models identify statistical or predictive interactions, respectively, rather than biological interactions between or within variants [12], [80]. While nonlinear models may better capture complex genetic interactions [7], [81], linear models are easier to interpret and provide a scalable option for performing supervised selection of multilocus variant panels at the genome-wide scale [3]. In linear models, genetic interactions are modeled implicitly by selecting such variant combinations that together are predictive of the phenotype, rather than considering pairwise gene–gene relationships explicitly. Formally, trait yi to be predicted for an individual i is modeled as a linear combination of the individual's predictor variables xij: 
 
 
 
 
(1) 
 
 
Here, the weights wj are assumed constant across the n individuals, w 0 is the bias offset term and p indicates the number of predictors discovered in the training data. In its basic form, Eq. 1 can be used for modeling continuous traits y (linear regression). For case-control classification, the binary dependent variable y is often transformed using a logistic loss function, which models the probability of a case class given a genotype profile and other risk factor covariates x (logistic regression). It has been shown that the logistic regression and naive Bayes risk models are mathematically very closely related in the context of genetic risk prediction [81].",2014,124,114,2,true,Biology,Medicine,2013961,S. Okser,1731090,T. Pahikkala,1735715,A. Airola,1680811,T. Salakoski,2407947,S. Ripatti,1728404,T. Aittokallio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84c760b4fd083b76495bd98ce7eeef466331b8e1,https://www.semanticscholar.org/paper/84c760b4fd083b76495bd98ce7eeef466331b8e1,"Recent applications of deep learning and machine intelligence on in silico drug discovery: methods, tools and databases","Abstract The identification of interactions between drugs/compounds and their targets is crucial for the development of new drugs. In vitro screening experiments (i.e. bioassays) are frequently used for this purpose; however, experimental approaches are insufficient to explore novel drug-target interactions, mainly because of feasibility problems, as they are labour intensive, costly and time consuming. A computational field known as ‘virtual screening’ (VS) has emerged in the past decades to aid experimental drug discovery studies by statistically estimating unknown bio-interactions between compounds and biological targets. These methods use the physico-chemical and structural properties of compounds and/or target proteins along with the experimentally verified bio-interaction information to generate predictive models. Lately, sophisticated machine learning techniques are applied in VS to elevate the predictive performance. The objective of this study is to examine and discuss the recent applications of machine learning techniques in VS, including deep learning, which became highly popular after giving rise to epochal developments in the fields of computer vision and natural language processing. The past 3 years have witnessed an unprecedented amount of research studies considering the application of deep learning in biomedicine, including computational drug discovery. In this review, we first describe the main instruments of VS methods, including compound and protein features (i.e. representations and descriptors), frequently used libraries and toolkits for VS, bioactivity databases and gold-standard data sets for system training and benchmarking. We subsequently review recent VS studies with a strong emphasis on deep learning applications. Finally, we discuss the present state of the field, including the current challenges and suggest future directions. We believe that this survey will provide insight to the researchers working in the field of computational drug discovery in terms of comprehending and developing novel bio-prediction methods.",2018,261,219,7,true,Computer Science,Medicine,12373665,A. Rifaioglu,50646671,Heval Atas,46502933,M. Martin,101903368,R. Cetin-Atalay,1737543,V. Atalay,2407842,Tunca Dogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c6b6b9f39917227f4c445c3e9303e9fc6896604,https://www.semanticscholar.org/paper/7c6b6b9f39917227f4c445c3e9303e9fc6896604,Support Vector Machines for predicting protein structural class,,2001,53,169,20,false,Computer Science,Medicine,48693823,Yu-Dong Cai,2110961849,Xiao-Jun Liu,2745822,Xue-biao Xu,66775433,Guo-Ping Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1c9e25cf2d0400e373bf1c13264ba0e88e5e934,https://www.semanticscholar.org/paper/b1c9e25cf2d0400e373bf1c13264ba0e88e5e934,Affective-Cognitive Learning and Decision Making: A Motivational Reward Framework for Affective Agents,,2005,14,84,4,false,Computer Science,,2259303,Hyung-il Ahn,1719389,Rosalind W. Picard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545ce673b236ec4413a64df42204ab9c79ed6e15,https://www.semanticscholar.org/paper/545ce673b236ec4413a64df42204ab9c79ed6e15,"Machine Audition: Principles, Algorithms and Systems","Machine audition is the study of algorithms and systems for the automatic analysis and understanding of sound by machine. It has recently attracted increasing interest within several research communities, such as signal processing, machine learning, auditory modeling, perception and cognition, psychology, pattern recognition, and artificial intelligence. However, the developments made so far are fragmented within these disciplines, lacking connections and incurring potentially overlapping research activities in this subject area. Machine Audition: Principles, Algorithms and Systems contains advances in algorithmic developments, theoretical frameworks, and experimental research findings. This book is useful for professionals who want an improved understanding about how to design algorithms for performing automatic analysis of audio signals, construct a computing system for understanding sound, and learn how to build advanced human-computer interactive systems.",2010,311,169,9,false,Computer Science,,2134821831,Wenwu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505bee3f5e750c4affa49023585a513210d35a60,https://www.semanticscholar.org/paper/505bee3f5e750c4affa49023585a513210d35a60,Feasibility of Supervised Machine Learning for Cloud Security,"Cloud computing is gaining significant attention, however, security is the biggest hurdle in its wide acceptance. Users of cloud services are under constant fear of data loss, security threats and availability issues. Recently, learning-based methods for security applications are gaining popularity in the literature with the advents in machine learning techniques. However, the major challenge in these methods is obtaining real-time and unbiased datasets. Many datasets are internal and cannot be shared due to privacy issues or may lack certain statistical characteristics. As a result of this, researchers prefer to generate datasets for training and testing purpose in the simulated or closed experimental environments which may lack comprehensiveness. Machine learning models trained with such a single dataset generally result in a semantic gap between results and their application. There is a dearth of research work which demonstrates the effectiveness of these models across multiple datasets obtained in different environments. We argue that it is necessary to test the robustness of the machine learning models, especially in diversified operating conditions, which are prevalent in cloud scenarios. In this work, we use the UNSW dataset to train the supervised machine learning models. We then test these models with ISOT dataset. We present our results and argue that more research in the field of machine learning is still required for its applicability to the cloud security.",2016,31,57,5,true,Computer Science,Mathematics,3116378,D. Bhamare,1935864,Tara Salman,1932846,M. Samaka,2884607,A. Erbad,145889709,R. Jain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294c01931402eb5973866ae01c4ed972a5e067c2,https://www.semanticscholar.org/paper/294c01931402eb5973866ae01c4ed972a5e067c2,"Deep Learning, Sparse Coding, and SVM for Melanoma Recognition in Dermoscopy Images",,2015,22,284,11,false,Computer Science,,40589056,N. Codella,2143481273,Junjie Cai,145130701,M. Abedini,3039336,R. Garnavi,39170848,A. Halpern,2118965263,John R. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217c3e37092bb094bf226b58f44357db5c284a60,https://www.semanticscholar.org/paper/217c3e37092bb094bf226b58f44357db5c284a60,Learning to Resolve Bridging References,"We use machine learning techniques to find the best combination of local focus and lexical distance features for identifying the anchor of mereological bridging references. We find that using first mention, utterance distance, and lexical distance computed using either Google or WordNet results in an accuracy significantly higher than obtained in previous experiments.",2004,43,113,21,true,Computer Science,,1678591,Massimo Poesio,2067925708,Rahul Mehta,2470445,Axel Maroudas,2165202,J. Hitzeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237cc12f539dd42c9b91b4337d5cdb35af6fb9ac,https://www.semanticscholar.org/paper/237cc12f539dd42c9b91b4337d5cdb35af6fb9ac,Random forest classifier combined with feature selection for breast cancer diagnosis and prognostic,"As 
the incidence of this disease has increased significantly in the recent 
years, expert systems and machine learning techniques to this problem have 
also taken a great attention from many scholars. This study aims at diagnosing 
and prognosticating breast cancer with a machine learning method based on random 
forest classifier and feature selection technique. By weighting, keeping useful 
features and removing redundant features in datasets, the method was obtained 
to solve diagnosis problems via classifying Wisconsin Breast Cancer Diagnosis 
Dataset and to solve prognosis problem via classifying Wisconsin Breast Cancer 
Prognostic Dataset. On these datasets we obtained classification accuracy of 
100% in the best case and of around 99.8% on average. This is very promising 
compared to the previously reported results. This result is for Wisconsin 
Breast Cancer Dataset but it states that this method can be used confidently 
for other breast cancer diagnosis problems, too.",2013,28,180,8,true,Medicine,,2061207187,Cuong Nguyen,2153953256,Yong Wang,153609601,Ha-Nam Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
