paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,fieldsOfStudy/2,fieldsOfStudy/3,authors/16/authorId,authors/16/name
805b8935d0a5937f67a6058c9cac6c18a55029cd,https://www.semanticscholar.org/paper/805b8935d0a5937f67a6058c9cac6c18a55029cd,Learning on the border: active learning in imbalanced data classification,"This paper is concerned with the class imbalance problem which has been known to hinder the learning performance of classification algorithms. The problem occurs when there are significantly less number of observations of the target concept. Various real-world classification tasks, such as medical diagnosis, text categorization and fraud detection suffer from this phenomenon. The standard machine learning algorithms yield better prediction performance with balanced datasets. In this paper, we demonstrate that active learning is capable of solving the class imbalance problem by providing the learner more balanced classes. We also propose an efficient way of selecting informative instances from a smaller pool of samples for active learning which does not necessitate a search through the entire dataset. The proposed method yields an efficient querying system and allows active learning to be applied to very large datasets. Our experimental results show that with an early stopping criteria, active learning achieves a fast solution with competitive prediction performance in imbalanced data classification.",2007,96,380,33,false,Computer Science,,1769472,S. Ertekin,40537842,Jian Huang,52184096,L. Bottou,145157784,C. Lee Giles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af702d6e8137ef5143e09b22b8bc7209e73fb0a3,https://www.semanticscholar.org/paper/af702d6e8137ef5143e09b22b8bc7209e73fb0a3,A Brief Survey of Machine Learning Methods in Protein Sub-Golgi Localization,"The location of proteins in a cell can provide important clues to their functions in various biological processes. Thus, the application of machine learning method in the prediction of protein subcellular localization has become a hotspot in bioinformatics. As one of key organelles, the Golgi apparatus is in charge of protein storage, package, and distribution.The identification of protein location in Golgi apparatus will provide in-depth insights into their functions. Thus, the machine learning-based method of predicting protein location in Golgi apparatus has been extensively explored. The development of protein sub-Golgi apparatus localization prediction should be reviewed for providing a whole background for the fields.The benchmark dataset, feature extraction, machine learning method and published results were summarized.We briefly introduced the recent progresses in protein sub-Golgi apparatus localization prediction using machine learning methods and discussed their advantages and disadvantages.We pointed out the perspective of machine learning methods in protein sub-Golgi localization prediction.",2019,100,95,4,false,Computer Science,,19323213,Wuritu Yang,145384708,Xiao-Juan Zhu,47513577,Jian Huang,145634032,H. Ding,2051534436,Hao Lin,,,,,,,,,,,,,,,,,,,,,,,,,,
8221ed66d16b608653393757eaf443187ffe60a0,https://www.semanticscholar.org/paper/8221ed66d16b608653393757eaf443187ffe60a0,A Machine Learning Approach to Building Domain-Specific Search Engines,"Domain-specific search engines are becoming increasingly popular because they offer increased accuracy and extra features not possible with general, Web-wide search engines. Unfortunately, they are also difficult and time-consuming to maintain. This paper proposes the use of machine learning techniques to greatly automate the creation and maintenance of domain-specific search engines. We describe new research in reinforcement learning, text classification and information extraction that enables efficient spidering, populates topic hierarchies, and identifies informative text segments. Using these techniques, we have built a demonstration system: a search engine for computer science research papers available at www.cora.justrcsettrch.com.",1999,19,211,11,false,Computer Science,,143753639,A. McCallum,145172877,K. Nigam,35211659,Jason D. M. Rennie,2544946,K. Seymore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d28437ad8702719229f84a4c43fa7fefd2a54b0,https://www.semanticscholar.org/paper/8d28437ad8702719229f84a4c43fa7fefd2a54b0,Machine learning: paradigms and methods,,1990,0,127,6,false,Computer Science,,143712374,J. Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a2fb75103ea9dc9ff31711ba5aa357088c026bc,https://www.semanticscholar.org/paper/1a2fb75103ea9dc9ff31711ba5aa357088c026bc,Automated Vulnerability Detection in Source Code Using Deep Representation Learning,"Increasing numbers of software vulnerabilities are discovered every year whether they are reported publicly or discovered internally in proprietary code. These vulnerabilities can pose serious risk of exploit and result in system compromise, information leaks, or denial of service. We leveraged the wealth of C and C++ open-source code available to develop a largescale function-level vulnerability detection system using machine learning. To supplement existing labeled vulnerability datasets, we compiled a vast dataset of millions of open-source functions and labeled it with carefully-selected findings from three different static analyzers that indicate potential exploits. Using these datasets, we developed a fast and scalable vulnerability detection tool based on deep feature representation learning that directly interprets lexed source code. We evaluated our tool on code from both real software packages and the NIST SATE IV benchmark dataset. Our results demonstrate that deep feature representation learning on source code is a promising approach for automated software vulnerability detection.",2018,18,210,34,true,Computer Science,Mathematics,2070634196,Rebecca L. Russell,47714368,Louis Y. Kim,40902376,Lei H. Hamilton,40900798,T. Lazovich,4413381,Jacob A. Harer,2066070614,Onur Ozdemir,40900236,Paul M. Ellingwood,1940574,M. McConley,,,,,,,,,,,,,,,,,,,,
548ba88cfef75633cf1fad6c16e31b67f95226d6,https://www.semanticscholar.org/paper/548ba88cfef75633cf1fad6c16e31b67f95226d6,A hybrid machine learning approach to network anomaly detection,,2007,62,378,14,false,Computer Science,,1745305,T. Shon,1805429,Jongsub Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99b43d6dd6923e94b304fe294f43be159630f628,https://www.semanticscholar.org/paper/99b43d6dd6923e94b304fe294f43be159630f628,On the ethics of algorithmic decision-making in healthcare,"In recent years, a plethora of high-profile scientific publications has been reporting about machine learning algorithms outperforming clinicians in medical diagnosis or treatment recommendations. This has spiked interest in deploying relevant algorithms with the aim of enhancing decision-making in healthcare. In this paper, we argue that instead of straightforwardly enhancing the decision-making capabilities of clinicians and healthcare institutions, deploying machines learning algorithms entails trade-offs at the epistemic and the normative level. Whereas involving machine learning might improve the accuracy of medical diagnosis, it comes at the expense of opacity when trying to assess the reliability of given diagnosis. Drawing on literature in social epistemology and moral responsibility, we argue that the uncertainty in question potentially undermines the epistemic authority of clinicians. Furthermore, we elucidate potential pitfalls of involving machine learning in healthcare with respect to paternalism, moral responsibility and fairness. At last, we discuss how the deployment of machine learning algorithms might shift the evidentiary norms of medical diagnosis. In this regard, we hope to lay the grounds for further ethical reflection of the opportunities and pitfalls of machine learning for enhancing decision-making in healthcare.",2019,43,132,2,true,Psychology,Medicine,1423968387,Thomas Grote,1689077,Philipp Berens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995c605ef1a801b1d4fb958728baa6c1c8db433,https://www.semanticscholar.org/paper/2995c605ef1a801b1d4fb958728baa6c1c8db433,Performance analysis of support vector machines classifiers in breast cancer mammography recognition,,2014,62,182,11,false,Mathematics,Computer Science,3836512,A. Azar,1396460618,Shaimaa A. El-said,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd1c2c19cc2921bd67d1b08a57c96014043e717e,https://www.semanticscholar.org/paper/cd1c2c19cc2921bd67d1b08a57c96014043e717e,Machine learning methods for metabolic pathway prediction,,2010,36,153,6,false,Computer Science,Medicine,49072211,J. Dale,114129852,Liviu Popescu,1807113,P. Karp,,,,,,,,,,,,,,,,,,,,,,,,,,,Biology,,,
eaf5b3a28606da5014d5c3d106b2fc4306933808,https://www.semanticscholar.org/paper/eaf5b3a28606da5014d5c3d106b2fc4306933808,Graphite: Iterative Generative Modeling of Graphs,"Graphs are a fundamental abstraction for modeling relational data. However, graphs are discrete and combinatorial in nature, and learning representations suitable for machine learning tasks poses statistical and computational challenges. In this work, we propose Graphite, an algorithmic framework for unsupervised learning of representations over nodes in large graphs using deep latent variable generative models. Our model parameterizes variational autoencoders (VAE) with graph neural networks, and uses a novel iterative graph refinement strategy inspired by low-rank approximations for decoding. On a wide variety of synthetic and benchmark datasets, Graphite outperforms competing approaches for the tasks of density estimation, link prediction, and node classification. Finally, we derive a theoretical connection between message passing in graph neural networks and mean-field variational inference.",2018,83,198,32,false,Computer Science,Mathematics,1954250,Aditya Grover,40576688,Aaron Zweig,2490652,S. Ermon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed53d949959165188ab2e5fd76f686d692d43ea,https://www.semanticscholar.org/paper/9ed53d949959165188ab2e5fd76f686d692d43ea,Dynamic control flow in large-scale machine learning,"Many recent machine learning models rely on fine-grained dynamic control flow for training and inference. In particular, models based on recurrent neural networks and on reinforcement learning depend on recurrence relations, data-dependent conditional execution, and other features that call for dynamic control flow. These applications benefit from the ability to make rapid control-flow decisions across a set of computing devices in a distributed system. For performance, scalability, and expressiveness, a machine learning system must support dynamic control flow in distributed and heterogeneous environments. This paper presents a programming model for distributed machine learning that supports dynamic control flow. We describe the design of the programming model, and its implementation in TensorFlow, a distributed machine learning system. Our approach extends the use of dataflow graphs to represent machine learning models, offering several distinctive features. First, the branches of conditionals and bodies of loops can be partitioned across many machines to run on a set of heterogeneous devices, including CPUs, GPUs, and custom ASICs. Second, programs written in our model support automatic differentiation and distributed gradient computations, which are necessary for training machine learning models that use control flow. Third, our choice of non-strict semantics enables multiple loop iterations to execute in parallel across machines, and to overlap compute and I/O operations. We have done our work in the context of TensorFlow, and it has been used extensively in research and production. We evaluate it using several real-world applications, and demonstrate its performance and scalability.",2018,42,86,9,true,Computer Science,,47112093,Yuan Yu,2057642721,Martín Abadi,144758007,P. Barham,2445241,E. Brevdo,32623151,M. Burrows,36347083,Andy Davis,48448318,J. Dean,1780892,S. Ghemawat,3367786,Tim Harley,2052793706,Peter Hawkins,2090818,M. Isard,1942300,M. Kudlur,3089272,R. Monga,20154699,D. Murray,2152198093,Xiaoqiang Zheng,,,,,,
9720a25a09946f69ddf110fc3782dd1079527088,https://www.semanticscholar.org/paper/9720a25a09946f69ddf110fc3782dd1079527088,Machine Learning in Medicine: A Primer for Physicians,,2010,1,102,2,false,Medicine,,5239295,A. Waljee,49200163,P. Higgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a144c763b06ffb5c0ac1aa2b4f7e4384cace50fb,https://www.semanticscholar.org/paper/a144c763b06ffb5c0ac1aa2b4f7e4384cace50fb,Machine Learning Techniques for Multimedia - Case Studies on Organization and Retrieval,,2008,0,39,0,true,Computer Science,,51021910,M. Cord,143709732,P. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a62d3759631153ff135184202792977fbdd265b,https://www.semanticscholar.org/paper/3a62d3759631153ff135184202792977fbdd265b,Learning And Soft Computing Support Vector Machines Neural Networks And Fuzzy Logic Models,"Thank you for reading learning and soft computing support vector machines neural networks and fuzzy logic models. As you may know, people have search hundreds times for their chosen books like this learning and soft computing support vector machines neural networks and fuzzy logic models, but end up in malicious downloads. Rather than enjoying a good book with a cup of coffee in the afternoon, instead they juggled with some infectious bugs inside their computer.",2016,0,186,10,false,Computer Science,,52615285,D. Eichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cd7a47bbba11a994cd8e68ee5eae2fcb0033054,https://www.semanticscholar.org/paper/6cd7a47bbba11a994cd8e68ee5eae2fcb0033054,Driving in the Matrix: Can virtual worlds replace human-generated annotations for real world tasks?,"Deep learning has rapidly transformed the state of the art algorithms used to address a variety of problems in computer vision and robotics. These breakthroughs have relied upon massive amounts of human annotated training data. This time consuming process has begun impeding the progress of these deep learning efforts. This paper describes a method to incorporate photo-realistic computer images from a simulation engine to rapidly generate annotated data that can be used for the training of machine learning algorithms. We demonstrate that a state of the art architecture, which is trained only using these synthetic annotations, performs better than the identical architecture trained on human annotated real-world data, when tested on the KITTI data set for vehicle detection. By training machine learning algorithms on a rich virtual world, real objects in real scenes can be learned and classified using synthetic data. This approach offers the possibility of accelerating deep learning's application to sensor-based classification problems like those that appear in self-driving cars. The source code and data to train and validate the networks described in this paper are made available for researchers.",2016,24,402,59,true,Computer Science,,1389944402,M. Johnson-Roberson,116731556,Charlie Barto,2067925945,Rounak Mehta,2057436877,S. N. Sridhar,2748006,Karl Rosaen,145386932,R. Vasudevan,,,,,,,,,,,,,,,,,,,,,,,,
6910d193282b4f00a0a81fdfb0e7dd8ae50648cd,https://www.semanticscholar.org/paper/6910d193282b4f00a0a81fdfb0e7dd8ae50648cd,Milepost GCC: Machine Learning Enabled Self-tuning Compiler,,2011,92,235,25,true,Computer Science,,2043821,G. Fursin,3334002,Yuriy Kashnikov,3248259,Abdul Wahid Memon,3148192,Z. Chamski,1731764,O. Temam,3305063,Mircea Namolaru,1388775854,E. Yom-Tov,1795886,Bilha Mendelson,38737579,A. Zaks,2630186,E. Courtois,1697641,F. Bodin,38759952,Phil Barnard,40580165,Elton Ashton,30561807,Edwin V. Bonilla,153031524,J. Thomson,145715698,Christopher K. I. Williams,,,1401533251,M. O’Boyle
c2a561b725b03de41f02106d1c27305997cc9126,https://www.semanticscholar.org/paper/c2a561b725b03de41f02106d1c27305997cc9126,Artificial intelligence and machine learning to fight COVID-19,"Ahmad Alimadadi,* Sachin Aryal,* Ishan Manandhar,* X Patricia B. Munroe, Bina Joe, and X Xi Cheng Center for Hypertension and Precision Medicine, Program in Physiological Genomics, Department of Physiology and Pharmacology, University of Toledo College of Medicine and Life Sciences, Toledo, Ohio; and Clinical Pharmacology, William Harvey Research Institute, National Institute of Health Research Barts Cardiovascular Biomedical Research Centre, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, London, United Kingdom",2020,14,357,8,false,Medicine,Biology,88872117,A. Alimadadi,88799661,Sachin Aryal,1596635009,Ishan Manandhar,2786361,P. Munroe,32239942,B. Joe,29986658,Xi Cheng,,,,,,,,,,,,,,,,,,,,,,,,
a20f94ee49d9f29720cf9555457e1fea9050c0b2,https://www.semanticscholar.org/paper/a20f94ee49d9f29720cf9555457e1fea9050c0b2,"Machine learning, medical diagnosis, and biomedical engineering research - commentary",,2014,32,267,7,false,Computer Science,Medicine,49910875,K. Foster,3244609,R. Koprowski,145274856,J. Skufca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410d06ff1dc1aa602681ff947c781522df4ae02f,https://www.semanticscholar.org/paper/410d06ff1dc1aa602681ff947c781522df4ae02f,Data Integration and Machine Learning: A Natural Synergy,"There is now more data to analyze than ever before. As data volume and variety have increased, so have the ties between machine learning and data integration become stronger. For machine learning to be effective, one must utilize data from the greatest possible variety of sources; and this is why data integration plays a key role. At the same time machine learning is driving automation in data integration, resulting in overall reduction of integration costs and improved accuracy. This tutorial focuses on three aspects of the synergistic relationship between data integration and machine learning: (1) we survey how state-of-the-art data integration solutions rely on machine learning-based approaches for accurate results and effective human-in-the-loop pipelines, (2) we review how end-to-end machine learning applications rely on data integration to identify accurate, clean, and relevant data for their analytics exercises, and (3) we discuss open research challenges and opportunities that span across data integration and machine learning.",2018,62,71,2,false,Computer Science,,145867172,Xin Dong,145071799,Theodoros Rekatsinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d194dda60affd2728deca833a10028960d28a2,https://www.semanticscholar.org/paper/72d194dda60affd2728deca833a10028960d28a2,Data Management Challenges in Production Machine Learning,"The tutorial discusses data-management issues that arise in the context of machine learning pipelines deployed in production. Informed by our own experience with such largescale pipelines, we focus on issues related to understanding, validating, cleaning, and enriching training data. The goal of the tutorial is to bring forth these issues, draw connections to prior work in the database literature, and outline the open research questions that are not addressed by prior art.",2017,35,139,7,true,Computer Science,,1763100,Neoklis Polyzotis,1473253195,Sudip Roy,3288247,Steven Euijong Whang,8195063,Martin A. Zinkevich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4e7410be72006f91462fb291668069efe8dcc33,https://www.semanticscholar.org/paper/c4e7410be72006f91462fb291668069efe8dcc33,The Logic Programming Paradigm: A 25-Year Perspective,"This exciting new text reveals both the evolution of this programming paradigm since its inception and the impressively broad scope of current research in the field. The contributors to this book are all leading world experts in Logic Programming, and they deal with both theoretical and practical issues. They address such diverse topics as: computational molecular biology, machine learning, mobile computing, multi-agent systems, planning, numerical computing and dynamical systems, database systems, an alternative to the ""formulas as types"" approach, program semantics and analysis, and natural language processing. XXXXXXX Neuer Text Logic Programming was founded 25 years ago. This exciting book reveals both the evolution of this programming paradigm and its impressively broad scope of current research. The contributions by leading computer scientists deal with both theoretical and practical issues. They address diverse topics such as: computational molecular biology, machine learning, mobile computing, multi-agent systems, numerical computing and dynamical systems, database systems, program semantics, natural language processing, and promising future directions.",2011,37,434,13,false,Mathematics,Physics,1748061,K. Apt,1707833,V. Marek,38119663,M. Truszczynski,2678443,D. Warren,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,,,
1b4c906704cd125adf5c9a974e16c56e49925bf3,https://www.semanticscholar.org/paper/1b4c906704cd125adf5c9a974e16c56e49925bf3,Variational Relevance Vector Machines,"The Support Vector Machine (SVM) of Vapnik (1998) has become widely established as one of the leading approaches to pattern recognition and machine learning. It expresses predictions in terms of a linear combination of kernel functions centred on a subset of the training data, known as support vectors. 
Despite its widespread success, the SVM suffers from some important limitations, one of the most significant being that it makes point predictions rather than generating predictive distributions. Recently Tipping (1999) has formulated the Relevance Vector Machine (RVM), a probabilistic model whose functional form is equivalent to the SVM. It achieves comparable recognition accuracy to the SVM, yet provides a full predictive distribution, and also requires substantially fewer kernel functions. 
The original treatment of the RVM relied on the use of type II maximum likelihood (the `evidence framework') to provide point estimates of the hyperparameters which govern model sparsity. In this paper we show how the RVM can be formulated and solved within a completely Bayesian paradigm through the use of variational inference, thereby giving a posterior distribution over both parameters and hyperparameters. We demonstrate the practicality and performance of the variational RVM using both synthetic and real world examples.",2000,16,394,53,false,Computer Science,Mathematics,1792884,Charles M. Bishop,2831141,Michael E. Tipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef319ead5ec24f9ed46dcdb8951804e8338a2eb,https://www.semanticscholar.org/paper/9ef319ead5ec24f9ed46dcdb8951804e8338a2eb,Machine learned job recommendation,"We address the problem of recommending suitable jobs to people who are seeking a new job. We formulate this recommendation problem as a supervised machine learning problem. Our technique exploits all past job transitions as well as the data associated with employees and institutions to predict an employee's next job transition. We train a machine learning model using a large number of job transitions extracted from the publicly available employee profiles in the Web. Experiments show that job transitions can be accurately predicted, significantly improving over a baseline that always predicts the most frequent institution in the data.",2011,10,129,10,false,Computer Science,,2418446,Ioannis K. Paparrizos,1776940,B. B. Cambazoglu,1682878,A. Gionis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b33ca9ba9a9790cc308c8a1244316e270c9dbb33,https://www.semanticscholar.org/paper/b33ca9ba9a9790cc308c8a1244316e270c9dbb33,Wrapper Maintenance: A Machine Learning Approach,"The proliferation of online information sources has led to an increased use of wrappers for extracting data from Web sources. While most of the previous research has focused on quick and efficient generation of wrappers, the development of tools for wrapper maintenance has received less attention. This is an important research problem because Web sources often change in ways that prevent the wrappers from extracting data correctly. We present an efficient algorithm that learns structural information about data from positive examples alone. We describe how this information can be used for two wrapper maintenance applications: wrapper verification and reinduction. The wrapper verification system detects when a wrapper is not extracting correct data, usually because the Web source has changed its format. The reinduction algorithm automatically recovers from changes in the Web source by identifying data on Web pages so that a new wrapper may be generated for this source. To validate our approach, we monitored 27 wrappers over a period of a year. The verification algorithm correctly discovered 35 of the 37 wrapper changes, and made 16 mistakes, resulting in precision of 0.73 and recall of 0.95. We validated the reinduction algorithm on ten Web sources. We were able to successfully reinduce the wrappers, obtaining precision and recall values of 0.90 and 0.80 on the data extraction task.",2011,39,178,10,true,Computer Science,,1745117,Craig A. Knoblock,1782658,Kristina Lerman,26602711,Steven N. Minton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea65c6b51cafb1c07232bc3c4f57a253f94f92e6,https://www.semanticscholar.org/paper/ea65c6b51cafb1c07232bc3c4f57a253f94f92e6,Clinical applications of machine learning algorithms: beyond the black box,"To maximise the clinical benefits of machine learning algorithms, we need to rethink our approach to explanation, argue David Watson and colleagues",2019,32,194,3,true,Medicine,Computer Science,2065079791,David Watson,14443391,J. Krutzinna,2065454559,I. Bruce,2099346931,Christopher Em Griffiths,3893481,I. McInnes,2054724023,Michael R. Barnes,1982425,L. Floridi,,,,,,,,,,,,,,,,,,,,,,
fb2def2d03608ae94f0a8289ec5d6ff72f74d6ae,https://www.semanticscholar.org/paper/fb2def2d03608ae94f0a8289ec5d6ff72f74d6ae,Simple decision rules for classifying human cancers from gene expression profiles,"MOTIVATION
Various studies have shown that cancer tissue samples can be successfully detected and classified by their gene expression patterns using machine learning approaches. One of the challenges in applying these techniques for classifying gene expression data is to extract accurate, readily interpretable rules providing biological insight as to how classification is performed. Current methods generate classifiers that are accurate but difficult to interpret. This is the trade-off between credibility and comprehensibility of the classifiers. Here, we introduce a new classifier in order to address these problems. It is referred to as k-TSP (k-Top Scoring Pairs) and is based on the concept of 'relative expression reversals'. This method generates simple and accurate decision rules that only involve a small number of gene-to-gene expression comparisons, thereby facilitating follow-up studies.


RESULTS
In this study, we have compared our approach to other machine learning techniques for class prediction in 19 binary and multi-class gene expression datasets involving human cancers. The k-TSP classifier performs as efficiently as Prediction Analysis of Microarray and support vector machine, and outperforms other learning methods (decision trees, k-nearest neighbour and naïve Bayes). Our approach is easy to interpret as the classifier involves only a small number of informative genes. For these reasons, we consider the k-TSP method to be a useful tool for cancer classification from microarray gene expression data.


AVAILABILITY
The software and datasets are available at http://www.ccbm.jhu.edu


CONTACT
actan@jhu.edu.",2005,57,391,35,true,Computer Science,Medicine,144665015,A. Tan,2567800,D. Naiman,2112281249,Lei Xu,1799516,R. Winslow,1707642,D. Geman,,,,,,,,,,,,,,,,,,,,,,,,,,
486574b08c57e70d1ac3345f306efe6979682bda,https://www.semanticscholar.org/paper/486574b08c57e70d1ac3345f306efe6979682bda,Machine Learning Topological Invariants with Neural Networks,"In this Letter we supervisedly train neural networks to distinguish different topological phases in the context of topological band insulators. After training with Hamiltonians of one-dimensional insulators with chiral symmetry, the neural network can predict their topological winding numbers with nearly 100% accuracy, even for Hamiltonians with larger winding numbers that are not included in the training data. These results show a remarkable success that the neural network can capture the global and nonlinear topological features of quantum phases from local inputs. By opening up the neural network, we confirm that the network does learn the discrete version of the winding number formula. We also make a couple of remarks regarding the role of the symmetry and the opposite effect of regularization techniques when applying machine learning to physical systems.",2017,56,145,3,true,Computer Science,Medicine,144664224,Pengfei Zhang,5060396,Huitao Shen,47939671,H. Zhai,,,,,,,,,,,,,,,,,,,,,,,,,,,Physics,,,
7e152e587fbc73b5bd23048c71c1b36c569416c5,https://www.semanticscholar.org/paper/7e152e587fbc73b5bd23048c71c1b36c569416c5,EMBER: An Open Dataset for Training Static PE Malware Machine Learning Models,"This paper describes EMBER: a labeled benchmark dataset for training machine learning models to statically detect malicious Windows portable executable files. The dataset includes features extracted from 1.1M binary files: 900K training samples (300K malicious, 300K benign, 300K unlabeled) and 200K test samples (100K malicious, 100K benign). To accompany the dataset, we also release open source code for extracting features from additional binaries so that additional sample features can be appended to the dataset. This dataset fills a void in the information security machine learning community: a benign/malicious dataset that is large, open and general enough to cover several interesting use cases. We enumerate several use cases that we considered when structuring the dataset. Additionally, we demonstrate one use case wherein we compare a baseline gradient boosted decision tree model trained using LightGBM with default settings to MalConv, a recently published end-to-end (featureless) deep learning model for malware detection. Results show that even without hyper-parameter optimization, the baseline EMBER model outperforms MalConv. The authors hope that the dataset, code and baseline model provided by EMBER will help invigorate machine learning research for malware detection, in much the same way that benchmark datasets have advanced computer vision research.",2018,31,222,61,false,Computer Science,,2639880,H. Anderson,153379407,P. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310910704c82332cedc465afa3bdc15a5add0af0,https://www.semanticscholar.org/paper/310910704c82332cedc465afa3bdc15a5add0af0,Unified Theories of Cognition,"Introduction The Nature of Theories What Are Unified Theories of Cognition? Is Psychology Ready for Unified Theories? The Task of the Book Foundations of Cognitive Science Behaving Systems Knowledge Systems Representation Machines and Computation Symbols Architectures Intelligence Search and Problem Spaces Preparation and Deliberation Summary Human Cognitive Architecture The Human Is a Symbol System System Levels The Time Scale of Human Action The Biological Band The Neural Circuit Level The Real-Time Constraint on Cognition The Cognitive Band The Level of Simple Operations The First Level of Composed Operations The Intendedly Rational Band Higher Bands: Social, Historical, and Evolutionary Summary Symbolic Processing for Intelligence The Central Architecture for Performance Chunking The Total Cognitive System RI-Soar: Knowledge-Intensive and Knowledge-Lean Operation Designer-Soar: Difficult Intellectual Tasks Soar as an Intelligent System Mapping Soar onto Human Cognition Soar and the Shape of Human Cognition Summary Immediate Behavior The Scientific Role of Immediate-Response Data Methodological Preliminaries Functional Analysis of Immediate Responses The Simplest Response Task (SRI) The Two-Choice Response Task (2CRT) Stimulus-Response Compatibility (SRC) Discussion of the Three Analyses Item Recognition Typing Summary Memory, Learning, and Skill The Memory and Learning Hypothesis of Soar The Soar Qualitative Theory of Learning The Distinction between Episodic and Semantic Memory Data Chunking Skill Acquisition Short-Term Memory (STM) Summary Intendedly Rational Behavior Ciyptarithmetic Syllogisms Sentence Verification Summary Along the Frontiers Language Development The Biological Band The Social Band The Role of Applications How to Move toward Unified Theories of Cognition References Name Index Subject Index",1990,0,2575,188,false,Psychology,,48603437,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2de06861c42928581aec8ddd932e68ad450a2c0a,https://www.semanticscholar.org/paper/2de06861c42928581aec8ddd932e68ad450a2c0a,Adversarial support vector machine learning,"Many learning tasks such as spam filtering and credit card fraud detection face an active adversary that tries to avoid detection. For learning problems that deal with an active adversary, it is important to model the adversary's attack strategy and develop robust learning models to mitigate the attack. These are the two objectives of this paper. We consider two attack models: a free-range attack model that permits arbitrary data corruption and a restrained attack model that anticipates more realistic attacks that a reasonable adversary would devise under penalties. We then develop optimal SVM learning strategies against the two attack models. The learning algorithms minimize the hinge loss while assuming the adversary is modifying data to maximize the loss. Experiments are performed on both artificial and real data sets. We demonstrate that optimal solutions may be overly pessimistic when the actual attacks are much weaker than expected. More important, we demonstrate that it is possible to develop a much more resilient SVM learning model while making loose assumptions on the data corruption models. When derived under the restrained attack model, our optimal SVM learning strategy provides more robust overall performance under a wide range of attack parameters.",2012,25,114,11,true,Computer Science,,2150920617,Yan Zhou,1741044,Murat Kantarcioglu,72558235,B. Thuraisingham,35476307,B. Xi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77cf2d8a174c5a9a6b41c44203695c1d7f83f391,https://www.semanticscholar.org/paper/77cf2d8a174c5a9a6b41c44203695c1d7f83f391,"Machine learning for medical diagnosis: history, state of the art and perspective",,2001,100,1246,43,true,Computer Science,Medicine,143986204,I. Kononenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91ed985917cf4c317b7d91e15c1ec55e746153bf,https://www.semanticscholar.org/paper/91ed985917cf4c317b7d91e15c1ec55e746153bf,What Clinicians Want: Contextualizing Explainable Machine Learning for Clinical End Use,"Translating machine learning (ML) models effectively to clinical practice requires establishing clinicians' trust. Explainability, or the ability of an ML model to justify its outcomes and assist clinicians in rationalizing the model prediction, has been generally understood to be critical to establishing trust. However, the field suffers from the lack of concrete definitions for usable explanations in different settings. To identify specific aspects of explainability that may catalyze building trust in ML models, we surveyed clinicians from two distinct acute care specialties (Intenstive Care Unit and Emergency Department). We use their feedback to characterize when explainability helps to improve clinicians' trust in ML models. We further identify the classes of explanations that clinicians identified as most relevant and crucial for effective translation to clinical practice. Finally, we discern concrete metrics for rigorous evaluation of clinical explainability methods. By integrating perceptions of explainability between clinicians and ML researchers we hope to facilitate the endorsement and broader adoption and sustained use of ML systems in healthcare.",2019,81,182,10,false,Computer Science,Mathematics,23152217,S. Tonekaboni,34287745,Shalmali Joshi,46223842,M. McCradden,49800482,A. Goldenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
