paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,fieldsOfStudy/1,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,fieldsOfStudy/2
43572a7cc087e388f7f312a0f2e17915682ff27c,https://www.semanticscholar.org/paper/43572a7cc087e388f7f312a0f2e17915682ff27c,Broadband Analog Aggregation for Low-Latency Federated Edge Learning,"To leverage rich data distributed at the network edge, a new machine-learning paradigm, called edge learning, has emerged where learning algorithms are deployed at the edge for providing intelligent services to mobile users. While computing speeds are advancing rapidly, the communication latency is becoming the bottleneck of fast edge learning. To address this issue, this work is focused on designing a low-latency multi-access scheme for edge learning. To this end, we consider a popular privacy-preserving framework, federated edge learning (FEEL), where a global AI-model at an edge-server is updated by aggregating (averaging) local models trained at edge devices. It is proposed that the updates simultaneously transmitted by devices over broadband channels should be analog aggregated “over-the-air” by exploiting the waveform-superposition property of a multi-access channel. Such broadband analog aggregation (BAA) results in dramatical communication-latency reduction compared with the conventional orthogonal access (i.e., OFDMA). In this work, the effects of BAA on learning performance are quantified targeting a single-cell random network. First, we derive two tradeoffs between communication-and-learning metrics, which are useful for network planning and optimization. The power control (“truncated channel inversion”) required for BAA results in a tradeoff between the update-reliability [as measured by the receive signal-to-noise ratio (SNR)] and the expected update-truncation ratio. Consider the scheduling of cell-interior devices to constrain path loss. This gives rise to the other tradeoff between the receive SNR and fraction of data exploited in learning. Next, the latency-reduction ratio of the proposed BAA with respect to the traditional OFDMA scheme is proved to scale almost linearly with the device population. Experiments based on a neural network and a real dataset are conducted for corroborating the theoretical results.",2018,44,322,39,false,Computer Science,Mathematics,2957831,Guangxu Zhu,1683878,Yong Wang,1697582,Kaibin Huang,,,,,,,,,,,,,,,,,,,
c57012ca87d6656c37921fde5107ee5b50a22ed2,https://www.semanticscholar.org/paper/c57012ca87d6656c37921fde5107ee5b50a22ed2,Genome-Scale Identification of Legionella pneumophila Effectors Using a Machine Learning Approach,"A large number of highly pathogenic bacteria utilize secretion systems to translocate effector proteins into host cells. Using these effectors, the bacteria subvert host cell processes during infection. Legionella pneumophila translocates effectors via the Icm/Dot type-IV secretion system and to date, approximately 100 effectors have been identified by various experimental and computational techniques. Effector identification is a critical first step towards the understanding of the pathogenesis system in L. pneumophila as well as in other bacterial pathogens. Here, we formulate the task of effector identification as a classification problem: each L. pneumophila open reading frame (ORF) was classified as either effector or not. We computationally defined a set of features that best distinguish effectors from non-effectors. These features cover a wide range of characteristics including taxonomical dispersion, regulatory data, genomic organization, similarity to eukaryotic proteomes and more. Machine learning algorithms utilizing these features were then applied to classify all the ORFs within the L. pneumophila genome. Using this approach we were able to predict and experimentally validate 40 new effectors, reaching a success rate of above 90%. Increasing the number of validated effectors to around 140, we were able to gain novel insights into their characteristics. Effectors were found to have low G+C content, supporting the hypothesis that a large number of effectors originate via horizontal gene transfer, probably from their protozoan host. In addition, effectors were found to cluster in specific genomic regions. Finally, we were able to provide a novel description of the C-terminal translocation signal required for effector translocation by the Icm/Dot secretion system. To conclude, we have discovered 40 novel L. pneumophila effectors, predicted over a hundred additional highly probable effectors, and shown the applicability of machine learning algorithms for the identification and characterization of bacterial pathogenesis determinants.",2009,52,224,15,true,Biology,Medicine,48688893,D. Burstein,6866451,T. Zusman,4507464,E. Degtyar,122381632,R. Viner,144093763,G. Segal,1963380,T. Pupko,,,,,,,,,,,,,
3284cce500a3138fac2a0b9802325589a6a75984,https://www.semanticscholar.org/paper/3284cce500a3138fac2a0b9802325589a6a75984,Calibration of Machine Learning Models,"One of the main goals of machine learning methods is to build a model or hypothesis from a set of data (also called evidence). After this learning process, the quality of the hypothesis must be evaluated as precisely as possible. For instance, if prediction errors have negative consequences in a certain application domain of a model (for example, detection of carcinogenic cells), it is important to know the exact ABStrAct",2012,45,40,2,true,Computer Science,,144256945,Antonio Bella,1785006,C. Ferri,1398777358,J. Hernández-Orallo,1401690994,M. J. Ramírez-Quintana,,,,,,,,,,,,,,,,,
b944cc4241d195b1609a7a9d87fce0e9ba1498bc,https://www.semanticscholar.org/paper/b944cc4241d195b1609a7a9d87fce0e9ba1498bc,Kernel Sparse Representation-Based Classifier,"Sparse representation-based classifier (SRC), a combined result of machine learning and compressed sensing, shows its good classification performance on face image data. However, SRC could not well classify the data with the same direction distribution. The same direction distribution means that the sample vectors belonging to different classes distribute on the same vector direction. This paper presents a new classifier, kernel sparse representation-based classifier (KSRC), based on SRC and the kernel trick which is a usual technique in machine learning. KSRC is a nonlinear extension of SRC and can remedy the drawback of SRC. To make the data in an input space separable, we implicitly map these data into a high-dimensional kernel feature space by using some nonlinear mapping associated with a kernel function. Since this kernel feature space has a very high (or possibly infinite) dimensionality, or is unknown, we have to avoid working in this space explicitly. Fortunately, we can indeed reduce the dimensionality of the kernel feature space by exploiting kernel-based dimensionality reduction methods. In the reduced subspace, we need to find sparse combination coefficients for a test sample and assign a class label to it. Similar to SRC, KSRC is also cast into an ℓ1-minimization problem or a quadratically constrained ℓ1 -minimization problem. Extensive experimental results on UCI and face data sets show KSRC improves the performance of SRC.",2012,50,307,33,false,Mathematics,Computer Science,2152827417,Li Zhang,49374288,Weida Zhou,1717197,P. Chang,48211068,Jing Liu,2152531966,Zhe Yan,2155390331,Ting Wang,2314391,Fanzhang Li,,,,,,,,,,,
0c3c9a41cce225af7160e202ea043b4d96a4eb43,https://www.semanticscholar.org/paper/0c3c9a41cce225af7160e202ea043b4d96a4eb43,Variational quantum Boltzmann machines,,2020,92,42,1,true,Computer Science,Physics,89004327,Christa Zoufal,40401747,Aurélien Lucchi,50539732,Stefan Woerner,,,,,,,,,,,,,,,,,,,
8f74f5623c4e5c5931641a264cfd7c02097e1e22,https://www.semanticscholar.org/paper/8f74f5623c4e5c5931641a264cfd7c02097e1e22,A Brief Survey of Text Mining,"The enormous amount of information stored in unstructured texts cannot simply be used for further processing by computers, which typically handle text as simple sequences of character strings. Therefore, specific (pre-)processing methods and algorithms are required in order to extract useful patterns. Text mining refers generally to the process of extracting interesting information and knowledge from unstructured text. In this article, we discuss text mining as a young and interdisciplinary field in the intersection of the related areas information retrieval, machine learning, statistics, computational linguistics and especially data mining. We describe the main analysis tasks preprocessing, classification, clustering, information extraction and visualization. In addition, we briefly discuss a number of successful applications of text mining.",2005,123,872,38,false,Computer Science,,1792623,A. Hotho,1759689,A. Nürnberger,1683459,G. Paass,,,,,,,,,,,,,,,,,,,
0a22e2181ee71ae744cbaa840b86bd64abd566f3,https://www.semanticscholar.org/paper/0a22e2181ee71ae744cbaa840b86bd64abd566f3,"Machine Learning for Security and the Internet of Things: The Good, the Bad, and the Ugly","The advancement of the Internet of Things (IoT) has allowed for unprecedented data collection, automation, and remote sensing and actuation, transforming autonomous systems and bringing smart command and control into numerous cyber physical systems (CPS) that our daily lives depend on. Simultaneously, dramatic improvements in machine learning and deep neural network architectures have enabled unprecedented analytical capabilities, which we see in increasingly common applications and production technologies, such as self-driving vehicles and intelligent mobile applications. Predictably, these technologies have seen rapid adoption, which has left many implementations vulnerable to threats unforeseen or undefended against. Moreover, such technologies can be used by malicious actors, and the potential for cyber threats, attacks, intrusions, and obfuscation that are only just being considered, applied, and countered. In this paper, we consider the good, the bad, and the ugly use of machine learning for cybersecurity and CPS/IoT. In detail, we consider the numerous benefits (good use) that machine learning has brought, both in general, and specifically for security and CPS/IoT, such as the improvement of intrusion detection mechanisms and decision accuracy in CPS/IoT. More pressing, we consider the vulnerabilities of machine learning (bad use) from the perspectives of security and CPS/IoT, including the ways in which machine learning systems can be compromised, misled, and subverted at all stages of the machine learning life-cycle (data collection, pre-processing, training, validation, implementation, etc.). Finally, the most concerning, a growing trend has been the utilization of machine learning in the execution of cyberattacks and intrusions (ugly use). Thus, we consider existing mechanisms with the potential to improve target acquisition and existing threat patterns, as well as those that can enable novel attacks yet to be seen.",2019,185,48,1,true,Computer Science,,72900649,Fan Liang,3433838,W. G. Hatcher,2652462,Weixian Liao,8361046,Weichao Gao,144323096,Wei Yu,,,,,,,,,,,,,,,
347d3cb1fc7a10a2cae84b8735f5030245606855,https://www.semanticscholar.org/paper/347d3cb1fc7a10a2cae84b8735f5030245606855,Multi-objective differential evolution based random forest for e-health applications,"Many machine learning techniques have been used in past few decades for various medical applications. However, these techniques suffer from parameter tuning issue. Therefore, an efficient tuning of these parameters has an ability to improve the performance of existing machine learning techniques. Therefore, in this work, a novel multi-objective differential evolution based random forest technique is proposed. The proposed technique is able to tune the parameters of random forest in an efficient manner. Extensive experiments are carried out by considering the proposed and the existing competitive machine learning techniques on various medical applications. It is observed that the proposed technique outperforms existing techniques in terms of accuracy, f-measure, sensitivity and specificity.",2019,37,57,0,false,Computer Science,,49650872,Manjit Kaur,31346552,Hemant Kumar Gianey,39425248,Dilbag Singh,33190741,Munish Sabharwal,,,,,,,,,,,,,,,,,
d1b53e3a977dffe016d88387e59e48d6dbdedcc6,https://www.semanticscholar.org/paper/d1b53e3a977dffe016d88387e59e48d6dbdedcc6,In-Memory Computation of a Machine-Learning Classifier in a Standard 6T SRAM Array,"This paper presents a machine-learning classifier where computations are performed in a standard 6T SRAM array, which stores the machine-learning model. Peripheral circuits implement mixed-signal weak classifiers via columns of the SRAM, and a training algorithm enables a strong classifier through boosting and also overcomes circuit nonidealities, by combining multiple columns. A prototype 128 <inline-formula> <tex-math notation=""LaTeX"">$\times $ </tex-math></inline-formula> 128 SRAM array, implemented in a 130-nm CMOS process, demonstrates ten-way classification of MNIST images (using image-pixel features downsampled from 28 <inline-formula> <tex-math notation=""LaTeX"">$\times $ </tex-math></inline-formula> 28 = 784 to 9 <inline-formula> <tex-math notation=""LaTeX"">$\times $ </tex-math></inline-formula> 9 = 81, which yields a baseline accuracy of 90%). In SRAM mode (bit-cell read/write), the prototype operates up to 300 MHz, and in classify mode, it operates at 50 MHz, generating a classification every cycle. With accuracy equivalent to a discrete SRAM/digital-MAC system, the system achieves ten-way classification at an energy of 630 pJ per decision, 113 times lower than a discrete system with standard training algorithm and 13 times lower than a discrete system with the proposed training algorithm.",2017,23,218,28,false,Computer Science,,1519068895,Jintao Zhang,2108367712,Zhuo Wang,145020569,N. Verma,,,,,,,,,,,,,,,,,,,
dcc2020e81d95bd41effd906d7033d9c0be9f392,https://www.semanticscholar.org/paper/dcc2020e81d95bd41effd906d7033d9c0be9f392,Statistical Learning Theory: A Primer,,2000,24,95,2,false,Mathematics,Computer Science,1801089,T. Evgeniou,1704699,M. Pontil,1685292,T. Poggio,,,,,,,,,,,,,,,,,,,
ae76094ae93b98c3c02580ec4f5a19f89b4d2429,https://www.semanticscholar.org/paper/ae76094ae93b98c3c02580ec4f5a19f89b4d2429,Machine-Learning-Assisted Many-Body Entanglement Measurement.,"Entanglement not only plays a crucial role in quantum technologies, but is key to our understanding of quantum correlations in many-body systems. However, in an experiment, the only way of measuring entanglement in a generic mixed state is through reconstructive quantum tomography, requiring an exponential number of measurements in the system size. Here, we propose a machine-learning-assisted scheme to measure the entanglement between arbitrary subsystems of size N_{A} and N_{B}, with O(N_{A}+N_{B}) measurements, and without any prior knowledge of the state. The method exploits a neural network to learn the unknown, nonlinear function relating certain measurable moments and the logarithmic negativity. Our procedure will allow entanglement measurements in a wide variety of systems, including strongly interacting many-body systems in both equilibrium and nonequilibrium regimes.",2017,88,54,1,true,Physics,Medicine,51482641,Johnnie Gray,144299779,L. Banchi,2106406,A. Bayat,32606321,S. Bose,,,,,,,,,,,,,,,,,
c9b68a2486a135b90b577f7fb0bfc08d8991c6b1,https://www.semanticscholar.org/paper/c9b68a2486a135b90b577f7fb0bfc08d8991c6b1,How the brain might work: a hierarchical and temporal model for learning and recognition,"The brains of mammals are very efficient learning machines. Many aspects of mammalian learning are yet to be incorporated into machine learning algorithms. For instance, vision is typically considered to be a spatial problem in which a learning system needs to be trained with labeled examples of object images. Yet, mammals learn with continuously flowing unlabeled data. It is also generally accepted that the visual cortex in mammals is organized as a hierarchy and that many aspects of visual perception can be modeled using Bayesian computations. 
This dissertation introduces algorithms and networks that combine hierarchical and temporal learning with Bayesian inference for pattern recognition. These algorithms and networks, collectively called Hierarchical Temporal Memory (HTM), can be used to learn hierarchical-temporal models of data. Temporal continuity is used to learn multiple levels of the hierarchy without supervision. The HTM algorithms, when applied to a visual pattern recognition problem, exhibit invariant recognition, robustness to noise, and generalization. Inference in the hierarchy is performed using Bayesian belief propagation equations that are adapted to this problem setting. 
In order to understand the generalization properties of HTMs, a generative model for HTMs is developed. This model enables the generation of synthetic data from HTM networks. These data are used to analyze and characterize learning and generalization in hierarchical-temporal systems. Two existing hierarchical pattern recognition models are mapped to HTMs to explain the source of generalization in those models. 
Finally, the HTM Bayesian belief propagation equations are used to suggest a mathematical model for cortical microcircuits. The microcircuit model is derived by combining known anatomical constraints with the computational specifications of HTM belief propagation. The proposed model has a laminar and columnar organization that matches many known anatomical features. The proposed circuits are then used in the modeling of two well known physiological phenomena.",2008,107,186,26,false,Computer Science,,50021619,D. George,,,,,,,,,,,,,,,,,,,,,,,
62759909cd689b42a959f40dfdc9aa6dc2860911,https://www.semanticscholar.org/paper/62759909cd689b42a959f40dfdc9aa6dc2860911,Deep learning and radiomics in precision medicine,"ABSTRACT Introduction: The radiological reading room is undergoing a paradigm shift to a symbiosis of computer science and radiology using artificial intelligence integrated with machine and deep learning with radiomics to better define tissue characteristics. The goal is to use integrated deep learning and radiomics with radiological parameters to produce a personalized diagnosis for a patient. Areas covered: This review provides an overview of historical and current deep learning and radiomics methods in the context of precision medicine in radiology. A literature search for ‘Deep Learning’, ‘Radiomics’, ‘Machine learning’, ‘Artificial Intelligence’, ‘Convolutional Neural Network’, ‘Generative Adversarial Network’, ‘Autoencoders’, Deep Belief Networks”, Reinforcement Learning”, and ‘Multiparametric MRI’ was performed in PubMed, ArXiv, Scopus, CVPR, SPIE, IEEE Xplore, and NIPS to identify articles of interest. Expert opinion: In conclusion, both deep learning and radiomics are two rapidly advancing technologies that will unite in the future to produce a single unified framework for clinical decision support with a potential to completely revolutionize the field of precision medicine.",2019,138,113,4,true,Computer Science,Medicine,3416812,V. Parekh,145581165,M. Jacobs,,,,,,,,,,,,,,,,,,,,,
291a4e3faf3a5b5b4d2320ddcac6874f559188d8,https://www.semanticscholar.org/paper/291a4e3faf3a5b5b4d2320ddcac6874f559188d8,Morphological classification of brains via high-dimensional shape transformations and machine learning methods,,2004,58,345,14,false,Computer Science,Medicine,144145316,Z. Lao,144986260,D. Shen,145361388,Z. Xue,1723125,B. Karaçali,1730458,S. Resnick,1740714,C. Davatzikos,,,,,,,,,,,,,Mathematics
8c3754f43d604dfe6d149a051eeaff8c2237f217,https://www.semanticscholar.org/paper/8c3754f43d604dfe6d149a051eeaff8c2237f217,A brief review on multi-task learning,,2018,112,68,1,false,Computer Science,,40426796,K. Thung,145191237,Chong-Yaw Wee,,,,,,,,,,,,,,,,,,,,,
345796dd6038042697749cef024464ffa4df62a8,https://www.semanticscholar.org/paper/345796dd6038042697749cef024464ffa4df62a8,"Machine Learning for E-mail Spam Filtering: Review, Techniques and Trends","We present a comprehensive review of the most effective content-based e-mail spam filtering techniques. We focus primarily on Machine Learning-based spam filters and their variants, and report on a broad review ranging from surveying the relevant ideas, efforts, effectiveness, and the current progress. The initial exposition of the background examines the basics of e-mail spam filtering, the evolving nature of spam, spammers playing cat-and-mouse with e-mail service providers (ESPs), and the Machine Learning front in fighting spam. We conclude by measuring the impact of Machine Learning-based filters and explore the promising offshoots of latest developments.",2016,145,49,6,false,Computer Science,Mathematics,2785110,Alexy Bhowmick,2350548,S. Hazarika,,,,,,,,,,,,,,,,,,,,,
53f0982422af3901346159d6ab11523c248f08e0,https://www.semanticscholar.org/paper/53f0982422af3901346159d6ab11523c248f08e0,Robust Boltzmann Machines for recognition and denoising,"While Boltzmann Machines have been successful at unsupervised learning and density modeling of images and speech data, they can be very sensitive to noise in the data. In this paper, we introduce a novel model, the Robust Boltzmann Machine (RoBM), which allows Boltzmann Machines to be robust to corruptions. In the domain of visual recognition, the RoBM is able to accurately deal with occlusions and noise by using multiplicative gating to induce a scale mixture of Gaussians over pixels. Image denoising and in-painting correspond to posterior inference in the RoBM. Our model is trained in an unsupervised fashion with unlabeled noisy data and can learn the spatial structure of the occluders. Compared to standard algorithms, the RoBM is significantly better at recognition and denoising on several face databases.",2012,30,165,7,true,Computer Science,,34312504,Yichuan Tang,145124475,R. Salakhutdinov,1695689,Geoffrey E. Hinton,,,,,,,,,,,,,,,,,,,
655f7db2f45309cab8523792b76e2bca04f72b27,https://www.semanticscholar.org/paper/655f7db2f45309cab8523792b76e2bca04f72b27,Some machine learning schemes for high-dimensional nonlinear PDEs,"We propose new machine learning schemes for solving high dimensional nonlinear partial differential equations (PDEs). Relying on the classical backward stochastic differential equation (BSDE) representation of PDEs, our algorithms estimate simultaneously the solution and its gradient by deep neural networks. These approximations are performed at each time step from the minimization of loss functions defined recursively by backward induction. The methodology is extended to variational inequalities arising in optimal stopping problems. 
We analyze the convergence of the deep learning schemes and provide error estimates in terms of the universal approximation of neural networks. 
Numerical results show that our algorithms give very good results till dimension 50 (and certainly above), for both PDEs and variational inequalities problems. For the PDEs resolution, our results are very similar to those obtained by the recent method in \cite{weinan2017deep} when the latter converges to the right solution or does not diverge. Numerical tests indicate that the proposed methods are not stuck in poor local minima 
as it can be the case with the algorithm designed in \cite{weinan2017deep}, and no divergence is experienced. The only limitation seems to be due to the inability of the considered deep neural networks to represent a solution with a too complex structure in high dimension.",2019,32,98,9,true,Computer Science,Mathematics,71758596,Côme Huré,145204321,H. Pham,3215934,X. Warin,,,,,,,,,,,,,,,,,,,
08510d874f5f57b75efb58d65c03f348b416fff3,https://www.semanticscholar.org/paper/08510d874f5f57b75efb58d65c03f348b416fff3,Predicting the direction of stock market prices using random forest,"Predicting trends in stock market prices has been an area of interest for researchers for many years due to its complex and dynamic nature. Intrinsic volatility in stock market across the globe makes the task of prediction challenging. Forecasting and diffusion modeling, although effective can't be the panacea to the diverse range of problems encountered in prediction, short-term or otherwise. Market risk, strongly correlated with forecasting errors, needs to be minimized to ensure minimal risk in investment. The authors propose to minimize forecasting error by treating the forecasting problem as a classification problem, a popular suite of algorithms in Machine learning. In this paper, we propose a novel way to minimize the risk of investment in stock market by predicting the returns of a stock using a class of powerful machine learning algorithms known as ensemble learning. Some of the technical indicators such as Relative Strength Index (RSI), stochastic oscillator etc are used as inputs to train our model. The learning model used is an ensemble of multiple decision trees. The algorithm is shown to outperform existing algo- rithms found in the literature. Out of Bag (OOB) error estimates have been found to be encouraging. Key Words: Random Forest Classifier, stock price forecasting, Exponential smoothing, feature extraction, OOB error and convergence.",2016,17,155,10,false,Computer Science,,3407635,Luckyson Khaidem,2280469,Snehanshu Saha,3407935,Sudeepa Roy Dey,,,,,,,,,,,,,,,,,,,
bac4daa0d7bc5ed9506cb7480dccd303fd6b797e,https://www.semanticscholar.org/paper/bac4daa0d7bc5ed9506cb7480dccd303fd6b797e,On Symplectic Optimization,"Accelerated gradient methods have had significant impact in machine learning -- in particular the theoretical side of machine learning -- due to their ability to achieve oracle lower bounds. But their heuristic construction has hindered their full integration into the practical machine-learning algorithmic toolbox, and has limited their scope. In this paper we build on recent work which casts acceleration as a phenomenon best explained in continuous time, and we augment that picture by providing a systematic methodology for converting continuous-time dynamics into discrete-time algorithms while retaining oracle rates. Our framework is based on ideas from Hamiltonian dynamical systems and symplectic integration. These ideas have had major impact in many areas in applied mathematics, but have not yet been seen to have a relationship with optimization.",2018,13,75,11,false,Mathematics,,144227038,M. Betancourt,1694621,Michael I. Jordan,144102853,Ashia C. Wilson,,,,,,,,,,,,,,,,,,,
640baa58f3d0c6b7b9b74a4271bcc424c3904dbb,https://www.semanticscholar.org/paper/640baa58f3d0c6b7b9b74a4271bcc424c3904dbb,Intrusion Detection System for NSL-KDD Dataset Using Convolutional Neural Networks,"With the increment of cyber traffic, there is a growing demand for cyber security. How to accurately detect cyber intrusions is the hotspot of recent research. Traditional Intrusion Detection Systems (IDS), based on traditional machine learning methods, lacks reliability and accuracy. In this paper, we build an IDS model with deep learning methodology. Instead of the traditional machine learning used in previous researches, we think deep learning has the potential to perform better in extracting features of massive data considering the massive cyber traffic in real life. Therefore, we propose to train an IDS model based on Convolution Neural Networks (CNN), a typical deep learning method, using entire NSL-KDD dataset. We study the performance of the model using multi class classification to compare with the performance of traditional machine learning methods including Random Forest (RF) and Support Vector Machine (SVM), and deep learning methods including Deep Belief Network (DBN) and Long Short Term Memory (LSTM). The experimental results show that the performance of our IDS model is superior to the performance of models based on traditional machine learning methods and novel deep learning methods in multi-class classification. Our model improves the accuracy of the intrusion detection and provides a new research direction for intrusion detection.",2018,23,51,4,false,Computer Science,,2110669254,Yalei Ding,2015827,Yuqing Zhai,,,,,,,,,,,,,,,,,,,,,
ba6ebad92ffc213af75fedccf137cd9ab2b36483,https://www.semanticscholar.org/paper/ba6ebad92ffc213af75fedccf137cd9ab2b36483,Prediction of Heart Disease Using Machine Learning Algorithms,"The successful experiment of data mining in highly visible fields like marketing, e-business, and retail has led to its application in other sectors and industries. Healthcare is being discovered among these areas. There is an opulence of data available within the healthcare systems. However, there is a scarcity of useful analysis tool to find hidden relationships in data. This research intends to provide a detailed description of Naive Bayes and decision tree classifier that are applied in our research particularly in the prediction of Heart Disease. Some experiment has been conducted to compare the execution of predictive data mining technique on the same dataset, and the consequence reveals that Decision Tree outperforms over Bayesian classification.",2016,30,119,6,false,Computer Science,,145537478,S. Nikhar,70159515,A. Karandikar,,,,,,,,,,,,,,,,,,,,,
b3a6e5a38bb5984a27823ecc040526cde10eb730,https://www.semanticscholar.org/paper/b3a6e5a38bb5984a27823ecc040526cde10eb730,On Learning Meaningful Code Changes Via Neural Machine Translation,"Recent years have seen the rise of Deep Learning (DL) techniques applied to source code. Researchers have exploited DL to automate several development and maintenance tasks, such as writing commit messages, generating comments and detecting vulnerabilities among others. One of the long lasting dreams of applying DL to source code is the possibility to automate non-trivial coding activities. While some steps in this direction have been taken (e.g., learning how to fix bugs), there is still a glaring lack of empirical evidence on the types of code changes that can be learned and automatically applied by DL. Our goal is to make this first important step by quantitatively and qualitatively investigating the ability of a Neural Machine Translation (NMT) model to learn how to automatically apply code changes implemented by developers during pull requests. We train and experiment with the NMT model on a set of 236k pairs of code components before and after the implementation of the changes provided in the pull requests. We show that, when applied in a narrow enough context (i.e., small/medium-sized pairs of methods before/after the pull request changes), NMT can automatically replicate the changes implemented by developers during pull requests in up to 36% of the cases. Moreover, our qualitative analysis shows that the model is capable of learning and replicating a wide variety of meaningful code changes, especially refactorings and bug-fixing activities. Our results pave the way for novel research in the area of DL on code, such as the automatic learning and applications of refactoring.",2019,49,113,22,true,Computer Science,,40626221,Michele Tufano,10382838,Jevgenija Pantiuchina,47543605,Cody Watson,1801330,G. Bavota,1697757,D. Poshyvanyk,,,,,,,,,,,,,,,
8772877ceb40d6d8685655145034740f3df7baad,https://www.semanticscholar.org/paper/8772877ceb40d6d8685655145034740f3df7baad,Studying Aesthetics in Photographic Images Using a Computational Approach,,2006,21,817,101,true,Computer Science,,40490812,R. Datta,5113463,D. Joshi,40116905,Jia Li,48094094,James Ze Wang,,,,,,,,,,,,,,,,,
3250380ecfac6e49da7c366beb0291133afa76b5,https://www.semanticscholar.org/paper/3250380ecfac6e49da7c366beb0291133afa76b5,An Introduction to Machine Learning,,2019,20,37,0,true,Computer Science,,120887600,Gopinath Rebala,40305919,A. Ravi,52111323,Sanjay Churiwala,,,,,,,,,,,,,,,,,,,
496a1e19b3207520818ab75100710913d3e1adcc,https://www.semanticscholar.org/paper/496a1e19b3207520818ab75100710913d3e1adcc,Computational Models of Learning,,2011,94,56,1,false,Computer Science,,3190353,L. Bolc,2084063933,Gary L. Bradshaw,,,,,,,,,,,,,,,,,,,,,
4eaa9e9be652e9f2e7445cbbb92dbdaee478db68,https://www.semanticscholar.org/paper/4eaa9e9be652e9f2e7445cbbb92dbdaee478db68,Interpretable classification models for recidivism prediction,"We investigate a long‐debated question, which is how to create predictive models of recidivism that are sufficiently accurate, transparent and interpretable to use for decision making. This question is complicated as these models are used to support different decisions, from sentencing, to determining release on probation to allocating preventative social services. Each case might have an objective other than classification accuracy, such as a desired true positive rate TPR or false positive rate FPR. Each (TPR, FPR) pair is a point on the receiver operator characteristic (ROC) curve. We use popular machine learning methods to create models along the full ROC curve on a wide range of recidivism prediction problems. We show that many methods (support vector machines, stochastic gradient boosting and ridge regression) produce equally accurate models along the full ROC curve. However, methods that are designed for interpretability (classification and regression trees and C5.0) cannot be tuned to produce models that are accurate and/or interpretable. To handle this shortcoming, we use a recent method called supersparse linear integer models to produce accurate, transparent and interpretable scoring systems along the full ROC curve. These scoring systems can be used for decision making for many different use cases, since they are just as accurate as the most powerful black box machine learning models for many applications, but completely transparent, and highly interpretable.",2015,154,186,6,true,Computer Science,Mathematics,2641684,J. Zeng,3072590,Berk Ustun,48395540,C. Rudin,,,,,,,,,,,,,,,,,,,
cdcf84a6bb5581ae7fc25680be1083344871029e,https://www.semanticscholar.org/paper/cdcf84a6bb5581ae7fc25680be1083344871029e,A Framework for Medical Image Retrieval Using Machine Learning and Statistical Similarity Matching Techniques With Relevance Feedback,"A content-based image retrieval (CBIR) framework for diverse collection of medical images of different imaging modalities, anatomic regions with different orientations and biological systems is proposed. Organization of images in such a database (DB) is well defined with predefined semantic categories; hence, it can be useful for category-specific searching. The proposed framework consists of machine learning methods for image prefiltering, similarity matching using statistical distance measures, and a relevance feedback (RF) scheme. To narrow down the semantic gap and increase the retrieval efficiency, we investigate both supervised and unsupervised learning techniques to associate low-level global image features (e.g., color, texture, and edge) in the projected PCA-based eigenspace with their high-level semantic and visual categories. Specially, we explore the use of a probabilistic multiclass support vector machine (SVM) and fuzzy c-mean (FCM) clustering for categorization and prefiltering of images to reduce the search space. A category-specific statistical similarity matching is proposed in a finer level on the prefiltered images. To incorporate a better perception subjectivity, an RF mechanism is also added to update the query parameters dynamically and adjust the proposed matching functions. Experiments are based on a ground-truth DB consisting of 5000 diverse medical images of 20 predefined categories. Analysis of results based on cross-validation (CV) accuracy and precision-recall for image categorization and retrieval is reported. It demonstrates the improvement, effectiveness, and efficiency achieved by the proposed framework",2007,43,234,15,false,Computer Science,Medicine,1776408,Md. Mahmudur Rahman,144420948,P. Bhattacharya,1693149,B. C. Desai,,,,,,,,,,,,,,,,,,,
8c44e22d63a9adcfae6fd3682e87029e7655718c,https://www.semanticscholar.org/paper/8c44e22d63a9adcfae6fd3682e87029e7655718c,"Comments on ""The Extreme Learning Machine""","This comment letter points out that the essence of the ""extreme learning machine (ELM)"" recently appeared has been proposed earlier by Broomhead and Lowe and Pao , and discussed by other authors. Hence, it is not necessary to introduce a new name ""ELM.""",2008,43,66,2,false,Computer Science,Medicine,2153824356,L. P. Wang,1578467790,C. Wan,,,,,,,,,,,,,,,,,,,,,
