paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/1,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name,authors/22/authorId,authors/22/name,authors/23/authorId,authors/23/name,authors/24/authorId,authors/24/name,authors/25/authorId,authors/25/name,fieldsOfStudy/2,fieldsOfStudy/3
7333e127b62eb545d81830df2a66b98c0693a32b,https://www.semanticscholar.org/paper/7333e127b62eb545d81830df2a66b98c0693a32b,Quantile Regression Forests,"Random forests were introduced as a machine learning tool in Breiman (2001) and have since proven to be very popular and powerful for high-dimensional regression and classification. For regression, random forests give an accurate approximation of the conditional mean of a response variable. It is shown here that random forests provide information about the full conditional distribution of the response variable, not only about the conditional mean. Conditional quantiles can be inferred with quantile regression forests, a generalisation of random forests. Quantile regression forests give a non-parametric and accurate way of estimating conditional quantiles for high-dimensional predictor variables. The algorithm is shown to be consistent. Numerical examples suggest that the algorithm is competitive in terms of predictive power.",2006,20,1199,176,false,Mathematics,1941834,N. Meinshausen,,,,,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ce2f55585f3156e332721b8ab4f449389dc2a3c,https://www.semanticscholar.org/paper/4ce2f55585f3156e332721b8ab4f449389dc2a3c,Hidden stratification causes clinically meaningful failures in machine learning for medical imaging,"Machine learning models for medical image analysis often suffer from poor performance on important subsets of a population that are not identified during training or testing. For example, overall performance of a cancer detection model may be high, but the model may still consistently miss a rare but aggressive cancer subtype. We refer to this problem as hidden stratification, and observe that it results from incompletely describing the meaningful variation in a dataset. While hidden stratification can substantially reduce the clinical efficacy of machine learning models, its effects remain difficult to measure. In this work, we assess the utility of several possible techniques for measuring hidden stratification effects, and characterize these effects both via synthetic experiments on the CIFAR-100 benchmark dataset and on multiple real-world medical imaging datasets. Using these measurement techniques, we find evidence that hidden stratification can occur in unidentified imaging subsets with low prevalence, low label quality, subtle distinguishing features, or spurious correlates, and that it can result in relative performance differences of over 20% on clinically important subsets. Finally, we discuss the clinical implications of our findings, and suggest that evaluation of hidden stratification should be a critical component of any machine learning deployment in medical imaging.",2019,60,188,9,false,Computer Science,1404268029,L. Oakden-Rayner,12322385,J. Dunnmon,145575177,G. Carneiro,1803218,Christopher Ré,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,
f1d73520d51a0f19c686d9f4bf7af1db33763a2a,https://www.semanticscholar.org/paper/f1d73520d51a0f19c686d9f4bf7af1db33763a2a,A support vector machine approach for detection of microcalcifications,"We investigate an approach based on support vector machines (SVMs) for detection of microcalcification (MC) clusters in digital mammograms, and propose a successive enhancement learning scheme for improved performance. SVM is a machine-learning method, based on the principle of structural risk minimization, which performs well when applied to data outside the training set. We formulate MC detection as a supervised-learning problem and apply SVM to develop the detection algorithm. We use the SVM to detect at each location in the image whether an MC is present or not. We tested the proposed method using a database of 76 clinical mammograms containing 1120 MCs. We use free-response receiver operating characteristic curves to evaluate detection performance, and compare the proposed algorithm with several existing methods. In our experiments, the proposed SVM framework outperformed all the other methods tested. In particular, a sensitivity as high as 94% was achieved by the SVM method at an error rate of one false-positive cluster per image. The ability of SVM to outperform several well-known methods developed for the widely studied problem of MC detection suggests that SVM is a promising technique for object detection in a medical imaging application.",2002,37,559,19,false,Computer Science,11895669,I. El-Naqa,46286398,Yongyi Yang,3067670,M. Wernick,143949487,N. Galatsanos,1781483,R. Nishikawa,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fcb90f68529cbfab49f471b54719ded7528d0ef,https://www.semanticscholar.org/paper/7fcb90f68529cbfab49f471b54719ded7528d0ef,Federated Learning: Strategies for Improving Communication Efficiency,"Federated Learning is a machine learning setting where the goal is to train a high-quality centralized model while training data remains distributed over a large number of clients each with unreliable and relatively slow network connections. We consider learning algorithms for this setting where on each round, each client independently computes an update to the current model based on its local data, and communicates this update to a central server, where the client-side updates are aggregated to compute a new global model. The typical clients in this setting are mobile phones, and communication efficiency is of the utmost importance. In this paper, we propose two ways to reduce the uplink communication costs: structured updates, where we directly learn an update from a restricted space parametrized using a smaller number of variables, e.g. either low-rank or a random mask; and sketched updates, where we learn a full model update and then compress it using a combination of quantization, random rotations, and subsampling before sending it to the server. Experiments on both convolutional and recurrent networks show that the proposed methods can reduce the communication cost by two orders of magnitude.",2016,26,2515,222,false,Computer Science,32139366,Jakub Konecný,145057514,H. B. McMahan,1815972,Felix X. Yu,2662221,Peter Richtárik,9486035,A. Suresh,36577444,D. Bacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a1724427b9c473e73f6abff648e7416269d3a68,https://www.semanticscholar.org/paper/2a1724427b9c473e73f6abff648e7416269d3a68,Cooperative Multi-Agent Learning: The State of the Art,,2005,420,1252,69,true,Computer Science,1703826,Liviu Panait,1706276,S. Luke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2ff569d69942d81b7975a3a8104dd276428ce2,https://www.semanticscholar.org/paper/ce2ff569d69942d81b7975a3a8104dd276428ce2,Comprehensive modeling of microRNA targets predicts functional non-conserved and non-canonical sites,,2010,42,1462,77,true,Biology,2612553,Doron Betel,1897441,Anjali J. Koppal,3281341,P. Agius,144882390,C. Sander,3209133,C. Leslie,,,,,,,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab1753d993c0c028a0fa729569b8c1528af4fe8,https://www.semanticscholar.org/paper/bab1753d993c0c028a0fa729569b8c1528af4fe8,TensorFlow.js: Machine Learning for the Web and Beyond,"TensorFlow.js is a library for building and executing machine learning algorithms in JavaScript. TensorFlow.js models run in a web browser and in the Node.js environment. The library is part of the TensorFlow ecosystem, providing a set of APIs that are compatible with those in Python, allowing models to be ported between the Python and JavaScript ecosystems. TensorFlow.js has empowered a new set of developers from the extensive JavaScript community to build and deploy machine learning models and enabled new classes of on-device computation. This paper describes the design, API, and implementation of TensorFlow.js, and highlights some of the impactful use cases.",2019,57,107,9,false,Computer Science,2842148,D. Smilkov,144203200,Nikhil Thorat,2867282,Yannick Assogba,2061016887,Ann Yuan,66420904,Nick Kreeger,144909203,Ping Yu,2145459759,Kangyi Zhang,49406880,Shanqing Cai,,2055012116,Eric Nielsen,46773550,David Soergel,1747918,S. Bileschi,49427600,Michael Terry,2053019791,Charles Nicholson,2118973495,Sandeep N. Gupta,39876485,S. Sirajuddin,1733143,D. Sculley,3089272,R. Monga,32131713,G. Corrado,1765169,F. Viégas,145233583,M. Wattenberg,,,,,,,,,,,,,,
9008cdacbdcff8a218a6928e94fe7c6dfc237b24,https://www.semanticscholar.org/paper/9008cdacbdcff8a218a6928e94fe7c6dfc237b24,Training support vector machines: an application to face detection,"We investigate the application of Support Vector Machines (SVMs) in computer vision. SVM is a learning technique developed by V. Vapnik and his team (AT&T Bell Labs., 1985) that can be seen as a new method for training polynomial, neural network, or Radial Basis Functions classifiers. The decision surfaces are found by solving a linearly constrained quadratic programming problem. This optimization problem is challenging because the quadratic form is completely dense and the memory requirements grow with the square of the number of data points. We present a decomposition algorithm that guarantees global optimality, and can be used to train SVM's over very large data sets. The main idea behind the decomposition is the iterative solution of sub-problems and the evaluation of optimality conditions which are used both to generate improved iterative values, and also establish the stopping criteria for the algorithm. We present experimental results of our implementation of SVM, and demonstrate the feasibility of our approach on a face detection problem that involves a data set of 50,000 data points.",1997,19,2891,110,false,Computer Science,1781874,E. Osuna,1771659,R. Freund,1804489,F. Girosi,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60e28c7da56eb61dd8ddb710a6f079ef02668014,https://www.semanticscholar.org/paper/60e28c7da56eb61dd8ddb710a6f079ef02668014,Selecting Features for Intrusion Detection: A Feature Relevance Analysis on KDD 99,"KDD 99 intrusion detection datasets, which are based on DARPA 98 dataset, provides labeled data for researchers working in the field of intrusion detection and is the only labeled dataset publicly available. Numerous researchers employed the datasets in KDD 99 intrusion detection competition to study the utilization of machine learning for intrusion detection and reported detection rates up to 91% with false positive rates less than 1%. To substantiate the performance of machine learning based detectors that are trained on KDD 99 training data; we investigate the relevance of each feature in KDD 99 intrusion detection datasets. To this end, information gain is employed to determine the most discriminating features for each class.",2005,12,413,18,false,Computer Science,2595532,H. G. Kayacik,1398261759,A. N. Zincir-Heywood,1796941,M. Heywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d310118dcbd5c72eb8e009ace9449083dcd7f340,https://www.semanticscholar.org/paper/d310118dcbd5c72eb8e009ace9449083dcd7f340,Machine learning modeling of superconducting critical temperature,,2017,77,215,10,true,Physics,7825795,V. Stanev,10438178,C. Oses,4833974,A. Kusne,121443103,Efrain Rodriguez,6262446,J. Paglione,3445901,S. Curtarolo,3046458,I. Takeuchi,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science,Materials Science
c7ce37d51ba01e17c9291f1dbf2ca8223b948b7f,https://www.semanticscholar.org/paper/c7ce37d51ba01e17c9291f1dbf2ca8223b948b7f,Machine learning for Internet of Things data analysis: A survey,,2017,158,638,24,false,Computer Science,35838436,M. Mahdavinejad,143976214,M. Rezvan,39393520,M. Barekatain,49277935,Peyman Adibi,1740880,P. Barnaghi,144463965,A. Sheth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb35ef89addbbc28d960bc0cab70d8a29fdf6eee,https://www.semanticscholar.org/paper/bb35ef89addbbc28d960bc0cab70d8a29fdf6eee,A Survey on Multi-Task Learning,"Multi-Task Learning (MTL) is a learning paradigm in machine learning and its aim is to leverage useful information contained in multiple related tasks to help improve the generalization performance of all the tasks. In this paper, we give a survey for MTL from the perspective of algorithmic modeling, applications and theoretical analyses. For algorithmic modeling, we give a definition of MTL and then classify different MTL algorithms into five categories, including feature learning approach, low-rank approach, task clustering approach, task relation learning approach and decomposition approach as well as discussing the characteristics of each approach. In order to improve the performance of learning tasks further, MTL can be combined with other learning paradigms including semi-supervised learning, active learning, unsupervised learning, reinforcement learning, multi-view learning and graphical models. When the number of tasks is large or the data dimensionality is high, we review online, parallel and distributed MTL models as well as dimensionality reduction and feature hashing to reveal their computational and storage advantages. Many real-world applications use MTL to boost their performance and we review representative works in this paper. Finally, we present theoretical analyses and discuss several future directions for MTL.",2017,277,993,62,true,Computer Science,46867608,Yu Zhang,152290618,Qiang Yang,,,,,,,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9887b9e16380884f2ba6568669883884163551a,https://www.semanticscholar.org/paper/c9887b9e16380884f2ba6568669883884163551a,Machine learning for image based species identification,"Accurate species identification is the basis for all aspects of taxonomic research and is an essential component of workflows in biological research. Biologists are asking for more efficient methods to meet the identification demand. Smart mobile devices, digital cameras as well as the mass digitisation of natural history collections led to an explosion of openly available image data depicting living organisms. This rapid increase in biological image data in combination with modern machine learning methods, such as deep learning, offers tremendous opportunities for automated species identification. In this paper, we focus on deep learning neural networks as a technology that enabled breakthroughs in automated species identification in the last 2 years. In order to stimulate more work in this direction, we provide a brief overview of machine learning frameworks applicable to the species identification problem. We review selected deep learning approaches for image based species identification and introduce publicly available applications. Eventually, this article aims to provide insights into the current state‐of‐the‐art in automated identification and to serve as a starting point for researchers willing to apply novel machine learning techniques in their biological studies. While modern machine learning approaches only slowly pave their way into the field of species identification, we argue that we are going to see a proliferation of these techniques being applied to the problem in the future. Artificial intelligence systems will provide alternative tools for taxonomic identification in the near future.",2018,47,166,4,false,Computer Science,50602098,Jana Wäldchen,35215848,Patrick Mäder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dd4a8eefa366b1b7d2471c1b8580df5bea23924,https://www.semanticscholar.org/paper/8dd4a8eefa366b1b7d2471c1b8580df5bea23924,Machine learning based phishing detection from URLs,,2019,35,294,21,false,Computer Science,2594473,O. K. Sahingoz,2657614,Ebubekir Buber,39094163,Önder Demir,3278786,B. Diri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910e3118b50f426e5e840561e1f9f1fdd67e5724,https://www.semanticscholar.org/paper/910e3118b50f426e5e840561e1f9f1fdd67e5724,MATHEMATICS FOR MACHINE LEARNING,"Machine learning is a way to study the algorithm and statistical model that is used by computer to perform a specific task through pattern and deduction [1]. It builds a mathematical model from a sample data which may come under either supervised or unsupervised learning. It is closely
 related to computational statistics which is an interface between statistics and computer science. Also, linear algebra and probability theory are two tools of mathematics which form the basis of machine learning. In general, statistics is a science concerned with collecting, analysing, interpreting
 the data. Data are the facts and figure that can be classified as either quantitative or qualitative. From the given set of data, we can predict the expected observation, difference between the outcome of two observations and how data look like which can help in better decision making process
 [2]. Descriptive and inferential statistics are the two methods of data analysis. Descriptive statistics summarize the raw data into information through which common expectation and variation of data can be taken. It also provides graphical methods that can be used to visualize the sample
 of data and qualitative understanding of observation whereas inferential statistics refers to drawing conclusions from data. Inferences are made under the framework of probability theory. So, understanding of data and interpretation of result are two important aspects of machine learning.
 In this paper, we have reviewed the different methods of ML, mathematics behind ML, its application in day to day life and future aspects.",2020,8,110,6,false,Mathematics,48700773,Gaurav Kumar,2128150752,Rishav Banerjee,2127420955,Deepak Kr Singh,2127639930,Nitesh Choubey,2127607412,Arnaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08dc94471605308669c8d3d8284ba94fcc93e345,https://www.semanticscholar.org/paper/08dc94471605308669c8d3d8284ba94fcc93e345,Deep Learning in Microscopy Image Analysis: A Survey,"Computerized microscopy image analysis plays an important role in computer aided diagnosis and prognosis. Machine learning techniques have powered many aspects of medical investigation and clinical practice. Recently, deep learning is emerging as a leading machine learning tool in computer vision and has attracted considerable attention in biomedical image analysis. In this paper, we provide a snapshot of this fast-growing field, specifically for microscopy image analysis. We briefly introduce the popular deep neural networks and summarize current deep learning achievements in various tasks, such as detection, segmentation, and classification in microscopy image analysis. In particular, we explain the architectures and the principles of convolutional neural networks, fully convolutional networks, recurrent neural networks, stacked autoencoders, and deep belief networks, and interpret their formulations or modelings for specific tasks on various microscopy images. In addition, we discuss the open challenges and the potential trends of future research in microscopy image analysis using deep learning.",2018,204,149,1,false,Computer Science,2082604,F. Xing,1877955,Yuanpu Xie,143729223,H. Su,12217443,Fujun Liu,29163569,Lin Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ace1951c95f9bbbcf83571ff6c0579521507e2e,https://www.semanticscholar.org/paper/8ace1951c95f9bbbcf83571ff6c0579521507e2e,The adverse effects of code duplication in machine learning models of code,"The field of big code relies on mining large corpora of code to perform some learning task towards creating better tools for software engineers. A significant threat to this approach was recently identified by Lopes et al. (2017) who found a large amount of near-duplicate code on GitHub. However, the impact of code duplication has not been noticed by researchers devising machine learning models for source code. In this work, we explore the effects of code duplication on machine learning models showing that reported performance metrics are sometimes inflated by up to 100% when testing on duplicated code corpora compared to the performance on de-duplicated corpora which more accurately represent how machine learning models of code are used by software engineers. We present a duplication index for widely used datasets, list best practices for collecting code corpora and evaluating machine learning models on them. Finally, we release tools to help the community avoid this problem in future research.",2018,28,159,17,true,Computer Science,3216345,Miltiadis Allamanis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c21ce2fd906ef6b5c669d55458bd956155eda14f,https://www.semanticscholar.org/paper/c21ce2fd906ef6b5c669d55458bd956155eda14f,Machine Learning and Data Mining; Methods and Applications,"From the Publisher: 
Master the new computational tools to get the most out of your information system. 
This practical guide, the first to clearly outline the situation for the benefit of engineers and scientists, provides a straightforward introduction to basic machine learning and data mining methods, covering the analysis of numerical, text, and sound data.",1998,5,395,11,false,Computer Science,2421006,R. Michalski,1725040,I. Bratko,66327168,Avan Bratko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f70b2f20be241f445a61f33c4b8e76e554760340,https://www.semanticscholar.org/paper/f70b2f20be241f445a61f33c4b8e76e554760340,Software Engineering for Machine Learning: A Case Study,"Recent advances in machine learning have stimulated widespread interest within the Information Technology sector on integrating AI capabilities into software and services. This goal has forced organizations to evolve their development processes. We report on a study that we conducted on observing software teams at Microsoft as they develop AI-based applications. We consider a nine-stage workflow process informed by prior experiences developing AI applications (e.g., search and NLP) and data science tools (e.g. application diagnostics and bug reporting). We found that various Microsoft teams have united this workflow into preexisting, well-evolved, Agile-like software engineering processes, providing insights about several essential engineering challenges that organizations may face in creating large-scale AI solutions for the marketplace. We collected some best practices from Microsoft teams to address these challenges. In addition, we have identified three aspects of the AI domain that make it fundamentally different from prior software application domains: 1) discovering, managing, and versioning the data needed for machine learning applications is much more complex and difficult than other types of software engineering, 2) model customization and model reuse require very different skills than are typically found in software teams, and 3) AI components are more difficult to handle as distinct modules than traditional software components - models may be ""entangled"" in complex ways and experience non-monotonic error behavior. We believe that the lessons learned by Microsoft teams will be valuable to other organizations.",2019,37,403,64,false,Computer Science,1719124,Saleema Amershi,1776779,A. Begel,145193818,C. Bird,1710751,R. DeLine,50355692,H. Gall,1783184,Ece Kamar,1693689,Nachiappan Nagappan,2571049,Besmira Nushi,,143609903,T. Zimmermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a7f3e90aa4929d7f01b6124b87f82f7735aa88,https://www.semanticscholar.org/paper/42a7f3e90aa4929d7f01b6124b87f82f7735aa88,Learn to Grow: A Continual Structure Learning Framework for Overcoming Catastrophic Forgetting,"Addressing catastrophic forgetting is one of the key challenges in continual learning where machine learning systems are trained with sequential or streaming tasks. Despite recent remarkable progress in state-of-the-art deep learning, deep neural networks (DNNs) are still plagued with the catastrophic forgetting problem. This paper presents a conceptually simple yet general and effective framework for handling catastrophic forgetting in continual learning with DNNs. The proposed method consists of two components: a neural structure optimization component and a parameter learning and/or fine-tuning component. By separating the explicit neural structure learning and the parameter estimation, not only is the proposed method capable of evolving neural structures in an intuitively meaningful way, but also shows strong capabilities of alleviating catastrophic forgetting in experiments. Furthermore, the proposed method outperforms all other baselines on the permuted MNIST dataset, the split CIFAR100 dataset and the Visual Domain Decathlon dataset in continual learning setting.",2019,30,200,13,false,Computer Science,2145429743,Xilai Li,34872128,Yingbo Zhou,47353858,Tianfu Wu,2166511,R. Socher,2228109,Caiming Xiong,,,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8149fb5aa8a5684e7d530c264451a5cb9250f5,https://www.semanticscholar.org/paper/0a8149fb5aa8a5684e7d530c264451a5cb9250f5,Recent Advances in Hierarchical Reinforcement Learning,,2003,109,1015,81,false,Computer Science,1730590,A. Barto,1850503,S. Mahadevan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038a7a72731a456deb9d03572f1bffab3522b5f5,https://www.semanticscholar.org/paper/038a7a72731a456deb9d03572f1bffab3522b5f5,"UCI Machine Learning Repository, University of California, Irvine, School of Information and Computer Sciences",,2007,0,2216,226,false,Computer Science,2767462,A. Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f71ab367eb37cfd145d41327f7bb14077e5e7c5,https://www.semanticscholar.org/paper/4f71ab367eb37cfd145d41327f7bb14077e5e7c5,Deep Learning for Hyperspectral Image Classification: An Overview,"Hyperspectral image (HSI) classification has become a hot topic in the field of remote sensing. In general, the complex characteristics of hyperspectral data make the accurate classification of such data challenging for traditional machine learning methods. In addition, hyperspectral imaging often deals with an inherently nonlinear relation between the captured spectral information and the corresponding materials. In recent years, deep learning has been recognized as a powerful feature-extraction tool to effectively address nonlinear problems and widely used in a number of image processing tasks. Motivated by those successful applications, deep learning has also been introduced to classify HSIs and demonstrated good performance. This survey paper presents a systematic review of deep learning-based HSI classification literatures and compares several strategies for this topic. Specifically, we first summarize the main challenges of HSI classification which cannot be effectively overcome by traditional machine learning methods, and also introduce the advantages of deep learning to handle these problems. Then, we build a framework that divides the corresponding works into spectral-feature networks, spatial-feature networks, and spectral–spatial-feature networks to systematically review the recent achievements in deep learning-based HSI classification. In addition, considering the fact that available training samples in the remote sensing field are usually very limited and training deep networks require a large number of samples, we include some strategies to improve classification performance, which can provide some guidelines for future studies on this topic. Finally, several representative deep learning-based classification methods are conducted on real HSIs in our experiments.",2019,118,484,17,true,Engineering,2116066317,Shutao Li,145273596,Weiwei Song,38140728,Leyuan Fang,2597809,Yushi Chen,2370080,Pedram Ghamisi,1682001,J. Benediktsson,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d26e0b78b2a5d4dfb84fdad1604468a3476933,https://www.semanticscholar.org/paper/33d26e0b78b2a5d4dfb84fdad1604468a3476933,Optimal Deep Learning LSTM Model for Electric Load Forecasting using Feature Selection and Genetic Algorithm: Comparison with Machine Learning Approaches †,"Background: With the development of smart grids, accurate electric load forecasting has become increasingly important as it can help power companies in better load scheduling and reduce excessive electricity production. However, developing and selecting accurate time series models is a challenging task as this requires training several different models for selecting the best amongst them along with substantial feature engineering to derive informative features and finding optimal time lags, a commonly used input features for time series models. Methods: Our approach uses machine learning and a long short-term memory (LSTM)-based neural network with various configurations to construct forecasting models for short to medium term aggregate load forecasting. The research solves above mentioned problems by training several linear and non-linear machine learning algorithms and picking the best as baseline, choosing best features using wrapper and embedded feature selection methods and finally using genetic algorithm (GA) to find optimal time lags and number of layers for LSTM model predictive performance optimization. Results: Using France metropolitan’s electricity consumption data as a case study, obtained results show that LSTM based model has shown high accuracy then machine learning model that is optimized with hyperparameter tuning. Using the best features, optimal lags, layers and training various LSTM configurations further improved forecasting accuracy. Conclusions: A LSTM model using only optimally selected time lagged features captured all the characteristics of complex time series and showed decreased Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) for medium to long range forecasting for a wider metropolitan area.",2018,51,384,11,true,Computer Science,2840057,S. Bouktif,144239525,A. Fiaz,1994554,Ali Ouni,2394689,M. A. Serhani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76025a0d9f355d9ca9f2562b87ca0ef54fbc113d,https://www.semanticscholar.org/paper/76025a0d9f355d9ca9f2562b87ca0ef54fbc113d,Online Sequential Extreme Learning Machine With Kernels,"The extreme learning machine (ELM) was recently proposed as a unifying framework for different families of learning algorithms. The classical ELM model consists of a linear combination of a fixed number of nonlinear expansions of the input vector. Learning in ELM is hence equivalent to finding the optimal weights that minimize the error on a dataset. The update works in batch mode, either with explicit feature mappings or with implicit mappings defined by kernels. Although an online version has been proposed for the former, no work has been done up to this point for the latter, and whether an efficient learning algorithm for online kernel-based ELM exists remains an open problem. By explicating some connections between nonlinear adaptive filtering and ELM theory, in this brief, we present an algorithm for this task. In particular, we propose a straightforward extension of the well-known kernel recursive least-squares, belonging to the kernel adaptive filtering (KAF) family, to the ELM framework. We call the resulting algorithm the kernel online sequential ELM (KOS-ELM). Moreover, we consider two different criteria used in the KAF field to obtain sparse filters and extend them to our context. We show that KOS-ELM, with their integration, can result in a highly efficient algorithm, both in terms of obtained generalization error and training time. Empirical evaluations demonstrate interesting results on some benchmarking datasets.",2015,32,122,3,false,Mathematics,1752983,Simone Scardapane,1735581,D. Comminiello,1722048,M. Scarpiniti,1737292,A. Uncini,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,
10ee4bfd16c2784adf54703daa24c37520fda1f3,https://www.semanticscholar.org/paper/10ee4bfd16c2784adf54703daa24c37520fda1f3,Pattern for Python,"Pattern is a package for Python 2.4+ with functionality for web mining (Google + Twitter + Wikipedia, web spider, HTML DOM parser), natural language processing (tagger/chunker, n-gram search, sentiment analysis, WordNet), machine learning (vector space model, k-means clustering, Naive Bayes + k-NN + SVM classifiers) and network analysis (graph centrality and visualization). It is well documented and bundled with 30+ examples and 350+ unit tests. The source code is licensed under BSD and available from http://www.clips.ua.ac.be/pages/pattern.",2012,22,345,22,false,Computer Science,8231390,T. D. Smedt,1735272,Walter Daelemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094ce8379a16030a7a993b2f70af46916f7ea99b,https://www.semanticscholar.org/paper/094ce8379a16030a7a993b2f70af46916f7ea99b,A support vector method for optimizing average precision,"Machine learning is commonly used to improve ranked retrieval systems. Due to computational difficulties, few learning techniques have been developed to directly optimize for mean average precision (MAP), despite its widespread use in evaluating such systems. Existing approaches optimizing MAP either do not find a globally optimal solution, or are computationally expensive. In contrast, we present a general SVM learning algorithm that efficiently finds a globally optimal solution to a straightforward relaxation of MAP. We evaluate our approach using the TREC 9 and TREC 10 Web Track corpora (WT10g), comparing against SVMs optimized for accuracy and ROCArea. In most cases we show our method to produce statistically significant improvements in MAP scores.",2007,23,718,114,true,Computer Science,1740159,Yisong Yue,50256971,Thomas Finley,1803571,Filip Radlinski,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33108287fbc8d94160787d7b2c7ef249d3ad6437,https://www.semanticscholar.org/paper/33108287fbc8d94160787d7b2c7ef249d3ad6437,Modeling Coverage for Neural Machine Translation,"Attention mechanism has enhanced state-of-the-art Neural Machine Translation (NMT) by jointly learning to align and translate. It tends to ignore past alignment information, however, which often leads to over-translation and under-translation. To address this problem, we propose coverage-based NMT in this paper. We maintain a coverage vector to keep track of the attention history. The coverage vector is fed to the attention model to help adjust future attention, which lets NMT system to consider more about untranslated source words. Experiments show that the proposed approach significantly improves both translation quality and alignment quality over standard attention-based NMT.",2016,35,655,66,true,Computer Science,2909321,Zhaopeng Tu,11955007,Zhengdong Lu,2152798100,Yang Liu,2110998009,Xiaohua Liu,49404233,Hang Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
