paperId,url,title,abstract,year,referenceCount,citationCount,influentialCitationCount,isOpenAccess,fieldsOfStudy/0,authors/0/authorId,authors/0/name,authors/1/authorId,authors/1/name,authors/2/authorId,authors/2/name,fieldsOfStudy/1,authors/3/authorId,authors/3/name,authors/4/authorId,authors/4/name,authors/5/authorId,authors/5/name,authors/6/authorId,authors/6/name,authors/7/authorId,authors/7/name,fieldsOfStudy/2,authors/8/authorId,authors/8/name,authors/9/authorId,authors/9/name,authors/10/authorId,authors/10/name,authors/11/authorId,authors/11/name,authors/12/authorId,authors/12/name,authors/13/authorId,authors/13/name,authors/14/authorId,authors/14/name,authors/15/authorId,authors/15/name,authors/16/authorId,authors/16/name,authors/17/authorId,authors/17/name,authors/18/authorId,authors/18/name,authors/19/authorId,authors/19/name,authors/20/authorId,authors/20/name,authors/21/authorId,authors/21/name
878783964ab23c97052ea82685368099d85c500d,https://www.semanticscholar.org/paper/878783964ab23c97052ea82685368099d85c500d,A Comparison of Algorithms for Maximum Entropy Parameter Estimation,"Conditional maximum entropy (ME) models provide a general purpose machine learning technique which has been successfully applied to fields as diverse as computer vision and econometrics, and which is used for a wide variety of classification problems in natural language processing. However, the flexibility of ME models is not without cost. While parameter estimation for ME models is conceptually straightforward, in practice ME models for typical natural language tasks are very large, and may well contain many thousands of free parameters. In this paper, we consider a number of algorithms for estimating the parameters of ME models, including iterative scaling, gradient ascent, conjugate gradient, and variable metric methods. Sur-prisingly, the standardly used iterative scaling algorithms perform quite poorly in comparison to the others, and for all of the test problems, a limited-memory variable metric algorithm outperformed the other choices.",2002,39,759,50,true,Computer Science,145804005,Robert Malouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f002c2059f0714b5423f084913e54a50fe1ac58,https://www.semanticscholar.org/paper/7f002c2059f0714b5423f084913e54a50fe1ac58,Deep learning for electroencephalogram (EEG) classification tasks: a review,"Objective. Electroencephalography (EEG) analysis has been an important tool in neuroscience with applications in neuroscience, neural engineering (e.g. Brain–computer interfaces, BCI’s), and even commercial applications. Many of the analytical tools used in EEG studies have used machine learning to uncover relevant information for neural classification and neuroimaging. Recently, the availability of large EEG data sets and advances in machine learning have both led to the deployment of deep learning architectures, especially in the analysis of EEG signals and in understanding the information it may contain for brain functionality. The robust automatic classification of these signals is an important step towards making the use of EEG more practical in many applications and less reliant on trained professionals. Towards this goal, a systematic review of the literature on deep learning applications to EEG classification was performed to address the following critical questions: (1) Which EEG classification tasks have been explored with deep learning? (2) What input formulations have been used for training the deep networks? (3) Are there specific deep learning network structures suitable for specific types of tasks? Approach. A systematic literature review of EEG classification using deep learning was performed on Web of Science and PubMed databases, resulting in 90 identified studies. Those studies were analyzed based on type of task, EEG preprocessing methods, input type, and deep learning architecture. Main results. For EEG classification tasks, convolutional neural networks, recurrent neural networks, deep belief networks outperform stacked auto-encoders and multi-layer perceptron neural networks in classification accuracy. The tasks that used deep learning fell into five general groups: emotion recognition, motor imagery, mental workload, seizure detection, event related potential detection, and sleep scoring. For each type of task, we describe the specific input formulation, major characteristics, and end classifier recommendations found through this review. Significance. This review summarizes the current practices and performance outcomes in the use of deep learning for EEG classification. Practical suggestions on the selection of many hyperparameters are provided in the hope that they will promote or guide the deployment of deep learning to EEG datasets in future research.",2019,187,527,30,false,Physics,1411706241,Alexander Craik,2517432,Yongtian He,1398582662,J. Contreras-Vidal,Medicine,,,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adc61e21eafecfbf6ebecc570f9f913659a2bfb2,https://www.semanticscholar.org/paper/adc61e21eafecfbf6ebecc570f9f913659a2bfb2,Deep Learning Based Text Classification: A Comprehensive Review,"Deep learning basedmodels have surpassed classical machine learning based approaches in various text classification tasks, including sentiment analysis, news categorization, question answering, and natural language inference. In this paper, we provide a comprehensive review of more than 150 deep learning based models for text classification developed in recent years, and discuss their technical contributions, similarities, and strengths. We also provide a summary of more than 40 popular datasets widely used for text classification. Finally, we provide a quantitative analysis of the performance of different deep learning models on popular benchmarks, and discuss future research directions. Additional",2021,226,297,15,false,,2164604,Shervin Minaee,49943757,E. Cambria,48441311,Jianfeng Gao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19a56027227690f7301494e94621f4486225e813,https://www.semanticscholar.org/paper/19a56027227690f7301494e94621f4486225e813,Improved Learning of Gaussian-Bernoulli Restricted Boltzmann Machines,,2011,20,185,27,false,Computer Science,1979489,Kyunghyun Cho,145096481,A. Ilin,2785022,T. Raiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026a79ea386a75113d06acc0e02016f13c673fc1,https://www.semanticscholar.org/paper/026a79ea386a75113d06acc0e02016f13c673fc1,Combining mechanistic and machine learning models for predictive engineering and optimization of tryptophan metabolism,,2020,87,82,3,true,Computer Science,1970835877,Jie Zhang,11825708,Søren D Petersen,5644599,Tijana Radivojević,Medicine,50027909,A. Ramirez,1969206387,Andrés Pérez-Manríquez,2077208,Eduardo Abeliuk,49113983,Benjamín J. Sánchez,47265331,Zak Costello,,2144837188,Yu Chen,34226913,M. Fero,2819529,H. Martín,153455426,J. Nielsen,144485119,J. Keasling,2455646,M. K. Jensen,,,,,,,,,,,,,,,,
cfd4259d305a00f13d5f08841230389f61322422,https://www.semanticscholar.org/paper/cfd4259d305a00f13d5f08841230389f61322422,Optimizing search engines using clickthrough data,"This paper presents an approach to automatically optimizing the retrieval quality of search engines using clickthrough data. Intuitively, a good information retrieval system should present relevant documents high in the ranking, with less relevant documents following below. While previous approaches to learning retrieval functions from examples exist, they typically require training data generated from relevance judgments by experts. This makes them difficult and expensive to apply. The goal of this paper is to develop a method that utilizes clickthrough data for training, namely the query-log of the search engine in connection with the log of links the users clicked on in the presented ranking. Such clickthrough data is available in abundance and can be recorded at very low cost. Taking a Support Vector Machine (SVM) approach, this paper presents a method for learning retrieval functions. From a theoretical perspective, this method is shown to be well-founded in a risk minimization framework. Furthermore, it is shown to be feasible even for large sets of queries and features. The theoretical results are verified in a controlled experiment. It shows that the method can effectively adapt the retrieval function of a meta-search engine to a particular group of users, outperforming Google in terms of retrieval quality after only a couple of hundred training examples.",2002,31,4391,688,false,Computer Science,1680188,T. Joachims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698bdb4673caa10e0f5eece28ae80393c5ff94f,https://www.semanticscholar.org/paper/2698bdb4673caa10e0f5eece28ae80393c5ff94f,Collaborative Writing Support Tools on the Cloud,"Academic writing, individual or collaborative, is an essential skill for today's graduates. Unfortunately, managing writing activities and providing feedback to students is very labor intensive and academics often opt out of including such learning experiences in their teaching. We describe the architecture for a new collaborative writing support environment used to embed such collaborative learning activities in engineering courses. iWrite provides tools for managing collaborative and individual writing assignments in large cohorts. It outsources the writing tools and the storage of student content to third party cloud-computing vendors (i.e., Google). We further describe how using machine learning and NLP techniques, the architecture provides automated feedback, automatic question generation, and process analysis features.",2011,46,128,3,false,Computer Science,144792845,R. Calvo,2073202565,Stephen T. O'Rourke,145869583,Janet Jones,,1763220,K. Yacef,20779579,P. Reimann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7edde67273c2ad09458d73328628f3385d0df837,https://www.semanticscholar.org/paper/7edde67273c2ad09458d73328628f3385d0df837,From Graphs to Manifolds - Weak and Strong Pointwise Consistency of Graph Laplacians,,2005,11,334,16,false,Mathematics,143610806,Matthias Hein,3015507,Jean-Yves Audibert,1728654,U. V. Luxburg,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f0d3991feb75f6f2fd50d0f2f80d820f20054cc,https://www.semanticscholar.org/paper/7f0d3991feb75f6f2fd50d0f2f80d820f20054cc,"ZipML: Training Linear Models with End-to-End Low Precision, and a Little Bit of Deep Learning","Recently there has been significant interest in training machine-learning models at low precision: by reducing precision, one can reduce computation and communication by one order of magnitude. We examine training at reduced precision, both from a theoretical and practical perspective, and ask: is it possible to train models at end-to-end low precision with provable guarantees? Can this lead to consistent order-ofmagnitude speedups? We mainly focus on linear models, and the answer is yes for linear models. We develop a simple framework called ZipML based on one simple but novel strategy called double sampling. Our ZipML framework is able to execute training at low precision with no bias, guaranteeing convergence, whereas naive quantization would introduce significant bias. We validate our framework across a range of applications, and show that it enables an FPGA prototype that is up to 6.5× faster than an implementation using full 32-bit precision. We further develop a variance-optimal stochastic quantization strategy and show that it can make a significant difference in a variety of settings. When applied to linear models together with double sampling, we save up to another 1.7× in data movement compared with uniform quantization. When training deep networks with quantized models, we achieve higher accuracy than the state-of-theart XNOR-Net. ETH Zurich, Switzerland Massachusetts Institute of Technology, USA IST Austria, Austria University of Rochester, USA. Correspondence to: Hantian Zhang <hantian.zhang@inf.ethz.ch>, Ce Zhang <ce.zhang@inf.ethz.ch>. Proceedings of the 34 th International Conference on Machine Learning, Sydney, Australia, PMLR 70, 2017. Copyright 2017 by the author(s). (a) Linear Regression (c) 3D Reconstruction 32Bit 12Bit (b) FPGA Speed Up (d) Deep Learning Machine Learning Models Data Movement Channels Speed up because of our techniques Gradient Input Samples Model Linear Models De Sa et la., Alistarh et al., ... 1. Double Sampling 2. Data-Optimal Encoding Stochastic Rounding Very Significant Speed up (Up to 10x) Deep Learning Courbariaux et al., Rastegari et al., ... Data-Optimal Encoding Significant Speed up 0 25 50 75 100 32-bit Full Precision Double Sampling 4-bit #Epochs Tr ai ni ng L os s #Epochs (a) Linear Regression (b) LS-SVM 0 25 50 75 100 .3",2017,24,154,10,false,Computer Science,2016429687,Hantian Zhang,2800851,Jerry Li,34680313,Kaan Kara,,3311387,Dan Alistarh,40478933,Ji Liu,1776014,Ce Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7baa5d9d6e244586eb90929526fa7d4589d8ed2,https://www.semanticscholar.org/paper/c7baa5d9d6e244586eb90929526fa7d4589d8ed2,Probabilistic Graphical Models: Principles and Techniques - Adaptive Computation and Machine Learning,"Most tasks require a person or an automated system to reasonto reach conclusions based on available information. The framework of probabilistic graphical models, presented in this book, provides a general approach for this task. The approach is model-based, allowing interpretable models to be constructed and then manipulated by reasoning algorithms. These models can also be learned automatically from data, allowing the approach to be used in cases where manually constructing a model is difficult or even impossible. Because uncertainty is an inescapable aspect of most real-world applications, the book focuses on probabilistic models, which make the uncertainty explicit and provide models that are more faithful to reality. Probabilistic Graphical Models discusses a variety of models, spanning Bayesian networks, undirected Markov networks, discrete and continuous models, and extensions to deal with dynamical systems and relational data. For each class of models, the text describes the three fundamental cornerstones: representation, inference, and learning, presenting both basic concepts and advanced techniques. Finally, the book considers the use of the proposed framework for causal reasoning and decision making under uncertainty. The main text in each chapter provides the detailed technical development of the key ideas. Most chapters also include boxes with additional material: skill boxes, which describe techniques; case study boxes, which discuss empirical cases related to the approach described in the text, including applications in computer vision, robotics, natural language understanding, and computational biology; and concept boxes, which present significant concepts drawn from the material in the chapter. Instructors (and readers) can group chapters in various combinations, from core topics to more technically advanced material, to suit their particular needs. Adaptive Computation and Machine Learning series",2009,0,624,73,false,Computer Science,1736370,D. Koller,50785579,N. Friedman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5a2dc97721844881ba86f61c8c1fdb6c042cecb,https://www.semanticscholar.org/paper/d5a2dc97721844881ba86f61c8c1fdb6c042cecb,Rule Extraction from Support Vector Machines,,2008,12,206,18,true,Computer Science,1715247,J. Diederich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb1b96dcc133b170e7e5b340f93c5f230d495ee,https://www.semanticscholar.org/paper/8fb1b96dcc133b170e7e5b340f93c5f230d495ee,A streaming ensemble algorithm (SEA) for large-scale classification,"Ensemble methods have recently garnered a great deal of attention in the machine learning community. Techniques such as Boosting and Bagging have proven to be highly effective but require repeated resampling of the training data, making them inappropriate in a data mining context. The methods presented in this paper take advantage of plentiful data, building separate classifiers on sequential chunks of training points. These classifiers are combined into a fixed-size ensemble using a heuristic replacement strategy. The result is a fast algorithm for large-scale or streaming data that classifies as well as a single decision tree built on all the data, requires approximately constant memory, and adjusts quickly to concept drift.",2001,21,1184,166,false,Computer Science,2562282,W. N. Street,2117912702,YongSeog Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08f6cbd15171b91c900c43e6959aa9eaa97e1137,https://www.semanticscholar.org/paper/08f6cbd15171b91c900c43e6959aa9eaa97e1137,On-Line Support Vector Machine Regression,,2002,13,90,6,true,Computer Science,2110741568,Mario Martín,,,,,Mathematics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd20272cba91c5a47bfd54a9d716a51acd28195f,https://www.semanticscholar.org/paper/dd20272cba91c5a47bfd54a9d716a51acd28195f,Machine Learning at Central Banks,"We introduce machine learning in the context of central banking and policy analyses. Our aim is to give an overview broad enough to allow the reader to place machine learning within the wider range of statistical modelling and computational analyses, and provide an idea of its scope and limitations. We review the underlying technical sources and the nascent literature applying machine learning to economic and policy problems. We present popular modelling approaches, such as artificial neural networks, tree-based models, support vector machines, recommender systems and different clustering techniques. Important concepts like the bias-variance trade-off, optimal model complexity, regularisation and cross-validation are discussed to enrich the econometrics toolbox in their own right. We present three case studies relevant to central bank policy, financial regulation and economic modelling more widely. First, we model the detection of alerts on the balance sheets of financial institutions in the context of banking supervision. Second, we perform a projection exercise for UK CPI inflation on a medium-term horizon of two years. Here, we introduce a simple training-testing framework for time series analyses. Third, we investigate the funding patterns of technology start-ups with the aim to detect potentially disruptive innovators in financial technology. Machine learning models generally outperform traditional modelling approaches in prediction tasks, while open research questions remain with regard to their causal inference properties.",2017,0,80,5,false,Economics,3000889,Chiranjit Chakraborty,47476153,Andreas Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e838ba98e198d2dac047736e77c50c0efa49c2dc,https://www.semanticscholar.org/paper/e838ba98e198d2dac047736e77c50c0efa49c2dc,Data augmentation for improving deep learning in image classification problem,"These days deep learning is the fastest-growing field in the field of Machine Learning (ML) and Deep Neural Networks (DNN). Among many of DNN structures, the Convolutional Neural Networks (CNN) are currently the main tool used for the image analysis and classification purposes. Although great achievements and perspectives, deep neural networks and accompanying learning algorithms have some relevant challenges to tackle. In this paper, we have focused on the most frequently mentioned problem in the field of machine learning, that is the lack of sufficient amount of the training data or uneven class balance within the datasets. One of the ways of dealing with this problem is so called data augmentation. In the paper we have compared and analyzed multiple methods of data augmentation in the task of image classification, starting from classical image transformations like rotating, cropping, zooming, histogram based methods and finishing at Style Transfer and Generative Adversarial Networks, along with the representative examples. Next, we presented our own method of data augmentation based on image style transfer. The method allows to generate the new images of high perceptual quality that combine the content of a base image with the appearance of another ones. The newly created images can be used to pre-train the given neural network in order to improve the training process efficiency. Proposed method is validated on the three medical case studies: skin melanomas diagnosis, histopathological images and breast magnetic resonance imaging (MRI) scans analysis, utilizing the image classification in order to provide a diagnose. In such kind of problems the data deficiency is one of the most relevant issues. Finally, we discuss the advantages and disadvantages of the methods being analyzed.",2018,45,694,11,false,Computer Science,32920239,Agnieszka Mikołajczyk,31820684,M. Grochowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2f0b32444bbb41d198a54e6aeea109c81691f27,https://www.semanticscholar.org/paper/f2f0b32444bbb41d198a54e6aeea109c81691f27,Machine learning - applications in expert systems and information retrieval,"Thank you very much for downloading machine learning applications in expert systems and information retrieval. Maybe you have knowledge that, people have look numerous times for their chosen books like this machine learning applications in expert systems and information retrieval, but end up in malicious downloads. Rather than enjoying a good book with a cup of tea in the afternoon, instead they cope with some malicious bugs inside their computer.",1986,0,123,4,false,Computer Science,25294406,R. Forsyth,1766712,R. Rada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561c6977d57d33990e4ff840570658d495d37373,https://www.semanticscholar.org/paper/561c6977d57d33990e4ff840570658d495d37373,Seismic facies analysis using machine learning,"Seismic interpretations are, by definition, subjective and often require significant time and expertise from the interpreter. We are convinced that machine-learning techniques can help address these problems by performing seismic facies analyses in a rigorous, repeatable way. For this purpose, we use state-of-the-art 3D broadband seismic reflection data of the northern North Sea. Our workflow includes five basic steps. First, we extract seismic attributes to highlight features in the data. Second, we perform a manual seismic facies classification on 10,000 examples. Third, we use some of these examples to train a range of models to predict seismic facies. Fourth, we analyze the performance of these models on the remaining examples. Fifth, we select the “best” model (i.e., highest accuracy) and apply it to a seismic section. As such, we highlight that machine-learning techniques can increase the efficiency of seismic facies analyses.",2018,68,112,0,false,Geology,46282847,T. Wrona,2316212,I. Pan,71764416,R. Gawthorpe,,28974766,H. Fossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de428a5dc4da94717d64ecad171fd9fa9f60a6b3,https://www.semanticscholar.org/paper/de428a5dc4da94717d64ecad171fd9fa9f60a6b3,On optimization based extreme learning machine in primal for regression and classification by functional iterative method,,2016,50,41,1,false,Computer Science,145933951,S. Balasundaram,121948183,D. Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcdc102c04fb0e7d4652e8bcc7edd2983bb9576d,https://www.semanticscholar.org/paper/bcdc102c04fb0e7d4652e8bcc7edd2983bb9576d,VADER: A Parsimonious Rule-Based Model for Sentiment Analysis of Social Media Text,"
 
 The inherent nature of social media content poses serious challenges to practical applications of sentiment analysis. We present VADER, a simple rule-based model for general sentiment analysis, and compare its effectiveness to eleven typical state-of-practice benchmarks including LIWC, ANEW, the General Inquirer, SentiWordNet, and machine learning oriented techniques relying on Naive Bayes, Maximum Entropy, and Support Vector Machine (SVM) algorithms. Using a combination of qualitative and quantitative methods, we first construct and empirically validate a gold-standard list of lexical features (along with their associated sentiment intensity measures) which are specifically attuned to sentiment in microblog-like contexts. We then combine these lexical features with consideration for five general rules that embody grammatical and syntactical conventions for expressing and emphasizing sentiment intensity. Interestingly, using our parsimonious rule-based model to assess the sentiment of tweets, we find that VADER outperforms individual human raters (F1 Classification Accuracy = 0.96 and 0.84, respectively), and generalizes more favorably across contexts than any of our benchmarks.
 
",2014,39,2646,400,true,Computer Science,40320059,C. Hutto,145280613,Eric Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872cdc269f3cb59f8a227818f35041415091545f,https://www.semanticscholar.org/paper/872cdc269f3cb59f8a227818f35041415091545f,Learning and Extracting Finite State Automata with Second-Order Recurrent Neural Networks,"We show that a recurrent, second-order neural network using a real-time, forward training algorithm readily learns to infer small regular grammars from positive and negative string training samples. We present simulations that show the effect of initial conditions, training set size and order, and neural network architecture. All simulations were performed with random initial weight strengths and usually converge after approximately a hundred epochs of training. We discuss a quantization algorithm for dynamically extracting finite state automata during and after training. For a well-trained neural net, the extracted automata constitute an equivalence class of state machines that are reducible to the minimal machine of the inferred grammar. We then show through simulations that many of the neural net state machines are dynamically stable, that is, they correctly classify many long unseen strings. In addition, some of these extracted automata actually outperform the trained neural network for classification of unseen strings.",1992,25,491,44,false,Computer Science,145157784,C. Lee Giles,153170210,Clifford B. Miller,2158193072,Dong Chen,,2115401300,Hsing-Hen Chen,34922532,Guo-Zheng Sun,2552960,Yee-Chun Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bf71f7b1fa5f95b50d27e3583c81ffe7178e58c,https://www.semanticscholar.org/paper/0bf71f7b1fa5f95b50d27e3583c81ffe7178e58c,The Optimality of Naive Bayes,"Naive Bayes is one of the most efficient and effective inductive learning algorithms for machine learning and data mining. Its competitive performance in classification is surprising, because the conditional independence assumption on which it is based, is rarely true in realworld applications. An open question is: what is the true reason for the surprisingly good performance of naive Bayes in classification? In this paper, we propose a novel explanation on the superb classification performance of naive Bayes. We show that, essentially, the dependence distribution; i.e., how the local dependence of a node distributes in each class, evenly or unevenly, and how the local dependencies of all nodes work together, consistently (supporting a certain classification) or inconsistently (canceling each other out), plays a crucial role. Therefore, no matter how strong the dependences among attributes are, naive Bayes can still be optimal if the dependences distribute evenly in classes, or if the dependences cancel each other out. We propose and prove a sufficient and necessary conditions for the optimality of naive Bayes. Further, we investigate the optimality of naive Bayes under the Gaussian distribution. We present and prove a sufficient condition for the optimality of naive Bayes, in which the dependence between attributes do exist. This provides evidence that dependence among attributes may cancel out each other. In addition, we explore when naive Bayes works well. Naive Bayes and Augmented Naive Bayes Classification is a fundamental issue in machine learning and data mining. In classification, the goal of a learning algorithm is to construct a classifier given a set of training examples with class labels. Typically, an example E is represented by a tuple of attribute values (x1, x2, , · · · , xn), where xi is the value of attribute Xi. Let C represent the classification variable, and let c be the value of C. In this paper, we assume that there are only two classes: + (the positive class) or − (the negative class). A classifier is a function that assigns a class label to an example. From the probability perspective, according to Bayes Copyright c © 2004, American Association for Artificial Intelligence (www.aaai.org). All rights reserved. Rule, the probability of an example E = (x1, x2, · · · , xn) being class c is p(c|E) = p(E|c)p(c) p(E) . E is classified as the class C = + if and only if fb(E) = p(C = +|E) p(C = −|E) ≥ 1, (1) where fb(E) is called a Bayesian classifier. Assume that all attributes are independent given the value of the class variable; that is, p(E|c) = p(x1, x2, · · · , xn|c) = n ∏",2004,15,1606,97,false,Computer Science,2108544384,Harry Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd6de3ac2a3d9449aae51b87fbb03f6f0020954,https://www.semanticscholar.org/paper/acd6de3ac2a3d9449aae51b87fbb03f6f0020954,The Measure and Mismeasure of Fairness: A Critical Review of Fair Machine Learning,"The nascent field of fair machine learning aims to ensure that decisions guided by algorithms are equitable. Over the last several years, three formal definitions of fairness have gained prominence: (1) anti-classification, meaning that protected attributes---like race, gender, and their proxies---are not explicitly used to make decisions; (2) classification parity, meaning that common measures of predictive performance (e.g., false positive and false negative rates) are equal across groups defined by the protected attributes; and (3) calibration, meaning that conditional on risk estimates, outcomes are independent of protected attributes. Here we show that all three of these fairness definitions suffer from significant statistical limitations. Requiring anti-classification or classification parity can, perversely, harm the very groups they were designed to protect; and calibration, though generally desirable, provides little guarantee that decisions are equitable. In contrast to these formal fairness criteria, we argue that it is often preferable to treat similarly risky people similarly, based on the most statistically accurate estimates of risk that one can produce. Such a strategy, while not universally applicable, often aligns well with policy objectives; notably, this strategy will typically violate both anti-classification and classification parity. In practice, it requires significant effort to construct suitable risk estimates. One must carefully define and measure the targets of prediction to avoid retrenching biases in the data. But, importantly, one cannot generally address these difficulties by requiring that algorithms satisfy popular mathematical formalizations of fairness. By highlighting these challenges in the foundation of fair machine learning, we hope to help researchers and practitioners productively advance the area.",2018,88,614,55,false,Computer Science,1403746185,S. Corbett-Davies,143802734,Sharad Goel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b733a188198dbff57cb8bd1ec996044fe272ce5,https://www.semanticscholar.org/paper/4b733a188198dbff57cb8bd1ec996044fe272ce5,Machine Learning in Genomic Medicine: A Review of Computational Problems and Data Sets,"In this paper, we provide an introduction to machine learning tasks that address important problems in genomic medicine. One of the goals of genomic medicine is to determine how variations in the DNA of individuals can affect the risk of different diseases, and to find causal explanations so that targeted therapies can be designed. Here we focus on how machine learning can help to model the relationship between DNA and the quantities of key molecules in the cell, with the premise that these quantities, which we refer to as cell variables, may be associated with disease risks. Modern biology allows high-throughput measurement of many such cell variables, including gene expression, splicing, and proteins binding to nucleic acids, which can all be treated as training targets for predictive models. With the growing availability of large-scale data sets and advanced computational techniques such as deep learning, researchers can help to usher in a new era of effective genomic medicine.",2016,246,192,6,false,Biology,2952761,M. Leung,3203657,Andrew Delong,48401711,B. Alipanahi,Computer Science,1749650,B. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfdad8066d2b8dff3e9bae43715724813ad5dbc3,https://www.semanticscholar.org/paper/bfdad8066d2b8dff3e9bae43715724813ad5dbc3,Machine Learning in IoT Security: Current Solutions and Future Challenges,"The future Internet of Things (IoT) will have a deep economical, commercial and social impact on our lives. The participating nodes in IoT networks are usually resource-constrained, which makes them luring targets for cyber attacks. In this regard, extensive efforts have been made to address the security and privacy issues in IoT networks primarily through traditional cryptographic approaches. However, the unique characteristics of IoT nodes render the existing solutions insufficient to encompass the entire security spectrum of the IoT networks. Machine Learning (ML) and Deep Learning (DL) techniques, which are able to provide embedded intelligence in the IoT devices and networks, can be leveraged to cope with different security problems. In this paper, we systematically review the security requirements, attack vectors, and the current security solutions for the IoT networks. We then shed light on the gaps in these security solutions that call for ML and DL approaches. Finally, we discuss in detail the existing ML and DL solutions for addressing different security problems in IoT networks. We also discuss several future research directions for ML- and DL-based IoT security.",2019,225,223,10,true,Computer Science,73882549,Fatima Hussain,2225364,R. Hussain,1682336,Syed Ali Hassan,Mathematics,144158811,E. Hossain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae617017e3c5c962c844c665b2dd6b2dda5ea4b3,https://www.semanticscholar.org/paper/ae617017e3c5c962c844c665b2dd6b2dda5ea4b3,Dimension Reduction With Extreme Learning Machine,"Data may often contain noise or irrelevant information, which negatively affect the generalization capability of machine learning algorithms. The objective of dimension reduction algorithms, such as principal component analysis (PCA), non-negative matrix factorization (NMF), random projection (RP), and auto-encoder (AE), is to reduce the noise or irrelevant information of the data. The features of PCA (eigenvectors) and linear AE are not able to represent data as parts (e.g. nose in a face image). On the other hand, NMF and non-linear AE are maimed by slow learning speed and RP only represents a subspace of original data. This paper introduces a dimension reduction framework which to some extend represents data as parts, has fast learning speed, and learns the between-class scatter subspace. To this end, this paper investigates a linear and non-linear dimension reduction framework referred to as extreme learning machine AE (ELM-AE) and sparse ELM-AE (SELM-AE). In contrast to tied weight AE, the hidden neurons in ELM-AE and SELM-AE need not be tuned, and their parameters (e.g, input weights in additive neurons) are initialized using orthogonal and sparse random weights, respectively. Experimental results on USPS handwritten digit recognition data set, CIFAR-10 object recognition, and NORB object recognition data set show the efficacy of linear and non-linear ELM-AE and SELM-AE in terms of discriminative capability, sparsity, training time, and normalized mean square error.",2016,60,137,12,false,Mathematics,2996971,L. L. C. Kasun,2108850466,Yan Yang,145678691,G. Huang,Medicine,2148905797,Zhengyou Zhang,,,,,,,,,Computer Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dc36b8d0c08613fb213ad419973d379a2264765,https://www.semanticscholar.org/paper/2dc36b8d0c08613fb213ad419973d379a2264765,Training algorithms for linear text classifiers,"Systems for text retrieval, routing, categorization and other IR tasks rely heavily on linear classifiers. We propose that two machine learning algorithms, the Widrow-Hoff and EG algorithms, be used in training linear text classifiers. In contrast to most IR methods, theoretical analysis provides performance guarantees and guidance on parameter settings for these algorithms. Experimental data is presented showing Widrow-Hoff and EG to be more effective than the widely used Rocchio algorithm on several categorization and routing tasks.",1996,57,632,34,true,Computer Science,35153517,D. Lewis,1716301,R. Schapire,144987107,Jamie Callan,,47394834,R. Papka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
